osmid,oneway,name,highway,maxspeed,width,reversed,length,geometry,junction,lanes
804593027,False,طالقانی ۴,unclassified,30,8,True,49.459,"LINESTRING (59.2219 35.271701, 59.2218989 35.2719275, 59.2219158 35.2720783, 59.2219231 35.2721449)",,
461397637,False,ملک الشعرا ۵ -کوچه زهدی,residential,30,14,True,18.134,"LINESTRING (59.2156716 35.2717078, 59.2155864 35.2718553)",,
461395869,False,,residential,30,6,True,43.237,"LINESTRING (59.2156716 35.2717078, 59.2158834 35.2717611, 59.2161295 35.2718145)",,
461396979,False,بهشتی ۸,residential,30,14,False,151.875,"LINESTRING (59.2156716 35.2717078, 59.2159421 35.2711788, 59.2159633 35.2711359, 59.2160474 35.2709557, 59.216217 35.2704198)",,
"[194962835, 461397637]",False,ملک الشعرا ۵ -کوچه زهدی,residential,30,14,False,151.81,"LINESTRING (59.2156716 35.2717078, 59.2149519 35.271512, 59.2145587 35.2713845, 59.2140969 35.2712494)",,
1148734319,False,خیابان فردوسی,secondary,40,,False,34.857,"LINESTRING (59.2190194 35.2717539, 59.2190788 35.2720636)",,2
1148734319,False,خیابان فردوسی,secondary,40,,True,131.956,"LINESTRING (59.2190194 35.2717539, 59.2189555 35.2714199, 59.2189214 35.2712491, 59.2188569 35.2709408, 59.2187967 35.2705813)",,2
461392739,True,فردوسی ۱۲,residential,30,6,False,74.451,"LINESTRING (59.2181993 35.2717549, 59.2190194 35.2717539)",,
461396687,False,فردوسی ۱۲,residential,30,6,True,40.661,"LINESTRING (59.2181993 35.2717549, 59.218164 35.2717564, 59.2181702 35.2720183, 59.2182121 35.2720849)",,
461394334,False,طالقانی ۶,residential,30,6,False,50.177,"LINESTRING (59.2224602 35.2717796, 59.2224997 35.2713295)",,
461397624,False,کوچه تربتی,unclassified,30,,False,47.94,"LINESTRING (59.2224602 35.2717796, 59.2229867 35.2718129)",,
461397624,False,کوچه تربتی,unclassified,30,,True,51.602,"LINESTRING (59.2224602 35.2717796, 59.2219 35.271701)",,
461394334,False,طالقانی ۶,residential,30,6,True,42.828,"LINESTRING (59.2224602 35.2717796, 59.222433 35.2719559, 59.2224651 35.2721617)",,
461394723,False,,residential,30,6,False,34.131,"LINESTRING (59.2202603 35.2717907, 59.2203096 35.272095)",,
461395869,False,,residential,30,6,False,43.237,"LINESTRING (59.2161295 35.2718145, 59.2158834 35.2717611, 59.2156716 35.2717078)",,
"[804586477, 461397641, 461397437]",False,"['روحبخش ۱۰ - سرتیپ', 'کوچه سرتیپ']",residential,30,"['14', '6']","[False, True]",104.54399999999998,"LINESTRING (59.2161295 35.2718145, 59.2160165 35.2718837, 59.2158606 35.2719558, 59.2154429 35.2720951, 59.2153443 35.2721986, 59.2152134 35.2723423)",,
461397437,False,روحبخش ۱۰ - سرتیپ,residential,30,6,True,127.94,"LINESTRING (59.2161295 35.2718145, 59.216287 35.2715775, 59.2166629 35.2716798, 59.2168192 35.2715143, 59.2172442 35.271482)",,
461397279,True,روحبخش,tertiary,30,18,False,57.669999999999995,"LINESTRING (59.2171274 35.2719915, 59.2172117 35.2715854, 59.2172442 35.271482)",,
1148734319,False,خیابان فردوسی,secondary,40,,False,36.957,"LINESTRING (59.2190788 35.2720636, 59.2191407 35.2723921)",,2
1148734319,False,خیابان فردوسی,secondary,40,,True,34.857,"LINESTRING (59.2190788 35.2720636, 59.2190194 35.2717539)",,2
194962858,True,فردوسی ۷,residential,30,16,False,111.80099999999999,"LINESTRING (59.2190788 35.2720636, 59.219753 35.2720881, 59.2203096 35.272095)",,
52009510,True,روحبخش ۳,residential,30,16,False,99.018,"LINESTRING (59.2182121 35.2720849, 59.2181295 35.272077, 59.2171274 35.2719915)",,
461396687,False,فردوسی ۱۲,residential,30,6,False,40.661,"LINESTRING (59.2182121 35.2720849, 59.2181702 35.2720183, 59.218164 35.2717564, 59.2181993 35.2717549)",,
461394723,False,,residential,30,6,True,34.131,"LINESTRING (59.2203096 35.272095, 59.2202603 35.2717907)",,
461397130,False,فردوسی ۷,residential,30,16,False,42.535,"LINESTRING (59.2203096 35.272095, 59.2207778 35.2721095)",,
461397130,False,فردوسی ۷,residential,30,16,False,54.108,"LINESTRING (59.2207778 35.2721095, 59.2213734 35.2721279)",,
461397130,False,فردوسی ۷,residential,30,16,True,42.535,"LINESTRING (59.2207778 35.2721095, 59.2203096 35.272095)",,
461397018,False,,residential,30,10,True,147.368,"LINESTRING (59.2207778 35.2721095, 59.2209257 35.2723923, 59.2209837 35.272776, 59.2210305 35.2730994, 59.2210694 35.2734033)",,
461397130,False,فردوسی ۷,residential,30,16,False,49.239,"LINESTRING (59.2219231 35.2721449, 59.2224651 35.2721617)",,
461397130,False,فردوسی ۷,residential,30,16,True,49.939,"LINESTRING (59.2219231 35.2721449, 59.2213734 35.2721279)",,
804593027,False,طالقانی ۴,unclassified,30,8,False,49.459,"LINESTRING (59.2219231 35.2721449, 59.2219158 35.2720783, 59.2218989 35.2719275, 59.2219 35.271701)",,
461397130,False,فردوسی ۷,residential,30,16,False,49.384,"LINESTRING (59.2224651 35.2721617, 59.2230087 35.2721785)",,
461397130,False,فردوسی ۷,residential,30,16,True,49.239,"LINESTRING (59.2224651 35.2721617, 59.2219231 35.2721449)",,
461394334,False,طالقانی ۶,residential,30,6,False,42.828,"LINESTRING (59.2224651 35.2721617, 59.222433 35.2719559, 59.2224602 35.2717796)",,
461394334,False,طالقانی ۶,residential,30,6,True,160.068,"LINESTRING (59.2224651 35.2721617, 59.2225086 35.2728019, 59.2225002 35.2728622, 59.2225017 35.2731952, 59.2225037 35.2732362, 59.2225001 35.2735998)",,
1202721314,False,فردوسی ۷,residential,30,,False,68.045,"LINESTRING (59.2237582 35.2721717, 59.2230087 35.2721785)",,
1202721314,False,فردوسی ۷,residential,30,,True,50.441,"LINESTRING (59.2237582 35.2721717, 59.2243138 35.2721666)",,
"[461396987, 461393076]",False,طالقانی ۸,unclassified,30,"['12', '6']","[False, True]",125.921,"LINESTRING (59.2237582 35.2721717, 59.2237638 35.2722764, 59.223761 35.2723137, 59.2237306 35.272524, 59.2235693 35.2725221, 59.2235415 35.2728075, 59.2235521 35.2731679)",,
461397130,False,فردوسی ۷,residential,30,16,False,49.939,"LINESTRING (59.2213734 35.2721279, 59.2219231 35.2721449)",,
461397130,False,فردوسی ۷,residential,30,16,True,54.108,"LINESTRING (59.2213734 35.2721279, 59.2207778 35.2721095)",,
461397297,False,,residential,30,24,False,53.228,"LINESTRING (59.2213734 35.2721279, 59.2213849 35.2716493)",,
461397297,False,,residential,30,24,True,140.337,"LINESTRING (59.2213734 35.2721279, 59.2213663 35.2725462, 59.2213817 35.2727662, 59.2214114 35.2730922, 59.2214321 35.2733882)",,
1202721314,False,فردوسی ۷,residential,30,,False,50.441,"LINESTRING (59.2243138 35.2721666, 59.2237582 35.2721717)",,
52009468,False,ابوذر غفاری,secondary,40,28,False,70.66199999999999,"LINESTRING (59.2243138 35.2721666, 59.2242552 35.2725196, 59.224204 35.2727957)",,
52009468,False,ابوذر غفاری,secondary,40,28,True,73.087,"LINESTRING (59.2243138 35.2721666, 59.2243618 35.2719392, 59.224483 35.2715243)",,
461396690,False,,residential,30,6,True,62.294,"LINESTRING (59.2141287 35.2722237, 59.2143484 35.2722954, 59.214619 35.2723379, 59.214789 35.2723683)",,
461396387,False,ملک الشعرا ۱,residential,30,8,True,52.848,"LINESTRING (59.2152134 35.2723423, 59.2151377 35.2724942, 59.214789 35.2723683)",,
"[461397641, 804586477, 461397437]",False,"['روحبخش ۱۰ - سرتیپ', 'کوچه سرتیپ']",residential,30,"['14', '6']","[False, True]",104.544,"LINESTRING (59.2152134 35.2723423, 59.2153443 35.2721986, 59.2154429 35.2720951, 59.2158606 35.2719558, 59.2160165 35.2718837, 59.2161295 35.2718145)",,
"[969979605, 461397575]",False,روحبخش ۶- آتش نشانی,residential,30,14,False,167.764,"LINESTRING (59.2152134 35.2723423, 59.2158279 35.2725347, 59.2160008 35.2726046, 59.216974 35.2727811)",,
461396387,False,ملک الشعرا ۱,residential,30,8,True,53.424,"LINESTRING (59.214789 35.2723683, 59.2146011 35.2728236)",,
461396387,False,ملک الشعرا ۱,residential,30,8,False,52.848,"LINESTRING (59.214789 35.2723683, 59.2151377 35.2724942, 59.2152134 35.2723423)",,
461396690,False,,residential,30,6,False,62.294,"LINESTRING (59.214789 35.2723683, 59.214619 35.2723379, 59.2143484 35.2722954, 59.2141287 35.2722237)",,
804587905,True,فردوسی ۸,residential,30,6,False,75.429,"LINESTRING (59.2183099 35.2723824, 59.2191407 35.2723921)",,
461393419,True,,residential,30,16,False,34.626999999999995,"LINESTRING (59.2183099 35.2723824, 59.2182504 35.2721333, 59.2182121 35.2720849)",,
1148734319,False,خیابان فردوسی,secondary,40,,False,32.523,"LINESTRING (59.2191407 35.2723921, 59.2191934 35.2726814)",,2
1148734319,False,خیابان فردوسی,secondary,40,,True,36.957,"LINESTRING (59.2191407 35.2723921, 59.2190788 35.2720636)",,2
461392728,False,فردوسی ۵,residential,30,6,False,42.009,"LINESTRING (59.2202607 35.2723906, 59.219798 35.2723958)",,
461392728,False,فردوسی ۵,residential,30,6,True,42.009,"LINESTRING (59.219798 35.2723958, 59.2202607 35.2723906)",,
1136143191,True,فردوسی ۵,residential,30,6,False,59.672,"LINESTRING (59.219798 35.2723958, 59.2191407 35.2723921)",,
804587906,True,فردوسی ۶,residential,30,6,False,76.132,"LINESTRING (59.218355 35.2726652, 59.2191934 35.2726814)",,
461393419,True,,residential,30,16,False,31.78,"LINESTRING (59.218355 35.2726652, 59.2183356 35.2724751, 59.2183099 35.2723824)",,
1148734319,False,خیابان فردوسی,secondary,40,,False,33.359,"LINESTRING (59.2191934 35.2726814, 59.2192461 35.2729783)",,2
1148734319,False,خیابان فردوسی,secondary,40,,True,32.523,"LINESTRING (59.2191934 35.2726814, 59.2191407 35.2723921)",,2
"[461394172, 461392725]",False,فردوسی ۳,residential,30,"['16', '6']","[False, True]",137.056,"LINESTRING (59.2191934 35.2726814, 59.2198392 35.2726829, 59.2199391 35.2733835)",,
461397279,True,روحبخش,tertiary,30,18,False,88.911,"LINESTRING (59.216974 35.2727811, 59.2170912 35.2722188, 59.2171274 35.2719915)",,
"[969979605, 461397575]",False,روحبخش ۶- آتش نشانی,residential,30,14,True,167.764,"LINESTRING (59.216974 35.2727811, 59.2160008 35.2726046, 59.2158279 35.2725347, 59.2152134 35.2723423)",,
52009468,False,ابوذر غفاری,secondary,40,28,False,38.656,"LINESTRING (59.224204 35.2727957, 59.2241377 35.2731391)",,
461392393,False,ابوذر۳,residential,30,6,False,66.79,"LINESTRING (59.224204 35.2727957, 59.2249391 35.2728205)",,
52009468,False,ابوذر غفاری,secondary,40,28,True,70.66199999999999,"LINESTRING (59.224204 35.2727957, 59.2242552 35.2725196, 59.2243138 35.2721666)",,
461392393,False,ابوذر۳,residential,30,6,True,66.79,"LINESTRING (59.2249391 35.2728205, 59.224204 35.2727957)",,
461393061,False,طالقانی ۱۲,residential,30,6,False,39.058,"LINESTRING (59.2249391 35.2728205, 59.2248203 35.2731581)",,
461392860,False,کوی ملک الشعرا- روح بخش 4,residential,30,16,True,13.54,"LINESTRING (59.2146011 35.2728236, 59.2147415 35.2728647)",,
461396387,False,ملک الشعرا ۱,residential,30,8,False,53.424,"LINESTRING (59.2146011 35.2728236, 59.214789 35.2723683)",,
461392860,False,کوی ملک الشعرا- روح بخش 4,residential,30,16,False,13.54,"LINESTRING (59.2147415 35.2728647, 59.2146011 35.2728236)",,
194962868,True,کاشانی ۷,residential,30,8,False,39.921,"LINESTRING (59.2147415 35.2728647, 59.2146432 35.2730934, 59.2145917 35.2732022)",,
461392860,False,کوی ملک الشعرا- روح بخش 4,residential,30,16,True,199.305,"LINESTRING (59.2147415 35.2728647, 59.2154434 35.2730401, 59.2157441 35.2731151, 59.2168707 35.2732909)",,
1148734319,False,خیابان فردوسی,secondary,40,,False,46.084,"LINESTRING (59.2192461 35.2729783, 59.2193194 35.2733884)",,2
1148734319,False,خیابان فردوسی,secondary,40,,True,33.359,"LINESTRING (59.2192461 35.2729783, 59.2191934 35.2726814)",,2
804587903,True,فردوسی ۴,residential,30,6,False,76.212,"LINESTRING (59.2184067 35.2729899, 59.2192461 35.2729783)",,
461393419,True,,residential,30,16,False,36.41,"LINESTRING (59.2184067 35.2729899, 59.2183969 35.272921, 59.218355 35.2726652)",,
461392378,False,ابوذر ۲,residential,30,16,True,34.814,"LINESTRING (59.2231716 35.273129, 59.2232215 35.2731353, 59.2235521 35.2731679)",,
461392378,False,ابوذر ۲,residential,30,16,True,53.257,"LINESTRING (59.2235521 35.2731679, 59.2241377 35.2731391)",,
461393076,False,طالقانی ۸,unclassified,,6,True,32.66,"LINESTRING (59.2235521 35.2731679, 59.2235559 35.2734616)",,
461392378,False,ابوذر ۲,residential,30,16,False,34.814,"LINESTRING (59.2235521 35.2731679, 59.2232215 35.2731353, 59.2231716 35.273129)",,
"[461396987, 461393076]",False,طالقانی ۸,unclassified,30,"['12', '6']","[False, True]",125.92099999999999,"LINESTRING (59.2235521 35.2731679, 59.2235415 35.2728075, 59.2235693 35.2725221, 59.2237306 35.272524, 59.223761 35.2723137, 59.2237638 35.2722764, 59.2237582 35.2721717)",,
52009468,False,ابوذر غفاری,secondary,40,28,False,27.506,"LINESTRING (59.2241377 35.2731391, 59.2240959 35.2733841)",,
52009468,False,ابوذر غفاری,secondary,40,28,True,38.656,"LINESTRING (59.2241377 35.2731391, 59.224204 35.2727957)",,
461392378,False,ابوذر ۲,residential,30,16,False,53.257,"LINESTRING (59.2241377 35.2731391, 59.2235521 35.2731679)",,
461393061,False,طالقانی ۱۲,residential,30,6,False,19.385,"LINESTRING (59.2248203 35.2731581, 59.2247012 35.2733028)",,
461393061,False,طالقانی ۱۲,residential,30,6,True,39.058,"LINESTRING (59.2248203 35.2731581, 59.2249391 35.2728205)",,
