osmid,oneway,highway,junction,reversed,length,geometry,name,maxspeed
412919542,False,residential,,False,544.7950000000001,"LINESTRING (48.6967182 31.2436232, 48.6968176 31.2435561, 48.6996281 31.2425303, 48.7004493 31.2422306, 48.7019744 31.2416809)",سوم,30
412919565,False,residential,,False,13.594,"LINESTRING (48.6961912 31.2436846, 48.6961242 31.2437926)",,30
412919285,False,residential,,False,53.721,"LINESTRING (48.7035527 31.2436685, 48.7038794 31.2440627)",,30
412919285,False,residential,,True,52.792,"LINESTRING (48.7035527 31.2436685, 48.7032408 31.2432757)",,30
412919578,False,residential,,True,269.362,"LINESTRING (48.7035527 31.2436685, 48.7061623 31.242725)",هشتم,30
412919578,False,residential,,False,367.875,"LINESTRING (48.7035527 31.2436685, 48.7001436 31.2449068, 48.7000054 31.2449848)",هشتم,30
412919565,False,residential,,True,13.594,"LINESTRING (48.6961242 31.2437926, 48.6961912 31.2436846)",,30
412919294,True,residential,,False,68.243,"LINESTRING (48.6973854 31.2438995, 48.6980314 31.2441671)",کنارگذر سبحان,30
412919538,False,residential,,True,509.479,"LINESTRING (48.6973854 31.2438995, 48.6974775 31.2438359, 48.7023023 31.2420867)",چهارم,30
412919285,False,residential,,False,53.206,"LINESTRING (48.7038794 31.2440627, 48.704201 31.2444543)",,30
412919285,False,residential,,True,53.721,"LINESTRING (48.7038794 31.2440627, 48.7035527 31.2436685)",,30
412919277,False,residential,,True,332.718,"LINESTRING (48.7038794 31.2440627, 48.7023001 31.2446431, 48.7007766 31.245198, 48.700678 31.2452634)",نهم,30
412919295,True,residential,,False,70.919,"LINESTRING (48.6967941 31.2440732, 48.6961242 31.2437926)",کنارگذر سبحان,30
412919290,False,residential,,False,14.128,"LINESTRING (48.6975037 31.2442282, 48.6974353 31.244341)",,30
621295611,True,secondary,,False,12.7,"LINESTRING (48.6975037 31.2442282, 48.697384 31.2441775)",سبحان,
412919294,True,residential,,False,71.008,"LINESTRING (48.6980314 31.2441671, 48.6987036 31.2444455)",کنارگذر سبحان,30
412919571,False,residential,,True,20.876,"LINESTRING (48.6980314 31.2441671, 48.6978333 31.2442481)",پنجم,30
412919571,False,residential,,False,474.336,"LINESTRING (48.6980314 31.2441671, 48.698194 31.2441081, 48.7026242 31.2425004)",پنجم,30
412919290,False,residential,,True,14.128,"LINESTRING (48.6974353 31.244341, 48.6975037 31.2442282)",,30
412919295,True,residential,,False,57.912,"LINESTRING (48.6974353 31.244341, 48.6968879 31.2441125)",کنارگذر سبحان,30
412919294,True,residential,,False,73.104,"LINESTRING (48.6987036 31.2444455, 48.6993956 31.2447322)",کنارگذر سبحان,30
412919569,False,residential,,True,438.118,"LINESTRING (48.6987036 31.2444455, 48.6988051 31.2443771, 48.70293 31.2428843)",ششم,30
412919285,False,residential,,False,52.188,"LINESTRING (48.704201 31.2444543, 48.7045043 31.2448455)",,30
412919285,False,residential,,True,53.206,"LINESTRING (48.704201 31.2444543, 48.7038794 31.2440627)",,30
412919584,False,residential,,False,297.734,"LINESTRING (48.704201 31.2444543, 48.7029599 31.2449068, 48.7019702 31.2452714, 48.701431 31.2454732, 48.7013442 31.2455394)",دهم,30
412919295,True,residential,,False,9.931,"LINESTRING (48.6980705 31.2446079, 48.6979767 31.2445686)",کنارگذر سبحان,30
412919294,True,residential,,False,16.299,"LINESTRING (48.6993956 31.2447322, 48.6995499 31.2447961)",کنارگذر سبحان,30
412919581,False,residential,,False,401.051,"LINESTRING (48.6993956 31.2447322, 48.6994811 31.2446477, 48.7020989 31.2436868, 48.7032408 31.2432757)",هفتم,30
412919294,True,residential,,False,48.119,"LINESTRING (48.6995499 31.2447961, 48.7000054 31.2449848)",کنارگذر سبحان,30
412919302,False,residential,,True,16.125,"LINESTRING (48.6995499 31.2447961, 48.6994722 31.244925)",,30
412919285,False,residential,,False,54.494,"LINESTRING (48.7045043 31.2448455, 48.7048455 31.2452393)",,30
412919285,False,residential,,True,52.188,"LINESTRING (48.7045043 31.2448455, 48.704201 31.2444543)",,30
412919559,False,residential,,True,261.30400000000003,"LINESTRING (48.7045043 31.2448455, 48.702123 31.245714, 48.7020232 31.2458206)",یازدهم,30
412919295,True,residential,,False,71.969,"LINESTRING (48.6987503 31.2448927, 48.6980705 31.2446079)",کنارگذر سبحان,30
412919459,False,residential,,True,15.072,"LINESTRING (48.6987503 31.2448927, 48.6988249 31.2447731)",,30
412919459,False,residential,,False,249.203,"LINESTRING (48.6987503 31.2448927, 48.6986523 31.2449435, 48.6979227 31.2452003, 48.6963482 31.2457874)",,30
412919294,True,residential,,False,71.051,"LINESTRING (48.7000054 31.2449848, 48.700678 31.2452634)",کنارگذر سبحان,30
412919578,False,residential,,True,367.875,"LINESTRING (48.7000054 31.2449848, 48.7001436 31.2449068, 48.7035527 31.2436685)",هشتم,30
412919295,True,residential,,False,67.74,"LINESTRING (48.6993902 31.2451607, 48.6987503 31.2448927)",کنارگذر سبحان,30
412919449,False,residential,,True,232.937,"LINESTRING (48.6993902 31.2451607, 48.699355 31.2452003, 48.6980112 31.2456934, 48.6971583 31.2460098)",,30
412919285,False,residential,,False,32.411,"LINESTRING (48.7048455 31.2452393, 48.7050252 31.245487)",,30
412919285,False,residential,,True,54.494,"LINESTRING (48.7048455 31.2452393, 48.7045043 31.2448455)",,30
412919534,False,residential,,True,233.533,"LINESTRING (48.7048455 31.2452393, 48.70258 31.2460513)",دوازدهم,30
412919277,False,residential,,True,18.634,"LINESTRING (48.700678 31.2452634, 48.7005151 31.2453566)",نهم,30
412919294,True,residential,,False,70.377,"LINESTRING (48.700678 31.2452634, 48.7013442 31.2455394)",کنارگذر سبحان,30
412919277,False,residential,,False,332.718,"LINESTRING (48.700678 31.2452634, 48.7007766 31.245198, 48.7023001 31.2446431, 48.7038794 31.2440627)",نهم,30
412919528,False,residential,,False,15.771,"LINESTRING (48.7001334 31.245314, 48.7000593 31.2454409)",,30
621295611,True,secondary,,False,28.48,"LINESTRING (48.7001334 31.245314, 48.6998637 31.2452025)",سبحان,
412919295,True,residential,,False,70.83,"LINESTRING (48.7000593 31.2454409, 48.6993902 31.2451607)",کنارگذر سبحان,30
412919528,False,residential,,True,15.771,"LINESTRING (48.7000593 31.2454409, 48.7001334 31.245314)",,30
412919528,False,residential,,False,236.758,"LINESTRING (48.7000593 31.2454409, 48.6998539 31.2455282, 48.6980595 31.246191, 48.697794 31.2463217)",,30
412919285,False,residential,,True,32.411,"LINESTRING (48.7050252 31.245487, 48.7048455 31.2452393)",,30
412919294,True,residential,,False,71.724,"LINESTRING (48.7013442 31.2455394, 48.7020232 31.2458206)",کنارگذر سبحان,30
412919584,False,residential,,True,297.73400000000004,"LINESTRING (48.7013442 31.2455394, 48.701431 31.2454732, 48.7019702 31.2452714, 48.7029599 31.2449068, 48.704201 31.2444543)",دهم,30
412919516,False,residential,,True,16.134,"LINESTRING (48.7007847 31.2455832, 48.7007098 31.2457134)",,30
621295611,True,secondary,,False,58.364999999999995,"LINESTRING (48.7007847 31.2455832, 48.7004166 31.245431, 48.700232 31.2453547)",سبحان,
412919295,True,residential,,False,68.865,"LINESTRING (48.7007098 31.2457134, 48.7000593 31.2454409)",کنارگذر سبحان,30
412919516,False,residential,,False,16.134,"LINESTRING (48.7007098 31.2457134, 48.7007847 31.2455832)",,30
412919516,False,residential,,True,238.587,"LINESTRING (48.7007098 31.2457134, 48.7006586 31.2457553, 48.6984296 31.2466014)",,30
412919459,False,residential,,True,249.203,"LINESTRING (48.6963482 31.2457874, 48.6979227 31.2452003, 48.6986523 31.2449435, 48.6987503 31.2448927)",,30
412919294,True,residential,,False,58.821,"LINESTRING (48.7020232 31.2458206, 48.70258 31.2460513)",کنارگذر سبحان,30
412919559,False,residential,,False,261.30400000000003,"LINESTRING (48.7020232 31.2458206, 48.702123 31.245714, 48.7045043 31.2448455)",یازدهم,30
412919381,False,residential,,True,16.604,"LINESTRING (48.7016021 31.2459211, 48.7015168 31.2460514)",,30
621295611,True,secondary,,False,86.314,"LINESTRING (48.7016021 31.2459211, 48.7007847 31.2455832)",سبحان,
412919295,True,residential,,False,67.635,"LINESTRING (48.7013487 31.245981, 48.7007098 31.2457134)",کنارگذر سبحان,30
412919408,False,residential,,False,226.913,"LINESTRING (48.7013487 31.245981, 48.7012406 31.2460465, 48.6991672 31.2468032)",,30
412919449,False,residential,,False,232.937,"LINESTRING (48.6971583 31.2460098, 48.6980112 31.2456934, 48.699355 31.2452003, 48.6993902 31.2451607)",,30
412919534,False,residential,,False,233.533,"LINESTRING (48.70258 31.2460513, 48.7048455 31.2452393)",دوازدهم,30
412919534,False,residential,,True,22.633,"LINESTRING (48.70258 31.2460513, 48.7023664 31.2461412)",دوازدهم,30
412919294,True,residential,,False,32.403999999999996,"LINESTRING (48.70258 31.2460513, 48.7027319 31.2461497, 48.7027484 31.2462774)",کنارگذر سبحان,30
412919295,True,residential,,False,17.795,"LINESTRING (48.7015168 31.2460514, 48.7013487 31.245981)",کنارگذر سبحان,30
412919381,False,residential,,False,16.604,"LINESTRING (48.7015168 31.2460514, 48.7016021 31.2459211)",,30
412919534,False,residential,,False,11.691,"LINESTRING (48.7023038 31.2462317, 48.7023664 31.2461412)",دوازدهم,30
621295611,True,secondary,,False,75.146,"LINESTRING (48.7023038 31.2462317, 48.7019549 31.2460669, 48.7016021 31.2459211)",سبحان,
412919295,True,residential,,False,50.847,"LINESTRING (48.7019971 31.2462526, 48.7015168 31.2460514)",کنارگذر سبحان,30
412919396,False,residential,,True,232.409,"LINESTRING (48.7019971 31.2462526, 48.7019487 31.2462896, 48.6997674 31.2471031)",,30
412919528,False,residential,,True,236.758,"LINESTRING (48.697794 31.2463217, 48.6980595 31.246191, 48.6998539 31.2455282, 48.7000593 31.2454409)",,30
412919516,False,residential,,False,238.587,"LINESTRING (48.6984296 31.2466014, 48.7006586 31.2457553, 48.7007098 31.2457134)",,30
412919408,False,residential,,True,226.913,"LINESTRING (48.6991672 31.2468032, 48.7012406 31.2460465, 48.7013487 31.245981)",,30
412919396,False,residential,,False,232.409,"LINESTRING (48.6997674 31.2471031, 48.7019487 31.2462896, 48.7019971 31.2462526)",,30
1124778731,True,unclassified,,False,41.650999999999996,"LINESTRING (48.7031507 31.2465721, 48.7029087 31.2464895, 48.7027398 31.2464427)",,
412919591,False,residential,,False,365.06,"LINESTRING (48.6959523 31.243051, 48.6971906 31.2425705, 48.6994817 31.2417587)",یکم,30
693888167,False,residential,,True,94.391,"LINESTRING (48.6990548 31.2409923, 48.6994817 31.2417587)",,
412919287,True,tertiary,,False,177.765,"LINESTRING (48.6990548 31.2409923, 48.6986388 31.2411389, 48.6977057 31.2415183, 48.6973547 31.2416569)",,30
412919591,False,residential,,False,210.503,"LINESTRING (48.6994817 31.2417587, 48.7015157 31.2410107)",یکم,30
693888167,False,residential,,False,94.391,"LINESTRING (48.6994817 31.2417587, 48.6990548 31.2409923)",,
412919591,False,residential,,True,365.06,"LINESTRING (48.6994817 31.2417587, 48.6971906 31.2425705, 48.6959523 31.243051)",یکم,30
693888168,False,residential,,True,96.672,"LINESTRING (48.6983014 31.2404786, 48.697358 31.240803)",,
693888169,False,residential,,False,28.592,"LINESTRING (48.6983014 31.2404786, 48.6981831 31.2402422)",,
693888169,False,residential,,True,69.896,"LINESTRING (48.6983014 31.2404786, 48.698582 31.2410596)",,
693888168,False,residential,,False,96.672,"LINESTRING (48.697358 31.240803, 48.6983014 31.2404786)",,
693888169,False,residential,,True,28.592,"LINESTRING (48.6981831 31.2402422, 48.6983014 31.2404786)",,
1189788487,False,residential,,True,94.206,"LINESTRING (48.6981831 31.2402422, 48.6991373 31.2400138)",,
"[693888170, 1189788487]",False,residential,,"[False, True]",307.16700000000003,"LINESTRING (48.6981831 31.2402422, 48.6971925 31.2404793, 48.6963147 31.2407331, 48.6967888 31.2417456)",,
1124778733,True,secondary,roundabout,False,6.379,"LINESTRING (48.7027398 31.2464427, 48.7027062 31.2464419, 48.702675 31.2464315)",,
1124778732,True,unclassified,,False,40.241,"LINESTRING (48.702824 31.2463643, 48.7030531 31.2464495, 48.7031507 31.2465721)",,
1124778733,True,secondary,roundabout,False,12.748,"LINESTRING (48.702824 31.2463643, 48.7028164 31.2463922, 48.7027982 31.2464163, 48.7027717 31.2464338, 48.7027398 31.2464427)",,
621295611,True,secondary,,False,35.724,"LINESTRING (48.7026327 31.2463871, 48.7023038 31.2462317)",سبحان,
1124778733,True,secondary,roundabout,False,11.361,"LINESTRING (48.7026327 31.2463871, 48.7026273 31.246362, 48.7026309 31.2463366, 48.7026432 31.2463133, 48.7026631 31.2462943)",,
1102483753,False,secondary,,False,14.582,"LINESTRING (48.702675 31.2464315, 48.7025308 31.2464762)",جعفری,
1124778733,True,secondary,roundabout,False,6.463,"LINESTRING (48.702675 31.2464315, 48.7026493 31.2464124, 48.7026327 31.2463871)",,
412919534,False,residential,,False,22.633,"LINESTRING (48.7023664 31.2461412, 48.70258 31.2460513)",دوازدهم,30
412919534,False,residential,,True,11.691,"LINESTRING (48.7023664 31.2461412, 48.7023038 31.2462317)",دوازدهم,30
1124778740,True,secondary,,False,32.945,"LINESTRING (48.7023664 31.2461412, 48.7026631 31.2462943)",سبحان,
412919277,False,residential,,False,18.634,"LINESTRING (48.7005151 31.2453566, 48.700678 31.2452634)",نهم,30
1124778740,True,secondary,,False,196.469,"LINESTRING (48.7005151 31.2453566, 48.7008151 31.2454806, 48.701597 31.2458038, 48.7019853 31.2459643, 48.7023029 31.2461117, 48.7023664 31.2461412)",سبحان,
1124778740,True,secondary,,False,42.309,"LINESTRING (48.7001144 31.245191, 48.7001638 31.2452114, 48.700447 31.2453284, 48.7005151 31.2453566)",سبحان,
621295611,True,secondary,,False,10.409,"LINESTRING (48.700232 31.2453547, 48.7001334 31.245314)",سبحان,
1124778734,True,secondary_link,,False,28.119,"LINESTRING (48.700232 31.2453547, 48.7001563 31.2452926, 48.7000993 31.2452703, 48.7000711 31.2452473, 48.7000765 31.2452078, 48.7001144 31.245191)",,
621295611,True,secondary,,False,109.693,"LINESTRING (48.6998637 31.2452025, 48.6994045 31.2450127, 48.6988249 31.2447731)",سبحان,
1124778740,True,secondary,,False,47.064,"LINESTRING (48.6996689 31.2450064, 48.7001144 31.245191)",سبحان,
1124778735,True,secondary_link,,False,35.815000000000005,"LINESTRING (48.6996689 31.2450064, 48.69977 31.2451063, 48.6998907 31.2451608, 48.6999015 31.2451774, 48.6999042 31.2451934, 48.6998921 31.2452026, 48.6998637 31.2452025)",,
412919302,False,residential,,False,16.125,"LINESTRING (48.6994722 31.244925, 48.6995499 31.2447961)",,30
1124778740,True,secondary,,False,20.775,"LINESTRING (48.6994722 31.244925, 48.6996689 31.2450064)",سبحان,
412919459,False,residential,,False,15.072,"LINESTRING (48.6988249 31.2447731, 48.6987503 31.2448927)",,30
621295611,True,secondary,,False,82.228,"LINESTRING (48.6988249 31.2447731, 48.6980462 31.2444512)",سبحان,
1124778736,False,residential,,True,14.631,"LINESTRING (48.6980462 31.2444512, 48.6979767 31.2445686)",,
621295611,True,secondary,,False,57.226,"LINESTRING (48.6980462 31.2444512, 48.697723 31.2443176, 48.6975037 31.2442282)",سبحان,
412919295,True,residential,,False,57.355,"LINESTRING (48.6979767 31.2445686, 48.6974353 31.244341)",کنارگذر سبحان,30
1124778736,False,residential,,False,14.631,"LINESTRING (48.6979767 31.2445686, 48.6980462 31.2444512)",,
412919571,False,residential,,False,20.876,"LINESTRING (48.6978333 31.2442481, 48.6980314 31.2441671)",پنجم,30
1124778740,True,secondary,,False,173.034,"LINESTRING (48.6978333 31.2442481, 48.6994722 31.244925)",سبحان,
1124778740,True,secondary,,False,53.53,"LINESTRING (48.6973264 31.2440385, 48.6974443 31.2440872, 48.6977534 31.244215, 48.6978333 31.2442481)",سبحان,
621295611,True,secondary,,False,34.926,"LINESTRING (48.697384 31.2441775, 48.6970533 31.2440407)",سبحان,
1124778737,True,secondary_link,,False,24.42,"LINESTRING (48.697384 31.2441775, 48.6973527 31.2441311, 48.6972696 31.2440887, 48.6972689 31.2440692, 48.6972796 31.2440486, 48.6973264 31.2440385)",,
621295611,True,secondary,,False,10.282,"LINESTRING (48.6970533 31.2440407, 48.6969559 31.2440005)",سبحان,
1124778740,True,secondary,,False,47.518,"LINESTRING (48.6968764 31.2438525, 48.6973264 31.2440385)",سبحان,
1124778738,True,secondary_link,,False,34.98,"LINESTRING (48.6968764 31.2438525, 48.6969591 31.2439454, 48.6970959 31.2440004, 48.6970992 31.2440274, 48.6970533 31.2440407)",,
1124778739,False,residential,,True,14.032,"LINESTRING (48.6969559 31.2440005, 48.6968879 31.2441125)",,
621295611,True,secondary,,False,80.74,"LINESTRING (48.6969559 31.2440005, 48.6964295 31.2437829, 48.6961912 31.2436846)",سبحان,
412919295,True,residential,,False,9.931,"LINESTRING (48.6968879 31.2441125, 48.6967941 31.2440732)",کنارگذر سبحان,30
1124778739,False,residential,,False,14.032,"LINESTRING (48.6968879 31.2441125, 48.6969559 31.2440005)",,
1124778733,True,secondary,roundabout,False,8.59,"LINESTRING (48.7026631 31.2462943, 48.702689 31.2462812, 48.7027184 31.2462754, 48.7027484 31.2462774)",,
"[693888170, 1189788487]",False,residential,,"[False, True]",307.16700000000003,"LINESTRING (48.6967888 31.2417456, 48.6963147 31.2407331, 48.6971925 31.2404793, 48.6981831 31.2402422)",,
1189788491,True,tertiary,,False,53.77,"LINESTRING (48.6967888 31.2417456, 48.6968231 31.2417327, 48.6971933 31.2415934, 48.6973061 31.2415501)",,30
1189788482,False,tertiary_link,,True,12.743,"LINESTRING (48.6973061 31.2415501, 48.6973547 31.2416569)",,
1189788491,True,tertiary,,False,132.999,"LINESTRING (48.6973061 31.2415501, 48.6976531 31.2414167, 48.697668 31.241411, 48.698582 31.2410596)",,30
1189788482,False,tertiary_link,,False,12.743,"LINESTRING (48.6973547 31.2416569, 48.6973061 31.2415501)",,
693888169,False,residential,,False,69.896,"LINESTRING (48.698582 31.2410596, 48.6983014 31.2404786)",,
1189788491,True,tertiary,,False,89.16399999999999,"LINESTRING (48.698582 31.2410596, 48.6986011 31.2410523, 48.6987929 31.2409785, 48.6990251 31.2408978, 48.6994475 31.240751)",,30
1189788488,False,residential,,True,87.117,"LINESTRING (48.6994475 31.240751, 48.6991373 31.2400138)",,
1189788491,True,tertiary,,False,13.67,"LINESTRING (48.6994475 31.240751, 48.6995807 31.2407047)",,30
1189788487,False,residential,,False,94.206,"LINESTRING (48.6991373 31.2400138, 48.6981831 31.2402422)",,
1189788488,False,residential,,False,87.117,"LINESTRING (48.6991373 31.2400138, 48.6994475 31.240751)",,
1189788487,False,residential,,True,117.613,"LINESTRING (48.6991373 31.2400138, 48.6995218 31.2399218, 48.7000331 31.2397994, 48.7003286 31.2397287)",,
1189788489,False,tertiary_link,,True,9.829,"LINESTRING (48.6995807 31.2407047, 48.6996193 31.2407867)",,
1189788491,True,tertiary,,False,153.349,"LINESTRING (48.6995807 31.2407047, 48.7000003 31.2405589, 48.7002999 31.2404549, 48.701055 31.2402116, 48.7010829 31.2402027)",,30
412919287,True,tertiary,,False,58.334,"LINESTRING (48.6996193 31.2407867, 48.6990548 31.2409923)",,30
1189788489,False,tertiary_link,,False,9.829,"LINESTRING (48.6996193 31.2407867, 48.6995807 31.2407047)",,
