osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,geometry,junction
305780873,trunk_link,False,False,16.955,,,,,"LINESTRING (55.0443409 37.0337261, 55.0442925 37.0338736)",
1136414981,trunk,True,False,126.724,3,22,آزادشهر - علی آباد - گرگان,60,"LINESTRING (55.0443409 37.0337261, 55.0457251 37.0340051)",
305780873,trunk_link,False,True,16.955,,,,,"LINESTRING (55.0442925 37.0338736, 55.0443409 37.0337261)",
397823339,residential,False,False,125.664,,,شهید بهشتی,,"LINESTRING (55.0479684 37.034561, 55.0475855 37.035649)",
1136414979,trunk,True,False,37.853,3,22,آزادشهر - علی‌ آباد - گرگان,60,"LINESTRING (55.0479684 37.034561, 55.0475528 37.0344847)",
397823338,residential,False,False,67.464,,,,,"LINESTRING (55.0507652 37.0350822, 55.0506413 37.0356808)",
1136414979,trunk,True,False,120.187,3,22,آزادشهر - علی‌ آباد - گرگان,60,"LINESTRING (55.0507652 37.0350822, 55.0494464 37.0348373)",
397823338,residential,False,True,30.15,,,,,"LINESTRING (55.0505107 37.0359311, 55.0506413 37.0356808)",
1249423311,residential,False,True,58.284,,,,,"LINESTRING (55.0505107 37.0359311, 55.050457 37.0364535)",
397823338,residential,False,False,263.82300000000004,,,,,"LINESTRING (55.0505107 37.0359311, 55.0496953 37.0359311, 55.0495343 37.0359739, 55.0490944 37.0364621, 55.0487619 37.0364193, 55.0485151 37.0363593, 55.0483112 37.0363422, 55.0480108 37.0364364, 55.0479098 37.0364736)",
397823338,residential,False,True,7.595,,,,,"LINESTRING (55.0478321 37.0365022, 55.0479098 37.0364736)",
428597505,residential,True,False,6.2669999999999995,,,میدان الغدیر,,"LINESTRING (55.0478321 37.0365022, 55.0478398 37.0365297, 55.0478358 37.0365577)",roundabout
397823339,residential,False,True,92.56700000000001,,,شهید بهشتی,,"LINESTRING (55.0476865 37.0364581, 55.0476139 37.0362994, 55.0476031 37.0361281, 55.0475388 37.0359825, 55.0475495 37.0357513, 55.0475855 37.035649)",
428597505,residential,True,False,15.446000000000002,,,میدان الغدیر,,"LINESTRING (55.0476865 37.0364581, 55.0477198 37.03645, 55.0477545 37.0364509, 55.0477871 37.0364608, 55.0478139 37.0364785, 55.0478321 37.0365022)",roundabout
