osmid,name,highway,junction,oneway,reversed,length,geometry,lanes,maxspeed,access
203324023,میدان صلاح الدین ایوبی,secondary,roundabout,True,False,7.876,"LINESTRING (45.4800127 36.1552398, 45.480037 36.1552529, 45.4800567 36.1552704, 45.4800707 36.1552911)",,,
410345366,خیابان امام خمینی غربی,secondary,,True,False,63.725,"LINESTRING (45.4785856 36.1558753, 45.4792256 36.1556275)",1,,
"[203324018, 552963082]",شهید صالحی,tertiary,,True,False,35.334,"LINESTRING (45.4785856 36.1558753, 45.4785585 36.1558453, 45.4784775 36.1557461, 45.4783672 36.155611)",,,
552963135,امام خمینی غربی,secondary,,False,False,3.949,"LINESTRING (45.4748756 36.1572759, 45.4748342 36.1572879)",,,
552963135,امام خمینی غربی,secondary,,False,True,43.218,"LINESTRING (45.4748756 36.1572759, 45.4753134 36.1571143)",,,
203324950,بلوار پاسداران,secondary,,True,False,22.305,"LINESTRING (45.4748756 36.1572759, 45.4748866 36.1574206, 45.4748804 36.157476)",,,
528653637,میدان سه ر چاوه,secondary,roundabout,True,False,23.352000000000004,"LINESTRING (45.4768227 36.1565703, 45.4768052 36.1565307, 45.476804 36.1564887, 45.4768192 36.1564486, 45.4768491 36.1564142, 45.4768909 36.1563892)",,,
453302997,پیروزی,secondary,,False,False,126.018,"LINESTRING (45.4762467 36.1597629, 45.4769034 36.1589968, 45.4770455 36.158831)",,,
410345339,پیروزی,secondary,,True,False,19.126,"LINESTRING (45.4773177 36.1585598, 45.4772233 36.1584056)",,,
453302997,پیروزی,secondary,,False,True,12.613,"LINESTRING (45.4773177 36.1585598, 45.4772274 36.1586467)",,,
203324955,شهید کاظمی,secondary,,False,False,16.469,"LINESTRING (45.4773177 36.1585598, 45.4773716 36.1585069, 45.4774519 36.1584607)",,,
203324017,امام خمینی غربی,secondary,,True,False,11.292,"LINESTRING (45.4760748 36.1568293, 45.4761925 36.1567935)",,,
410345434,امام خمینی غربی,secondary,,False,False,10.415,"LINESTRING (45.4760748 36.1568293, 45.4759669 36.1568637)",,,
464725233,وحدت,secondary,,True,False,38.096999999999994,"LINESTRING (45.4760748 36.1568293, 45.476009 36.1566997, 45.4759481 36.1565698, 45.475929 36.1565284, 45.4759237 36.1565094)",,,
528515620,سید قطب,secondary,,True,False,33.247,"LINESTRING (45.4799234 36.154295, 45.4799243 36.154594)",,,
552965678,چاکه چکوله,residential,,True,False,61.260999999999996,"LINESTRING (45.4799234 36.154295, 45.4799781 36.1542984, 45.480098 36.1543059, 45.4802066 36.1543118, 45.4805036 36.1543457, 45.4805994 36.1543639)",,,
410345366,خیابان امام خمینی غربی,secondary,,True,False,49.229,"LINESTRING (45.4772237 36.1564205, 45.4772734 36.1563994, 45.4773575 36.1563638, 45.4775204 36.1562947, 45.4777109 36.1562174)",1,,
528653637,میدان سه ر چاوه,secondary,roundabout,True,False,14.099,"LINESTRING (45.4772237 36.1564205, 45.4772397 36.1564609, 45.4772416 36.156476, 45.477229 36.1565209, 45.4772124 36.1565398)",,,
203324023,میدان صلاح الدین ایوبی,secondary,roundabout,True,False,19.595,"LINESTRING (45.4800707 36.1552911, 45.4800788 36.1553197, 45.480076 36.155349, 45.4800625 36.1553763, 45.4800396 36.1553991, 45.4800093 36.1554154, 45.4799744 36.1554236)",,,
203324954,خیابان امام خمینی شرقی,secondary,,True,False,104.043,"LINESTRING (45.4800707 36.1552911, 45.4803999 36.1551657, 45.4805519 36.1551078, 45.4811185 36.1548914)",,,
203324958,,secondary,,True,False,5.863,"LINESTRING (45.4799744 36.1554236, 45.4799699 36.1554762)",,,
203324023,میدان صلاح الدین ایوبی,secondary,roundabout,True,False,12.982000000000001,"LINESTRING (45.4799744 36.1554236, 45.4799455 36.1554239, 45.4799173 36.1554186, 45.4798914 36.1554081, 45.4798695 36.1553929, 45.4798526 36.155374)",,,
203324020,وحدت,secondary_link,,True,False,24.861,"LINESTRING (45.4797388 36.1533322, 45.4797881 36.1533078, 45.4798333 36.1532812, 45.4798736 36.1532487, 45.4798958 36.1532085, 45.4799192 36.1531713)",,,
528515619,,secondary_link,,True,False,17.384,"LINESTRING (45.4797388 36.1533322, 45.4797809 36.153329, 45.4798033 36.1533296, 45.479817 36.1533345, 45.4798327 36.1533413, 45.4798433 36.1533465, 45.4798563 36.1533537, 45.4798774 36.1533749, 45.4798957 36.1533983)",,,
527509696,,secondary,,False,False,3.937,"LINESTRING (45.4799158 36.1532066, 45.4799192 36.1531713)",,,
203324024,سید قطب,secondary,,True,False,21.418,"LINESTRING (45.4799158 36.1532066, 45.4799055 36.1532559, 45.4798957 36.1533983)",,,
464725233,وحدت,secondary,,True,False,21.663,"LINESTRING (45.4758791 36.1563497, 45.475849 36.1561564)",,,
447644145,کوچه شهید اسد زاده,residential,,False,False,8.878,"LINESTRING (45.4758791 36.1563497, 45.4759431 36.1563359, 45.4759755 36.1563391)",,,
203324023,میدان صلاح الدین ایوبی,secondary,roundabout,True,False,27.476999999999997,"LINESTRING (45.4798526 36.155374, 45.4798405 36.1553482, 45.4798378 36.1553207, 45.4798448 36.1552937, 45.4798609 36.1552693, 45.4798762 36.1552554, 45.4798946 36.1552441, 45.4799152 36.1552358, 45.4799478 36.1552298, 45.4799811 36.1552312, 45.4800127 36.1552398)",,,
527509696,,secondary,,False,False,8.888,"LINESTRING (45.4799192 36.1531713, 45.4799453 36.1530942)",,,
527509696,,secondary,,False,True,3.937,"LINESTRING (45.4799192 36.1531713, 45.4799158 36.1532066)",,,
203413702,فلکه الله,secondary,roundabout,True,False,14.126,"LINESTRING (45.4831111 36.1522244, 45.4831357 36.1522318, 45.4831565 36.1522448, 45.4831714 36.1522622, 45.4831792 36.1522824, 45.4831791 36.1523036, 45.4831712 36.1523237)",,,
527509689,شهید چمران,secondary,,False,True,63.233000000000004,"LINESTRING (45.4831111 36.1522244, 45.4832271 36.1520034, 45.4833078 36.1518496, 45.4833859 36.1517008)",,,
203413700,شهید چمران,secondary,,False,False,92.81,"LINESTRING (45.4830754 36.1523609, 45.4830496 36.1527888, 45.4830358 36.1531949)",,,
203413702,فلکه الله,secondary,roundabout,True,False,4.064,"LINESTRING (45.4830754 36.1523609, 45.4830541 36.1523547, 45.4830355 36.1523443)",,,
528653637,میدان سه ر چاوه,secondary,roundabout,True,False,21.083000000000002,"LINESTRING (45.4770243 36.1566236, 45.4769931 36.156632, 45.4769478 36.1566382, 45.4768977 36.1566269, 45.4768546 36.1566035, 45.4768227 36.1565703)",,,
528653637,میدان سه ر چاوه,secondary,roundabout,True,False,19.288,"LINESTRING (45.4772124 36.1565398, 45.4770243 36.1566236)",,,
370695419,خیابان انقلاب,tertiary,,True,False,54.845,"LINESTRING (45.4772124 36.1565398, 45.4772694 36.1566133, 45.4773042 36.156666, 45.4775063 36.156972)",,,
203327109,,secondary,,False,False,7.771,"LINESTRING (45.4830389 36.1532826, 45.4829525 36.1532867)",,,
203413700,شهید چمران,secondary,,False,True,9.756,"LINESTRING (45.4830389 36.1532826, 45.4830358 36.1531949)",,,
320861113,,secondary,,True,False,80.343,"LINESTRING (45.4830389 36.1532826, 45.4831453 36.1532901, 45.4838129 36.1535243, 45.4838679 36.153544)",,,
553728563,وحدت,secondary,,True,False,20.081,"LINESTRING (45.477357 36.1541807, 45.4775402 36.1540771)",,,
410356220,خیابان گلزار شهدا,residential,,False,False,86.46499999999999,"LINESTRING (45.4757323 36.1547707, 45.4756584 36.1547273, 45.4756166 36.1546869, 45.4755885 36.154643, 45.4755726 36.1546183, 45.475558 36.1545914, 45.4755209 36.1545358, 45.4755159 36.1545233, 45.4753916 36.1544555, 45.4753357 36.1544112, 45.4752959 36.1543734, 45.4752537 36.1543157, 45.4751498 36.1542406, 45.4751003 36.1542033)",,30,
"[553728563, 553728564]",وحدت,secondary,,True,False,62.431,"LINESTRING (45.4757323 36.1547707, 45.4757658 36.1547447, 45.4758087 36.1547263, 45.4758436 36.1547111, 45.4758995 36.1546939, 45.475952 36.1546727, 45.4761032 36.154631, 45.4761722 36.1546011, 45.4763605 36.1545376)",,,
454875531,خیابان هلال احمر,tertiary,,True,False,42.528,"LINESTRING (45.4762995 36.157602, 45.476409 36.1579741)",,,
410345356,خیابان مام وستا قانع,tertiary,,True,False,92.906,"LINESTRING (45.4762995 36.157602, 45.476193 36.1576466, 45.4761727 36.1576533, 45.4758747 36.1577408, 45.4757755 36.1577699, 45.475431 36.1578492, 45.4753193 36.1578565)",,,
527509682,,residential,,True,False,25.524,"LINESTRING (45.4833065 36.154, 45.4833057 36.1539445, 45.4832937 36.1538831, 45.4832104 36.1537937)",,,
539793332,میدان ازادی,secondary,roundabout,True,False,12.706,"LINESTRING (45.4833065 36.154, 45.4833351 36.1539832, 45.4833687 36.1539743, 45.4834041 36.153974, 45.4834379 36.1539825)",,,
203324950,بلوار پاسداران,secondary,,True,False,1.371,"LINESTRING (45.4748394 36.1578424, 45.4748383 36.1578547)",,,
203324956,,tertiary,,False,False,24.449,"LINESTRING (45.4748394 36.1578424, 45.4751116 36.1578358)",,,
410345351,استاد هیمن,secondary,,False,False,48.507999999999996,"LINESTRING (45.4803045 36.1569819, 45.4804311 36.1569723, 45.4805391 36.1569642, 45.4808424 36.1569408)",,,
410345351,استاد هیمن,secondary,,False,True,35.02,"LINESTRING (45.4803045 36.1569819, 45.4802597 36.156995, 45.4802024 36.1570137, 45.4801826 36.1570199, 45.4799412 36.1570965)",,,
203324950,بلوار پاسداران,secondary,,True,False,40.908,"LINESTRING (45.4748804 36.157476, 45.4748394 36.1578424)",,,
463852333,مرزداران,residential,,True,False,125.191,"LINESTRING (45.4784011 36.1565709, 45.4792301 36.1574762)",,,
410345410,خیابان معلم,tertiary,,True,False,37.733000000000004,"LINESTRING (45.4784011 36.1565709, 45.4780928 36.1567003, 45.4780294 36.1567292)",,,
203324956,,tertiary,,False,False,18.788,"LINESTRING (45.4751116 36.1578358, 45.4753193 36.1578565)",,,
203324956,,tertiary,,False,True,24.449,"LINESTRING (45.4751116 36.1578358, 45.4748394 36.1578424)",,,
548936258,,residential,,False,False,19.156,"LINESTRING (45.4751116 36.1578358, 45.4751318 36.1580073)",,,
410345369,شهید کاظمی,secondary,,False,False,76.581,"LINESTRING (45.4792301 36.1574762, 45.4798757 36.1571239, 45.4799412 36.1570965)",,,
410345369,شهید کاظمی,secondary,,False,True,66.333,"LINESTRING (45.4792301 36.1574762, 45.4792021 36.1574926, 45.4791682 36.1575124, 45.4790789 36.1575586, 45.4788229 36.1576911, 45.4786113 36.157802)",,,
"[467190553, 552965675]",,residential,,False,False,58.089,"LINESTRING (45.4792301 36.1574762, 45.4792606 36.1575021, 45.4792919 36.1575328, 45.4795977 36.1579053)",,30,
320861128,شیخ ابراهیم,residential,,False,True,21.682,"LINESTRING (45.4840555 36.1554353, 45.4842549 36.1555453)",,,
410345319,استاد هیمن,secondary,,False,False,16.552,"LINESTRING (45.4840555 36.1554353, 45.4839727 36.1553023)",,,
410345422,استاد هیمن,secondary,,False,True,62.229,"LINESTRING (45.4840555 36.1554353, 45.4839243 36.1556263, 45.4836919 36.1559113)",,,
410345372,خیابان شیخ مولانا,secondary,,True,False,22.445,"LINESTRING (45.4799967 36.1561003, 45.480001 36.1562764, 45.4799996 36.1563021)",,,
410345423,خیابان معلم,tertiary,,True,False,65.631,"LINESTRING (45.4799967 36.1561003, 45.4799678 36.1561217, 45.4796659 36.1561268, 45.4795271 36.1561292, 45.4792761 36.1561306)",,,
410345422,استاد هیمن,secondary,,False,False,62.229,"LINESTRING (45.4836919 36.1559113, 45.4839243 36.1556263, 45.4840555 36.1554353)",,,
410345422,استاد هیمن,secondary,,False,True,48.120000000000005,"LINESTRING (45.4836919 36.1559113, 45.4835381 36.1560594, 45.4832661 36.1561549)",,,
203324955,شهید کاظمی,secondary,,False,False,49.876000000000005,"LINESTRING (45.4774519 36.1584607, 45.477666 36.1583264, 45.4778906 36.1581855)",,,
203324955,شهید کاظمی,secondary,,False,True,16.469,"LINESTRING (45.4774519 36.1584607, 45.4773716 36.1585069, 45.4773177 36.1585598)",,,
527510641,,secondary_link,,True,False,22.483,"LINESTRING (45.4774519 36.1584607, 45.4773849 36.1584714, 45.477362 36.1584652, 45.477345 36.1584616, 45.4773192 36.1584462, 45.4772798 36.1584305, 45.4772233 36.1584056)",,,
548655310,کوی دوم,residential,,False,False,27.052,"LINESTRING (45.4817999 36.1580691, 45.4820399 36.157922)",,,
410345348,مولوی کرد,tertiary,,False,False,57.093,"LINESTRING (45.4817999 36.1580691, 45.4816444 36.1579002, 45.4814176 36.1576588)",,,
410345348,مولوی کرد,tertiary,,False,True,50.61800000000001,"LINESTRING (45.4817999 36.1580691, 45.4819606 36.1582203, 45.4820495 36.1583486, 45.4820655 36.1584568)",,,
410345351,استاد هیمن,secondary,,False,False,34.05,"LINESTRING (45.4808424 36.1569408, 45.4811949 36.1568278)",,,
410345348,مولوی کرد,tertiary,,False,True,95.233,"LINESTRING (45.4808424 36.1569408, 45.4809069 36.1570383, 45.4809631 36.1571293, 45.4814176 36.1576588)",,,
410345351,استاد هیمن,secondary,,False,True,48.507999999999996,"LINESTRING (45.4808424 36.1569408, 45.4805391 36.1569642, 45.4804311 36.1569723, 45.4803045 36.1569819)",,,
552963135,امام خمینی غربی,secondary,,False,True,6.274,"LINESTRING (45.4747689 36.157308, 45.4748342 36.1572879)",,,
410345351,استاد هیمن,secondary,,False,False,15.951,"LINESTRING (45.4831066 36.1562181, 45.4832661 36.1561549)",,,
410345365,گولان سوم,residential,,False,True,40.313,"LINESTRING (45.4831066 36.1562181, 45.4827112 36.1560463)",,,
320862093,دانش دوم,residential,,False,False,33.064,"LINESTRING (45.4831066 36.1562181, 45.4832378 36.1562779, 45.4833986 36.1563963)",,30,
410345351,استاد هیمن,secondary,,False,True,46.402,"LINESTRING (45.4831066 36.1562181, 45.4830496 36.1562366, 45.4827602 36.1563583, 45.4826432 36.1564024)",,,
203324954,خیابان امام خمینی شرقی,secondary,,True,False,72.255,"LINESTRING (45.4816524 36.1546939, 45.4819058 36.1546008, 45.4821591 36.1545037, 45.4822616 36.154465, 45.482381 36.154418)",,,
317160772,گلشن سوم,residential,,False,False,57.111999999999995,"LINESTRING (45.4816524 36.1546939, 45.4816729 36.1547567, 45.481728 36.1548634, 45.4818311 36.1550367, 45.4819051 36.1551642)",,30,
410345368,,residential,,False,True,13.592,"LINESTRING (45.4816524 36.1546939, 45.4816117 36.154674, 45.4815533 36.1546047)",,,
410356214,خیابان توحید,tertiary,,False,False,14.81,"LINESTRING (45.4787436 36.1532701, 45.4786108 36.1531911)",,,
203327093,خیابان توحید,tertiary,,False,True,42.937,"LINESTRING (45.4787436 36.1532701, 45.4790728 36.1532409, 45.4792197 36.1532357)",,,
410356232,,residential,,False,False,43.029999999999994,"LINESTRING (45.4787436 36.1532701, 45.4785101 36.1533626, 45.4783618 36.1534427, 45.4783396 36.1534703)",,30,
410356214,خیابان توحید,tertiary,,False,True,14.81,"LINESTRING (45.4786108 36.1531911, 45.4787436 36.1532701)",,,
556185876,,residential,,False,False,36.97,"LINESTRING (45.4786108 36.1531911, 45.478984 36.1530506)",,,
410356214,خیابان توحید,tertiary,,False,False,20.37,"LINESTRING (45.4786108 36.1531911, 45.4785393 36.1531187, 45.4784976 36.1530346)",,,
410345345,کوی سوم,residential,,False,True,35.601,"LINESTRING (45.4815533 36.1546047, 45.4815949 36.1545507, 45.4813213 36.1544202)",,,
410345368,,residential,,False,False,13.592,"LINESTRING (45.4815533 36.1546047, 45.4816117 36.154674, 45.4816524 36.1546939)",,,
410345382,چاکه چکوله,residential,,False,True,30.226999999999997,"LINESTRING (45.4815533 36.1546047, 45.4814136 36.1545912, 45.4812259 36.1545457)",,30,
410345382,چاکه چکوله,residential,,False,False,16.979,"LINESTRING (45.4810369 36.1545403, 45.4812259 36.1545457)",,30,
410345382,چاکه چکوله,residential,,False,True,30.503999999999998,"LINESTRING (45.4810369 36.1545403, 45.4809255 36.1544872, 45.4807407 36.154406)",,30,
464725241,کوی ۲,residential,,False,True,39.763999999999996,"LINESTRING (45.4810369 36.1545403, 45.4810451 36.1546038, 45.4810613 36.1546706, 45.4810747 36.1547388, 45.4811185 36.1548914)",,,no
527509698,وحدت,secondary,,True,False,40.001,"LINESTRING (45.4793141 36.1534409, 45.4797388 36.1533322)",,,
203327093,خیابان توحید,tertiary,,False,False,24.44,"LINESTRING (45.4793141 36.1534409, 45.4792942 36.1533709, 45.4792197 36.1532357)",,,
410356214,خیابان توحید,tertiary,,False,False,36.989,"LINESTRING (45.4784976 36.1530346, 45.4783265 36.152732)",,,
410345335,,residential,,False,True,40.95,"LINESTRING (45.4784976 36.1530346, 45.478286 36.1531517, 45.4781299 36.1532521)",,30,
410356214,خیابان توحید,tertiary,,False,True,20.37,"LINESTRING (45.4784976 36.1530346, 45.4785393 36.1531187, 45.4786108 36.1531911)",,,
203413696,سعدی,tertiary,,False,False,55.795,"LINESTRING (45.4788013 36.1519035, 45.4786976 36.1518262, 45.4785356 36.1516891, 45.478411 36.1515182)",,,
203413696,سعدی,tertiary,,False,True,67.34700000000001,"LINESTRING (45.4788013 36.1519035, 45.4789836 36.1520746, 45.4793328 36.1523293)",,,
552965681,,residential,,False,True,31.506999999999998,"LINESTRING (45.4788013 36.1519035, 45.4789163 36.1517754, 45.4790224 36.1516842)",,,
203327106,شهید رجایی,tertiary,,True,False,25.838,"LINESTRING (45.4767284 36.1544207, 45.4767546 36.1544842, 45.4768242 36.1546398)",,,
553728563,وحدت,secondary,,True,False,62.557,"LINESTRING (45.4767284 36.1544207, 45.4770008 36.1543324, 45.4770578 36.1543139, 45.4772041 36.1542531, 45.477357 36.1541807)",,,
203413696,سعدی,tertiary,,False,False,67.34700000000001,"LINESTRING (45.4793328 36.1523293, 45.4789836 36.1520746, 45.4788013 36.1519035)",,,
203413696,سعدی,tertiary,,False,True,91.244,"LINESTRING (45.4793328 36.1523293, 45.4800032 36.1526839, 45.4801689 36.1527943)",,,
317160776,,residential,,False,False,52.666000000000004,"LINESTRING (45.4793328 36.1523293, 45.4796033 36.1521416, 45.479753 36.1520007)",,30,
