osmid,oneway,ref,name,highway,reversed,length,maxspeed,geometry,lanes,junction,bridge
28758888,True,65,بلوار امام خمینی,primary,False,132.438,,"LINESTRING (51.0747237 35.4779829, 51.0752793 35.4783694, 51.0753883 35.4784339, 51.0758714 35.4787197)",3,,
264883885,False,,چمران,tertiary,False,54.137,40,"LINESTRING (51.0737199 35.4774352, 51.0735559 35.4776803, 51.0734384 35.4778647)",,,
704302291,True,65,بلوار امام خمینی,primary,False,81.508,,"LINESTRING (51.0737199 35.4774352, 51.0731554 35.4769879, 51.0730775 35.4769218)",,,
28758888,True,65,بلوار امام خمینی,primary,False,38.164,,"LINESTRING (51.0758714 35.4787197, 51.0762016 35.478933)",3,,
218657375,True,,,primary_link,False,30.148,,"LINESTRING (51.0758714 35.4787197, 51.0758866 35.4787564, 51.075886 35.4787952, 51.0758698 35.4788316, 51.0758398 35.4788616, 51.0757992 35.4788819, 51.0757528 35.4788901, 51.0757056 35.4788854)",,,
704302291,True,65,بلوار امام خمینی,primary,False,53.603,,"LINESTRING (51.0757056 35.4788854, 51.0752608 35.4785673)",,,
28758888,True,65,بلوار امام خمینی,primary,False,101.912,,"LINESTRING (51.0762016 35.478933, 51.0770806 35.4795054)",3,,
555487391,False,,مخابرات,residential,False,101.71199999999999,30,"LINESTRING (51.0762016 35.478933, 51.0763628 35.4788709, 51.0769183 35.4782484)",,,
704302291,True,65,بلوار امام خمینی,primary,False,38.164,,"LINESTRING (51.0760359 35.4790986, 51.0757056 35.4788854)",,,
218657366,True,,,primary_link,False,29.807999999999996,,"LINESTRING (51.0760359 35.4790986, 51.0760218 35.479062, 51.0760231 35.4790237, 51.0760394 35.4789878, 51.0760691 35.4789582, 51.076109 35.4789379, 51.0761548 35.4789292, 51.0762016 35.478933)",,,
28758888,True,65,بلوار امام خمینی,primary,False,14.722,,"LINESTRING (51.0793601 35.4808786, 51.0794934 35.4809544)",3,,
"[1249982181, 263998190]",True,,خیابان بخشداری,secondary,False,49.275999999999996,50,"LINESTRING (51.0793601 35.4808786, 51.0795194 35.4807706, 51.0796813 35.48053)",1,,
28758888,True,65,بلوار امام خمینی,primary,False,68.624,,"LINESTRING (51.0794934 35.4809544, 51.0797771 35.4811291, 51.0801007 35.4813236)",3,,
263998358,True,,,tertiary,False,6.593,40,"LINESTRING (51.0808518 35.4789144, 51.0807871 35.4788872)",,,
264868004,True,,خیابان بخشداری,secondary,False,167.714,50,"LINESTRING (51.0808518 35.4789144, 51.0799689 35.4802403)",2,,
263998190,True,,خیابان بخشداری,secondary,False,11.02,50,"LINESTRING (51.0807871 35.4788872, 51.0808456 35.4788003)",1,,
264868004,True,,خیابان بخشداری,secondary,False,11.155,50,"LINESTRING (51.0809105 35.4788262, 51.0808518 35.4789144)",2,,
263998359,True,,بلوار محسن الویری,tertiary,False,53.242000000000004,40,"LINESTRING (51.0809105 35.4788262, 51.0810551 35.4788786, 51.0814449 35.4790259)",,,
263998190,True,,خیابان بخشداری,secondary,False,96.425,50,"LINESTRING (51.0808456 35.4788003, 51.0813575 35.4780399)",1,,
263998360,True,,,tertiary,False,6.544,40,"LINESTRING (51.0808456 35.4788003, 51.0809105 35.4788262)",,,
28758494,True,,مصلی,secondary,False,8.869,50,"LINESTRING (51.0834335 35.4786775, 51.0834849 35.4786096)",,,
263998559,True,,طاهری وحید,tertiary,False,99.55199999999999,40,"LINESTRING (51.0834335 35.4786775, 51.0828913 35.478374, 51.0825216 35.4781775)",,,
263998559,True,,طاهری وحید,tertiary,False,5.896,40,"LINESTRING (51.0816508 35.4777144, 51.0815944 35.4776879)",,,
264868004,True,,خیابان بخشداری,secondary,False,140.631,50,"LINESTRING (51.0816508 35.4777144, 51.0809105 35.4788262)",2,,
263998190,True,,خیابان بخشداری,secondary,False,8.292,50,"LINESTRING (51.0815944 35.4776879, 51.0816384 35.4776225)",1,,
263998190,True,,خیابان بخشداری,secondary,False,68.451,50,"LINESTRING (51.0816384 35.4776225, 51.0820018 35.4770827)",1,,
263998561,True,,طاهری وحید,tertiary,False,5.866,40,"LINESTRING (51.0816384 35.4776225, 51.0816942 35.4776493)",,,
263998561,True,,طاهری وحید,tertiary,False,94.699,40,"LINESTRING (51.0816942 35.4776493, 51.0825694 35.4781155)",,,
264868004,True,,خیابان بخشداری,secondary,False,8.237,50,"LINESTRING (51.0816942 35.4776493, 51.0816508 35.4777144)",2,,
263998561,True,,طاهری وحید,tertiary,False,99.452,40,"LINESTRING (51.0825694 35.4781155, 51.0834849 35.4786096)",,,
729248382,False,,,tertiary_link,False,8.14,,"LINESTRING (51.0825694 35.4781155, 51.0825216 35.4781775)",,,
264367240,True,,رهساز,residential,False,26.446,30,"LINESTRING (51.0829281 35.479767, 51.0831164 35.4799488)",,,
555488008,True,,میدان معلم,secondary,False,11.934000000000001,30,"LINESTRING (51.0829281 35.479767, 51.0828829 35.479806, 51.0828232 35.4798288)",2,roundabout,
497274997,True,,رهساز,residential,False,13.686,30,"LINESTRING (51.083515 35.4803292, 51.0833946 35.4802548)",,,
729253581,True,,موسی بن جعفر,residential,False,64.673,30,"LINESTRING (51.0793809 35.483196, 51.0798971 35.483598)",,,
489047818,True,,,secondary_link,False,96.292,30,"LINESTRING (51.0793809 35.483196, 51.0792255 35.4834192, 51.0787034 35.4838558)",,,
264466197,False,,موسی بن جعفر,residential,False,42.937,30,"LINESTRING (51.081098 35.4845332, 51.0814407 35.4848001)",,,
729253501,False,,مطهری,residential,False,90.2,,"LINESTRING (51.081098 35.4845332, 51.0815775 35.4841374, 51.0817976 35.4839557)",,,
432763572,True,,بلوار آزادگان,secondary,False,72.96,50,"LINESTRING (51.0803783 35.4824499, 51.0797849 35.4828938)",,,
264466253,True,,کلهر,residential,False,82.412,30,"LINESTRING (51.0820447 35.4837517, 51.0813879 35.4832386)",,,
729253501,False,,مطهری,residential,True,31.861,,"LINESTRING (51.0820447 35.4837517, 51.0817976 35.4839557)",,,
264466254,False,,قیام ۴,residential,False,137.82,,"LINESTRING (51.0791705 35.4847469, 51.0802034 35.4838365)",,,
489047815,False,,شهید یادمان,residential,False,79.11,30,"LINESTRING (51.0791705 35.4847469, 51.0785434 35.4842515)",,,
489047815,False,,شهید یادمان,residential,True,26.132,30,"LINESTRING (51.0791705 35.4847469, 51.0793777 35.4849105)",,,
264466254,False,,قیام ۴,residential,True,137.82,,"LINESTRING (51.0802034 35.4838365, 51.0791705 35.4847469)",,,
729253581,True,,موسی بن جعفر,residential,False,31.273000000000003,30,"LINESTRING (51.0802034 35.4838365, 51.0804257 35.4840096, 51.080453 35.4840309)",,,
28757684,True,,بلوار آزادگان,secondary,False,58.289,50,"LINESTRING (51.0799235 35.4826296, 51.080365 35.4822481)",,,
264466597,False,,آزادگان ۲,residential,False,60.217,30,"LINESTRING (51.0799235 35.4826296, 51.079427 35.4822693)",,,
264466597,False,,آزادگان ۲,residential,False,42.673,30,"LINESTRING (51.079427 35.4822693, 51.0789604 35.4822153)",,,
264466597,False,,آزادگان ۲,residential,True,60.217,30,"LINESTRING (51.079427 35.4822693, 51.0799235 35.4826296)",,,
555487424,False,,انقلاب ۱,residential,True,89.70400000000001,30,"LINESTRING (51.079427 35.4822693, 51.0796664 35.4819564, 51.0799509 35.4815846)",,,
264466597,False,,آزادگان ۲,residential,True,55.506,30,"LINESTRING (51.0773967 35.4820303, 51.0780029 35.4821045)",,,
460514471,False,,انقلاب ۴,residential,False,34.896,30,"LINESTRING (51.0773967 35.4820303, 51.0771838 35.4822919)",,,
460514471,False,,انقلاب ۴,residential,True,21.219,30,"LINESTRING (51.0773967 35.4820303, 51.0775261 35.4818712)",,,
555487417,False,,آزادگان ۲,residential,False,84.196,30,"LINESTRING (51.0773967 35.4820303, 51.0771871 35.4819289, 51.0768341 35.4817594, 51.0766505 35.4819275)",,,
264466597,False,,آزادگان ۲,residential,False,55.506,30,"LINESTRING (51.0780029 35.4821045, 51.0773967 35.4820303)",,,
264466597,False,,آزادگان ۲,residential,True,87.569,30,"LINESTRING (51.0780029 35.4821045, 51.0789604 35.4822153)",,,
264466598,False,,انقلاب ۳,residential,False,99.021,30,"LINESTRING (51.0780029 35.4821045, 51.078595 35.4813558)",,,
264466598,False,,انقلاب ۳,residential,True,67.242,30,"LINESTRING (51.0789971 35.4808474, 51.078595 35.4813558)",,,
704302291,True,65,بلوار امام خمینی,primary,False,48.217,,"LINESTRING (51.0789971 35.4808474, 51.0785702 35.4805882)",,,
264866893,False,,امام محمد تقی,tertiary,False,127.746,30,"LINESTRING (51.0753017 35.4772695, 51.0760549 35.4762981)",,,
264866893,False,,امام محمد تقی,tertiary,True,55.627,30,"LINESTRING (51.0753017 35.4772695, 51.0749672 35.4776891)",,,
555487385,False,,حاج حسین فرجی,residential,False,38.394,,"LINESTRING (51.0753017 35.4772695, 51.0756762 35.4774314)",,,
264866893,False,,امام محمد تقی,tertiary,True,127.746,30,"LINESTRING (51.0760549 35.4762981, 51.0753017 35.4772695)",,,
360129263,False,,گلزار,tertiary,False,28.272,40,"LINESTRING (51.0801635 35.4773183, 51.0800986 35.477567)",,,
360129263,False,,گلزار,tertiary,True,38.81,40,"LINESTRING (51.0801635 35.4773183, 51.0802879 35.4769843)",,,
1203421531,False,,فتح یکم,residential,False,46.088,,"LINESTRING (51.0801635 35.4773183, 51.0806228 35.4774969)",,,
555487385,False,,حاج حسین فرجی,residential,False,48.481,,"LINESTRING (51.0792247 35.4798126, 51.0796589 35.4800677)",,,
555487385,False,,حاج حسین فرجی,residential,True,52.081,,"LINESTRING (51.0792247 35.4798126, 51.0787518 35.479546)",,,
555487392,False,,محمدی پور,residential,False,88.263,30,"LINESTRING (51.0792247 35.4798126, 51.0786953 35.4804791)",,,
360129263,False,,گلزار,tertiary,True,251.44299999999998,40,"LINESTRING (51.0792247 35.4798126, 51.0791925 35.4796816, 51.0792998 35.4793408, 51.0795895 35.4788428, 51.0800079 35.4782924, 51.0800937 35.4777944, 51.0800953 35.4777198)",,,
263998190,True,,خیابان بخشداری,secondary,False,167.456,50,"LINESTRING (51.0798982 35.4802078, 51.0807871 35.4788872)",1,,
515359703,False,,پست,residential,True,7.351,30,"LINESTRING (51.0798982 35.4802078, 51.0799689 35.4802403)",,,
555487385,False,,حاج حسین فرجی,residential,True,26.687,,"LINESTRING (51.0798982 35.4802078, 51.0796589 35.4800677)",,,
360129263,False,,گلزار,tertiary,False,16.993,40,"LINESTRING (51.0800986 35.477567, 51.0800953 35.4777198)",,,
360129263,False,,گلزار,tertiary,True,28.272,40,"LINESTRING (51.0800986 35.477567, 51.0801635 35.4773183)",,,
360129264,False,,عماد,tertiary,False,125.538,40,"LINESTRING (51.0800986 35.477567, 51.0813575 35.4780399)",,,
263998190,True,,خیابان بخشداری,secondary,False,44.634,50,"LINESTRING (51.0813575 35.4780399, 51.0815944 35.4776879)",1,,
360129264,False,,عماد,tertiary,True,125.538,40,"LINESTRING (51.0813575 35.4780399, 51.0800986 35.477567)",,,
694064702,True,,,secondary,False,23.811,,"LINESTRING (51.0805585 35.4820809, 51.0807341 35.4819215)",,,
724507844,True,,,secondary_link,False,25.546,,"LINESTRING (51.0805585 35.4820809, 51.0806152 35.4820588, 51.0806693 35.4820626, 51.0807114 35.4820903, 51.0807273 35.4821325, 51.080712 35.4821769)",,,
460514471,False,,انقلاب ۴,residential,False,65.83,30,"LINESTRING (51.0785702 35.4805882, 51.0781686 35.4810817)",,,
704302291,True,65,بلوار امام خمینی,primary,False,158.983,,"LINESTRING (51.0785702 35.4805882, 51.0771527 35.4797445)",,,
460514471,False,,انقلاب ۴,residential,True,34.896,30,"LINESTRING (51.0771838 35.4822919, 51.0773967 35.4820303)",,,
555487382,False,,شکوه ۲,residential,False,63.036,30,"LINESTRING (51.0771838 35.4822919, 51.0766505 35.4819275)",,,
555487382,False,,شکوه ۲,residential,True,69.349,30,"LINESTRING (51.0771838 35.4822919, 51.0777706 35.4826927)",,,
555487382,False,,شکوه ۲,residential,True,63.036,30,"LINESTRING (51.0766505 35.4819275, 51.0771838 35.4822919)",,,
555487417,False,,آزادگان ۲,residential,False,30.156,30,"LINESTRING (51.0766505 35.4819275, 51.0764291 35.4821301)",,,
555487417,False,,آزادگان ۲,residential,True,84.196,30,"LINESTRING (51.0766505 35.4819275, 51.0768341 35.4817594, 51.0771871 35.4819289, 51.0773967 35.4820303)",,,
704302291,True,65,بلوار امام خمینی,primary,False,9.253,,"LINESTRING (51.0761192 35.4791468, 51.0760359 35.4790986)",,,
460514473,False,,انقلاب ۷,residential,False,109.93199999999999,30,"LINESTRING (51.0761192 35.4791468, 51.0758009 35.4795547, 51.0752896 35.4798411)",,,
460514473,False,,انقلاب ۷,residential,False,113.606,30,"LINESTRING (51.0752896 35.4798411, 51.0750421 35.4800214, 51.0744328 35.4805855)",,,
460514473,False,,انقلاب ۷,residential,True,109.93199999999999,30,"LINESTRING (51.0752896 35.4798411, 51.0758009 35.4795547, 51.0761192 35.4791468)",,,
460514474,False,,فجر,residential,True,145.24900000000002,30,"LINESTRING (51.0752896 35.4798411, 51.0750226 35.4797271, 51.0748923 35.4796767, 51.0747979 35.4796846, 51.0741772 35.4803878)",,,
460514475,False,,ایثارگران,residential,False,31.92,30,"LINESTRING (51.0744328 35.4805855, 51.0741772 35.4803878)",,,
460514475,False,,ایثارگران,residential,True,117.972,30,"LINESTRING (51.0744328 35.4805855, 51.0753773 35.4813163)",,,
460514473,False,,انقلاب ۷,residential,True,113.606,30,"LINESTRING (51.0744328 35.4805855, 51.0750421 35.4800214, 51.0752896 35.4798411)",,,
460514475,False,,ایثارگران,residential,True,31.92,30,"LINESTRING (51.0741772 35.4803878, 51.0744328 35.4805855)",,,
460514474,False,,فجر,residential,False,145.249,30,"LINESTRING (51.0741772 35.4803878, 51.0747979 35.4796846, 51.0748923 35.4796767, 51.0750226 35.4797271, 51.0752896 35.4798411)",,,
"[729250762, 460514475]",False,,"['گلبرگ', 'ایثارگران']",residential,False,317.839,30,"LINESTRING (51.0741772 35.4803878, 51.0729607 35.4794465, 51.0734293 35.4788798, 51.0735815 35.4787236, 51.0739811 35.4782085)",,,
460514472,False,,انقلاب ۶,residential,False,18.865,30,"LINESTRING (51.0753773 35.4813163, 51.0752359 35.4814409)",,,
460514472,False,,انقلاب ۶,residential,True,33.172,30,"LINESTRING (51.0753773 35.4813163, 51.075625 35.4810965)",,,
460514475,False,,ایثارگران,residential,False,117.972,30,"LINESTRING (51.0753773 35.4813163, 51.0744328 35.4805855)",,,
489027036,False,,ایثارگران,residential,False,131.372,30,"LINESTRING (51.0753773 35.4813163, 51.0764291 35.4821301)",,,
"[729250762, 460514475]",False,,"['گلبرگ', 'ایثارگران']",residential,True,317.839,30,"LINESTRING (51.0739811 35.4782085, 51.0735815 35.4787236, 51.0734293 35.4788798, 51.0729607 35.4794465, 51.0741772 35.4803878)",,,
460515561,False,,والفجر,residential,False,64.168,30,"LINESTRING (51.0729621 35.4765971, 51.0734522 35.4761803)",,,
28758888,True,65,بلوار امام خمینی,primary,False,221.95299999999997,,"LINESTRING (51.0729621 35.4765971, 51.0732824 35.4768855, 51.0738793 35.4773638, 51.0747237 35.4779829)",3,,
460515561,False,,والفجر,residential,True,64.168,30,"LINESTRING (51.0734522 35.4761803, 51.0729621 35.4765971)",,,
729248656,False,,والفجر شرقی ۱,residential,False,88.998,30,"LINESTRING (51.0734522 35.4761803, 51.0741626 35.4767334)",,,
729248656,False,,والفجر شرقی ۱,residential,True,88.998,30,"LINESTRING (51.0741626 35.4767334, 51.0734522 35.4761803)",,,
489027036,False,,ایثارگران,residential,False,132.984,30,"LINESTRING (51.0764291 35.4821301, 51.0774938 35.4829539)",,,
489027036,False,,ایثارگران,residential,True,131.372,30,"LINESTRING (51.0764291 35.4821301, 51.0753773 35.4813163)",,,
555487417,False,,آزادگان ۲,residential,True,30.156,30,"LINESTRING (51.0764291 35.4821301, 51.0766505 35.4819275)",,,
489027036,False,,ایثارگران,residential,False,43.75,30,"LINESTRING (51.0774938 35.4829539, 51.0778441 35.4832249)",,,
489027036,False,,ایثارگران,residential,True,132.984,30,"LINESTRING (51.0774938 35.4829539, 51.0764291 35.4821301)",,,
555487435,False,,کاوندی,residential,True,38.363,30,"LINESTRING (51.0774938 35.4829539, 51.0777706 35.4826927)",,,
489047819,True,,,secondary_link,False,31.386,30,"LINESTRING (51.0784522 35.4837119, 51.0786973 35.4835123)",,,
766601481,False,,آزادگان ۶,residential,True,19.561,30,"LINESTRING (51.0784522 35.4837119, 51.0782839 35.4836016)",,,
460514472,False,,انقلاب ۶,residential,True,18.865,30,"LINESTRING (51.0752359 35.4814409, 51.0753773 35.4813163)",,,
28757684,True,,بلوار آزادگان,secondary,False,26.551,50,"LINESTRING (51.0792243 35.4831861, 51.0794379 35.4830225)",,,
555487435,False,,کاوندی,residential,False,154.333,30,"LINESTRING (51.0792243 35.4831861, 51.0780913 35.4823822, 51.0779619 35.4825082)",,,
515359703,False,,پست,residential,False,57.143,30,"LINESTRING (51.0815768 35.4809969, 51.0810303 35.4807399)",,,
264868319,True,,مصلی,secondary,False,168.998,50,"LINESTRING (51.0815768 35.4809969, 51.0825382 35.4798038, 51.0826113 35.4797326)",,,
264466253,True,,کلهر,residential,False,116.647,30,"LINESTRING (51.0829744 35.4844779, 51.0820447 35.4837517)",,,
555487389,False,,,residential,True,37.003,30,"LINESTRING (51.0829744 35.4844779, 51.0832377 35.4842234)",,,
555487385,False,,حاج حسین فرجی,residential,False,26.687,,"LINESTRING (51.0796589 35.4800677, 51.0798982 35.4802078)",,,
555487385,False,,حاج حسین فرجی,residential,True,48.481,,"LINESTRING (51.0796589 35.4800677, 51.0792247 35.4798126)",,,
555487434,False,,حاج اشرفی,residential,False,88.769,30,"LINESTRING (51.0796589 35.4800677, 51.0791251 35.4807373)",,,
555487384,False,,,residential,True,35.262,30,"LINESTRING (51.0763691 35.4812406, 51.0760978 35.4814681)",,,
489047815,False,,شهید یادمان,residential,False,22.855,30,"LINESTRING (51.0795589 35.4850536, 51.0793777 35.4849105)",,,
555487408,False,,عرفان,residential,True,92.433,30,"LINESTRING (51.0795589 35.4850536, 51.080101 35.4846134, 51.0799169 35.4844694)",,,
264466197,False,,موسی بن جعفر,residential,False,7.726,30,"LINESTRING (51.0814407 35.4848001, 51.0815024 35.4848481)",,,
264466197,False,,موسی بن جعفر,residential,True,42.937,30,"LINESTRING (51.0814407 35.4848001, 51.081098 35.4845332)",,,
555487409,False,,قیام ۱۰,residential,False,81.826,30,"LINESTRING (51.0814407 35.4848001, 51.081012 35.4851921, 51.0808797 35.4850107)",,,
555487383,False,,,residential,True,44.81,30,"LINESTRING (51.0828823 35.4814018, 51.0824976 35.4811483)",,,
555487438,True,,گلدوزی,residential,False,139.347,30,"LINESTRING (51.0828823 35.4814018, 51.0819496 35.4823986)",,,
497274997,True,,رهساز,residential,False,36.011,30,"LINESTRING (51.0833946 35.4802548, 51.0830948 35.480042)",,,
555487379,False,,هویزه,residential,True,128.327,30,"LINESTRING (51.0833946 35.4802548, 51.0824976 35.4811483)",,,
555487402,False,,بیاتی,residential,True,112.501,30,"LINESTRING (51.0785149 35.4823452, 51.0794379 35.4830225)",,,
555487384,False,,,residential,False,35.262,30,"LINESTRING (51.0760978 35.4814681, 51.0763691 35.4812406)",,,
555487384,False,,,residential,True,21.477,30,"LINESTRING (51.0760978 35.4814681, 51.0759306 35.4816051)",,,
555487386,False,,انقلاب ۵,residential,False,59.499,30,"LINESTRING (51.0760978 35.4814681, 51.075625 35.4810965)",,,
460514471,False,,انقلاب ۴,residential,False,21.219,30,"LINESTRING (51.0775261 35.4818712, 51.0773967 35.4820303)",,,
460514471,False,,انقلاب ۴,residential,True,105.315,30,"LINESTRING (51.0775261 35.4818712, 51.0781686 35.4810817)",,,
555487427,False,,,residential,True,94.356,30,"LINESTRING (51.0775261 35.4818712, 51.0766483 35.4814139)",,,
555487381,False,,انقلاب ۲,residential,False,67.341,30,"LINESTRING (51.0796263 35.4812361, 51.079266 35.4817659)",,,
704302291,True,65,بلوار امام خمینی,primary,False,71.512,,"LINESTRING (51.0796263 35.4812361, 51.0789971 35.4808474)",,,
264466597,False,,آزادگان ۲,residential,False,87.569,30,"LINESTRING (51.0789604 35.4822153, 51.0780029 35.4821045)",,,
264466597,False,,آزادگان ۲,residential,True,42.673,30,"LINESTRING (51.0789604 35.4822153, 51.079427 35.4822693)",,,
555487381,False,,انقلاب ۲,residential,True,57.121,30,"LINESTRING (51.0789604 35.4822153, 51.079266 35.4817659)",,,
555487422,False,,,residential,False,51.244,30,"LINESTRING (51.0831607 35.4850605, 51.0827701 35.484727)",,,
264367240,True,,رهساز,residential,False,55.68,30,"LINESTRING (51.0831164 35.4799488, 51.0833085 35.4801523, 51.083515 35.4803292)",,,
264466253,True,,کلهر,residential,False,70.394,30,"LINESTRING (51.0835991 35.4849659, 51.0830381 35.4845276)",,,
766601482,False,,شکوه ۱,residential,True,48.217,30,"LINESTRING (51.0775625 35.4822214, 51.0779619 35.4825082)",,,
264866893,False,,امام محمد تقی,tertiary,False,55.627,30,"LINESTRING (51.0749672 35.4776891, 51.0753017 35.4772695)",,,
264866893,False,,امام محمد تقی,tertiary,True,39.414,30,"LINESTRING (51.0749672 35.4776891, 51.0747237 35.4779829)",,,
555487449,False,,,residential,False,111.068,30,"LINESTRING (51.0749672 35.4776891, 51.075666 35.4780929, 51.0754607 35.4783433)",,,
555487385,False,,حاج حسین فرجی,residential,False,37.066,,"LINESTRING (51.0784152 35.4793563, 51.0787518 35.479546)",,,
555487385,False,,حاج حسین فرجی,residential,True,87.36,,"LINESTRING (51.0784152 35.4793563, 51.0776846 35.4788432)",,,
555487406,False,,,residential,False,68.886,30,"LINESTRING (51.0784152 35.4793563, 51.0788478 35.4788467)",,,
555487446,False,,قیام ۲,residential,True,5.204,30,"LINESTRING (51.0789352 35.484372, 51.0789743 35.4843377)",,,
555487385,False,,حاج حسین فرجی,residential,False,34.985,,"LINESTRING (51.0766717 35.4780062, 51.0769183 35.4782484)",,,
555487385,False,,حاج حسین فرجی,residential,True,110.503,,"LINESTRING (51.0766717 35.4780062, 51.0756762 35.4774314)",,,
1120139669,False,,,residential,True,59.653,,"LINESTRING (51.0766717 35.4780062, 51.077038 35.4775603)",,,
704302290,True,65,بلوار امام خمینی,primary,False,21.737,,"LINESTRING (51.0819496 35.4823986, 51.0821544 35.4825006)",,,
729246868,False,,سنبل ۲,residential,True,70.796,30,"LINESTRING (51.0807796 35.4798871, 51.0803756 35.4804322)",,,
555487405,False,,آزادگان ۵,residential,True,92.243,30,"LINESTRING (51.0779151 35.4829808, 51.0785865 35.483437, 51.0786973 35.4835123)",,,
460514472,False,,انقلاب ۶,residential,False,33.172,30,"LINESTRING (51.075625 35.4810965, 51.0753773 35.4813163)",,,
460514472,False,,انقلاب ۶,residential,True,68.559,30,"LINESTRING (51.075625 35.4810965, 51.0761377 35.4806428)",,,
555487386,False,,انقلاب ۵,residential,True,59.499,30,"LINESTRING (51.075625 35.4810965, 51.0760978 35.4814681)",,,
555487427,False,,,residential,False,94.356,30,"LINESTRING (51.0766483 35.4814139, 51.0775261 35.4818712)",,,
704302290,True,65,بلوار امام خمینی,primary,False,48.419,,"LINESTRING (51.0821544 35.4825006, 51.0822205 35.4825335, 51.0824068 35.4826058, 51.0826333 35.4826937)",,,
28758888,True,65,بلوار امام خمینی,primary,False,89.087,,"LINESTRING (51.0801007 35.4813236, 51.0808931 35.4817985)",3,,
555487398,False,,مسجد,residential,False,98.31,30,"LINESTRING (51.0801007 35.4813236, 51.0806259 35.4805498)",,,
555487383,False,,,residential,False,10.392,30,"LINESTRING (51.0824084 35.4810895, 51.0824976 35.4811483)",,,
555487383,False,,,residential,True,27.195,30,"LINESTRING (51.0824084 35.4810895, 51.0822166 35.4809013)",,,
555487404,False,,المهدی,residential,True,60.906,30,"LINESTRING (51.0770806 35.4795054, 51.0774817 35.4790657)",,,
28758888,True,65,بلوار امام خمینی,primary,False,181.939,,"LINESTRING (51.0770806 35.4795054, 51.0771524 35.4795522, 51.0786953 35.4804791)",3,,
515359703,False,,پست,residential,False,42.561,30,"LINESTRING (51.0803756 35.4804322, 51.0799689 35.4802403)",,,
515359703,False,,پست,residential,True,26.166,30,"LINESTRING (51.0803756 35.4804322, 51.0806259 35.4805498)",,,
555487429,False,,عدل,residential,True,73.051,30,"LINESTRING (51.0803756 35.4804322, 51.0799273 35.4809784)",,,
729246868,False,,سنبل ۲,residential,False,70.796,30,"LINESTRING (51.0803756 35.4804322, 51.0807796 35.4798871)",,,
555487409,False,,قیام ۱۰,residential,True,81.826,30,"LINESTRING (51.0808797 35.4850107, 51.081012 35.4851921, 51.0814407 35.4848001)",,,
555487382,False,,شکوه ۲,residential,False,69.349,30,"LINESTRING (51.0777706 35.4826927, 51.0771838 35.4822919)",,,
555487435,False,,کاوندی,residential,False,38.363,30,"LINESTRING (51.0777706 35.4826927, 51.0774938 35.4829539)",,,
555487435,False,,کاوندی,residential,True,26.85,30,"LINESTRING (51.0777706 35.4826927, 51.0779619 35.4825082)",,,
