osmid,highway,oneway,reversed,length,bridge,name,geometry
"[429492267, 429492105, 429492131]","['unclassified', 'residential']",False,True,31.369,yes,آزادی,"LINESTRING (48.854704 32.1953252, 48.8547495 32.1953311, 48.8548154 32.1953397, 48.8548595 32.1953454, 48.8550335 32.1953681)"
429492067,residential,False,False,542.206,,,"LINESTRING (48.8550335 32.1953681, 48.8551771 32.1958947, 48.8552541 32.1962296, 48.8553149 32.1964938, 48.8553432 32.1966167, 48.8554446 32.1971695, 48.8555234 32.1976246, 48.8555176 32.1976771, 48.8555037 32.197801, 48.8554305 32.1978987, 48.8552756 32.1980154, 48.8550278 32.1981894, 48.8549687 32.1983181, 48.8549574 32.1984777, 48.8549687 32.1989376, 48.8549039 32.1995214, 48.8549011 32.200017)"
"[429492105, 429492267, 429492131]","['residential', 'unclassified']",False,False,31.369,yes,آزادی,"LINESTRING (48.8550335 32.1953681, 48.8548595 32.1953454, 48.8548154 32.1953397, 48.8547495 32.1953311, 48.854704 32.1953252)"
429492267,residential,False,True,142.931,,آزادی,"LINESTRING (48.8550335 32.1953681, 48.8554192 32.1954467, 48.8559916 32.1956337, 48.8564661 32.1957888)"
429492267,residential,False,False,142.93099999999998,,آزادی,"LINESTRING (48.8564661 32.1957888, 48.8559916 32.1956337, 48.8554192 32.1954467, 48.8550335 32.1953681)"
429492267,residential,False,True,324.958,,آزادی,"LINESTRING (48.8564661 32.1957888, 48.856548 32.1958155, 48.8578142 32.1962293, 48.8584238 32.1964284, 48.8596851 32.1968472)"
429492267,residential,False,True,169.454,,آزادی,"LINESTRING (48.8596851 32.1968472, 48.8613616 32.1974037)"
429492267,residential,False,False,324.958,,آزادی,"LINESTRING (48.8596851 32.1968472, 48.8584238 32.1964284, 48.8578142 32.1962293, 48.856548 32.1958155, 48.8564661 32.1957888)"
429492468,residential,False,False,451.74299999999994,,,"LINESTRING (48.8596851 32.1968472, 48.8596335 32.1973671, 48.8595945 32.1975709, 48.859491 32.1981131, 48.8594206 32.1985468, 48.8592066 32.1991473, 48.8589166 32.1999312, 48.8586013 32.2007895)"
429492267,residential,False,False,169.454,,آزادی,"LINESTRING (48.8613616 32.1974037, 48.8596851 32.1968472)"
429492459,residential,False,True,408.56,,فردوسی,"LINESTRING (48.8613616 32.1974037, 48.8610763 32.1982489, 48.8609778 32.1988423, 48.8608539 32.1995118, 48.8608295 32.1998594, 48.8607938 32.2003676, 48.8607474 32.2010275)"
429492067,residential,False,True,542.206,,,"LINESTRING (48.8549011 32.200017, 48.8549039 32.1995214, 48.8549687 32.1989376, 48.8549574 32.1984777, 48.8549687 32.1983181, 48.8550278 32.1981894, 48.8552756 32.1980154, 48.8554305 32.1978987, 48.8555037 32.197801, 48.8555176 32.1976771, 48.8555234 32.1976246, 48.8554446 32.1971695, 48.8553432 32.1966167, 48.8553149 32.1964938, 48.8552541 32.1962296, 48.8551771 32.1958947, 48.8550335 32.1953681)"
429492353,residential,False,False,361.133,,امام خمینی,"LINESTRING (48.8549011 32.200017, 48.8552024 32.2001695, 48.8556051 32.2001838, 48.8558534 32.2002218, 48.8560725 32.2002553, 48.8567314 32.2004387, 48.8570552 32.2005016, 48.8575903 32.2006055, 48.8586013 32.2007895)"
429492353,residential,False,False,206.119,,امام خمینی,"LINESTRING (48.8586013 32.2007895, 48.8590179 32.2008653, 48.8597591 32.2010116, 48.8601161 32.2010821, 48.8604034 32.2010797, 48.860685 32.201037, 48.8607474 32.2010275)"
429492353,residential,False,True,361.133,,امام خمینی,"LINESTRING (48.8586013 32.2007895, 48.8575903 32.2006055, 48.8570552 32.2005016, 48.8567314 32.2004387, 48.8560725 32.2002553, 48.8558534 32.2002218, 48.8556051 32.2001838, 48.8552024 32.2001695, 48.8549011 32.200017)"
429492468,residential,False,True,451.74300000000005,,,"LINESTRING (48.8586013 32.2007895, 48.8589166 32.1999312, 48.8592066 32.1991473, 48.8594206 32.1985468, 48.859491 32.1981131, 48.8595945 32.1975709, 48.8596335 32.1973671, 48.8596851 32.1968472)"
429492353,residential,False,True,206.119,,امام خمینی,"LINESTRING (48.8607474 32.2010275, 48.860685 32.201037, 48.8604034 32.2010797, 48.8601161 32.2010821, 48.8597591 32.2010116, 48.8590179 32.2008653, 48.8586013 32.2007895)"
429492459,residential,False,False,408.56,,فردوسی,"LINESTRING (48.8607474 32.2010275, 48.8607938 32.2003676, 48.8608295 32.1998594, 48.8608539 32.1995118, 48.8609778 32.1988423, 48.8610763 32.1982489, 48.8613616 32.1974037)"
