osmid,highway,oneway,reversed,length,geometry,junction,ref
926802598,residential,False,True,89.481,"LINESTRING (45.9347019 35.9363793, 45.9352386 35.935702)",,
926802600,residential,False,False,65.971,"LINESTRING (45.9347019 35.9363793, 45.9342094 35.93594)",,
926802600,residential,False,True,111.84700000000001,"LINESTRING (45.9347019 35.9363793, 45.9348066 35.9364726, 45.935337 35.9367246, 45.9351274 35.9370667)",,
950004688,residential,True,False,14.681,"LINESTRING (45.9379663 35.9397345, 45.9378098 35.9396974)",,
926802602,primary,True,False,158.433,"LINESTRING (45.9379663 35.9397345, 45.9380182 35.9397878, 45.9383963 35.9401971, 45.9390343 35.9408669)",,11
926802594,residential,True,False,19.240000000000002,"LINESTRING (45.9347668 35.9377576, 45.9346851 35.937827, 45.9345899 35.9378303)",roundabout,
926802607,residential,False,True,90.475,"LINESTRING (45.9347668 35.9377576, 45.9348284 35.9377764, 45.9353288 35.9379405, 45.9356742 35.9381026)",,
926802604,residential,False,True,32.854,"LINESTRING (45.9378098 35.9396974, 45.9374962 35.9398485)",,
926802608,primary,True,False,9.073,"LINESTRING (45.9378098 35.9396974, 45.9378277 35.9396637, 45.937846 35.9396213)",,11
950004688,residential,True,False,23.035,"LINESTRING (45.9378098 35.9396974, 45.9377451 35.9396622, 45.9376554 35.9395378)",,
926802591,residential,False,False,18.327,"LINESTRING (45.9368366 35.9373988, 45.9367419 35.9375447)",,
926802592,residential,False,False,66.449,"LINESTRING (45.9368366 35.9373988, 45.936159 35.9371619)",,
926802591,residential,False,True,80.792,"LINESTRING (45.9368366 35.9373988, 45.9372175 35.9372489, 45.9376878 35.9372959)",,
926802600,residential,False,True,42.83,"LINESTRING (45.9351274 35.9370667, 45.9350543 35.9374473)",,
926802600,residential,False,False,111.847,"LINESTRING (45.9351274 35.9370667, 45.935337 35.9367246, 45.9348066 35.9364726, 45.9347019 35.9363793)",,
926802614,residential,False,False,124.15899999999999,"LINESTRING (45.9351274 35.9370667, 45.9347146 35.9369605, 45.9344382 35.9371792, 45.9345907 35.9373155, 45.9347065 35.9375677)",,
926802601,residential,False,True,13.69,"LINESTRING (45.93613 35.9386543, 45.9360001 35.9387183)",,
926802607,residential,False,True,45.425,"LINESTRING (45.93613 35.9386543, 45.9366197 35.9385559)",,
926802607,residential,False,False,73.871,"LINESTRING (45.93613 35.9386543, 45.9359768 35.9384922, 45.9356742 35.9381026)",,
926802596,residential,False,False,70.857,"LINESTRING (45.9344425 35.9376469, 45.9338477 35.9372296)",,
926802594,residential,True,False,28.919000000000004,"LINESTRING (45.9344425 35.9376469, 45.93448 35.9375818, 45.9345926 35.9375547, 45.9347065 35.9375677)",roundabout,
926802600,residential,False,False,42.83,"LINESTRING (45.9350543 35.9374473, 45.9351274 35.9370667)",,
926802600,residential,False,True,35.136,"LINESTRING (45.9350543 35.9374473, 45.9347923 35.9376815)",,
926802592,residential,False,True,104.745,"LINESTRING (45.9350543 35.9374473, 45.9356962 35.9372419, 45.936159 35.9371619)",,
926802613,residential,False,True,139.64999999999998,"LINESTRING (45.9350543 35.9374473, 45.9353595 35.9376791, 45.935728 35.9375531, 45.9362267 35.9379877)",,
926802597,residential,False,True,11.248,"LINESTRING (45.9390673 35.938779, 45.9391436 35.9388591)",,
926802602,primary,True,False,10.879999999999999,"LINESTRING (45.9379693 35.9396392, 45.9379541 35.9396898, 45.9379663 35.9397345)",,11
926802596,residential,False,True,75.068,"LINESTRING (45.934298 35.9349117, 45.9339963 35.9350583, 45.9337716 35.9354035)",,
926802607,residential,False,False,30.122,"LINESTRING (45.9369539 35.9385689, 45.9366197 35.9385559)",,
926802593,residential,False,False,180.425,"LINESTRING (45.9369539 35.9385689, 45.9373861 35.9386561, 45.9372877 35.93817, 45.9369351 35.9378305, 45.9367419 35.9375447)",,
926802603,residential,False,False,91.747,"LINESTRING (45.9369539 35.9385689, 45.9367 35.9382166, 45.9363442 35.9379148)",,
926802607,residential,False,True,106.899,"LINESTRING (45.9369539 35.9385689, 45.9374091 35.9392045, 45.9375621 35.9393943)",,
926802609,residential,False,False,62.325,"LINESTRING (45.9391034 35.9409384, 45.9397206 35.9406845)",,
926802609,residential,False,True,13.315,"LINESTRING (45.9391034 35.9409384, 45.938973 35.9409949)",,
926802604,residential,False,False,32.854,"LINESTRING (45.9374962 35.9398485, 45.9378098 35.9396974)",,
926802583,residential,False,False,153.44299999999998,"LINESTRING (45.9374962 35.9398485, 45.9377037 35.9403172, 45.9367893 35.9407967)",,
926802604,residential,False,True,108.02900000000001,"LINESTRING (45.9374962 35.9398485, 45.9372244 35.9399922, 45.9363614 35.9401108)",,
926802594,residential,True,False,15.615,"LINESTRING (45.9347065 35.9375677, 45.9347668 35.9376057, 45.9347923 35.9376815)",roundabout,
926802614,residential,False,True,124.15899999999999,"LINESTRING (45.9347065 35.9375677, 45.9345907 35.9373155, 45.9344382 35.9371792, 45.9347146 35.9369605, 45.9351274 35.9370667)",,
345244962,primary,True,False,37.911,"LINESTRING (45.9382659 35.9394027, 45.9380657 35.939527, 45.9379693 35.9396392)",,11
926802599,residential,False,False,91.45,"LINESTRING (45.9382659 35.9394027, 45.9383939 35.9397543, 45.9388681 35.9400001)",,
926802600,residential,False,True,71.502,"LINESTRING (45.9337716 35.9354035, 45.9342094 35.93594)",,
926802596,residential,False,False,75.068,"LINESTRING (45.9337716 35.9354035, 45.9339963 35.9350583, 45.934298 35.9349117)",,
926802596,residential,False,True,233.38600000000002,"LINESTRING (45.9337716 35.9354035, 45.9333163 35.9361026, 45.9332115 35.9365372, 45.9337515 35.9371621, 45.9338477 35.9372296)",,
926802591,residential,False,True,51.356,"LINESTRING (45.9356742 35.9381026, 45.9362267 35.9379877)",,
926802607,residential,False,False,90.475,"LINESTRING (45.9356742 35.9381026, 45.9353288 35.9379405, 45.9348284 35.9377764, 45.9347668 35.9377576)",,
926802607,residential,False,True,73.871,"LINESTRING (45.9356742 35.9381026, 45.9359768 35.9384922, 45.93613 35.9386543)",,
950004687,residential,True,False,11.277,"LINESTRING (45.937846 35.9396213, 45.9379693 35.9396392)",,
926802608,primary,True,False,145.043,"LINESTRING (45.937846 35.9396213, 45.9379021 35.9395584, 45.938004 35.9394553, 45.9390673 35.938779)",,11
926802594,residential,True,False,27.634,"LINESTRING (45.9345899 35.9378303, 45.9344947 35.9377988, 45.9344384 35.9377272, 45.9344425 35.9376469)",roundabout,
926802601,residential,False,False,187.11100000000002,"LINESTRING (45.9345899 35.9378303, 45.9344476 35.9383039, 45.9346096 35.939492)",,
926802587,residential,False,False,55.559,"LINESTRING (45.9346768 35.9398367, 45.9347718 35.9403304)",,
926802587,residential,False,True,38.803,"LINESTRING (45.9346768 35.9398367, 45.9346096 35.939492)",,
926802589,residential,False,False,41.076,"LINESTRING (45.9346768 35.9398367, 45.9342702 35.9400043)",,
926802589,residential,False,True,153.322,"LINESTRING (45.9346768 35.9398367, 45.9352327 35.9396443, 45.9357219 35.9395336, 45.9363107 35.9394968)",,
926802611,residential,False,False,68.426,"LINESTRING (45.9363107 35.9394968, 45.9363614 35.9401108)",,
926802589,residential,False,False,153.322,"LINESTRING (45.9363107 35.9394968, 45.9357219 35.9395336, 45.9352327 35.9396443, 45.9346768 35.9398367)",,
926802589,residential,False,True,113.245,"LINESTRING (45.9363107 35.9394968, 45.9370719 35.9394411, 45.9375621 35.9393943)",,
926802611,residential,False,True,99.02099999999999,"LINESTRING (45.9363107 35.9394968, 45.936259 35.939079, 45.9360652 35.9390147, 45.9360001 35.9387183)",,
926802600,residential,False,False,71.502,"LINESTRING (45.9342094 35.93594, 45.9337716 35.9354035)",,
926802600,residential,False,True,65.971,"LINESTRING (45.9342094 35.93594, 45.9347019 35.9363793)",,
926802585,residential,False,True,147.641,"LINESTRING (45.9342094 35.93594, 45.9338949 35.9368118, 45.9338477 35.9372296)",,
926802602,primary,True,False,10.095,"LINESTRING (45.9390343 35.9408669, 45.9391034 35.9409384)",,11
926802599,residential,False,True,111.41099999999999,"LINESTRING (45.9390343 35.9408669, 45.9391301 35.9406648, 45.9392206 35.9403118, 45.9389299 35.9400321, 45.9388681 35.9400001)",,
926802601,residential,False,False,13.69,"LINESTRING (45.9360001 35.9387183, 45.93613 35.9386543)",,
926802601,residential,False,True,153.387,"LINESTRING (45.9360001 35.9387183, 45.9357658 35.9388337, 45.9350511 35.9393403, 45.9346096 35.939492)",,
926802611,residential,False,False,99.021,"LINESTRING (45.9360001 35.9387183, 45.9360652 35.9390147, 45.936259 35.939079, 45.9363107 35.9394968)",,
926802591,residential,False,False,80.792,"LINESTRING (45.9376878 35.9372959, 45.9372175 35.9372489, 45.9368366 35.9373988)",,
926802609,residential,False,False,13.315,"LINESTRING (45.938973 35.9409949, 45.9391034 35.9409384)",,
926802609,residential,False,True,156.9,"LINESTRING (45.938973 35.9409949, 45.9374252 35.9416435)",,
926802584,primary,True,False,178.44899999999998,"LINESTRING (45.938973 35.9409949, 45.9386643 35.9406659, 45.937867 35.9397907, 45.9378098 35.9396974)",,11
926802603,residential,False,True,38.575,"LINESTRING (45.9362207 35.9368186, 45.936159 35.9371619)",,
926802604,residential,False,True,145.175,"LINESTRING (45.9363614 35.9401108, 45.9347718 35.9403304)",,
926802611,residential,False,True,68.426,"LINESTRING (45.9363614 35.9401108, 45.9363107 35.9394968)",,
926802604,residential,False,False,108.02900000000001,"LINESTRING (45.9363614 35.9401108, 45.9372244 35.9399922, 45.9374962 35.9398485)",,
1095803632,residential,False,False,86.37,"LINESTRING (45.9363614 35.9401108, 45.9363815 35.9402345, 45.9367893 35.9407967)",,
1095803632,residential,False,False,110.197,"LINESTRING (45.9367893 35.9407967, 45.9374252 35.9416435)",,
926802583,residential,False,True,153.44299999999998,"LINESTRING (45.9367893 35.9407967, 45.9377037 35.9403172, 45.9374962 35.9398485)",,
1095803632,residential,False,True,86.37,"LINESTRING (45.9367893 35.9407967, 45.9363815 35.9402345, 45.9363614 35.9401108)",,
926802615,residential,False,True,76.357,"LINESTRING (45.9402366 35.9412295, 45.9397206 35.9406845)",,
926802607,residential,False,False,18.032,"LINESTRING (45.9376554 35.9395378, 45.9375621 35.9393943)",,
950004687,residential,True,False,19.51,"LINESTRING (45.9376554 35.9395378, 45.937846 35.9396213)",,
926802597,residential,False,False,11.248,"LINESTRING (45.9391436 35.9388591, 45.9390673 35.938779)",,
345244962,primary,True,False,99.48599999999999,"LINESTRING (45.9391436 35.9388591, 45.9386261 35.939179, 45.9382659 35.9394027)",,11
926802597,residential,False,True,85.439,"LINESTRING (45.9391436 35.9388591, 45.9395842 35.9392691, 45.9397599 35.9394433)",,
926802607,residential,False,True,18.032,"LINESTRING (45.9375621 35.9393943, 45.9376554 35.9395378)",,
926802589,residential,False,False,113.245,"LINESTRING (45.9375621 35.9393943, 45.9370719 35.9394411, 45.9363107 35.9394968)",,
926802607,residential,False,False,106.899,"LINESTRING (45.9375621 35.9393943, 45.9374091 35.9392045, 45.9369539 35.9385689)",,
926802597,residential,False,False,53.315,"LINESTRING (45.9403259 35.9400042, 45.9399512 35.9396329)",,
926802607,residential,False,False,45.425,"LINESTRING (45.9366197 35.9385559, 45.93613 35.9386543)",,
926802607,residential,False,True,30.122,"LINESTRING (45.9366197 35.9385559, 45.9369539 35.9385689)",,
926802613,residential,False,False,72.413,"LINESTRING (45.9366197 35.9385559, 45.9362267 35.9379877)",,
926802609,residential,False,False,20.734,"LINESTRING (45.9397206 35.9406845, 45.939921 35.9405926)",,
926802609,residential,False,True,62.325,"LINESTRING (45.9397206 35.9406845, 45.9391034 35.9409384)",,
926802615,residential,False,False,76.357,"LINESTRING (45.9397206 35.9406845, 45.9402366 35.9412295)",,
926802596,residential,False,True,70.857,"LINESTRING (45.9338477 35.9372296, 45.9344425 35.9376469)",,
926802585,residential,False,False,147.641,"LINESTRING (45.9338477 35.9372296, 45.9338949 35.9368118, 45.9342094 35.93594)",,
926802596,residential,False,False,233.38600000000002,"LINESTRING (45.9338477 35.9372296, 45.9337515 35.9371621, 45.9332115 35.9365372, 45.9333163 35.9361026, 45.9337716 35.9354035)",,
926802609,residential,False,False,156.9,"LINESTRING (45.9374252 35.9416435, 45.938973 35.9409949)",,
926802609,residential,False,True,36.999,"LINESTRING (45.9374252 35.9416435, 45.9370722 35.9418139)",,
1095803632,residential,False,True,110.197,"LINESTRING (45.9374252 35.9416435, 45.9367893 35.9407967)",,
926802609,residential,False,False,36.999,"LINESTRING (45.9370722 35.9418139, 45.9374252 35.9416435)",,
1095803050,residential,False,False,101.386,"LINESTRING (45.9388681 35.9400001, 45.9397599 35.9394433)",,
926802599,residential,False,False,111.411,"LINESTRING (45.9388681 35.9400001, 45.9389299 35.9400321, 45.9392206 35.9403118, 45.9391301 35.9406648, 45.9390343 35.9408669)",,
926802599,residential,False,True,91.45,"LINESTRING (45.9388681 35.9400001, 45.9383939 35.9397543, 45.9382659 35.9394027)",,
926802597,residential,False,True,2.744,"LINESTRING (45.9397599 35.9394433, 45.9397792 35.9394624)",,
1095803050,residential,False,True,101.386,"LINESTRING (45.9397599 35.9394433, 45.9388681 35.9400001)",,
926802597,residential,False,False,85.439,"LINESTRING (45.9397599 35.9394433, 45.9395842 35.9392691, 45.9391436 35.9388591)",,
1095803051,residential,False,False,58.031,"LINESTRING (45.9402904 35.9391445, 45.9397792 35.9394624)",,
926802597,residential,False,False,2.744,"LINESTRING (45.9397792 35.9394624, 45.9397599 35.9394433)",,
926802597,residential,False,True,24.479,"LINESTRING (45.9397792 35.9394624, 45.9399512 35.9396329)",,
1095803051,residential,False,True,58.031,"LINESTRING (45.9397792 35.9394624, 45.9402904 35.9391445)",,
