osmid,name,highway,oneway,reversed,length,geometry,junction,ref,maxspeed,bridge
485938360,امام خمینی(ره),tertiary,False,False,65.929,"LINESTRING (53.4297201 36.6789337, 53.4298949 36.6783576)",,,,
380461496,امام خمینی(ره),tertiary,True,False,36.102999999999994,"LINESTRING (53.4297201 36.6789337, 53.4297484 36.6790779, 53.4297021 36.6792527)",,,,
380469858,مطهری غربی,tertiary,False,True,79.86099999999999,"LINESTRING (53.4297201 36.6789337, 53.4293491 36.6788506, 53.4288612 36.6787306)",,,,
618525285,مطهری شرقی,tertiary,False,False,80.031,"LINESTRING (53.4297201 36.6789337, 53.4304859 36.679051, 53.4306026 36.6790638)",,,,
380461491,میدان امام خمینی (ره),tertiary,True,False,17.312,"LINESTRING (53.4289598 36.6815715, 53.4290321 36.6815723, 53.4291449 36.6816092)",roundabout,,,
380461495,امام خمینی(ره),tertiary,True,False,101.572,"LINESTRING (53.4289598 36.6815715, 53.4290443 36.6814231, 53.4292348 36.6806885)",,,,
380461491,میدان امام خمینی (ره),tertiary,True,False,24.786,"LINESTRING (53.4291449 36.6816092, 53.4292205 36.6816669, 53.4292674 36.6817417, 53.4292848 36.6817954)",roundabout,,,
380461491,میدان امام خمینی (ره),tertiary,True,False,12.724,"LINESTRING (53.4286709 36.6818031, 53.428691 36.6817246, 53.4287128 36.6816951)",roundabout,,,
380461826,بلوار شهرداری غربی,tertiary,True,False,159.37,"LINESTRING (53.4286709 36.6818031, 53.4284498 36.6817448, 53.4269266 36.6814962)",,,,
380461491,میدان امام خمینی (ره),tertiary,True,False,9.376,"LINESTRING (53.4292848 36.6817954, 53.4292693 36.6818788)",roundabout,,,
380461494,بلوار شهرداری شرقی,tertiary,True,False,58.137,"LINESTRING (53.4292848 36.6817954, 53.4299284 36.6818788)",,,,
380461491,میدان امام خمینی (ره),tertiary,True,False,31.104999999999997,"LINESTRING (53.4292693 36.6818788, 53.4292012 36.681977, 53.4291188 36.6820284, 53.4290197 36.6820545)",roundabout,,,
380461491,میدان امام خمینی (ره),tertiary,True,False,26.73,"LINESTRING (53.4287979 36.6820113, 53.4287274 36.6819546, 53.4286834 36.6818826, 53.4286709 36.6818031)",roundabout,,,
380461491,میدان امام خمینی (ره),tertiary,True,False,20.803,"LINESTRING (53.4290197 36.6820545, 53.4289419 36.6820556, 53.4288664 36.6820408, 53.4287979 36.6820113)",roundabout,,,
380461498,امام خمینی(ره),tertiary,True,False,60.1,"LINESTRING (53.4290197 36.6820545, 53.4289289 36.6822128, 53.4288449 36.6825728)",,,,
380461497,امام خمینی(ره),tertiary,True,False,55.038,"LINESTRING (53.4277442 36.6843904, 53.4278646 36.684398, 53.4280008 36.6844067, 53.4281006 36.6843892, 53.4281123 36.6843862, 53.4281268 36.6843818, 53.4281398 36.6843732, 53.4281502 36.6843659, 53.428164 36.6843555, 53.4281811 36.6843424, 53.4282018 36.684325, 53.428238 36.6842277)",,,,
445811238,نکا - بهشهر,trunk,True,False,188.225,"LINESTRING (53.4277442 36.6843904, 53.4283564 36.6845605, 53.4288566 36.6847, 53.4294276 36.6848588, 53.4297401 36.6849412)",,22,60,
380461824,میدان شریعتی,tertiary,True,False,12.918,"LINESTRING (53.4232009 36.6803868, 53.4232351 36.6803774, 53.4232714 36.6803777, 53.4233054 36.6803875, 53.4233335 36.6804059)",roundabout,,,
685120248,شریعتی,tertiary,True,False,347.03400000000005,"LINESTRING (53.4232009 36.6803868, 53.4232418 36.6802595, 53.4233061 36.6801434, 53.4235395 36.6794873, 53.4236092 36.6793561, 53.4237755 36.6790485, 53.4242556 36.6783192, 53.4245721 36.6778589, 53.4246177 36.6777815, 53.4246633 36.6776782, 53.4246879 36.6776093, 53.4247123 36.6775265)",,,,
380461824,میدان شریعتی,tertiary,True,False,3.265,"LINESTRING (53.4233335 36.6804059, 53.4233525 36.680431)",roundabout,,,
380461824,میدان شریعتی,tertiary,True,False,9.261000000000001,"LINESTRING (53.4231451 36.6804536, 53.4231542 36.6804268, 53.4231735 36.6804038, 53.4232009 36.6803868)",roundabout,,,
380461824,میدان شریعتی,tertiary,True,False,14.812,"LINESTRING (53.4233525 36.680431, 53.4233597 36.680457, 53.4233568 36.6804836, 53.4233439 36.6805081, 53.4233223 36.6805283, 53.423294 36.6805423)",roundabout,,,
380461827,بلوار شهرداری غربی,tertiary,True,False,128.612,"LINESTRING (53.4233525 36.680431, 53.4234861 36.6805108, 53.4236236 36.6805644, 53.4246795 36.6808705)",,,,
380461824,میدان شریعتی,tertiary,True,False,2.728,"LINESTRING (53.423294 36.6805423, 53.4232644 36.6805485)",roundabout,,,
380461826,بلوار شهرداری غربی,tertiary,True,False,44.742,"LINESTRING (53.426026 36.6813255, 53.4255471 36.6812055)",,,,
685120231,,residential,True,False,58.478,"LINESTRING (53.426026 36.6813255, 53.4259453 36.6813434, 53.4258878 36.6813622, 53.4258437 36.6813961, 53.4255572 36.6816732)",,,,
380461491,میدان امام خمینی (ره),tertiary,True,False,27.174,"LINESTRING (53.4287128 36.6816951, 53.4287418 36.6816556, 53.4288176 36.6816034, 53.4289598 36.6815715)",roundabout,,,
380469847,میدان مطهری,tertiary,True,False,23.262000000000004,"LINESTRING (53.4247233 36.6774594, 53.4247473 36.6774303, 53.424781 36.6774083, 53.4248215 36.6773955, 53.4248648 36.677393, 53.4249071 36.6774011, 53.4249444 36.677419)",roundabout,,,
685120249,,tertiary,True,False,38.279,"LINESTRING (53.4247233 36.6774594, 53.4247052 36.6773829, 53.4246756 36.67732, 53.4246479 36.6772715, 53.4246107 36.6772169, 53.4245384 36.6771567)",,,,
380469847,میدان مطهری,tertiary,True,False,7.611,"LINESTRING (53.4247123 36.6775265, 53.4247115 36.6774923, 53.4247233 36.6774594)",roundabout,,,
380469858,مطهری غربی,tertiary,False,False,40.432,"LINESTRING (53.4253468 36.6776161, 53.4256916 36.6778522)",,,,
380469858,مطهری غربی,tertiary,False,True,18.146,"LINESTRING (53.4253468 36.6776161, 53.4252069 36.6774976)",,,,
800523118,,tertiary_link,True,False,55.388,"LINESTRING (53.4253468 36.6776161, 53.4251632 36.6776128, 53.4250297 36.6776345, 53.4249198 36.6776765, 53.4247591 36.6777406)",,,,
380469847,میدان مطهری,tertiary,True,False,23.016000000000002,"LINESTRING (53.4249102 36.6776125, 53.4248687 36.6776213, 53.4248257 36.6776198, 53.4247852 36.6776081, 53.4247509 36.6775873, 53.4247258 36.6775593, 53.4247123 36.6775265)",roundabout,,,
380469870,شریعتی,tertiary,True,False,19.618000000000002,"LINESTRING (53.4249102 36.6776125, 53.4248137 36.6776983, 53.4247591 36.6777406)",,,,
380469858,مطهری غربی,tertiary,False,True,24.474,"LINESTRING (53.4264632 36.6782714, 53.4262255 36.6781614)",,,,
380472556,,residential,False,False,27.238,"LINESTRING (53.4264632 36.6782714, 53.4264151 36.6785133)",,,,
380469858,مطهری غربی,tertiary,False,False,88.517,"LINESTRING (53.4264632 36.6782714, 53.4266814 36.6783442, 53.426918 36.6783874, 53.4274248 36.6784542)",,,,
380469858,مطهری غربی,tertiary,False,False,14.667,"LINESTRING (53.4274248 36.6784542, 53.4275884 36.6784407)",,,,
380469858,مطهری غربی,tertiary,False,True,88.51700000000001,"LINESTRING (53.4274248 36.6784542, 53.426918 36.6783874, 53.4266814 36.6783442, 53.4264632 36.6782714)",,,,
686190620,شهید بهشتی,tertiary,False,True,122.536,"LINESTRING (53.4274248 36.6784542, 53.4273174 36.6789923, 53.427275 36.6792663, 53.4272319 36.6795451)",,,,
380469870,شریعتی,tertiary,True,False,52.859,"LINESTRING (53.4238144 36.6790628, 53.4235782 36.6794988)",,,,
685121676,,residential,False,True,127.998,"LINESTRING (53.4238144 36.6790628, 53.4252142 36.6793173)",,,,
485938367,خیابان رجایی,tertiary,False,True,6.285,"LINESTRING (53.4321617 36.6793602, 53.4321737 36.6793045)",,,,
618525285,مطهری شرقی,tertiary,False,True,31.077,"LINESTRING (53.4321617 36.6793602, 53.4318207 36.6793026)",,,,
618525909,خیابان رجایی,tertiary,False,False,35.114,"LINESTRING (53.4321617 36.6793602, 53.4322572 36.6795596, 53.4323258 36.6796457)",,,,
1193466213,شریعتی ۱۲,residential,False,False,69.313,"LINESTRING (53.4235782 36.6794988, 53.4243236 36.6796754)",,,,
380469870,شریعتی,tertiary,True,False,104.02,"LINESTRING (53.4235782 36.6794988, 53.423343 36.6801456, 53.4233547 36.6802734, 53.4233335 36.6804059)",,,,
618525909,خیابان رجایی,tertiary,False,True,38.223,"LINESTRING (53.4324667 36.680218, 53.4323914 36.6798796)",,,,
686190620,شهید بهشتی,tertiary,False,False,33.099,"LINESTRING (53.4269416 36.6814212, 53.4269873 36.6811258)",,,,
380461827,بلوار شهرداری غربی,tertiary,True,False,161.00199999999998,"LINESTRING (53.4269416 36.6814212, 53.4286007 36.6816929, 53.4287128 36.6816951)",,,,
380461826,بلوار شهرداری غربی,tertiary,True,False,82.524,"LINESTRING (53.4269266 36.6814962, 53.426026 36.6813255)",,,,
768039273,شهید بهشتی,tertiary,False,True,55.627,"LINESTRING (53.4269266 36.6814962, 53.4268236 36.6819896)",,,,
380461492,بلوار شهرداری شرقی,tertiary,True,False,6.075,"LINESTRING (53.429975 36.6819687, 53.4299077 36.6819602)",,,,
380469861,,residential,False,True,79.22,"LINESTRING (53.429975 36.6819687, 53.4298696 36.6825666, 53.429984 36.6826247)",,,,
380469851,پاسداران ـ ۷,residential,False,False,62.835,"LINESTRING (53.4268236 36.6819896, 53.427494 36.6821636)",,,,
768039273,شهید بهشتی,tertiary,False,False,55.627,"LINESTRING (53.4268236 36.6819896, 53.4269266 36.6814962)",,,,
768039273,شهید بهشتی,tertiary,False,True,13.749,"LINESTRING (53.4268236 36.6819896, 53.4267985 36.6821116)",,,,
380469851,پاسداران ـ ۷,residential,False,True,116.495,"LINESTRING (53.4287273 36.6825091, 53.427494 36.6821636)",,,,
380461497,امام خمینی(ره),tertiary,True,False,56.230999999999995,"LINESTRING (53.4287273 36.6825091, 53.4288145 36.6821815, 53.4287979 36.6820113)",,,,
380461498,امام خمینی(ره),tertiary,True,False,145.49,"LINESTRING (53.4288449 36.6825728, 53.4284812 36.6838483)",,,,
380469871,امام خمینی (ره) ـ ۴,residential,False,False,107.375,"LINESTRING (53.4288449 36.6825728, 53.4299277 36.6829952)",,,,
686194880,,residential,False,False,41.503,"LINESTRING (53.429984 36.6826247, 53.4299277 36.6829952)",,,,
380469861,,residential,False,False,79.22,"LINESTRING (53.429984 36.6826247, 53.4298696 36.6825666, 53.429975 36.6819687)",,,,
686194880,,residential,False,True,216.457,"LINESTRING (53.429984 36.6826247, 53.4317523 36.6828255, 53.4316507 36.6833334)",,,,
380469871,امام خمینی (ره) ـ ۴,residential,False,True,107.375,"LINESTRING (53.4299277 36.6829952, 53.4288449 36.6825728)",,,,
686194880,,residential,False,False,17.848,"LINESTRING (53.4299277 36.6829952, 53.4298588 36.6831459)",,,,
686194880,,residential,False,True,41.503,"LINESTRING (53.4299277 36.6829952, 53.429984 36.6826247)",,,,
686194880,,residential,False,False,114.26,"LINESTRING (53.4298588 36.6831459, 53.4311293 36.6832792)",,,,
686194880,,residential,False,True,17.848,"LINESTRING (53.4298588 36.6831459, 53.4299277 36.6829952)",,,,
380469865,صداقت ـ ۲,residential,False,False,38.876000000000005,"LINESTRING (53.4298588 36.6831459, 53.4297951 36.6832379, 53.4297363 36.6834777)",,,,
380469864,,residential,False,False,56.113,"LINESTRING (53.4311293 36.6832792, 53.4310038 36.6837737)",,,,
686194880,,residential,False,False,46.884,"LINESTRING (53.4311293 36.6832792, 53.4316507 36.6833334)",,,,
686194880,,residential,False,True,114.26,"LINESTRING (53.4311293 36.6832792, 53.4298588 36.6831459)",,,,
686194880,,residential,False,True,46.884,"LINESTRING (53.4316507 36.6833334, 53.4311293 36.6832792)",,,,
686194880,,residential,False,False,216.457,"LINESTRING (53.4316507 36.6833334, 53.4317523 36.6828255, 53.429984 36.6826247)",,,,
380469864,,residential,False,False,54.372,"LINESTRING (53.4310038 36.6837737, 53.4316071 36.6838446)",,,,
380469864,,residential,False,True,56.113,"LINESTRING (53.4310038 36.6837737, 53.4311293 36.6832792)",,,,
380469862,,residential,False,False,133.821,"LINESTRING (53.4310038 36.6837737, 53.4308582 36.6840239, 53.4306699 36.6849389)",,,,
380469864,,residential,False,True,54.372,"LINESTRING (53.4316071 36.6838446, 53.4310038 36.6837737)",,,,
380461498,امام خمینی(ره),tertiary,True,False,46.723,"LINESTRING (53.4284812 36.6838483, 53.4283554 36.6842562)",,,,
380469865,صداقت ـ ۲,residential,False,True,157.088,"LINESTRING (53.4284812 36.6838483, 53.429635 36.6839524, 53.4297363 36.6834777)",,,,
445811238,نکا - بهشهر,trunk,True,False,119.337,"LINESTRING (53.4264809 36.6840362, 53.4277442 36.6843904)",,22,60,
380469854,,residential,False,False,128.14499999999998,"LINESTRING (53.4299834 36.6848029, 53.4301027 36.6840141, 53.4301767 36.6836612)",,,,
380469872,,tertiary,True,False,63.062,"LINESTRING (53.4299834 36.6848029, 53.4303315 36.6848681, 53.4306699 36.6849389)",,,,
380469872,,tertiary,True,False,47.244,"LINESTRING (53.4294697 36.6846989, 53.4299834 36.6848029)",,,,
1138417702,,tertiary_link,True,False,36.156,"LINESTRING (53.4294697 36.6846989, 53.4297401 36.6849412)",,,,
380469862,,residential,False,True,133.821,"LINESTRING (53.4306699 36.6849389, 53.4308582 36.6840239, 53.4310038 36.6837737)",,,,
380470766,,residential,False,True,27.648,"LINESTRING (53.4276029 36.6819308, 53.427494 36.6821636)",,,,
380469851,پاسداران ـ ۷,residential,False,False,116.495,"LINESTRING (53.427494 36.6821636, 53.4287273 36.6825091)",,,,
380469851,پاسداران ـ ۷,residential,False,True,62.835,"LINESTRING (53.427494 36.6821636, 53.4268236 36.6819896)",,,,
380470766,,residential,False,False,27.648,"LINESTRING (53.427494 36.6821636, 53.4276029 36.6819308)",,,,
380470763,جانباز ـ ۵,residential,False,True,114.308,"LINESTRING (53.4273478 36.682704, 53.4285813 36.6829837)",,,,
380461497,امام خمینی(ره),tertiary,True,False,54.355,"LINESTRING (53.4285813 36.6829837, 53.4287273 36.6825091)",,,,
380470763,جانباز ـ ۵,residential,False,False,114.308,"LINESTRING (53.4285813 36.6829837, 53.4273478 36.682704)",,,,
380470765,,residential,False,False,53.153,"LINESTRING (53.4291582 36.6833612, 53.4297363 36.6834777)",,,,
380470761,شهیدان رمضان زاده ـ ۳,residential,False,True,99.799,"LINESTRING (53.4273341 36.6833083, 53.42842 36.6835255)",,,,
380470765,,residential,False,True,53.153,"LINESTRING (53.4297363 36.6834777, 53.4291582 36.6833612)",,,,
380469865,صداقت ـ ۲,residential,False,False,157.088,"LINESTRING (53.4297363 36.6834777, 53.429635 36.6839524, 53.4284812 36.6838483)",,,,
380469865,صداقت ـ ۲,residential,False,True,38.876000000000005,"LINESTRING (53.4297363 36.6834777, 53.4297951 36.6832379, 53.4298588 36.6831459)",,,,
380461497,امام خمینی(ره),tertiary,True,False,61.939,"LINESTRING (53.42842 36.6835255, 53.4285813 36.6829837)",,,,
380470761,شهیدان رمضان زاده ـ ۳,residential,False,False,99.799,"LINESTRING (53.42842 36.6835255, 53.4273341 36.6833083)",,,,
380472542,آیت الله ایازی,tertiary,False,False,18.457,"LINESTRING (53.4269658 36.6760415, 53.4271685 36.676075)",,,,
485938369,طالقانی,tertiary,False,True,93.51400000000001,"LINESTRING (53.4269658 36.6760415, 53.4262476 36.6761177, 53.4260881 36.676344)",,,,
685121685,,residential,False,False,40.719,"LINESTRING (53.4217261 36.6762575, 53.4215367 36.6765907)",,,,
