osmid,name,highway,oneway,reversed,length,ref,geometry,maxspeed,lanes,bridge
1041547096,امام خامنه ای,tertiary,False,True,11.706,,"LINESTRING (46.0151295 37.0743283, 46.0150259 37.0743935)",,,
767789293,شهدای بکتاش,secondary,True,False,59.988,213,"LINESTRING (46.0151295 37.0743283, 46.0152455 37.0743737, 46.0154679 37.0744583, 46.015709 37.0745551, 46.015736 37.0745667)",,,
1041547096,امام خامنه ای,tertiary,False,False,67.81899999999999,,"LINESTRING (46.0151295 37.0743283, 46.0151679 37.0742864, 46.0151982 37.0742339, 46.015275 37.0741245, 46.0153404 37.0740064, 46.0154273 37.0738712, 46.01548 37.0737874)",,,
653908838,خیابان شهید عالمی,residential,False,False,117.57799999999999,,"LINESTRING (46.014144 37.076389, 46.013925 37.0763753, 46.0138335 37.076373, 46.0137892 37.0763518, 46.0137626 37.0763165, 46.0137302 37.0762694, 46.0135914 37.076187, 46.0134468 37.0761257, 46.013252 37.076081, 46.0130868 37.0760551, 46.0129512 37.0760511)",20,,
1041547096,امام خامنه ای,tertiary,False,False,135.72,,"LINESTRING (46.014144 37.076389, 46.0140624 37.0762673, 46.0140103 37.0761498, 46.0139589 37.0759489, 46.0139762 37.0757599, 46.0140959 37.0755058, 46.0142667 37.0753064, 46.0143016 37.0752644)",,,
1041547096,امام خامنه ای,tertiary,False,True,173.24900000000002,,"LINESTRING (46.014144 37.076389, 46.014263 37.0765084, 46.0143996 37.0766024, 46.014486 37.0766773, 46.0145153 37.0767232, 46.0145518 37.0768587, 46.0145724 37.0769227, 46.0145921 37.077055, 46.0146589 37.0771977, 46.0147258 37.077349, 46.0148186 37.0775255, 46.0148493 37.0777032, 46.0148645 37.0777892)",,,
653908836,خیابان کمربندی,tertiary,False,False,108.40700000000001,,"LINESTRING (46.0185815 37.0777376, 46.0183823 37.0778927, 46.0180713 37.0781251, 46.0178294 37.0782905, 46.017674 37.0783896)",25,1,
653908836,خیابان کمربندی,tertiary,False,True,6.224,,"LINESTRING (46.0185815 37.0777376, 46.0186121 37.0777046, 46.0186206 37.0776913)",25,1,
1041547096,امام خامنه ای,tertiary,False,False,13.844,,"LINESTRING (46.0149383 37.0788344, 46.014938 37.0787099)",,,
1041547096,امام خامنه ای,tertiary,False,True,51.565,,"LINESTRING (46.0149383 37.0788344, 46.0149315 37.0792981)",,,
653908836,خیابان کمربندی,tertiary,False,True,45.891,,"LINESTRING (46.0149383 37.0788344, 46.0153218 37.078834, 46.0154556 37.0788334)",25,1,
653908838,خیابان شهید عالمی,residential,False,False,92.44,,"LINESTRING (46.0114251 37.0779412, 46.0113725 37.0781893, 46.0112698 37.078612, 46.0112397 37.0787592)",20,,
653908838,خیابان شهید عالمی,residential,False,True,46.568,,"LINESTRING (46.0114251 37.0779412, 46.0115225 37.0776092, 46.0115435 37.0775332)",20,,
767807658,,residential,False,False,167.11900000000003,,"LINESTRING (46.0114251 37.0779412, 46.0113231 37.0779391, 46.0111523 37.0779196, 46.0110182 37.0778969, 46.0109043 37.0778872, 46.0107905 37.077858, 46.0106645 37.0778288, 46.0104775 37.0777542, 46.0103514 37.0776634, 46.0102173 37.0776017, 46.0101034 37.0775466, 46.0099855 37.0774947, 46.0098636 37.0774525, 46.0097009 37.0774071)",,,
653908838,خیابان شهید عالمی,residential,False,False,114.106,,"LINESTRING (46.0109119 37.0801804, 46.0107632 37.0803714, 46.010187 37.0809288, 46.0101108 37.080979)",20,,
653908838,خیابان شهید عالمی,residential,False,True,45.811,,"LINESTRING (46.0109119 37.0801804, 46.0109751 37.0800993, 46.0110314 37.0799963, 46.011038 37.0798959, 46.0110584 37.0797936)",20,,
1041544358,,residential,False,False,55.743,,"LINESTRING (46.0109119 37.0801804, 46.0105323 37.0801245, 46.0102905 37.0801114)",,,
653908838,خیابان شهید عالمی,residential,False,True,114.106,,"LINESTRING (46.0101108 37.080979, 46.010187 37.0809288, 46.0107632 37.0803714, 46.0109119 37.0801804)",20,,
1041547096,امام خامنه ای,tertiary,False,False,51.565,,"LINESTRING (46.0149315 37.0792981, 46.0149383 37.0788344)",,,
653908840,,residential,False,False,61.64,,"LINESTRING (46.0149315 37.0792981, 46.0144573 37.0793943, 46.0142579 37.0794341)",,,
1041547096,امام خامنه ای,tertiary,False,True,152.93,,"LINESTRING (46.0149315 37.0792981, 46.0149324 37.0797313, 46.0149091 37.0802052, 46.0148803 37.0806725)",,,
653908840,,residential,False,False,83.941,,"LINESTRING (46.0142579 37.0794341, 46.0141416 37.0794253, 46.0139644 37.0794164, 46.0138533 37.0794221, 46.013776 37.0794047, 46.0137364 37.0793953, 46.0136553 37.0793574, 46.0135156 37.0792832, 46.0133641 37.0792501)",,,
653908840,,residential,False,True,61.64,,"LINESTRING (46.0142579 37.0794341, 46.0144573 37.0793943, 46.0149315 37.0792981)",,,
