osmid,oneway,name,highway,reversed,length,junction,geometry,lanes,ref,maxspeed
397823318,False,ولیعصر,residential,True,123.543,,"LINESTRING (54.9855261 37.0140803, 54.9855046 37.0135834, 54.9855154 37.0132236, 54.9855321 37.01297)",,,
938039424,False,بیست و دو بهمن,residential,False,38.604,,"LINESTRING (54.9855261 37.0140803, 54.9854258 37.0140276, 54.9853928 37.0140102, 54.9851622 37.0138903)",,,
938039424,False,بیست و دو بهمن,residential,True,52.81,,"LINESTRING (54.9855261 37.0140803, 54.9856563 37.0141451, 54.9858722 37.0142526, 54.9859473 37.01429, 54.9860308 37.0143316)",,,
397823319,False,ولیعصر,residential,True,5.989,,"LINESTRING (54.9852176 37.015738, 54.98524 37.0156872)",,,
939370871,False,ولیعصر,residential,False,83.529,,"LINESTRING (54.9852176 37.015738, 54.9849789 37.0161534, 54.9847321 37.0163718)",,,
939370872,False,انقلاب,residential,False,87.09700000000001,,"LINESTRING (54.9852176 37.015738, 54.985861 37.0157927, 54.9861927 37.0158235)",,,
"[937284057, 939370871]",False,"['ولیعصر', 'صفرآباد']",residential,False,76.464,,"LINESTRING (54.9847321 37.0163718, 54.984303 37.0167959, 54.9841904 37.0169064)",,,
939370871,False,ولیعصر,residential,True,83.529,,"LINESTRING (54.9847321 37.0163718, 54.9849789 37.0161534, 54.9852176 37.015738)",,,
939377706,False,ولیعصر ۱۳,residential,True,86.44399999999999,,"LINESTRING (54.9847321 37.0163718, 54.9842524 37.0162492, 54.9839806 37.0161567, 54.9838227 37.0160974)",,,
936301836,False,امام خمینی ۲۹,residential,False,62.809,,"LINESTRING (54.9847234 37.0086706, 54.9844961 37.0092055)",,,
938045090,True,آزادشهر - علی آباد - گرگان,trunk,False,87.872,,"LINESTRING (54.9847234 37.0086706, 54.9840801 37.0080701)",2,22,60
397823323,False,مبارزان,residential,False,50.473,,"LINESTRING (54.984227 37.0129291, 54.9847944 37.0129014)",,,
938039424,False,بیست و دو بهمن,residential,True,54.206,,"LINESTRING (54.984227 37.0129291, 54.9843782 37.0134014)",,,
938039424,False,بیست و دو بهمن,residential,False,7.893,,"LINESTRING (54.984227 37.0129291, 54.9842184 37.0129024, 54.9842086 37.0128597)",,,
938039424,False,بیست و دو بهمن,residential,False,54.206,,"LINESTRING (54.9843782 37.0134014, 54.984227 37.0129291)",,,
619725692,False,سید خندان,residential,False,113.816,,"LINESTRING (54.9843782 37.0134014, 54.983647 37.0138061, 54.9832819 37.0139205)",,,
938039424,False,بیست و دو بهمن,residential,True,62.419,,"LINESTRING (54.9843782 37.0134014, 54.9844855 37.0135193, 54.9845418 37.0135812, 54.9846594 37.0136367, 54.9848799 37.0137555, 54.9848993 37.0137639)",,,
723687808,True,,trunk_link,False,10.993,,"LINESTRING (54.9889396 37.0126007, 54.9890345 37.0125372)",,,
940394971,False,طالقانی,residential,False,74.857,,"LINESTRING (54.9889396 37.0126007, 54.9883562 37.0130867)",,,
1033777670,True,آزادشهر - علی‌ آباد - گرگان,trunk,False,107.283,,"LINESTRING (54.9889396 37.0126007, 54.9888078 37.0124792, 54.9881484 37.0118715)",,22,60
397823322,False,طالقانی,residential,True,165.83,,"LINESTRING (54.9865239 37.0145771, 54.9878387 37.0135179)",,,
734712255,False,مسجد امام علی,residential,False,141.061,,"LINESTRING (54.9865239 37.0145771, 54.9863426 37.0158374)",,,
619725683,False,گرمابه,residential,False,140.53799999999998,,"LINESTRING (54.9865239 37.0145771, 54.9868571 37.0148275, 54.9872349 37.0149848, 54.9872401 37.0155431)",,,
619730329,False,قنبر غریب,residential,True,186.536,,"LINESTRING (54.9865239 37.0145771, 54.9865972 37.0136961, 54.986161 37.0133064, 54.9861376 37.0130351)",,,
938039424,False,بیست و دو بهمن,residential,False,51.59400000000001,,"LINESTRING (54.9865239 37.0145771, 54.9861982 37.0144149, 54.9860308 37.0143316)",,,
397823323,False,مبارزان,residential,False,54.247,,"LINESTRING (54.9855321 37.01297, 54.9861376 37.0130351)",,,
397823318,False,ولیعصر,residential,False,123.543,,"LINESTRING (54.9855321 37.01297, 54.9855154 37.0132236, 54.9855046 37.0135834, 54.9855261 37.0140803)",,,
397823318,False,ولیعصر,residential,True,122.596,,"LINESTRING (54.9855321 37.01297, 54.9855476 37.0127352, 54.9857023 37.0124052, 54.9859306 37.0119235)",,,
397823323,False,مبارزان,residential,True,65.943,,"LINESTRING (54.9855321 37.01297, 54.9852449 37.0129433, 54.9847944 37.0129014)",,,
397823323,False,مبارزان,residential,False,47.466,,"LINESTRING (54.9861376 37.0130351, 54.9866634 37.0131122)",,,
397823323,False,مبارزان,residential,True,54.247,,"LINESTRING (54.9861376 37.0130351, 54.9855321 37.01297)",,,
619730329,False,قنبر غریب,residential,False,186.536,,"LINESTRING (54.9861376 37.0130351, 54.986161 37.0133064, 54.9865972 37.0136961, 54.9865239 37.0145771)",,,
938041890,False,ولیعصر۶,residential,True,127.41900000000001,,"LINESTRING (54.9861376 37.0130351, 54.9860921 37.0125553, 54.9861082 37.0122148, 54.9859306 37.0119235)",,,
397823323,False,مبارزان,residential,True,47.466,,"LINESTRING (54.9866634 37.0131122, 54.9861376 37.0130351)",,,
397823323,False,مبارزان,residential,False,115.40899999999999,,"LINESTRING (54.9866634 37.0131122, 54.9871891 37.0131979, 54.9878387 37.0135179)",,,
397823324,False,امام خمینی ۲۱,residential,True,101.929,,"LINESTRING (54.9866634 37.0131122, 54.9867492 37.0122898, 54.9867993 37.0122076)",,,
397823322,False,طالقانی,residential,False,165.83,,"LINESTRING (54.9878387 37.0135179, 54.9865239 37.0145771)",,,
940394971,False,طالقانی,residential,True,37.638,,"LINESTRING (54.9878387 37.0135179, 54.9881166 37.0132623)",,,
397823323,False,مبارزان,residential,True,115.40899999999999,,"LINESTRING (54.9878387 37.0135179, 54.9871891 37.0131979, 54.9866634 37.0131122)",,,
397823324,False,امام خمینی ۲۱,residential,False,126.406,,"LINESTRING (54.9874222 37.0111854, 54.9867993 37.0122076)",,,
1033777670,True,آزادشهر - علی‌ آباد - گرگان,trunk,False,103.68999999999998,,"LINESTRING (54.9874222 37.0111854, 54.9873109 37.0110828, 54.986816 37.0106269, 54.9866574 37.0104807)",,22,60
397823325,False,امام خمینی ۲۴,residential,False,192.083,,"LINESTRING (54.988444 37.0119864, 54.9893267 37.0104093)",,,
936313400,True,آزادشهر - علی آباد - گرگان,trunk,False,80.62299999999999,,"LINESTRING (54.988444 37.0119864, 54.9889033 37.0124148, 54.9890345 37.0125372)",,22,60
397823325,False,امام خمینی ۲۴,residential,True,192.083,,"LINESTRING (54.9893267 37.0104093, 54.988444 37.0119864)",,,
397823332,False,سمیه,residential,False,78.12,,"LINESTRING (54.9893267 37.0104093, 54.9884946 37.0101811)",,,
397823332,False,سمیه,residential,True,28.344,,"LINESTRING (54.9893267 37.0104093, 54.9896348 37.010476)",,,
397823326,False,شهید علیخانی,residential,False,69.848,,"LINESTRING (54.9897434 37.0131984, 54.9903315 37.0127812)",,,30
936313400,True,آزادشهر - علی آباد - گرگان,trunk,False,38.872,,"LINESTRING (54.9897434 37.0131984, 54.9897782 37.0132361, 54.9900285 37.0134635)",,22,60
305780860,False,خیابان هفده شهریور,tertiary,False,24.069,,"LINESTRING (54.990601 37.0092638, 54.9906221 37.009048)",,,
397823327,False,هفده شهریور ۱,residential,True,116.318,,"LINESTRING (54.990601 37.0092638, 54.9913012 37.0101479)",,,30
305780860,False,خیابان هفده شهریور,tertiary,True,162.346,,"LINESTRING (54.990601 37.0092638, 54.9903643 37.0103619, 54.9902311 37.0106909)",,,
305780860,False,خیابان هفده شهریور,tertiary,True,11.782,,"LINESTRING (54.9907403 37.0084174, 54.9907207 37.0085222)",,,
734706141,False,هفده شهریور ۳,residential,False,80.697,,"LINESTRING (54.9907403 37.0084174, 54.991107 37.0087278, 54.9913634 37.0089457)",,,
397823327,False,هفده شهریور ۱,residential,False,116.318,,"LINESTRING (54.9913012 37.0101479, 54.990601 37.0092638)",,,30
734716572,False,۲,residential,False,31.345,,"LINESTRING (54.9857192 37.0081004, 54.9859607 37.008306)",,,
936299969,False,امام خمینی ۳۲,residential,False,32.173,,"LINESTRING (54.9857192 37.0081004, 54.9854593 37.008302)",,,
397823332,False,سمیه,residential,False,58.089,,"LINESTRING (54.9902311 37.0106909, 54.9896348 37.010476)",,,
305780860,False,خیابان هفده شهریور,tertiary,False,162.346,,"LINESTRING (54.9902311 37.0106909, 54.9903643 37.0103619, 54.990601 37.0092638)",,,
305780860,False,خیابان هفده شهریور,tertiary,True,237.65700000000004,,"LINESTRING (54.9902311 37.0106909, 54.9897525 37.0118863, 54.9896564 37.0120691, 54.9894951 37.0122197, 54.9890345 37.0125372)",,,
397823332,False,سمیه,residential,True,95.226,,"LINESTRING (54.9875753 37.0097453, 54.9881896 37.010073, 54.9884946 37.0101811)",,,
397823333,False,امام خمینی ۱۶,residential,False,123.902,,"LINESTRING (54.9900285 37.0134635, 54.9910728 37.0127244)",,,
936313400,True,آزادشهر - علی آباد - گرگان,trunk,False,87.007,,"LINESTRING (54.9900285 37.0134635, 54.9902566 37.0136755, 54.9906671 37.014057)",,22,60
397823334,False,امام خمینی ۱۴,residential,False,210.25099999999998,,"LINESTRING (54.9906671 37.014057, 54.9917086 37.0132814, 54.9910728 37.0127244)",,,
936313400,True,آزادشهر - علی آباد - گرگان,trunk,False,99.496,,"LINESTRING (54.9906671 37.014057, 54.990811 37.0141907, 54.990953 37.0143227, 54.9913956 37.0147369)",,22,60
397823333,False,امام خمینی ۱۶,residential,True,123.902,,"LINESTRING (54.9910728 37.0127244, 54.9900285 37.0134635)",,,
397823334,False,امام خمینی ۱۴,residential,True,210.25099999999998,,"LINESTRING (54.9910728 37.0127244, 54.9917086 37.0132814, 54.9906671 37.014057)",,,
397823336,False,انقلاب,tertiary,True,61.084,,"LINESTRING (54.99044 37.0164297, 54.9908021 37.016421, 54.991006 37.0164425, 54.9911159 37.0164811)",,,
747466513,False,انقلاب,residential,True,149.33700000000002,,"LINESTRING (54.99044 37.0164297, 54.9902706 37.0164836, 54.9900966 37.0165389, 54.9899035 37.0166588, 54.9898069 37.0167873, 54.9896352 37.0169929, 54.9894743 37.01707, 54.989249 37.01707, 54.9891039 37.0170208)",,,
397823335,False,جمشیدی ها,residential,False,74.094,,"LINESTRING (54.9861927 37.0158235, 54.9860057 37.0164729)",,,
939370872,False,انقلاب,residential,False,13.398,,"LINESTRING (54.9861927 37.0158235, 54.9863426 37.0158374)",,,
939370872,False,انقلاب,residential,True,87.09700000000001,,"LINESTRING (54.9861927 37.0158235, 54.985861 37.0157927, 54.9852176 37.015738)",,,
619725698,False,امام خمینی ۳۱,residential,True,191.96,,"LINESTRING (54.9814733 37.0087756, 54.9821072 37.009329, 54.9821606 37.0093333, 54.9827217 37.0093781, 54.9831645 37.0094135, 54.9833238 37.0094262)",,,
939370869,False,زینب آباد کوچه ۲,residential,False,94.906,,"LINESTRING (54.9821983 37.0166329, 54.9832271 37.0168646)",,,
939370870,False,بدیل خمر,residential,True,59.737,,"LINESTRING (54.9821983 37.0166329, 54.9821294 37.0160985)",,,
936299969,False,امام خمینی ۳۲,residential,False,14.967,,"LINESTRING (54.9850545 37.008616, 54.9849435 37.0087173)",,,
936299969,False,امام خمینی ۳۲,residential,True,50.11,,"LINESTRING (54.9850545 37.008616, 54.9854593 37.008302)",,,
397823332,False,سمیه,residential,True,78.12,,"LINESTRING (54.9884946 37.0101811, 54.9893267 37.0104093)",,,
397823332,False,سمیه,residential,False,95.226,,"LINESTRING (54.9884946 37.0101811, 54.9881896 37.010073, 54.9875753 37.0097453)",,,
"[937758900, 619725686]",False,امام خمینی ۲۶,residential,True,157.572,,"LINESTRING (54.9884946 37.0101811, 54.9880815 37.0109897, 54.9881085 37.011206, 54.9879985 37.0113732, 54.9879159 37.0114939)",,,
734720160,False,مشالگردی ها,residential,False,62.455,,"LINESTRING (54.9831641 37.013849, 54.9824685 37.0139325)",,,
734720160,False,مشالگردی ها,residential,True,58.502,,"LINESTRING (54.9831641 37.013849, 54.9831583 37.0133229)",,,
936717337,False,,residential,False,58.504000000000005,,"LINESTRING (54.9831641 37.013849, 54.9831582 37.0135167, 54.9831583 37.0133229)",,,
936717337,False,,residential,True,13.138,,"LINESTRING (54.9831641 37.013849, 54.9832819 37.0139205)",,,
936718090,False,دامداری محمدحسین میر,residential,False,28.55,,"LINESTRING (54.9817889 37.0139079, 54.981468 37.0139243)",,,
619725692,False,سید خندان,residential,True,205.98599999999996,,"LINESTRING (54.9817889 37.0139079, 54.9821085 37.0140165, 54.9821645 37.0144572, 54.982644 37.0144126, 54.9831754 37.0141571, 54.9832819 37.0139205)",,,
619725703,False,مسجد امام حسن ورودی زینب آباد,residential,False,236.181,,"LINESTRING (54.9817889 37.0139079, 54.9813447 37.0148415, 54.9814526 37.0149341, 54.9812847 37.0159239)",,,
936718091,False,مسجد امام حسن سیستانیها,residential,True,96.288,,"LINESTRING (54.9817889 37.0139079, 54.982052 37.0135739, 54.982247 37.013129)",,,
619725694,False,بهمن ۱۳,residential,False,281.137,,"LINESTRING (54.9851622 37.0138903, 54.9851422 37.0142732, 54.984978 37.0144114, 54.9847926 37.014832, 54.9842964 37.0157285, 54.9841165 37.0158785, 54.9838227 37.0160974)",,,
938039424,False,بیست و دو بهمن,residential,False,27.268,,"LINESTRING (54.9851622 37.0138903, 54.9850894 37.0138525, 54.9850202 37.0138165, 54.9848993 37.0137639)",,,
938039424,False,بیست و دو بهمن,residential,True,38.604,,"LINESTRING (54.9851622 37.0138903, 54.9853928 37.0140102, 54.9854258 37.0140276, 54.9855261 37.0140803)",,,
936718090,False,دامداری محمدحسین میر,residential,True,7.94,,"LINESTRING (54.9811149 37.0139922, 54.9812012 37.0139735)",,,
619725669,False,,residential,False,215.25799999999998,,"LINESTRING (54.9811149 37.0139922, 54.9807532 37.0153829, 54.9807282 37.015898)",,,
936718090,False,دامداری محمدحسین میر,residential,False,48.646,,"LINESTRING (54.9811149 37.0139922, 54.9809156 37.0140756, 54.9805937 37.0140555)",,,
619725701,False,ولیعصر ۱۳,residential,False,16.905,,"LINESTRING (54.9836356 37.0161256, 54.9838227 37.0160974)",,,
937272067,False,,residential,True,25.589,,"LINESTRING (54.9836356 37.0161256, 54.983518 37.0163357)",,,
619725701,False,ولیعصر ۱۳,residential,True,179.128,,"LINESTRING (54.9836356 37.0161256, 54.9829337 37.0159873, 54.9830775 37.0154669, 54.9836701 37.0156308)",,,
619725701,False,ولیعصر ۱۳,residential,True,16.905,,"LINESTRING (54.9838227 37.0160974, 54.9836356 37.0161256)",,,
619725694,False,بهمن ۱۳,residential,True,281.137,,"LINESTRING (54.9838227 37.0160974, 54.9841165 37.0158785, 54.9842964 37.0157285, 54.9847926 37.014832, 54.984978 37.0144114, 54.9851422 37.0142732, 54.9851622 37.0138903)",,,
939377706,False,ولیعصر ۱۳,residential,False,86.444,,"LINESTRING (54.9838227 37.0160974, 54.9839806 37.0161567, 54.9842524 37.0162492, 54.9847321 37.0163718)",,,
619725665,False,حوزه علمیه,residential,False,44.372,,"LINESTRING (54.9842042 37.0098923, 54.9846919 37.0099793)",,,
936301836,False,امام خمینی ۲۹,residential,True,80.647,,"LINESTRING (54.9842042 37.0098923, 54.9844961 37.0092055)",,,
936306714,False,استاد شهریار,residential,False,19.894,,"LINESTRING (54.9842042 37.0098923, 54.9841379 37.0100632)",,,
938045092,False,شهید ابراهیمی,residential,True,93.794,,"LINESTRING (54.9842042 37.0098923, 54.9833238 37.0094262)",,,
619725668,False,مقداد,residential,False,22.05,,"LINESTRING (54.982247 37.013129, 54.9821225 37.0129993, 54.9821139 37.0129651)",,,
619725668,False,مقداد,residential,True,90.38399999999999,,"LINESTRING (54.982247 37.013129, 54.9823704 37.0132261, 54.9824961 37.0133265, 54.982627 37.0133484, 54.9829221 37.0133274, 54.9829771 37.0133205, 54.9830223 37.0133202, 54.983118 37.0133221, 54.9831583 37.0133229)",,,
936718091,False,مسجد امام حسن سیستانیها,residential,False,96.288,,"LINESTRING (54.982247 37.013129, 54.982052 37.0135739, 54.9817889 37.0139079)",,,
619725683,False,گرمابه,residential,True,140.538,,"LINESTRING (54.9872401 37.0155431, 54.9872349 37.0149848, 54.9868571 37.0148275, 54.9865239 37.0145771)",,,
936313400,True,آزادشهر - علی آباد - گرگان,trunk,False,72.095,,"LINESTRING (54.9879159 37.0114939, 54.988444 37.0119864)",,22,60
"[937758900, 619725686]",False,امام خمینی ۲۶,residential,False,157.572,,"LINESTRING (54.9879159 37.0114939, 54.9879985 37.0113732, 54.9881085 37.011206, 54.9880815 37.0109897, 54.9884946 37.0101811)",,,
940394971,False,طالقانی,residential,False,37.638,,"LINESTRING (54.9881166 37.0132623, 54.9878387 37.0135179)",,,
940394971,False,طالقانی,residential,True,28.876,,"LINESTRING (54.9881166 37.0132623, 54.9883562 37.0130867)",,,
619725691,False,امام خمینی ۱۹,residential,False,86.49900000000001,,"LINESTRING (54.9881166 37.0132623, 54.9876415 37.0128955, 54.98754 37.0127103, 54.9875339 37.0126625)",,,
619725664,False,بدیل خمر کوچه ۱,residential,False,27.24,,"LINESTRING (54.9812847 37.0159239, 54.981583 37.0159812)",,,
619725664,False,بدیل خمر کوچه ۱,residential,True,49.493,,"LINESTRING (54.9812847 37.0159239, 54.9807282 37.015898)",,,
619725703,False,مسجد امام حسن ورودی زینب آباد,residential,True,236.18099999999998,,"LINESTRING (54.9812847 37.0159239, 54.9814526 37.0149341, 54.9813447 37.0148415, 54.9817889 37.0139079)",,,
619725666,False,ابوذر,residential,True,132.66899999999998,,"LINESTRING (54.9889983 37.0144237, 54.9894833 37.0137989, 54.9898362 37.0134378)",,,
938045091,False,امام خمینی ۳۱,residential,False,69.96900000000001,,"LINESTRING (54.9840801 37.0080701, 54.9838609 37.0082449, 54.9835492 37.0085345)",,,
619725693,True,امام خمینی ۲۵,residential,False,4.032,,"LINESTRING (54.9859306 37.0119235, 54.985909 37.0118916)",,,
938041889,False,ولیعصر,residential,True,40.567,,"LINESTRING (54.9859306 37.0119235, 54.986093 37.0115825)",,,
397823318,False,ولیعصر,residential,False,122.59599999999999,,"LINESTRING (54.9859306 37.0119235, 54.9857023 37.0124052, 54.9855476 37.0127352, 54.9855321 37.01297)",,,
938041890,False,ولیعصر۶,residential,False,127.41900000000001,,"LINESTRING (54.9859306 37.0119235, 54.9861082 37.0122148, 54.9860921 37.0125553, 54.9861376 37.0130351)",,,
734720160,False,مشالگردی ها,residential,False,58.502,,"LINESTRING (54.9831583 37.0133229, 54.9831641 37.013849)",,,
936717337,False,,residential,True,58.504000000000005,,"LINESTRING (54.9831583 37.0133229, 54.9831582 37.0135167, 54.9831641 37.013849)",,,
619725668,False,مقداد,residential,False,90.38399999999999,,"LINESTRING (54.9831583 37.0133229, 54.983118 37.0133221, 54.9830223 37.0133202, 54.9829771 37.0133205, 54.9829221 37.0133274, 54.982627 37.0133484, 54.9824961 37.0133265, 54.9823704 37.0132261, 54.982247 37.013129)",,,
936717337,False,,residential,False,13.138,,"LINESTRING (54.9832819 37.0139205, 54.9831641 37.013849)",,,
619725692,False,سید خندان,residential,False,205.986,,"LINESTRING (54.9832819 37.0139205, 54.9831754 37.0141571, 54.982644 37.0144126, 54.9821645 37.0144572, 54.9821085 37.0140165, 54.9817889 37.0139079)",,,
619725692,False,سید خندان,residential,True,113.816,,"LINESTRING (54.9832819 37.0139205, 54.983647 37.0138061, 54.9843782 37.0134014)",,,
619725666,False,ابوذر,residential,False,132.66899999999998,,"LINESTRING (54.9898362 37.0134378, 54.9894833 37.0137989, 54.9889983 37.0144237)",,,
1033777670,True,آزادشهر - علی‌ آباد - گرگان,trunk,False,122.482,,"LINESTRING (54.9898362 37.0134378, 54.989694 37.0133042, 54.9890662 37.0127187, 54.9889396 37.0126007)",,22,60
938045091,False,امام خمینی ۳۱,residential,False,44.909,,"LINESTRING (54.9835492 37.0085345, 54.9833765 37.0089141)",,,
938045091,False,امام خمینی ۳۱,residential,True,69.96900000000001,,"LINESTRING (54.9835492 37.0085345, 54.9838609 37.0082449, 54.9840801 37.0080701)",,,
619725664,False,بدیل خمر کوچه ۱,residential,True,50.235,,"LINESTRING (54.9821294 37.0160985, 54.981583 37.0159812)",,,
939370870,False,بدیل خمر,residential,True,303.46799999999996,,"LINESTRING (54.9821294 37.0160985, 54.9821143 37.0159815, 54.9822022 37.015397, 54.9822701 37.0149276, 54.9817228 37.0148765, 54.981583 37.0159812)",,,
939370870,False,بدیل خمر,residential,False,59.737,,"LINESTRING (54.9821294 37.0160985, 54.9821983 37.0166329)",,,
619725693,True,امام خمینی ۲۵,residential,False,108.427,,"LINESTRING (54.9857172 37.0109185, 54.9857544 37.0107576, 54.9858868 37.0103747, 54.9860254 37.0099755)",,,
734715576,False,قلندری,residential,True,191.379,,"LINESTRING (54.9857172 37.0109185, 54.9851131 37.0109851, 54.9850461 37.0114652, 54.9847537 37.0114052, 54.9844345 37.0113902, 54.9843729 37.0113088, 54.9842581 37.0112734, 54.9841865 37.0112513)",,,
937272067,False,,residential,False,64.232,,"LINESTRING (54.9832271 37.0168646, 54.983518 37.0163357)",,,
939370869,False,زینب آباد کوچه ۲,residential,True,94.906,,"LINESTRING (54.9832271 37.0168646, 54.9821983 37.0166329)",,,
619725664,False,بدیل خمر کوچه ۱,residential,False,50.235,,"LINESTRING (54.981583 37.0159812, 54.9821294 37.0160985)",,,
939370870,False,بدیل خمر,residential,False,303.468,,"LINESTRING (54.981583 37.0159812, 54.9817228 37.0148765, 54.9822701 37.0149276, 54.9822022 37.015397, 54.9821143 37.0159815, 54.9821294 37.0160985)",,,
619725664,False,بدیل خمر کوچه ۱,residential,True,27.24,,"LINESTRING (54.981583 37.0159812, 54.9812847 37.0159239)",,,
619725664,False,بدیل خمر کوچه ۱,residential,False,49.493,,"LINESTRING (54.9807282 37.015898, 54.9812847 37.0159239)",,,
619725669,False,,residential,True,215.25799999999998,,"LINESTRING (54.9807282 37.015898, 54.9807532 37.0153829, 54.9811149 37.0139922)",,,
619730276,False,امام خمینی ۱۳,residential,False,78.295,,"LINESTRING (54.9909182 37.0144545, 54.99027 37.0149319)",,,
1033777670,True,آزادشهر - علی‌ آباد - گرگان,trunk,False,148.358,,"LINESTRING (54.9909182 37.0144545, 54.9907145 37.0142631, 54.9901537 37.0137361, 54.9898362 37.0134378)",,22,60
305780860,False,خیابان هفده شهریور,tertiary,False,59.118,,"LINESTRING (54.9906221 37.009048, 54.9907207 37.0085222)",,,
305780860,False,خیابان هفده شهریور,tertiary,True,24.069,,"LINESTRING (54.9906221 37.009048, 54.990601 37.0092638)",,,
619730286,False,هفده شهریور ۱۰,residential,False,108.493,,"LINESTRING (54.9906221 37.009048, 54.9895702 37.0085516)",,,
619730276,False,امام خمینی ۱۳,residential,True,8.93,,"LINESTRING (54.9898213 37.0154445, 54.9898656 37.0153724)",,,
397823332,False,سمیه,residential,False,28.344,,"LINESTRING (54.9896348 37.010476, 54.9893267 37.0104093)",,,
397823332,False,سمیه,residential,True,58.089,,"LINESTRING (54.9896348 37.010476, 54.9902311 37.0106909)",,,
619730278,False,سمیه,residential,False,49.782,,"LINESTRING (54.9896348 37.010476, 54.9896585 37.0100287)",,,
619730278,False,سمیه,residential,True,200.73000000000002,,"LINESTRING (54.9885807 37.0090165, 54.988912 37.0091955, 54.9886062 37.0097409, 54.9896585 37.0100287)",,,
734706141,False,هفده شهریور ۳,residential,True,80.697,,"LINESTRING (54.9913634 37.0089457, 54.991107 37.0087278, 54.9907403 37.0084174)",,,
