osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,junction,bridge,ref
"[1110996952, 119890265]",True,2,"['جمهوری', 'پل چشمه کیله']",primary,False,140.526,,"LINESTRING (50.8789571 36.8167921, 50.8789076 36.8168437, 50.8779975 36.8177956)",,yes,
231375095,False,,شهید تلاتری,tertiary,False,41.218,30,"LINESTRING (50.8824856 36.8125578, 50.8824196 36.8123887, 50.8823644 36.8122003)",,,
618813645,False,,تلاتری اول,residential,False,45.707,,"LINESTRING (50.8824856 36.8125578, 50.8825858 36.8128346, 50.8825937 36.8129573)",,,
856437628,False,,شهید شیرج ویسری,tertiary,False,92.04700000000001,30,"LINESTRING (50.8824856 36.8125578, 50.8822495 36.8124898, 50.8819299 36.8122512, 50.8816982 36.8121661, 50.8816099 36.812148)",,,
784214160,False,1,,residential,False,64.458,20,"LINESTRING (50.8785577 36.8168031, 50.8781729 36.8165247, 50.8781159 36.8164419, 50.878118 36.816372)",,,
128375369,False,2,میرزای شیرازی,secondary,False,28.524,,"LINESTRING (50.8839896 36.8164019, 50.8842028 36.8162104)",,,
128375369,False,2,میرزای شیرازی,secondary,True,31.161,,"LINESTRING (50.8839896 36.8164019, 50.8837352 36.8165944)",,,
231375085,False,,گلستان ۸,residential,False,47.443,30,"LINESTRING (50.8833668 36.8114354, 50.8838203 36.8112113)",,,
528697208,False,,کوچه زاهدی,tertiary,False,13.004,30,"LINESTRING (50.8833668 36.8114354, 50.8832789 36.811342)",,,
528697208,False,,کوچه زاهدی,tertiary,True,88.029,30,"LINESTRING (50.8833668 36.8114354, 50.8835937 36.8116779, 50.8837816 36.8120732, 50.8838445 36.8121154)",,,
128375377,False,,ناصر پورتقی,residential,True,88.388,30,"LINESTRING (50.8762739 36.8138626, 50.8767287 36.8145692)",,,
128375377,False,,ناصر پورتقی,residential,False,90.267,30,"LINESTRING (50.8762739 36.8138626, 50.876073 36.8135925, 50.8756622 36.8132193)",,,
528697220,False,,ایثار,residential,False,108.995,30,"LINESTRING (50.8762739 36.8138626, 50.8757974 36.8141017, 50.8754564 36.814151, 50.8753074 36.814217, 50.8752078 36.8141324)",,,
128439822,False,,آزادگان,residential,True,30.958,30,"LINESTRING (50.8790067 36.811611, 50.8788381 36.8113675)",,,
856437628,False,,شهید شیرج ویسری,tertiary,True,67.318,30,"LINESTRING (50.8790067 36.811611, 50.8797382 36.8117644)",,,
128439822,False,,آزادگان,residential,False,118.965,30,"LINESTRING (50.8790067 36.811611, 50.879153 36.8119921, 50.8791477 36.8120733, 50.8791 36.8121636, 50.8789848 36.812292, 50.8787935 36.812498, 50.8787447 36.8125644)",,,
128375377,False,,ناصر پورتقی,residential,False,88.388,30,"LINESTRING (50.8767287 36.8145692, 50.8762739 36.8138626)",,,
128375377,False,,ناصر پورتقی,residential,True,114.774,30,"LINESTRING (50.8767287 36.8145692, 50.8772314 36.8155197)",,,
128439825,False,,شیرافکن,residential,False,104.74799999999999,30,"LINESTRING (50.8767287 36.8145692, 50.8770416 36.814269, 50.8771226 36.8141592, 50.877539 36.813898)",,,
1052221153,False,2,انقلاب,primary,False,70.304,80,"LINESTRING (50.877539 36.813898, 50.8780854 36.8143545)",,,
1052221153,False,2,انقلاب,primary,True,24.344,80,"LINESTRING (50.877539 36.813898, 50.8773641 36.8137297)",,,
128439825,False,,شیرافکن,residential,True,104.74799999999999,30,"LINESTRING (50.877539 36.813898, 50.8771226 36.8141592, 50.8770416 36.814269, 50.8767287 36.8145692)",,,
123779269,True,2,فردوسی شرقی,primary,False,64.274,,"LINESTRING (50.8761146 36.8110484, 50.8757967 36.811347, 50.8756751 36.8115051)",,,
128812052,False,,اندیشه,residential,True,186.856,30,"LINESTRING (50.8761146 36.8110484, 50.8768166 36.8114954, 50.8774357 36.8117375, 50.8779288 36.8118507)",,,
128812053,False,,شهید شعبانی,residential,False,74.188,30,"LINESTRING (50.8741741 36.8124799, 50.8735275 36.812059)",,,
475904854,True,2,فردوسی شرقی,primary,False,50.862,,"LINESTRING (50.8741741 36.8124799, 50.8746122 36.8121863)",,,22
128812484,False,,سنگ دانه,tertiary,False,27.068,30,"LINESTRING (50.8735676 36.813342, 50.8733421 36.8131787)",,,
128812486,True,,,primary_link,False,111.46600000000001,30,"LINESTRING (50.874181 36.8125647, 50.8737414 36.8129471, 50.8735791 36.8130803, 50.873508 36.8131522, 50.8734933 36.8132027, 50.873504 36.8132488, 50.8735676 36.813342)",,,
128438566,True,2,خیابان طالقانی,primary,False,17.182,,"LINESTRING (50.8734295 36.8167873, 50.8732832 36.8166865)",,,
1052221151,True,2,انقلاب,primary,False,10.546,80,"LINESTRING (50.8756084 36.8115628, 50.8755382 36.8114864)",,,
123779269,True,2,فردوسی شرقی,primary,False,61.019999999999996,,"LINESTRING (50.8756084 36.8115628, 50.8754263 36.8117353, 50.8751266 36.8119514)",,,
128357591,True,,,residential,False,79.184,30,"LINESTRING (50.8757547 36.8173992, 50.8751978 36.8179545)",,,
128357595,True,,امیرکبیر,residential,False,100.101,30,"LINESTRING (50.8757547 36.8173992, 50.8761542 36.8176513, 50.8766395 36.8179548)",,,
128438566,True,2,خیابان طالقانی,primary,False,100.714,,"LINESTRING (50.8760924 36.818509, 50.8751978 36.8179545)",,,
128357599,False,2,شهید رزاقی,tertiary,True,53.548,30,"LINESTRING (50.87328 36.8148582, 50.873757 36.8151516)",,,
231374942,False,,سعدی,residential,False,79.43,30,"LINESTRING (50.8795668 36.8109553, 50.8788381 36.8113675)",,,
231374959,False,,گل نیلوفر,residential,False,91.644,30,"LINESTRING (50.8799738 36.8109621, 50.8797382 36.8117644)",,,
231374983,False,,,residential,False,77.408,30,"LINESTRING (50.8830304 36.8110779, 50.8823363 36.8114972)",,,
528697208,False,,کوچه زاهدی,tertiary,True,36.767,30,"LINESTRING (50.8830304 36.8110779, 50.8832789 36.811342)",,,
231375077,False,,گلستان ۴,residential,False,41.05,30,"LINESTRING (50.8840844 36.811079, 50.8843077 36.811402)",,,
231375085,False,,گلستان ۸,residential,True,27.734,30,"LINESTRING (50.8840844 36.811079, 50.8838203 36.8112113)",,,
231374939,False,,گل نسترن,residential,False,81.345,30,"LINESTRING (50.8805788 36.8111816, 50.8803658 36.811893)",,,
231374946,False,,,residential,False,35.532,30,"LINESTRING (50.8740383 36.8111921, 50.8737493 36.8114125)",,,
231375006,False,,,residential,True,46.525,30,"LINESTRING (50.8838203 36.8112113, 50.8840961 36.8115667)",,,
231375085,False,,گلستان ۸,residential,False,27.734,30,"LINESTRING (50.8838203 36.8112113, 50.8840844 36.811079)",,,
231375085,False,,گلستان ۸,residential,True,47.443,30,"LINESTRING (50.8838203 36.8112113, 50.8833668 36.8114354)",,,
128439822,False,,آزادگان,residential,False,30.958,30,"LINESTRING (50.8788381 36.8113675, 50.8790067 36.811611)",,,
231374942,False,,سعدی,residential,True,79.43,30,"LINESTRING (50.8788381 36.8113675, 50.8795668 36.8109553)",,,
231375077,False,,گلستان ۴,residential,True,41.05,30,"LINESTRING (50.8843077 36.811402, 50.8840844 36.811079)",,,
231374946,False,,,residential,True,35.532,30,"LINESTRING (50.8737493 36.8114125, 50.8740383 36.8111921)",,,
231375094,False,,ملایی توانا,residential,False,116.02199999999999,30,"LINESTRING (50.8737493 36.8114125, 50.8738772 36.8114773, 50.8740529 36.8116213, 50.8746122 36.8121863)",,,
231374973,False,,گل نرگس,residential,False,69.505,30,"LINESTRING (50.8811696 36.8114125, 50.8809802 36.8120189)",,,
1052221150,True,2,انقلاب,primary,False,10.792,80,"LINESTRING (50.8755997 36.8114291, 50.8756751 36.8115051)",,,
128812480,False,,آلاله,residential,False,44.728,30,"LINESTRING (50.8823363 36.8114972, 50.8822488 36.8111011)",,,
231374983,False,,,residential,True,77.408,30,"LINESTRING (50.8823363 36.8114972, 50.8830304 36.8110779)",,,
128812480,False,,آلاله,residential,True,53.838,30,"LINESTRING (50.8823363 36.8114972, 50.8824246 36.8118971, 50.8824163 36.8119749)",,,
231375006,False,,,residential,False,46.525,30,"LINESTRING (50.8840961 36.8115667, 50.8838203 36.8112113)",,,
231374959,False,,گل نیلوفر,residential,True,91.644,30,"LINESTRING (50.8797382 36.8117644, 50.8799738 36.8109621)",,,
856437628,False,,شهید شیرج ویسری,tertiary,False,67.318,30,"LINESTRING (50.8797382 36.8117644, 50.8790067 36.811611)",,,
856437628,False,,شهید شیرج ویسری,tertiary,True,57.672,30,"LINESTRING (50.8797382 36.8117644, 50.8803658 36.811893)",,,
128812052,False,,اندیشه,residential,False,186.856,30,"LINESTRING (50.8779288 36.8118507, 50.8774357 36.8117375, 50.8768166 36.8114954, 50.8761146 36.8110484)",,,
128812052,False,,اندیشه,residential,True,47.632,30,"LINESTRING (50.8779288 36.8118507, 50.8782258 36.8119616, 50.8783813 36.8120714)",,,
231374985,False,,اندیشه اول,residential,True,120.703,30,"LINESTRING (50.8779288 36.8118507, 50.8780011 36.811419, 50.8780074 36.8113262, 50.878021 36.811234, 50.8780049 36.8112066, 50.877956 36.8111889, 50.8778216 36.8111666, 50.8776458 36.8111422, 50.8774735 36.8111341)",,,
231374928,False,,ناز,residential,False,31.339,30,"LINESTRING (50.8817039 36.8118764, 50.8816099 36.812148)",,,
231374939,False,,گل نسترن,residential,True,81.345,30,"LINESTRING (50.8803658 36.811893, 50.8805788 36.8111816)",,,
856437628,False,,شهید شیرج ویسری,tertiary,False,57.672,30,"LINESTRING (50.8803658 36.811893, 50.8797382 36.8117644)",,,
856437628,False,,شهید شیرج ویسری,tertiary,True,56.459,30,"LINESTRING (50.8803658 36.811893, 50.8809802 36.8120189)",,,
123779269,True,2,فردوسی شرقی,primary,False,73.215,,"LINESTRING (50.8751266 36.8119514, 50.8747747 36.81218, 50.8744877 36.812366)",,,
231374973,False,,گل نرگس,residential,True,69.505,30,"LINESTRING (50.8809802 36.8120189, 50.8811696 36.8114125)",,,
856437628,False,,شهید شیرج ویسری,tertiary,False,56.459,30,"LINESTRING (50.8809802 36.8120189, 50.8803658 36.811893)",,,
856437628,False,,شهید شیرج ویسری,tertiary,True,57.867,30,"LINESTRING (50.8809802 36.8120189, 50.8816099 36.812148)",,,
128812053,False,,شهید شعبانی,residential,True,74.188,30,"LINESTRING (50.8735275 36.812059, 50.8741741 36.8124799)",,,
231374980,False,,,residential,True,42.606,30,"LINESTRING (50.8735275 36.812059, 50.8732323 36.8123606)",,,
618813649,False,,اندیشه دوم,residential,False,27.454,,"LINESTRING (50.8783813 36.8120714, 50.8785552 36.8118675)",,,
128812052,False,,اندیشه,residential,False,47.632,30,"LINESTRING (50.8783813 36.8120714, 50.8782258 36.8119616, 50.8779288 36.8118507)",,,
128812052,False,,اندیشه,residential,True,64.03,30,"LINESTRING (50.8783813 36.8120714, 50.8785156 36.8121981, 50.8787447 36.8125644)",,,
231374970,False,,,residential,True,91.231,30,"LINESTRING (50.8838445 36.8121154, 50.8828382 36.8122706)",,,
528697208,False,,کوچه زاهدی,tertiary,False,88.029,30,"LINESTRING (50.8838445 36.8121154, 50.8837816 36.8120732, 50.8835937 36.8116779, 50.8833668 36.8114354)",,,
475904854,True,2,فردوسی شرقی,primary,False,107.499,,"LINESTRING (50.8746662 36.8121526, 50.8750584 36.8118896, 50.8754336 36.8115851, 50.8755382 36.8114864)",,,22
618834328,False,,هدایت زاده,residential,False,56.227999999999994,,"LINESTRING (50.8746662 36.8121526, 50.8747595 36.8118318, 50.8747758 36.811656)",,,
231374928,False,,ناز,residential,True,31.339,30,"LINESTRING (50.8816099 36.812148, 50.8817039 36.8118764)",,,
856437628,False,,شهید شیرج ویسری,tertiary,False,57.867,30,"LINESTRING (50.8816099 36.812148, 50.8809802 36.8120189)",,,
856437628,False,,شهید شیرج ویسری,tertiary,True,92.04700000000001,30,"LINESTRING (50.8816099 36.812148, 50.8816982 36.8121661, 50.8819299 36.8122512, 50.8822495 36.8124898, 50.8824856 36.8125578)",,,
475904854,True,2,فردوسی شرقی,primary,False,6.095,,"LINESTRING (50.8746122 36.8121863, 50.8746662 36.8121526)",,,22
231375094,False,,ملایی توانا,residential,True,116.02199999999999,30,"LINESTRING (50.8746122 36.8121863, 50.8740529 36.8116213, 50.8738772 36.8114773, 50.8737493 36.8114125)",,,
231374970,False,,,residential,False,91.231,30,"LINESTRING (50.8828382 36.8122706, 50.8838445 36.8121154)",,,
231374980,False,,,residential,False,42.606,30,"LINESTRING (50.8732323 36.8123606, 50.8735275 36.812059)",,,
231374931,False,,,residential,False,60.76,30,"LINESTRING (50.8771136 36.8123614, 50.8766931 36.8127918)",,,
475904854,True,2,فردوسی شرقی,primary,False,18.239,,"LINESTRING (50.8740166 36.8125848, 50.8741741 36.8124799)",,,22
128439822,False,,آزادگان,residential,True,118.96499999999999,30,"LINESTRING (50.8787447 36.8125644, 50.8787935 36.812498, 50.8789848 36.812292, 50.8791 36.8121636, 50.8791477 36.8120733, 50.879153 36.8119921, 50.8790067 36.811611)",,,
128812052,False,,اندیشه,residential,False,64.03,30,"LINESTRING (50.8787447 36.8125644, 50.8785156 36.8121981, 50.8783813 36.8120714)",,,
528697218,False,,شهید کوهستانی,residential,True,81.014,30,"LINESTRING (50.8787447 36.8125644, 50.8787815 36.812726, 50.8788518 36.8128658, 50.8789834 36.8130625, 50.8791284 36.8132135)",,,
231375043,False,,شقایق,residential,False,117.089,30,"LINESTRING (50.8782783 36.8129747, 50.8778882 36.8133368, 50.8773641 36.8137297)",,,
1052221153,False,2,انقلاب,primary,False,24.344,80,"LINESTRING (50.8773641 36.8137297, 50.877539 36.813898)",,,
128224705,True,2,انقلاب,primary,False,167.852,80,"LINESTRING (50.8773641 36.8137297, 50.8772258 36.8136265, 50.8771061 36.8134662, 50.8766122 36.8128392, 50.8763414 36.8124677)",,,
231375043,False,,شقایق,residential,True,117.089,30,"LINESTRING (50.8773641 36.8137297, 50.8778882 36.8133368, 50.8782783 36.8129747)",,,
119890243,True,2,جمهوری,primary,False,58.936,,"LINESTRING (50.8836324 36.8139655, 50.8841917 36.8136819)",,,
231374944,False,,,primary_link,False,8.017,,"LINESTRING (50.8836324 36.8139655, 50.8836796 36.8140269)",,,
128375368,False,2,خیابان فرمانداری,secondary,False,29.079,,"LINESTRING (50.8836796 36.8140269, 50.8838908 36.8142264)",,,
231374944,False,,,primary_link,True,8.017,,"LINESTRING (50.8836796 36.8140269, 50.8836324 36.8139655)",,,
123778937,True,2,جمهوری,primary,False,142.497,,"LINESTRING (50.8836796 36.8140269, 50.8829501 36.8143972, 50.882645 36.814552, 50.8823277 36.8147131)",,,
231374991,False,,,residential,False,48.822,30,"LINESTRING (50.8804595 36.8144911, 50.8800352 36.8147693)",,,
123778937,True,2,جمهوری,primary,False,61.226,,"LINESTRING (50.8823277 36.8147131, 50.8817468 36.8150079)",,,
128375375,False,,مظلومی خواه,residential,True,235.759,30,"LINESTRING (50.8823277 36.8147131, 50.8842028 36.8162104)",,,
231374991,False,,,residential,True,48.822,30,"LINESTRING (50.8800352 36.8147693, 50.8804595 36.8144911)",,,
231375051,False,,مرشدی,residential,False,96.378,30,"LINESTRING (50.8800352 36.8147693, 50.8807089 36.8154478)",,,
231375051,False,,مرشدی,residential,True,61.684,30,"LINESTRING (50.8800352 36.8147693, 50.8795808 36.8143505)",,,
119890243,True,2,جمهوری,primary,False,267.683,,"LINESTRING (50.8807089 36.8154478, 50.8832493 36.8141598)",,,
231375051,False,,مرشدی,residential,True,96.378,30,"LINESTRING (50.8807089 36.8154478, 50.8800352 36.8147693)",,,
128375377,False,,ناصر پورتقی,residential,False,114.774,30,"LINESTRING (50.8772314 36.8155197, 50.8767287 36.8145692)",,,
128375377,False,,ناصر پورتقی,residential,True,28.114,30,"LINESTRING (50.8772314 36.8155197, 50.8774033 36.815707, 50.8774199 36.8157225)",,,
618829114,False,,,residential,False,39.617000000000004,,"LINESTRING (50.8772314 36.8155197, 50.8770755 36.8155881, 50.8769197 36.8156306, 50.8768171 36.8156277)",,,
128375369,False,2,میرزای شیرازی,secondary,True,28.524,,"LINESTRING (50.8842028 36.8162104, 50.8839896 36.8164019)",,,
128375375,False,,مظلومی خواه,residential,False,235.759,30,"LINESTRING (50.8842028 36.8162104, 50.8823277 36.8147131)",,,
128375365,False,,زندی,residential,False,87.5,30,"LINESTRING (50.8837352 36.8165944, 50.883039 36.8160389)",,,
128375369,False,2,میرزای شیرازی,secondary,False,31.161,,"LINESTRING (50.8837352 36.8165944, 50.8839896 36.8164019)",,,
128375369,False,2,میرزای شیرازی,secondary,True,50.358999999999995,,"LINESTRING (50.8837352 36.8165944, 50.8835345 36.8167468, 50.8832943 36.8168756)",,,
128375362,True,2,بلوار هشتم شهریور,tertiary,False,51.456,,"LINESTRING (50.8789953 36.8167587, 50.8793881 36.8170982)",,,
1110996952,True,2,جمهوری,primary,False,5.036,,"LINESTRING (50.8789953 36.8167587, 50.8789571 36.8167921)",,,
231375026,False,,,residential,False,65.278,30,"LINESTRING (50.8832943 36.8168756, 50.8838064 36.8172958)",,,
128375369,False,2,میرزای شیرازی,secondary,False,50.358999999999995,,"LINESTRING (50.8832943 36.8168756, 50.8835345 36.8167468, 50.8837352 36.8165944)",,,
128375369,False,2,میرزای شیرازی,secondary,True,83.923,,"LINESTRING (50.8832943 36.8168756, 50.8831132 36.8169727, 50.882511 36.8172956)",,,
128375362,True,2,بلوار هشتم شهریور,tertiary,False,9.211,,"LINESTRING (50.8793881 36.8170982, 50.8794657 36.817153)",,,
231374975,False,2,,tertiary_link,False,7.875,30,"LINESTRING (50.8793881 36.8170982, 50.8793275 36.8171498)",,,
231374975,False,2,,tertiary_link,True,7.875,30,"LINESTRING (50.8793275 36.8171498, 50.8793881 36.8170982)",,,
231375021,False,,,residential,False,20.28,30,"LINESTRING (50.883971 36.8171697, 50.8838064 36.8172958)",,,
231375030,False,,,residential,False,25.214,30,"LINESTRING (50.8842162 36.8173052, 50.884015 36.8174648)",,,
231375021,False,,,residential,True,20.28,30,"LINESTRING (50.8838064 36.8172958, 50.883971 36.8171697)",,,
231375026,False,,,residential,False,26.419,30,"LINESTRING (50.8838064 36.8172958, 50.884015 36.8174648)",,,
231375026,False,,,residential,True,65.278,30,"LINESTRING (50.8838064 36.8172958, 50.8832943 36.8168756)",,,
231375021,False,,,residential,False,76.079,30,"LINESTRING (50.8838064 36.8172958, 50.8833673 36.8176322, 50.8832003 36.8177225, 50.8831609 36.8177405)",,,
231375026,False,,,residential,True,26.419,30,"LINESTRING (50.884015 36.8174648, 50.8838064 36.8172958)",,,
231375030,False,,,residential,False,28.609,30,"LINESTRING (50.884015 36.8174648, 50.8837861 36.8176454)",,,
231375030,False,,,residential,True,25.214,30,"LINESTRING (50.884015 36.8174648, 50.8842162 36.8173052)",,,
231375030,False,,,residential,True,28.609,30,"LINESTRING (50.8837861 36.8176454, 50.884015 36.8174648)",,,
619189205,False,,,residential,False,28.467,,"LINESTRING (50.8813505 36.8176065, 50.8815243 36.8173916)",,,
128375369,False,2,میرزای شیرازی,secondary,False,113.30199999999999,,"LINESTRING (50.8813505 36.8176065, 50.8814478 36.8176086, 50.8815965 36.8176314, 50.8816928 36.8176274, 50.8821702 36.8174959, 50.882511 36.8172956)",,,
128375369,False,2,میرزای شیرازی,secondary,True,63.495999999999995,,"LINESTRING (50.8813505 36.8176065, 50.8811458 36.8177261, 50.8808374 36.8179992)",,,
231375020,True,2,,residential,False,14.972000000000001,30,"LINESTRING (50.8817184 36.8185106, 50.8817221 36.8185082, 50.881748 36.8184991, 50.8817759 36.8184955, 50.881804 36.8184976, 50.881867 36.8185353)",roundabout,,
231374960,False,,کوچه هفتم,residential,True,60.304,30,"LINESTRING (50.881867 36.8185353, 50.8819777 36.8183963, 50.8820453 36.8183114, 50.8821105 36.8182782, 50.882265 36.8181024)",,,
231375020,True,2,,residential,False,15.495999999999999,30,"LINESTRING (50.881867 36.8185353, 50.8819861 36.8186065, 50.8820001 36.8186235)",roundabout,,
231375065,False,,کوچه نهم,residential,False,63.131,30,"LINESTRING (50.8826627 36.8185761, 50.8821735 36.8185296, 50.8820895 36.8185488, 50.8820001 36.8186235)",,,
231375020,True,2,,residential,False,20.279999999999998,30,"LINESTRING (50.8820001 36.8186235, 50.8820085 36.8186426, 50.8820109 36.8186627, 50.882007 36.8186828, 50.8819973 36.8187015, 50.8819822 36.8187177, 50.8819626 36.8187305, 50.8819397 36.8187392, 50.8819148 36.8187431, 50.8818895 36.818742)",roundabout,,
