osmid,oneway,name,highway,junction,reversed,length,geometry,maxspeed
83365475,True,میدان شهید احمد کشوری,trunk,roundabout,False,12.543,"LINESTRING (52.8112955 36.5825246, 52.8113554 36.5824951, 52.8114223 36.582478)",
83365464,True,,trunk,,False,50.924,"LINESTRING (52.8114223 36.582478, 52.8115979 36.5822482, 52.8116798 36.5820717)",50
83365475,True,میدان شهید احمد کشوری,trunk,roundabout,False,31.355999999999998,"LINESTRING (52.8114223 36.582478, 52.8114924 36.5824743, 52.8115615 36.5824841, 52.8116258 36.582507, 52.8116813 36.5825415, 52.8117249 36.5825857)",
388015624,False,,trunk_link,,True,15.987,"LINESTRING (52.8107951 36.5838299, 52.8106236 36.5837886)",
564286121,True,,residential,,False,33.154,"LINESTRING (52.8123108 36.5806653, 52.8120208 36.5804791)",
83365464,True,,trunk,,False,32.922,"LINESTRING (52.8123108 36.5806653, 52.8123708 36.5804245, 52.8123776 36.5803743)",50
83365461,True,بلوار شهید کشوری,trunk,,False,123.555,"LINESTRING (52.8115306 36.5829378, 52.8111432 36.5831741, 52.8110544 36.5832525, 52.810938 36.5834686, 52.8107951 36.5838299)",60
83365475,True,میدان شهید احمد کشوری,trunk,roundabout,False,43.897999999999996,"LINESTRING (52.8115306 36.5829378, 52.8114605 36.5829415, 52.8113913 36.5829317, 52.8113271 36.5829088, 52.8112716 36.5828743, 52.811228 36.5828301, 52.8111988 36.5827788, 52.8111857 36.5827234)",
83365477,True,بلوار شهید کشوری,trunk,,False,13.521,"LINESTRING (52.8106236 36.5837886, 52.8106694 36.5836727)",60
388015624,False,,trunk_link,,False,15.987,"LINESTRING (52.8106236 36.5837886, 52.8107951 36.5838299)",
122821937,True,بلوار شهید ذبیحی,primary,,False,35.362,"LINESTRING (52.8126634 36.5827769, 52.8130556 36.5828211)",
674632572,False,,primary_link,,True,14.022,"LINESTRING (52.8126634 36.5827769, 52.8126525 36.5829027)",
83365475,True,میدان شهید احمد کشوری,trunk,roundabout,False,6.272,"LINESTRING (52.8117249 36.5825857, 52.8117541 36.582637)",
388015626,False,شهید بنایی,residential,,False,53.003,"LINESTRING (52.8125803 36.5802915, 52.8131671 36.5802196)",
247297328,True,,trunk,,False,196.236,"LINESTRING (52.8125803 36.5802915, 52.8125589 36.5804478, 52.8124955 36.5807024, 52.8124021 36.5809516, 52.8119275 36.5819703)",50
83365475,True,میدان شهید احمد کشوری,trunk,roundabout,False,25.089,"LINESTRING (52.8111857 36.5827234, 52.8111896 36.582667, 52.8112101 36.5826131, 52.8112461 36.5825647, 52.8112955 36.5825246)",
247300816,True,,secondary,,False,68.951,"LINESTRING (52.8111857 36.5827234, 52.8110634 36.5826524, 52.8109355 36.5825362, 52.8106958 36.5822513)",
247300811,False,خیابان امام خمینی,secondary,,False,33.056,"LINESTRING (52.8106958 36.5822513, 52.8104025 36.5820699)",
247297329,True,,secondary,,False,62.015,"LINESTRING (52.8106958 36.5822513, 52.8108392 36.58234, 52.8109952 36.582423, 52.8111055 36.5824682, 52.8112955 36.5825246)",
247300828,False,کشوری,tertiary,,True,72.258,"LINESTRING (52.8110838 36.5764999, 52.8102955 36.5766466)",
247300828,False,کشوری,tertiary,,False,84.604,"LINESTRING (52.808707 36.576939, 52.8096305 36.576769)",
247300828,False,کشوری,tertiary,,True,165.599,"LINESTRING (52.808707 36.576939, 52.8068994 36.5772718)",
247304414,False,,residential,,False,34.956,"LINESTRING (52.8093948 36.5796822, 52.809047 36.5798265)",
247304414,False,,residential,,True,32.472,"LINESTRING (52.8093948 36.5796822, 52.8096637 36.5794856)",
991454467,False,,residential,,False,40.006,"LINESTRING (52.8093948 36.5796822, 52.809509 36.5800301)",
247304414,False,,residential,,False,15.705,"LINESTRING (52.8097884 36.579386, 52.8096637 36.5794856)",
247304414,False,,residential,,True,87.43299999999999,"LINESTRING (52.8097884 36.579386, 52.8099498 36.5792678, 52.8101214 36.5791988, 52.8104744 36.5791437, 52.8106828 36.5791289)",
687010877,False,,residential,,True,60.693,"LINESTRING (52.8097884 36.579386, 52.8095476 36.5792146, 52.8092226 36.5790942)",
672135383,False,,residential,,False,17.506,"LINESTRING (52.8066227 36.5817283, 52.8064341 36.5816853)",
247304414,False,,residential,,False,121.53799999999998,"LINESTRING (52.8066227 36.5817283, 52.8065584 36.5818576, 52.8065584 36.582004, 52.8065369 36.5821505, 52.806494 36.5823228, 52.8063985 36.5825933, 52.8063559 36.5827934)",
247304414,False,,residential,,True,85.114,"LINESTRING (52.8066227 36.5817283, 52.8067837 36.581668, 52.8070208 36.5816284, 52.8072354 36.5815681, 52.8073523 36.5814957, 52.8074274 36.5813837)",
247304414,False,,residential,,False,85.11399999999999,"LINESTRING (52.8074274 36.5813837, 52.8073523 36.5814957, 52.8072354 36.5815681, 52.8070208 36.5816284, 52.8067837 36.581668, 52.8066227 36.5817283)",
247304414,False,,residential,,True,71.336,"LINESTRING (52.8074274 36.5813837, 52.807406 36.5812545, 52.807289 36.581077, 52.8071914 36.5809099, 52.8071924 36.5807841)",
564286099,False,,residential,,True,66.551,"LINESTRING (52.8074274 36.5813837, 52.8077117 36.581377, 52.8081573 36.5812824)",
247300828,False,کشوری,tertiary,,False,92.337,"LINESTRING (52.8047675 36.5776644, 52.8057754 36.5774788)",
687015828,False,شهید محمدنتاج,residential,,False,222.184,"LINESTRING (52.8047675 36.5776644, 52.8050842 36.5788853, 52.8052255 36.5793807, 52.8051692 36.5794238, 52.8049493 36.5794604)",
247304414,False,,residential,,False,71.336,"LINESTRING (52.8071924 36.5807841, 52.8071914 36.5809099, 52.807289 36.581077, 52.807406 36.5812545, 52.8074274 36.5813837)",
