osmid,name,highway,oneway,reversed,length,ref,geometry,junction,maxspeed
319384881,خیابان چای کنار,tertiary,True,False,145.684,,"LINESTRING (45.9749924 37.9365441, 45.9751361 37.9364341, 45.9759101 37.9360652, 45.9764134 37.9358778)",,
416068545,,tertiary,False,True,20.011,,"LINESTRING (45.9802312 37.934806, 45.9802089 37.9349851)",,
416068546,خیابان چای کنار,tertiary,True,False,79.222,,"LINESTRING (45.9802312 37.934806, 45.9811034 37.9346206)",,
416068547,خیابان معلم,residential,False,False,42.73,,"LINESTRING (45.9802312 37.934806, 45.9803605 37.9344355)",,30
319385987,خیابان شهدا,tertiary,False,False,16.961,,"LINESTRING (45.9787648 37.9353704, 45.978679 37.9352337)",,
319385987,خیابان شهدا,tertiary,False,True,23.371,,"LINESTRING (45.9787648 37.9353704, 45.9788952 37.9355537)",,
319384886,خیابان صائب جنوبی,tertiary,False,False,21.952,,"LINESTRING (45.9778015 37.9356167, 45.9778821 37.9354298)",,
319384886,خیابان صائب جنوبی,tertiary,False,True,261.65,,"LINESTRING (45.9778015 37.9356167, 45.9767497 37.9378187)",,
319384882,خیابان چای کنار,tertiary,True,False,144.363,,"LINESTRING (45.9778015 37.9356167, 45.9774476 37.9357069, 45.9762929 37.9361318)",,
319384894,خیابان مدنی,tertiary,False,True,96.402,,"LINESTRING (45.9778015 37.9356167, 45.9780165 37.9355804, 45.9788952 37.9355537)",,
319384881,خیابان چای کنار,tertiary,True,False,82.635,,"LINESTRING (45.9764134 37.9358778, 45.9772876 37.9356005)",,
319626984,خیابان شهید علایی,residential,False,False,50.034,,"LINESTRING (45.9764134 37.9358778, 45.9764466 37.9354286)",,30
319384881,خیابان چای کنار,tertiary,True,False,120.931,,"LINESTRING (45.978679 37.9352337, 45.9799804 37.9348742)",,
319385987,خیابان شهدا,tertiary,False,False,92.995,,"LINESTRING (45.978679 37.9352337, 45.9783775 37.9344319)",,
319385987,خیابان شهدا,tertiary,False,True,16.961,,"LINESTRING (45.978679 37.9352337, 45.9787648 37.9353704)",,
319384881,خیابان چای کنار,tertiary,True,False,23.266,,"LINESTRING (45.9799804 37.9348742, 45.9802312 37.934806)",,
1067219979,,residential,False,True,40.504,,"LINESTRING (45.9799804 37.9348742, 45.9795764 37.9346977)",,
319384881,خیابان چای کنار,tertiary,True,False,55.485,,"LINESTRING (45.9772876 37.9356005, 45.9778821 37.9354298)",,
794865683,,residential,False,False,81.965,,"LINESTRING (45.9772876 37.9356005, 45.977236 37.9355154, 45.9772039 37.9354808, 45.9771431 37.9354755, 45.9767933 37.9354421, 45.9764466 37.9354286)",,
319384885,میدان صائب تبریزی,trunk,True,False,21.187,16;21,"LINESTRING (45.9762536 37.938758, 45.9762113 37.9387085, 45.9762157 37.9386442, 45.9762667 37.9385913)",roundabout,
319384885,میدان صائب تبریزی,trunk,True,False,14.312000000000001,16;21,"LINESTRING (45.9762667 37.9385913, 45.976341 37.9385683, 45.9764243 37.9385711)",roundabout,
319384883,امام خمینی,trunk,True,False,113.623,16;21,"LINESTRING (45.9764796 37.938601, 45.9770303 37.9386877, 45.9777612 37.9387415)",,
319384885,میدان صائب تبریزی,trunk,True,False,19.081,16;21,"LINESTRING (45.9764796 37.938601, 45.976515 37.9386404, 45.9765232 37.9386971, 45.9764868 37.9387568)",roundabout,
319384885,میدان صائب تبریزی,trunk,True,False,5.88,16;21,"LINESTRING (45.9764243 37.9385711, 45.9764796 37.938601)",roundabout,
319384886,خیابان صائب جنوبی,tertiary,False,False,88.396,,"LINESTRING (45.9764243 37.9385711, 45.9767497 37.9378187)",,
319384886,خیابان صائب جنوبی,tertiary,False,True,119.164,,"LINESTRING (45.9783775 37.9344319, 45.9778821 37.9354298)",,
319385987,خیابان شهدا,tertiary,False,True,92.995,,"LINESTRING (45.9783775 37.9344319, 45.978679 37.9352337)",,
319384886,خیابان صائب جنوبی,tertiary,False,False,261.65,,"LINESTRING (45.9767497 37.9378187, 45.9778015 37.9356167)",,
319384886,خیابان صائب جنوبی,tertiary,False,True,88.396,,"LINESTRING (45.9767497 37.9378187, 45.9764243 37.9385711)",,
546910182,,residential,False,True,56.822,,"LINESTRING (45.9767497 37.9378187, 45.9761219 37.9376923)",,30
175277329,خیابان ابن سینا,tertiary,False,False,23.166,,"LINESTRING (45.9749565 37.9367505, 45.9749924 37.9365441)",,
175277329,خیابان ابن سینا,tertiary,False,True,26.848,,"LINESTRING (45.9749565 37.9367505, 45.9749148 37.9369897)",,
319384881,خیابان چای کنار,tertiary,True,False,73.211,,"LINESTRING (45.9778821 37.9354298, 45.978679 37.9352337)",,
319384886,خیابان صائب جنوبی,tertiary,False,False,119.164,,"LINESTRING (45.9778821 37.9354298, 45.9783775 37.9344319)",,
319384886,خیابان صائب جنوبی,tertiary,False,True,21.952,,"LINESTRING (45.9778821 37.9354298, 45.9778015 37.9356167)",,
175277329,خیابان ابن سینا,tertiary,False,False,118.672,,"LINESTRING (45.9747305 37.938047, 45.9749148 37.9369897)",,
175277329,خیابان ابن سینا,tertiary,False,True,49.475,,"LINESTRING (45.9747305 37.938047, 45.9746537 37.9384878)",,
319626979,خیابان جنت,residential,False,False,100.047,,"LINESTRING (45.9821926 37.9345733, 45.9820295 37.9354638)",,30
416068548,خیابان چای کنار,tertiary,True,False,88.291,,"LINESTRING (45.9821926 37.9345733, 45.9812179 37.934772)",,
319626969,,residential,False,True,61.879,,"LINESTRING (45.9802089 37.9349851, 45.9801961 37.9355415)",,30
416068545,,tertiary,False,False,20.011,,"LINESTRING (45.9802089 37.9349851, 45.9802312 37.934806)",,
416068548,خیابان چای کنار,tertiary,True,False,133.698,,"LINESTRING (45.9802089 37.9349851, 45.9787648 37.9353704)",,
319384893,خاقانی,tertiary,False,False,65.152,,"LINESTRING (45.9798223 37.9372423, 45.9797143 37.9366626)",,
319384893,خاقانی,tertiary,False,True,184.209,,"LINESTRING (45.9798223 37.9372423, 45.9799513 37.9388958)",,
794863064,,residential,False,True,52.03,,"LINESTRING (45.9798223 37.9372423, 45.9802964 37.936961)",,
815237286,خیابان مدنی,tertiary,False,False,21.851,,"LINESTRING (45.9799474 37.9355534, 45.9801961 37.9355415)",,
1067385150,خیابان مدنی,tertiary,True,False,36.42700000000001,,"LINESTRING (45.9799474 37.9355534, 45.9797563 37.9356359, 45.9796124 37.9357426)",,
815237286,خیابان مدنی,tertiary,False,False,36.862,,"LINESTRING (45.9835834 37.9356151, 45.9839453 37.9357837)",,
815237286,خیابان مدنی,tertiary,False,True,33.744,,"LINESTRING (45.9835834 37.9356151, 45.9832301 37.9354949)",,
416068543,,residential,False,True,169.69,,"LINESTRING (45.9835834 37.9356151, 45.9825185 37.9362872, 45.981989 37.9361186)",,30
319385987,خیابان شهدا,tertiary,False,False,23.371,,"LINESTRING (45.9788952 37.9355537, 45.9787648 37.9353704)",,
319384894,خیابان مدنی,tertiary,False,False,96.402,,"LINESTRING (45.9788952 37.9355537, 45.9780165 37.9355804, 45.9778015 37.9356167)",,
1067385148,خیابان مدنی,tertiary,True,False,39.965,,"LINESTRING (45.9788952 37.9355537, 45.9791761 37.935579, 45.9793462 37.9356038)",,
175277289,خیابان صائب شمالی,tertiary,False,False,123.762,,"LINESTRING (45.9757926 37.939815, 45.9760707 37.9393232, 45.9763236 37.9387844)",,
384017330,میدان کشاورز,tertiary,True,False,24.458,,"LINESTRING (45.9757926 37.939815, 45.9758364 37.9398422, 45.9758667 37.9398792, 45.97588 37.9399219, 45.9758751 37.9399657, 45.9758524 37.9400059)",roundabout,
384017330,میدان کشاورز,tertiary,True,False,24.477,,"LINESTRING (45.9756059 37.9400371, 45.9755684 37.9400045, 45.9755463 37.9399641, 45.9755421 37.9399202, 45.9755562 37.9398776, 45.9755871 37.9398409)",roundabout,
319388791,خیابان جامی,tertiary,False,True,46.762,,"LINESTRING (45.9755871 37.9398409, 45.9751318 37.939622)",,
384017330,میدان کشاورز,tertiary,True,False,19.565,,"LINESTRING (45.9755871 37.9398409, 45.9756313 37.9398141, 45.9756842 37.9398001, 45.97574 37.9398004, 45.9757926 37.939815)",roundabout,
175277310,خیابان جامی,tertiary,False,True,131.743,,"LINESTRING (45.9758524 37.9400059, 45.9762927 37.9402269, 45.9771753 37.9405635)",,
384017330,میدان کشاورز,tertiary,True,False,24.496000000000002,,"LINESTRING (45.9758524 37.9400059, 45.9758143 37.9400382, 45.9757651 37.9400589, 45.9757099 37.9400659, 45.9756548 37.9400583, 45.9756059 37.9400371)",roundabout,
175277310,خیابان جامی,tertiary,False,False,68.38,,"LINESTRING (45.9791531 37.9413177, 45.9784511 37.94105)",,
175277310,خیابان جامی,tertiary,False,True,85.49600000000001,,"LINESTRING (45.9791531 37.9413177, 45.9793465 37.9413924, 45.9800286 37.941656)",,
319465575,امام خمینی,trunk,True,False,71.65700000000001,16;21,"LINESTRING (45.9846082 37.9395374, 45.9844468 37.9394972, 45.9843338 37.939469, 45.9838119 37.9393993)",,
319465577,میدان شهرداری,trunk,True,False,29.806999999999995,16;21,"LINESTRING (45.9846082 37.9395374, 45.9845492 37.9394824, 45.9845358 37.9394169, 45.9845733 37.9393619, 45.9846484 37.9393301)",roundabout,
319465577,میدان شهرداری,trunk,True,False,8.134,16;21,"LINESTRING (45.9846484 37.9393301, 45.984741 37.9393259)",roundabout,
319465577,میدان شهرداری,trunk,True,False,10.377,16;21,"LINESTRING (45.984741 37.9393259, 45.9848523 37.9393576)",roundabout,
815237286,خیابان مدنی,tertiary,False,True,53.399,,"LINESTRING (45.984741 37.9393259, 45.9848546 37.9388541)",,
319465575,امام خمینی,trunk,True,False,63.021,16;21,"LINESTRING (45.9831455 37.9393103, 45.9824355 37.9392227)",,
319465578,باهنر,residential,False,True,179.119,,"LINESTRING (45.9831455 37.9393103, 45.9823727 37.9408014)",,30
319384891,امام خمینی,trunk,True,False,73.971,16;21,"LINESTRING (45.9824952 37.9391199, 45.98333 37.9392152)",,
319465579,خیابان حافظ,residential,False,False,170.32100000000003,,"LINESTRING (45.9824952 37.9391199, 45.9830256 37.9379095, 45.9831343 37.9376735)",,30
319465579,خیابان حافظ,residential,False,False,112.341,,"LINESTRING (45.9839453 37.9357837, 45.9844794 37.9348654)",,30
815237286,خیابان مدنی,tertiary,False,True,36.862,,"LINESTRING (45.9839453 37.9357837, 45.9835834 37.9356151)",,
319465579,خیابان حافظ,residential,False,True,221.901,,"LINESTRING (45.9839453 37.9357837, 45.9835674 37.9367334, 45.9831343 37.9376735)",,30
815237286,خیابان مدنی,tertiary,False,False,126.977,,"LINESTRING (45.9839453 37.9357837, 45.9844489 37.9360542, 45.9848728 37.9363568, 45.9850499 37.9365142)",,
319465580,خیابان آتش نشانی,tertiary,False,True,23.592,,"LINESTRING (45.985586 37.9369144, 45.985358 37.937027)",,
319465580,خیابان آتش نشانی,tertiary,False,False,23.592,,"LINESTRING (45.985358 37.937027, 45.985586 37.9369144)",,
815237286,خیابان مدنی,tertiary,False,False,37.977,,"LINESTRING (45.985358 37.937027, 45.985354 37.9371761, 45.9852921 37.9373622)",,
815237286,خیابان مدنی,tertiary,False,True,63.342,,"LINESTRING (45.985358 37.937027, 45.9851922 37.9366948, 45.9850499 37.9365142)",,
319465579,خیابان حافظ,residential,False,True,112.341,,"LINESTRING (45.9844794 37.9348654, 45.9839453 37.9357837)",,30
319465581,مطهری,residential,False,False,47.348,,"LINESTRING (45.9844794 37.9348654, 45.984042 37.9346158)",,30
319465581,مطهری,residential,False,True,108.879,,"LINESTRING (45.9844794 37.9348654, 45.9854904 37.9354337)",,30
319626969,,residential,False,False,61.879,,"LINESTRING (45.9801961 37.9355415, 45.9802089 37.9349851)",,30
815237286,خیابان مدنی,tertiary,False,False,77.547,,"LINESTRING (45.9801961 37.9355415, 45.9810795 37.9355112)",,
815237286,خیابان مدنی,tertiary,False,True,21.851,,"LINESTRING (45.9801961 37.9355415, 45.9799474 37.9355534)",,
319626978,وحدت,residential,False,False,28.111,,"LINESTRING (45.9810795 37.9355112, 45.9811067 37.9357631)",,30
815237286,خیابان مدنی,tertiary,False,False,83.481,,"LINESTRING (45.9810795 37.9355112, 45.9820295 37.9354638)",,
815237286,خیابان مدنی,tertiary,False,True,77.547,,"LINESTRING (45.9810795 37.9355112, 45.9801961 37.9355415)",,
1228580224,,residential,False,True,83.087,,"LINESTRING (45.9810795 37.9355112, 45.9812179 37.934772)",,30
319384891,امام خمینی,trunk,True,False,91.697,16;21,"LINESTRING (45.9805438 37.938947, 45.9815847 37.9390253)",,
319626978,وحدت,residential,False,True,357.721,,"LINESTRING (45.9805438 37.938947, 45.9807603 37.9380758, 45.9809657 37.936912, 45.9811067 37.9357631)",,30
416068548,خیابان چای کنار,tertiary,True,False,91.608,,"LINESTRING (45.9812179 37.934772, 45.9802089 37.9349851)",,
1228580224,,residential,False,False,83.087,,"LINESTRING (45.9812179 37.934772, 45.9810795 37.9355112)",,30
319626979,خیابان جنت,residential,False,False,72.897,,"LINESTRING (45.9820295 37.9354638, 45.981989 37.9361186)",,30
319626979,خیابان جنت,residential,False,True,100.047,,"LINESTRING (45.9820295 37.9354638, 45.9821926 37.9345733)",,30
815237286,خیابان مدنی,tertiary,False,True,83.481,,"LINESTRING (45.9820295 37.9354638, 45.9810795 37.9355112)",,
815237286,خیابان مدنی,tertiary,False,False,105.732,,"LINESTRING (45.9820295 37.9354638, 45.9826186 37.9354477, 45.9830812 37.9354676, 45.9832301 37.9354949)",,
319384891,امام خمینی,trunk,True,False,80.537,16;21,"LINESTRING (45.9815847 37.9390253, 45.9824952 37.9391199)",,
319626979,خیابان جنت,residential,False,True,260.801,,"LINESTRING (45.9815847 37.9390253, 45.9819037 37.9366934)",,30
319626979,خیابان جنت,residential,False,False,32.848,,"LINESTRING (45.9819439 37.9363997, 45.9819037 37.9366934)",,30
319626979,خیابان جنت,residential,False,True,31.506,,"LINESTRING (45.9819439 37.9363997, 45.981989 37.9361186)",,30
794863066,,residential,False,True,85.616,,"LINESTRING (45.9819439 37.9363997, 45.9822544 37.9365316, 45.9827802 37.936796)",,
319384883,امام خمینی,trunk,True,False,109.286,16;21,"LINESTRING (45.9777612 37.9387415, 45.979002 37.9388328)",,
319626980,خیابان سعدی,residential,False,False,361.733,,"LINESTRING (45.9777612 37.9387415, 45.9785193 37.9371954, 45.9791723 37.9358247, 45.9792915 37.9357332)",,30
319626984,خیابان شهید علایی,residential,False,False,60.635,,"LINESTRING (45.9764466 37.9354286, 45.9765214 37.9348865)",,30
319626984,خیابان شهید علایی,residential,False,True,50.034,,"LINESTRING (45.9764466 37.9354286, 45.9764134 37.9358778)",,30
794865683,,residential,False,True,81.965,,"LINESTRING (45.9764466 37.9354286, 45.9767933 37.9354421, 45.9771431 37.9354755, 45.9772039 37.9354808, 45.977236 37.9355154, 45.9772876 37.9356005)",,
175277309,هفده شهریور,tertiary,False,False,146.669,,"LINESTRING (45.9840732 37.94157, 45.983712 37.9428579)",,
175277309,هفده شهریور,tertiary,False,True,155.294,,"LINESTRING (45.9840732 37.94157, 45.9845047 37.9402155)",,
319626987,کوچه تمدن,residential,False,False,34.584,,"LINESTRING (45.9840732 37.94157, 45.9844641 37.9415288)",,30
319626987,کوچه تمدن,residential,False,True,150.58499999999998,,"LINESTRING (45.9840732 37.94157, 45.9831775 37.9413669, 45.9824175 37.9412113)",,30
546910180,,residential,False,True,160.94400000000002,,"LINESTRING (45.9840732 37.94157, 45.9838843 37.9416373, 45.9837908 37.9417169, 45.9837571 37.9418202, 45.9836711 37.9419589, 45.9833755 37.9421418, 45.9831436 37.9422981, 45.982964 37.9424692, 45.9828378 37.9425885)",,30
319626987,کوچه تمدن,residential,False,True,13.094,,"LINESTRING (45.9855364 37.9413886, 45.9853891 37.9414079)",,30
319626989,۲۲ بهمن,residential,False,False,112.986,,"LINESTRING (45.9855364 37.9413886, 45.9856808 37.9403789)",,
319626989,۲۲ بهمن,residential,False,True,112.986,,"LINESTRING (45.9856808 37.9403789, 45.9855364 37.9413886)",,
319465575,امام خمینی,trunk,True,False,85.255,16;21,"LINESTRING (45.9824355 37.9392227, 45.9814717 37.9391223)",,
319626992,شهید رجایی,residential,False,True,156.464,,"LINESTRING (45.9824355 37.9392227, 45.9817361 37.9405172)",,30
175277309,هفده شهریور,tertiary,False,False,155.294,,"LINESTRING (45.9845047 37.9402155, 45.9840732 37.94157)",,
175277309,هفده شهریور,tertiary,False,True,74.331,,"LINESTRING (45.9845047 37.9402155, 45.9846994 37.9395649)",,
"[319626993, 563686719]",کوچه بهداری,residential,False,False,164.816,,"LINESTRING (45.9845047 37.9402155, 45.9835445 37.9400804, 45.9838119 37.9393993)",,30
319465575,امام خمینی,trunk,True,False,59.272,16;21,"LINESTRING (45.9838119 37.9393993, 45.9831455 37.9393103)",,
"[319626993, 563686719]",کوچه بهداری,residential,False,True,164.816,,"LINESTRING (45.9838119 37.9393993, 45.9835445 37.9400804, 45.9845047 37.9402155)",,30
175277310,خیابان جامی,tertiary,False,False,131.743,,"LINESTRING (45.9771753 37.9405635, 45.9762927 37.9402269, 45.9758524 37.9400059)",,
175277310,خیابان جامی,tertiary,False,True,124.271,,"LINESTRING (45.9771753 37.9405635, 45.9778409 37.9408173, 45.9784511 37.94105)",,
319626995,شهید تربتی,residential,False,False,56.532,,"LINESTRING (45.9771753 37.9405635, 45.9775127 37.9401983, 45.9774472 37.9401753)",,
563686709,,residential,False,True,64.788,,"LINESTRING (45.9767724 37.9399381, 45.9774472 37.9401753)",,
319626995,شهید تربتی,residential,False,False,21.118,,"LINESTRING (45.9774472 37.9401753, 45.9775083 37.9399916)",,
563686709,,residential,False,False,64.788,,"LINESTRING (45.9774472 37.9401753, 45.9767724 37.9399381)",,
319626995,شهید تربتی,residential,False,True,56.532,,"LINESTRING (45.9774472 37.9401753, 45.9775127 37.9401983, 45.9771753 37.9405635)",,
319384890,امام خمینی,trunk,True,False,67.559,16;21,"LINESTRING (45.9778915 37.9388394, 45.9771246 37.9387817)",,
319626995,شهید تربتی,residential,False,True,132.453,,"LINESTRING (45.9778915 37.9388394, 45.9775083 37.9399916)",,
319384883,امام خمینی,trunk,True,False,83.544,16;21,"LINESTRING (45.979002 37.9388328, 45.9799513 37.9388958)",,
319626998,۱۲ بهمن,residential,False,False,339.9,,"LINESTRING (45.979002 37.9388328, 45.9794712 37.9359283, 45.9794644 37.9357996)",,
319465579,خیابان حافظ,residential,False,False,221.901,,"LINESTRING (45.9831343 37.9376735, 45.9835674 37.9367334, 45.9839453 37.9357837)",,30
319465579,خیابان حافظ,residential,False,True,170.32100000000003,,"LINESTRING (45.9831343 37.9376735, 45.9830256 37.9379095, 45.9824952 37.9391199)",,30
319627000,کوچه ۱۵ خرداد,residential,False,True,130.69299999999998,,"LINESTRING (45.9831343 37.9376735, 45.9839369 37.9380581, 45.9840549 37.9380603, 45.9843631 37.9378203)",,30
563677103,,residential,False,True,20.945,,"LINESTRING (45.9848783 37.9374193, 45.9847083 37.9375516)",,30
319627000,کوچه ۱۵ خرداد,residential,False,False,45.67,,"LINESTRING (45.9851618 37.9377535, 45.9847083 37.9375516)",,30
815237286,خیابان مدنی,tertiary,False,False,26.46,,"LINESTRING (45.9851618 37.9377535, 45.9851005 37.9379865)",,
815237286,خیابان مدنی,tertiary,False,True,44.986,,"LINESTRING (45.9851618 37.9377535, 45.9852921 37.9373622)",,
175277309,هفده شهریور,tertiary,False,True,146.669,,"LINESTRING (45.983712 37.9428579, 45.9840732 37.94157)",,
319768694,چوبانلی,residential,False,False,83.815,,"LINESTRING (45.983712 37.9428579, 45.9832802 37.9426485, 45.9828378 37.9425885)",,30
319768694,چوبانلی,residential,False,False,9.799,,"LINESTRING (45.9828378 37.9425885, 45.9827415 37.9426332)",,30
319768694,چوبانلی,residential,False,True,83.815,,"LINESTRING (45.9828378 37.9425885, 45.9832802 37.9426485, 45.983712 37.9428579)",,30
546910180,,residential,False,False,160.944,,"LINESTRING (45.9828378 37.9425885, 45.982964 37.9424692, 45.9831436 37.9422981, 45.9833755 37.9421418, 45.9836711 37.9419589, 45.9837571 37.9418202, 45.9837908 37.9417169, 45.9838843 37.9416373, 45.9840732 37.94157)",,30
563907600,چوبانلی,residential,False,True,22.752,,"LINESTRING (45.9808702 37.9432374, 45.9811163 37.9431726)",,30
175277310,خیابان جامی,tertiary,False,False,89.402,,"LINESTRING (45.9807749 37.9424998, 45.9805656 37.9420697, 45.9803521 37.9418528, 45.9802862 37.9418078)",,
175277310,خیابان جامی,tertiary,False,True,80.58000000000001,,"LINESTRING (45.9807749 37.9424998, 45.9809145 37.942775, 45.9811163 37.9431726)",,
319626992,شهید رجایی,residential,False,False,128.761,,"LINESTRING (45.9807749 37.9424998, 45.9810323 37.9421088, 45.9813495 37.9414364)",,30
546910177,کوچه ادیب,residential,False,True,82.68900000000001,,"LINESTRING (45.9807749 37.9424998, 45.9810561 37.9423453, 45.9814078 37.9421742, 45.9815574 37.9420857)",,30
546912830,جامی ۹,residential,False,True,124.758,,"LINESTRING (45.9807749 37.9424998, 45.9799243 37.9428166, 45.9797372 37.9428903, 45.9795938 37.9429585, 45.9795321 37.9430259)",,30
319465578,باهنر,residential,False,False,30.654,,"LINESTRING (45.982185 37.9411637, 45.9823172 37.9409085)",,30
319626987,کوچه تمدن,residential,False,False,21.064,,"LINESTRING (45.982185 37.9411637, 45.9824175 37.9412113)",,30
546912825,,residential,True,False,35.298,,"LINESTRING (45.982185 37.9411637, 45.9819727 37.940894)",,30
319465575,امام خمینی,trunk,True,False,134.778,16;21,"LINESTRING (45.9814717 37.9391223, 45.9799422 37.9390036)",,
319768698,وحشی بافقی,residential,False,False,126.81,,"LINESTRING (45.9814717 37.9391223, 45.9809656 37.9401906)",,
319768698,وحشی بافقی,residential,False,True,126.81,,"LINESTRING (45.9809656 37.9401906, 45.9814717 37.9391223)",,
563686718,,residential,False,True,72.546,,"LINESTRING (45.9809656 37.9401906, 45.980151 37.9400769)",,
563686718,,residential,False,False,77.773,,"LINESTRING (45.9809656 37.9401906, 45.9812869 37.9402702, 45.9813878 37.9403475, 45.9817361 37.9405172)",,
563686710,کوچه آذری,residential,False,True,71.178,,"LINESTRING (45.9785095 37.9394972, 45.9786274 37.939545, 45.9791442 37.9395635, 45.9793045 37.9395806)",,
175277329,خیابان ابن سینا,tertiary,False,False,33.734,,"LINESTRING (45.9752132 37.9353087, 45.9752602 37.9350076)",,
175277329,خیابان ابن سینا,tertiary,False,True,31.869,,"LINESTRING (45.9752132 37.9353087, 45.9751775 37.9354822, 45.9751584 37.935592)",,
175277329,خیابان ابن سینا,tertiary,False,True,106.865,,"LINESTRING (45.9751584 37.935592, 45.9749924 37.9365441)",,
175277329,خیابان ابن سینا,tertiary,False,False,31.869,,"LINESTRING (45.9751584 37.935592, 45.9751775 37.9354822, 45.9752132 37.9353087)",,
408010295,بهار,residential,False,True,125.968,,"LINESTRING (45.9751584 37.935592, 45.9758421 37.9348962, 45.9760272 37.9346901)",,30
319465578,باهنر,residential,False,False,179.119,,"LINESTRING (45.9823727 37.9408014, 45.9831455 37.9393103)",,30
319465578,باهنر,residential,False,True,12.865,,"LINESTRING (45.9823727 37.9408014, 45.9823172 37.9409085)",,30
319465581,مطهری,residential,False,False,108.879,,"LINESTRING (45.9854904 37.9354337, 45.9844794 37.9348654)",,30
416066240,,residential,False,False,65.562,,"LINESTRING (45.9850499 37.9365142, 45.9846776 37.9370255)",,30
815237286,خیابان مدنی,tertiary,False,False,63.342,,"LINESTRING (45.9850499 37.9365142, 45.9851922 37.9366948, 45.985358 37.937027)",,
815237286,خیابان مدنی,tertiary,False,True,126.977,,"LINESTRING (45.9850499 37.9365142, 45.9848728 37.9363568, 45.9844489 37.9360542, 45.9839453 37.9357837)",,
416066240,,residential,False,True,65.562,,"LINESTRING (45.9846776 37.9370255, 45.9850499 37.9365142)",,30
319626979,خیابان جنت,residential,False,False,31.506,,"LINESTRING (45.981989 37.9361186, 45.9819439 37.9363997)",,30
319626979,خیابان جنت,residential,False,True,72.897,,"LINESTRING (45.981989 37.9361186, 45.9820295 37.9354638)",,30
416068543,,residential,False,False,169.69,,"LINESTRING (45.981989 37.9361186, 45.9825185 37.9362872, 45.9835834 37.9356151)",,30
416068547,خیابان معلم,residential,False,True,42.73,,"LINESTRING (45.9803605 37.9344355, 45.9802312 37.934806)",,30
416071810,,residential,False,False,48.533,,"LINESTRING (45.9760272 37.9346901, 45.9765214 37.9348865)",,30
408010295,بهار,residential,False,False,125.968,,"LINESTRING (45.9760272 37.9346901, 45.9758421 37.9348962, 45.9751584 37.935592)",,30
319626984,خیابان شهید علایی,residential,False,True,60.635,,"LINESTRING (45.9765214 37.9348865, 45.9764466 37.9354286)",,30
416071810,,residential,False,True,48.533,,"LINESTRING (45.9765214 37.9348865, 45.9760272 37.9346901)",,30
815237286,خیابان مدنی,tertiary,False,False,53.399,,"LINESTRING (45.9848546 37.9388541, 45.984741 37.9393259)",,
815237286,خیابان مدنی,tertiary,False,True,7.69,,"LINESTRING (45.9848546 37.9388541, 45.9848737 37.9387866)",,
319626987,کوچه تمدن,residential,False,False,49.423,,"LINESTRING (45.9844641 37.9415288, 45.9850201 37.9414561)",,30
