osmid,oneway,name,highway,reversed,length,maxspeed,junction,geometry
248481260,True,قیام,secondary,False,45.436,,,"LINESTRING (52.3706681 33.3825821, 52.3705479 33.382186)"
372667118,False,۱۲ بهمن,residential,False,35.589,30,,"LINESTRING (52.3706681 33.3825821, 52.3703031 33.3826798)"
248481259,True,میدان امام,secondary,False,21.005,,roundabout,"LINESTRING (52.3699627 33.3796678, 52.3699225 33.379701, 52.369872 33.3797223, 52.3698161 33.3797296, 52.3697603 33.3797221)"
248481261,True,قیام,secondary,False,72.779,,,"LINESTRING (52.3699627 33.3796678, 52.3699437 33.3797523, 52.3699592 33.3798921, 52.3700375 33.3801474, 52.3700843 33.3803073)"
248481259,True,میدان امام,secondary,False,18.921,,roundabout,"LINESTRING (52.3697603 33.3797221, 52.3697145 33.3797035, 52.3696768 33.3796749, 52.36965 33.3796387, 52.3696364 33.3795977)"
248481259,True,میدان امام,secondary,False,21.067,,roundabout,"LINESTRING (52.3696949 33.3794653, 52.3697424 33.3794394, 52.3697972 33.3794271, 52.3698538 33.3794295, 52.3699068 33.3794464)"
248481262,True,امام خمینی,secondary,False,9.511,,,"LINESTRING (52.3696949 33.3794653, 52.3697191 33.3794118, 52.3697251 33.3793839)"
248481259,True,میدان امام,secondary,False,4.714,,roundabout,"LINESTRING (52.3699068 33.3794464, 52.3699469 33.3794724)"
528721491,True,,tertiary,False,40.5,,,"LINESTRING (52.3699469 33.3794724, 52.3703809 33.3795087)"
248481259,True,میدان امام,secondary,False,18.884,,roundabout,"LINESTRING (52.3699469 33.3794724, 52.3699768 33.3795067, 52.3699941 33.3795466, 52.3699976 33.379589, 52.3699868 33.3796305)"
528727811,False,,residential,False,53.382000000000005,30,,"LINESTRING (52.3699469 33.3794724, 52.3700246 33.3794406, 52.3700742 33.37937, 52.3700829 33.3793238, 52.3700538 33.3791218, 52.3700858 33.3790974, 52.3701331 33.3790953)"
248481260,True,قیام,secondary,False,9.569,,,"LINESTRING (52.3698292 33.3797861, 52.3697603 33.3797221)"
528727914,False,,residential,False,73.178,30,,"LINESTRING (52.3698292 33.3797861, 52.3695236 33.3799135, 52.3692037 33.3799946, 52.3690963 33.3800218)"
248481274,False,شهید فائق,tertiary,False,76.761,,,"LINESTRING (52.3736302 33.3792273, 52.3728064 33.379285)"
248481274,False,شهید فائق,tertiary,True,87.846,,,"LINESTRING (52.3736302 33.3792273, 52.3745717 33.3791497)"
528727821,False,تربیت,residential,True,30.423,30,,"LINESTRING (52.3736302 33.3792273, 52.3735545 33.3789611)"
372667117,False,,residential,False,51.741,30,,"LINESTRING (52.3695945 33.3841225, 52.3697095 33.3836672)"
528731204,False,,residential,False,16.16,30,,"LINESTRING (52.3695945 33.3841225, 52.3697647 33.3840921)"
528731202,False,,residential,False,37.387,30,,"LINESTRING (52.3695945 33.3841225, 52.3693054 33.3841252, 52.3693111 33.3840305)"
372667117,False,,residential,True,51.741,30,,"LINESTRING (52.3697095 33.3836672, 52.3695945 33.3841225)"
528731196,False,,residential,False,26.222,30,,"LINESTRING (52.3697095 33.3836672, 52.3699903 33.383642)"
528731195,False,,residential,True,49.961,30,,"LINESTRING (52.3697095 33.3836672, 52.3695909 33.3836982, 52.36949 33.3836782, 52.3693604 33.38361, 52.3692955 33.3834907)"
528731196,False,,residential,False,24.239,30,,"LINESTRING (52.3702153 33.3836219, 52.3704735 33.3835897)"
528731196,False,,residential,True,21.01,30,,"LINESTRING (52.3702153 33.3836219, 52.3699903 33.383642)"
528731197,False,,residential,True,17.138,30,,"LINESTRING (52.3702153 33.3836219, 52.3701862 33.3834697)"
528731196,False,,residential,True,11.191,30,,"LINESTRING (52.3705927 33.3835748, 52.3704735 33.3835897)"
528721517,False,داوودی,residential,True,65.053,30,,"LINESTRING (52.3705927 33.3835748, 52.3706237 33.3833277, 52.3706974 33.3831051, 52.3707491 33.3830087)"
528731196,False,,residential,False,41.914,30,,"LINESTRING (52.3705927 33.3835748, 52.3707581 33.3836938, 52.3709865 33.3836549)"
528721514,False,شهید جونیان,residential,True,140.415,30,,"LINESTRING (52.3710393 33.3835895, 52.3713608 33.3835597, 52.371633 33.3836212, 52.3720356 33.3837917, 52.3720949 33.3838086, 52.3724665 33.3839148)"
372667118,False,۱۲ بهمن,residential,False,34.579,30,,"LINESTRING (52.3693207 33.3830889, 52.3691688 33.3831694, 52.3689785 33.3831937)"
372667118,False,۱۲ بهمن,residential,True,102.152,30,,"LINESTRING (52.3693207 33.3830889, 52.3696716 33.38291, 52.3703031 33.3826798)"
528727925,False,,residential,True,59.767,30,,"LINESTRING (52.3693207 33.3830889, 52.3691875 33.3828763, 52.3691683 33.3828002, 52.3691011 33.3825877)"
528731193,False,,residential,False,43.131,30,,"LINESTRING (52.3693207 33.3830889, 52.3693124 33.3832532, 52.369298 33.3833294, 52.3694708 33.3833053)"
372667118,False,۱۲ بهمن,residential,False,47.131,30,,"LINESTRING (52.3689785 33.3831937, 52.3687657 33.3831657, 52.3685336 33.3830175)"
372667118,False,۱۲ بهمن,residential,True,34.579,30,,"LINESTRING (52.3689785 33.3831937, 52.3691688 33.3831694, 52.3693207 33.3830889)"
528731205,False,,residential,False,60.260000000000005,30,,"LINESTRING (52.3689785 33.3831937, 52.3688584 33.3832506, 52.3688098 33.3833644, 52.3688057 33.3833687, 52.3687983 33.3833705, 52.3684464 33.3833746)"
528731207,False,,residential,False,40.525,30,,"LINESTRING (52.3685336 33.3830175, 52.3684464 33.3833746)"
372667118,False,۱۲ بهمن,residential,False,74.13,30,,"LINESTRING (52.3685336 33.3830175, 52.3683168 33.3828937, 52.3680319 33.3828837, 52.3677855 33.3829218)"
372667118,False,۱۲ بهمن,residential,True,47.131,30,,"LINESTRING (52.3685336 33.3830175, 52.3687657 33.3831657, 52.3689785 33.3831937)"
528731208,False,,residential,False,46.763,30,,"LINESTRING (52.3677855 33.3829218, 52.3679012 33.3833311)"
372667118,False,۱۲ بهمن,residential,True,74.13,30,,"LINESTRING (52.3677855 33.3829218, 52.3680319 33.3828837, 52.3683168 33.3828937, 52.3685336 33.3830175)"
528727922,False,,residential,False,84.56400000000001,30,,"LINESTRING (52.3677855 33.3829218, 52.3677833 33.3828414, 52.3677806 33.382746, 52.3678491 33.3824079, 52.3680154 33.38221)"
528727922,False,,residential,False,91.626,30,,"LINESTRING (52.3680154 33.38221, 52.3680361 33.3820862, 52.3677763 33.3814217)"
528727922,False,,residential,True,84.564,30,,"LINESTRING (52.3680154 33.38221, 52.3678491 33.3824079, 52.3677806 33.382746, 52.3677833 33.3828414, 52.3677855 33.3829218)"
528727926,False,,residential,False,90.844,30,,"LINESTRING (52.3680154 33.38221, 52.3684577 33.3823431, 52.3684577 33.3824874, 52.3686162 33.3825476, 52.3687458 33.3826278)"
528727922,False,,residential,False,43.714,30,,"LINESTRING (52.3677179 33.3812981, 52.3678719 33.3809266)"
528727922,False,,residential,True,14.775,30,,"LINESTRING (52.3677179 33.3812981, 52.3677763 33.3814217)"
528727920,False,,residential,False,100.191,30,,"LINESTRING (52.3677179 33.3812981, 52.3672718 33.3813408, 52.3673294 33.3815373, 52.3671182 33.3815854, 52.3671614 33.3817217)"
528727922,False,,residential,True,43.714,30,,"LINESTRING (52.3678719 33.3809266, 52.3677179 33.3812981)"
528727917,False,,residential,True,71.354,30,,"LINESTRING (52.3678719 33.3809266, 52.3683569 33.3809239, 52.3686402 33.3809158)"
372667119,False,شریعتی,tertiary,True,29.393,,,"LINESTRING (52.3685474 33.3797446, 52.3688599 33.3797024)"
372667119,False,شریعتی,tertiary,False,34.224,,,"LINESTRING (52.3685474 33.3797446, 52.3684708 33.3797549, 52.3681812 33.3797787)"
528727911,False,پیراسحاق,residential,False,59.685,30,,"LINESTRING (52.3685474 33.3797446, 52.3685874 33.3799376, 52.3685886 33.3799821, 52.368597 33.3802784)"
372667119,False,شریعتی,tertiary,False,73.034,,,"LINESTRING (52.3696364 33.3795977, 52.3688599 33.3797024)"
248481259,True,میدان امام,secondary,False,16.254,,roundabout,"LINESTRING (52.3696364 33.3795977, 52.3696382 33.379549, 52.3696583 33.3795033, 52.3696949 33.3794653)"
248481274,False,شهید فائق,tertiary,False,71.201,,,"LINESTRING (52.3753348 33.3790868, 52.3745717 33.3791497)"
248481274,False,شهید فائق,tertiary,True,20.657,,,"LINESTRING (52.3753348 33.3790868, 52.3755562 33.3790686)"
460904659,False,شهدا مون,tertiary,False,66.319,,,"LINESTRING (52.3753348 33.3790868, 52.3755776 33.3796477)"
248481259,True,میدان امام,secondary,False,4.713,,roundabout,"LINESTRING (52.3699868 33.3796305, 52.3699627 33.3796678)"
248481274,False,شهید فائق,tertiary,True,20.723,,,"LINESTRING (52.3703809 33.3795087, 52.3706018 33.3794821)"
528721491,True,,tertiary,False,39.019,,,"LINESTRING (52.3703809 33.3795087, 52.3699868 33.3796305)"
248481274,False,شهید فائق,tertiary,False,20.723,,,"LINESTRING (52.3706018 33.3794821, 52.3703809 33.3795087)"
248481274,False,شهید فائق,tertiary,True,4.634,,,"LINESTRING (52.3706018 33.3794821, 52.3706512 33.3794762)"
528721492,False,مرتضی فدایی,residential,False,76.22200000000001,30,,"LINESTRING (52.3706018 33.3794821, 52.3705936 33.3800795, 52.3706232 33.380164)"
528721500,False,,residential,False,28.736,30,,"LINESTRING (52.3706232 33.380164, 52.3703302 33.3802472)"
528721492,False,مرتضی فدایی,residential,False,35.475,30,,"LINESTRING (52.3706232 33.380164, 52.3707244 33.3803721, 52.3707837 33.3804525)"
528721492,False,مرتضی فدایی,residential,True,76.22200000000001,30,,"LINESTRING (52.3706232 33.380164, 52.3705936 33.3800795, 52.3706018 33.3794821)"
528721501,False,,residential,False,23.438000000000002,30,,"LINESTRING (52.3706232 33.380164, 52.3707748 33.3800979, 52.3708561 33.3801013)"
528721499,False,,residential,False,42.858,30,,"LINESTRING (52.3707837 33.3804525, 52.371226 33.3803423)"
528721492,False,مرتضی فدایی,residential,False,66.274,30,,"LINESTRING (52.3707837 33.3804525, 52.3708231 33.3805514, 52.3708454 33.3806874, 52.3708528 33.3807761, 52.370825 33.3808485, 52.3707738 33.3809822, 52.3707729 33.3810314)"
528721492,False,مرتضی فدایی,residential,True,35.475,30,,"LINESTRING (52.3707837 33.3804525, 52.3707244 33.3803721, 52.3706232 33.380164)"
528721492,False,مرتضی فدایی,residential,False,8.6,30,,"LINESTRING (52.3709243 33.3815304, 52.3709934 33.3815819)"
528721492,False,مرتضی فدایی,residential,True,25.868000000000002,30,,"LINESTRING (52.3709243 33.3815304, 52.3708355 33.3814273, 52.3708044 33.3813249)"
528721493,False,,residential,False,55.504,30,,"LINESTRING (52.3709243 33.3815304, 52.3707788 33.3816256, 52.3707138 33.3817206, 52.3706731 33.3818191, 52.3705185 33.3818425)"
