osmid,oneway,lanes,highway,reversed,length,geometry
295499898,True,2,secondary,False,659.428,"LINESTRING (47.618985 36.5569615, 47.6197972 36.5566593, 47.6248537 36.5551698, 47.6252078 36.5550655, 47.6258882 36.5548651)"
396242708,False,,tertiary,False,102.003,"LINESTRING (47.6185085 36.5509947, 47.6188855 36.5518606)"
396242708,False,,tertiary,True,74.39,"LINESTRING (47.6185085 36.5509947, 47.6182611 36.5503559)"
396242707,False,,tertiary,True,169.279,"LINESTRING (47.6185085 36.5509947, 47.618968 36.5508705, 47.6203078 36.5505169)"
396242708,False,,tertiary,False,74.39,"LINESTRING (47.6182611 36.5503559, 47.6185085 36.5509947)"
396242712,False,,tertiary,True,42.39,"LINESTRING (47.6222655 36.5544397, 47.6225797 36.554154)"
396242708,False,,tertiary,True,37.42,"LINESTRING (47.6222655 36.5544397, 47.6219697 36.5542288, 47.6219522 36.5542163)"
396242712,False,,tertiary,False,159.80100000000002,"LINESTRING (47.6222655 36.5544397, 47.6221646 36.5545315, 47.6216786 36.5549396, 47.6213936 36.5551277, 47.6210998 36.5552821, 47.6209142 36.555367)"
396242709,False,,tertiary,False,305.91700000000003,"LINESTRING (47.6258882 36.5548651, 47.6237837 36.5544107, 47.6225797 36.554154)"
396242712,False,,tertiary,False,42.39,"LINESTRING (47.6225797 36.554154, 47.6222655 36.5544397)"
396242709,False,,tertiary,True,305.91700000000003,"LINESTRING (47.6225797 36.554154, 47.6237837 36.5544107, 47.6258882 36.5548651)"
396242712,False,,tertiary,True,71.746,"LINESTRING (47.6225797 36.554154, 47.6230681 36.5537099, 47.623111 36.5536701)"
396242724,False,,residential,True,159.254,"LINESTRING (47.6171552 36.5546298, 47.6154979 36.5551579)"
396242733,False,,tertiary,True,49.161,"LINESTRING (47.6174879 36.5550995, 47.6177218 36.5554997)"
396242734,False,,residential,False,169.577,"LINESTRING (47.6174879 36.5550995, 47.6192157 36.5544675)"
396242726,True,,tertiary,False,106.538,"LINESTRING (47.6174879 36.5550995, 47.6174109 36.5551671, 47.6164093 36.5554888)"
396242729,False,,residential,True,115.374,"LINESTRING (47.6180256 36.555998, 47.6168102 36.5563493)"
396242733,False,,tertiary,False,15.158,"LINESTRING (47.6180256 36.555998, 47.6179527 36.5558749)"
396242733,False,,tertiary,True,37.516,"LINESTRING (47.6180256 36.555998, 47.6182141 36.5562995)"
396242730,False,,residential,False,110.656,"LINESTRING (47.6177775 36.5555864, 47.6166135 36.5559271)"
396242733,False,,tertiary,False,10.849,"LINESTRING (47.6177775 36.5555864, 47.6177218 36.5554997)"
396242733,False,,tertiary,True,35.693,"LINESTRING (47.6177775 36.5555864, 47.6179527 36.5558749)"
396242712,False,,tertiary,True,110.46,"LINESTRING (47.6158233 36.5570645, 47.6169709 36.5566943)"
396242731,False,,residential,False,41.693,"LINESTRING (47.6158233 36.5570645, 47.6156565 36.5567143)"
396242729,False,,residential,False,110.753,"LINESTRING (47.6156565 36.5567143, 47.6168102 36.5563493)"
396242731,False,,residential,False,50.694,"LINESTRING (47.6156565 36.5567143, 47.6154537 36.5562885)"
396242731,False,,residential,True,41.693,"LINESTRING (47.6156565 36.5567143, 47.6158233 36.5570645)"
396242730,False,,residential,True,111.115,"LINESTRING (47.6154537 36.5562885, 47.6166135 36.5559271)"
396242731,False,,residential,False,52.279,"LINESTRING (47.6154537 36.5562885, 47.6152445 36.5558494)"
396242731,False,,residential,True,50.694,"LINESTRING (47.6154537 36.5562885, 47.6156565 36.5567143)"
396242731,False,,residential,True,52.279,"LINESTRING (47.6152445 36.5558494, 47.6154537 36.5562885)"
396242712,False,,tertiary,False,110.46,"LINESTRING (47.6169709 36.5566943, 47.6158233 36.5570645)"
396242732,False,,residential,False,40.96,"LINESTRING (47.6169709 36.5566943, 47.6168102 36.5563493)"
396242712,False,,tertiary,True,119.405,"LINESTRING (47.6169709 36.5566943, 47.6172119 36.5566165, 47.6182141 36.5562995)"
396242729,False,,residential,False,115.374,"LINESTRING (47.6168102 36.5563493, 47.6180256 36.555998)"
396242729,False,,residential,True,110.753,"LINESTRING (47.6168102 36.5563493, 47.6156565 36.5567143)"
396242732,False,,residential,False,50.126,"LINESTRING (47.6168102 36.5563493, 47.6166135 36.5559271)"
396242732,False,,residential,True,40.96,"LINESTRING (47.6168102 36.5563493, 47.6169709 36.5566943)"
396242730,False,,residential,False,111.115,"LINESTRING (47.6166135 36.5559271, 47.6154537 36.5562885)"
396242730,False,,residential,True,110.656,"LINESTRING (47.6166135 36.5559271, 47.6177775 36.5555864)"
396242732,False,,residential,False,52.038,"LINESTRING (47.6166135 36.5559271, 47.6164093 36.5554888)"
396242732,False,,residential,True,50.126,"LINESTRING (47.6166135 36.5559271, 47.6168102 36.5563493)"
396242726,True,,tertiary,False,111.5,"LINESTRING (47.6164093 36.5554888, 47.6152445 36.5558494)"
396242732,False,,residential,True,52.038,"LINESTRING (47.6164093 36.5554888, 47.6166135 36.5559271)"
396242733,False,,tertiary,False,37.516,"LINESTRING (47.6182141 36.5562995, 47.6180256 36.555998)"
396242712,False,,tertiary,False,119.405,"LINESTRING (47.6182141 36.5562995, 47.6172119 36.5566165, 47.6169709 36.5566943)"
396242712,False,,tertiary,True,166.89100000000002,"LINESTRING (47.6182141 36.5562995, 47.6185528 36.5561924, 47.6195623 36.555873, 47.619951 36.5557463)"
396242734,False,,residential,True,94.561,"LINESTRING (47.6201942 36.5541429, 47.6192157 36.5544675)"
396242750,False,,residential,False,58.331,"LINESTRING (47.6201942 36.5541429, 47.6204732 36.5546172)"
396242750,False,,residential,True,112.83699999999999,"LINESTRING (47.6201942 36.5541429, 47.6201066 36.5540423, 47.6200869 36.5539472, 47.6207749 36.5533749)"
396242712,False,,tertiary,False,71.746,"LINESTRING (47.623111 36.5536701, 47.6230681 36.5537099, 47.6225797 36.554154)"
396242712,False,,tertiary,True,91.565,"LINESTRING (47.623111 36.5536701, 47.6237418 36.5530853, 47.623784 36.553049)"
