osmid,oneway,lanes,name,highway,junction,reversed,length,geometry,maxspeed
427982037,False,,پنجه شاه ۴۳,residential,,True,17.524,"LINESTRING (51.4448988 33.9853915, 51.4449232 33.9854032, 51.4449326 33.9854134, 51.4449317 33.9854256, 51.4448854 33.9855278)",30
180565691,False,2,خیابان بابا افضل,secondary,,True,31.646,"LINESTRING (51.4439888 33.984992, 51.4441429 33.9847377)",
180565691,False,2,خیابان بابا افضل,secondary,,False,34.049,"LINESTRING (51.4439888 33.984992, 51.4439429 33.9850654, 51.443823 33.9852656)",
427982037,False,,پنجه شاه ۴۳,residential,,True,62.883,"LINESTRING (51.4439888 33.984992, 51.4440769 33.9850298, 51.4445944 33.9852521)",30
259508143,False,,آیت اله مدنی کاشانی,residential,,False,2.35,"LINESTRING (51.4478234 33.9861314, 51.4478025 33.9861435)",30
339307522,False,,کوچه چاوشی,residential,,True,43.849,"LINESTRING (51.4478234 33.9861314, 51.4482264 33.9863408)",30
259508143,False,,آیت اله مدنی کاشانی,residential,,True,14.993,"LINESTRING (51.4473674 33.9863912, 51.4475035 33.9863174)",30
259508143,False,,آیت اله مدنی کاشانی,residential,,False,98.863,"LINESTRING (51.4473674 33.9863912, 51.446971 33.9865413, 51.4468035 33.9866047, 51.4463747 33.9867242)",30
339307436,False,,,residential,,False,123.69,"LINESTRING (51.4473674 33.9863912, 51.4472219 33.9863265, 51.4472064 33.9863119, 51.4472028 33.9862886, 51.4472592 33.9860715, 51.4472566 33.9860484, 51.4472304 33.9860353, 51.4471235 33.9860149, 51.4464557 33.9858758)",30
259510899,False,,شهید سالگی,residential,,False,34.868,"LINESTRING (51.442703 33.991562, 51.442518 33.9912885)",30
259510899,False,,شهید سالگی,residential,,True,40.898,"LINESTRING (51.442703 33.991562, 51.4429296 33.9918782)",30
460165447,False,,بن بست سعدی,residential,,True,46.673,"LINESTRING (51.442703 33.991562, 51.4431256 33.9913309)",30
259510899,False,,شهید سالگی,residential,,False,24.25,"LINESTRING (51.4422617 33.9909114, 51.442129 33.9907231)",30
259510899,False,,شهید سالگی,residential,,True,48.131,"LINESTRING (51.4422617 33.9909114, 51.442518 33.9912885)",30
340403405,False,,حقیقت,residential,,False,52.26,"LINESTRING (51.4422617 33.9909114, 51.4417587 33.9911281)",30
259510899,False,,شهید سالگی,residential,,True,38.724,"LINESTRING (51.4415344 33.9898497, 51.4417408 33.990153)",30
297776520,True,,,residential,,False,37.372,"LINESTRING (51.4415344 33.9898497, 51.441167 33.9899917)",30
298280090,True,,شهید مازوچی,residential,,False,54.88,"LINESTRING (51.4431887 33.9890631, 51.4426735 33.9893103)",30
340403979,False,,,residential,,False,44.346,"LINESTRING (51.4431887 33.9890631, 51.4435318 33.9893426)",30
259510914,False,,شهید رافضی ۱۰,residential,,False,58.34,"LINESTRING (51.4451355 33.9916432, 51.4446551 33.9913017)",30
297778025,False,,خیابان شریعتی,tertiary,,False,54.174,"LINESTRING (51.4451355 33.9916432, 51.44473 33.9919958)",
297778025,False,,خیابان شریعتی,tertiary,,True,47.519,"LINESTRING (51.4451355 33.9916432, 51.4453194 33.9915009, 51.4455033 33.991344)",
340404109,False,,شریعت ۱۰,residential,,False,60.744,"LINESTRING (51.4451355 33.9916432, 51.4452669 33.9917121, 51.445403 33.991795, 51.4456657 33.9919667)",30
259510914,False,,شهید رافضی ۱۰,residential,,True,37.877,"LINESTRING (51.4437391 33.9906312, 51.4440292 33.9908724)",30
340403823,False,,,residential,,False,38.804,"LINESTRING (51.4437391 33.9906312, 51.4434347 33.9908722)",30
259510914,False,,شهید رافضی ۱۰,residential,,False,176.791,"LINESTRING (51.4437391 33.9906312, 51.4433449 33.9901848, 51.4426735 33.9893103)",30
298280090,True,,شهید مازوچی,residential,,False,46.671,"LINESTRING (51.4426735 33.9893103, 51.4422371 33.989523)",30
259510914,False,,شهید رافضی ۱۰,residential,,True,176.791,"LINESTRING (51.4426735 33.9893103, 51.4433449 33.9901848, 51.4437391 33.9906312)",30
259510961,False,,اندیشه ۴۱ - اقبال لاهوری,residential,,False,26.514,"LINESTRING (51.4460043 33.9889474, 51.4458239 33.9891331)",30
339085152,False,,,residential,,False,39.09,"LINESTRING (51.4460043 33.9889474, 51.4463454 33.9891562)",30
259510961,False,,اندیشه ۴۱ - اقبال لاهوری,residential,,True,32.324,"LINESTRING (51.4460043 33.9889474, 51.4461871 33.9887592, 51.4462242 33.988721)",30
259510961,False,,اندیشه ۴۱ - اقبال لاهوری,residential,,False,29.097,"LINESTRING (51.4451654 33.9898108, 51.4449661 33.9900137)",30
259510961,False,,اندیشه ۴۱ - اقبال لاهوری,residential,,True,67.295,"LINESTRING (51.4451654 33.9898108, 51.4456233 33.9893395)",30
259510962,False,,شریعت ۱,residential,,False,140.105,"LINESTRING (51.4451654 33.9898108, 51.446358 33.9905917)",30
259510961,False,,اندیشه ۴۱ - اقبال لاهوری,residential,,True,29.097,"LINESTRING (51.4449661 33.9900137, 51.4451654 33.9898108)",30
259510962,False,,شریعت ۱,residential,,True,140.105,"LINESTRING (51.446358 33.9905917, 51.4451654 33.9898108)",30
297778025,False,,خیابان شریعتی,tertiary,,False,45.435,"LINESTRING (51.446358 33.9905917, 51.4460444 33.9909069)",
297778025,False,,خیابان شریعتی,tertiary,,True,21.436,"LINESTRING (51.446358 33.9905917, 51.4464993 33.9904386)",
259553999,False,2,خیابان بهشتی,secondary,,False,78.532,"LINESTRING (51.441658 33.9888603, 51.4412884 33.9894966)",
259553999,False,2,خیابان بهشتی,secondary,,True,90.165,"LINESTRING (51.441658 33.9888603, 51.4420909 33.9881332)",
259542906,False,,ذوالفقار پور,tertiary,,True,3.605,"LINESTRING (51.4382329 33.9850544, 51.4382136 33.9850826)",30
259542906,False,,ذوالفقار پور,tertiary,,False,37.68,"LINESTRING (51.4382329 33.9850544, 51.4382637 33.9850077, 51.438429 33.9847571)",30
776148872,True,2,خیابان آیت الله کاشانی,secondary,yes,False,61.769,"LINESTRING (51.4382329 33.9850544, 51.4383252 33.9850959, 51.4388213 33.98532)",
259542906,False,,ذوالفقار پور,tertiary,,True,37.68,"LINESTRING (51.438429 33.9847571, 51.4382637 33.9850077, 51.4382329 33.9850544)",30
339318414,False,,درب دار,residential,,False,47.842,"LINESTRING (51.438429 33.9847571, 51.4386071 33.984901, 51.4388134 33.9847563)",30
339484796,True,,ذوالفقار پور,tertiary,,False,77.888,"LINESTRING (51.438429 33.9847571, 51.4383557 33.9846495, 51.4383289 33.9845494, 51.4383169 33.984426, 51.4383209 33.9843526, 51.4383507 33.9842763, 51.4384941 33.9841194)",30
495494144,False,,ذوالفقار پور,tertiary,,True,31.355,"LINESTRING (51.4384941 33.9841194, 51.4387912 33.9839822)",30
492377945,True,,ذوالفقار پور,tertiary,,False,72.423,"LINESTRING (51.4384941 33.9841194, 51.4384724 33.9841947, 51.4384429 33.9842481, 51.4384151 33.9843241, 51.4384 33.9844242, 51.4384188 33.9845606, 51.4384335 33.9846362, 51.4384332 33.9846949, 51.438429 33.9847571)",30
339484868,False,,,residential,,False,41.324,"LINESTRING (51.442462 33.9835839, 51.4420858 33.9833819)",30
492377939,True,,خیابان شهید ابهری مقدم,tertiary,,False,30.537,"LINESTRING (51.442462 33.9835839, 51.4425415 33.9834854, 51.4426484 33.9833569)",
180565691,False,2,خیابان بابا افضل,secondary,,False,2.827,"LINESTRING (51.4446613 33.9838822, 51.4446475 33.9839049)",
180565691,False,2,خیابان بابا افضل,secondary,,True,77.227,"LINESTRING (51.4446613 33.9838822, 51.4450373 33.9832616)",
259544849,False,,شهیدان دقیقی,tertiary,,True,54.717,"LINESTRING (51.4446613 33.9838822, 51.4445827 33.9838444, 51.4441479 33.9836354)",
495494141,False,,دروازه ملک آباد,tertiary,,True,62.774,"LINESTRING (51.439258 33.9836493, 51.4396515 33.9831886)",30
339485406,False,,سرو,residential,,False,51.733,"LINESTRING (51.439258 33.9836493, 51.4390488 33.9834482, 51.439009 33.9834058, 51.4389137 33.9832831)",30
492377940,False,,بنی هاشمی,residential,,True,53.637,"LINESTRING (51.439258 33.9836493, 51.4394601 33.9838567, 51.4396338 33.9840173)",30
495494144,False,,ذوالفقار پور,tertiary,,False,56.793,"LINESTRING (51.439258 33.9836493, 51.4388561 33.9839426, 51.4387912 33.9839822)",30
180565699,False,,خیابان شریعتی,tertiary,,True,62.395,"LINESTRING (51.4464993 33.9904386, 51.4469111 33.9899933)",
297778025,False,,خیابان شریعتی,tertiary,,False,21.436,"LINESTRING (51.4464993 33.9904386, 51.446358 33.9905917)",
339084444,False,,شریعت۴,residential,,True,72.887,"LINESTRING (51.4464993 33.9904386, 51.4470142 33.990936)",30
180565711,True,2,خیابان رجایی,secondary,,False,46.964,"LINESTRING (51.4434062 33.9874453, 51.4429562 33.9872474)",
339087162,False,,اندیشه ۳۱,residential,,False,43.786,"LINESTRING (51.4434062 33.9874453, 51.4433761 33.9874767, 51.4431103 33.9877533)",30
776148865,True,2,,secondary,,False,6.192,"LINESTRING (51.4427401 33.9870894, 51.4427103 33.9871393)",
447787925,True,2,خیابان رجایی,secondary,,False,24.168,"LINESTRING (51.4427401 33.9870894, 51.4428024 33.9871157, 51.4429737 33.987188)",
298280090,True,,شهید مازوچی,residential,,False,10.851,"LINESTRING (51.4432902 33.9890137, 51.4431887 33.9890631)",30
259553999,False,2,خیابان بهشتی,secondary,,False,47.603,"LINESTRING (51.4412884 33.9894966, 51.4410411 33.9898724)",
259553999,False,2,خیابان بهشتی,secondary,,True,78.532,"LINESTRING (51.4412884 33.9894966, 51.441658 33.9888603)",
297776521,True,,,residential,,False,45.342999999999996,"LINESTRING (51.4412884 33.9894966, 51.4413302 33.9895566, 51.4415344 33.9898497)",30
328213776,False,,زین ساز,residential,,False,31.892,"LINESTRING (51.4479645 33.9881806, 51.4476927 33.9880032)",30
339308310,False,,,residential,,False,39.028,"LINESTRING (51.4479645 33.9881806, 51.4481972 33.9878874)",30
328213776,False,,زین ساز,residential,,True,31.892,"LINESTRING (51.4476927 33.9880032, 51.4479645 33.9881806)",30
328213776,False,,زین ساز,residential,,False,132.653,"LINESTRING (51.4476927 33.9880032, 51.4470167 33.9878742, 51.4462844 33.9877601)",30
339307521,False,,تبریزی ها,residential,,False,59.14,"LINESTRING (51.4476927 33.9880032, 51.4478486 33.9878693, 51.4478203 33.9876463, 51.4478434 33.9875263)",30
259508050,True,,آیت‌الله مدنی,residential,,False,28.311,"LINESTRING (51.4462844 33.9877601, 51.4462825 33.9875055)",30
328213776,False,,زین ساز,residential,,True,132.653,"LINESTRING (51.4462844 33.9877601, 51.4470167 33.9878742, 51.4476927 33.9880032)",30
447787933,False,,اندیشه ۱,residential,,False,77.192,"LINESTRING (51.4481285 33.9901135, 51.4478602 33.9898852, 51.4480281 33.9895794, 51.4480478 33.9895435)",30
180565699,False,,خیابان شریعتی,tertiary,,False,62.395,"LINESTRING (51.4469111 33.9899933, 51.4464993 33.9904386)",
339084862,False,,شریعت۲,residential,,False,48.45,"LINESTRING (51.4469111 33.9899933, 51.4472679 33.9903132)",30
180565699,False,,خیابان شریعتی,tertiary,,True,96.634,"LINESTRING (51.4469111 33.9899933, 51.4469468 33.9899614, 51.4475892 33.9893862, 51.4476233 33.9893557)",
339084862,False,,شریعت۲,residential,,True,48.45,"LINESTRING (51.4472679 33.9903132, 51.4469111 33.9899933)",30
339084501,False,,,residential,,False,11.398,"LINESTRING (51.4473274 33.9916402, 51.44724 33.9915677)",30
339084501,False,,,residential,,True,14.441,"LINESTRING (51.4471292 33.9914759, 51.44724 33.9915677)",30
339083619,False,,شریعت ۸,tertiary,,False,73.76,"LINESTRING (51.4465713 33.9920786, 51.4459618 33.9916489)",30
339083619,False,,شریعت ۸,tertiary,,True,6.36,"LINESTRING (51.4465713 33.9920786, 51.4466252 33.9921143)",30
339084533,False,,فرعی دوم,residential,,False,52.943,"LINESTRING (51.4465713 33.9920786, 51.4470323 33.9917947)",30
339084533,False,,فرعی دوم,residential,,True,52.943,"LINESTRING (51.4470323 33.9917947, 51.4465713 33.9920786)",30
339084444,False,,شریعت۴,residential,,False,72.887,"LINESTRING (51.4470142 33.990936, 51.4464993 33.9904386)",30
339084444,False,,شریعت۴,residential,,True,67.474,"LINESTRING (51.4470142 33.990936, 51.4474976 33.9913916)",30
339084442,False,,,residential,,False,137.03300000000002,"LINESTRING (51.4470142 33.990936, 51.4465106 33.9913722, 51.4463827 33.991483, 51.4463072 33.9915484, 51.446179 33.991471, 51.4459618 33.9916489)",30
339083619,False,,شریعت ۸,tertiary,,False,54.187,"LINESTRING (51.4459618 33.9916489, 51.4455033 33.991344)",30
339083619,False,,شریعت ۸,tertiary,,True,73.76,"LINESTRING (51.4459618 33.9916489, 51.4465713 33.9920786)",30
339084442,False,,,residential,,True,137.03300000000002,"LINESTRING (51.4459618 33.9916489, 51.446179 33.991471, 51.4463072 33.9915484, 51.4463827 33.991483, 51.4465106 33.9913722, 51.4470142 33.990936)",30
339084444,False,,شریعت۴,residential,,False,67.474,"LINESTRING (51.4474976 33.9913916, 51.4470142 33.990936)",30
339084472,False,,,residential,,False,30.781,"LINESTRING (51.4474976 33.9913916, 51.44724 33.9915677)",30
339084444,False,,شریعت۴,residential,,True,38.638999999999996,"LINESTRING (51.4474976 33.9913916, 51.4476936 33.9915768, 51.4477751 33.991652)",30
339084472,False,,,residential,,True,30.781,"LINESTRING (51.44724 33.9915677, 51.4474976 33.9913916)",30
339084501,False,,,residential,,False,14.441,"LINESTRING (51.44724 33.9915677, 51.4471292 33.9914759)",30
339084501,False,,,residential,,True,11.398,"LINESTRING (51.44724 33.9915677, 51.4473274 33.9916402)",30
297778026,False,,شهید عبدالباقی,tertiary,,False,55.456,"LINESTRING (51.4481426 33.9912578, 51.4479684 33.9914628, 51.4477751 33.991652)",30
339084727,False,,,residential,,False,106.81899999999999,"LINESTRING (51.4481426 33.9912578, 51.4479309 33.9910773, 51.4473263 33.9905761)",30
339084727,False,,,residential,,True,106.81899999999999,"LINESTRING (51.4473263 33.9905761, 51.4479309 33.9910773, 51.4481426 33.9912578)",30
259510961,False,,اندیشه ۴۱ - اقبال لاهوری,residential,,False,67.295,"LINESTRING (51.4456233 33.9893395, 51.4451654 33.9898108)",30
259510961,False,,اندیشه ۴۱ - اقبال لاهوری,residential,,True,29.475,"LINESTRING (51.4456233 33.9893395, 51.4458239 33.9891331)",30
339085149,False,,,residential,,False,94.901,"LINESTRING (51.4456233 33.9893395, 51.446403 33.9898967)",30
339085149,False,,,residential,,True,94.901,"LINESTRING (51.446403 33.9898967, 51.4456233 33.9893395)",30
259510961,False,,اندیشه ۴۱ - اقبال لاهوری,residential,,False,29.475,"LINESTRING (51.4458239 33.9891331, 51.4456233 33.9893395)",30
259510961,False,,اندیشه ۴۱ - اقبال لاهوری,residential,,True,26.514,"LINESTRING (51.4458239 33.9891331, 51.4460043 33.9889474)",30
339085151,False,,,residential,,False,87.348,"LINESTRING (51.4458239 33.9891331, 51.4465374 33.9896499)",30
339085151,False,,,residential,,True,87.348,"LINESTRING (51.4465374 33.9896499, 51.4458239 33.9891331)",30
339085152,False,,,residential,,True,39.09,"LINESTRING (51.4463454 33.9891562, 51.4460043 33.9889474)",30
339085344,False,,چاوشی,residential,,False,61.621,"LINESTRING (51.4438316 33.9887148, 51.4443429 33.9890717)",30
447787927,True,,اندیشه ۳۵ - مازوچی,residential,,False,24.73,"LINESTRING (51.4438316 33.9887148, 51.4437503 33.9887632, 51.4436197 33.988851)",30
339085344,False,,چاوشی,residential,,True,6.72,"LINESTRING (51.4448306 33.9893621, 51.4447726 33.9893255)",30
339085344,False,,چاوشی,residential,,False,18.845,"LINESTRING (51.44461 33.9892228, 51.4447726 33.9893255)",30
339085344,False,,چاوشی,residential,,True,29.811,"LINESTRING (51.44461 33.9892228, 51.4443429 33.9890717)",30
339085345,False,,,residential,,False,32.655,"LINESTRING (51.44461 33.9892228, 51.4443992 33.9894588)",30
339085345,False,,,residential,,True,32.655,"LINESTRING (51.4443992 33.9894588, 51.44461 33.9892228)",30
339085344,False,,چاوشی,residential,,False,29.811,"LINESTRING (51.4443429 33.9890717, 51.44461 33.9892228)",30
339085344,False,,چاوشی,residential,,True,61.621,"LINESTRING (51.4443429 33.9890717, 51.4438316 33.9887148)",30
339085346,False,,,residential,,False,26.826,"LINESTRING (51.4443429 33.9890717, 51.4441777 33.9892703)",30
339085346,False,,,residential,,True,26.826,"LINESTRING (51.4441777 33.9892703, 51.4443429 33.9890717)",30
339086356,False,,,residential,,False,55.256,"LINESTRING (51.443999 33.9886044, 51.4444886 33.988891)",30
447787927,True,,اندیشه ۳۵ - مازوچی,residential,,False,19.721,"LINESTRING (51.443999 33.9886044, 51.4438316 33.9887148)",30
339086356,False,,,residential,,True,55.256,"LINESTRING (51.4444886 33.988891, 51.443999 33.9886044)",30
339086357,False,,اندیشه ۳۹ - استاد علی شریف,residential,,True,48.063,"LINESTRING (51.4449997 33.9891736, 51.4452797 33.988809)",30
339086358,False,,,residential,,False,30.721,"LINESTRING (51.4449997 33.9891736, 51.4447198 33.9890237)",30
460166921,False,,,residential,,True,15.847999999999999,"LINESTRING (51.4449997 33.9891736, 51.4450075 33.9891931, 51.4449259 33.9892946)",30
339086358,False,,,residential,,True,30.721,"LINESTRING (51.4447198 33.9890237, 51.4449997 33.9891736)",30
180565711,True,2,خیابان رجایی,secondary,,False,56.117,"LINESTRING (51.4439367 33.9876927, 51.4434062 33.9874453)",
339086977,False,,اندیشه ۳۳,residential,,False,47.485,"LINESTRING (51.4439367 33.9876927, 51.4437695 33.9878568, 51.4436043 33.9880189)",30
339086977,False,,اندیشه ۳۳,residential,,True,47.485,"LINESTRING (51.4436043 33.9880189, 51.4437695 33.9878568, 51.4439367 33.9876927)",30
339086627,False,,,residential,,False,26.199,"LINESTRING (51.4441133 33.9885282, 51.4439308 33.9883476)",30
447787927,True,,اندیشه ۳۵ - مازوچی,residential,,False,13.522,"LINESTRING (51.4441133 33.9885282, 51.443999 33.9886044)",30
339086627,False,,,residential,,True,26.199,"LINESTRING (51.4439308 33.9883476, 51.4441133 33.9885282)",30
339086488,False,,,residential,,False,33.721000000000004,"LINESTRING (51.4444258 33.9882995, 51.4445313 33.9884153, 51.4445779 33.9883911, 51.4446779 33.9884672)",30
447787927,True,,اندیشه ۳۵ - مازوچی,residential,,False,38.429,"LINESTRING (51.4444258 33.9882995, 51.4441875 33.9884739, 51.4441133 33.9885282)",30
339086488,False,,,residential,,True,13.736,"LINESTRING (51.4447878 33.9885506, 51.4446779 33.9884672)",30
339086488,False,,,residential,,False,13.736,"LINESTRING (51.4446779 33.9884672, 51.4447878 33.9885506)",30
339086489,False,,,residential,,False,13.859,"LINESTRING (51.4446779 33.9884672, 51.4445662 33.9885506)",30
339086488,False,,,residential,,True,33.721000000000004,"LINESTRING (51.4446779 33.9884672, 51.4445779 33.9883911, 51.4445313 33.9884153, 51.4444258 33.9882995)",30
339086489,False,,,residential,,True,13.859,"LINESTRING (51.4445662 33.9885506, 51.4446779 33.9884672)",30
297776519,True,,شهید دیمی ۳۳,residential,,False,44.12,"LINESTRING (51.4429284 33.988754, 51.4432902 33.9890137)",30
"[339087160, 756857686]",False,,,residential,,False,57.522,"LINESTRING (51.4429284 33.988754, 51.4431505 33.9885596, 51.4429397 33.9883815)",30
339087161,False,,,residential,,False,28.424,"LINESTRING (51.4436197 33.988851, 51.4434262 33.988652)",30
447787927,True,,اندیشه ۳۵ - مازوچی,residential,,False,35.358,"LINESTRING (51.4436197 33.988851, 51.4432902 33.9890137)",30
339087161,False,,,residential,,True,8.952,"LINESTRING (51.4433653 33.9885893, 51.4434262 33.988652)",30
"[339087160, 756857686]",False,,,residential,,True,57.522,"LINESTRING (51.4429397 33.9883815, 51.4431505 33.9885596, 51.4429284 33.988754)",30
339087162,False,,اندیشه ۳۱,residential,,True,43.786,"LINESTRING (51.4431103 33.9877533, 51.4433761 33.9874767, 51.4434062 33.9874453)",30
339087161,False,,,residential,,False,8.952,"LINESTRING (51.4434262 33.988652, 51.4433653 33.9885893)",30
339087161,False,,,residential,,True,28.424,"LINESTRING (51.4434262 33.988652, 51.4436197 33.988851)",30
339087798,False,,,residential,,False,18.009,"LINESTRING (51.4434262 33.988652, 51.4435699 33.9885423)",30
339087798,False,,,residential,,True,18.009,"LINESTRING (51.4435699 33.9885423, 51.4434262 33.988652)",30
297776519,True,,شهید دیمی ۳۳,residential,,False,65.769,"LINESTRING (51.4423939 33.9883623, 51.4429284 33.988754)",30
339087909,False,,ایمنی,residential,,False,36.343,"LINESTRING (51.4423939 33.9883623, 51.4426932 33.9881496)",30
339087909,False,,ایمنی,residential,,True,5.011,"LINESTRING (51.4427345 33.9881203, 51.4426932 33.9881496)",30
339087910,False,,آزادی ۳۵,residential,,False,57.715999999999994,"LINESTRING (51.4427779 33.9880797, 51.4426328 33.9879623, 51.442654 33.9879418, 51.4423995 33.9877605, 51.442351 33.9877387)",30
339087910,False,,آزادی ۳۵,residential,,True,57.716,"LINESTRING (51.442351 33.9877387, 51.4423995 33.9877605, 51.442654 33.9879418, 51.4426328 33.9879623, 51.4427779 33.9880797)",30
776148871,True,2,خیابان بهشتی,secondary,,False,35.966,"LINESTRING (51.442351 33.9877387, 51.4422248 33.9879466, 51.4421538 33.9880156)",
776148871,True,2,خیابان بهشتی,secondary,,False,17.999,"LINESTRING (51.4424348 33.9875925, 51.442351 33.9877387)",
339088663,False,,آزادی ۳۷,residential,,True,59.052,"LINESTRING (51.4424348 33.9875925, 51.4424914 33.9876277, 51.442895 33.9878948, 51.4428606 33.9879286)",30
339088663,False,,آزادی ۳۷,residential,,False,59.05199999999999,"LINESTRING (51.4428606 33.9879286, 51.442895 33.9878948, 51.4424914 33.9876277, 51.4424348 33.9875925)",30
339089289,False,,اندیشه ۲۵,residential,,True,72.709,"LINESTRING (51.4407194 33.9868398, 51.440836 33.9868978, 51.4411627 33.9864476, 51.4411748 33.9864355)",30
339088195,False,,,residential,,False,15.786,"LINESTRING (51.4428145 33.9882498, 51.4426932 33.9881496)",30
339087909,False,,ایمنی,residential,,False,5.011,"LINESTRING (51.4426932 33.9881496, 51.4427345 33.9881203)",30
339087909,False,,ایمنی,residential,,True,36.343,"LINESTRING (51.4426932 33.9881496, 51.4423939 33.9883623)",30
339088195,False,,,residential,,True,15.786,"LINESTRING (51.4426932 33.9881496, 51.4428145 33.9882498)",30
339088971,False,,اندیشه ۲۷,residential,,True,79.799,"LINESTRING (51.4418795 33.9875793, 51.4422774 33.9869666, 51.4422888 33.986947)",30
"[339089081, 460242441]",False,,,residential,,True,39.535000000000004,"LINESTRING (51.4412033 33.9870814, 51.4409898 33.9873103, 51.4410491 33.9873546)",30
339089651,False,,ده متری پاسدار,residential,,False,112.089,"LINESTRING (51.4400176 33.9881694, 51.439023 33.9887491)",30
259541477,True,,خیابان سپاه,residential,,False,169.641,"LINESTRING (51.4400176 33.9881694, 51.4404774 33.9883694, 51.4415701 33.9888238, 51.441658 33.9888603)",30
447887376,False,2,خیابان غزنوی,tertiary,,False,57.212,"LINESTRING (51.4383224 33.9879539, 51.4388008 33.9876262)",
447887376,False,2,خیابان غزنوی,tertiary,,True,35.834,"LINESTRING (51.4383224 33.9879539, 51.4380166 33.9881528)",
459068760,False,,اردیبهشت,residential,,True,109.503,"LINESTRING (51.4383224 33.9879539, 51.439023 33.9887491)",30
525217619,False,2,خیابان بهشتی,secondary,,False,22.427,"LINESTRING (51.4396828 33.9906757, 51.4394719 33.9907762)",
525217619,False,2,خیابان بهشتی,secondary,,True,31.293,"LINESTRING (51.4396828 33.9906757, 51.4399816 33.9905422)",
339089652,False,,مسجد شامخی ۱۸,residential,,False,68.503,"LINESTRING (51.4396828 33.9906757, 51.4396489 33.9906108, 51.439388 33.9901102)",30
339089651,False,,ده متری پاسدار,residential,,True,32.985,"LINESTRING (51.4387299 33.9889192, 51.439023 33.9887491)",30
339089923,False,,,residential,,True,83.56,"LINESTRING (51.4387299 33.9889192, 51.4391205 33.9895973)",30
339089653,False,,,residential,,True,95.713,"LINESTRING (51.4387299 33.9889192, 51.4382418 33.9891986, 51.4381718 33.9890971, 51.4379153 33.9892324)",30
339090778,False,,,residential,,True,29.644,"LINESTRING (51.4387299 33.9889192, 51.4385916 33.9887249, 51.438548 33.9887442)",30
339089653,False,,,residential,,False,95.713,"LINESTRING (51.4379153 33.9892324, 51.4381718 33.9890971, 51.4382418 33.9891986, 51.4387299 33.9889192)",30
