osmid,bridge,highway,oneway,reversed,length,name,geometry,junction,ref
232922399,yes,tertiary,False,True,21.447,,"LINESTRING (51.3291859 31.9324164, 51.3289601 31.9324383)",,
395719118,,tertiary,True,False,59.155,خیابان ساحل شرقی,"LINESTRING (51.3291859 31.9324164, 51.3292626 31.9329444)",,
395719122,,residential,False,True,23.184,شهید ملک پور,"LINESTRING (51.3291859 31.9324164, 51.3294314 31.9324243)",,
232922464,,residential,False,False,19.013,,"LINESTRING (51.3295789 31.9289506, 51.3293898 31.9290096)",,
395719118,,tertiary,True,False,107.949,خیابان ساحل شرقی,"LINESTRING (51.3295789 31.9289506, 51.3296746 31.929918)",,
232922445,,residential,False,True,107.715,,"LINESTRING (51.3234164 31.9360178, 51.3229643 31.9364133, 51.3226216 31.9367131)",,
1270579695,,tertiary,True,False,26.427000000000003,,"LINESTRING (51.3234164 31.9360178, 51.323401 31.9359939, 51.3233775 31.9359455, 51.3233641 31.935859, 51.3233721 31.9357885)",roundabout,
232922439,,residential,False,True,127.272,آزادی,"LINESTRING (51.3213805 31.9329415, 51.3217861 31.9340331)",,
232922467,,residential,False,False,78.635,کوچه مالک اشتر,"LINESTRING (51.3213805 31.9329415, 51.3221675 31.9327091)",,
232922467,,residential,False,True,37.009,کوچه مالک اشتر,"LINESTRING (51.3213805 31.9329415, 51.3210078 31.9330451)",,
232922439,,residential,False,False,95.468,آزادی,"LINESTRING (51.3213805 31.9329415, 51.3211514 31.9325427, 51.3210567 31.9322543, 51.3210269 31.9321416)",,
232922439,,residential,False,False,96.469,آزادی,"LINESTRING (51.3222901 31.9351079, 51.3218915 31.934309)",,
232922439,,residential,False,True,54.57,آزادی,"LINESTRING (51.3222901 31.9351079, 51.3224743 31.9355731)",,
232922505,,residential,False,False,76.988,,"LINESTRING (51.3222901 31.9351079, 51.3215462 31.9353922)",,
232922505,,residential,False,True,30.076,,"LINESTRING (51.3222901 31.9351079, 51.3225508 31.9352635)",,
232922497,,residential,False,True,42.551,,"LINESTRING (51.3222166 31.9362146, 51.3224258 31.9365536)",,
232922502,,residential,False,True,29.394,,"LINESTRING (51.3222166 31.9362146, 51.3219483 31.9363489)",,
232922502,,residential,False,False,97.533,,"LINESTRING (51.3222166 31.9362146, 51.3226607 31.9359715, 51.3224743 31.9355731)",,
232922459,,residential,False,False,22.342,,"LINESTRING (51.3290505 31.933204, 51.3288145 31.933188)",,
395719119,,tertiary,True,False,85.568,خیابان ساحل غربی,"LINESTRING (51.3290505 31.933204, 51.3289601 31.9324383)",,
232922411,,residential,False,False,44.281,,"LINESTRING (51.3311028 31.9320398, 51.3309751 31.9316566)",,
502615475,,residential,False,False,83.003,,"LINESTRING (51.3311028 31.9320398, 51.3302499 31.9322222)",,
232922459,,residential,False,True,22.342,,"LINESTRING (51.3288145 31.933188, 51.3290505 31.933204)",,
232922451,,residential,False,True,104.46000000000001,,"LINESTRING (51.3288145 31.933188, 51.3286964 31.9335204, 51.3287051 31.9341126)",,
"[232922459, 232922429]",,residential,False,"[False, True]",208.49200000000002,کوچه شهید محمدرضا عباسیان,"LINESTRING (51.3288145 31.933188, 51.3279755 31.9332058, 51.3278275 31.9332187, 51.3278623 31.9336262, 51.3276115 31.9336695, 51.3271288 31.9336991)",,
232922493,,residential,False,True,123.04,بوستان ۵,"LINESTRING (51.3298027 31.9353133, 51.3285033 31.9354048)",,
395719119,,tertiary,True,False,28.838,خیابان ساحل غربی,"LINESTRING (51.3298027 31.9353133, 51.329787 31.9350543)",,
232922432,,residential,False,False,32.298,,"LINESTRING (51.3237803 31.9300663, 51.3239433 31.9303217)",,
232922432,,residential,False,True,31.763,,"LINESTRING (51.3237803 31.9300663, 51.3234619 31.9301589)",,
232922503,,residential,False,True,121.542,,"LINESTRING (51.3237803 31.9300663, 51.323614 31.9296747, 51.324365 31.9294471)",,
232922480,,residential,False,True,126.156,بوستان ۷,"LINESTRING (51.329787 31.9350543, 51.3284503 31.935073)",,
395719119,,tertiary,True,False,42.655,خیابان ساحل غربی,"LINESTRING (51.329787 31.9350543, 51.3297638 31.9346712)",,
232922456,,residential,False,True,98.755,,"LINESTRING (51.3295628 31.9306169, 51.3299222 31.931451)",,
395719118,,tertiary,True,False,56.439,خیابان ساحل شرقی,"LINESTRING (51.3295628 31.9306169, 51.3290299 31.9308473)",,
232922465,,tertiary,True,False,128.663,قدس,"LINESTRING (51.3271561 31.9325457, 51.3271167 31.9327977, 51.3270926 31.9332142, 51.3271288 31.9336991)",,
232922466,,tertiary,False,False,114.642,خیابان سراج الدین تربتی,"LINESTRING (51.3271561 31.9325457, 51.3273741 31.9325427, 51.3283642 31.9324447)",,
232922495,,tertiary,True,False,75.845,میدان امام,"LINESTRING (51.3271561 31.9325457, 51.327122 31.9326839, 51.3270308 31.9327613, 51.3269021 31.9328022, 51.3267787 31.9327931, 51.3266499 31.9327339, 51.326566 31.9326868)",roundabout,
232922408,,residential,False,False,100.579,بوستان ۸,"LINESTRING (51.3283537 31.9344679, 51.3272942 31.9345664)",,
232922415,,residential,False,False,29.67,خیابان بوستان,"LINESTRING (51.3283537 31.9344679, 51.328396 31.9347323)",,
232922415,,residential,False,True,36.975,خیابان بوستان,"LINESTRING (51.3283537 31.9344679, 51.3283116 31.9341373)",,
232922487,,residential,False,False,127.376,کوچه آقابابا,"LINESTRING (51.3283537 31.9344679, 51.3296969 31.9343547)",,
232922404,,tertiary,False,False,124.657,آقابابایی,"LINESTRING (51.3236787 31.9340042, 51.3235225 31.932891)",,
232922404,,tertiary,False,True,40.523,آقابابایی,"LINESTRING (51.3236787 31.9340042, 51.3236969 31.9343683)",,
502609891,,residential,False,False,34.069,,"LINESTRING (51.3236787 31.9340042, 51.3240286 31.9339287)",,
232922462,,residential,False,False,114.085,دارالرحمه,"LINESTRING (51.3236787 31.9340042, 51.3233152 31.9339798, 51.3231059 31.9339388, 51.3228914 31.9338978, 51.322776 31.9338796, 51.3224871 31.9339172)",,
232922439,,residential,False,False,127.272,آزادی,"LINESTRING (51.3217861 31.9340331, 51.3213805 31.9329415)",,
232922439,,residential,False,True,32.251,آزادی,"LINESTRING (51.3217861 31.9340331, 51.3218915 31.934309)",,
232922462,,residential,False,False,37.203,دارالرحمه,"LINESTRING (51.3217861 31.9340331, 51.3213973 31.9340885)",,
232922462,,residential,False,True,67.395,دارالرحمه,"LINESTRING (51.3217861 31.9340331, 51.3224871 31.9339172)",,
232922398,,residential,False,True,77.505,وحدت,"LINESTRING (51.3209698 31.9310646, 51.3217177 31.9307766)",,
232922439,,residential,False,True,120.88999999999999,آزادی,"LINESTRING (51.3209698 31.9310646, 51.320928 31.9317672, 51.3210269 31.9321416)",,
502605634,,residential,False,False,214.15800000000002,,"LINESTRING (51.3209698 31.9310646, 51.3203486 31.9299315, 51.3210887 31.929681)",,
232922411,,residential,False,False,77.762,,"LINESTRING (51.3309751 31.9316566, 51.3307507 31.9309837)",,
232922411,,residential,False,True,44.281,,"LINESTRING (51.3309751 31.9316566, 51.3311028 31.9320398)",,
232922455,,residential,False,False,85.814,,"LINESTRING (51.3309751 31.9316566, 51.3301639 31.9318373, 51.3300983 31.9318596)",,
232922502,,residential,False,False,29.394,,"LINESTRING (51.3219483 31.9363489, 51.3222166 31.9362146)",,
232922476,,tertiary,True,False,61.126,,"LINESTRING (51.3261798 31.9320221, 51.3261208 31.9315304, 51.3261155 31.9314751)",,
232922495,,tertiary,True,False,70.92699999999999,میدان امام,"LINESTRING (51.3261798 31.9320221, 51.3261993 31.9318826, 51.3262744 31.9317961, 51.3264158 31.9317262, 51.3265641 31.9317005, 51.3267036 31.9317324)",roundabout,
232922466,,tertiary,False,False,56.239,خیابان سراج الدین تربتی,"LINESTRING (51.3283642 31.9324447, 51.3289601 31.9324383)",,
232922466,,tertiary,False,True,114.642,خیابان سراج الدین تربتی,"LINESTRING (51.3283642 31.9324447, 51.3273741 31.9325427, 51.3271561 31.9325457)",,
232922496,,residential,False,False,130.59300000000002,,"LINESTRING (51.3283642 31.9324447, 51.3283416 31.9320722, 51.3284258 31.9318965, 51.3284274 31.9315623, 51.3285168 31.9312953)",,
232922399,yes,tertiary,False,False,21.447,,"LINESTRING (51.3289601 31.9324383, 51.3291859 31.9324164)",,
232922466,,tertiary,False,True,56.239,خیابان سراج الدین تربتی,"LINESTRING (51.3289601 31.9324383, 51.3283642 31.9324447)",,
395719119,,tertiary,True,False,133.878,خیابان ساحل غربی,"LINESTRING (51.3289601 31.9324383, 51.328844 31.9320875, 51.3285991 31.9315168, 51.3285168 31.9312953)",,
232922432,,residential,False,False,110.841,,"LINESTRING (51.3239433 31.9303217, 51.3243906 31.9312434)",,
232922432,,residential,False,True,32.298,,"LINESTRING (51.3239433 31.9303217, 51.3237803 31.9300663)",,
232922470,,residential,False,False,70.273,,"LINESTRING (51.3239433 31.9303217, 51.3246632 31.9301601)",,
232922397,,tertiary,False,False,56.969,گلستان,"LINESTRING (51.3262117 31.9321891, 51.3256252 31.9323105)",,
