osmid,oneway,lanes,name,highway,maxspeed,reversed,length,junction,geometry,bridge
834294692,True,3,میدان شهدا,secondary,20,False,82.047,,"LINESTRING (52.6883833 30.8923173, 52.6890407 30.8927929)",
280180725,True,,,tertiary_link,,False,13.675,,"LINESTRING (52.6852978 30.895145, 52.6853159 30.895267)",
280180584,True,2,میدان زینبیه,tertiary,30,False,20.76,roundabout,"LINESTRING (52.6852978 30.895145, 52.6852789 30.8951888, 52.6852481 30.8952272, 52.6852072 30.895258, 52.6851588 30.8952793)",
280186840,False,,خیابان محمدباقر کوثری,residential,40,False,17.645,,"LINESTRING (52.6845855 30.894834, 52.6844006 30.8948366)",
843857515,True,2,,residential,,False,27.07,,"LINESTRING (52.6845855 30.894834, 52.6848688 30.8948211)",
302521594,True,,,tertiary_link,,False,25.35,,"LINESTRING (52.6853425 30.895444, 52.6851588 30.8952793)",
953328876,False,2,خیابان شهدای محراب,tertiary,50,False,9.534,,"LINESTRING (52.6853425 30.895444, 52.6853456 30.8955297)",
478049387,False,2,خیابان شهید عباسعلی خادمی,tertiary,,False,30.136,,"LINESTRING (52.6861942 30.8944867, 52.6858931 30.8945685)",
478049387,False,2,خیابان شهید عباسعلی خادمی,tertiary,,True,10.205,,"LINESTRING (52.6861942 30.8944867, 52.6862969 30.8944611)",
280186838,True,1,خیابان شهید فتاحی,tertiary,30,False,72.0,,"LINESTRING (52.6861942 30.8944867, 52.6859876 30.8943014, 52.6856936 30.8940026)",
280186840,False,,خیابان محمدباقر کوثری,residential,40,True,17.645,,"LINESTRING (52.6844006 30.8948366, 52.6845855 30.894834)",
280186840,False,,خیابان محمدباقر کوثری,residential,40,False,84.025,,"LINESTRING (52.6844006 30.8948366, 52.6839293 30.8949485, 52.683646 30.8950478, 52.6835668 30.8950756)",
553347114,False,,,living_street,,False,77.537,,"LINESTRING (52.6844006 30.8948366, 52.6846346 30.8946873, 52.6850909 30.8944715)",
280188207,True,2,خیابان معلم,secondary,30,False,54.163000000000004,,"LINESTRING (52.6894529 30.8888509, 52.6893722 30.8887601, 52.6890436 30.8885161)",
378629932,False,,کوچه شهید سید محمود معصومی,residential,20,True,87.173,,"LINESTRING (52.6894529 30.8888509, 52.6890775 30.8891539, 52.6889613 30.8893642, 52.6888717 30.8894414)",
446838714,False,,خیابان معلم,secondary,30,True,63.468999999999994,,"LINESTRING (52.6909574 30.8904443, 52.6909229 30.8904015, 52.6908062 30.8902656, 52.6907328 30.8901549, 52.690611 30.8899584)",
447749306,True,,خیابان معلم,secondary,30,False,25.189,,"LINESTRING (52.6909574 30.8904443, 52.6910706 30.890527, 52.6911548 30.8905946)",
447749306,True,,خیابان معلم,secondary,30,False,15.662,,"LINESTRING (52.6911548 30.8905946, 52.6912215 30.8907233)",
292153971,False,2,خیابان هجرت,tertiary,30,True,165.11,,"LINESTRING (52.6911548 30.8905946, 52.6917872 30.8901018, 52.6922522 30.8897395, 52.6924586 30.8896215)",
447749305,False,2,خیابان معلم,secondary,30,False,3.345,,"LINESTRING (52.6910142 30.8909862, 52.6909898 30.8910078)",
447749308,True,,خیابان معلم,secondary,30,False,23.837,,"LINESTRING (52.6910142 30.8909862, 52.6911065 30.890787)",
378632336,True,2,خیابان امام حسن مجتبی,secondary,40,False,74.347,,"LINESTRING (52.6907482 30.8915485, 52.6913376 30.8919858)",
460060315,True,2,میدان معلم,secondary,30,False,11.25,roundabout,"LINESTRING (52.6883605 30.8881322, 52.6883225 30.888141, 52.6882833 30.8881395, 52.6882464 30.8881279)",
446838711,True,2,خیابان معلم,tertiary,30,False,51.047,,"LINESTRING (52.6882464 30.8881279, 52.6877482 30.8882951)",
446838715,False,,,tertiary,20,False,14.979999999999999,circular,"LINESTRING (52.6877482 30.8882951, 52.6877233 30.888302, 52.6876971 30.8883015, 52.6876726 30.8882936, 52.6876526 30.8882792, 52.6876392 30.8882599, 52.687634 30.8882379)",
446838715,False,,,tertiary,20,True,14.776,circular,"LINESTRING (52.6877482 30.8882951, 52.687769 30.8882815, 52.6877834 30.8882627, 52.6877897 30.8882409, 52.6877873 30.8882186, 52.687777 30.8881989, 52.68776 30.8881831)",
446838715,False,,,tertiary,20,False,2.4,circular,"LINESTRING (52.687634 30.8882379, 52.6876373 30.8882165)",
446838715,False,,,tertiary,20,True,14.979999999999999,circular,"LINESTRING (52.687634 30.8882379, 52.6876392 30.8882599, 52.6876526 30.8882792, 52.6876726 30.8882936, 52.6876971 30.8883015, 52.6877233 30.888302, 52.6877482 30.8882951)",
279952610,True,3,خیابان انقلاب,secondary,30,False,20.594,,"LINESTRING (52.6852929 30.8893639, 52.6854371 30.8895017)",
280187500,True,2,خیابان شهدا,tertiary,30,False,65.755,,"LINESTRING (52.6852929 30.8893639, 52.6859139 30.8891076)",
283545614,False,,کوچه صاحب الزمان,residential,20,True,26.567,,"LINESTRING (52.6937218 30.8957737, 52.6935035 30.8956254)",
543756024,False,,,living_street,,False,27.637,,"LINESTRING (52.6937218 30.8957737, 52.6935393 30.8959667)",
292155830,True,,کوچه شهید افضل,tertiary,30,False,42.785,,"LINESTRING (52.685637 30.8906908, 52.6854477 30.8910396)",
454887878,False,,کوچه شهید خدامی,residential,20,False,67.855,,"LINESTRING (52.685637 30.8906908, 52.685068 30.8903248)",
292155830,True,,کوچه شهید افضل,tertiary,30,False,29.941,,"LINESTRING (52.6861712 30.8902033, 52.6859273 30.8903727)",
279952610,True,3,خیابان انقلاب,secondary,30,False,35.595,,"LINESTRING (52.6861712 30.8902033, 52.6862881 30.890315, 52.6864204 30.8904415)",
302521572,True,2,میدان مطهری,secondary,30,False,5.93,roundabout,"LINESTRING (52.6841874 30.8882893, 52.6842069 30.8883124, 52.6842168 30.8883357)",
279968573,True,3,بلوار مطهری,secondary,50,False,15.868,,"LINESTRING (52.684064 30.8882687, 52.684023 30.8881304)",
302521572,True,2,میدان مطهری,secondary,30,False,12.701,roundabout,"LINESTRING (52.684064 30.8882687, 52.6840961 30.8882614, 52.6841294 30.8882626, 52.6841608 30.8882722, 52.6841874 30.8882893)",
302521572,True,2,میدان مطهری,secondary,30,False,14.137,roundabout,"LINESTRING (52.6839988 30.888373, 52.6839984 30.8883413, 52.6840102 30.8883111, 52.6840329 30.888286, 52.684064 30.8882687)",
446540185,True,2,میدان شهدا,secondary,20,False,27.924999999999997,,"LINESTRING (52.6892206 30.8931603, 52.6892255 30.8931087, 52.6892444 30.89291)",
446540186,True,2,میدان شهدا,secondary,20,False,41.398,,"LINESTRING (52.6892206 30.8931603, 52.6890985 30.8930794, 52.6890176 30.8930228, 52.6888802 30.8929295)",
280180726,True,,,tertiary_link,,False,7.86,,"LINESTRING (52.6851518 30.8947612, 52.6852322 30.8947458)",
280180584,True,2,میدان زینبیه,tertiary,30,False,25.969,roundabout,"LINESTRING (52.6851518 30.8947612, 52.6852283 30.894802, 52.6852719 30.8948522, 52.6852901 30.8948963, 52.6852947 30.894943)",
280180584,True,2,میدان زینبیه,tertiary,30,False,28.246000000000002,roundabout,"LINESTRING (52.6848688 30.8948211, 52.684946 30.8947895, 52.685042 30.8947645, 52.6850966 30.8947594, 52.6851518 30.8947612)",
280180584,True,2,میدان زینبیه,tertiary,30,False,22.463,roundabout,"LINESTRING (52.6852947 30.894943, 52.6852978 30.895145)",
280180593,True,2,,residential,,False,6.503,,"LINESTRING (52.6847993 30.8950672, 52.6847473 30.8950294)",
280180584,True,2,میدان زینبیه,tertiary,30,False,28.525000000000002,roundabout,"LINESTRING (52.6847993 30.8950672, 52.6848043 30.8949752, 52.6848249 30.8949038, 52.6848688 30.8948211)",
283545614,False,,کوچه صاحب الزمان,residential,20,False,20.339,,"LINESTRING (52.6932341 30.8953139, 52.6933611 30.8954608)",
378632336,True,2,خیابان امام حسن مجتبی,secondary,40,False,19.418,,"LINESTRING (52.6932341 30.8953139, 52.6930893 30.8954366)",
280180584,True,2,میدان زینبیه,tertiary,30,False,10.379999999999999,roundabout,"LINESTRING (52.6851588 30.8952793, 52.6851058 30.8952897, 52.6850514 30.8952886)",
280180584,True,2,میدان زینبیه,tertiary,30,False,35.912,roundabout,"LINESTRING (52.6850514 30.8952886, 52.685003 30.8952808, 52.6849518 30.8952531, 52.6848638 30.895168, 52.6847993 30.8950672)",
458115976,False,,,living_street,,True,85.007,,"LINESTRING (52.6850514 30.8952886, 52.6850259 30.8955756, 52.6848701 30.8958, 52.6847562 30.895992)",
302521630,False,2,خیابان شهدای محراب,tertiary,50,False,8.005,,"LINESTRING (52.6853206 30.8962058, 52.6852905 30.896273)",
953328877,False,2,خیابان شهدای محراب,tertiary,50,True,15.41,,"LINESTRING (52.6853206 30.8962058, 52.6853652 30.8960726)",yes
458115972,False,,,residential,30,False,224.278,,"LINESTRING (52.6853206 30.8962058, 52.6848539 30.8961295, 52.6847054 30.8961099, 52.6843018 30.8960566, 52.683507 30.8959936, 52.6834594 30.896166, 52.6833829 30.8964257)",
279952610,True,3,خیابان انقلاب,secondary,30,False,66.118,,"LINESTRING (52.6878477 30.8918057, 52.68797 30.8919219, 52.6881382 30.8920831, 52.6883108 30.892248)",
378629932,False,,کوچه شهید سید محمود معصومی,residential,20,False,36.58,,"LINESTRING (52.6878477 30.8918057, 52.6879305 30.8917316, 52.6878601 30.8915135)",
378632336,True,2,خیابان امام حسن مجتبی,secondary,40,False,123.26400000000001,,"LINESTRING (52.6930893 30.8954366, 52.6927767 30.8956946, 52.6925667 30.8958763, 52.6922478 30.8961522, 52.6921724 30.8962174)",
454887879,False,,کوچه شهید سیاوش شریفی,residential,30,False,149.167,,"LINESTRING (52.6930893 30.8954366, 52.6929419 30.8954313, 52.6921816 30.8956889, 52.6920644 30.8956802, 52.6918949 30.8956677, 52.691599 30.8957487)",
279952610,True,3,خیابان انقلاب,secondary,30,False,39.261,,"LINESTRING (52.6845619 30.8886653, 52.6848368 30.888928)",
446838713,True,2,خیابان معلم,secondary,30,False,54.749,,"LINESTRING (52.6888713 30.8883053, 52.6893239 30.8886079)",
453811708,False,,کوچه شهید حمیدرضا مهدوی,residential,30,False,10.701,,"LINESTRING (52.6888713 30.8883053, 52.6889698 30.8882593)",
446838715,False,,,tertiary,20,True,2.4,circular,"LINESTRING (52.6876373 30.8882165, 52.687634 30.8882379)",
446838715,False,,,tertiary,20,False,9.589,circular,"LINESTRING (52.6876373 30.8882165, 52.6876483 30.8881971, 52.6876659 30.8881818, 52.6876884 30.888172, 52.6877132 30.8881689)",
446838715,False,,,tertiary,20,False,4.776,circular,"LINESTRING (52.6877132 30.8881689, 52.687743 30.8881751, 52.68776 30.8881831)",
446838715,False,,,tertiary,20,True,9.588999999999999,circular,"LINESTRING (52.6877132 30.8881689, 52.6876884 30.888172, 52.6876659 30.8881818, 52.6876483 30.8881971, 52.6876373 30.8882165)",
446838715,False,,,tertiary,20,False,14.776,circular,"LINESTRING (52.68776 30.8881831, 52.687777 30.8881989, 52.6877873 30.8882186, 52.6877897 30.8882409, 52.6877834 30.8882627, 52.687769 30.8882815, 52.6877482 30.8882951)",
446838715,False,,,tertiary,20,True,4.776,circular,"LINESTRING (52.68776 30.8881831, 52.687743 30.8881751, 52.6877132 30.8881689)",
279948375,True,3,خیابان توحید,tertiary,30,False,29.328,,"LINESTRING (52.6877139 30.8930593, 52.6875409 30.8932773)",
447749287,False,,کوچه شهید محمدرضا ایمنی,residential,20,True,64.027,,"LINESTRING (52.6877139 30.8930593, 52.6882594 30.8933946)",
458115958,False,2,خیابان ساحلی,tertiary,50,False,9.843,,"LINESTRING (52.6891762 30.8962568, 52.6892786 30.8962675)",
458115958,False,2,خیابان ساحلی,tertiary,50,True,40.479,,"LINESTRING (52.6891762 30.8962568, 52.6890884 30.8962499, 52.6887564 30.8962946)",
447749290,False,,خیابان ساحلی,residential,40,True,25.159,,"LINESTRING (52.6893523 30.896139, 52.6891077 30.8960545)",
853392334,False,2,,residential,,False,15.925,,"LINESTRING (52.6893523 30.896139, 52.6892786 30.8962675)",yes
447749290,False,,خیابان ساحلی,residential,40,False,156.89600000000002,,"LINESTRING (52.6893523 30.896139, 52.6894788 30.8961842, 52.6906064 30.8966685, 52.6907839 30.8967266, 52.6908349 30.8967472)",
279952612,True,4,خیابان امام خمینی,secondary,40,False,11.548,,"LINESTRING (52.6918947 30.8960121, 52.6918085 30.8959392)",
447749291,True,,کوچه شهیدان عباس نژاد,residential,30,False,134.70899999999997,,"LINESTRING (52.6918947 30.8960121, 52.691741 30.8962783, 52.691554 30.8964254, 52.6913579 30.8965067, 52.6910441 30.8966367, 52.6908349 30.8967472)",
447749290,False,,خیابان ساحلی,residential,40,True,156.896,,"LINESTRING (52.6908349 30.8967472, 52.6907839 30.8967266, 52.6906064 30.8966685, 52.6894788 30.8961842, 52.6893523 30.896139)",
279952612,True,4,خیابان امام خمینی,secondary,40,False,50.835,,"LINESTRING (52.6903549 30.8943517, 52.6900205 30.8939958)",
447749301,False,,کوچه شهید جعفر محرابی,residential,20,False,52.199,,"LINESTRING (52.6903549 30.8943517, 52.6905468 30.894034, 52.6906431 30.893959)",
453811701,False,,کوچه شهید علیرضا یونسیان,residential,,False,67.05,,"LINESTRING (52.6902517 30.8917549, 52.68959 30.891552)",
378632335,True,3,خیابان چمران,secondary,30,False,54.545,,"LINESTRING (52.6902517 30.8917549, 52.6904569 30.8916115, 52.6905675 30.8915601, 52.6907482 30.8915485)",
447749302,True,2,سه راه تاسوعا,secondary,30,False,54.227,,"LINESTRING (52.6902517 30.8917549, 52.690344 30.891592, 52.6905496 30.8913908, 52.6905839 30.8913653)",
458099712,False,,,residential,15,False,113.999,,"LINESTRING (52.6902517 30.8917549, 52.6903329 30.8917824, 52.6906004 30.891961, 52.6907546 30.8919671, 52.690918 30.8920271, 52.690988 30.8919831, 52.6913376 30.8919858)",
447749303,True,1,سه راه تاسوعا,secondary,30,False,25.705,,"LINESTRING (52.6905839 30.8913653, 52.6907482 30.8915485)",
447749305,False,2,خیابان معلم,secondary,30,True,43.102,,"LINESTRING (52.6905839 30.8913653, 52.6909013 30.8910895)",
447749304,True,,میدان عاشورا,secondary,20,False,2.512,roundabout,"LINESTRING (52.6911065 30.890787, 52.6911107 30.8907647)",
447749309,True,,خیابان معلم,secondary,30,False,14.39,,"LINESTRING (52.6911107 30.8907647, 52.6910517 30.8906456)",
447749304,True,,میدان عاشورا,secondary,20,False,12.926,roundabout,"LINESTRING (52.6911107 30.8907647, 52.691123 30.8907448, 52.6911429 30.8907287, 52.6911679 30.8907193, 52.6911951 30.8907174, 52.6912215 30.8907233)",
447749304,True,,میدان عاشورا,secondary,20,False,18.133,roundabout,"LINESTRING (52.6912215 30.8907233, 52.6912441 30.8907364, 52.6912605 30.8907551, 52.6912687 30.8907775, 52.6912678 30.8908009, 52.691258 30.8908227, 52.6912403 30.8908406, 52.6912177 30.8908521)",
447749307,True,,خیابان معلم,secondary,30,False,9.314,,"LINESTRING (52.6912177 30.8908521, 52.6911483 30.890911)",
447749304,True,,میدان عاشورا,secondary,20,False,15.056000000000001,roundabout,"LINESTRING (52.6912177 30.8908521, 52.691192 30.8908569, 52.6911659 30.8908543, 52.691142 30.8908448, 52.691123 30.8908292, 52.6911107 30.8908093, 52.6911065 30.890787)",
447749309,True,,خیابان معلم,secondary,30,False,24.125,,"LINESTRING (52.6910517 30.8906456, 52.6909574 30.8904443)",
447749310,True,,,secondary_link,,False,11.355,,"LINESTRING (52.6910517 30.8906456, 52.6911548 30.8905946)",
280187500,True,2,خیابان شهدا,tertiary,30,False,106.888,,"LINESTRING (52.6867142 30.8887641, 52.6874938 30.8883927, 52.687634 30.8882379)",
447749312,False,2,معلم ۱۱,residential,30,False,209.24599999999998,,"LINESTRING (52.6867142 30.8887641, 52.6868898 30.8891336, 52.6869303 30.889209, 52.6870073 30.8892539, 52.6871664 30.889218, 52.6875402 30.8891335, 52.6876267 30.8891137, 52.6881726 30.8889889, 52.6884711 30.8888633)",
280188207,True,2,خیابان معلم,secondary,30,False,78.38499999999999,,"LINESTRING (52.6890436 30.8885161, 52.6888431 30.8883694, 52.6886388 30.8882469, 52.6883605 30.8881322)",
447749312,False,2,معلم ۱۱,residential,30,True,68.333,,"LINESTRING (52.6890436 30.8885161, 52.6888865 30.8886845, 52.6884711 30.8888633)",
637277873,True,3,خیابان آموزش و پرورش,secondary,30,False,44.43,,"LINESTRING (52.6836982 30.8891837, 52.6838583 30.8888085)",
543326579,False,,,living_street,,False,104.491,,"LINESTRING (52.6836982 30.8891837, 52.6842043 30.8893199, 52.6841891 30.8894311, 52.6845238 30.8896684)",
279952612,True,4,خیابان امام خمینی,secondary,40,False,89.05199999999999,,"LINESTRING (52.6911102 30.8951972, 52.6910702 30.895152, 52.6910069 30.8950811, 52.6905424 30.8945616)",
449243337,True,1,کوچه آقاکه,residential,20,False,4.303,,"LINESTRING (52.6925228 30.8948061, 52.6924793 30.8948163)",
543388259,False,,,living_street,,False,26.57,,"LINESTRING (52.6925228 30.8948061, 52.6925779 30.8949062, 52.6927174 30.8948602)",
281326165,False,2,خیابان سعدی,tertiary,40,False,27.154,,"LINESTRING (52.6837269 30.893216, 52.6834486 30.893267)",
449759588,False,,,residential,40,False,58.962,,"LINESTRING (52.6837269 30.893216, 52.6840401 30.8936731)",
281326165,False,2,خیابان سعدی,tertiary,40,True,99.235,,"LINESTRING (52.6837269 30.893216, 52.68427 30.8930864, 52.6847061 30.8929221)",
449759588,False,,,residential,40,True,6.231,,"LINESTRING (52.6840732 30.8937214, 52.6840401 30.8936731)",
449759588,False,,,residential,40,False,121.173,,"LINESTRING (52.6840732 30.8937214, 52.6845413 30.8936389, 52.6847384 30.8936041, 52.6853226 30.8935285)",
280186836,True,1,خیابان شهید احمدی پور,tertiary,50,False,24.612,,"LINESTRING (52.6853226 30.8935285, 52.6854957 30.8936926)",
449759588,False,,,residential,40,True,121.173,,"LINESTRING (52.6853226 30.8935285, 52.6847384 30.8936041, 52.6845413 30.8936389, 52.6840732 30.8937214)",
446540188,True,3,خیابان طالقانی,secondary,30,False,113.98400000000001,,"LINESTRING (52.6850008 30.8910308, 52.6849405 30.8910043, 52.6846007 30.8908551, 52.6844098 30.8907713, 52.6839013 30.8906411)",
452274430,False,,کوچه شهید قاضیان,living_street,30,False,66.228,,"LINESTRING (52.6850008 30.8910308, 52.6847594 30.8910558, 52.6843871 30.891067, 52.6843415 30.8911217)",
452274430,False,,کوچه شهید قاضیان,living_street,30,False,35.574,,"LINESTRING (52.6843415 30.8911217, 52.6840221 30.8912867)",
888661885,False,,,living_street,,False,28.632,,"LINESTRING (52.6843415 30.8911217, 52.6845694 30.8912892)",
452274430,False,,کوچه شهید قاضیان,living_street,30,True,66.228,,"LINESTRING (52.6843415 30.8911217, 52.6843871 30.891067, 52.6847594 30.8910558, 52.6850008 30.8910308)",
452274432,False,,کوچه شهید علی اکبر قلندری,living_street,30,True,24.549,,"LINESTRING (52.6836207 30.8920252, 52.6838202 30.8921646)",
281326165,False,2,خیابان سعدی,tertiary,40,True,28.308,,"LINESTRING (52.6847061 30.8929221, 52.684965 30.8927978)",
452274432,False,,کوچه شهید علی اکبر قلندری,living_street,30,False,42.053,,"LINESTRING (52.6847061 30.8929221, 52.6843748 30.8926727)",
281326165,False,2,خیابان سعدی,tertiary,40,False,99.235,,"LINESTRING (52.6847061 30.8929221, 52.68427 30.8930864, 52.6837269 30.893216)",
452274432,False,,کوچه شهید علی اکبر قلندری,living_street,30,True,42.053,,"LINESTRING (52.6843748 30.8926727, 52.6847061 30.8929221)",
452274432,False,,کوچه شهید علی اکبر قلندری,living_street,30,False,80.625,,"LINESTRING (52.6843748 30.8926727, 52.6843738 30.892578, 52.6841759 30.8924477, 52.6838202 30.8921646)",
705368201,False,,,living_street,,False,63.631,,"LINESTRING (52.6843748 30.8926727, 52.684192 30.8928077, 52.6838612 30.8925778)",
446540188,True,3,خیابان طالقانی,secondary,30,False,44.132,,"LINESTRING (52.683624 30.8905291, 52.6833119 30.8902362)",
887910736,False,,,living_street,,False,68.452,,"LINESTRING (52.683624 30.8905291, 52.6839735 30.8899915)",
279952610,True,3,خیابان انقلاب,secondary,30,False,10.356,,"LINESTRING (52.6883108 30.892248, 52.6883833 30.8923173)",
453811700,False,,کوچه شهید رضاییان,living_street,15,False,101.223,,"LINESTRING (52.6883108 30.892248, 52.6884296 30.8921794, 52.6887378 30.8921153, 52.6890295 30.8919826, 52.6892998 30.891978)",
453811700,False,,کوچه شهید رضاییان,living_street,15,False,9.997,,"LINESTRING (52.6892998 30.891978, 52.6893218 30.8918901)",
543388250,False,,کوچه شهید رضاییان,living_street,,False,18.23,,"LINESTRING (52.6892998 30.891978, 52.6892206 30.8921272)",
453811700,False,,کوچه شهید رضاییان,living_street,15,True,101.223,,"LINESTRING (52.6892998 30.891978, 52.6890295 30.8919826, 52.6887378 30.8921153, 52.6884296 30.8921794, 52.6883108 30.892248)",
453811700,False,,کوچه شهید رضاییان,living_street,15,True,43.882,,"LINESTRING (52.689435 30.8915076, 52.6893218 30.8918901)",
453811701,False,,کوچه شهید علیرضا یونسیان,residential,,True,15.593,,"LINESTRING (52.689435 30.8915076, 52.68959 30.891552)",
453811701,False,,کوچه شهید علیرضا یونسیان,residential,,False,66.15299999999999,,"LINESTRING (52.689435 30.8915076, 52.6889557 30.8914089, 52.6887576 30.8913831)",
453811701,False,,کوچه شهید علیرضا یونسیان,residential,,True,66.15299999999999,,"LINESTRING (52.6887576 30.8913831, 52.6889557 30.8914089, 52.689435 30.8915076)",
555486857,False,,کوچه شهید محمدعلی گرامی,living_street,15,False,244.36,,"LINESTRING (52.6887576 30.8913831, 52.6888071 30.8912839, 52.6888369 30.8912356, 52.6889644 30.8910288, 52.6893399 30.8907721, 52.689752 30.8906568, 52.6902804 30.8902666, 52.690611 30.8899584)",
898588328,False,,,living_street,,False,42.336999999999996,,"LINESTRING (52.6887576 30.8913831, 52.6886829 30.8914866, 52.6885105 30.891476, 52.688451 30.8914271, 52.6884174 30.8913994)",
292153971,False,2,خیابان هجرت,tertiary,30,False,54.32,,"LINESTRING (52.6930184 30.8893542, 52.6926268 30.8895387, 52.692524 30.8895959)",
292153971,False,2,خیابان هجرت,tertiary,30,True,53.821,,"LINESTRING (52.6930184 30.8893542, 52.6933363 30.889252, 52.693557 30.8892165)",
453811702,False,,کوچه شهید جعفرنژاد,residential,30,False,64.82,,"LINESTRING (52.6930184 30.8893542, 52.6928662 30.8891447, 52.6927324 30.8890359, 52.6925568 30.8889414)",
453811702,False,,کوچه شهید جعفرنژاد,residential,30,False,60.471,,"LINESTRING (52.6914396 30.8884728, 52.6908118 30.8885469)",
453811702,False,,کوچه شهید جعفرنژاد,residential,30,True,119.07500000000002,,"LINESTRING (52.6914396 30.8884728, 52.6920119 30.888761, 52.6920748 30.8887768, 52.6925568 30.8889414)",
