osmid,oneway,highway,reversed,length,name,geometry,maxspeed,junction,lanes,bridge,ref
149570360,True,tertiary,False,26.069,استقلال,"LINESTRING (46.1062998 37.1421045, 46.1065916 37.1420752)",,,,,
806555636,False,residential,False,66.313,مدرسه,"LINESTRING (46.1062998 37.1421045, 46.1065529 37.1426657)",,,,,
149570360,True,tertiary,False,8.203,استقلال,"LINESTRING (46.1062078 37.1421125, 46.1062998 37.1421045)",,,,,
806555635,False,residential,False,112.541,مسجد صاحب الزمان,"LINESTRING (46.1062078 37.1421125, 46.1060237 37.1416951, 46.1058246 37.141148)",,,,,
149570360,True,tertiary,False,112.14999999999999,استقلال,"LINESTRING (46.105213 37.1426759, 46.1055157 37.1425681, 46.1057744 37.1424381, 46.1058475 37.1423865, 46.1058947 37.1423228, 46.105934 37.1422502, 46.105998 37.1421745, 46.1062078 37.1421125)",,,,,
806322872,True,secondary,False,200.142,امام خمینی,"LINESTRING (46.105213 37.1426759, 46.1051267 37.1423336, 46.1047679 37.1409113)",,,,,
425708590,False,tertiary,False,47.931,,"LINESTRING (46.1106269 37.1426908, 46.1105261 37.1422673)",,,,,
425708590,False,tertiary,True,33.46,,"LINESTRING (46.1106269 37.1426908, 46.1106705 37.1429897)",,,,,
806322872,True,secondary,False,30.792,امام خمینی,"LINESTRING (46.1052814 37.1429474, 46.105213 37.1426759)",,,,,
425708590,False,tertiary,False,6.503,,"LINESTRING (46.1106763 37.143048, 46.1106705 37.1429897)",,,,,
425708590,False,tertiary,True,62.879,,"LINESTRING (46.1106763 37.143048, 46.1105384 37.1436027)",,,,,
806486358,False,residential,False,47.174,امیدچهار,"LINESTRING (46.1106763 37.143048, 46.1112069 37.143015)",,,,,
149570359,True,residential,False,59.468,آزادی,"LINESTRING (46.1068004 37.1438689, 46.1063249 37.1434916)",30,,,,
807258943,False,residential,True,89.08500000000001,جمهوری,"LINESTRING (46.1068004 37.1438689, 46.1070389 37.1435731, 46.1070788 37.1435555, 46.107118 37.1435528, 46.1075822 37.143647)",,,,,
425708590,False,tertiary,False,62.879,,"LINESTRING (46.1105384 37.1436027, 46.1106763 37.143048)",,,,,
425708590,False,tertiary,True,42.427,,"LINESTRING (46.1105384 37.1436027, 46.110285 37.1439264)",,,,,
807192658,False,residential,False,108.89,امید سه,"LINESTRING (46.1105384 37.1436027, 46.1106002 37.143719, 46.1105734 37.1441723, 46.1105895 37.1443391, 46.1107021 37.1445529)",,,,,
661699115,False,secondary,True,52.04,امام خمینی,"LINESTRING (46.1055414 37.1439869, 46.1056674 37.144444)",,,,,
806322871,True,residential,False,88.634,معلم,"LINESTRING (46.1055414 37.1439869, 46.1063249 37.1434916)",,,,,
806322872,True,secondary,False,117.862,امام خمینی,"LINESTRING (46.1055414 37.1439869, 46.1052814 37.1429474)",,,,,
1116931700,False,secondary,True,49.991,خیابان معلم,"LINESTRING (46.1055414 37.1439869, 46.1050016 37.1441172)",,,,,
1116931700,False,secondary,False,18.196,خیابان معلم,"LINESTRING (46.1046438 37.1440703, 46.1048433 37.1441089)",,,,,
1116931700,False,secondary,True,16.043,خیابان معلم,"LINESTRING (46.1046438 37.1440703, 46.1044679 37.1440363)",,,,,
"[806447889, 829898219]",True,residential,False,148.884,دفترخانه جمشیدی,"LINESTRING (46.1046438 37.1440703, 46.104806 37.1447632, 46.1048848 37.1449007, 46.1049378 37.1449383, 46.1050039 37.14494, 46.1053967 37.1447361)",,,,,
1116931700,False,secondary,False,49.991,خیابان معلم,"LINESTRING (46.1050016 37.1441172, 46.1055414 37.1439869)",,,,,
1116931700,False,secondary,True,14.061,خیابان معلم,"LINESTRING (46.1050016 37.1441172, 46.1048433 37.1441089)",,,,,
1116931700,False,secondary,False,14.061,خیابان معلم,"LINESTRING (46.1048433 37.1441089, 46.1050016 37.1441172)",,,,,
1116931700,False,secondary,True,18.196,خیابان معلم,"LINESTRING (46.1048433 37.1441089, 46.1046438 37.1440703)",,,,,
149570359,True,residential,False,39.432,آزادی,"LINESTRING (46.1071632 37.1441226, 46.1068287 37.1438888)",30,,,,
1227447159,False,residential,True,49.289,,"LINESTRING (46.1071632 37.1441226, 46.1067572 37.1444255)",,,,,
149570359,True,residential,False,26.192,آزادی,"LINESTRING (46.1073836 37.1442795, 46.1071632 37.1441226)",30,,,,
1227447158,False,residential,False,58.334,,"LINESTRING (46.1073836 37.1442795, 46.1068825 37.1446196)",,,,,
149570359,True,residential,False,40.481,آزادی,"LINESTRING (46.1076684 37.1445641, 46.1073836 37.1442795)",30,,,,
582621729,False,residential,False,43.765,امیرتقوی,"LINESTRING (46.1076684 37.1445641, 46.1078888 37.1442119)",,,,,
149570359,True,residential,False,61.56,آزادی,"LINESTRING (46.1081664 37.1449233, 46.1078204 37.1447678, 46.1076684 37.1445641)",30,,,,
794152900,False,residential,True,117.092,گلزارشهدا,"LINESTRING (46.1081664 37.1449233, 46.1080795 37.1450894, 46.1079624 37.1453133, 46.1079039 37.1454183, 46.1077671 37.1455005, 46.1076343 37.1455134, 46.1072947 37.1454829)",,,,,
425708590,False,tertiary,False,107.881,,"LINESTRING (46.10933 37.1451109, 46.1099913 37.1442964)",,,,,
425708590,False,tertiary,True,85.325,,"LINESTRING (46.10933 37.1451109, 46.1088058 37.1457545)",,,,,
149570359,True,residential,False,105.628,آزادی,"LINESTRING (46.10933 37.1451109, 46.1086803 37.1450483, 46.1081664 37.1449233)",30,,,,
425708588,True,tertiary,False,37.198,,"LINESTRING (46.1078655 37.1460105, 46.1082841 37.1460345)",,,,,
425708592,False,tertiary,False,129.113,ساحلی جنوبی,"LINESTRING (46.1078655 37.1460105, 46.1065396 37.1455296)",,,,,
399613304,False,residential,False,57.633,هفده شهریور شمالی,"LINESTRING (46.1034051 37.1462834, 46.1034578 37.1468)",30,,,,
"[189294244, 399613302, 189294255]",False,tertiary,True,41.379000000000005,"['هفده شهریور شمالی', 'هفده شهریور جنوبی']","LINESTRING (46.1034051 37.1462834, 46.1033965 37.146198, 46.1033694 37.1459746, 46.1033605 37.145913)",,,,yes,
372363510,False,tertiary,True,74.502,چای کنار,"LINESTRING (46.1034051 37.1462834, 46.1036843 37.1462345, 46.104229 37.1461509)",,,,,
1209291649,False,tertiary,False,154.526,چای کنار,"LINESTRING (46.1034051 37.1462834, 46.1026365 37.1463318, 46.1016678 37.1462639)",,,,,
189294302,True,secondary,False,84.958,بلوار حافظ,"LINESTRING (46.1042771 37.1394997, 46.1040872 37.1387508)",,,,,
806484959,False,residential,False,43.362,میثم شش,"LINESTRING (46.1042771 37.1394997, 46.1038547 37.1396964)",,,,,
1116931703,True,secondary,False,29.821,بلوار حافظ,"LINESTRING (46.1044428 37.1397331, 46.1042771 37.1394997)",,,,,
189294313,False,secondary,False,25.674,امام خمینی,"LINESTRING (46.1044428 37.1397331, 46.1044981 37.1399317, 46.1045056 37.1399585)",,,,,
425708592,False,tertiary,True,129.113,ساحلی جنوبی,"LINESTRING (46.1065396 37.1455296, 46.1078655 37.1460105)",,,,,
1001437098,True,secondary_link,False,38.556,بلوار شهید سلیمانی,"LINESTRING (46.1065396 37.1455296, 46.1064327 37.1455138, 46.1063251 37.1455267, 46.1062287 37.1455667, 46.1061538 37.1456296)",,,,,
189294258,False,residential,False,41.07,امید یک,"LINESTRING (46.1094153 37.1459667, 46.109856 37.1460808)",,,,,
189294258,False,residential,True,59.083,امید یک,"LINESTRING (46.1094153 37.1459667, 46.1090497 37.1458585, 46.1088058 37.1457545)",,,,,
1175382142,False,residential,False,89.708,,"LINESTRING (46.1094153 37.1459667, 46.1096138 37.1456342, 46.1097237 37.1452045)",,,,,
1198551435,False,residential,True,26.628,یاسمن 1,"LINESTRING (46.1062042 37.1467237, 46.1065024 37.1466946)",,,,,
189294369,True,secondary,False,109.67000000000002,بلوار شهید سلیمانی,"LINESTRING (46.1062042 37.1467237, 46.1061576 37.1469588, 46.10608 37.147163, 46.105948 37.1473857, 46.1057782 37.1476406)",,,,,
372362791,False,tertiary,False,24.492,امام حسین,"LINESTRING (46.1000507 37.1468601, 46.1000573 37.1466399)",,,,,
582621760,False,residential,True,149.861,شهیداسماعیلیان,"LINESTRING (46.1000507 37.1468601, 46.100474 37.1468784, 46.1005345 37.1468753, 46.1005962 37.1468411, 46.1006431 37.1468422, 46.1008644 37.1468721, 46.10091 37.1468967, 46.1009604 37.1472041, 46.1013678 37.1472702)",,,,,
372362791,False,tertiary,True,24.492,امام حسین,"LINESTRING (46.1000573 37.1466399, 46.1000507 37.1468601)",,,,,
372362791,False,tertiary,False,86.32300000000001,امام حسین,"LINESTRING (46.1000573 37.1466399, 46.1000356 37.1463633, 46.1000721 37.1461823, 46.1001906 37.1458809)",,,,,
372362791,False,tertiary,True,86.32300000000001,امام حسین,"LINESTRING (46.1001906 37.1458809, 46.1000721 37.1461823, 46.1000356 37.1463633, 46.1000573 37.1466399)",,,,,
"[1007916482, 399613300, 399613301]",False,tertiary,False,49.36,امام حسین,"LINESTRING (46.1001906 37.1458809, 46.1002305 37.1457409, 46.1002634 37.145538, 46.1002721 37.1454425)",,,,yes,
1209291649,False,tertiary,True,138.055,چای کنار,"LINESTRING (46.1001906 37.1458809, 46.1004817 37.1459804, 46.1010445 37.1461448, 46.1016241 37.1462608, 46.1016678 37.1462639)",,,,,
"[189294368, 189294307, 1001437101]",True,secondary,False,56.606,بلوار شهید سلیمانی,"LINESTRING (46.106016 37.1459302, 46.1060035 37.1458323, 46.1059379 37.1455531, 46.1060027 37.1454375)",,,,yes,
372363510,False,tertiary,False,69.22800000000001,چای کنار,"LINESTRING (46.106016 37.1459302, 46.1059083 37.1459218, 46.1057236 37.1459136, 46.1054781 37.1459365, 46.1052402 37.1459656)",,,,,
69887957,True,residential,False,258.675,هفده شهریور جنوبی,"LINESTRING (46.1033605 37.145913, 46.1031666 37.1447983, 46.1030322 37.1436931, 46.1030184 37.1436032)",30,,,,
372363511,False,tertiary,False,185.437,چای کنار,"LINESTRING (46.1033605 37.145913, 46.1028738 37.1459385, 46.102313 37.1459236, 46.1018944 37.1458857, 46.1012819 37.1457993)",,,,,
"[189294244, 399613302, 189294255]",False,tertiary,False,41.379,"['هفده شهریور شمالی', 'هفده شهریور جنوبی']","LINESTRING (46.1033605 37.145913, 46.1033694 37.1459746, 46.1033965 37.146198, 46.1034051 37.1462834)",,,,yes,
1007926454,True,tertiary,False,25.208,چای کنار,"LINESTRING (46.1012819 37.1457993, 46.1010018 37.14576)",,,,,
372363511,False,tertiary,True,185.43699999999998,چای کنار,"LINESTRING (46.1012819 37.1457993, 46.1018944 37.1458857, 46.102313 37.1459236, 46.1028738 37.1459385, 46.1033605 37.145913)",,,,,
1008400247,True,tertiary,False,134.85399999999998,چای کنار,"LINESTRING (46.1048508 37.1456709, 46.1038896 37.1458428, 46.1033605 37.145913)",,,,,
372363516,True,residential,False,160.49,دانش,"LINESTRING (46.1042779 37.1444081, 46.1042966 37.1450791, 46.1043234 37.1452202, 46.1043849 37.1453458, 46.1045438 37.1454774, 46.1048508 37.1456709)",,,,,
1116921536,True,residential,False,27.65,,"LINESTRING (46.1042779 37.1444081, 46.104253 37.1443312, 46.104225 37.1442493, 46.1041806 37.1441841, 46.104174 37.1441754)",,,,,
372363525,False,residential,False,63.107,گللجه,"LINESTRING (46.1019043 37.1414287, 46.1014922 37.1409659)",30,,,,
"[1116921540, 432128597]",False,residential,True,215.55,نگین هشت,"LINESTRING (46.1019043 37.1414287, 46.1006608 37.1418466, 46.1005882 37.1418901, 46.1005219 37.1419409, 46.1001413 37.1425906)",30,,,,
794152684,False,residential,False,105.126,راسته بازار,"LINESTRING (46.1019043 37.1414287, 46.1020694 37.1415942, 46.1022183 37.1417251, 46.1023231 37.1418096, 46.1024224 37.1419403, 46.1024916 37.1421233, 46.1025382 37.1422102)",,,,,
372363525,False,residential,False,59.756,گللجه,"LINESTRING (46.1008885 37.140289, 46.1003121 37.1400103)",30,,,,
372363525,False,residential,True,50.885,گللجه,"LINESTRING (46.1008885 37.140289, 46.1011031 37.1405272, 46.1012214 37.1406618)",30,,,,
432128600,False,residential,False,73.636,آفاق چهار,"LINESTRING (46.1008885 37.140289, 46.1010092 37.1400506, 46.1010683 37.1399774, 46.1011353 37.1398881, 46.1012495 37.1396944)",30,,,,
372364447,False,tertiary,False,178.344,ساحلی شمالی,"LINESTRING (46.1092748 37.1475966, 46.1091675 37.1474287, 46.1090011 37.1472491, 46.1087758 37.1470802, 46.1082313 37.1467424, 46.107812 37.1465306)",,,,,
"[189294248, 372364449, 189294263]",True,trunk,False,70.395,بزرگراه ولایت,"LINESTRING (46.1092748 37.1475966, 46.1093298 37.1474924, 46.1094778 37.1472394, 46.1095055 37.147192, 46.1095844 37.1470142)",,,,yes,21
372364447,False,tertiary,False,153.411,ساحلی شمالی,"LINESTRING (46.107812 37.1465306, 46.1077262 37.1464788, 46.1074965 37.1463854, 46.1069091 37.1461738, 46.106496 37.1460819, 46.1062068 37.1460505)",,,,,
372364447,False,tertiary,True,178.344,ساحلی شمالی,"LINESTRING (46.107812 37.1465306, 46.1082313 37.1467424, 46.1087758 37.1470802, 46.1090011 37.1472491, 46.1091675 37.1474287, 46.1092748 37.1475966)",,,,,
149570370,True,secondary,False,41.641999999999996,بلوارلاله,"LINESTRING (46.1097062 37.1404127, 46.1098504 37.1403459, 46.1099698 37.1402678, 46.110076 37.140185)",,,,,
1116931705,True,secondary,False,38.918,میدان لاله,"LINESTRING (46.1097062 37.1404127, 46.1098112 37.1404382, 46.1099008 37.1404888, 46.109966 37.1405592, 46.1100002 37.1406423)",,circular,,,
781489646,True,tertiary,False,56.527,,"LINESTRING (46.1099991 37.1407336, 46.1101336 37.1410103, 46.1102094 37.1412131)",,,,,
1116931705,True,secondary,False,50.538000000000004,میدان لاله,"LINESTRING (46.1099991 37.1407336, 46.1099607 37.1408195, 46.1098895 37.1408904, 46.1097933 37.140939, 46.1096824 37.14096, 46.109569 37.1409511)",,circular,,,
382491436,False,residential,False,99.681,سینما,"LINESTRING (46.1080051 37.1391975, 46.1090759 37.1389237)",30,,,,
432168323,True,secondary,False,15.05,,"LINESTRING (46.1080051 37.1391975, 46.108113 37.139302)",,,,,
382491436,False,residential,False,24.84,سینما,"LINESTRING (46.1090759 37.1389237, 46.109306 37.1387962)",30,,,,
382491436,False,residential,True,99.681,سینما,"LINESTRING (46.1090759 37.1389237, 46.1080051 37.1391975)",30,,,,
1216294508,False,residential,False,105.355,,"LINESTRING (46.1090759 37.1389237, 46.1092946 37.139855)",,,,,
1001437083,False,tertiary,True,28.967,چای کنار,"LINESTRING (46.1002721 37.1454425, 46.1005604 37.1455652)",,,,,
"[1007916482, 399613300, 399613301]",False,tertiary,True,49.36,امام حسین,"LINESTRING (46.1002721 37.1454425, 46.1002634 37.145538, 46.1002305 37.1457409, 46.1001906 37.1458809)",,,,yes,
189294258,False,residential,True,41.07,امید یک,"LINESTRING (46.109856 37.1460808, 46.1094153 37.1459667)",,,,,
562878198,True,trunk,False,57.819,میدان انگور,"LINESTRING (46.1103938 37.1463064, 46.1103379 37.1464562, 46.110265 37.1465755, 46.1101856 37.146663, 46.1101389 37.1467111, 46.1100745 37.1467462)",,roundabout,,,21
562878198,True,trunk,False,38.763,میدان انگور,"LINESTRING (46.1100897 37.1460991, 46.1102089 37.1460881, 46.1103155 37.1461154, 46.1103716 37.1461545, 46.1103935 37.1461919, 46.1104038 37.1462544)",,roundabout,,,21
562878198,True,trunk,False,16.77,میدان انگور,"LINESTRING (46.1097425 37.1466089, 46.1097606 37.1465023, 46.1097806 37.1464621)",,roundabout,,,21
562878198,True,trunk,False,5.85,میدان انگور,"LINESTRING (46.1104038 37.1462544, 46.1103938 37.1463064)",,roundabout,,,21
562878198,True,trunk,False,38.248,میدان انگور,"LINESTRING (46.1100745 37.1467462, 46.1100007 37.1467575, 46.1099346 37.1467528, 46.1098839 37.1467441, 46.1098293 37.146732, 46.1097854 37.1466985, 46.1097629 37.1466622, 46.1097425 37.1466089)",,roundabout,,,21
"[425708585, 781492562, 425708586]",True,trunk,False,116.25399999999999,بزرگراه ولایت,"LINESTRING (46.1100745 37.1467462, 46.1099109 37.1468894, 46.1095824 37.1472885, 46.1094308 37.1475372, 46.1093783 37.1476258)",,,,yes,21
425708906,False,tertiary,False,84.091,ساحلی جنوبی,"LINESTRING (46.1084959 37.1461875, 46.109331 37.1465464)",,,,,
425708587,True,tertiary,False,11.875,,"LINESTRING (46.1084959 37.1461875, 46.1084628 37.1461916, 46.1084297 37.1461876, 46.1083995 37.1461759, 46.1083752 37.1461576)",,roundabout,,,
149570357,True,tertiary,False,42.252,,"LINESTRING (46.1084591 37.1460153, 46.1088058 37.1457545)",,,,,
425708587,True,tertiary,False,18.652,,"LINESTRING (46.1084591 37.1460153, 46.1084939 37.1460189, 46.1085255 37.146031, 46.1085508 37.1460504, 46.1085672 37.1460751, 46.1085731 37.1461026, 46.1085679 37.1461303)",,roundabout,,,
425708587,True,tertiary,False,9.318000000000001,,"LINESTRING (46.1085679 37.1461303, 46.108552 37.1461552, 46.1085272 37.1461749, 46.1084959 37.1461875)",,roundabout,,,
425708591,True,tertiary,False,48.046,ساحلی جنوبی,"LINESTRING (46.1083752 37.1461576, 46.1078655 37.1460105)",,,,,
425708587,True,tertiary,False,14.332,,"LINESTRING (46.1083752 37.1461576, 46.1083586 37.1461335, 46.108352 37.1461066, 46.1083561 37.1460793, 46.1083706 37.1460544, 46.1083868 37.1460404)",,roundabout,,,
425708906,False,tertiary,True,84.091,ساحلی جنوبی,"LINESTRING (46.109331 37.1465464, 46.1084959 37.1461875)",,,,,
425708905,True,tertiary,False,41.006,ساحلی جنوبی,"LINESTRING (46.109331 37.1465464, 46.1094604 37.1465159, 46.1095938 37.1465006, 46.1097806 37.1464621)",,,,,
562878198,True,trunk,False,49.81,میدان انگور,"LINESTRING (46.1097806 37.1464621, 46.1098187 37.1463855, 46.1099051 37.1462561, 46.1100062 37.1461417, 46.1100897 37.1460991)",,roundabout,,,21
432128595,False,residential,False,26.082,بازار,"LINESTRING (46.1034665 37.1429747, 46.1032359 37.1431204)",30,,2,,
432128595,False,residential,True,66.453,بازار,"LINESTRING (46.1034665 37.1429747, 46.1036093 37.1428943, 46.1038503 37.1427393, 46.1040613 37.1426112)",30,,2,,
806447888,False,residential,False,70.926,شهیدداداشیان,"LINESTRING (46.1034665 37.1429747, 46.1035278 37.1431038, 46.1034259 37.1431723, 46.1035493 37.1434064, 46.1036813 37.1434982)",,,,,
432128595,False,residential,True,26.082,بازار,"LINESTRING (46.1032359 37.1431204, 46.1034665 37.1429747)",30,,2,,
794152678,True,residential,False,58.614999999999995,بازار تره بار قدیم,"LINESTRING (46.1032359 37.1431204, 46.1032494 37.1431769, 46.1032357 37.1432254, 46.1030377 37.1435099, 46.1030184 37.1436032)",30,,2,,
1217471720,True,residential,False,163.151,بازار,"LINESTRING (46.1032359 37.1431204, 46.1030607 37.1431355, 46.102929 37.1431323, 46.1029094 37.1431251, 46.1016635 37.1426706, 46.1015656 37.1425898)",30,,2,,
432128599,True,residential,False,96.59199999999998,نوباشی,"LINESTRING (46.1015656 37.1425898, 46.1016232 37.1425452, 46.1016892 37.1425055, 46.1018621 37.1424363, 46.1021382 37.1423486, 46.1025017 37.142223, 46.1025382 37.1422102)",30,,2,,
794152683,False,residential,True,50.373,نگین,"LINESTRING (46.1015656 37.1425898, 46.1014677 37.1425586, 46.101008 37.1426017)",,,,,
1227447165,False,residential,False,56.453,,"LINESTRING (46.1015656 37.1425898, 46.1014921 37.142389, 46.1013329 37.1421188)",,,,,
1116921540,False,residential,False,17.334,نگین هشت,"LINESTRING (46.1000658 37.1427344, 46.1001413 37.1425906)",30,,,,
