osmid,oneway,ref,name,highway,reversed,length,geometry,junction
437195211,True,12,جاده سیاه رود - جلفا,primary,False,52.413,"LINESTRING (45.9991154 38.8686443, 45.9993506 38.8684968, 45.9996065 38.8683699)",
488506141,False,,,tertiary,False,93.88799999999999,"LINESTRING (45.9991154 38.8686443, 45.9992905 38.8684128, 45.9996374 38.8679044)",
210411878,False,144,,tertiary,True,43.469,"LINESTRING (46.0064468 38.8671465, 46.0068369 38.8669004)",
210411901,True,144,,tertiary,False,89.784,"LINESTRING (46.0064468 38.8671465, 46.0061102 38.8672409, 46.0057287 38.8672991, 46.005448 38.8673574)",
819702392,False,,,residential,True,132.6,"LINESTRING (46.0064468 38.8671465, 46.0062571 38.8666358, 46.0060568 38.8659936)",
210411897,True,144,,tertiary,False,8.53,"LINESTRING (46.0046222 38.8673957, 46.004718 38.8673778)",
210411920,True,12,,primary,False,32.781,"LINESTRING (46.0046222 38.8673957, 46.0046979 38.8673976, 46.0047691 38.8674178, 46.0048287 38.8674541, 46.0048709 38.8675031, 46.0048915 38.8675598)",roundabout
210411920,True,12,,primary,False,16.326999999999998,"LINESTRING (46.0044621 38.8674668, 46.0045068 38.8674324, 46.0045614 38.8674081, 46.0046222 38.8673957)",roundabout
437195212,False,12,جاده سیاه رود - جلفا,primary,True,25.647,"LINESTRING (46.0044621 38.8674668, 46.004377 38.8674055, 46.0042071 38.8673585)",
210411920,True,12,,primary,False,16.402,"LINESTRING (46.0048915 38.8675598, 46.0048906 38.867609, 46.0048733 38.8676563, 46.0048408 38.8676984)",roundabout
210411920,True,12,,primary,False,16.248,"LINESTRING (46.0044133 38.8676045, 46.0044139 38.8675558, 46.0044305 38.8675088, 46.0044621 38.8674668)",roundabout
437195188,False,,,tertiary,True,133.887,"LINESTRING (46.0044133 38.8676045, 46.0042514 38.8677958, 46.0037578 38.8682344, 46.0034682 38.8684223, 46.0033528 38.8684622)",
210411913,False,12,جاده خمارلو - جلفا,primary,False,104.793,"LINESTRING (46.0048408 38.8676984, 46.0050524 38.8677942, 46.0052131 38.8678671, 46.0056313 38.8680801, 46.0058906 38.8681622)",
210411920,True,12,,primary,False,23.058,"LINESTRING (46.0048408 38.8676984, 46.0047926 38.8677341, 46.0047336 38.8677582, 46.0046684 38.8677688, 46.004602 38.8677651)",roundabout
