osmid,name,highway,junction,oneway,reversed,length,geometry,lanes,maxspeed,width
"[616649275, 653661084]","['عدالت ۱', 'مدرس ۳۴']",residential,,False,False,157.932,"LINESTRING (59.2189093 32.8597394, 59.2180499 32.8597121, 59.2172198 32.8596828)",,,
616650973,عدالت,tertiary,,False,False,64.607,"LINESTRING (59.2189323 32.8591587, 59.2189093 32.8597394)",,,
"[655886557, 616649278]","['عدالت ۴', 'رسالت ۱']",residential,,False,False,158.31,"LINESTRING (59.2189323 32.8591587, 59.2196879 32.8591814, 59.2201373 32.8591949, 59.2206261 32.8592096)",,,
"[112987947, 653661083]","['عدالت ۳', 'مدرس ۳۶']",residential,,False,True,127.03099999999999,"LINESTRING (59.2189323 32.8591587, 59.2182089 32.8591404, 59.2175729 32.8591246)",,,
112987749,بلوار پاسداران,secondary,,True,False,83.845,"LINESTRING (59.2222835 32.8628316, 59.2222529 32.8635852)",4,60,
112987831,خیابان باهنر شرقی,tertiary,,False,False,22.443,"LINESTRING (59.2222835 32.8628316, 59.2225236 32.8628237)",,,20
188138346,بلوار پاسداران,secondary,,True,False,58.084,"LINESTRING (59.2221584 32.8664963, 59.2221323 32.8670182)",4,60,
112987977,رسالت ۲,residential,,False,True,110.621,"LINESTRING (59.2205992 32.859818, 59.2217835 32.8598244)",,,
188138360,رسالت,tertiary,,False,False,67.69800000000001,"LINESTRING (59.2205992 32.859818, 59.2206132 32.8595013, 59.2206261 32.8592096)",,,
188138360,رسالت,tertiary,,False,True,38.355,"LINESTRING (59.2205992 32.859818, 59.2205881 32.8600695, 59.220584 32.8601627)",,,
638504175,بلوار مدرس,secondary,,True,False,65.193,"LINESTRING (59.2169834 32.8623904, 59.2170089 32.8629763)",2,50,
"[112987913, 655886562]","['نوربخش ۱۹', 'مدرس ۲۸']",residential,,False,False,169.59699999999998,"LINESTRING (59.2169834 32.8623904, 59.2178263 32.8623549, 59.218797 32.8623156)",,,
188138513,,tertiary,,False,False,11.158,"LINESTRING (59.2205804 32.860263, 59.220584 32.8601627)",,,
654713750,شهید حکمت,tertiary,,False,True,74.676,"LINESTRING (59.2205804 32.860263, 59.2205395 32.8609337)",,,
548218268,طهماسبی,secondary,,True,False,156.791,"LINESTRING (59.2205804 32.860263, 59.2193233 32.8603165, 59.2189039 32.8603343)",3,50,
188138753,,residential,,False,False,45.752,"LINESTRING (59.2221501 32.8590229, 59.2219263 32.8590192, 59.2219144 32.8592424)",,,
"[616649275, 653661084]","['عدالت ۱', 'مدرس ۳۴']",residential,,False,True,157.932,"LINESTRING (59.2172198 32.8596828, 59.2180499 32.8597121, 59.2189093 32.8597394)",,,
616656445,رسالت ۴,residential,,False,False,120.388,"LINESTRING (59.2206261 32.8592096, 59.2219144 32.8592424)",,,
188138360,رسالت,tertiary,,False,True,67.69800000000001,"LINESTRING (59.2206261 32.8592096, 59.2206132 32.8595013, 59.2205992 32.859818)",,,
"[655886557, 616649278]","['عدالت ۴', 'رسالت ۱']",residential,,False,True,158.31,"LINESTRING (59.2206261 32.8592096, 59.2201373 32.8591949, 59.2196879 32.8591814, 59.2189323 32.8591587)",,,
188138348,بلوار پاسداران,secondary,,True,False,78.377,"LINESTRING (59.2221368 32.8628459, 59.2221671 32.8621415)",4,60,
614794524,باهنر غربی,tertiary,,False,True,157.838,"LINESTRING (59.2221368 32.8628459, 59.2204497 32.8629276)",2,50,
188138348,بلوار پاسداران,secondary,,True,False,77.575,"LINESTRING (59.2222223 32.8608611, 59.2222311 32.8606558, 59.2222476 32.8602936, 59.2222487 32.8602627, 59.2222523 32.8601639)",4,60,
"[188138712, 654713749]","['حکمت ۶', 'پاسداران ۱۱']",residential,,False,False,157.385,"LINESTRING (59.2222223 32.8608611, 59.2213424 32.8608976, 59.2205395 32.8609337)",,,
654713750,شهید حکمت,tertiary,,False,False,74.676,"LINESTRING (59.2205395 32.8609337, 59.2205804 32.860263)",,,
654713750,شهید حکمت,tertiary,,False,True,72.16,"LINESTRING (59.2205395 32.8609337, 59.2205 32.8615818)",,,
"[188138712, 654713749]","['حکمت ۶', 'پاسداران ۱۱']",residential,,False,True,157.385,"LINESTRING (59.2205395 32.8609337, 59.2213424 32.8608976, 59.2222223 32.8608611)",,,
"[616649271, 654713751]","['نوربخش ۲۴', 'حکمت ۵']",residential,,False,False,156.279,"LINESTRING (59.2205395 32.8609337, 59.2196017 32.8609666, 59.2188681 32.8609981)",,,
188138803,خیابان شهید نوربخش,tertiary,,False,False,73.508,"LINESTRING (59.2188681 32.8609981, 59.2188325 32.8616585)",,,
188138803,خیابان شهید نوربخش,tertiary,,False,True,73.887,"LINESTRING (59.2188681 32.8609981, 59.2189039 32.8603343)",,,
"[654713751, 616649271]","['نوربخش ۲۴', 'حکمت ۵']",residential,,False,True,156.279,"LINESTRING (59.2188681 32.8609981, 59.2196017 32.8609666, 59.2205395 32.8609337)",,,
"[655886561, 655886559]","['نوربخش ۲۳', 'مدرس ۳۲']",residential,,False,False,170.599,"LINESTRING (59.2188681 32.8609981, 59.2178868 32.8610429, 59.2170456 32.8610979)",,,
112987749,بلوار پاسداران,secondary,,True,False,71.206,"LINESTRING (59.2223379 32.8614925, 59.2223119 32.8621325)",4,60,
188138348,بلوار پاسداران,secondary,,True,False,72.291,"LINESTRING (59.2221943 32.8615108, 59.2222223 32.8608611)",4,60,
"[654713752, 654713753]","['حکمت ۴', 'پاسداران ۹']",residential,,False,True,158.449,"LINESTRING (59.2221943 32.8615108, 59.2213122 32.8615451, 59.2205 32.8615818)",,,
654713750,شهید حکمت,tertiary,,False,False,72.16,"LINESTRING (59.2205 32.8615818, 59.2205395 32.8609337)",,,
654713750,شهید حکمت,tertiary,,False,True,71.982,"LINESTRING (59.2205 32.8615818, 59.2204606 32.8622283)",,,
"[616649268, 655886558]","['نوربخش ۲۲', 'حکمت ۳']",residential,,False,True,155.981,"LINESTRING (59.2205 32.8615818, 59.2195964 32.8616236, 59.2188325 32.8616585)",,,
"[654713752, 654713753]","['حکمت ۴', 'پاسداران ۹']",residential,,False,False,158.449,"LINESTRING (59.2205 32.8615818, 59.2213122 32.8615451, 59.2221943 32.8615108)",,,
188138803,خیابان شهید نوربخش,tertiary,,False,False,73.141,"LINESTRING (59.2188325 32.8616585, 59.218797 32.8623156)",,,
188138803,خیابان شهید نوربخش,tertiary,,False,True,73.508,"LINESTRING (59.2188325 32.8616585, 59.2188681 32.8609981)",,,
"[616649268, 655886558]","['نوربخش ۲۲', 'حکمت ۳']",residential,,False,False,155.981,"LINESTRING (59.2188325 32.8616585, 59.2195964 32.8616236, 59.2205 32.8615818)",,,
"[188138707, 655886564]","['مدرس ۳۰', 'نوربخش ۲۱']",residential,,False,True,170.098,"LINESTRING (59.2188325 32.8616585, 59.2178592 32.8617003, 59.2170144 32.8617462)",,,
638504175,بلوار مدرس,secondary,,True,False,71.69,"LINESTRING (59.2170144 32.8617462, 59.2169834 32.8623904)",2,50,
"[188138707, 655886564]","['مدرس ۳۰', 'نوربخش ۲۱']",residential,,False,False,170.098,"LINESTRING (59.2170144 32.8617462, 59.2178592 32.8617003, 59.2188325 32.8616585)",,,
112987749,بلوار پاسداران,secondary,,True,False,77.78200000000001,"LINESTRING (59.2223119 32.8621325, 59.2223012 32.8623971, 59.2222835 32.8628316)",4,60,
112987831,خیابان باهنر شرقی,tertiary,,False,True,31.181,"LINESTRING (59.2228569 32.8628078, 59.2225236 32.8628237)",,,20
616664733,باهنر ۶,residential,,False,True,78.118,"LINESTRING (59.2228569 32.8628078, 59.2229028 32.8630911, 59.2229698 32.8635039)",,,
112987831,خیابان باهنر شرقی,tertiary,,False,False,31.181,"LINESTRING (59.2225236 32.8628237, 59.2228569 32.8628078)",,,20
112987831,خیابان باهنر شرقی,tertiary,,False,True,22.443,"LINESTRING (59.2225236 32.8628237, 59.2222835 32.8628316)",,,20
188138478,باهنر ۴,residential,,False,False,80.57900000000001,"LINESTRING (59.2225236 32.8628237, 59.2225868 32.8631344, 59.222669 32.863538)",,,
112987646,بلوار مدرس,secondary,,True,False,92.058,"LINESTRING (59.2168559 32.8629605, 59.2168408 32.8621327)",,50,
112987783,میدان سوم مدرس,secondary,roundabout,True,False,14.932,"LINESTRING (59.2168559 32.8629605, 59.216908 32.8629513, 59.2169609 32.8629568, 59.2170089 32.8629763)",,,
616664733,باهنر ۶,residential,,False,True,29.885,"LINESTRING (59.2229698 32.8635039, 59.223013 32.8637702)",,,
618445872,پاسداران ۲۶,residential,,False,False,28.349,"LINESTRING (59.2229698 32.8635039, 59.222669 32.863538)",,,
616664733,باهنر ۶,residential,,False,False,78.118,"LINESTRING (59.2229698 32.8635039, 59.2229028 32.8630911, 59.2228569 32.8628078)",,,
618445872,پاسداران ۲۶,residential,,False,False,14.302,"LINESTRING (59.222669 32.863538, 59.2225173 32.8635555)",,,
618445872,پاسداران ۲۶,residential,,False,True,28.349,"LINESTRING (59.222669 32.863538, 59.2229698 32.8635039)",,,
188138478,باهنر ۴,residential,,False,True,80.57900000000001,"LINESTRING (59.222669 32.863538, 59.2225868 32.8631344, 59.2225236 32.8628237)",,,
188138463,,residential,,False,False,30.483,"LINESTRING (59.2225173 32.8635555, 59.2225616 32.8638271)",,,
618445872,پاسداران ۲۶,residential,,False,False,24.915,"LINESTRING (59.2225173 32.8635555, 59.2222529 32.8635852)",,,
618445872,پاسداران ۲۶,residential,,False,True,14.302,"LINESTRING (59.2225173 32.8635555, 59.222669 32.863538)",,,
616664733,باهنر ۶,residential,,False,False,42.398,"LINESTRING (59.2230743 32.864148, 59.223013 32.8637702)",,,
618445874,پاسداران ۲۴,residential,,False,False,42.589,"LINESTRING (59.2230743 32.864148, 59.2226237 32.8642067)",,,
618445874,پاسداران ۲۴,residential,,False,False,21.203,"LINESTRING (59.2224508 32.8642218, 59.222226 32.8642484)",,,
618445874,پاسداران ۲۴,residential,,False,True,16.236,"LINESTRING (59.2224508 32.8642218, 59.2226237 32.8642067)",,,
188138633,,residential,,False,False,72.78,"LINESTRING (59.2224508 32.8642218, 59.2224953 32.8644568, 59.2225296 32.8646382, 59.2225732 32.8648682)",,,
616661187,پاسداران ۲۲,residential,,False,True,35.527,"LINESTRING (59.2225732 32.8648682, 59.2221969 32.8649149)",,,
188138633,,residential,,False,False,67.72,"LINESTRING (59.2225732 32.8648682, 59.2226145 32.8650872, 59.2226868 32.8654697)",,,
188138633,,residential,,False,True,72.78,"LINESTRING (59.2225732 32.8648682, 59.2225296 32.8646382, 59.2224953 32.8644568, 59.2224508 32.8642218)",,,
618445877,پاسداران ۲۰,residential,,False,False,40.174,"LINESTRING (59.2226868 32.8654697, 59.2222604 32.8655172)",,,
188138633,,residential,,False,True,67.72,"LINESTRING (59.2226868 32.8654697, 59.2226145 32.8650872, 59.2225732 32.8648682)",,,
188138581,میدان قدس,secondary,roundabout,True,False,15.879999999999999,"LINESTRING (59.22188 32.8658102, 59.221918 32.8657444, 59.2219652 32.8656871)",,,
188138740,نواب صفوی,tertiary,,True,False,94.79199999999999,"LINESTRING (59.22188 32.8658102, 59.2217244 32.8656058, 59.2215988 32.8654668, 59.2214395 32.8653459, 59.2212828 32.8652635, 59.2211967 32.8651948)",2,50,
188138581,میدان قدس,secondary,roundabout,True,False,16.502000000000002,"LINESTRING (59.222232 32.8657872, 59.2222587 32.8658538, 59.2222641 32.8659318)",,,
188138581,میدان قدس,secondary,roundabout,True,False,26.636999999999997,"LINESTRING (59.2222641 32.8659318, 59.2222547 32.8660232, 59.2222197 32.8661141, 59.2221908 32.8661604)",,,
188138581,میدان قدس,secondary,roundabout,True,False,34.959,"LINESTRING (59.2218812 32.8661181, 59.2218629 32.866047, 59.2218488 32.8659735, 59.2218476 32.8659109, 59.2218623 32.8658508, 59.22188 32.8658102)",,,
188138346,بلوار پاسداران,secondary,,True,False,34.036,"LINESTRING (59.2221908 32.8661604, 59.22216 32.8664654)",4,60,
188138581,میدان قدس,secondary,roundabout,True,False,37.681999999999995,"LINESTRING (59.2221908 32.8661604, 59.2221555 32.8661996, 59.2220781 32.8662305, 59.2220277 32.8662324, 59.2219592 32.8662111, 59.2219162 32.8661666, 59.2218812 32.8661181)",,,
188138346,بلوار پاسداران,secondary,,True,False,65.74000000000001,"LINESTRING (59.2221323 32.8670182, 59.2221243 32.8671785, 59.2221074 32.8675166, 59.2221028 32.8676089)",4,60,
729099299,بلوار توحید,tertiary,,True,False,69.736,"LINESTRING (59.2133742 32.8589864, 59.2133459 32.8596131)",2,50,20
"[188259006, 653051671]","['توحید ۱۲', 'فتح ۱۱']",residential,,False,False,173.22899999999998,"LINESTRING (59.2133742 32.8589864, 59.21423 32.8590126, 59.2152276 32.8590426)",,,
188258965,فتح,residential,,False,True,69.86099999999999,"LINESTRING (59.2152276 32.8590426, 59.2152229 32.8591561, 59.2152018 32.8596705)",,,20
"[188259006, 653051671]","['فتح ۱۱', 'توحید ۱۲']",residential,,False,True,173.22899999999998,"LINESTRING (59.2152276 32.8590426, 59.21423 32.8590126, 59.2133742 32.8589864)",,,
729099299,بلوار توحید,tertiary,,True,False,70.059,"LINESTRING (59.2133459 32.8596131, 59.2133174 32.8602427)",2,50,20
"[188259028, 653051670]","['فتح ۹', 'توحید ۱۰']",residential,,False,True,173.466,"LINESTRING (59.2133459 32.8596131, 59.2142021 32.8596399, 59.2152018 32.8596705)",,,
188258965,فتح,residential,,False,True,69.972,"LINESTRING (59.2152018 32.8596705, 59.2151759 32.8602994)",,,20
188258965,فتح,residential,,False,False,69.86099999999999,"LINESTRING (59.2152018 32.8596705, 59.2152229 32.8591561, 59.2152276 32.8590426)",,,20
"[188259028, 653051670]","['فتح ۹', 'توحید ۱۰']",residential,,False,False,173.466,"LINESTRING (59.2152018 32.8596705, 59.2142021 32.8596399, 59.2133459 32.8596131)",,,
729099299,بلوار توحید,tertiary,,True,False,74.944,"LINESTRING (59.2133174 32.8602427, 59.2132869 32.8609162)",2,50,20
"[188259108, 653051669]","['فتح ۷', 'توحید ۸']",residential,,False,False,173.70499999999998,"LINESTRING (59.2133174 32.8602427, 59.2141759 32.860268, 59.2151759 32.8602994)",,,
188258965,فتح,residential,,False,False,69.972,"LINESTRING (59.2151759 32.8602994, 59.2152018 32.8596705)",,,20
188258965,فتح,residential,,False,True,75.402,"LINESTRING (59.2151759 32.8602994, 59.2151479 32.8609771)",,,20
"[188259108, 653051669]","['فتح ۷', 'توحید ۸']",residential,,False,True,173.70499999999998,"LINESTRING (59.2151759 32.8602994, 59.2141759 32.860268, 59.2133174 32.8602427)",,,
188258965,فتح,residential,,False,False,75.402,"LINESTRING (59.2151479 32.8609771, 59.2151759 32.8602994)",,,20
188258965,فتح,residential,,False,True,70.161,"LINESTRING (59.2151479 32.8609771, 59.215122 32.8616077)",,,20
"[188259056, 653051658]","['توحید ۶', 'فتح ۵']",residential,,False,True,173.966,"LINESTRING (59.2151479 32.8609771, 59.2141999 32.860955, 59.2132869 32.8609162)",,,
112987646,بلوار مدرس,secondary,,True,False,80.4,"LINESTRING (59.2168774 32.8613502, 59.2169092 32.8606693, 59.2169112 32.8606277)",,50,
188258965,فتح,residential,,False,False,70.161,"LINESTRING (59.215122 32.8616077, 59.2151479 32.8609771)",,,20
188258965,فتح,residential,,False,True,5.062,"LINESTRING (59.215122 32.8616077, 59.2151201 32.8616532)",,,20
188259299,مبلغان,residential,,True,False,183.10600000000002,"LINESTRING (59.215122 32.8616077, 59.2161075 32.8616576, 59.2164864 32.8616768, 59.216654 32.8616168, 59.2167028 32.8615979, 59.2167814 32.8615454, 59.2168456 32.8614734, 59.2168774 32.8613502)",,,
188258965,فتح,residential,,False,False,5.062,"LINESTRING (59.2151201 32.8616532, 59.215122 32.8616077)",,,20
188258965,فتح,residential,,False,True,7.833,"LINESTRING (59.2151201 32.8616532, 59.2151172 32.8617236)",,,20
"[653051657, 188258987]","['توحید ۴', 'فتح ۳']",residential,,False,"[False, True]",174.21699999999998,"LINESTRING (59.2151201 32.8616532, 59.2141476 32.8616191, 59.213256 32.8616001)",,,
188258965,فتح,residential,,False,False,7.833,"LINESTRING (59.2151172 32.8617236, 59.2151201 32.8616532)",,,20
188258965,فتح,residential,,False,True,64.075,"LINESTRING (59.2151172 32.8617236, 59.2150935 32.8622995)",,,20
112987646,بلوار مدرس,secondary,,True,False,87.077,"LINESTRING (59.2168408 32.8621327, 59.2168774 32.8613502)",,50,
188259308,مبلغان,residential,,True,False,183.296,"LINESTRING (59.2168408 32.8621327, 59.2168022 32.8619844, 59.2167267 32.8619002, 59.2166924 32.8618756, 59.2166179 32.861822, 59.2164789 32.8617747, 59.2151172 32.8617236)",,,
112987910,بلوار توحید,tertiary,,True,False,74.494,"LINESTRING (59.2131075 32.8622424, 59.2131394 32.861573)",2,50,20
188258965,فتح,residential,,False,False,64.075,"LINESTRING (59.2150935 32.8622995, 59.2151172 32.8617236)",,,20
188258965,فتح,residential,,False,True,96.6,"LINESTRING (59.2150935 32.8622995, 59.2150569 32.8631677)",,,20
"[653051655, 188259071]","['توحید ۲', 'فتح ۱']",residential,,False,"[False, True]",93.876,"LINESTRING (59.2150935 32.8622995, 59.2141383 32.8622745, 59.2140889 32.8622734)",,,
112987910,بلوار توحید,tertiary,,True,False,40.474,"LINESTRING (59.2130901 32.8626061, 59.2131075 32.8622424)",2,50,20
188259138,میدان توحید,tertiary,roundabout,True,False,6.426,"LINESTRING (59.2131881 32.8631084, 59.2132148 32.8631266, 59.2132338 32.8631507)",,,
112987910,بلوار توحید,tertiary,,True,False,56.105999999999995,"LINESTRING (59.2130704 32.8631104, 59.2130735 32.8630305, 59.2130901 32.8626061)",2,50,20
188259138,میدان توحید,tertiary,roundabout,True,False,11.529,"LINESTRING (59.2130704 32.8631104, 59.2130984 32.8630996, 59.2131289 32.8630955, 59.2131595 32.8630985, 59.2131881 32.8631084)",,,
188259138,میدان توحید,tertiary,roundabout,True,False,3.233,"LINESTRING (59.2130444 32.8631296, 59.2130704 32.8631104)",,,
188259138,میدان توحید,tertiary,roundabout,True,False,12.771999999999998,"LINESTRING (59.2132338 32.8631507, 59.2132433 32.8631783, 59.2132425 32.863207, 59.2132315 32.8632342, 59.2132114 32.8632574)",,,
656709267,سید جمال الدین اسدآبادی,tertiary,,True,False,39.708000000000006,"LINESTRING (59.2132338 32.8631507, 59.2132883 32.8631909, 59.2133597 32.8632107, 59.2133884 32.8632187, 59.2135094 32.8632307, 59.2136345 32.8632372)",,,
188258965,فتح,residential,,False,False,96.6,"LINESTRING (59.2150569 32.8631677, 59.2150935 32.8622995)",,,20
729099292,سید جمال الدین اسدآبادی,tertiary,,False,False,158.609,"LINESTRING (59.2150569 32.8631677, 59.2167522 32.863085)",,50,
729099292,سید جمال الدین اسدآبادی,tertiary,,False,True,18.899,"LINESTRING (59.2150569 32.8631677, 59.2148549 32.8631776)",,50,
188259298,جمال الدین اسدآبادی ۱,residential,,False,False,75.681,"LINESTRING (59.2148549 32.8631776, 59.2149501 32.8638535)",,,
729099292,سید جمال الدین اسدآبادی,tertiary,,False,False,18.899,"LINESTRING (59.2148549 32.8631776, 59.2150569 32.8631677)",,50,
729099292,سید جمال الدین اسدآبادی,tertiary,,False,True,86.887,"LINESTRING (59.2148549 32.8631776, 59.2139262 32.8632229)",,50,
188259333,جمال الدین اسدآبادی ۳,residential,,False,False,46.358,"LINESTRING (59.2138177 32.8632282, 59.2138466 32.8636444)",,,
729099292,سید جمال الدین اسدآبادی,tertiary,,False,False,10.151,"LINESTRING (59.2138177 32.8632282, 59.2139262 32.8632229)",,50,
729099292,سید جمال الدین اسدآبادی,tertiary,,False,True,17.14,"LINESTRING (59.2138177 32.8632282, 59.2136345 32.8632372)",,50,
54733363,سید جمال الدین اسدآبادی,tertiary,,True,False,18.06,"LINESTRING (59.2130847 32.8632771, 59.2128916 32.8632855)",,,
188259138,میدان توحید,tertiary,roundabout,True,False,19.389000000000003,"LINESTRING (59.2130847 32.8632771, 59.2130557 32.8632612, 59.2130338 32.8632387, 59.213021 32.8632117, 59.2130185 32.8631827, 59.2130265 32.8631545, 59.2130444 32.8631296)",,,
188138348,بلوار پاسداران,secondary,,True,False,73.648,"LINESTRING (59.2221082 32.8635078, 59.2221321 32.8629533, 59.2221368 32.8628459)",4,60,
"[188259242, 655886565]","['پاسداران ۵', 'نوربخش ۱۸']",residential,,False,False,317.063,"LINESTRING (59.2221082 32.8635078, 59.2203482 32.863593, 59.2187191 32.8636712)",,,
188259307,مفتح ۳۲,residential,,False,False,36.829,"LINESTRING (59.2142398 32.8636195, 59.2138466 32.8636444)",,,
188259307,مفتح ۳۲,residential,,False,False,130.859,"LINESTRING (59.2138466 32.8636444, 59.2124495 32.8637329)",,,
188259307,مفتح ۳۲,residential,,False,True,36.829,"LINESTRING (59.2138466 32.8636444, 59.2142398 32.8636195)",,,
188259333,جمال الدین اسدآبادی ۳,residential,,False,False,30.642,"LINESTRING (59.2138466 32.8636444, 59.2138657 32.8639195)",,,
188259333,جمال الدین اسدآبادی ۳,residential,,False,True,46.358,"LINESTRING (59.2138466 32.8636444, 59.2138177 32.8632282)",,,
616650971,شهید نوربخش,residential,,False,False,66.115,"LINESTRING (59.2187191 32.8636712, 59.2186906 32.8642653)",,,
616664737,باهنر ۲,residential,,False,True,73.69,"LINESTRING (59.2187191 32.8636712, 59.2187605 32.8630094)",,,
