osmid,oneway,name,highway,reversed,length,junction,geometry
455703189,True,نهر مسیح شرقی,tertiary,False,57.324,,"LINESTRING (54.3675446 30.0586152, 54.3678465 30.0590596)"
200526251,True,میدان جمهوری اسلامی,secondary,False,17.285,roundabout,"LINESTRING (54.3675446 30.0586152, 54.367525 30.0586661, 54.3674858 30.058707, 54.3674369 30.058731)"
200526251,True,میدان جمهوری اسلامی,secondary,False,5.787,roundabout,"LINESTRING (54.3674369 30.058731, 54.3673782 30.0587423)"
200526251,True,میدان جمهوری اسلامی,secondary,False,20.848,roundabout,"LINESTRING (54.3673782 30.0587423, 54.3673195 30.058731, 54.3672705 30.058707, 54.3672314 30.0586661, 54.3672191 30.0586342)"
200526257,True,,secondary,False,115.983,,"LINESTRING (54.3673782 30.0587423, 54.3672732 30.0588793, 54.366851 30.059473, 54.366716 30.0596119)"
200526251,True,میدان جمهوری اسلامی,secondary,False,7.408,roundabout,"LINESTRING (54.3672191 30.0586342, 54.3672118 30.0586152, 54.3672118 30.0585686)"
200526251,True,میدان جمهوری اسلامی,secondary,False,23.033,roundabout,"LINESTRING (54.3672118 30.0585686, 54.3672314 30.0585178, 54.3672705 30.0584769, 54.3673195 30.0584529, 54.3673782 30.058443)"
455703191,True,,tertiary,False,288.40099999999995,,"LINESTRING (54.3672118 30.0585686, 54.3671602 30.0583923, 54.3663663 30.057674, 54.3651956 30.0566824)"
200526251,True,میدان جمهوری اسلامی,secondary,False,2.912,roundabout,"LINESTRING (54.3673782 30.058443, 54.3674079 30.058448)"
200526251,True,میدان جمهوری اسلامی,secondary,False,11.137,roundabout,"LINESTRING (54.367525 30.0585178, 54.3675446 30.0585686, 54.3675446 30.0586152)"
200526254,False,امام خمینی,secondary,False,5.371,,"LINESTRING (54.3681545 30.0575596, 54.3681871 30.0575204)"
200526252,True,امام خمینی,tertiary,False,122.97399999999999,,"LINESTRING (54.3681545 30.0575596, 54.3679042 30.05797, 54.3676684 30.0582577, 54.3675943 30.0583671, 54.3675434 30.0584703, 54.367525 30.0585178)"
200526254,False,امام خمینی,secondary,False,29.097,,"LINESTRING (54.3685216 30.0571178, 54.3686977 30.0569051)"
200526254,False,امام خمینی,secondary,True,55.141,,"LINESTRING (54.3685216 30.0571178, 54.3681871 30.0575204)"
455718727,False,فیروزه,residential,False,103.387,,"LINESTRING (54.3685216 30.0571178, 54.3686869 30.057142, 54.3695614 30.0573489)"
200526254,False,امام خمینی,secondary,True,29.097,,"LINESTRING (54.3686977 30.0569051, 54.3685216 30.0571178)"
455707692,False,ابن سینا,residential,True,52.694,,"LINESTRING (54.3686977 30.0569051, 54.3681999 30.0567078)"
200526254,False,امام خمینی,secondary,False,31.883,,"LINESTRING (54.3686977 30.0569051, 54.3687789 30.0568172, 54.3689048 30.0566813)"
200526254,False,امام خمینی,secondary,True,62.376,,"LINESTRING (54.3713493 30.054961, 54.3708146 30.055278)"
574685441,False,,residential,False,135.803,,"LINESTRING (54.3713493 30.054961, 54.3722557 30.055897)"
200526254,False,امام خمینی,secondary,False,81.158,,"LINESTRING (54.3713493 30.054961, 54.3719152 30.0546373, 54.3720437 30.0545478)"
200526259,False,شهید بهشتی,secondary,False,27.271,,"LINESTRING (54.366716 30.0596119, 54.3665896 30.0598314)"
455718729,False,عباس زارع,residential,True,73.884,,"LINESTRING (54.366716 30.0596119, 54.3660545 30.0592747)"
