osmid,highway,oneway,reversed,length,geometry,name,maxspeed
50148584,residential,False,True,75.756,"LINESTRING (-76.8717309 17.9749708, -76.8723885 17.9752408)",,
667571269,residential,False,False,32.862,"LINESTRING (-76.8717309 17.9749708, -76.871619 17.9752465)",,
"[50148584, 50148578]",residential,False,False,135.15800000000002,"LINESTRING (-76.8717309 17.9749708, -76.8715927 17.9749139, -76.8715445 17.9749002, -76.8714911 17.9748967, -76.8714509 17.9749265, -76.8714241 17.9749655, -76.8710476 17.9757676)",,
50148581,residential,False,False,130.814,"LINESTRING (-76.8751409 17.9706836, -76.8757873 17.9709456, -76.876282 17.9711372)",Shenton Avenue,
50148581,residential,False,True,120.87,"LINESTRING (-76.8751409 17.9706836, -76.8750172 17.9706344, -76.8746095 17.971512)",Shenton Avenue,
591843321,residential,False,False,34.166000000000004,"LINESTRING (-76.8751409 17.9706836, -76.8750223 17.9709235, -76.8750612 17.9709437)",,
356359699,residential,False,False,41.931,"LINESTRING (-76.8749776 17.971652, -76.8746095 17.971512)",Kitson Road,
356359699,residential,False,True,80.673,"LINESTRING (-76.8749776 17.971652, -76.8756799 17.971935)",Kitson Road,
356359700,residential,False,False,15.417,"LINESTRING (-76.8749776 17.971652, -76.8750313 17.9715231)",,
356359700,residential,False,True,26.017,"LINESTRING (-76.8749776 17.971652, -76.8748999 17.971874)",,
591843321,residential,False,True,34.166000000000004,"LINESTRING (-76.8750612 17.9709437, -76.8750223 17.9709235, -76.8751409 17.9706836)",,
50148583,residential,False,False,54.947,"LINESTRING (-76.8754786 17.9729102, -76.8749943 17.9727314)",Troja Rd,
50148595,residential,False,True,106.489,"LINESTRING (-76.8754786 17.9729102, -76.875896 17.9720387)",Benbow Avenue,
50148595,residential,False,False,108.331,"LINESTRING (-76.8754786 17.9729102, -76.875263 17.9734531, -76.8751167 17.9738216)",Benbow Avenue,
50148589,residential,False,False,65.422,"LINESTRING (-76.8710476 17.9757676, -76.8716252 17.9759781)",Palm Road,
"[50148584, 50148578]",residential,False,True,135.15800000000002,"LINESTRING (-76.8710476 17.9757676, -76.8714241 17.9749655, -76.8714509 17.9749265, -76.8714911 17.9748967, -76.8715445 17.9749002, -76.8715927 17.9749139, -76.8717309 17.9749708)",,
