osmid,highway,oneway,reversed,length,geometry,ref,name,access,maxspeed,junction
369012091,residential,False,False,204.75799999999998,"LINESTRING (1.5006499 6.5870565, 1.500907 6.5876455, 1.501028 6.5879358, 1.5013689 6.5887537)",,,,,
373705952,secondary,False,True,98.274,"LINESTRING (1.5006499 6.5870565, 1.5004545 6.5872232, 1.5000398 6.5876971)",N4,Aneho - Tabligbo National Road,yes,,
177018595,unclassified,False,True,60.117,"LINESTRING (1.5000398 6.5876971, 1.4998081 6.5872079)",,,,,
373705952,secondary,False,True,2.804,"LINESTRING (1.5000398 6.5876971, 1.5000253 6.5877178)",N4,Aneho - Tabligbo National Road,yes,,
373705952,secondary,False,False,98.274,"LINESTRING (1.5000398 6.5876971, 1.5004545 6.5872232, 1.5006499 6.5870565)",N4,Aneho - Tabligbo National Road,yes,,
183754618,unclassified,False,False,141.098,"LINESTRING (1.4985113 6.5881664, 1.4987299 6.5894166)",,,,,
681320055,secondary,False,False,35.489,"LINESTRING (1.4985113 6.5881664, 1.4988266 6.5881051)",N4,,yes,,
681320055,secondary,False,True,64.735,"LINESTRING (1.4985113 6.5881664, 1.497931 6.5882477)",N4,,yes,,
183754612,tertiary,False,True,38.404,"LINESTRING (1.5003339 6.588994, 1.5004599 6.5893159)",,,,,
183754615,residential,False,False,86.326,"LINESTRING (1.5003339 6.588994, 1.4995785 6.589193)",,,,,
183754615,residential,False,True,117.408,"LINESTRING (1.5003339 6.588994, 1.5013689 6.5887537)",,,,,
183754612,tertiary,False,False,88.1,"LINESTRING (1.5003339 6.588994, 1.5000843 6.5883628, 1.5000551 6.5882524)",,,,,
183754615,residential,False,False,50.409,"LINESTRING (1.4987299 6.5894166, 1.4988906 6.5898409)",,,,,
183754615,residential,False,True,96.978,"LINESTRING (1.4987299 6.5894166, 1.4995785 6.589193)",,,,,
183754618,unclassified,False,False,60.767,"LINESTRING (1.4987299 6.5894166, 1.4983891 6.5898456)",,,,,
183754618,unclassified,False,True,141.098,"LINESTRING (1.4987299 6.5894166, 1.4985113 6.5881664)",,,,,
183754618,unclassified,False,False,16.636,"LINESTRING (1.4962942 6.5924827, 1.496202 6.592601)",,,,,
183754618,unclassified,False,True,66.703,"LINESTRING (1.4962942 6.5924827, 1.4966683 6.5920118)",,,,,
369010933,residential,False,False,177.904,"LINESTRING (1.4962942 6.5924827, 1.4978951 6.5923076)",,,,,
369009842,residential,False,False,116.249,"LINESTRING (1.4958733 6.5942553, 1.4966832 6.5949229)",,,,,
369009837,residential,False,False,218.724,"LINESTRING (1.4958733 6.5942553, 1.4967101 6.5931818, 1.4968433 6.5930913, 1.4972918 6.5930356)",,,,,
369009842,residential,False,False,71.458,"LINESTRING (1.4966832 6.5949229, 1.4971945 6.5953166)",,,,,
369009842,residential,False,True,116.249,"LINESTRING (1.4966832 6.5949229, 1.4958733 6.5942553)",,,,,
369009191,residential,False,True,151.023,"LINESTRING (1.4966832 6.5949229, 1.4972147 6.5942331, 1.497404 6.5941078, 1.4976633 6.5940521)",,,,,
183754612,tertiary,False,False,85.695,"LINESTRING (1.5027344 6.5951282, 1.5024533 6.5944099)",,,,,
369009833,residential,False,False,140.063,"LINESTRING (1.5027344 6.5951282, 1.5038704 6.5945686)",,,,,
369009833,residential,False,True,65.523,"LINESTRING (1.5027344 6.5951282, 1.5021833 6.5953462)",,,,,
369009842,residential,False,True,71.458,"LINESTRING (1.4971945 6.5953166, 1.4966832 6.5949229)",,,,,
183754618,unclassified,False,False,21.416,"LINESTRING (1.4976647 6.5907575, 1.4975446 6.5909087)",,,,,
183754618,unclassified,False,True,129.169,"LINESTRING (1.4976647 6.5907575, 1.4983891 6.5898456)",,,,,
369010929,residential,False,False,87.24000000000001,"LINESTRING (1.4976647 6.5907575, 1.4979338 6.5909397, 1.4980924 6.591373)",,,,,
183754618,unclassified,False,False,140.362,"LINESTRING (1.4975446 6.5909087, 1.4967574 6.5918996)",,,,,
183754618,unclassified,False,True,21.416,"LINESTRING (1.4975446 6.5909087, 1.4976647 6.5907575)",,,,,
369010932,residential,False,False,105.088,"LINESTRING (1.4975446 6.5909087, 1.4977911 6.5918215)",,,,,
370009909,residential,False,True,80.18,"LINESTRING (1.4975446 6.5909087, 1.4973497 6.5902141)",,,,,
183754615,residential,False,False,56.122,"LINESTRING (1.4993833 6.5911414, 1.4995935 6.5916009)",,,,,
369010930,residential,False,True,77.038,"LINESTRING (1.4993833 6.5911414, 1.498703 6.591294)",,,,,
183754615,residential,False,True,154.511,"LINESTRING (1.4993833 6.5911414, 1.4991349 6.5904856, 1.4988906 6.5898409)",,,,,
369010930,residential,False,False,77.038,"LINESTRING (1.498703 6.591294, 1.4993833 6.5911414)",,,,,
369010930,residential,False,True,68.017,"LINESTRING (1.498703 6.591294, 1.4980924 6.591373)",,,,,
369011633,residential,False,False,50.327,"LINESTRING (1.498703 6.591294, 1.498864 6.5917174)",,,,,
369010929,residential,False,False,50.547,"LINESTRING (1.4980924 6.591373, 1.4982311 6.5918062)",,,,,
369010930,residential,False,False,68.017,"LINESTRING (1.4980924 6.591373, 1.498703 6.591294)",,,,,
369010929,residential,False,True,87.24000000000001,"LINESTRING (1.4980924 6.591373, 1.4979338 6.5909397, 1.4976647 6.5907575)",,,,,
183754615,residential,False,False,10.028,"LINESTRING (1.4995935 6.5916009, 1.4996389 6.591679)",,,,,
183754615,residential,False,True,56.122,"LINESTRING (1.4995935 6.5916009, 1.4993833 6.5911414)",,,,,
369010931,residential,False,True,81.615,"LINESTRING (1.4995935 6.5916009, 1.498864 6.5917174)",,,,,
369010929,residential,False,False,52.16,"LINESTRING (1.4982311 6.5918062, 1.4983996 6.5922444)",,,,,
369010929,residential,False,True,50.547,"LINESTRING (1.4982311 6.5918062, 1.4980924 6.591373)",,,,,
369010931,residential,False,False,70.604,"LINESTRING (1.4982311 6.5918062, 1.498864 6.5917174)",,,,,
369010931,residential,False,True,48.632,"LINESTRING (1.4982311 6.5918062, 1.4977911 6.5918215)",,,,,
369010931,residential,False,False,48.632,"LINESTRING (1.4977911 6.5918215, 1.4982311 6.5918062)",,,,,
369010931,residential,False,True,114.512,"LINESTRING (1.4977911 6.5918215, 1.4967574 6.5918996)",,,,,
369010932,residential,False,False,55.259,"LINESTRING (1.4977911 6.5918215, 1.4978951 6.5923076)",,,,,
369010932,residential,False,True,105.088,"LINESTRING (1.4977911 6.5918215, 1.4975446 6.5909087)",,,,,
183754618,unclassified,False,False,15.891,"LINESTRING (1.4967574 6.5918996, 1.4966683 6.5920118)",,,,,
183754618,unclassified,False,True,140.362,"LINESTRING (1.4967574 6.5918996, 1.4975446 6.5909087)",,,,,
369010931,residential,False,False,114.512,"LINESTRING (1.4967574 6.5918996, 1.4977911 6.5918215)",,,,,
369010929,residential,False,False,73.619,"LINESTRING (1.4983996 6.5922444, 1.4985879 6.5928795)",,,,,
369010929,residential,False,True,52.16,"LINESTRING (1.4983996 6.5922444, 1.4982311 6.5918062)",,,,,
369010933,residential,False,False,66.462,"LINESTRING (1.4983996 6.5922444, 1.4989978 6.5921802)",,,,,
369010933,residential,False,True,56.168,"LINESTRING (1.4983996 6.5922444, 1.4978951 6.5923076)",,,,,
369010932,residential,False,True,55.259,"LINESTRING (1.4978951 6.5923076, 1.4977911 6.5918215)",,,,,
369010933,residential,False,False,56.168,"LINESTRING (1.4978951 6.5923076, 1.4983996 6.5922444)",,,,,
369010933,residential,False,True,177.904,"LINESTRING (1.4978951 6.5923076, 1.4962942 6.5924827)",,,,,
369009837,residential,False,True,144.215,"LINESTRING (1.4985879 6.5928795, 1.4972918 6.5930356)",,,,,
369010929,residential,False,False,84.15,"LINESTRING (1.4985879 6.5928795, 1.498811 6.5936031)",,,,,
369010929,residential,False,True,73.619,"LINESTRING (1.4985879 6.5928795, 1.4983996 6.5922444)",,,,,
183754615,residential,False,False,62.593,"LINESTRING (1.5003785 6.5930142, 1.5006192 6.5935238)",,,,,
369009191,residential,False,False,53.238,"LINESTRING (1.5003785 6.5930142, 1.4999271 6.593182)",,,,,
369009191,residential,False,True,94.132,"LINESTRING (1.5003785 6.5930142, 1.5011809 6.5927291)",,,,,
183754615,residential,False,True,121.69600000000001,"LINESTRING (1.5003785 6.5930142, 1.5001802 6.592647, 1.5001192 6.5925338, 1.4999089 6.592144, 1.4998551 6.5920512)",,,,,
369009837,residential,False,False,144.215,"LINESTRING (1.4972918 6.5930356, 1.4985879 6.5928795)",,,,,
369010928,residential,False,True,120.248,"LINESTRING (1.4972918 6.5930356, 1.4976633 6.5940521)",,,,,
369009837,residential,False,True,218.724,"LINESTRING (1.4972918 6.5930356, 1.4968433 6.5930913, 1.4967101 6.5931818, 1.4958733 6.5942553)",,,,,
183754615,residential,False,False,62.597,"LINESTRING (1.5006192 6.5935238, 1.5008341 6.5940447)",,,,,
183754615,residential,False,True,62.593,"LINESTRING (1.5006192 6.5935238, 1.5003785 6.5930142)",,,,,
369011626,residential,False,False,89.255,"LINESTRING (1.5006192 6.5935238, 1.5013725 6.5932334)",,,,,
369011626,residential,False,True,60.038,"LINESTRING (1.5006192 6.5935238, 1.5001112 6.5937158)",,,,,
369009191,residential,False,False,136.251,"LINESTRING (1.498811 6.5936031, 1.4976633 6.5940521)",,,,,
369009191,residential,False,True,56.099,"LINESTRING (1.498811 6.5936031, 1.4992844 6.5934204)",,,,,
369010929,residential,False,False,124.494,"LINESTRING (1.498811 6.5936031, 1.4991989 6.5946543)",,,,,
369010929,residential,False,True,84.15,"LINESTRING (1.498811 6.5936031, 1.4985879 6.5928795)",,,,,
183754615,residential,False,False,39.537,"LINESTRING (1.5008341 6.5940447, 1.5009742 6.5943719)",,,,,
183754615,residential,False,True,62.597,"LINESTRING (1.5008341 6.5940447, 1.5006192 6.5935238)",,,,,
369011629,residential,False,False,88.499,"LINESTRING (1.5008341 6.5940447, 1.5015777 6.5937484)",,,,,
369011629,residential,False,True,60.428,"LINESTRING (1.5008341 6.5940447, 1.5003239 6.5942408)",,,,,
369009191,residential,False,True,136.251,"LINESTRING (1.4976633 6.5940521, 1.498811 6.5936031)",,,,,
369010928,residential,False,False,120.248,"LINESTRING (1.4976633 6.5940521, 1.4972918 6.5930356)",,,,,
369009191,residential,False,False,151.023,"LINESTRING (1.4976633 6.5940521, 1.497404 6.5941078, 1.4972147 6.5942331, 1.4966832 6.5949229)",,,,,
183754615,residential,False,False,63.089,"LINESTRING (1.5009742 6.5943719, 1.5012108 6.5948883)",,,,,
183754615,residential,False,True,39.537,"LINESTRING (1.5009742 6.5943719, 1.5008341 6.5940447)",,,,,
369011620,residential,False,False,86.708,"LINESTRING (1.5009742 6.5943719, 1.5017118 6.5941051)",,,,,
