osmid,oneway,lanes,name,highway,reversed,length,est_width,geometry,bridge,access,maxspeed
28997128,False,2,Jalan Ahmad Yani,tertiary,False,67.386,9.84,"LINESTRING (106.6347699 -6.1748767, 106.6347582 -6.1754826)",,,
28997128,False,2,Jalan Ahmad Yani,tertiary,True,1.946,9.84,"LINESTRING (106.6347699 -6.1748767, 106.634768 -6.1748593)",,,
28997133,False,,Pasar Anyar Utara,residential,False,144.603,,"LINESTRING (106.6347699 -6.1748767, 106.6352519 -6.1748445, 106.6360768 -6.1748357)",,,
28997128,False,2,Jalan Ahmad Yani,tertiary,False,114.972,9.84,"LINESTRING (106.6347582 -6.1754826, 106.6346864 -6.1765141)",,,
28997128,False,2,Jalan Ahmad Yani,tertiary,True,67.386,9.84,"LINESTRING (106.6347582 -6.1754826, 106.6347699 -6.1748767)",,,
28997131,False,2,Jalan Kebon Jahe,residential,True,62.713,,"LINESTRING (106.6347582 -6.1754826, 106.6341911 -6.1754682)",,,
28997131,False,2,Jalan Kebon Jahe,residential,False,62.713,,"LINESTRING (106.6341911 -6.1754682, 106.6347582 -6.1754826)",,,
28997159,False,1,Jalan Sentosa,residential,True,67.15100000000001,,"LINESTRING (106.6341911 -6.1754682, 106.6342104 -6.1749913, 106.6342123 -6.1748647)",,,
28997133,False,,Pasar Anyar Utara,residential,False,52.203,,"LINESTRING (106.6360768 -6.1748357, 106.636549 -6.1748384)",,,
28997167,False,,,residential,False,104.555,,"LINESTRING (106.6360768 -6.1748357, 106.6360953 -6.1757758)",,,
28997167,False,,,residential,True,56.774,,"LINESTRING (106.6360768 -6.1748357, 106.6360571 -6.1743255)",,,
28997133,False,,Pasar Anyar Utara,residential,True,144.603,,"LINESTRING (106.6360768 -6.1748357, 106.6352519 -6.1748445, 106.6347699 -6.1748767)",,,
28997133,False,,Pasar Anyar Utara,residential,True,75.761,,"LINESTRING (106.6372343 -6.1748423, 106.636549 -6.1748384)",,,
28997135,False,,Kalam Siswa Dalam,residential,False,53.77,,"LINESTRING (106.6372343 -6.1748423, 106.6372532 -6.1753255)",,,
28997135,False,,Kalam Siswa Dalam,residential,True,60.698,,"LINESTRING (106.6372343 -6.1748423, 106.6372034 -6.1742973)",,,
28997135,False,,Kalam Siswa Dalam,residential,False,12.542,,"LINESTRING (106.6370612 -6.1718116, 106.6370626 -6.171863, 106.6370655 -6.1719243)",,,
28997135,False,,Kalam Siswa Dalam,residential,False,90.348,,"LINESTRING (106.6370655 -6.1719243, 106.637131 -6.1727342)",,,
28997135,False,,Kalam Siswa Dalam,residential,True,12.542,,"LINESTRING (106.6370655 -6.1719243, 106.6370626 -6.171863, 106.6370612 -6.1718116)",,,
28997161,False,,Siswa,residential,True,60.414,,"LINESTRING (106.6370655 -6.1719243, 106.6366267 -6.1720329, 106.6365355 -6.1720567)",,,
28997135,False,,Kalam Siswa Dalam,residential,False,48.547,,"LINESTRING (106.6371812 -6.1733982, 106.6372137 -6.1738336)",,,
28997135,False,,Kalam Siswa Dalam,residential,True,74.042,,"LINESTRING (106.6371812 -6.1733982, 106.637131 -6.1727342)",,,
192217598,False,,Cempedak,residential,True,127.268,,"LINESTRING (106.6371812 -6.1733982, 106.6360302 -6.1734209)",,,
28997135,False,,Kalam Siswa Dalam,residential,False,51.574,,"LINESTRING (106.6372137 -6.1738336, 106.6372034 -6.1742973)",,,
28997135,False,,Kalam Siswa Dalam,residential,True,48.547,,"LINESTRING (106.6372137 -6.1738336, 106.6371812 -6.1733982)",,,
192818940,False,,Cereme,residential,True,130.184,,"LINESTRING (106.6372137 -6.1738336, 106.6360366 -6.1738677)",,,
28997135,False,,Kalam Siswa Dalam,residential,False,60.698,,"LINESTRING (106.6372034 -6.1742973, 106.6372343 -6.1748423)",,,
28997135,False,,Kalam Siswa Dalam,residential,True,51.574,,"LINESTRING (106.6372034 -6.1742973, 106.6372137 -6.1738336)",,,
28997166,False,,Salak,residential,True,126.762,,"LINESTRING (106.6372034 -6.1742973, 106.6360571 -6.1743255)",,,
28997135,False,,Kalam Siswa Dalam,residential,True,54.507999999999996,,"LINESTRING (106.637312 -6.1763583, 106.6372879 -6.1760662, 106.6372785 -6.1758693)",,,
28997161,False,,Siswa,residential,False,45.815,,"LINESTRING (106.6359908 -6.1721991, 106.6363916 -6.1720943)",,,
28997167,False,,,residential,False,85.34,,"LINESTRING (106.6359908 -6.1721991, 106.6360118 -6.1729663)",,,
"[28997161, 674857751, 565246328, 565246329, 987856926]",False,,Siswa,residential,True,104.563,,"LINESTRING (106.6359908 -6.1721991, 106.6357015 -6.1721911, 106.6356763 -6.1721854, 106.635586 -6.1721703, 106.6355723 -6.1721673, 106.6350967 -6.1720263, 106.6350692 -6.1720182)",yes,,
28997135,False,,Kalam Siswa Dalam,residential,False,74.042,,"LINESTRING (106.637131 -6.1727342, 106.6371812 -6.1733982)",,,
28997135,False,,Kalam Siswa Dalam,residential,True,90.348,,"LINESTRING (106.637131 -6.1727342, 106.6370655 -6.1719243)",,,
28997162,False,,Jalan Haji Abdulah,residential,True,63.957,,"LINESTRING (106.637131 -6.1727342, 106.6365676 -6.1728649)",,,
28997162,False,,Jalan Haji Abdulah,residential,False,62.47,,"LINESTRING (106.6360118 -6.1729663, 106.6365676 -6.1728649)",,,
28997167,False,,,residential,False,50.59,,"LINESTRING (106.6360118 -6.1729663, 106.6360302 -6.1734209)",,,
28997167,False,,,residential,True,85.34,,"LINESTRING (106.6360118 -6.1729663, 106.6359908 -6.1721991)",,,
"[674857752, 28997162, 565246322]",False,,"['Jalan Haji Abdulah', 'Haji Abdulah']",residential,True,63.91399999999999,,"LINESTRING (106.6360118 -6.1729663, 106.6358113 -6.172961, 106.6355832 -6.1729398, 106.6355536 -6.1729364, 106.6354585 -6.1729137, 106.6354385 -6.1729077)",yes,,
28997162,False,,Jalan Haji Abdulah,residential,False,63.957,,"LINESTRING (106.6365676 -6.1728649, 106.637131 -6.1727342)",,,
28997162,False,,Jalan Haji Abdulah,residential,True,62.47,,"LINESTRING (106.6365676 -6.1728649, 106.6360118 -6.1729663)",,,
713140985,False,,,residential,False,89.938,,"LINESTRING (106.6365676 -6.1728649, 106.6365355 -6.1720567)",,,
192217598,False,,Cempedak,residential,False,59.481,,"LINESTRING (106.6354922 -6.1734278, 106.6360302 -6.1734209)",,,
28997167,False,,,residential,False,49.687,,"LINESTRING (106.6360302 -6.1734209, 106.6360366 -6.1738677)",,,
28997167,False,,,residential,True,50.59,,"LINESTRING (106.6360302 -6.1734209, 106.6360118 -6.1729663)",,,
192217598,False,,Cempedak,residential,False,127.268,,"LINESTRING (106.6360302 -6.1734209, 106.6371812 -6.1733982)",,,
192217598,False,,Cempedak,residential,True,59.481,,"LINESTRING (106.6360302 -6.1734209, 106.6354922 -6.1734278)",,,
28997167,False,,,residential,False,50.956,,"LINESTRING (106.6360366 -6.1738677, 106.6360571 -6.1743255)",,,
28997167,False,,,residential,True,49.687,,"LINESTRING (106.6360366 -6.1738677, 106.6360302 -6.1734209)",,,
192818940,False,,Cereme,residential,False,130.184,,"LINESTRING (106.6360366 -6.1738677, 106.6372137 -6.1738336)",,,
"[1146165096, 1146165097, 916106674, 192818940]",False,,Cereme,residential,True,122.81200000000001,,"LINESTRING (106.6360366 -6.1738677, 106.6354197 -6.1738409, 106.6353874 -6.1738376, 106.635361 -6.1738349, 106.6349289 -6.1737903)",yes,,
28997166,False,,Salak,residential,False,78.989,,"LINESTRING (106.6353426 -6.1743288, 106.6360571 -6.1743255)",,,
28997166,False,,Salak,residential,False,126.762,,"LINESTRING (106.6360571 -6.1743255, 106.6372034 -6.1742973)",,,
28997166,False,,Salak,residential,True,78.989,,"LINESTRING (106.6360571 -6.1743255, 106.6353426 -6.1743288)",,,
28997167,False,,,residential,False,56.774,,"LINESTRING (106.6360571 -6.1743255, 106.6360768 -6.1748357)",,,
28997167,False,,,residential,True,50.956,,"LINESTRING (106.6360571 -6.1743255, 106.6360366 -6.1738677)",,,
192217542,True,2,Jalan Windu Karya,tertiary,False,65.767,7.46,"LINESTRING (106.63765 -6.1718729, 106.6374937 -6.1718711, 106.6372161 -6.171853, 106.6370612 -6.1718116)",,,
"[675124013, 675124014, 675124015]",True,1,,secondary_link,False,26.974000000000004,,"LINESTRING (106.6381215 -6.1753756, 106.6380785 -6.1753777, 106.6379149 -6.1753834, 106.6378777 -6.1753854)",yes,,
"[762952097, 1001313365, 675124001]",True,2,Jalan Pahlawan Taruna,secondary,False,98.03,6.17,"LINESTRING (106.6381215 -6.1753756, 106.6381267 -6.1756776, 106.6381194 -6.1757428, 106.6380919 -6.1759022, 106.6380708 -6.1760145, 106.6380162 -6.1762006, 106.6380112 -6.1762214, 106.6380098 -6.1762441)",yes,,
739708854,False,2,,tertiary,True,48.746,,"LINESTRING (106.6382066 -6.1779555, 106.6377687 -6.1780069)",,,
675124009,True,2,Jalan Pahlawan Taruna,secondary,False,288.493,5.07,"LINESTRING (106.6382066 -6.1779555, 106.6381893 -6.1778796, 106.638108 -6.1775176, 106.6379839 -6.176631, 106.6379753 -6.1765514, 106.6379697 -6.1765156, 106.637949 -6.1763735, 106.6379404 -6.1762994, 106.6378777 -6.1753854)",,,
675123989,False,2,Jalan Sukabakti 4,residential,True,13.348,,"LINESTRING (106.6383509 -6.1790477, 106.6384716 -6.1790509)",,,
"[675124011, 762305356, 762305357, 675124007]",True,"['2', '3']",Jalan Pahlawan Taruna,secondary,False,126.80799999999999,,"LINESTRING (106.6383509 -6.1790477, 106.6384215 -6.1785453, 106.6384235 -6.1785119, 106.6384231 -6.1784866, 106.6384193 -6.1784606, 106.6384138 -6.1784356, 106.638351 -6.1782994, 106.6382902 -6.1781504, 106.6382066 -6.1779555)",yes,,
"[193353219, 675123987, 762108380]",False,,Jalan Sukabakti 4,residential,False,57.981,,"LINESTRING (106.6383509 -6.1790477, 106.6382662 -6.1790502, 106.6381583 -6.1790556, 106.6378767 -6.1790668, 106.6378269 -6.1790695)",yes,,
775841916,False,2,KH Soleh Ali,tertiary,True,42.404,,"LINESTRING (106.6346432 -6.1774543, 106.6346638 -6.1778351)",,yes,
193352275,False,2,,tertiary,False,104.687,,"LINESTRING (106.6346432 -6.1774543, 106.6346454 -6.1774174, 106.6346689 -6.1770159, 106.6346695 -6.1769847, 106.6346742 -6.1769504, 106.6346871 -6.1765381, 106.6346864 -6.1765141)",,,
535936584,False,2,AR Hakim,tertiary,False,169.79399999999998,6.19,"LINESTRING (106.6346432 -6.1774543, 106.634842 -6.177433, 106.6350241 -6.1774129, 106.6351877 -6.1773997, 106.6353802 -6.1773743, 106.6361686 -6.1772772)",,yes,
535936584,False,2,AR Hakim,tertiary,True,99.43299999999999,6.19,"LINESTRING (106.6346432 -6.1774543, 106.6344293 -6.1774723, 106.6343153 -6.1774943, 106.6342047 -6.1775276, 106.633854 -6.1776508, 106.6337796 -6.177683)",,yes,
193353222,False,,,residential,False,65.364,,"LINESTRING (106.6375058 -6.1780139, 106.6374088 -6.1780416, 106.6373933 -6.1780479, 106.6373839 -6.1780531, 106.6373757 -6.1780601, 106.637369 -6.1780681, 106.6373654 -6.1780776, 106.6373268 -6.1782676, 106.6372885 -6.1784995)",,,
535936584,False,2,AR Hakim,tertiary,True,41.175,6.19,"LINESTRING (106.6375058 -6.1780139, 106.6374994 -6.1780003, 106.6374941 -6.1779793, 106.6374461 -6.1776491)",,yes,
739708854,False,2,,tertiary,False,29.311999999999998,,"LINESTRING (106.6375058 -6.1780139, 106.6375132 -6.1780186, 106.6375241 -6.1780213, 106.637535 -6.1780221, 106.6377687 -6.1780069)",,,
192818798,False,,,residential,True,55.974,,"LINESTRING (106.6344169 -6.1804525, 106.6349232 -6.1804575)",,,
775841916,False,2,KH Soleh Ali,tertiary,False,38.763,,"LINESTRING (106.6344169 -6.1804525, 106.6344189 -6.1801039)",,yes,
192818798,False,,,residential,False,30.956,,"LINESTRING (106.6352031 -6.1804657, 106.6349232 -6.1804575)",,,
192818798,False,,,residential,True,12.694,,"LINESTRING (106.6352031 -6.1804657, 106.6353178 -6.1804711)",,,
193353234,False,,,residential,True,42.886,,"LINESTRING (106.6352031 -6.1804657, 106.6351638 -6.180082)",,,
192818798,False,,,residential,True,26.479,,"LINESTRING (106.6363039 -6.1805013, 106.6365434 -6.1805047)",,,
192818798,False,,,residential,False,18.264000000000003,,"LINESTRING (106.6363039 -6.1805013, 106.6361949 -6.1805009, 106.6361387 -6.1804998)",,,
675124007,True,2,Jalan Pahlawan Taruna,secondary,False,167.714,,"LINESTRING (106.6383268 -6.1805558, 106.6383509 -6.1790477)",,,
675123994,False,,,residential,False,44.996,,"LINESTRING (106.6383268 -6.1805558, 106.638065 -6.1805359, 106.6379209 -6.1805257)",,,
28997133,False,,Pasar Anyar Utara,residential,False,75.761,,"LINESTRING (106.636549 -6.1748384, 106.6372343 -6.1748423)",,,
28997133,False,,Pasar Anyar Utara,residential,True,52.203,,"LINESTRING (106.636549 -6.1748384, 106.6360768 -6.1748357)",,,
739713803,False,,,residential,True,55.148,,"LINESTRING (106.636549 -6.1748384, 106.6365301 -6.175334)",,,
28997135,False,,Kalam Siswa Dalam,residential,False,60.533,,"LINESTRING (106.6372532 -6.1753255, 106.6372785 -6.1758693)",,,
28997135,False,,Kalam Siswa Dalam,residential,True,53.77,,"LINESTRING (106.6372532 -6.1753255, 106.6372343 -6.1748423)",,,
225917794,False,,,residential,False,79.999,,"LINESTRING (106.6372532 -6.1753255, 106.636942 -6.1753423, 106.6365301 -6.175334)",,,
739713803,False,,,residential,False,55.148,,"LINESTRING (106.6365301 -6.175334, 106.636549 -6.1748384)",,,
739713803,False,,,residential,True,48.532,,"LINESTRING (106.6365301 -6.175334, 106.6365418 -6.1757703)",,,
225917794,False,,,residential,True,79.999,,"LINESTRING (106.6365301 -6.175334, 106.636942 -6.1753423, 106.6372532 -6.1753255)",,,
28997135,False,,Kalam Siswa Dalam,residential,True,60.533,,"LINESTRING (106.6372785 -6.1758693, 106.6372532 -6.1753255)",,,
28997135,False,,Kalam Siswa Dalam,residential,False,54.507999999999996,,"LINESTRING (106.6372785 -6.1758693, 106.6372879 -6.1760662, 106.637312 -6.1763583)",,,
192818942,False,,Jalan Angsoka,residential,False,81.229,,"LINESTRING (106.6372785 -6.1758693, 106.6370224 -6.1758727, 106.6365439 -6.1758607)",,,
739713803,False,,,residential,False,10.055,,"LINESTRING (106.6365439 -6.1758607, 106.6365418 -6.1757703)",,,
739713803,False,,,residential,True,67.291,,"LINESTRING (106.6365439 -6.1758607, 106.6365579 -6.1764657)",,,
192818942,False,,Jalan Angsoka,residential,True,81.229,,"LINESTRING (106.6365439 -6.1758607, 106.6370224 -6.1758727, 106.6372785 -6.1758693)",,,
739713803,False,,,residential,False,67.291,,"LINESTRING (106.6365579 -6.1764657, 106.6365439 -6.1758607)",,,
28997128,False,2,Jalan Ahmad Yani,tertiary,True,114.972,9.84,"LINESTRING (106.6346864 -6.1765141, 106.6347582 -6.1754826)",,,
193352275,False,2,,tertiary,True,104.687,,"LINESTRING (106.6346864 -6.1765141, 106.6346871 -6.1765381, 106.6346742 -6.1769504, 106.6346695 -6.1769847, 106.6346689 -6.1770159, 106.6346454 -6.1774174, 106.6346432 -6.1774543)",,,
193353218,False,,Jalan Insinyur Sutami,residential,False,38.802,,"LINESTRING (106.6361686 -6.1772772, 106.6362036 -6.1773345, 106.6363307 -6.1775421, 106.6363495 -6.1775762)",,,
535936584,False,2,AR Hakim,tertiary,False,193.677,6.19,"LINESTRING (106.6361686 -6.1772772, 106.6362908 -6.1772622, 106.6372946 -6.1771196, 106.6373274 -6.1771163, 106.6373576 -6.1771183, 106.6373797 -6.1771323, 106.6373905 -6.1771556, 106.6373958 -6.1771843, 106.6374461 -6.1776491)",,yes,
535936584,False,2,AR Hakim,tertiary,True,169.79399999999998,6.19,"LINESTRING (106.6361686 -6.1772772, 106.6353802 -6.1773743, 106.6351877 -6.1773997, 106.6350241 -6.1774129, 106.634842 -6.177433, 106.6346432 -6.1774543)",,yes,
193353218,False,,Jalan Insinyur Sutami,residential,False,18.802999999999997,,"LINESTRING (106.6363495 -6.1775762, 106.6363706 -6.177671, 106.6363814 -6.1777422)",,,
193353218,False,,Jalan Insinyur Sutami,residential,True,38.802,,"LINESTRING (106.6363495 -6.1775762, 106.6363307 -6.1775421, 106.6362036 -6.1773345, 106.6361686 -6.1772772)",,,
193353224,False,,Jalan Sukabakti 1,residential,True,49.869,,"LINESTRING (106.6363495 -6.1775762, 106.6359446 -6.1776826, 106.6359134 -6.1776909)",,,
193353221,False,1,Insinyur Sutami 1,residential,True,57.362,,"LINESTRING (106.6374461 -6.1776491, 106.6373896 -6.1776558, 106.6369284 -6.1776826)",,yes,
535936584,False,2,AR Hakim,tertiary,False,41.175,6.19,"LINESTRING (106.6374461 -6.1776491, 106.6374941 -6.1779793, 106.6374994 -6.1780003, 106.6375058 -6.1780139)",,yes,
535936584,False,2,AR Hakim,tertiary,True,193.677,6.19,"LINESTRING (106.6374461 -6.1776491, 106.6373958 -6.1771843, 106.6373905 -6.1771556, 106.6373797 -6.1771323, 106.6373576 -6.1771183, 106.6373274 -6.1771163, 106.6372946 -6.1771196, 106.6362908 -6.1772622, 106.6361686 -6.1772772)",,yes,
193353218,False,,Jalan Insinyur Sutami,residential,False,75.36500000000001,,"LINESTRING (106.6363814 -6.1777422, 106.6363773 -6.1778569, 106.636371 -6.1781159, 106.6363531 -6.1784193)",,,
193353218,False,,Jalan Insinyur Sutami,residential,True,18.802999999999997,,"LINESTRING (106.6363814 -6.1777422, 106.6363706 -6.177671, 106.6363495 -6.1775762)",,,
193353221,False,1,Insinyur Sutami 1,residential,False,60.833999999999996,,"LINESTRING (106.6363814 -6.1777422, 106.6368612 -6.1776908, 106.6369284 -6.1776826)",,yes,
739708854,False,2,,tertiary,False,48.746,,"LINESTRING (106.6377687 -6.1780069, 106.6382066 -6.1779555)",,,
739708854,False,2,,tertiary,True,29.311999999999998,,"LINESTRING (106.6377687 -6.1780069, 106.637535 -6.1780221, 106.6375241 -6.1780213, 106.6375132 -6.1780186, 106.6375058 -6.1780139)",,,
"[837083544, 1049498841, 1049498842]",False,,,living_street,True,118.331,,"LINESTRING (106.6377687 -6.1780069, 106.6377713 -6.1780556, 106.6378235 -6.1790085, 106.6378269 -6.1790695)",,,
775841916,False,2,KH Soleh Ali,tertiary,False,17.839,,"LINESTRING (106.6346724 -6.1779953, 106.6346638 -6.1778351)",,yes,
775841916,False,2,KH Soleh Ali,tertiary,True,17.065,,"LINESTRING (106.6346724 -6.1779953, 106.6346831 -6.1781484)",,yes,
193353224,False,,Jalan Sukabakti 1,residential,False,80.144,,"LINESTRING (106.6346724 -6.1779953, 106.6350355 -6.1779222, 106.6353785 -6.1778332)",,,
193353218,False,,Jalan Insinyur Sutami,residential,False,40.344,,"LINESTRING (106.6363531 -6.1784193, 106.6363916 -6.1787801)",,,
193353217,False,,Jalan Sukabakti 2,residential,False,44.59,,"LINESTRING (106.6363531 -6.1784193, 106.6361414 -6.1784318, 106.6359504 -6.1784419)",,,
193353217,False,,Jalan Sukabakti 2,residential,True,103.86899999999999,,"LINESTRING (106.6363531 -6.1784193, 106.6366383 -6.1784355, 106.6370264 -6.1784609, 106.6371578 -6.1784789, 106.6372329 -6.1784903, 106.6372885 -6.1784995)",,,
193353218,False,,Jalan Insinyur Sutami,residential,True,75.36500000000001,,"LINESTRING (106.6363531 -6.1784193, 106.636371 -6.1781159, 106.6363773 -6.1778569, 106.6363814 -6.1777422)",,,
193353220,False,,,residential,False,30.648,,"LINESTRING (106.6372885 -6.1784995, 106.6373374 -6.1787708)",,,
193353217,False,,Jalan Sukabakti 2,residential,False,103.869,,"LINESTRING (106.6372885 -6.1784995, 106.6372329 -6.1784903, 106.6371578 -6.1784789, 106.6370264 -6.1784609, 106.6366383 -6.1784355, 106.6363531 -6.1784193)",,,
193353222,False,,,residential,True,65.364,,"LINESTRING (106.6372885 -6.1784995, 106.6373268 -6.1782676, 106.6373654 -6.1780776, 106.637369 -6.1780681, 106.6373757 -6.1780601, 106.6373839 -6.1780531, 106.6373933 -6.1780479, 106.6374088 -6.1780416, 106.6375058 -6.1780139)",,,
193353217,False,,Jalan Sukabakti 2,residential,False,37.481,,"LINESTRING (106.6349437 -6.1786002, 106.6346769 -6.1786265, 106.6346063 -6.1786334)",,,
193353217,False,,Jalan Sukabakti 2,residential,True,79.53999999999999,,"LINESTRING (106.6349437 -6.1786002, 106.6350495 -6.1785809, 106.635497 -6.178499, 106.6356528 -6.1784804)",,,
193353234,False,,,residential,False,41.877,,"LINESTRING (106.6349437 -6.1786002, 106.6350184 -6.178905, 106.6350342 -6.1789659)",,,
916109363,False,,,residential,False,35.05,,"LINESTRING (106.6339348 -6.1786039, 106.6338258 -6.1788999)",,,
193353217,False,,Jalan Sukabakti 2,residential,True,36.785,,"LINESTRING (106.6339348 -6.1786039, 106.6339545 -6.1786073, 106.633978 -6.1786103, 106.6340226 -6.1786159, 106.6341151 -6.1786246, 106.6341799 -6.1786376, 106.6342318 -6.178643, 106.6342644 -6.1786475)",,,
698943300,False,,,residential,True,44.394999999999996,,"LINESTRING (106.6339348 -6.1786039, 106.6339492 -6.1783465, 106.6339657 -6.178206)",,,
775841916,False,2,KH Soleh Ali,tertiary,True,38.322,,"LINESTRING (106.6346063 -6.1786334, 106.6345296 -6.1789695)",,yes,
193353217,False,,Jalan Sukabakti 2,residential,False,34.211,,"LINESTRING (106.6346063 -6.1786334, 106.6344984 -6.1786476, 106.6343877 -6.1786496, 106.6342978 -6.1786483)",,,
193353217,False,,Jalan Sukabakti 2,residential,True,37.481,,"LINESTRING (106.6346063 -6.1786334, 106.6346769 -6.1786265, 106.6349437 -6.1786002)",,,
775841916,False,2,KH Soleh Ali,tertiary,False,54.95399999999999,,"LINESTRING (106.6346063 -6.1786334, 106.6346307 -6.1785436, 106.6346701 -6.1783803, 106.6346875 -6.1782642, 106.6346831 -6.1781484)",,yes,
193353220,False,,,residential,False,38.408,,"LINESTRING (106.6373374 -6.1787708, 106.6373824 -6.1791133)",,,
193353220,False,,,residential,True,30.648,,"LINESTRING (106.6373374 -6.1787708, 106.6372885 -6.1784995)",,,
193353235,False,,Jalan Sukabakti 3,residential,False,104.589,,"LINESTRING (106.6373374 -6.1787708, 106.6371893 -6.1787769, 106.6369734 -6.1787743, 106.6367815 -6.1787708, 106.6363916 -6.1787801)",,,
193353218,False,,Jalan Insinyur Sutami,residential,True,40.344,,"LINESTRING (106.6363916 -6.1787801, 106.6363531 -6.1784193)",,,
193353218,False,,Jalan Insinyur Sutami,residential,False,50.219,,"LINESTRING (106.6363916 -6.1787801, 106.6363967 -6.1789069, 106.6364042 -6.1790412, 106.6364197 -6.1792308)",,,
193353235,False,,Jalan Sukabakti 3,residential,False,151.59699999999998,,"LINESTRING (106.6363916 -6.1787801, 106.6362127 -6.1787873, 106.6361231 -6.1787963, 106.6360018 -6.1788156, 106.6357939 -6.1788483, 106.6355573 -6.1788823, 106.6350342 -6.1789659)",,,
193353235,False,,Jalan Sukabakti 3,residential,True,104.589,,"LINESTRING (106.6363916 -6.1787801, 106.6367815 -6.1787708, 106.6369734 -6.1787743, 106.6371893 -6.1787769, 106.6373374 -6.1787708)",,,
193353234,False,,,residential,False,39.45,,"LINESTRING (106.6350342 -6.1789659, 106.6351231 -6.1793095)",,,
193353235,False,,Jalan Sukabakti 3,residential,False,55.785,,"LINESTRING (106.6350342 -6.1789659, 106.6345296 -6.1789695)",,,
193353234,False,,,residential,True,41.877,,"LINESTRING (106.6350342 -6.1789659, 106.6350184 -6.178905, 106.6349437 -6.1786002)",,,
193353235,False,,Jalan Sukabakti 3,residential,True,151.597,,"LINESTRING (106.6350342 -6.1789659, 106.6355573 -6.1788823, 106.6357939 -6.1788483, 106.6360018 -6.1788156, 106.6361231 -6.1787963, 106.6362127 -6.1787873, 106.6363916 -6.1787801)",,,
193353235,False,,Jalan Sukabakti 3,residential,True,55.785,,"LINESTRING (106.6345296 -6.1789695, 106.6350342 -6.1789659)",,,
775841916,False,2,KH Soleh Ali,tertiary,False,38.322,,"LINESTRING (106.6345296 -6.1789695, 106.6346063 -6.1786334)",,yes,
