osmid,name,highway,oneway,reversed,length,ref,geometry,bridge,junction,lanes
469610997,Jalan Patrice Lumumba,tertiary,False,True,42.996,,"LINESTRING (99.2696901 1.3759487, 99.2699493 1.3762357)",,,
614416572,Jalan Patrice Lumumba,tertiary,False,False,131.299,,"LINESTRING (99.2696901 1.3759487, 99.2694428 1.3752222, 99.269308 1.3748314)",,,
469610999,Jalan Tanjung,residential,False,True,54.461,,"LINESTRING (99.271777 1.3705699, 99.2714197 1.3702348)",,,
469792878,Jalan Cempaka,residential,False,False,42.362,,"LINESTRING (99.271777 1.3705699, 99.2720036 1.3702636)",,,
469610999,Jalan Tanjung,residential,False,False,112.169,,"LINESTRING (99.271777 1.3705699, 99.2721605 1.3709407, 99.2722264 1.3709918, 99.2722589 1.3710058, 99.2722926 1.3710114, 99.2723251 1.3710064, 99.2723593 1.3709933, 99.2723882 1.3709656, 99.2725173 1.3707962)",,,
469792878,Jalan Cempaka,residential,False,True,141.92000000000002,,"LINESTRING (99.271777 1.3705699, 99.2716244 1.3707747, 99.2715393 1.3708807, 99.2714095 1.3710358, 99.271319 1.3711361, 99.270934 1.3715258)",,,
469610999,Jalan Tanjung,residential,False,True,26.038,,"LINESTRING (99.2708677 1.3696951, 99.2707014 1.3695302)",,,
469813577,Jalan Raja Endamora,residential,False,True,42.92,,"LINESTRING (99.2708677 1.3696951, 99.2711094 1.3693941)",,,
469610999,Jalan Tanjung,residential,False,False,85.83099999999999,,"LINESTRING (99.2708677 1.3696951, 99.2711624 1.3699861, 99.2714197 1.3702348)",,,
469813577,Jalan Raja Endamora,residential,False,False,44.979,,"LINESTRING (99.2708677 1.3696951, 99.2707678 1.3698201, 99.2706156 1.3700115)",,,
469610999,Jalan Tanjung,residential,False,False,26.038,,"LINESTRING (99.2707014 1.3695302, 99.2708677 1.3696951)",,,
291052555,Jalan Yos Sudarso,tertiary,False,False,99.062,,"LINESTRING (99.2707014 1.3695302, 99.2708067 1.3689413, 99.2708359 1.3687794, 99.2708464 1.3686517)",,,
291052555,Jalan Yos Sudarso,tertiary,False,True,54.367999999999995,,"LINESTRING (99.2707014 1.3695302, 99.2706241 1.3699753, 99.2706156 1.3700115)",,,
469611000,Jalan Teratai,unclassified,False,True,73.93,,"LINESTRING (99.2708464 1.3686517, 99.2713264 1.3691119)",,,
291052555,Jalan Yos Sudarso,tertiary,False,True,99.062,,"LINESTRING (99.2708464 1.3686517, 99.2708359 1.3687794, 99.2708067 1.3689413, 99.2707014 1.3695302)",,,
291052555,Jalan Yos Sudarso,tertiary,False,False,54.367999999999995,,"LINESTRING (99.2706156 1.3700115, 99.2706241 1.3699753, 99.2707014 1.3695302)",,,
291052555,Jalan Yos Sudarso,tertiary,False,True,114.076,,"LINESTRING (99.2706156 1.3700115, 99.270511 1.3705291, 99.2704587 1.3707355, 99.2703716 1.3710068)",,,
469813577,Jalan Raja Endamora,residential,False,True,44.979,,"LINESTRING (99.2706156 1.3700115, 99.2707678 1.3698201, 99.2708677 1.3696951)",,,
469611000,Jalan Teratai,unclassified,False,False,73.93,,"LINESTRING (99.2713264 1.3691119, 99.2708464 1.3686517)",,,
469813577,Jalan Raja Endamora,residential,False,False,39.58,,"LINESTRING (99.2713264 1.3691119, 99.2711094 1.3693941)",,,
469611000,Jalan Teratai,unclassified,False,True,138.346,,"LINESTRING (99.2713264 1.3691119, 99.2718092 1.3695704, 99.2722289 1.3699686)",,,
469813577,Jalan Raja Endamora,residential,False,True,125.46100000000001,,"LINESTRING (99.2713264 1.3691119, 99.2716348 1.3687043, 99.2720076 1.3682123)",,,
469611018,Jalan Mayor P.N.B. Alboin Hutabarat,secondary,False,True,97.82799999999999,,"LINESTRING (99.2690297 1.3739144, 99.2690988 1.3740605, 99.2691404 1.3741785, 99.2691886 1.3742871, 99.2692785 1.3744453, 99.26937 1.3745918, 99.2694287 1.374696)",,,
469792850,,residential,False,True,88.34299999999999,,"LINESTRING (99.2690297 1.3739144, 99.2690974 1.3738708, 99.2691142 1.3738487, 99.2691263 1.3738185, 99.269127 1.3737816, 99.2691099 1.3737151, 99.2689875 1.3733727, 99.2689781 1.3733305, 99.2689768 1.3732962, 99.2689821 1.3732675, 99.2689995 1.3731917)",,,
469611003,Jalan Profesor M. Yamin,secondary,False,True,20.167,,"LINESTRING (99.2694287 1.374696, 99.269308 1.3748314)",,,
291052555,Jalan Yos Sudarso,tertiary,False,False,108.932,,"LINESTRING (99.2694287 1.374696, 99.2695051 1.3746048, 99.269531 1.3745713, 99.2695561 1.3745331, 99.2695749 1.3744942, 99.2695896 1.3744366, 99.2696768 1.3737723)",,,
469611018,Jalan Mayor P.N.B. Alboin Hutabarat,secondary,False,False,97.828,,"LINESTRING (99.2694287 1.374696, 99.26937 1.3745918, 99.2692785 1.3744453, 99.2691886 1.3742871, 99.2691404 1.3741785, 99.2690988 1.3740605, 99.2690297 1.3739144)",,,
614416561,,residential,False,True,21.855,,"LINESTRING (99.2693506 1.3720836, 99.2695467 1.3720695)",,,
469792851,,residential,False,False,45.935,,"LINESTRING (99.2693506 1.3720836, 99.2689995 1.3720975, 99.2689669 1.3721022, 99.26894 1.3721128)",,,
614416559,,residential,False,True,53.274,,"LINESTRING (99.2693506 1.3720836, 99.2693134 1.3725147, 99.2693038 1.3725601)",,,
469792850,,residential,False,False,88.343,,"LINESTRING (99.2689995 1.3731917, 99.2689821 1.3732675, 99.2689768 1.3732962, 99.2689781 1.3733305, 99.2689875 1.3733727, 99.2691099 1.3737151, 99.269127 1.3737816, 99.2691263 1.3738185, 99.2691142 1.3738487, 99.2690974 1.3738708, 99.2690297 1.3739144)",,,
469792851,,residential,False,True,116.22200000000001,,"LINESTRING (99.2689995 1.3731917, 99.2687622 1.3730724, 99.2687246 1.3730493, 99.2686939 1.3730246, 99.2686814 1.3730075, 99.2686758 1.3729891, 99.2686727 1.372961, 99.268675 1.3729209, 99.2687702 1.372579, 99.2688373 1.3723565)",,,
614416559,,residential,False,False,78.158,,"LINESTRING (99.2689995 1.3731917, 99.2692195 1.3727801, 99.2692798 1.3726461, 99.2693038 1.3725601)",,,
680949375,,residential,False,False,85.28,,"LINESTRING (99.2689995 1.3731917, 99.2694457 1.3734036, 99.2694782 1.3734161, 99.2695168 1.3734274, 99.2695903 1.3734431, 99.2697117 1.3734627)",,,
614416561,,residential,False,False,21.855,,"LINESTRING (99.2695467 1.3720695, 99.2693506 1.3720836)",,,
614416556,,residential,False,False,98.045,,"LINESTRING (99.2695467 1.3720695, 99.2696225 1.3717015, 99.2696808 1.3714957, 99.2697197 1.3713911, 99.2697683 1.3712946, 99.2697825 1.3712704, 99.2698084 1.3712343)",,,
614416561,,residential,False,True,41.492,,"LINESTRING (99.2695467 1.3720695, 99.2695927 1.3720752, 99.2696312 1.3720856, 99.269718 1.3721208, 99.2698273 1.3721721, 99.2698927 1.3722036)",,,
291052555,Jalan Yos Sudarso,tertiary,False,True,16.672,,"LINESTRING (99.2698927 1.3722036, 99.2698538 1.3723484)",,,
291052555,Jalan Yos Sudarso,tertiary,False,False,83.966,,"LINESTRING (99.2698927 1.3722036, 99.2701086 1.3716405, 99.2701598 1.3714973)",,,
614416561,,residential,False,False,41.492,,"LINESTRING (99.2698927 1.3722036, 99.2698273 1.3721721, 99.269718 1.3721208, 99.2696312 1.3720856, 99.2695927 1.3720752, 99.2695467 1.3720695)",,,
291052551,Jalan Kenanga,tertiary,False,False,57.698,,"LINESTRING (99.2740569 1.3695088, 99.2737323 1.3699137)",,,
291052551,Jalan Kenanga,tertiary,False,True,20.859,,"LINESTRING (99.2740569 1.3695088, 99.2741762 1.369364)",,,
469792868,,residential,False,True,68.733,,"LINESTRING (99.2740569 1.3695088, 99.2735794 1.3691161)",,,
291052551,Jalan Kenanga,tertiary,False,True,39.503,,"LINESTRING (99.2735141 1.3701941, 99.2737323 1.3699137)",,,
291052551,Jalan Kenanga,tertiary,False,False,21.013,,"LINESTRING (99.2735141 1.3701941, 99.2735111 1.3701989, 99.2734249 1.3703607)",,,
469792869,Jalan Baginda Raja Souturon,residential,False,True,129.518,,"LINESTRING (99.2735141 1.3701941, 99.2733555 1.3700424, 99.2731208 1.3698044, 99.2726822 1.3693787)",,,
469792878,Jalan Cempaka,residential,False,False,39.721,,"LINESTRING (99.2726822 1.3693787, 99.2728914 1.3690891)",,,
469792878,Jalan Cempaka,residential,False,True,42.736,,"LINESTRING (99.2726822 1.3693787, 99.2724475 1.3696831)",,,
469792869,Jalan Baginda Raja Souturon,residential,False,False,129.518,,"LINESTRING (99.2726822 1.3693787, 99.2731208 1.3698044, 99.2733555 1.3700424, 99.2735141 1.3701941)",,,
291052551,Jalan Kenanga,tertiary,False,False,43.261,,"LINESTRING (99.273336 1.3705277, 99.2731503 1.3708696)",,,
291052551,Jalan Kenanga,tertiary,False,True,21.035,,"LINESTRING (99.273336 1.3705277, 99.2734249 1.3703607)",,,
469792870,Jalan H. Sutan Siregar,residential,False,True,136.29399999999998,,"LINESTRING (99.273336 1.3705277, 99.2728814 1.3700906, 99.2724475 1.3696831)",,,
469792878,Jalan Cempaka,residential,False,False,42.736,,"LINESTRING (99.2724475 1.3696831, 99.2726822 1.3693787)",,,
469792878,Jalan Cempaka,residential,False,True,39.979,,"LINESTRING (99.2724475 1.3696831, 99.2722289 1.3699686)",,,
469792870,Jalan H. Sutan Siregar,residential,False,False,136.29399999999998,,"LINESTRING (99.2724475 1.3696831, 99.2728814 1.3700906, 99.273336 1.3705277)",,,
469792868,,residential,False,False,25.663,,"LINESTRING (99.2731261 1.3687432, 99.2733044 1.3688898)",,,
469792878,Jalan Cempaka,residential,False,True,46.480999999999995,,"LINESTRING (99.2731261 1.3687432, 99.2730078 1.3689229, 99.2728914 1.3690891)",,,
469610999,Jalan Tanjung,residential,False,True,42.486,,"LINESTRING (99.2727479 1.3704915, 99.2725173 1.3707962)",,,
469611000,Jalan Teratai,unclassified,False,False,81.91,,"LINESTRING (99.2727479 1.3704915, 99.2722289 1.3699686)",,,
469611000,Jalan Teratai,unclassified,False,True,61.421,,"LINESTRING (99.2727479 1.3704915, 99.2729893 1.3707302, 99.2731503 1.3708696)",,,
469610999,Jalan Tanjung,residential,False,False,42.486,,"LINESTRING (99.2725173 1.3707962, 99.2727479 1.3704915)",,,
469610999,Jalan Tanjung,residential,False,True,112.16900000000001,,"LINESTRING (99.2725173 1.3707962, 99.2723882 1.3709656, 99.2723593 1.3709933, 99.2723251 1.3710064, 99.2722926 1.3710114, 99.2722589 1.3710058, 99.2722264 1.3709918, 99.2721605 1.3709407, 99.271777 1.3705699)",,,
469792874,,residential,False,False,71.432,,"LINESTRING (99.2725173 1.3707962, 99.2725866 1.3708765, 99.2727453 1.3710315, 99.2729726 1.371249)",,,
469792874,,residential,False,True,82.271,,"LINESTRING (99.2725173 1.3707962, 99.2723034 1.3705713, 99.2720036 1.3702636)",,,
291052551,Jalan Kenanga,tertiary,False,True,46.583,,"LINESTRING (99.2729726 1.371249, 99.2731503 1.3708696)",,,
291052551,Jalan Kenanga,tertiary,False,False,190.241,,"LINESTRING (99.2729726 1.371249, 99.2728136 1.3715788, 99.2727506 1.3717069, 99.2726903 1.371851, 99.2726071 1.3721124, 99.2725483 1.3723047, 99.2725417 1.3723261, 99.2724998 1.3724711, 99.2724408 1.3726595, 99.2724046 1.3727607, 99.2723591 1.3728409)",,,
469792874,,residential,False,True,71.43199999999999,,"LINESTRING (99.2729726 1.371249, 99.2727453 1.3710315, 99.2725866 1.3708765, 99.2725173 1.3707962)",,,
469792874,,residential,False,True,52.413,,"LINESTRING (99.2720036 1.3702636, 99.2716621 1.3699386)",,,
469792878,Jalan Cempaka,residential,False,False,41.271,,"LINESTRING (99.2720036 1.3702636, 99.2722289 1.3699686)",,,
469792878,Jalan Cempaka,residential,False,True,42.362,,"LINESTRING (99.2720036 1.3702636, 99.271777 1.3705699)",,,
469792874,,residential,False,False,82.271,,"LINESTRING (99.2720036 1.3702636, 99.2723034 1.3705713, 99.2725173 1.3707962)",,,
469792874,,residential,False,False,86.259,,"LINESTRING (99.2711094 1.3693941, 99.2716621 1.3699386)",,,
469813577,Jalan Raja Endamora,residential,False,False,42.92,,"LINESTRING (99.2711094 1.3693941, 99.2708677 1.3696951)",,,
469813577,Jalan Raja Endamora,residential,False,True,39.58,,"LINESTRING (99.2711094 1.3693941, 99.2713264 1.3691119)",,,
291052551,Jalan Kenanga,tertiary,False,False,46.583,,"LINESTRING (99.2731503 1.3708696, 99.2729726 1.371249)",,,
291052551,Jalan Kenanga,tertiary,False,True,43.261,,"LINESTRING (99.2731503 1.3708696, 99.273336 1.3705277)",,,
469895707,Jalan Nusa Indah,unclassified,False,True,45.636,,"LINESTRING (99.2731503 1.3708696, 99.273508 1.371071)",,,
469611000,Jalan Teratai,unclassified,False,False,61.421,,"LINESTRING (99.2731503 1.3708696, 99.2729893 1.3707302, 99.2727479 1.3704915)",,,
469611000,Jalan Teratai,unclassified,False,True,81.91,,"LINESTRING (99.2722289 1.3699686, 99.2727479 1.3704915)",,,
469792878,Jalan Cempaka,residential,False,False,39.979,,"LINESTRING (99.2722289 1.3699686, 99.2724475 1.3696831)",,,
469792878,Jalan Cempaka,residential,False,True,41.271,,"LINESTRING (99.2722289 1.3699686, 99.2720036 1.3702636)",,,
469611000,Jalan Teratai,unclassified,False,False,138.346,,"LINESTRING (99.2722289 1.3699686, 99.2718092 1.3695704, 99.2713264 1.3691119)",,,
469792876,Jalan Mohammad Tohir Daulay,residential,False,False,138.816,,"LINESTRING (99.2736532 1.3743152, 99.2735901 1.3743997, 99.2732515 1.3748311, 99.2731764 1.3749434, 99.2731134 1.3750694, 99.2730618 1.3752055, 99.2730467 1.3752658, 99.2730322 1.3753758)",,,
469792876,Jalan Mohammad Tohir Daulay,residential,False,True,88.674,,"LINESTRING (99.2736532 1.3743152, 99.2736934 1.3742335, 99.2737006 1.3741941, 99.2737035 1.3741614, 99.2736974 1.3741316, 99.2736849 1.3741093, 99.2736599 1.3740793, 99.2735378 1.3739895, 99.2732012 1.3737984)",,,
614416474,,residential,False,False,93.525,,"LINESTRING (99.2736532 1.3743152, 99.2738235 1.3744359, 99.2738808 1.3744641, 99.2739445 1.3744936, 99.2740153 1.3745217, 99.2740402 1.3745374, 99.2740667 1.3745631, 99.2740852 1.3745981, 99.2741011 1.3746424, 99.2741353 1.3747724, 99.2741621 1.3749045)",,,
614416569,Jalan Sultan Hasanuddin,tertiary,False,False,75.055,,"LINESTRING (99.2719527 1.3734317, 99.2715725 1.3739895)",,,
614416569,Jalan Sultan Hasanuddin,tertiary,False,True,5.798,,"LINESTRING (99.2719527 1.3734317, 99.2719822 1.3733887)",,,
469792877,Jalan Cut Nyak Dhien,residential,False,True,192.664,,"LINESTRING (99.2719527 1.3734317, 99.2713244 1.3728358, 99.2707037 1.3722305)",,,
291052550,Jalan Mesjid Raya Baru,residential,False,False,106.572,,"LINESTRING (99.2705499 1.3730067, 99.2702629 1.3727144, 99.2698538 1.3723484)",,,
291052550,Jalan Mesjid Raya Baru,residential,False,True,157.728,,"LINESTRING (99.2705499 1.3730067, 99.2710528 1.3734679, 99.2713887 1.3738011, 99.2715725 1.3739895)",,,
469792879,Jalan Natoras Soangkupon,residential,False,False,87.993,,"LINESTRING (99.2705499 1.3730067, 99.2706209 1.3726239, 99.2707037 1.3722305)",,,
469792877,Jalan Cut Nyak Dhien,residential,False,False,192.664,,"LINESTRING (99.2707037 1.3722305, 99.2713244 1.3728358, 99.2719527 1.3734317)",,,
469792879,Jalan Natoras Soangkupon,residential,False,False,82.748,,"LINESTRING (99.2707037 1.3722305, 99.27081 1.3718436, 99.2708811 1.3716211, 99.27089 1.3715989, 99.2709044 1.3715706, 99.270934 1.3715258)",,,
469792879,Jalan Natoras Soangkupon,residential,False,True,87.993,,"LINESTRING (99.2707037 1.3722305, 99.2706209 1.3726239, 99.2705499 1.3730067)",,,
291052552,Jalan Dokter Ferdinand Lumbantobing,residential,False,False,85.082,,"LINESTRING (99.270934 1.3715258, 99.2706428 1.371257, 99.2703716 1.3710068)",,,
291052552,Jalan Dokter Ferdinand Lumbantobing,residential,False,True,215.595,,"LINESTRING (99.270934 1.3715258, 99.2716046 1.37215, 99.2723591 1.3728409)",,,
