osmid,oneway,highway,reversed,length,name,geometry,ref,bridge
561459100,True,primary,False,11.401,,"LINESTRING (108.5600513 -6.7099838, 108.5601542 -6.7099921)",,
780383133,False,tertiary,False,8.421,Jalan Siliwangi,"LINESTRING (108.5600513 -6.7099838, 108.5600901 -6.710049)",,
780383133,False,tertiary,True,45.082,Jalan Siliwangi,"LINESTRING (108.5600513 -6.7099838, 108.5598802 -6.7096157)",,
169588963,False,primary,False,76.652,Jalan Veteran,"LINESTRING (108.5646042 -6.709946, 108.564692 -6.7099973, 108.5647907 -6.7100559, 108.5649581 -6.7101617, 108.5651947 -6.7103082)",,
169588963,False,primary,True,185.277,Jalan Veteran,"LINESTRING (108.5646042 -6.709946, 108.5643002 -6.7097737, 108.5639733 -6.7096229, 108.5639052 -6.7096011, 108.5637999 -6.7095726, 108.5636249 -6.7095259, 108.5634305 -6.7094873, 108.5632253 -6.7094507, 108.5630302 -6.7094137)",,
221700407,False,residential,False,91.843,Jalan Kegiren II,"LINESTRING (108.5646042 -6.709946, 108.5645912 -6.7099615, 108.5645307 -6.7100557, 108.564506 -6.7100747, 108.5644866 -6.7100807, 108.5644696 -6.7100852, 108.564438 -6.7100844, 108.564362 -6.7100671, 108.5641761 -6.7100239, 108.5640733 -6.7100122, 108.5638932 -6.7099978, 108.5638483 -6.7100012)",,
734097730,False,primary,False,10.577,Jalan Veteran,"LINESTRING (108.5651947 -6.7103082, 108.5652793 -6.7103528)",,
169588963,False,primary,True,76.652,Jalan Veteran,"LINESTRING (108.5651947 -6.7103082, 108.5649581 -6.7101617, 108.5647907 -6.7100559, 108.564692 -6.7099973, 108.5646042 -6.709946)",,
51395095,True,secondary,False,59.95100000000001,Jalan Surya Negara,"LINESTRING (108.5585106 -6.716166, 108.558859 -6.7162053, 108.5589932 -6.7162331, 108.5590476 -6.7162421)",,
561459100,True,primary,False,45.409,,"LINESTRING (108.5579547 -6.7105395, 108.5583527 -6.7104369)",,
1223118306,False,tertiary,False,8.49,,"LINESTRING (108.5579547 -6.7105395, 108.5579681 -6.7105795, 108.5579794 -6.7106118)",,
184760007,True,secondary,False,133.874,,"LINESTRING (108.562752 -6.7150287, 108.5625848 -6.7150967, 108.5623567 -6.7151914, 108.5621199 -6.7153155, 108.5618745 -6.7154465, 108.5616649 -6.7155585)",,
221023094,True,tertiary,False,143.64000000000001,Jalan Karanggetas,"LINESTRING (108.562752 -6.7150287, 108.5629514 -6.7153688, 108.5632245 -6.7157486, 108.5633092 -6.7158664, 108.5634937 -6.716087)",,
287818410,False,secondary,True,116.881,Jalan Syech Syarif Abdurahman,"LINESTRING (108.562752 -6.7150287, 108.5628927 -6.7149855, 108.5630147 -6.7149548, 108.5631357 -6.7149524, 108.5633513 -6.7149828, 108.5636002 -6.715049, 108.5637888 -6.715058)",,
770579013,False,secondary,True,16.223,,"LINESTRING (108.5590476 -6.7162421, 108.5591945 -6.7162434)",,
221033480,True,tertiary,False,195.967,Jalan Parujakan,"LINESTRING (108.5590476 -6.7162421, 108.5594388 -6.7170834, 108.5595764 -6.7173691, 108.5597612 -6.7177252, 108.5598111 -6.7178327)",,
221023094,True,tertiary,False,11.181,Jalan Karanggetas,"LINESTRING (108.5640708 -6.716961, 108.5641226 -6.7170474)",,
221033465,False,residential,False,120.70600000000003,Jalan Pesayangan,"LINESTRING (108.5640708 -6.716961, 108.5641996 -6.7168714, 108.5642405 -6.7168428, 108.5643109 -6.7168155, 108.5644276 -6.7167735, 108.564618 -6.716695, 108.5647468 -6.7166205, 108.5648615 -6.7165564, 108.5649573 -6.7165058, 108.5650274 -6.7164486)",,
1130868623,True,primary,False,53.027,Jalan Ra Kartini,"LINESTRING (108.5579794 -6.7106118, 108.5575134 -6.7107268)",,
184763195,False,tertiary,True,100.38000000000001,Jalan Karel Satsuit Tubun,"LINESTRING (108.5579794 -6.7106118, 108.5581825 -6.711016, 108.5582031 -6.7110994, 108.5582303 -6.7112907, 108.5582391 -6.7114624)",,
1223118306,False,tertiary,True,8.49,,"LINESTRING (108.5579794 -6.7106118, 108.5579681 -6.7105795, 108.5579547 -6.7105395)",,
184763195,False,tertiary,True,47.037,Jalan Karel Satsuit Tubun,"LINESTRING (108.5582391 -6.7114624, 108.5582352 -6.7118854)",,
184763195,False,tertiary,False,100.38,Jalan Karel Satsuit Tubun,"LINESTRING (108.5582391 -6.7114624, 108.5582303 -6.7112907, 108.5582031 -6.7110994, 108.5581825 -6.711016, 108.5579794 -6.7106118)",,
782029010,False,residential,False,112.758,,"LINESTRING (108.5582391 -6.7114624, 108.5585267 -6.7114499, 108.5586613 -6.7114228, 108.5588047 -6.7113798, 108.5589513 -6.7113243, 108.5592247 -6.7112308)",,
184760008,False,tertiary,True,36.241,Jalan Siliwangi,"LINESTRING (108.5613122 -6.7121858, 108.5611578 -6.7118982)",,
184760008,False,tertiary,False,70.178,Jalan Siliwangi,"LINESTRING (108.5613122 -6.7121858, 108.5613642 -6.7122771, 108.5614002 -6.7123375, 108.5616029 -6.7127467)",,
184763198,False,residential,True,106.33100000000002,Jalan Pamitran,"LINESTRING (108.5613122 -6.7121858, 108.5611848 -6.7122664, 108.5610554 -6.712345, 108.5609206 -6.7124395, 108.5608126 -6.7125241, 108.5607441 -6.7125692, 108.5606828 -6.7126107, 108.5606383 -6.7126413, 108.5605223 -6.7127311)",,
184763198,False,residential,True,32.216,Jalan Pamitran,"LINESTRING (108.5605223 -6.7127311, 108.5603082 -6.7129279)",,
184763198,False,residential,False,106.331,Jalan Pamitran,"LINESTRING (108.5605223 -6.7127311, 108.5606383 -6.7126413, 108.5606828 -6.7126107, 108.5607441 -6.7125692, 108.5608126 -6.7125241, 108.5609206 -6.7124395, 108.5610554 -6.712345, 108.5611848 -6.7122664, 108.5613122 -6.7121858)",,
906162581,False,residential,False,112.545,,"LINESTRING (108.5605223 -6.7127311, 108.5604753 -6.7127019, 108.5604438 -6.7126873, 108.5604177 -6.7126793, 108.5603674 -6.7126746, 108.5601508 -6.7126859, 108.5600475 -6.7126966, 108.5600333 -6.7126982, 108.5600207 -6.7126952, 108.5600118 -6.7126897, 108.5600046 -6.7126826, 108.5599496 -6.7125754, 108.559902 -6.7124129, 108.5598357 -6.7122351)",,
184763198,False,residential,False,32.216,Jalan Pamitran,"LINESTRING (108.5603082 -6.7129279, 108.5605223 -6.7127311)",,
184763198,False,residential,True,37.515,Jalan Pamitran,"LINESTRING (108.5603082 -6.7129279, 108.5600317 -6.7131239)",,
781674825,False,residential,True,62.425,,"LINESTRING (108.5603082 -6.7129279, 108.5605518 -6.7134345)",,
