osmid,highway,oneway,reversed,length,bridge,geometry,ref,name
340067738,residential,False,True,28.872,,"LINESTRING (110.2108659 -7.5095512, 110.2111162 -7.5094748)",,
363763486,residential,False,True,62.609,,"LINESTRING (110.2108659 -7.5095512, 110.2110062 -7.5100968)",,
"[702601448, 702601446, 702601447]",residential,False,True,28.278000000000002,yes,"LINESTRING (110.2108659 -7.5095512, 110.2108164 -7.5094924, 110.2107923 -7.5093847, 110.2107795 -7.5093185)",,
211394470,unclassified,False,False,18.608,,"LINESTRING (110.2185303 -7.5129923, 110.2185394 -7.5128252)",,
211394470,unclassified,False,True,50.182,,"LINESTRING (110.2185303 -7.5129923, 110.2184691 -7.5134395)",,
"[909498265, 587406530]",residential,False,"[False, True]",144.906,,"LINESTRING (110.2185303 -7.5129923, 110.2183326 -7.5129982, 110.2177922 -7.5129853, 110.2177768 -7.5129816, 110.2177654 -7.512971, 110.2177612 -7.5129605, 110.217764 -7.5128403, 110.2177701 -7.5127073, 110.2177937 -7.512433)",,
211394480,unclassified,False,False,13.157,,"LINESTRING (110.2157008 -7.5170219, 110.2158093 -7.5169726)",,
211394480,unclassified,False,True,44.424,,"LINESTRING (110.2157008 -7.5170219, 110.2153775 -7.5170046, 110.2152984 -7.5170005)",,
587980761,residential,False,False,70.168,,"LINESTRING (110.2157008 -7.5170219, 110.2156632 -7.517442, 110.2156408 -7.5176501)",,
211394466,residential,False,True,67.075,,"LINESTRING (110.2121662 -7.5097578, 110.2121998 -7.5103601)",,
211394516,residential,False,True,133.32,,"LINESTRING (110.2121662 -7.5097578, 110.2110062 -7.5100968)",,
"[211394466, 340067738]",residential,False,False,178.065,,"LINESTRING (110.2121662 -7.5097578, 110.2121367 -7.5093082, 110.2121086 -7.5091945, 110.2120985 -7.5091819, 110.2120861 -7.5091816, 110.2120583 -7.5091879, 110.2116175 -7.5093217, 110.2111162 -7.5094748)",,
587980773,unclassified,False,True,76.326,,"LINESTRING (110.2100714 -7.5155136, 110.2106387 -7.5151201)",,
165141216,residential,False,False,118.305,,"LINESTRING (110.2101456 -7.5109587, 110.2111738 -7.510654)",,
211394470,unclassified,False,False,45.888,,"LINESTRING (110.2184316 -7.5138505, 110.2184691 -7.5134395)",,
944127402,residential,False,False,85.563,,"LINESTRING (110.2184316 -7.5138505, 110.217656 -7.5138215)",,
"[587996250, 587996251, 211394470]",unclassified,False,True,11.600000000000001,yes,"LINESTRING (110.2184316 -7.5138505, 110.2184309 -7.5138851, 110.2184233 -7.5139332, 110.2184222 -7.5139542)",,
165141216,residential,False,False,117.734,,"LINESTRING (110.2111738 -7.510654, 110.2121998 -7.5103601)",,
165141216,residential,False,True,118.305,,"LINESTRING (110.2111738 -7.510654, 110.2101456 -7.5109587)",,
363763486,residential,False,False,64.654,,"LINESTRING (110.2111738 -7.510654, 110.2110062 -7.5100968)",,
363763486,residential,False,True,67.361,,"LINESTRING (110.2111738 -7.510654, 110.2113468 -7.511235)",,
211394453,residential,False,False,27.421,,"LINESTRING (110.2109867 -7.5165697, 110.2109882 -7.5168163)",,
704727404,unclassified,False,False,36.875,,"LINESTRING (110.2109867 -7.5165697, 110.2110618 -7.5165725, 110.2111624 -7.5165897, 110.2112478 -7.5166021, 110.211318 -7.5166123)",,
"[704783338, 704727404, 587980772]",unclassified,False,True,145.65,yes,"LINESTRING (110.2109867 -7.5165697, 110.2109168 -7.5156774, 110.2108739 -7.5154993, 110.2108373 -7.5154109, 110.2107603 -7.5152981)",,
211394453,residential,False,False,60.375,,"LINESTRING (110.2109882 -7.5168163, 110.2110255 -7.517358)",,
211394453,residential,False,True,27.421,,"LINESTRING (110.2109882 -7.5168163, 110.2109867 -7.5165697)",,
211394521,residential,False,False,54.109,,"LINESTRING (110.2109882 -7.5168163, 110.2104986 -7.5168508)",,
211394480,unclassified,False,False,35.295,,"LINESTRING (110.2184721 -7.5161856, 110.2187902 -7.5162216)",,
211394480,unclassified,False,True,6.305,,"LINESTRING (110.2184721 -7.5161856, 110.2184151 -7.5161809)",,
587996251,unclassified,False,False,37.191,,"LINESTRING (110.2184721 -7.5161856, 110.2185258 -7.5158554)",,
