osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,tunnel,name
255332204,residential,False,False,227.744,"LINESTRING (125.1900902 1.4398469, 125.1901865 1.4404427, 125.1902143 1.4406054, 125.1903355 1.4418114, 125.1903437 1.4418784)",,,,
255332189,residential,False,False,86.016,"LINESTRING (125.1936594 1.4424844, 125.1937052 1.4432566)",,,,
255332125,trunk,False,False,120.35199999999999,"LINESTRING (125.1936594 1.4424844, 125.1940463 1.4424597, 125.1943011 1.442405, 125.1947355 1.4424055)",,,,
255332125,trunk,False,True,123.989,"LINESTRING (125.1936594 1.4424844, 125.1931732 1.442489, 125.1929871 1.4424872, 125.1928574 1.4424876, 125.1925441 1.4424944)",,,,
255332200,residential,True,False,13.282,"LINESTRING (125.1902709 1.442592, 125.1902744 1.4427114)",,,,
255332204,residential,False,True,78.994,"LINESTRING (125.1904304 1.4425835, 125.1903437 1.4418784)",,,,
255332288,trunk,True,False,17.755,"LINESTRING (125.1904304 1.4425835, 125.1902709 1.442592)",,,,
100791552,trunk,True,False,76.06,"LINESTRING (125.1908333 1.4426826, 125.1915169 1.442653)",,,,
476790025,residential,False,True,29.992,"LINESTRING (125.1908333 1.4426826, 125.1908568 1.4429513)",,,,
100791552,trunk,True,False,18.653,"LINESTRING (125.1902744 1.4427114, 125.1904418 1.4426998)",,,,
576984700,residential,True,False,173.197,"LINESTRING (125.1902744 1.4427114, 125.1903281 1.4435838, 125.1903677 1.4442662)",,,,
255332202,residential,False,False,15.513,"LINESTRING (125.1908727 1.4430899, 125.1908568 1.4429513)",,,,
255332202,residential,False,True,64.173,"LINESTRING (125.1908727 1.4430899, 125.1909198 1.4436651)",,,,
660148192,residential,False,False,27.231,"LINESTRING (125.1908727 1.4430899, 125.1911176 1.4430841)",,,,
255332270,residential,False,True,17.64,"LINESTRING (125.1911176 1.4430841, 125.191111 1.4432426)",,,,
"[255332270, 660148191]",residential,False,False,45.861000000000004,"LINESTRING (125.1911176 1.4430841, 125.1912168 1.4430822, 125.1912362 1.4430867, 125.1912522 1.4430938, 125.1912542 1.4431977, 125.1912515 1.4432171, 125.1912438 1.4432329, 125.1912287 1.4432409, 125.191111 1.4432426)",,,,
660148192,residential,False,True,27.231,"LINESTRING (125.1911176 1.4430841, 125.1908727 1.4430899)",,,,
255332238,residential,False,True,60.211,"LINESTRING (125.1947223 1.4431615, 125.1941831 1.4432131)",,,,
476448291,tertiary,False,True,84.076,"LINESTRING (125.1947223 1.4431615, 125.1947355 1.4424055)",,,,
476448291,tertiary,False,False,135.119,"LINESTRING (125.1947223 1.4431615, 125.1947276 1.4432433, 125.1947571 1.4443761)",,,,
255332270,residential,False,False,17.64,"LINESTRING (125.191111 1.4432426, 125.1911176 1.4430841)",,,,
"[255332270, 660148191]",residential,False,True,45.861000000000004,"LINESTRING (125.191111 1.4432426, 125.1912287 1.4432409, 125.1912438 1.4432329, 125.1912515 1.4432171, 125.1912542 1.4431977, 125.1912522 1.4430938, 125.1912362 1.4430867, 125.1912168 1.4430822, 125.1911176 1.4430841)",,,,
587362571,residential,False,True,67.28,"LINESTRING (125.191111 1.4432426, 125.191116 1.443614, 125.1911157 1.4436371, 125.191113 1.4436502, 125.1911087 1.4436566, 125.1910986 1.4436599, 125.1909198 1.4436651)",,,,
255332189,residential,False,False,131.141,"LINESTRING (125.1937052 1.4432566, 125.1937983 1.4444323)",,,,
255332189,residential,False,True,86.016,"LINESTRING (125.1937052 1.4432566, 125.1936594 1.4424844)",,,,
255332238,residential,False,False,53.343,"LINESTRING (125.1937052 1.4432566, 125.1941831 1.4432131)",,,,
255332238,residential,False,True,49.046,"LINESTRING (125.1937052 1.4432566, 125.1932658 1.4432966)",,,,
255332162,residential,False,False,127.381,"LINESTRING (125.1932658 1.4432966, 125.1933657 1.4444378)",,,,
255332238,residential,False,False,49.046,"LINESTRING (125.1932658 1.4432966, 125.1937052 1.4432566)",,,,
"[587362570, 255332238]",residential,False,True,95.871,"LINESTRING (125.1932658 1.4432966, 125.1927503 1.4433192, 125.1924048 1.443345)",,,,
100791559,tertiary,True,False,43.396,"LINESTRING (125.1909652 1.444236, 125.1905756 1.4442608)",,,,
255332202,residential,False,False,63.686,"LINESTRING (125.1909652 1.444236, 125.1909259 1.4437746, 125.1909198 1.4436651)",,,,
255332197,residential,True,False,17.469,"LINESTRING (125.1903677 1.4442662, 125.1903757 1.4444231)",,,,
100791562,residential,False,False,48.092,"LINESTRING (125.1933657 1.4444378, 125.1937983 1.4444323)",,,,
255332162,residential,False,True,127.381,"LINESTRING (125.1933657 1.4444378, 125.1932658 1.4432966)",,,,
"[100791562, 100791555]","['residential', 'tertiary']",False,True,124.233,"LINESTRING (125.1933657 1.4444378, 125.1925212 1.4444686, 125.1924908 1.4444606, 125.1924695 1.4444499, 125.1924573 1.4444392, 125.1924504 1.4444118, 125.1924417 1.444289, 125.1924405 1.4442394)",,,,
"[255332255, 255332151]",residential,False,True,111.32600000000001,"LINESTRING (125.1933657 1.4444378, 125.1934429 1.4449623, 125.1934455 1.4450042, 125.1934412 1.4450193, 125.1934325 1.4450304, 125.1934221 1.4450371, 125.1934083 1.4450405, 125.193229 1.4450682, 125.19304 1.4450981)",,,,
100791562,residential,False,True,48.092,"LINESTRING (125.1937983 1.4444323, 125.1933657 1.4444378)",,,,
255332189,residential,False,True,131.141,"LINESTRING (125.1937983 1.4444323, 125.1937052 1.4432566)",,,,
100791562,residential,False,False,52.097,"LINESTRING (125.1937983 1.4444323, 125.19423 1.4444102, 125.1942663 1.4444075)",,,,
100791551,tertiary,True,False,23.125,"LINESTRING (125.1903757 1.4444231, 125.1905836 1.4444157)",,,,
587362561,residential,True,False,48.159,"LINESTRING (125.1903757 1.4444231, 125.1904106 1.4448548)",,,,
255332188,residential,False,False,136.416,"LINESTRING (125.1918269 1.4447699, 125.1906017 1.44484)",,,,
834553496,residential,False,False,25.351,"LINESTRING (125.1918269 1.4447699, 125.1918618 1.4449952)",1,,,
"[453703489, 255332188]",residential,False,"[False, True]",71.136,"LINESTRING (125.1918269 1.4447699, 125.1922299 1.4447417, 125.1924657 1.4447332)",,10,,
100770564,residential,True,False,47.223,"LINESTRING (125.1906017 1.44484, 125.1905836 1.4444157)",,,,
255332188,residential,False,False,21.306,"LINESTRING (125.1906017 1.44484, 125.1904106 1.4448548)",,,,
255332188,residential,False,True,136.416,"LINESTRING (125.1906017 1.44484, 125.1918269 1.4447699)",,,,
834553496,residential,False,False,6.121,"LINESTRING (125.1918618 1.4449952, 125.1918702 1.4450496)",1,,,
834553496,residential,False,True,25.351,"LINESTRING (125.1918618 1.4449952, 125.1918269 1.4447699)",1,,,
255332256,residential,False,False,85.85300000000001,"LINESTRING (125.1918618 1.4449952, 125.1918134 1.4450123, 125.1917846 1.445028, 125.1917621 1.4450465, 125.1917473 1.4450666, 125.1915806 1.4453631, 125.1915279 1.4454307, 125.1914956 1.445509, 125.1914808 1.4456315)",,,,
834553496,residential,False,True,6.121,"LINESTRING (125.1918702 1.4450496, 125.1918618 1.4449952)",1,,,
255332120,residential,False,False,98.65800000000002,"LINESTRING (125.1918702 1.4450496, 125.1918524 1.445186, 125.1918249 1.4453481, 125.191799 1.445547, 125.1917826 1.4456337, 125.1917638 1.4457275, 125.1917437 1.4459273)",,,,
255332126,residential,False,False,202.516,"LINESTRING (125.1918702 1.4450496, 125.1919787 1.4450954, 125.1920382 1.4451332, 125.1921806 1.4454487, 125.1924186 1.4459353, 125.1926152 1.4463427, 125.1926783 1.4464508, 125.1926932 1.4464636, 125.1927086 1.4464716, 125.1927321 1.4464783, 125.1927575 1.446481, 125.1928383 1.446484)",1,,,
476457820,residential,False,False,5.77,"LINESTRING (125.1929885 1.4451046, 125.19304 1.4450981)",,,,
255332126,residential,False,True,158.227,"LINESTRING (125.1929885 1.4451046, 125.1930984 1.4457965, 125.1932442 1.4463431, 125.1930975 1.4463983)",1,,,
"[453703492, 476457821]",residential,False,"[False, True]",37.79,"LINESTRING (125.1929885 1.4451046, 125.1927538 1.4451577, 125.1926561 1.4451756)",,,,
255332256,residential,False,True,85.85300000000001,"LINESTRING (125.1914808 1.4456315, 125.1914956 1.445509, 125.1915279 1.4454307, 125.1915806 1.4453631, 125.1917473 1.4450666, 125.1917621 1.4450465, 125.1917846 1.445028, 125.1918134 1.4450123, 125.1918618 1.4449952)",,,,
255332206,residential,False,True,57.84400000000001,"LINESTRING (125.192274 1.4463501, 125.1920447 1.4464515, 125.1919978 1.4464689, 125.1919612 1.4464785, 125.1917812 1.4465038)",,,,
255332126,residential,False,True,30.348,"LINESTRING (125.1930975 1.4463983, 125.1928383 1.446484)",1,,,
255332126,residential,False,False,158.227,"LINESTRING (125.1930975 1.4463983, 125.1932442 1.4463431, 125.1930984 1.4457965, 125.1929885 1.4451046)",1,,,
"[255332240, 476466925]",residential,False,False,97.947,"LINESTRING (125.1930975 1.4463983, 125.1933106 1.4469718, 125.193324 1.4469942, 125.1933349 1.4470099, 125.1933503 1.4470179, 125.1933657 1.4470226, 125.1933879 1.4470226, 125.1934066 1.4470166, 125.1935414 1.446954)",,,,
255332120,residential,False,False,81.22200000000001,"LINESTRING (125.1917812 1.4465038, 125.1917946 1.4466348, 125.191796 1.4466449, 125.1917997 1.446654, 125.191805 1.446661, 125.1918148 1.4466647, 125.1918258 1.446666, 125.1918557 1.446664, 125.1918728 1.446668, 125.1918805 1.4466781, 125.1918848 1.4466878, 125.191888 1.4466993, 125.1919381 1.4469114, 125.1919465 1.4469305, 125.1919562 1.4469415, 125.191968 1.4469482, 125.1919797 1.4469512, 125.1919958 1.4469512, 125.1921497 1.4468778)",,,,
255332120,residential,False,True,64.48,"LINESTRING (125.1917812 1.4465038, 125.1917799 1.4463959, 125.1917765 1.4463516, 125.1917712 1.4463054, 125.1917464 1.4461807, 125.1917403 1.4461183, 125.1917376 1.4460533, 125.1917437 1.4459273)",,,,
255332206,residential,False,False,57.843999999999994,"LINESTRING (125.1917812 1.4465038, 125.1919612 1.4464785, 125.1919978 1.4464689, 125.1920447 1.4464515, 125.192274 1.4463501)",,,,
255332126,residential,False,False,30.348,"LINESTRING (125.1928383 1.446484, 125.1930975 1.4463983)",1,,,
476466969,residential,False,False,72.369,"LINESTRING (125.1928383 1.446484, 125.1930017 1.447114)",,,,
255332126,residential,False,True,202.516,"LINESTRING (125.1928383 1.446484, 125.1927575 1.446481, 125.1927321 1.4464783, 125.1927086 1.4464716, 125.1926932 1.4464636, 125.1926783 1.4464508, 125.1926152 1.4463427, 125.1924186 1.4459353, 125.1921806 1.4454487, 125.1920382 1.4451332, 125.1919787 1.4450954, 125.1918702 1.4450496)",1,,,
"[255332240, 476466925]",residential,False,True,97.947,"LINESTRING (125.1935414 1.446954, 125.1934066 1.4470166, 125.1933879 1.4470226, 125.1933657 1.4470226, 125.1933503 1.4470179, 125.1933349 1.4470099, 125.193324 1.4469942, 125.1933106 1.4469718, 125.1930975 1.4463983)",,,,
476023993,residential,False,True,25.148,"LINESTRING (125.1965715 1.447849, 125.1963678 1.4477506)",,,,
"[255332176, 476448300]",residential,False,True,88.574,"LINESTRING (125.1965715 1.447849, 125.1967655 1.4475011, 125.1967929 1.4474463, 125.1967728 1.4473994, 125.1965179 1.4472696)",,,,
"[453703489, 255332188]",residential,False,"[False, True]",71.136,"LINESTRING (125.1924657 1.4447332, 125.1922299 1.4447417, 125.1918269 1.4447699)",,10,,
"[453703492, 476457821]",residential,False,"[False, True]",37.79,"LINESTRING (125.1926561 1.4451756, 125.1927538 1.4451577, 125.1929885 1.4451046)",,,,
476201680,residential,False,False,53.006,"LINESTRING (125.1976214 1.4454941, 125.1980847 1.4456069)",,,,
476448298,residential,False,False,34.41,"LINESTRING (125.1976214 1.4454941, 125.1975282 1.4457892)",,,,
476448298,residential,False,True,103.47800000000001,"LINESTRING (125.1976214 1.4454941, 125.197819 1.4448214, 125.1978823 1.4446008)",,,,
476022569,residential,False,True,54.218,"LINESTRING (125.1978823 1.4446008, 125.1983593 1.4447026)",,,,
476448284,residential,False,True,86.165,"LINESTRING (125.1978823 1.4446008, 125.1981136 1.4438612)",,,,
476448298,residential,False,False,103.47800000000001,"LINESTRING (125.1978823 1.4446008, 125.197819 1.4448214, 125.1976214 1.4454941)",,,,
476022569,residential,False,False,54.218,"LINESTRING (125.1983593 1.4447026, 125.1978823 1.4446008)",,,,
101154842,residential,False,False,105.099,"LINESTRING (125.1983593 1.4447026, 125.198333 1.4447895, 125.1981493 1.4454162, 125.1980847 1.4456069)",,,,
476023989,residential,False,False,252.77999999999997,"LINESTRING (125.1970088 1.4454259, 125.1972261 1.4445437, 125.1973173 1.4443426, 125.1974648 1.4441522, 125.1975748 1.4438224, 125.1976123 1.4437903, 125.1981136 1.4438612)",,,,
476193062,residential,False,True,143.957,"LINESTRING (125.1950669 1.4460332, 125.1954571 1.4459417, 125.1956482 1.4459025, 125.1957502 1.445889, 125.1959097 1.4458768, 125.1960592 1.4458687, 125.1962753 1.4458576, 125.196344 1.4458431)",,,,
476448291,tertiary,False,False,63.617000000000004,"LINESTRING (125.1950669 1.4460332, 125.1951514 1.4461713, 125.1952171 1.4462906, 125.1952346 1.4463764, 125.1952279 1.4464528, 125.1952118 1.4465614)",,,,
476448291,tertiary,False,True,193.173,"LINESTRING (125.1950669 1.4460332, 125.1949838 1.4459072, 125.1948993 1.4457879, 125.1948282 1.4456846, 125.1947987 1.4456082, 125.1947786 1.4451738, 125.1947571 1.4443761)",,,,
476196391,residential,False,True,133.752,"LINESTRING (125.1955365 1.4456443, 125.1958663 1.4456163, 125.1961989 1.445578, 125.1963933 1.4455479, 125.1964349 1.44556, 125.196344 1.4458431)",,,,
101154849,residential,False,False,27.937,"LINESTRING (125.1966958 1.4470939, 125.1966736 1.4471115, 125.1965898 1.4471812, 125.1965179 1.4472696)",,,,
101154849,residential,False,True,73.757,"LINESTRING (125.1966958 1.4470939, 125.1968419 1.4469841, 125.1971463 1.4467491, 125.1971669 1.4467466, 125.1971862 1.4467508, 125.1972345 1.4467784)",,,,
"[476193062, 476450826, 660187806, 476198798]",residential,False,"[False, True]",228.80600000000004,"LINESTRING (125.1966958 1.4470939, 125.1966079 1.4470153, 125.1965898 1.4469925, 125.1966025 1.4469717, 125.1966877 1.4468731, 125.1968124 1.4466681, 125.1969579 1.446339, 125.197077 1.4459824, 125.1970756 1.4459534, 125.1970638 1.4459434, 125.196814 1.4458791, 125.1967077 1.4458486, 125.1964505 1.4458207, 125.196344 1.4458431)",,,yes,
101154842,residential,False,False,54.608,"LINESTRING (125.1980847 1.4456069, 125.1979261 1.4460717)",,,,
476201680,residential,False,True,53.006,"LINESTRING (125.1980847 1.4456069, 125.1976214 1.4454941)",,,,
101154842,residential,False,True,105.099,"LINESTRING (125.1980847 1.4456069, 125.1981493 1.4454162, 125.198333 1.4447895, 125.1983593 1.4447026)",,,,
476206260,residential,False,True,58.822,"LINESTRING (125.1975282 1.4457892, 125.1970243 1.4456277)",,,,
476448298,residential,False,True,34.41,"LINESTRING (125.1975282 1.4457892, 125.1976214 1.4454941)",,,,
476448298,residential,False,False,114.749,"LINESTRING (125.1975282 1.4457892, 125.1974089 1.4461665, 125.1972866 1.4465918, 125.1972345 1.4467784)",,,,
476457822,residential,False,True,77.637,"LINESTRING (125.1935568 1.4455463, 125.1934475 1.4454605, 125.1933617 1.4453961, 125.1932792 1.4453582, 125.1931994 1.4453153, 125.1931787 1.4452979, 125.1931599 1.4452788, 125.193123 1.4452225, 125.19304 1.4450981)",,,,
476457820,residential,False,True,5.77,"LINESTRING (125.19304 1.4450981, 125.1929885 1.4451046)",,,,
"[255332151, 255332255]",residential,False,False,111.326,"LINESTRING (125.19304 1.4450981, 125.193229 1.4450682, 125.1934083 1.4450405, 125.1934221 1.4450371, 125.1934325 1.4450304, 125.1934412 1.4450193, 125.1934455 1.4450042, 125.1934429 1.4449623, 125.1933657 1.4444378)",,,,
476457822,residential,False,False,77.637,"LINESTRING (125.19304 1.4450981, 125.193123 1.4452225, 125.1931599 1.4452788, 125.1931787 1.4452979, 125.1931994 1.4453153, 125.1932792 1.4453582, 125.1933617 1.4453961, 125.1934475 1.4454605, 125.1935568 1.4455463)",,,,
476466969,residential,False,True,72.369,"LINESTRING (125.1930017 1.447114, 125.1928383 1.446484)",,,,
100791555,tertiary,False,False,50.442,"LINESTRING (125.1923903 1.4428916, 125.1924048 1.443345)",,,,
476790023,tertiary,False,True,35.964,"LINESTRING (125.1923903 1.4428916, 125.1923858 1.4425682)",,,,
476790058,residential,False,True,95.939,"LINESTRING (125.1923903 1.4428916, 125.191528 1.442928)",,,,
255332202,residential,False,True,15.513,"LINESTRING (125.1908568 1.4429513, 125.1908727 1.4430899)",,,,
476790025,residential,False,False,29.992,"LINESTRING (125.1908568 1.4429513, 125.1908333 1.4426826)",,,,
476790058,residential,False,False,74.655,"LINESTRING (125.1908568 1.4429513, 125.191528 1.442928)",,,,
587362550,residential,False,True,17.588,"LINESTRING (125.1919019 1.4459246, 125.1917437 1.4459273)",,,,
587362550,residential,False,False,17.588,"LINESTRING (125.1917437 1.4459273, 125.1919019 1.4459246)",,,,
255332120,residential,False,False,64.48,"LINESTRING (125.1917437 1.4459273, 125.1917376 1.4460533, 125.1917403 1.4461183, 125.1917464 1.4461807, 125.1917712 1.4463054, 125.1917765 1.4463516, 125.1917799 1.4463959, 125.1917812 1.4465038)",,,,
255332120,residential,False,True,98.65799999999999,"LINESTRING (125.1917437 1.4459273, 125.1917638 1.4457275, 125.1917826 1.4456337, 125.191799 1.445547, 125.1918249 1.4453481, 125.1918524 1.445186, 125.1918702 1.4450496)",,,,
475640458,motorway_link,True,False,81.77699999999999,"LINESTRING (125.196855 1.4433046, 125.1970813 1.44349, 125.1971556 1.4435745, 125.1971912 1.4436616, 125.1971594 1.4438958)",2,,,Jalan Tol Manado - Bitung
588320640,trunk,False,False,53.25,"LINESTRING (125.196855 1.4433046, 125.1969914 1.443374, 125.1971118 1.4434278, 125.1972894 1.4435061)",,,,
588320640,trunk,False,True,255.993,"LINESTRING (125.196855 1.4433046, 125.1965529 1.4431786, 125.196404 1.4431119, 125.1960191 1.442947, 125.1956101 1.4427693, 125.1954579 1.4427003, 125.1952064 1.4425984, 125.1950327 1.442518, 125.194847 1.4424482, 125.1947355 1.4424055)",,,,
255332188,residential,False,True,21.306,"LINESTRING (125.1904106 1.4448548, 125.1906017 1.44484)",,,,
587362561,residential,True,False,187.834,"LINESTRING (125.1904106 1.4448548, 125.1904777 1.4465427)",,,,
588320640,trunk,False,True,12.953,"LINESTRING (125.1973977 1.4435491, 125.1972894 1.4435061)",,,,
588320640,trunk,False,False,56.406,"LINESTRING (125.1973977 1.4435491, 125.1975368 1.4436136, 125.1978608 1.4437564)",,,,
742377385,trunk,True,False,18.852,"LINESTRING (125.1925441 1.4424944, 125.19238 1.4424516)",,,,
255332125,trunk,False,False,123.989,"LINESTRING (125.1925441 1.4424944, 125.1928574 1.4424876, 125.1929871 1.4424872, 125.1931732 1.442489, 125.1936594 1.4424844)",,,,
100791555,tertiary,False,True,50.442,"LINESTRING (125.1924048 1.443345, 125.1923903 1.4428916)",,,,
100791555,tertiary,False,False,99.53399999999999,"LINESTRING (125.1924048 1.443345, 125.1924384 1.4441569, 125.1924405 1.4442394)",,,,
"[587362570, 255332238]",residential,False,False,95.871,"LINESTRING (125.1924048 1.443345, 125.1927503 1.4433192, 125.1932658 1.4432966)",,,,
255332202,residential,False,False,64.173,"LINESTRING (125.1909198 1.4436651, 125.1908727 1.4430899)",,,,
255332202,residential,False,True,63.686,"LINESTRING (125.1909198 1.4436651, 125.1909259 1.4437746, 125.1909652 1.444236)",,,,
587362571,residential,False,False,67.28,"LINESTRING (125.1909198 1.4436651, 125.1910986 1.4436599, 125.1911087 1.4436566, 125.191113 1.4436502, 125.1911157 1.4436371, 125.191116 1.443614, 125.191111 1.4432426)",,,,
255332120,residential,False,True,81.22200000000001,"LINESTRING (125.1921497 1.4468778, 125.1919958 1.4469512, 125.1919797 1.4469512, 125.191968 1.4469482, 125.1919562 1.4469415, 125.1919465 1.4469305, 125.1919381 1.4469114, 125.191888 1.4466993, 125.1918848 1.4466878, 125.1918805 1.4466781, 125.1918728 1.446668, 125.1918557 1.446664, 125.1918258 1.446666, 125.1918148 1.4466647, 125.191805 1.446661, 125.1917997 1.446654, 125.191796 1.4466449, 125.1917946 1.4466348, 125.1917812 1.4465038)",,,,
476790058,residential,False,False,95.939,"LINESTRING (125.191528 1.442928, 125.1923903 1.4428916)",,,,
476790058,residential,False,True,74.655,"LINESTRING (125.191528 1.442928, 125.1908568 1.4429513)",,,,
660148190,residential,False,True,30.604,"LINESTRING (125.191528 1.442928, 125.1915169 1.442653)",,,,
660148190,residential,False,False,30.604,"LINESTRING (125.1915169 1.442653, 125.191528 1.442928)",,,,
100791552,trunk,True,False,97.119,"LINESTRING (125.1915169 1.442653, 125.1918977 1.4426327, 125.1923858 1.4425682)",,,,
660176915,residential,False,True,96.154,"LINESTRING (125.191399 1.4464522, 125.1913829 1.4463838, 125.1913722 1.446359, 125.1913299 1.4462826, 125.1913004 1.446243, 125.1912884 1.446233, 125.191275 1.4462249, 125.1912615 1.446223, 125.1906775 1.4462719)",,,,
100770564,residential,True,False,159.44299999999998,"LINESTRING (125.1906775 1.4462719, 125.1906346 1.4454561, 125.1906017 1.44484)",,,,
660176915,residential,False,False,96.154,"LINESTRING (125.1906775 1.4462719, 125.1912615 1.446223, 125.191275 1.4462249, 125.1912884 1.446233, 125.1913004 1.446243, 125.1913299 1.4462826, 125.1913722 1.446359, 125.1913829 1.4463838, 125.191399 1.4464522)",,,,
100770564,residential,True,False,30.179,"LINESTRING (125.1906788 1.4465433, 125.1906775 1.4462719)",,,,
660176918,residential,False,True,22.354,"LINESTRING (125.1906788 1.4465433, 125.1904777 1.4465427)",,,,
587362561,residential,True,False,72.446,"LINESTRING (125.1904777 1.4465427, 125.190483 1.4471942)",,,,
660176918,residential,False,False,22.354,"LINESTRING (125.1904777 1.4465427, 125.1906788 1.4465433)",,,,
100770564,residential,True,False,71.073,"LINESTRING (125.1906976 1.4471822, 125.1906788 1.4465433)",,,,
660176919,residential,False,True,23.892,"LINESTRING (125.1906976 1.4471822, 125.190483 1.4471942)",,,,
660176919,residential,False,False,23.892,"LINESTRING (125.190483 1.4471942, 125.1906976 1.4471822)",,,,
100791562,residential,False,False,54.669,"LINESTRING (125.1942663 1.4444075, 125.1947571 1.4443761)",,,,
660187801,residential,False,True,133.133,"LINESTRING (125.1942663 1.4444075, 125.1941831 1.4432131)",,,,
100791562,residential,False,True,52.097,"LINESTRING (125.1942663 1.4444075, 125.19423 1.4444102, 125.1937983 1.4444323)",,,,
255332238,residential,False,False,60.211,"LINESTRING (125.1941831 1.4432131, 125.1947223 1.4431615)",,,,
