osmid,oneway,lanes,name,highway,access,width,reversed,length,geometry
"[739465788, 23714885]",True,4,Jalan Pahlawan,tertiary,yes,12,False,188.1,"LINESTRING (110.4213964 -6.9929987, 110.4214439 -6.992976, 110.4214745 -6.9929647, 110.4215026 -6.99295, 110.4215397 -6.9929266, 110.4216143 -6.9928412, 110.4222469 -6.991569)"
23892631,True,4,Jalan Imam Barjo,unclassified,,10,False,100.602,"LINESTRING (110.4216656 -6.993107, 110.4217469 -6.9931676, 110.4220669 -6.9933581, 110.4224496 -6.9935669)"
563527098,True,4,Jalan Pahlawan,tertiary,,12,False,22.535999999999998,"LINESTRING (110.4216656 -6.993107, 110.4216676 -6.9931657, 110.4216618 -6.993186, 110.4216458 -6.9932116, 110.421631 -6.9932292, 110.4216052 -6.9932509, 110.4215733 -6.9932685)"
8877473,True,4,Jalan Simpang Lima,primary,yes,12,False,44.534,"LINESTRING (110.4226726 -6.9914772, 110.4223097 -6.9913021)"
23696680,True,4,Jalan Pahlawan,tertiary,,12,False,30.908,"LINESTRING (110.4226726 -6.9914772, 110.4224508 -6.9916469)"
9860832,True,1,Jalan Mayor Jenderal Sutoyo,secondary,,5,False,231.00900000000001,"LINESTRING (110.4223837 -6.9860408, 110.4221212 -6.986051, 110.4217421 -6.9860247, 110.4202963 -6.985911)"
23960052,False,1,Jalan Anggrek Raya,residential,,4.5,False,104.647,"LINESTRING (110.4248927 -6.9895413, 110.4244765 -6.9886957)"
1089498134,False,2,Jalan Seroja Selatan,residential,,4,True,60.85,"LINESTRING (110.4248927 -6.9895413, 110.4250833 -6.9900548)"
161143474,True,2,Jalan KH. Ahmad Dahlan,tertiary,,8,False,209.119,"LINESTRING (110.4248927 -6.9895413, 110.4260453 -6.9888674, 110.426484 -6.9885267)"
23960075,False,1,Jalan Seroja II,residential,,4,False,67.143,"LINESTRING (110.426484 -6.9885267, 110.4268829 -6.9889826)"
579514108,False,1,Jalan Anggrek V,residential,,4,True,51.136,"LINESTRING (110.426484 -6.9885267, 110.4261824 -6.9881776)"
161143474,True,2,Jalan KH. Ahmad Dahlan,tertiary,,8,False,62.345,"LINESTRING (110.426484 -6.9885267, 110.4265984 -6.9884198, 110.4269059 -6.988154)"
23960064,False,1,Jalan Seroja Dalam,residential,,5,False,91.25200000000001,"LINESTRING (110.4266565 -6.9918931, 110.4267021 -6.9917979, 110.4270181 -6.9911551)"
23892601,False,1,Jalan Pandanaran I,residential,,6,True,103.90299999999999,"LINESTRING (110.4197703 -6.9885359, 110.4197903 -6.9884642, 110.4201555 -6.9876843)"
"[449234441, 761930459, 761930454]",True,3,Jalan Pandanaran,primary,,8,False,321.627,"LINESTRING (110.4197703 -6.9885359, 110.4202552 -6.9887732, 110.4203278 -6.9888069, 110.4205602 -6.9889093, 110.4205846 -6.98892, 110.4209171 -6.9890777, 110.4209472 -6.9890936, 110.4210627 -6.9891523, 110.4214422 -6.9893367, 110.421866 -6.989525, 110.4221989 -6.9896791, 110.422324 -6.9896935, 110.4224223 -6.9896758)"
8877473,True,4,Jalan Simpang Lima,primary,yes,12,False,50.669,"LINESTRING (110.4224223 -6.9896758, 110.4226075 -6.9892888, 110.4226199 -6.9892645)"
24036557,False,2,Jalan Pandanaran II,tertiary,,6,True,213.24900000000002,"LINESTRING (110.4200958 -6.9915284, 110.4200569 -6.9914013, 110.4200247 -6.9913068, 110.4199992 -6.9912122, 110.4199781 -6.9911287, 110.4197143 -6.990154, 110.4196534 -6.9896658)"
490621535,True,1,Jalan Mentri Supeno,tertiary,,8,False,19.799,"LINESTRING (110.4200958 -6.9915284, 110.4201179 -6.9915796, 110.420136 -6.9916236, 110.4201581 -6.9916722, 110.4201663 -6.9916921)"
23781817,True,1,Jalan Mentri Supeno,tertiary,,8,False,133.95800000000003,"LINESTRING (110.4205943 -6.9927712, 110.4205574 -6.9927703, 110.4205209 -6.9927763, 110.4202517 -6.9928479, 110.419918 -6.9929732, 110.419547 -6.9931108, 110.4194664 -6.9931415, 110.4194457 -6.9931488)"
565295198,True,1,Jalan Mentri Supeno,tertiary,,8,False,44.752,"LINESTRING (110.4194457 -6.9931488, 110.419068 -6.9932952)"
112669213,True,1,Jalan Mentri Supeno,tertiary_link,,8,False,32.971000000000004,"LINESTRING (110.4194457 -6.9931488, 110.4194091 -6.9931307, 110.4193833 -6.9931134, 110.4193652 -6.9930958, 110.4193463 -6.9930727, 110.4192895 -6.9929122)"
23892601,False,1,Jalan Pandanaran I,residential,,6,False,69.031,"LINESTRING (110.4202963 -6.985911, 110.4202737 -6.9865314)"
23892601,False,1,Jalan Pandanaran I,residential,,6,True,69.031,"LINESTRING (110.4202737 -6.9865314, 110.4202963 -6.985911)"
519325094,False,1,Jalan Pekunden Dalam,residential,,6,False,52.447,"LINESTRING (110.4202737 -6.9865314, 110.4198012 -6.9864812)"
519325094,False,1,Jalan Pekunden Dalam,residential,,6,True,52.792,"LINESTRING (110.4202737 -6.9865314, 110.4207507 -6.9865667)"
23892601,False,1,Jalan Pandanaran I,residential,,6,False,128.99699999999999,"LINESTRING (110.4202737 -6.9865314, 110.420259 -6.986848, 110.4202486 -6.9870152, 110.4202354 -6.9871576, 110.4201555 -6.9876843)"
23892585,False,1,Jalan Pekunden Timur,residential,,4,False,50.339,"LINESTRING (110.4201555 -6.9876843, 110.4205732 -6.9878661)"
23892585,False,1,Jalan Pekunden Timur,residential,,4,True,60.151,"LINESTRING (110.4201555 -6.9876843, 110.4196494 -6.9874836)"
23892601,False,1,Jalan Pandanaran I,residential,,6,False,103.90299999999999,"LINESTRING (110.4201555 -6.9876843, 110.4197903 -6.9884642, 110.4197703 -6.9885359)"
23892601,False,1,Jalan Pandanaran I,residential,,6,True,128.99699999999999,"LINESTRING (110.4201555 -6.9876843, 110.4202354 -6.9871576, 110.4202486 -6.9870152, 110.420259 -6.986848, 110.4202737 -6.9865314)"
24036868,False,1,Jalan Taman Pekunden Timur,residential,,4,False,153.747,"LINESTRING (110.4212494 -6.9882398, 110.4213884 -6.9880237, 110.4214355 -6.9879297, 110.4214733 -6.9877866, 110.421585 -6.9869203)"
579514102,True,1,Jalan Pekunden Timur,residential,,4,False,68.09700000000001,"LINESTRING (110.4212494 -6.9882398, 110.4216761 -6.9883432, 110.4218488 -6.988385)"
579514102,True,1,Jalan Pekunden Timur,residential,,4,False,104.741,"LINESTRING (110.4218488 -6.988385, 110.4227905 -6.9882683)"
24036861,False,1,Jalan Taman Pekunden Timur,residential,,4,False,165.6,"LINESTRING (110.4218488 -6.988385, 110.4217448 -6.9876271, 110.421585 -6.9869203)"
112669884,True,4,Jalan Gajah Mada,tertiary,,12,False,251.724,"LINESTRING (110.4227905 -6.9882683, 110.4225 -6.9866784, 110.4223837 -6.9860408)"
24036936,False,1,Jalan Erlangga Barat I,unclassified,,6,False,93.636,"LINESTRING (110.4224496 -6.9935669, 110.4228326 -6.9928155)"
"[778746915, 23892631]",True,"['2', '4']","['Jalan Hayam Wuruk', 'Jalan Imam Barjo']",unclassified,,"['10', '8']",False,174.501,"LINESTRING (110.4224496 -6.9935669, 110.4227753 -6.9937421, 110.4233719 -6.9940691, 110.4237399 -6.9942547, 110.4238033 -6.9942875, 110.4238432 -6.9943078)"
"[23892633, 667371293, 667371294]",True,4,Jalan Imam Barjo,unclassified,,10,False,179.77100000000002,"LINESTRING (110.423779 -6.9944409, 110.4232996 -6.9942071, 110.4226994 -6.9938925, 110.4223295 -6.9937037)"
1044647602,False,2,Jalan Hayam Wuruk,unclassified,,8,True,16.412,"LINESTRING (110.423779 -6.9944409, 110.4238161 -6.9943609, 110.4238432 -6.9943078)"
23892633,True,4,Jalan Imam Barjo,unclassified,,10,False,96.48500000000001,"LINESTRING (110.4223295 -6.9937037, 110.4222768 -6.9936732, 110.4220037 -6.9935151, 110.4219748 -6.9934984, 110.4217497 -6.9933649, 110.4216923 -6.9933323, 110.4215733 -6.9932685)"
23960052,False,1,Jalan Anggrek Raya,residential,,4.5,True,56.358,"LINESTRING (110.4242595 -6.9882369, 110.4244765 -6.9886957)"
579514104,False,1,Jalan Anggrek Raya,residential,,4.5,False,29.045,"LINESTRING (110.4242595 -6.9882369, 110.4241781 -6.9879885)"
964479452,True,1,Jalan Anggrek Raya,residential,,4.5,False,41.984,"LINESTRING (110.4242595 -6.9882369, 110.4239201 -6.9880664)"
964479453,True,1,Jalan Anggrek Raya,residential,,4.5,False,29.816,"LINESTRING (110.4239201 -6.9880664, 110.4236543 -6.9881143)"
23960056,False,1,Jalan Anggrek I,residential,,4,False,61.155,"LINESTRING (110.4236543 -6.9881143, 110.4235482 -6.9875745)"
"[574251121, 574251122, 964479453]",True,1,Jalan Anggrek Raya,residential,,4.5,False,96.86800000000001,"LINESTRING (110.4236543 -6.9881143, 110.4232903 -6.9881826, 110.4231361 -6.9882105, 110.4229656 -6.9882374, 110.4227905 -6.9882683)"
23960056,False,1,Jalan Anggrek I,residential,,4,False,75.661,"LINESTRING (110.4234222 -6.9866555, 110.4233826 -6.9859762)"
23960056,False,1,Jalan Anggrek I,residential,,4,True,51.333,"LINESTRING (110.4234222 -6.9866555, 110.4234729 -6.9871144)"
24036572,False,1,Jalan Anggrek IV,residential,,4,False,138.736,"LINESTRING (110.4234222 -6.9866555, 110.4246751 -6.9865546)"
9860832,True,1,Jalan Mayor Jenderal Sutoyo,secondary,,5,False,110.482,"LINESTRING (110.4233826 -6.9859762, 110.4223837 -6.9860408)"
23960056,False,1,Jalan Anggrek I,residential,,4,True,75.661,"LINESTRING (110.4233826 -6.9859762, 110.4234222 -6.9866555)"
23960064,False,1,Jalan Seroja Dalam,residential,,5,False,45.814,"LINESTRING (110.4270181 -6.9911551, 110.4271432 -6.9908351, 110.4271683 -6.990771)"
23960064,False,1,Jalan Seroja Dalam,residential,,5,True,91.25200000000001,"LINESTRING (110.4270181 -6.9911551, 110.4267021 -6.9917979, 110.4266565 -6.9918931)"
23960069,False,2,Jalan Seroja Selatan,residential,,4,True,89.999,"LINESTRING (110.4270181 -6.9911551, 110.4269602 -6.9911258, 110.4267106 -6.9909997, 110.4265839 -6.9909357, 110.4262914 -6.9907879)"
23960064,False,1,Jalan Seroja Dalam,residential,,5,True,46.412,"LINESTRING (110.4273999 -6.9900099, 110.4272846 -6.9904113)"
23960077,False,1,Jalan Seroja IV,residential,,4,True,129.918,"LINESTRING (110.4273999 -6.9900099, 110.4271261 -6.9898926, 110.426983 -6.9897979, 110.4268777 -6.9897147, 110.4267891 -6.9896248, 110.4266928 -6.9894928, 110.4265347 -6.9892617)"
161143474,True,2,Jalan KH. Ahmad Dahlan,tertiary,,8,False,57.411,"LINESTRING (110.4269059 -6.988154, 110.4272298 -6.98775)"
23960069,False,2,Jalan Seroja Selatan,residential,,4,False,14.432,"LINESTRING (110.4250833 -6.9900548, 110.4251348 -6.9901741)"
1089498134,False,2,Jalan Seroja Selatan,residential,,4,False,60.85,"LINESTRING (110.4250833 -6.9900548, 110.4248927 -6.9895413)"
23960073,False,1,Jalan Seroja Barat,residential,,3,False,83.87700000000001,"LINESTRING (110.4250833 -6.9900548, 110.4251278 -6.9900333, 110.4257664 -6.9897242)"
23960079,False,1,Jalan Seroja VI,residential,,4,False,15.443,"LINESTRING (110.4257664 -6.9897242, 110.4258438 -6.9898399)"
23960081,False,1,Jalan Seroja III,residential,,4.5,False,51.53,"LINESTRING (110.4257664 -6.9897242, 110.4261891 -6.9895274)"
23960073,False,1,Jalan Seroja Barat,residential,,3,True,83.87700000000001,"LINESTRING (110.4257664 -6.9897242, 110.4251278 -6.9900333, 110.4250833 -6.9900548)"
23960081,False,1,Jalan Seroja III,residential,,4.5,False,48.247,"LINESTRING (110.4261891 -6.9895274, 110.4265347 -6.9892617)"
23960081,False,1,Jalan Seroja III,residential,,4.5,True,51.53,"LINESTRING (110.4261891 -6.9895274, 110.4257664 -6.9897242)"
24508119,False,1,Jalan Seroja V,residential,,4,True,160.734,"LINESTRING (110.4261891 -6.9895274, 110.4263371 -6.9897616, 110.4264922 -6.9899636, 110.4265606 -6.9900289, 110.4266397 -6.9900954, 110.4268147 -6.9902192, 110.4269847 -6.9902973, 110.4272846 -6.9904113)"
23960081,False,1,Jalan Seroja III,residential,,4.5,True,48.247,"LINESTRING (110.4265347 -6.9892617, 110.4261891 -6.9895274)"
23960077,False,1,Jalan Seroja IV,residential,,4,False,129.918,"LINESTRING (110.4265347 -6.9892617, 110.4266928 -6.9894928, 110.4267891 -6.9896248, 110.4268777 -6.9897147, 110.426983 -6.9897979, 110.4271261 -6.9898926, 110.4273999 -6.9900099)"
23960081,False,1,Jalan Seroja III,residential,,4.5,False,49.431000000000004,"LINESTRING (110.4265347 -6.9892617, 110.4267826 -6.9890728, 110.4268829 -6.9889826)"
23960075,False,1,Jalan Seroja II,residential,,4,True,67.143,"LINESTRING (110.4268829 -6.9889826, 110.426484 -6.9885267)"
23960081,False,1,Jalan Seroja III,residential,,4.5,True,49.431000000000004,"LINESTRING (110.4268829 -6.9889826, 110.4267826 -6.9890728, 110.4265347 -6.9892617)"
23960079,False,1,Jalan Seroja VI,residential,,4,True,15.443,"LINESTRING (110.4258438 -6.9898399, 110.4257664 -6.9897242)"
23960079,False,1,Jalan Seroja VI,residential,,4,False,139.96599999999998,"LINESTRING (110.4258438 -6.9898399, 110.4259685 -6.9900462, 110.4260152 -6.9901184, 110.4260751 -6.9901806, 110.4261579 -6.9902411, 110.4264157 -6.99038, 110.4264395 -6.9904019, 110.4264482 -6.9904219, 110.4264479 -6.9904402, 110.4262914 -6.9907879)"
23960080,False,1,Jalan Seroja Barat,residential,,3,False,86.627,"LINESTRING (110.4258438 -6.9898399, 110.4251859 -6.99015, 110.4251348 -6.9901741)"
23960069,False,2,Jalan Seroja Selatan,residential,,4,False,89.999,"LINESTRING (110.4262914 -6.9907879, 110.4265839 -6.9909357, 110.4267106 -6.9909997, 110.4269602 -6.9911258, 110.4270181 -6.9911551)"
23960069,False,2,Jalan Seroja Selatan,residential,,4,True,146.025,"LINESTRING (110.4262914 -6.9907879, 110.4252315 -6.9902838, 110.4252047 -6.9902628, 110.4251742 -6.9902289, 110.4251348 -6.9901741)"
23960079,False,1,Jalan Seroja VI,residential,,4,True,139.96599999999998,"LINESTRING (110.4262914 -6.9907879, 110.4264479 -6.9904402, 110.4264482 -6.9904219, 110.4264395 -6.9904019, 110.4264157 -6.99038, 110.4261579 -6.9902411, 110.4260751 -6.9901806, 110.4260152 -6.9901184, 110.4259685 -6.9900462, 110.4258438 -6.9898399)"
23960069,False,2,Jalan Seroja Selatan,residential,,4,True,14.432,"LINESTRING (110.4251348 -6.9901741, 110.4250833 -6.9900548)"
23960069,False,2,Jalan Seroja Selatan,residential,,4,False,146.025,"LINESTRING (110.4251348 -6.9901741, 110.4251742 -6.9902289, 110.4252047 -6.9902628, 110.4252315 -6.9902838, 110.4262914 -6.9907879)"
23960080,False,1,Jalan Seroja Barat,residential,,3,True,86.627,"LINESTRING (110.4251348 -6.9901741, 110.4251859 -6.99015, 110.4258438 -6.9898399)"
564510883,False,1,Jalan Erlangga Barat VII,residential,,7,False,122.422,"LINESTRING (110.4258021 -6.9943604, 110.4248177 -6.993853)"
564510883,False,1,Jalan Erlangga Barat VII,residential,,7,True,43.241,"LINESTRING (110.4258021 -6.9943604, 110.4261465 -6.9945458)"
112663054,False,1,Jalan Erlangga Tengah,residential,,4,False,28.552999999999997,"LINESTRING (110.4258021 -6.9943604, 110.42589 -6.9943138, 110.4260024 -6.9942021)"
24036936,False,1,Jalan Erlangga Barat I,unclassified,,6,False,59.775,"LINESTRING (110.4228326 -6.9928155, 110.423086 -6.9923404)"
24036936,False,1,Jalan Erlangga Barat I,unclassified,,6,True,93.636,"LINESTRING (110.4228326 -6.9928155, 110.4224496 -6.9935669)"
564510883,False,1,Jalan Erlangga Barat VII,residential,,7,True,247.608,"LINESTRING (110.4228326 -6.9928155, 110.4229133 -6.9928577, 110.4248177 -6.993853)"
824491222,False,2,Jalan Pandanaran II,tertiary,,6,False,88.86800000000001,"LINESTRING (110.4200386 -6.9887454, 110.4200191 -6.9887834, 110.4197149 -6.9894771)"
579514109,False,1,Jalan Anggrek III,residential,,4,False,70.643,"LINESTRING (110.4266021 -6.9863949, 110.4272413 -6.986362)"
24036572,False,1,Jalan Anggrek IV,residential,,4,True,134.871,"LINESTRING (110.4266021 -6.9863949, 110.4265478 -6.9864361, 110.4264969 -6.9864501, 110.4253989 -6.9865283)"
579514109,False,1,Jalan Anggrek III,residential,,4,True,70.643,"LINESTRING (110.4272413 -6.986362, 110.4266021 -6.9863949)"
23960056,False,1,Jalan Anggrek I,residential,,4,False,51.333,"LINESTRING (110.4234729 -6.9871144, 110.4234222 -6.9866555)"
23960056,False,1,Jalan Anggrek I,residential,,4,True,51.831,"LINESTRING (110.4234729 -6.9871144, 110.4235482 -6.9875745)"
24036818,False,1,Jalan Anggrek VI,residential,,4,False,135.844,"LINESTRING (110.4234729 -6.9871144, 110.4246916 -6.9869434)"
24036818,False,1,Jalan Anggrek VI,residential,,4,False,78.599,"LINESTRING (110.4246916 -6.9869434, 110.4254022 -6.9868969)"
24036818,False,1,Jalan Anggrek VI,residential,,4,True,135.844,"LINESTRING (110.4246916 -6.9869434, 110.4234729 -6.9871144)"
24036822,False,1,Jalan Anggrek II,residential,,4,False,43.271,"LINESTRING (110.4246916 -6.9869434, 110.4246751 -6.9865546)"
24036818,False,1,Jalan Anggrek VI,residential,,4,True,78.599,"LINESTRING (110.4254022 -6.9868969, 110.4246916 -6.9869434)"
24036825,False,1,Jalan Anggrek V,residential,,4,False,40.988,"LINESTRING (110.4254022 -6.9868969, 110.4253989 -6.9865283)"
"[24036825, 24036831]",False,1,"['Jalan Anggrek VII', 'Jalan Anggrek V']",residential,,"['4', '4.5']",True,247.07800000000003,"LINESTRING (110.4254022 -6.9868969, 110.4254155 -6.9872338, 110.4241231 -6.9874518, 110.4235482 -6.9875745)"
24036572,False,1,Jalan Anggrek IV,residential,,4,False,79.939,"LINESTRING (110.4246751 -6.9865546, 110.4253989 -6.9865283)"
24036572,False,1,Jalan Anggrek IV,residential,,4,True,138.736,"LINESTRING (110.4246751 -6.9865546, 110.4234222 -6.9866555)"
24036822,False,1,Jalan Anggrek II,residential,,4,True,43.271,"LINESTRING (110.4246751 -6.9865546, 110.4246916 -6.9869434)"
579514110,False,1,Jalan Anggrek II,residential,,4,False,72.569,"LINESTRING (110.4246751 -6.9865546, 110.4246316 -6.9859034)"
24036572,False,1,Jalan Anggrek IV,residential,,4,True,79.939,"LINESTRING (110.4253989 -6.9865283, 110.4246751 -6.9865546)"
24036825,False,1,Jalan Anggrek V,residential,,4,True,40.988,"LINESTRING (110.4253989 -6.9865283, 110.4254022 -6.9868969)"
24036572,False,1,Jalan Anggrek IV,residential,,4,False,134.871,"LINESTRING (110.4253989 -6.9865283, 110.4264969 -6.9864501, 110.4265478 -6.9864361, 110.4266021 -6.9863949)"
23960056,False,1,Jalan Anggrek I,residential,,4,False,51.831,"LINESTRING (110.4235482 -6.9875745, 110.4234729 -6.9871144)"
23960056,False,1,Jalan Anggrek I,residential,,4,True,61.155,"LINESTRING (110.4235482 -6.9875745, 110.4236543 -6.9881143)"
"[24036825, 24036831]",False,1,"['Jalan Anggrek V', 'Jalan Anggrek VII']",residential,,"['4', '4.5']",False,247.07800000000003,"LINESTRING (110.4235482 -6.9875745, 110.4241231 -6.9874518, 110.4254155 -6.9872338, 110.4254022 -6.9868969)"
23960052,False,1,Jalan Anggrek Raya,residential,,4.5,False,56.358,"LINESTRING (110.4244765 -6.9886957, 110.4242595 -6.9882369)"
23960052,False,1,Jalan Anggrek Raya,residential,,4.5,True,104.647,"LINESTRING (110.4244765 -6.9886957, 110.4248927 -6.9895413)"
"[579514108, 24036838]",False,1,"['Jalan Anggrek X', 'Jalan Anggrek V']",residential,,4,False,227.002,"LINESTRING (110.4244765 -6.9886957, 110.4253459 -6.9882517, 110.4259477 -6.987888, 110.4261824 -6.9881776)"
"[24036861, 519325094]",False,1,"['Jalan Pekunden Dalam', 'Jalan Taman Pekunden Timur']",residential,,"['4', '6']",False,80.096,"LINESTRING (110.421585 -6.9869203, 110.4215768 -6.9867482, 110.4215762 -6.9866141, 110.4215442 -6.9866128, 110.4211595 -6.9865977)"
24036861,False,1,Jalan Taman Pekunden Timur,residential,,4,True,165.6,"LINESTRING (110.421585 -6.9869203, 110.4217448 -6.9876271, 110.4218488 -6.988385)"
24036868,False,1,Jalan Taman Pekunden Timur,residential,,4,True,153.747,"LINESTRING (110.421585 -6.9869203, 110.4214733 -6.9877866, 110.4214355 -6.9879297, 110.4213884 -6.9880237, 110.4212494 -6.9882398)"
579514102,True,1,Jalan Pekunden Timur,residential,,4,False,42.855,"LINESTRING (110.4209118 -6.9880494, 110.4212494 -6.9882398)"
24036909,False,1,Jalan Pekunden Timur V,residential,,4,False,164.15,"LINESTRING (110.4209118 -6.9880494, 110.4210614 -6.9874824, 110.4210882 -6.9872841, 110.4211558 -6.9866336, 110.4211595 -6.9865977)"
519325094,False,1,Jalan Pekunden Dalam,residential,,6,False,45.251,"LINESTRING (110.4211595 -6.9865977, 110.4207507 -6.9865667)"
24036909,False,1,Jalan Pekunden Timur V,residential,,4,True,164.15,"LINESTRING (110.4211595 -6.9865977, 110.4211558 -6.9866336, 110.4210882 -6.9872841, 110.4210614 -6.9874824, 110.4209118 -6.9880494)"
"[24036861, 519325094]",False,1,"['Jalan Pekunden Dalam', 'Jalan Taman Pekunden Timur']",residential,,"['4', '6']",True,80.096,"LINESTRING (110.4211595 -6.9865977, 110.4215442 -6.9866128, 110.4215762 -6.9866141, 110.4215768 -6.9867482, 110.421585 -6.9869203)"
24036936,False,1,Jalan Erlangga Barat I,unclassified,,6,True,46.541,"LINESTRING (110.4232818 -6.9919697, 110.423086 -6.9923404)"
564510879,False,1,Jalan Erlangga Raya,residential,,6,False,51.31,"LINESTRING (110.4232818 -6.9919697, 110.4237296 -6.9918457)"
24036936,False,1,Jalan Erlangga Barat I,unclassified,,6,False,27.013999999999996,"LINESTRING (110.4232818 -6.9919697, 110.4232716 -6.9919327, 110.4232199 -6.991818, 110.4231673 -6.9917588)"
112663057,False,2,Jalan Erlangga Tengah,residential,,6,True,74.69,"LINESTRING (110.4263343 -6.9927483, 110.4260333 -6.9933499)"
564510879,False,1,Jalan Erlangga Raya,residential,,6,True,158.228,"LINESTRING (110.4263343 -6.9927483, 110.4250383 -6.9921399)"
112663057,False,2,Jalan Erlangga Tengah,residential,,6,False,93.787,"LINESTRING (110.4263343 -6.9927483, 110.4266236 -6.9921174, 110.4266826 -6.991979)"
564510879,False,1,Jalan Erlangga Raya,residential,,6,False,38.275000000000006,"LINESTRING (110.4263343 -6.9927483, 110.426404 -6.9927797, 110.4266482 -6.9928946)"
23960064,False,1,Jalan Seroja Dalam,residential,,5,False,42.006,"LINESTRING (110.4271683 -6.990771, 110.4271779 -6.9907412, 110.4272846 -6.9904113)"
23960064,False,1,Jalan Seroja Dalam,residential,,5,True,45.814,"LINESTRING (110.4271683 -6.990771, 110.4271432 -6.9908351, 110.4270181 -6.9911551)"
"[23696680, 563527098]",True,4,Jalan Pahlawan,tertiary,,12,False,184.48,"LINESTRING (110.4224508 -6.9916469, 110.4222589 -6.9919809, 110.4219486 -6.9925249, 110.4217472 -6.9928765, 110.4216837 -6.9930306, 110.4216735 -6.9930705, 110.4216656 -6.993107)"
490621535,True,1,Jalan Mentri Supeno,tertiary,,8,False,49.105,"LINESTRING (110.419068 -6.9932952, 110.4192895 -6.9929122)"
182658929,False,1,Jalan Taman Mentri Supeno,residential,,5,False,158.895,"LINESTRING (110.419068 -6.9932952, 110.4191604 -6.9934489, 110.4191758 -6.9934792, 110.4191828 -6.9935005, 110.4192133 -6.9936219, 110.4192177 -6.9936512, 110.4192187 -6.9936768, 110.4191912 -6.9940096, 110.4191811 -6.9940502, 110.4191617 -6.9940941, 110.4188913 -6.9946191)"
23960064,False,1,Jalan Seroja Dalam,residential,,5,False,46.412,"LINESTRING (110.4272846 -6.9904113, 110.4273999 -6.9900099)"
23960064,False,1,Jalan Seroja Dalam,residential,,5,True,42.006,"LINESTRING (110.4272846 -6.9904113, 110.4271779 -6.9907412, 110.4271683 -6.990771)"
24508119,False,1,Jalan Seroja V,residential,,4,False,160.73399999999998,"LINESTRING (110.4272846 -6.9904113, 110.4269847 -6.9902973, 110.4268147 -6.9902192, 110.4266397 -6.9900954, 110.4265606 -6.9900289, 110.4264922 -6.9899636, 110.4263371 -6.9897616, 110.4261891 -6.9895274)"
564510875,False,1,Jalan Erlangga Barat VI,residential,,4,False,62.57,"LINESTRING (110.4248177 -6.993853, 110.4251031 -6.9933668)"
564510883,False,1,Jalan Erlangga Barat VII,residential,,7,True,122.422,"LINESTRING (110.4248177 -6.993853, 110.4258021 -6.9943604)"
