osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge,junction
277751572,True,,,primary,,False,12.935,"LINESTRING (135.5035511 -3.363486, 135.5035737 -3.363477, 135.5036195 -3.3634719, 135.5036643 -3.3634828)",,roundabout
322832351,False,,,residential,,False,88.099,"LINESTRING (135.5061197 -3.3601764, 135.5067833 -3.3597418)",,
322832351,False,,,residential,,True,267.305,"LINESTRING (135.5061197 -3.3601764, 135.5043747 -3.3612466, 135.5040582 -3.361418)",,
390796410,False,,,residential,,False,69.35300000000001,"LINESTRING (135.5061197 -3.3601764, 135.5062106 -3.3603282, 135.5064935 -3.3606745)",,
670154752,True,2,Jalan Yos Sudarso,trunk,100,False,14.113,"LINESTRING (135.500723 -3.3591081, 135.5006263 -3.3591905)",,
65414807,True,2,Jalan Merdeka,primary,80,False,84.52,"LINESTRING (135.500723 -3.3591081, 135.5010602 -3.35956, 135.5011741 -3.3597204)",,
"[390796376, 390796368, 390796372]",False,,,primary,,False,163.215,"LINESTRING (135.5025125 -3.3616094, 135.5029255 -3.3623544, 135.5030476 -3.3625471, 135.5032464 -3.3628809)",yes,
390796396,True,2,Jalan Merdeka,primary,80,False,38.952,"LINESTRING (135.5025125 -3.3616094, 135.5023838 -3.3614963, 135.5022794 -3.3613506)",,
277751572,True,,,primary,,False,13.62,"LINESTRING (135.5037431 -3.3636188, 135.5037301 -3.363663, 135.5037028 -3.3637001, 135.5036785 -3.3637184)",,roundabout
702656788,False,,,residential,,True,150.857,"LINESTRING (135.5024502 -3.3580308, 135.5031485 -3.3591947)",,
670154752,True,2,Jalan Yos Sudarso,trunk,100,False,226.43300000000002,"LINESTRING (135.5024502 -3.3580308, 135.5015275 -3.358561, 135.5011949 -3.3587645, 135.5010233 -3.3588716, 135.500873 -3.3589813, 135.500723 -3.3591081)",,
390796353,True,2,Jalan Yos Sudarso,trunk,100,False,14.867,"LINESTRING (135.5005711 -3.3591244, 135.5006728 -3.3590374)",,
"[390796401, 754146085]",True,,,primary,,False,41.666,"LINESTRING (135.5033893 -3.3632212, 135.5032555 -3.3629756, 135.5032464 -3.3628809)",,
390796426,False,,,residential,,False,300.497,"LINESTRING (135.5033893 -3.3632212, 135.5032414 -3.363287, 135.5024877 -3.363627, 135.5015335 -3.3640688, 135.5015141 -3.3640929, 135.5015127 -3.364109, 135.5015188 -3.3641257, 135.5016133 -3.3643125, 135.5018011 -3.3646556)",,
"[390796336, 754146084]",True,,,primary,,False,82.48899999999999,"LINESTRING (135.5032464 -3.3628809, 135.5033273 -3.3629294, 135.5036643 -3.3634828)",,
"[390796368, 390796376, 390796372]",False,,,primary,,True,163.215,"LINESTRING (135.5032464 -3.3628809, 135.5030476 -3.3625471, 135.5029255 -3.3623544, 135.5025125 -3.3616094)",yes,
390799060,False,,,residential,,False,48.818,"LINESTRING (135.4998995 -3.3641437, 135.4996661 -3.3637716)",,
390799043,False,,,residential,,True,176.06300000000002,"LINESTRING (135.4998995 -3.3641437, 135.5006585 -3.3636778, 135.5007872 -3.3636243, 135.5009575 -3.3635654, 135.501093 -3.3635038, 135.5012673 -3.3633593)",,
390799057,False,,,residential,,False,79.739,"LINESTRING (135.499835 -3.3620177, 135.4999611 -3.36224, 135.5001854 -3.3626437)",,
754141641,False,,,residential,,False,132.535,"LINESTRING (135.499835 -3.3620177, 135.4994863 -3.3622079, 135.4989901 -3.362489, 135.4988024 -3.3626148)",,
754141641,False,,,residential,,True,141.02299999999997,"LINESTRING (135.499835 -3.3620177, 135.5001086 -3.3618303, 135.5003728 -3.361659, 135.5004881 -3.3615599, 135.5006142 -3.3614394, 135.5007282 -3.361339, 135.5008482 -3.361258)",,
390799060,False,,,residential,,True,48.818,"LINESTRING (135.4996661 -3.3637716, 135.4998995 -3.3641437)",,
390799085,False,,,residential,,False,40.042,"LINESTRING (135.4996661 -3.3637716, 135.4993629 -3.3639667)",,
390799085,False,,,residential,,True,196.032,"LINESTRING (135.4996661 -3.3637716, 135.5011627 -3.3628357)",,
390799085,False,,,residential,,False,196.032,"LINESTRING (135.5011627 -3.3628357, 135.4996661 -3.3637716)",,
754141641,False,,,residential,,False,141.023,"LINESTRING (135.5008482 -3.361258, 135.5007282 -3.361339, 135.5006142 -3.3614394, 135.5004881 -3.3615599, 135.5003728 -3.361659, 135.5001086 -3.3618303, 135.499835 -3.3620177)",,
754141641,False,,,residential,,True,94.628,"LINESTRING (135.5008482 -3.361258, 135.5010313 -3.3614809, 135.5011694 -3.3616764, 135.5013481 -3.3619463)",,
754141641,False,,,residential,,True,132.535,"LINESTRING (135.4988024 -3.3626148, 135.4989901 -3.362489, 135.4994863 -3.3622079, 135.499835 -3.3620177)",,
322832348,False,,,unclassified,,False,150.569,"LINESTRING (135.5001854 -3.3626437, 135.5013481 -3.3619463)",,
322832348,False,,,unclassified,,True,151.231,"LINESTRING (135.5001854 -3.3626437, 135.4990196 -3.3633475)",,
390799057,False,,,residential,,True,79.739,"LINESTRING (135.5001854 -3.3626437, 135.4999611 -3.36224, 135.499835 -3.3620177)",,
504072860,False,,,residential,,True,89.953,"LINESTRING (135.5065902 -3.3578381, 135.5058914 -3.3582477)",,
322832350,False,,,residential,,False,82.849,"LINESTRING (135.5058914 -3.3582477, 135.5062744 -3.3588872)",,
322832350,False,,,residential,,True,71.199,"LINESTRING (135.5058914 -3.3582477, 135.5055724 -3.3576922)",,
504072860,False,,,residential,,False,89.953,"LINESTRING (135.5058914 -3.3582477, 135.5065902 -3.3578381)",,
446713741,True,,,primary,,False,97.706,"LINESTRING (135.5041394 -3.364467, 135.5036785 -3.3637184)",,
390799043,False,,,residential,,False,176.063,"LINESTRING (135.5012673 -3.3633593, 135.501093 -3.3635038, 135.5009575 -3.3635654, 135.5007872 -3.3636243, 135.5006585 -3.3636778, 135.4998995 -3.3641437)",,
390799085,False,,,residential,,True,40.042,"LINESTRING (135.4993629 -3.3639667, 135.4996661 -3.3637716)",,
702656743,False,,,residential,,False,78.694,"LINESTRING (135.4993629 -3.3639667, 135.4990196 -3.3633475)",,
322832348,False,,,unclassified,,False,151.231,"LINESTRING (135.4990196 -3.3633475, 135.5001854 -3.3626437)",,
702656743,False,,,residential,,True,78.694,"LINESTRING (135.4990196 -3.3633475, 135.4993629 -3.3639667)",,
670175375,False,2,Jalan Kusuma Bangsa,unclassified,80,True,146.205,"LINESTRING (135.5034989 -3.3605862, 135.5023827 -3.3612842)",,
670175375,False,2,Jalan Kusuma Bangsa,unclassified,80,False,361.402,"LINESTRING (135.5034989 -3.3605862, 135.5042835 -3.3601046, 135.5062744 -3.3588872)",,
702656785,False,,,residential,,True,111.80999999999999,"LINESTRING (135.5034989 -3.3605862, 135.5036357 -3.3608437, 135.5037296 -3.3610057, 135.5038865 -3.3612065, 135.5040582 -3.361418)",,
65414807,True,2,Jalan Merdeka,primary,80,False,69.132,"LINESTRING (135.5011741 -3.3597204, 135.5015441 -3.3602205)",,
702656787,False,,,residential,,False,188.88500000000002,"LINESTRING (135.5011741 -3.3597204, 135.5014323 -3.359537, 135.5017374 -3.3593529, 135.5021169 -3.3591005, 135.5022812 -3.3590001, 135.5026064 -3.3588047)",,
702656787,False,,,residential,,True,188.885,"LINESTRING (135.5026064 -3.3588047, 135.5022812 -3.3590001, 135.5021169 -3.3591005, 135.5017374 -3.3593529, 135.5014323 -3.359537, 135.5011741 -3.3597204)",,
322832365,False,2,Jalan Sam Ratulangi,residential,80,False,316.713,"LINESTRING (135.5031485 -3.3591947, 135.5055724 -3.3576922)",,
322832365,False,2,Jalan Sam Ratulangi,residential,80,True,211.491,"LINESTRING (135.5031485 -3.3591947, 135.5015441 -3.3602205)",,
702656788,False,,,residential,,False,150.857,"LINESTRING (135.5031485 -3.3591947, 135.5024502 -3.3580308)",,
702656789,False,,,residential,,False,69.713,"LINESTRING (135.5058646 -3.3567572, 135.5061569 -3.3573121)",,
322832365,False,2,Jalan Sam Ratulangi,residential,80,True,77.434,"LINESTRING (135.5061569 -3.3573121, 135.5055724 -3.3576922)",,
702656789,False,,,residential,,True,69.713,"LINESTRING (135.5061569 -3.3573121, 135.5058646 -3.3567572)",,
670154752,True,2,Jalan Yos Sudarso,trunk,100,False,131.745,"LINESTRING (135.5034596 -3.3574076, 135.5024502 -3.3580308)",,
754146083,False,,,trunk_link,,True,11.614,"LINESTRING (135.5034596 -3.3574076, 135.5034011 -3.357321)",,
754146083,False,,,trunk_link,,False,11.614,"LINESTRING (135.5034011 -3.357321, 135.5034596 -3.3574076)",,
754146086,False,,,tertiary_link,,True,9.881,"LINESTRING (135.5023379 -3.3644304, 135.502287 -3.3643575)",,
754146086,False,,,tertiary_link,,False,9.881,"LINESTRING (135.502287 -3.3643575, 135.5023379 -3.3644304)",,
390796431,True,,Jalan Pepera,secondary,,False,157.10299999999998,"LINESTRING (135.502287 -3.3643575, 135.5032106 -3.3637863, 135.5034044 -3.3636598, 135.5034785 -3.3635969)",,
