osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,junction
168894582,True,1,شارع آل المحمود,tertiary,False,45.135,"LINESTRING (50.656927 26.2450427, 50.6573792 26.2450265)",,
182880212,True,1,,secondary_link,False,34.951,"LINESTRING (50.656927 26.2450427, 50.6570028 26.2450148, 50.6570736 26.2449777, 50.657138 26.2449321, 50.6571946 26.2448789, 50.6572075 26.2448624)",,
4809161,True,1,شارع آل المحمود,tertiary,False,26.509,"LINESTRING (50.6564699 26.2451239, 50.6562041 26.2451255)",,
812611753,True,,طريق 602,residential,False,23.602999999999998,"LINESTRING (50.6564699 26.2451239, 50.656425 26.2451563, 50.6563975 26.2451848, 50.656374 26.245219, 50.6563513 26.2452567, 50.6563365 26.2452943)",,
4809161,True,1,شارع آل المحمود,tertiary,False,22.235999999999997,"LINESTRING (50.656029 26.2451161, 50.6558897 26.2451126, 50.6558467 26.2451082, 50.6558077 26.245099)",,
182880207,True,1,,tertiary_link,False,29.564,"LINESTRING (50.656029 26.2451161, 50.6559992 26.2451351, 50.6559356 26.2451559, 50.6558889 26.2451991, 50.655843 26.2452501, 50.6558223 26.2452929)",,
182880289,False,,طريق 412,residential,False,9.392,"LINESTRING (50.6556831 26.2448299, 50.6556156 26.2448888)",,
182880206,True,1,شارع أحمد بن ماجد,tertiary,False,34.724000000000004,"LINESTRING (50.6556831 26.2448299, 50.6556576 26.244641, 50.6556871 26.2445219)",,
4809162,True,1,شارع أحمد بن ماجد,tertiary,False,24.927,"LINESTRING (50.6557468 26.2448175, 50.6557791 26.2449629, 50.6557959 26.2450373)",,
182880203,True,1,,tertiary_link,False,42.588,"LINESTRING (50.6557468 26.2448175, 50.6557777 26.2448738, 50.6558255 26.2449164, 50.6559196 26.2449802, 50.6559827 26.2450104, 50.6560755 26.2450443)",,
4809162,True,1,شارع أحمد بن ماجد,tertiary,False,6.961,"LINESTRING (50.6557959 26.2450373, 50.6558077 26.245099)",,
168894582,True,1,شارع آل المحمود,tertiary,False,27.896,"LINESTRING (50.6557959 26.2450373, 50.6560755 26.2450443)",,
4809163,False,2,شارع أحمد بن ماجد,tertiary,False,31.055,"LINESTRING (50.6556871 26.2445219, 50.655673 26.2442429)",,
182880301,False,,ممر 417,residential,False,43.287,"LINESTRING (50.6556871 26.2445219, 50.6552543 26.2444926)",,
4809162,True,1,شارع أحمد بن ماجد,tertiary,False,33.41,"LINESTRING (50.6556871 26.2445219, 50.6557146 26.2446422, 50.6557468 26.2448175)",,
4809163,False,2,شارع أحمد بن ماجد,tertiary,False,80.786,"LINESTRING (50.6555965 26.243019, 50.6555556 26.2422934)",,
4809163,False,2,شارع أحمد بن ماجد,tertiary,True,24.067,"LINESTRING (50.6555965 26.243019, 50.6556119 26.243235)",,
71340802,False,,طريق 427,residential,False,53.381,"LINESTRING (50.6555965 26.243019, 50.6550613 26.2430248)",,
4809163,False,2,شارع أحمد بن ماجد,tertiary,False,31.43,"LINESTRING (50.6555556 26.2422934, 50.6555125 26.2420134)",,
4809163,False,2,شارع أحمد بن ماجد,tertiary,True,80.786,"LINESTRING (50.6555556 26.2422934, 50.6555965 26.243019)",,
145381517,False,,طريق 607,residential,False,29.837999999999997,"LINESTRING (50.6555556 26.2422934, 50.6556905 26.2422978, 50.6557898 26.242281, 50.655843 26.2422505)",,
4809163,False,2,شارع أحمد بن ماجد,tertiary,True,31.43,"LINESTRING (50.6555125 26.2420134, 50.6555556 26.2422934)",,
489143616,True,1,شارع أحمد بن ماجد,tertiary,False,15.029,"LINESTRING (50.6555125 26.2420134, 50.6554686 26.2418841)",,
489143618,True,1,شارع بن المقرب,tertiary,False,15.155,"LINESTRING (50.6557327 26.2417638, 50.6555954 26.2418222)",,
489143617,False,2,شارع بن المقرب,tertiary,False,135.603,"LINESTRING (50.6557327 26.2417638, 50.6560761 26.2415773, 50.6561699 26.2415268, 50.6562719 26.2414739, 50.6563309 26.2414474, 50.6564677 26.2413993, 50.6566662 26.2413464, 50.6568915 26.2413271, 50.6569746 26.2413127)",,
489142249,True,1,شارع آل محمود,tertiary,False,13.398,"LINESTRING (50.6554426 26.241618, 50.6555177 26.2417179)",,
489142248,False,2,شارع آل محمود,tertiary,False,100.267,"LINESTRING (50.6554426 26.241618, 50.6554057 26.2414746, 50.6553968 26.2414084, 50.655378 26.2412952, 50.6553838 26.2407218)",,
489142250,False,2,شارع بن المقرب,tertiary,False,19.87,"LINESTRING (50.6535722 26.2421775, 50.6535253 26.242186, 50.6533824 26.2422308)",,
489142250,False,2,شارع بن المقرب,tertiary,True,90.49999999999999,"LINESTRING (50.6535722 26.2421775, 50.6537747 26.2421066, 50.6539893 26.2420765, 50.6540456 26.2420657, 50.654157 26.2420489, 50.6543762 26.2420154, 50.6544547 26.2420019)",,
46351936,True,,شارع الحد,residential,False,38.073,"LINESTRING (50.6541408 26.2449425, 50.6540107 26.2446206)",,
183414834,True,,طريق 509,residential,False,24.25,"LINESTRING (50.6541408 26.2449425, 50.6540698 26.2449402, 50.6539988 26.2449411, 50.653898 26.244948)",,
46351936,True,,شارع الحد,residential,False,51.784000000000006,"LINESTRING (50.6540107 26.2446206, 50.6540161 26.2444835, 50.6540322 26.2442874, 50.6540483 26.2441563)",,
"[997191973, 1191048877]",False,,ممر 417,residential,"[False, True]",48.147999999999996,"LINESTRING (50.6540107 26.2446206, 50.6540916 26.2445894, 50.654156 26.2445874, 50.6542328 26.2445993, 50.6542951 26.2446224, 50.6543658 26.2446267, 50.6544796 26.2446336)",,
46351936,True,,شارع الحد,residential,False,40.436,"LINESTRING (50.6540403 26.244107, 50.6539031 26.2437648)",,
"[183414946, 1032012178]",False,,طريق 513,residential,"[False, True]",89.07300000000001,"LINESTRING (50.6540403 26.244107, 50.6538478 26.2441268, 50.6538143 26.2441304, 50.6537949 26.2441428, 50.6537751 26.2442866, 50.6535422 26.2442979, 50.6532981 26.2443318)",,
183414798,False,,شارع الحد,residential,True,21.319,"LINESTRING (50.6539031 26.2437648, 50.6536917 26.2437932)",,
46351936,True,,شارع الحد,residential,False,29.887999999999998,"LINESTRING (50.6539031 26.2437648, 50.6538505 26.2436202, 50.6538194 26.2435069)",,
