osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,junction
100222152,2,طريق 714,residential,False,False,122.934,,"LINESTRING (50.5436582 26.170823, 50.5448581 26.1710732)",
349610853,2,شارع الرياض,residential,False,False,43.337,20,"LINESTRING (50.5436582 26.170823, 50.5437527 26.1704426)",
349610853,2,شارع الرياض,residential,False,True,46.885,20,"LINESTRING (50.5436582 26.170823, 50.543563 26.1712359)",
348295364,2,شارع مسقط,tertiary,True,False,68.964,50,"LINESTRING (50.5487295 26.1708702, 50.5489686 26.1714521)",
771411396,,,residential,False,False,72.227,,"LINESTRING (50.5487295 26.1708702, 50.5488214 26.1708462, 50.5493187 26.170719, 50.5494255 26.1706921)",
100222148,2,,secondary,True,False,25.503,40,"LINESTRING (50.5486898 26.1701679, 50.5487423 26.1702281, 50.5487731 26.1702994, 50.5487797 26.1703756)",roundabout
100222148,2,,secondary,True,False,22.744,40,"LINESTRING (50.5487797 26.1703756, 50.5487702 26.170426, 50.54875 26.1704738, 50.5487197 26.1705172, 50.5486807 26.1705544)",roundabout
100222166,2,شارع مسقط,tertiary,True,False,257.37199999999996,50,"LINESTRING (50.5492949 26.1727809, 50.5492951 26.1727125, 50.5492884 26.1726444, 50.5492748 26.1725771, 50.5492544 26.1725111, 50.5489088 26.17164, 50.5485707 26.1707844, 50.548545 26.1707377, 50.5485141 26.1706935, 50.5484783 26.1706525, 50.548438 26.170615)",
349616400,2,,tertiary,True,False,31.108,,"LINESTRING (50.5492949 26.1727809, 50.5493329 26.1727484, 50.5493768 26.1727227, 50.5494253 26.1727047, 50.5494766 26.172695, 50.5495783 26.1727007)",roundabout
100542865,2,طريق 706,residential,False,False,59.338,,"LINESTRING (50.5428748 26.1736509, 50.5434087 26.1738858)",
349610853,2,شارع الرياض,residential,False,False,122.741,20,"LINESTRING (50.5428748 26.1736509, 50.5430006 26.173345, 50.5430629 26.1731909, 50.5431189 26.1730349, 50.543161 26.1729024, 50.5432032 26.172751, 50.5432393 26.1725983)",
349610853,2,شارع الرياض,residential,False,True,114.396,20,"LINESTRING (50.5428748 26.1736509, 50.5426905 26.1740472, 50.5425754 26.1743057, 50.5424428 26.1746038)",
100222177,2,,secondary,True,False,7.925,40,"LINESTRING (50.5460858 26.1712714, 50.5460332 26.1713248)",roundabout
100222148,2,,secondary,True,False,47.138,40,"LINESTRING (50.5482671 26.1701879, 50.5483257 26.1701408, 50.5483963 26.1701094, 50.5484736 26.1700962, 50.5485521 26.1701021, 50.5486259 26.1701266, 50.5486898 26.1701679)",roundabout
100595176,,,residential,True,False,36.58,,"LINESTRING (50.5489686 26.1714521, 50.5490676 26.1714937, 50.549115 26.1715156, 50.5491653 26.1715317, 50.5492175 26.1715417, 50.5493146 26.1715444)",
348295364,2,شارع مسقط,tertiary,True,False,42.438,50,"LINESTRING (50.5489686 26.1714521, 50.5490514 26.171645, 50.5491213 26.1718083)",
100222167,2,شارع بغداد,secondary,True,False,174.52100000000002,50,"LINESTRING (50.5456334 26.1710328, 50.5455691 26.1709031, 50.5455242 26.1708275, 50.5454805 26.1707538, 50.5453386 26.1705312, 50.5450219 26.1701592, 50.5446526 26.1697408)",
100222177,2,,secondary,True,False,35.35,40,"LINESTRING (50.5456334 26.1710328, 50.5456877 26.17097, 50.5457621 26.1709269, 50.5458482 26.1709085, 50.5459363 26.1709169)",roundabout
100222152,2,طريق 714,residential,False,True,5.609,,"LINESTRING (50.5453626 26.171178, 50.5453078 26.1711668)",
100222196,1,طريق 714,residential,True,False,26.650999999999996,,"LINESTRING (50.5453626 26.171178, 50.5454282 26.1711671, 50.5454704 26.1711539, 50.5454918 26.1711489, 50.5455523 26.1711237, 50.5456089 26.1710918)",
349616400,2,,tertiary,True,False,16.707,,"LINESTRING (50.5494702 26.1732027, 50.549416 26.1731909, 50.5493653 26.1731699, 50.5493202 26.1731404)",roundabout
100542880,2,طريق 710,residential,False,False,58.821,,"LINESTRING (50.5432393 26.1725983, 50.5437777 26.1728136)",
349610853,2,شارع الرياض,residential,False,False,40.141000000000005,20,"LINESTRING (50.5432393 26.1725983, 50.5433029 26.1723334, 50.543324 26.1722454)",
349610853,2,شارع الرياض,residential,False,True,122.74100000000001,20,"LINESTRING (50.5432393 26.1725983, 50.5432032 26.172751, 50.543161 26.1729024, 50.5431189 26.1730349, 50.5430629 26.1731909, 50.5430006 26.173345, 50.5428748 26.1736509)",
100595170,,,residential,False,True,25.354,,"LINESTRING (50.5470374 26.1744655, 50.5468927 26.1744278, 50.5467943 26.1743993)",
808472329,,,residential,True,False,19.372,,"LINESTRING (50.5470374 26.1744655, 50.5470875 26.1744654, 50.5471335 26.1744738, 50.5472274 26.1744959)",
348295364,2,شارع مسقط,tertiary,True,False,110.26399999999998,50,"LINESTRING (50.5491213 26.1718083, 50.5493657 26.1724256, 50.54941 26.1725035, 50.5494623 26.1725773, 50.5495173 26.1726413, 50.5495783 26.1727007)",
100542908,2,طريق 716,residential,False,False,47.408,,"LINESTRING (50.5437527 26.1704426, 50.5442168 26.1705336)",
349610853,2,شارع الرياض,residential,False,False,16.288,20,"LINESTRING (50.5437527 26.1704426, 50.543786 26.1702992)",
349610853,2,شارع الرياض,residential,False,True,43.337,20,"LINESTRING (50.5437527 26.1704426, 50.5436582 26.170823)",
100222186,2,شارع القاهرة,tertiary,False,False,122.464,40,"LINESTRING (50.5512122 26.1779487, 50.5500656 26.1783413)",
617649551,1,شارع القاهرة,tertiary,True,False,26.689,,"LINESTRING (50.5512122 26.1779487, 50.5512677 26.1779152, 50.5513163 26.177874, 50.5513566 26.1778261, 50.5513877 26.177773)",
349616400,2,,tertiary,True,False,13.436,,"LINESTRING (50.5497924 26.1729819, 50.5497831 26.1730226, 50.5497672 26.1730596, 50.5497451 26.1730939)",roundabout
100222177,2,,secondary,True,False,16.408,40,"LINESTRING (50.5456238 26.1712366, 50.5456075 26.1711896, 50.5456025 26.1711407, 50.5456089 26.1710918)",roundabout
484620304,1,طريق 714,residential,True,False,26.93,,"LINESTRING (50.5456238 26.1712366, 50.5455599 26.171227, 50.545493 26.1712148, 50.5454738 26.1712101, 50.5454272 26.1711986, 50.5453626 26.171178)",
100222148,2,,secondary,True,False,12.857,40,"LINESTRING (50.5482075 26.1702896, 50.548231 26.1702357, 50.5482671 26.1701879)",roundabout
100222177,2,,secondary,True,False,34.852999999999994,40,"LINESTRING (50.5460552 26.1709811, 50.5460962 26.1710319, 50.5461209 26.1710905, 50.5461275 26.1711529, 50.5461155 26.1712146, 50.5460858 26.1712714)",roundabout
349616403,2,شارع القدس,secondary,True,False,42.807,60,"LINESTRING (50.5460552 26.1709811, 50.5461752 26.1709873, 50.5462718 26.1709849, 50.5462917 26.1709826, 50.5463643 26.1709741, 50.5464783 26.170944)",
100222148,2,,secondary,True,False,25.945,40,"LINESTRING (50.5486807 26.1705544, 50.5486273 26.1705877, 50.548567 26.1706095, 50.5485028 26.1706187, 50.548438 26.170615)",roundabout
348295364,2,شارع مسقط,tertiary,True,False,35.799,50,"LINESTRING (50.5486807 26.1705544, 50.5486763 26.1706213, 50.5486798 26.1706884, 50.5486899 26.1707503, 50.5487065 26.1708111, 50.5487295 26.1708702)",
100332532,,طريق 411,residential,False,False,76.516,,"LINESTRING (50.5458853 26.1786634, 50.5462248 26.1780464)",
100332551,2,طريق 424,residential,False,True,46.294,,"LINESTRING (50.5458853 26.1786634, 50.5454728 26.1784729)",
100332532,,طريق 411,residential,False,True,76.516,,"LINESTRING (50.5462248 26.1780464, 50.5458853 26.1786634)",
100332548,2,طريق 426,residential,False,False,45.359,,"LINESTRING (50.5462248 26.1780464, 50.546629 26.178233)",
100332548,2,طريق 426,residential,False,True,35.635,,"LINESTRING (50.5462248 26.1780464, 50.5459072 26.1778999)",
100332487,,طريق 1004,residential,False,False,81.352,,"LINESTRING (50.5483954 26.1778143, 50.5491105 26.1781656)",
100332487,,طريق 1004,residential,False,True,48.35,,"LINESTRING (50.5483954 26.1778143, 50.5479715 26.1776037)",
100332490,,طريق 1007,residential,False,True,30.809,,"LINESTRING (50.5483954 26.1778143, 50.5482527 26.17806)",
100332510,,طريق 1003,residential,False,False,77.312,,"LINESTRING (50.5477363 26.1770526, 50.547385 26.1776723)",
100332556,2,طريق 1006,unclassified,False,False,48.067,,"LINESTRING (50.5477363 26.1770526, 50.5481654 26.177249)",
100332556,2,طريق 1006,unclassified,False,True,47.773,,"LINESTRING (50.5477363 26.1770526, 50.5473139 26.1768504)",
100332526,2,,unclassified,False,False,49.189,,"LINESTRING (50.5460109 26.1774849, 50.5464513 26.1776836)",
288986244,2,شارع دمشق,residential,False,False,61.031000000000006,40,"LINESTRING (50.5460109 26.1774849, 50.5459337 26.1776266, 50.5458116 26.1778508, 50.5457423 26.177978)",
288986244,2,شارع دمشق,residential,False,True,61.187,40,"LINESTRING (50.5460109 26.1774849, 50.5460856 26.1773477, 50.5461832 26.1771684, 50.5462766 26.176989)",
100332493,,طريق 413,residential,False,False,29.85,,"LINESTRING (50.5464986 26.1784746, 50.5465673 26.1783474, 50.546629 26.178233)",
100332556,2,طريق 1006,unclassified,False,True,57.937,,"LINESTRING (50.5486781 26.1774935, 50.5481654 26.177249)",
100343709,,,unclassified,False,False,49.42,,"LINESTRING (50.5486781 26.1774935, 50.5488958 26.1770943)",
100332556,2,طريق 1006,unclassified,False,False,84.107,,"LINESTRING (50.5486781 26.1774935, 50.5493897 26.1778195, 50.5494273 26.1778398)",
100332503,,طريق 1004,residential,False,False,57.906,,"LINESTRING (50.5487671 26.178301, 50.5482527 26.17806)",
100332517,,طريق 1009,residential,False,False,37.431,,"LINESTRING (50.5487671 26.178301, 50.5490398 26.178192, 50.5491105 26.1781656)",
100332517,,طريق 1009,residential,False,True,51.166999999999994,,"LINESTRING (50.5487671 26.178301, 50.548658 26.1783472, 50.5486005 26.1783719, 50.5485461 26.1784017, 50.5484954 26.1784363, 50.5484465 26.1784775, 50.5484029 26.1785231, 50.548365 26.1785726)",
100332548,2,طريق 426,residential,False,False,35.635,,"LINESTRING (50.5459072 26.1778999, 50.5462248 26.1780464)",
100332488,2,طريق 1002,residential,False,False,39.129,,"LINESTRING (50.5464158 26.1769155, 50.5467681 26.17707)",
100332516,2,طريق 1002,residential,False,False,39.643,,"LINESTRING (50.5462517 26.1772147, 50.5463831 26.1772718, 50.5463951 26.1772764, 50.5464079 26.1772785, 50.5464207 26.1772779, 50.546431 26.1772735, 50.5464421 26.1772712, 50.546462 26.177273, 50.5464844 26.1772803, 50.5466166 26.1773354)",
100332548,2,طريق 426,residential,False,False,37.422,,"LINESTRING (50.546629 26.178233, 50.5469625 26.1783869)",
100332548,2,طريق 426,residential,False,True,45.359,,"LINESTRING (50.546629 26.178233, 50.5462248 26.1780464)",
100332493,,طريق 413,residential,False,True,29.85,,"LINESTRING (50.546629 26.178233, 50.5465673 26.1783474, 50.5464986 26.1784746)",
100332544,,,residential,False,False,32.129,,"LINESTRING (50.5470878 26.1772101, 50.5469285 26.1774612)",
100332544,,,residential,False,True,45.922,,"LINESTRING (50.5470878 26.1772101, 50.5473139 26.1768504)",
100332488,2,طريق 1002,residential,False,True,35.503,,"LINESTRING (50.5470878 26.1772101, 50.5470056 26.1771741, 50.5467681 26.17707)",
100332544,,,residential,False,False,45.922,,"LINESTRING (50.5473139 26.1768504, 50.5470878 26.1772101)",
100332556,2,طريق 1006,unclassified,False,False,47.773,,"LINESTRING (50.5473139 26.1768504, 50.5477363 26.1770526)",
100332556,2,طريق 1006,unclassified,False,True,87.282,,"LINESTRING (50.5473139 26.1768504, 50.5465293 26.1765035)",
100332487,,طريق 1004,residential,False,True,81.352,,"LINESTRING (50.5491105 26.1781656, 50.5483954 26.1778143)",
100332517,,طريق 1009,residential,False,False,31.659,,"LINESTRING (50.5491105 26.1781656, 50.5491786 26.1781343, 50.5492437 26.1780981, 50.5493096 26.1780542, 50.5493711 26.1780054)",
100332517,,طريق 1009,residential,False,True,37.431,,"LINESTRING (50.5491105 26.1781656, 50.5490398 26.178192, 50.5487671 26.178301)",
100332476,,,residential,False,True,45.63,,"LINESTRING (50.5471646 26.1780188, 50.5469625 26.1783869)",
100332526,2,,unclassified,False,False,51.413,,"LINESTRING (50.5471646 26.1780188, 50.5476235 26.178229)",
100332526,2,,unclassified,False,True,80.348,,"LINESTRING (50.5471646 26.1780188, 50.5464513 26.1776836)",
100332516,2,طريق 1002,residential,False,False,34.123,,"LINESTRING (50.5466166 26.1773354, 50.5469285 26.1774612)",
100332516,2,طريق 1002,residential,False,True,39.643,,"LINESTRING (50.5466166 26.1773354, 50.5464844 26.1772803, 50.546462 26.177273, 50.5464421 26.1772712, 50.546431 26.1772735, 50.5464207 26.1772779, 50.5464079 26.1772785, 50.5463951 26.1772764, 50.5463831 26.1772718, 50.5462517 26.1772147)",
1068149629,,,residential,False,False,33.158,,"LINESTRING (50.5466166 26.1773354, 50.5466997 26.1771899, 50.5467681 26.17707)",
100332556,2,طريق 1006,unclassified,False,False,87.282,,"LINESTRING (50.5465293 26.1765035, 50.5473139 26.1768504)",
288986244,2,شارع دمشق,residential,False,False,59.584,40,"LINESTRING (50.5465293 26.1765035, 50.5462766 26.176989)",
288986244,2,شارع دمشق,residential,False,True,7.275,40,"LINESTRING (50.5465293 26.1765035, 50.5465581 26.1764434)",
100332505,,طريق 1005,residential,False,True,43.932,,"LINESTRING (50.5481654 26.177249, 50.5479715 26.1776037)",
100332556,2,طريق 1006,unclassified,False,False,57.937,,"LINESTRING (50.5481654 26.177249, 50.5486781 26.1774935)",
100332556,2,طريق 1006,unclassified,False,True,48.067,,"LINESTRING (50.5481654 26.177249, 50.5477363 26.1770526)",
100332551,2,طريق 424,residential,False,False,46.294,,"LINESTRING (50.5454728 26.1784729, 50.5458853 26.1786634)",
288986244,2,شارع دمشق,residential,False,True,61.25,40,"LINESTRING (50.5454728 26.1784729, 50.5455422 26.1783454, 50.5457423 26.177978)",
100332487,,طريق 1004,residential,False,False,48.35,,"LINESTRING (50.5479715 26.1776037, 50.5483954 26.1778143)",
100332505,,طريق 1005,residential,False,False,43.932,,"LINESTRING (50.5479715 26.1776037, 50.5481654 26.177249)",
100332505,,طريق 1005,residential,False,True,34.46,,"LINESTRING (50.5479715 26.1776037, 50.5478162 26.1778805)",
100332526,2,,unclassified,False,False,80.348,,"LINESTRING (50.5464513 26.1776836, 50.5471646 26.1780188)",
100332526,2,,unclassified,False,True,49.189,,"LINESTRING (50.5464513 26.1776836, 50.5460109 26.1774849)",
100332499,,طريق 1001,residential,False,False,30.036,,"LINESTRING (50.5464513 26.1776836, 50.5465246 26.1775252, 50.5465381 26.1774929, 50.5465427 26.177471, 50.546544 26.1774292)",
100332490,,طريق 1007,residential,False,False,46.353,,"LINESTRING (50.5480347 26.1784281, 50.5482527 26.17806)",
100332526,2,,unclassified,False,False,2.91,,"LINESTRING (50.5480347 26.1784281, 50.5480609 26.1784396)",
100332526,2,,unclassified,False,True,5.331,,"LINESTRING (50.5480347 26.1784281, 50.5479877 26.1784053)",
100332505,,طريق 1005,residential,False,False,34.46,,"LINESTRING (50.5478162 26.1778805, 50.5479715 26.1776037)",
100332505,,طريق 1005,residential,False,True,43.26,,"LINESTRING (50.5478162 26.1778805, 50.5476235 26.178229)",
100332516,2,طريق 1002,residential,False,True,48.862,,"LINESTRING (50.5478162 26.1778805, 50.547385 26.1776723)",
100332490,,طريق 1007,residential,False,False,30.809,,"LINESTRING (50.5482527 26.17806, 50.5483954 26.1778143)",
100332490,,طريق 1007,residential,False,True,46.353,,"LINESTRING (50.5482527 26.17806, 50.5480347 26.1784281)",
100332503,,طريق 1004,residential,False,True,57.906,,"LINESTRING (50.5482527 26.17806, 50.5487671 26.178301)",
100332476,,,residential,False,False,45.63,,"LINESTRING (50.5469625 26.1783869, 50.5471646 26.1780188)",
100332548,2,طريق 426,residential,False,True,37.422,,"LINESTRING (50.5469625 26.1783869, 50.546629 26.178233)",
100332505,,طريق 1005,residential,False,False,43.26,,"LINESTRING (50.5476235 26.178229, 50.5478162 26.1778805)",
100332526,2,,unclassified,False,False,41.293,,"LINESTRING (50.5476235 26.178229, 50.5479877 26.1784053)",
100332526,2,,unclassified,False,True,51.413,,"LINESTRING (50.5476235 26.178229, 50.5471646 26.1780188)",
100332488,2,طريق 1002,residential,False,True,39.129,,"LINESTRING (50.5467681 26.17707, 50.5464158 26.1769155)",
100332488,2,طريق 1002,residential,False,False,35.503,,"LINESTRING (50.5467681 26.17707, 50.5470056 26.1771741, 50.5470878 26.1772101)",
1068149629,,,residential,False,True,33.158,,"LINESTRING (50.5467681 26.17707, 50.5466997 26.1771899, 50.5466166 26.1773354)",
