osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,access
176876058,Liberty Street,secondary,False,False,86.953,"LINESTRING (-89.063735 17.1596621, -89.0637842 17.1597247, -89.0644925 17.1599175)",,,,
207603076,George Price Highway,secondary,False,False,115.687,"LINESTRING (-89.063735 17.1596621, -89.0638014 17.1596141, -89.0640448 17.1594459, -89.0645929 17.1590219)",2,,,
176876069,Benque Viejo Road,secondary,True,False,112.147,"LINESTRING (-89.07041 17.1559767, -89.0701989 17.1562234, -89.0701092 17.1563362, -89.070047 17.1564325, -89.0699741 17.1565681, -89.0698681 17.1567804, -89.0698468 17.1568232)",1,25 mph,,
372275098,Mossiah Street,residential,False,True,28.242,"LINESTRING (-89.07041 17.1559767, -89.0704234 17.1560324, -89.0704273 17.1560838, -89.0704086 17.156228)",,,,
372275102,King Street,secondary,True,False,16.405,"LINESTRING (-89.0697385 17.1568214, -89.0695841 17.1568206)",2,25 mph,,
355831341,Buena Vista Street,secondary,False,False,143.297,"LINESTRING (-89.0697385 17.1568214, -89.0697328 17.156777, -89.0696683 17.1563253, -89.0696573 17.1562498, -89.0696313 17.1560971, -89.0695951 17.1559542, -89.0695352 17.1557795, -89.0694513 17.1555679)",2,25 mph,,
372275102,King Street,secondary,True,False,11.508,"LINESTRING (-89.0698468 17.1568232, -89.0697385 17.1568214)",2,25 mph,,
359244283,Burns Avenue,secondary,True,False,86.07300000000001,"LINESTRING (-89.069445 17.1570993, -89.069509 17.1573078, -89.069575 17.1575124, -89.0696186 17.1576293, -89.0696551 17.1577046, -89.0697202 17.1578251)",,,,
482126159,Waight Street,residential,True,False,121.63300000000001,"LINESTRING (-89.069445 17.1570993, -89.0694197 17.1571223, -89.0692909 17.1572116, -89.069244 17.1572459, -89.0692038 17.1572817, -89.069172 17.1573223, -89.0691312 17.1573943, -89.0690956 17.1574866, -89.0688899 17.1580201)",1,25 mph,,
"[378051640, 1060382790]","['Market Street', 'Joseph Andrews Drive']",secondary,False,False,102.76599999999999,"LINESTRING (-89.0692945 17.1587368, -89.0691418 17.1589423, -89.0691091 17.1589974, -89.0690829 17.1590573, -89.0690734 17.1591081, -89.069069 17.1591799, -89.069073 17.1592603, -89.0690798 17.1593316, -89.0690903 17.1594007, -89.0691104 17.1594767, -89.0691555 17.1595888)",2,25 mph,,
378051640,Market Street,secondary,False,True,65.794,"LINESTRING (-89.0692945 17.1587368, -89.0695324 17.1584042, -89.0695581 17.158356, -89.0695805 17.1583047, -89.0696088 17.1582303)",2,25 mph,,
"[207603075, 176876061, 1060382791]","['Wooden Bridge Road', 'Wooden Bridge']",secondary,True,False,265.466,"LINESTRING (-89.0659199 17.1588201, -89.0659569 17.1588378, -89.0670501 17.1594134, -89.0671303 17.1594515, -89.0673037 17.1595368, -89.0679662 17.1598687, -89.0681192 17.1599526)","['1', '2']",25 mph,yes,
