osmid,name,highway,oneway,reversed,length,lanes,maxspeed,junction,geometry,bridge
25982081,George Price Highway,primary,False,False,6.543,,,,"LINESTRING (-88.2004301 17.4961398, -88.2004895 17.4961557)",
25976873,Flags Roundabout,primary,True,False,18.633,2,25 mph,roundabout,"LINESTRING (-88.1964826 17.5045213, -88.1965538 17.5044723, -88.1966055 17.5044045)",
25976873,Flags Roundabout,primary,True,False,32.39,2,25 mph,roundabout,"LINESTRING (-88.1966055 17.5044045, -88.1966302 17.5043356, -88.1966343 17.5042629, -88.1966174 17.5041919, -88.1965807 17.504128)",
25976873,Flags Roundabout,primary,True,False,1.125,2,25 mph,roundabout,"LINESTRING (-88.1965807 17.504128, -88.1965742 17.50412)",
25976873,Flags Roundabout,primary,True,False,36.447,2,25 mph,roundabout,"LINESTRING (-88.19615 17.5041125, -88.1961045 17.504182, -88.1960835 17.5042615, -88.1960891 17.5043432, -88.1961208 17.5044194)",
"[25976988, 25976981]","['Freetown Road', 'Freetown Street']",secondary,True,False,53.18,2,25 mph,,"LINESTRING (-88.19615 17.5041125, -88.1960869 17.5041532, -88.1960235 17.504187, -88.1959432 17.5042035, -88.1957023 17.5042329, -88.1956751 17.5042377)",
375964430,Freetown Road,secondary,True,False,49.354,2,25 mph,,"LINESTRING (-88.1949986 17.5042859, -88.1948969 17.5043055, -88.194779 17.5043192, -88.1946604 17.5043245, -88.1945363 17.5043276)",
375964433,,secondary,True,False,15.454,2,25 mph,roundabout,"LINESTRING (-88.1949986 17.5042859, -88.1949805 17.50431, -88.1949696 17.5043353, -88.1949682 17.5043626, -88.1949762 17.5043888, -88.194993 17.504411)",
124770013,Magazine Road,unclassified,True,False,103.753,1,25 mph,,"LINESTRING (-88.1943148 17.4971078, -88.1943023 17.4961748)",
279042064,Vernon Street,secondary,True,False,117.458,1,25 mph,,"LINESTRING (-88.1943148 17.4971078, -88.1952882 17.4973138, -88.1953963 17.4973356)",
555830674,Magazine Road,residential,False,True,98.10000000000001,1,25 mph,,"LINESTRING (-88.1943148 17.4971078, -88.1943192 17.4971501, -88.1943343 17.4979897)",
25977565,Cleghorn Street,residential,False,False,58.548,2,25 mph,,"LINESTRING (-88.1944279 17.5028508, -88.1948245 17.5032171)",
"[504320576, 402680514, 25977571]","['Sawmill Street', 'Sun Dry Street']",residential,False,False,230.17200000000003,2,25 mph,,"LINESTRING (-88.1944279 17.5028508, -88.1939008 17.5033955, -88.1938828 17.5034141, -88.1938689 17.5034354, -88.1938852 17.5034593, -88.1942164 17.5037563, -88.1942344 17.5037698, -88.1942618 17.5037667, -88.1942824 17.5037466, -88.1948245 17.5032171)",
"[25977571, 940814534]",Sun Dry Street,residential,False,"[False, True]",155.04500000000002,,,,"LINESTRING (-88.1944279 17.5028508, -88.1950408 17.5023048, -88.194912 17.5022603, -88.194716 17.5021995, -88.1945868 17.5021594, -88.1944679 17.5020813)",
25976988,Freetown Road,secondary,True,False,61.063,2,,,"LINESTRING (-88.1956751 17.5042377, -88.1952475 17.5042898, -88.1951829 17.5042931, -88.1951031 17.5042871)",
25977565,Cleghorn Street,residential,False,True,112.339,2,25 mph,,"LINESTRING (-88.1956751 17.5042377, -88.1956684 17.5041855, -88.1957805 17.5039944, -88.1957883 17.5039649, -88.1957711 17.5039414, -88.1951936 17.5035432)",
25977565,Cleghorn Street,residential,False,True,58.548,2,25 mph,,"LINESTRING (-88.1948245 17.5032171, -88.1944279 17.5028508)",
"[504320576, 402680514, 25977571]","['Sawmill Street', 'Sun Dry Street']",residential,False,True,230.17199999999997,2,25 mph,,"LINESTRING (-88.1948245 17.5032171, -88.1942824 17.5037466, -88.1942618 17.5037667, -88.1942344 17.5037698, -88.1942164 17.5037563, -88.1938852 17.5034593, -88.1938689 17.5034354, -88.1938828 17.5034141, -88.1939008 17.5033955, -88.1944279 17.5028508)",
402680514,Sawmill Street,residential,False,False,53.494,2,25 mph,,"LINESTRING (-88.1948245 17.5032171, -88.1951553 17.5028539)",
25977565,Cleghorn Street,residential,False,False,53.385,2,25 mph,,"LINESTRING (-88.1948245 17.5032171, -88.1950236 17.503403, -88.1951469 17.5035067, -88.1951936 17.5035432)",
402680514,Sawmill Street,residential,False,True,53.494,2,25 mph,,"LINESTRING (-88.1951553 17.5028539, -88.1948245 17.5032171)",
375964433,,secondary,True,False,11.668000000000001,2,25 mph,roundabout,"LINESTRING (-88.1951031 17.5042871, -88.1950783 17.5042753, -88.1950509 17.5042716, -88.1950236 17.5042766, -88.1949986 17.5042859)",
25976873,Flags Roundabout,primary,True,False,24.410999999999998,2,25 mph,roundabout,"LINESTRING (-88.1963531 17.5040217, -88.1962773 17.5040334, -88.1962079 17.5040645, -88.19615 17.5041125)",
279042010,Mahogany Street,unclassified,False,True,51.547,2,25 mph,,"LINESTRING (-88.1986068 17.5002168, -88.1985796 17.5002087, -88.1981313 17.5001213)",
375443067,Mahogany Street,unclassified,True,False,22.043,2,,,"LINESTRING (-88.1986068 17.5002168, -88.1987144 17.5002684, -88.1987904 17.5003096)",
25981998,Peter Sosa Street,residential,False,False,61.06,2,25 mph,,"LINESTRING (-88.1985338 17.5026196, -88.198944 17.5027781, -88.1990108 17.5027977, -88.199073 17.5028089)",
25981998,Peter Sosa Street,residential,False,True,94.022,2,25 mph,,"LINESTRING (-88.1985338 17.5026196, -88.1979362 17.5023271, -88.1977901 17.5022555, -88.1977464 17.5022311)",
947462136,Evergreen Street,residential,False,False,94.49099999999999,2,25 mph,,"LINESTRING (-88.1985338 17.5026196, -88.1985801 17.5025138, -88.1985996 17.502447, -88.198643 17.5019955, -88.1986624 17.5018977, -88.1986971 17.5017898)",
25981998,Peter Sosa Street,residential,False,True,40.888,2,25 mph,,"LINESTRING (-88.1999619 17.5028237, -88.1995764 17.5028303)",
1025703910,Banak Street,residential,False,True,60.375,2,25 mph,,"LINESTRING (-88.1990322 17.4964051, -88.1995909 17.4965094)",
371899515,Central American Boulevard,primary,True,False,62.58,2,25 mph,,"LINESTRING (-88.1990322 17.4964051, -88.1990346 17.4962128, -88.1990313 17.4959985, -88.1990376 17.495933, -88.1990509 17.4958872, -88.1990656 17.4958467)",
25982084,George Price Highway,primary,True,False,144.96,1,,,"LINESTRING (-88.199111 17.4958257, -88.1992052 17.4958339, -88.1992995 17.4958635, -88.1993789 17.4958919, -88.1994876 17.4959275, -88.1996113 17.4959718, -88.1997499 17.4960111, -88.1999165 17.4960564, -88.2003133 17.4961407, -88.2004301 17.4961398)",
25981989,Central American Boulevard,primary,True,False,66.95400000000001,2,25 mph,,"LINESTRING (-88.198887 17.495786, -88.1989204 17.4958737, -88.198935 17.4959432, -88.1989416 17.4959922, -88.1989489 17.4960908, -88.1989508 17.4961812, -88.1989448 17.4963804)",
979913183,Therese Felix Roundabout,primary,True,False,21.441000000000003,1,,roundabout,"LINESTRING (-88.198887 17.495786, -88.1989215 17.4958212, -88.1989658 17.4958444, -88.1990155 17.4958532, -88.1990656 17.4958467)",
25981989,Central American Boulevard,primary,True,False,96.797,2,25 mph,,"LINESTRING (-88.198944 17.4980781, -88.1989394 17.4989486)",
1157110483,Vernon Street,secondary,False,False,11.132,2,25 mph,,"LINESTRING (-88.198944 17.4980781, -88.1990454 17.498104)",
25981989,Central American Boulevard,primary,True,False,73.79,2,25 mph,,"LINESTRING (-88.1989394 17.4989486, -88.1989363 17.4996122)",
30752909,Ebony Street,residential,False,False,67.855,2,25 mph,,"LINESTRING (-88.1989394 17.4989486, -88.198311 17.4988337)",
25981989,Central American Boulevard,primary,True,False,67.135,2,25 mph,,"LINESTRING (-88.1989363 17.4996122, -88.1989332 17.4996973, -88.1989215 17.4997832, -88.1989068 17.4998543, -88.1988665 17.5000279, -88.1988337 17.5002069)",
30752957,Nargusta Street,residential,False,False,88.226,2,25 mph,,"LINESTRING (-88.1989363 17.4996122, -88.1988769 17.4995998, -88.1981209 17.4994548)",
25981989,Central American Boulevard,primary,True,False,83.966,2,25 mph,,"LINESTRING (-88.1989448 17.4963804, -88.1989391 17.4971355)",
30752920,Banak Street,residential,False,False,289.009,2,25 mph,,"LINESTRING (-88.1989448 17.4963804, -88.198914 17.4963753, -88.1986307 17.496323, -88.1982524 17.4962532, -88.1975926 17.4961423, -88.1971802 17.4960784, -88.1970216 17.4960597, -88.1969213 17.4960579, -88.1962492 17.4960658)",
25981960,Central American Boulevard,primary,True,False,193.586,2,25 mph,,"LINESTRING (-88.1984441 17.5009786, -88.1981585 17.5014366, -88.1978932 17.5018869, -88.1976831 17.5021945, -88.1975096 17.5024736)",
279042051,Saint Jude Street,residential,False,False,153.965,2,25 mph,,"LINESTRING (-88.1984441 17.5009786, -88.1984024 17.5009547, -88.1981422 17.5008106, -88.1980932 17.5007885, -88.198031 17.5007719, -88.1970712 17.5005672)",
28583277,Lakeview Street,unclassified,False,False,102.39,2,25 mph,,"LINESTRING (-88.1962126 17.4975083, -88.1962278 17.4965876)",
1206400217,Lakeview Street,residential,False,True,98.955,2,25 mph,,"LINESTRING (-88.1962126 17.4975083, -88.1962065 17.4983982)",
"[279042064, 279042065, 1186036901]",Vernon Street,secondary,True,False,17.750999999999998,1,25 mph,,"LINESTRING (-88.1962126 17.4975083, -88.196268 17.4975189, -88.1963235 17.4975296, -88.1963762 17.4975419)",yes
947462134,Vernon Street,secondary,False,False,58.747,2,25 mph,,"LINESTRING (-88.1990454 17.498104, -88.199582 17.4982352)",
1157110483,Vernon Street,secondary,False,True,11.132,2,25 mph,,"LINESTRING (-88.1990454 17.498104, -88.198944 17.4980781)",
371899515,Central American Boulevard,primary,True,False,188.922,2,25 mph,,"LINESTRING (-88.1990454 17.498104, -88.199046 17.4971666, -88.1990322 17.4964051)",
30752904,Zericote Street,residential,False,False,191.903,2,25 mph,,"LINESTRING (-88.199582 17.4982352, -88.1995909 17.4965094)",
30752904,Zericote Street,residential,False,True,95.239,2,25 mph,,"LINESTRING (-88.199582 17.4982352, -88.1995859 17.4990917)",
947462134,Vernon Street,secondary,False,False,59.104,2,25 mph,,"LINESTRING (-88.199582 17.4982352, -88.2001275 17.4983441)",
947462134,Vernon Street,secondary,False,True,58.747,2,25 mph,,"LINESTRING (-88.199582 17.4982352, -88.1990454 17.498104)",
371899514,Vernon Street,secondary,False,False,64.991,2,25 mph,,"LINESTRING (-88.2017768 17.4987058, -88.202374 17.498837)",
375447164,Oleander Street,residential,False,True,84.622,2,25 mph,,"LINESTRING (-88.2017768 17.4987058, -88.2017627 17.4994667)",
371899514,Vernon Street,secondary,False,True,43.647,2,25 mph,,"LINESTRING (-88.2017768 17.4987058, -88.2014694 17.4986312, -88.2013778 17.4986095)",
1186036904,Sarstoon Street,residential,False,False,77.533,2,25 mph,,"LINESTRING (-88.1954193 17.5012829, -88.1954092 17.5005857)",
376088157,Sarstoon Street,residential,False,False,50.824,,,,"LINESTRING (-88.1953963 17.4973356, -88.1954048 17.4968786)",
28583272,Sarstoon Street,residential,False,True,98.18,2,25 mph,,"LINESTRING (-88.1953963 17.4973356, -88.1953944 17.4973784, -88.195409 17.4982184)",
279042064,Vernon Street,secondary,True,False,44.010999999999996,1,25 mph,,"LINESTRING (-88.1953963 17.4973356, -88.1955088 17.4973579, -88.1958026 17.4974162)",
1206400217,Lakeview Street,residential,False,False,71.678,2,25 mph,,"LINESTRING (-88.1962116 17.4990428, -88.1962065 17.4983982)",
113518402,Courtney's Crescent,residential,False,False,86.788,2,25 mph,,"LINESTRING (-88.1962116 17.4990428, -88.195482 17.4989014, -88.1954113 17.498881)",
"[28583242, 1186036903]","['Mahogany Street', 'Lakeview Street']",residential,False,True,159.96800000000002,2,25 mph,,"LINESTRING (-88.1962116 17.4990428, -88.1962198 17.499657, -88.196212 17.4996839, -88.1962004 17.4996973, -88.1961796 17.499703, -88.1961464 17.4997003, -88.1954076 17.4995226)",
28583272,Sarstoon Street,residential,False,False,73.678,2,25 mph,,"LINESTRING (-88.1954113 17.498881, -88.195409 17.4982184)",
28583272,Sarstoon Street,residential,False,True,71.344,2,25 mph,,"LINESTRING (-88.1954113 17.498881, -88.1954076 17.4995226)",
113518402,Courtney's Crescent,residential,False,False,302.431,2,25 mph,,"LINESTRING (-88.1954113 17.498881, -88.1953404 17.4988525, -88.1950502 17.4987224, -88.194986 17.4987059, -88.1949306 17.4987074, -88.1948921 17.4987251, -88.1948645 17.4987593, -88.1948488 17.4988199, -88.1948409 17.4989029, -88.1948375 17.500209, -88.1948496 17.5002527, -88.1948736 17.5002804, -88.1952211 17.5005373, -88.1952674 17.500561, -88.1953261 17.5005772, -88.1954092 17.5005857)",
113518402,Courtney's Crescent,residential,False,True,86.788,2,25 mph,,"LINESTRING (-88.1954113 17.498881, -88.195482 17.4989014, -88.1962116 17.4990428)",
1186036904,Sarstoon Street,residential,False,False,42.335,2,25 mph,,"LINESTRING (-88.1954092 17.5005857, -88.1954043 17.500205)",
1186036904,Sarstoon Street,residential,False,True,77.533,2,25 mph,,"LINESTRING (-88.1954092 17.5005857, -88.1954193 17.5012829)",
113518402,Courtney's Crescent,residential,False,True,302.4309999999999,2,25 mph,,"LINESTRING (-88.1954092 17.5005857, -88.1953261 17.5005772, -88.1952674 17.500561, -88.1952211 17.5005373, -88.1948736 17.5002804, -88.1948496 17.5002527, -88.1948375 17.500209, -88.1948409 17.4989029, -88.1948488 17.4988199, -88.1948645 17.4987593, -88.1948921 17.4987251, -88.1949306 17.4987074, -88.194986 17.4987059, -88.1950502 17.4987224, -88.1953404 17.4988525, -88.1954113 17.498881)",
375443068,Mahogany Street,tertiary,False,True,46.975,2,25 mph,,"LINESTRING (-88.199578 17.500419, -88.1991446 17.5003317)",
30752904,Zericote Street,residential,False,False,147.687,2,25 mph,,"LINESTRING (-88.199578 17.500419, -88.1995879 17.5003655, -88.1995906 17.500278, -88.1995859 17.4990917)",
30753309,Evergreen Street,residential,False,True,112.357,2,25 mph,,"LINESTRING (-88.199578 17.500419, -88.1995661 17.5004668, -88.1995335 17.500546, -88.1994881 17.5006284, -88.1994097 17.5007331, -88.1990101 17.5012652)",
947462135,Mahogany Street,tertiary,False,False,58.239999999999995,2,25 mph,,"LINESTRING (-88.199578 17.500419, -88.1997178 17.50045, -88.2001141 17.5005326)",
947462133,Amandala Street,residential,False,True,71.625,2,25 mph,,"LINESTRING (-88.2006484 17.5006384, -88.2006557 17.4999943)",
947462135,Mahogany Street,tertiary,False,True,57.87,2,25 mph,,"LINESTRING (-88.2006484 17.5006384, -88.2001141 17.5005326)",
30752765,Amandala Street,residential,False,True,133.474,2,25 mph,,"LINESTRING (-88.2006484 17.5006384, -88.200626 17.5007687, -88.2005857 17.500915, -88.2005401 17.501047, -88.2002864 17.5017865)",
371899516,Mahogany Street,tertiary,False,False,118.654,2,25 mph,,"LINESTRING (-88.2006484 17.5006384, -88.2009611 17.5007073, -88.2015333 17.5008234, -88.2017409 17.5008685)",
371899516,Mahogany Street,tertiary,False,False,5.432,2,25 mph,,"LINESTRING (-88.2017409 17.5008685, -88.2017911 17.5008782)",
375447164,Oleander Street,residential,False,False,71.445,2,25 mph,,"LINESTRING (-88.2017409 17.5008685, -88.2017539 17.5002261)",
371899516,Mahogany Street,tertiary,False,True,118.654,2,25 mph,,"LINESTRING (-88.2017409 17.5008685, -88.2015333 17.5008234, -88.2009611 17.5007073, -88.2006484 17.5006384)",
30752755,Flamboyant Street,residential,False,False,56.903,2,25 mph,,"LINESTRING (-88.2023618 17.5010177, -88.2023548 17.500506)",
30752755,Flamboyant Street,residential,False,True,62.761,2,25 mph,,"LINESTRING (-88.2023618 17.5010177, -88.2023668 17.5015821)",
371899516,Mahogany Street,tertiary,False,False,54.260999999999996,2,25 mph,,"LINESTRING (-88.2023618 17.5010177, -88.202592 17.501067, -88.2028619 17.5011208)",
371899516,Mahogany Street,tertiary,False,True,62.483,2,25 mph,,"LINESTRING (-88.2023618 17.5010177, -88.2019178 17.5009122, -88.2017911 17.5008782)",
30752872,Causarina Street,residential,False,False,69.631,2,25 mph,,"LINESTRING (-88.2028619 17.5011208, -88.2028451 17.5004948)",
30752872,Causarina Street,residential,False,True,134.064,2,25 mph,,"LINESTRING (-88.2028619 17.5011208, -88.2028409 17.5023263)",
371899516,Mahogany Street,tertiary,False,False,52.092,2,25 mph,,"LINESTRING (-88.2028619 17.5011208, -88.2033431 17.5012149)",
371899516,Mahogany Street,tertiary,False,True,54.260999999999996,2,25 mph,,"LINESTRING (-88.2028619 17.5011208, -88.202592 17.501067, -88.2023618 17.5010177)",
30752868,Black Orchid Street,residential,False,False,135.336,,,,"LINESTRING (-88.2033431 17.5012149, -88.2033461 17.4999978)",
30752868,Black Orchid Street,residential,False,True,136.005,,,,"LINESTRING (-88.2033431 17.5012149, -88.203335 17.502438)",
371899516,Mahogany Street,tertiary,False,True,52.092,2,25 mph,,"LINESTRING (-88.2033431 17.5012149, -88.2028619 17.5011208)",
28583552,Amandala Street,residential,False,False,51.118,2,25 mph,,"LINESTRING (-88.200647 17.4967137, -88.2006431 17.4971734)",
1025703910,Banak Street,residential,False,False,56.626,2,25 mph,,"LINESTRING (-88.200647 17.4967137, -88.2001228 17.4966168)",
28583552,Amandala Street,residential,False,True,55.342,2,25 mph,,"LINESTRING (-88.200647 17.4967137, -88.2006517 17.4966598, -88.2006651 17.4966037, -88.200768 17.4962303)",
28583552,Amandala Street,residential,False,False,142.386,2,25 mph,,"LINESTRING (-88.2006431 17.4971734, -88.2006456 17.4984539)",
28583552,Amandala Street,residential,False,True,51.118,2,25 mph,,"LINESTRING (-88.2006431 17.4971734, -88.200647 17.4967137)",
113520175,Partridge Street,residential,False,True,184.56199999999998,2,25 mph,,"LINESTRING (-88.2006431 17.4971734, -88.2012033 17.4972078, -88.2012423 17.4972305, -88.2012511 17.4972628, -88.2012863 17.4979645, -88.2012851 17.4980003, -88.201292 17.4980216, -88.2013051 17.4980395, -88.2013298 17.4980553, -88.2013609 17.4980676, -88.2015587 17.4981467)",
28583552,Amandala Street,residential,False,True,142.386,2,25 mph,,"LINESTRING (-88.2006456 17.4984539, -88.2006431 17.4971734)",
947462133,Amandala Street,residential,False,False,96.589,2,25 mph,,"LINESTRING (-88.2006456 17.4984539, -88.2006546 17.4993225)",
947462134,Vernon Street,secondary,False,True,56.284,2,25 mph,,"LINESTRING (-88.2006456 17.4984539, -88.2001275 17.4983441)",
371899514,Vernon Street,secondary,False,False,79.554,2,25 mph,,"LINESTRING (-88.2006456 17.4984539, -88.2008218 17.4984913, -88.2010436 17.4985385, -88.201289 17.4985906, -88.2013778 17.4986095)",
30752788,Rose Lane,residential,False,True,119.281,2,25 mph,,"LINESTRING (-88.2006557 17.4999943, -88.2017539 17.5002261)",
947462133,Amandala Street,residential,False,False,71.625,2,25 mph,,"LINESTRING (-88.2006557 17.4999943, -88.2006484 17.5006384)",
947462133,Amandala Street,residential,False,True,74.701,2,25 mph,,"LINESTRING (-88.2006557 17.4999943, -88.2006546 17.4993225)",
28583272,Sarstoon Street,residential,False,True,73.678,2,25 mph,,"LINESTRING (-88.195409 17.4982184, -88.1954113 17.498881)",
375240016,Ebony Street,residential,False,False,116.774,2,25 mph,,"LINESTRING (-88.195409 17.4982184, -88.1943343 17.4979897)",
375240016,Ebony Street,residential,False,True,86.906,2,25 mph,,"LINESTRING (-88.195409 17.4982184, -88.1962065 17.4983982)",
28583272,Sarstoon Street,residential,False,False,98.18,2,25 mph,,"LINESTRING (-88.195409 17.4982184, -88.1953944 17.4973784, -88.1953963 17.4973356)",
375240016,Ebony Street,residential,False,False,86.906,2,25 mph,,"LINESTRING (-88.1962065 17.4983982, -88.195409 17.4982184)",
