osmid,ref,highway,oneway,reversed,length,geometry,bridge
269239393,N16,primary,False,True,13.439,"LINESTRING (-10.1317991 8.5607964, -10.1319145 8.5608362)",
269173375,N2,trunk,False,True,220.139,"LINESTRING (-10.1317991 8.5607964, -10.1316332 8.5610387, -10.1314437 8.5613083, -10.1314022 8.5614105, -10.1314089 8.5615378, -10.1314437 8.5616598, -10.1315148 8.5618627, -10.1316047 8.5620391, -10.1317281 8.5622048, -10.1320298 8.5624343)",
269291213,N2,trunk,False,True,275.756,"LINESTRING (-10.1317991 8.5607964, -10.1316302 8.5606983, -10.13137 8.5605604, -10.1309529 8.5603111, -10.1304942 8.5599928, -10.1296802 8.5594729)",
269294974,,unclassified,False,True,11.526,"LINESTRING (-10.131386 8.5654943, -10.1313546 8.5655932)",
"[269173376, 178152195, 269173375]",N2,trunk,False,False,176.567,"LINESTRING (-10.131386 8.5654943, -10.1314645 8.5653717, -10.1315557 8.5652497, -10.1317616 8.5650096, -10.1319158 8.5647285, -10.1322471 8.5641596)",yes
178177451,,residential,False,False,106.801,"LINESTRING (-10.1329283 8.5630973, -10.1334471 8.5622853)",
269173375,N2,trunk,False,False,123.27,"LINESTRING (-10.1329283 8.5630973, -10.1320298 8.5624343)",
269173375,N2,trunk,False,True,22.563,"LINESTRING (-10.1329283 8.5630973, -10.1328224 8.5632711)",
178177448,,residential,False,True,38.414,"LINESTRING (-10.1341206 8.5607182, -10.134393 8.5609345)",
269239393,N16,primary,False,True,60.076,"LINESTRING (-10.1341206 8.5607182, -10.1346101 8.5604782)",
180110591,,primary,False,False,78.54499999999999,"LINESTRING (-10.1341206 8.5607182, -10.1340656 8.560518, -10.1340321 8.5603336, -10.1339918 8.5600246)",
269239393,N16,primary,False,False,99.39,"LINESTRING (-10.1341206 8.5607182, -10.1335841 8.5609914, -10.1333159 8.5611253)",
269170325,,residential,False,True,10.36,"LINESTRING (-10.1346101 8.5604782, -10.1346863 8.560533)",
269239393,N16,primary,False,False,60.076,"LINESTRING (-10.1346101 8.5604782, -10.1341206 8.5607182)",
269239393,N16,primary,False,True,63.75,"LINESTRING (-10.1346101 8.5604782, -10.1351091 8.5601863)",
180110594,,unclassified,False,False,197.32100000000003,"LINESTRING (-10.1334779 8.5587349, -10.1332865 8.558538, -10.1329876 8.5581778, -10.1327712 8.5578911, -10.1327401 8.5578499, -10.1323898 8.5573281)",
180110594,,unclassified,False,True,157.923,"LINESTRING (-10.1334779 8.5587349, -10.1336714 8.5589601, -10.133751 8.5590932, -10.1338198 8.5592455, -10.1339927 8.5598378, -10.1339918 8.5600246)",
269166659,,residential,False,True,292.51399999999995,"LINESTRING (-10.1334779 8.5587349, -10.1333156 8.558949, -10.1332099 8.5591464, -10.1331814 8.5591995, -10.1329164 8.5595163, -10.1325322 8.5600554, -10.1324658 8.5601187, -10.1320692 8.5604967, -10.1319597 8.5607113, -10.1319145 8.5608362)",
178177451,,residential,False,False,104.887,"LINESTRING (-10.1334471 8.5622853, -10.1339929 8.5615117)",
178177451,,residential,False,True,106.801,"LINESTRING (-10.1334471 8.5622853, -10.1329283 8.5630973)",
178177452,,residential,False,True,83.637,"LINESTRING (-10.1334471 8.5622853, -10.1340869 8.5626921)",
178177452,,residential,False,False,121.427,"LINESTRING (-10.1334471 8.5622853, -10.1326507 8.5617231, -10.1325648 8.5616322)",
178177448,,residential,False,False,38.414,"LINESTRING (-10.134393 8.5609345, -10.1341206 8.5607182)",
178177451,,residential,False,True,11.728,"LINESTRING (-10.134393 8.5609345, -10.1343277 8.5610179)",
178177451,,residential,False,False,55.185,"LINESTRING (-10.134393 8.5609345, -10.1345757 8.5606591, -10.1346863 8.560533)",
269239393,N16,primary,False,False,33.006,"LINESTRING (-10.1353651 8.5600313, -10.1351091 8.5601863)",
