osmid,name,highway,oneway,reversed,length,geometry,width,ref,lanes,bridge,maxspeed,access
35952568,Trần Cao Vân,residential,False,False,64.402,"LINESTRING (108.3278577 15.8804211, 108.3278132 15.8798435)",,,,,,
35952568,Trần Cao Vân,residential,False,True,73.377,"LINESTRING (108.3278577 15.8804211, 108.327886 15.8806147, 108.3279379 15.8810764)",,,,,,
211849984,,living_street,False,True,59.19799999999999,"LINESTRING (108.3278577 15.8804211, 108.3275294 15.8804422, 108.3273053 15.8804297)",2,,,,,
35952568,Trần Cao Vân,residential,False,True,33.734,"LINESTRING (108.3279379 15.8810764, 108.3279773 15.8813774)",,,,,,
35952572,,living_street,False,True,61.154,"LINESTRING (108.3279379 15.8810764, 108.3273681 15.8811223)",,,,,,
35952568,Trần Cao Vân,residential,False,False,73.377,"LINESTRING (108.3279379 15.8810764, 108.327886 15.8806147, 108.3278577 15.8804211)",,,,,,
35952572,,living_street,False,False,98.59100000000001,"LINESTRING (108.3264519 15.881131, 108.3264915 15.8811503, 108.3265961 15.8811548, 108.3269944 15.8811387, 108.3273681 15.8811223)",,,,,,
136982128,Hai Bà Trưng,tertiary,False,False,122.294,"LINESTRING (108.3264519 15.881131, 108.325998 15.8814593, 108.3255576 15.8818157)",,,,,,
"[136982128, 597825032]",Hai Bà Trưng,tertiary,False,True,82.81800000000001,"LINESTRING (108.3264519 15.881131, 108.3265927 15.8810026, 108.3267385 15.8808201, 108.3267501 15.8807392, 108.3267552 15.8807036, 108.3267517 15.8804932)",,,,,,
35952568,Trần Cao Vân,residential,False,True,64.402,"LINESTRING (108.3278132 15.8798435, 108.3278577 15.8804211)",,,,,,
35952571,Trần Hưng Đạo,primary,False,False,68.074,"LINESTRING (108.3278132 15.8798435, 108.3271779 15.879881)",,QL.14H,,,,
35952571,Trần Hưng Đạo,primary,False,True,55.116,"LINESTRING (108.3278132 15.8798435, 108.3281922 15.879846, 108.3283285 15.8798485)",,QL.14H,,,,
35952521,Trần Cao Vân,residential,False,False,55.695,"LINESTRING (108.3254257 15.8838897, 108.3258665 15.883623)",,,,,,
136982129,Hai Bà Trưng,tertiary,False,True,92.4,"LINESTRING (108.3254257 15.8838897, 108.3249897 15.8831723)",,,2,,,
136982129,Hai Bà Trưng,tertiary,False,False,51.076,"LINESTRING (108.3254257 15.8838897, 108.3255892 15.8841758, 108.3256498 15.8842952)",,,2,,,
35952571,Trần Hưng Đạo,primary,False,False,32.985,"LINESTRING (108.3231104 15.8789521, 108.3228847 15.8788922, 108.3228121 15.8788771)",,QL.14H,,,,
35952571,Trần Hưng Đạo,primary,False,True,93.38199999999999,"LINESTRING (108.3231104 15.8789521, 108.3235649 15.8793645, 108.3237455 15.8795284)",,QL.14H,,,,
35952540,,living_street,False,True,80.922,"LINESTRING (108.3305845 15.883035, 108.3313042 15.8828104)",,,,,,
207205647,,living_street,False,False,48.873,"LINESTRING (108.3305845 15.883035, 108.3304273 15.8826223)",,,,,,
35952540,,living_street,False,False,79.12,"LINESTRING (108.3305845 15.883035, 108.3301702 15.8831674, 108.3298832 15.8832615)",,,,,,
"[829065532, 207205647]",,"['living_street', 'residential']",False,True,118.92300000000002,"LINESTRING (108.3305845 15.883035, 108.3307544 15.8833812, 108.3310278 15.8832948, 108.331125 15.8832613, 108.3312611 15.8832126, 108.3313456 15.8831835, 108.3313845 15.883171, 108.3314287 15.8831559)",,,,,,
39359516,Đường Nguyễn Thị Minh Khai,residential,False,False,33.55,"LINESTRING (108.3228121 15.8788771, 108.3230714 15.8787073)",,,,,,
35952571,Trần Hưng Đạo,primary,False,True,32.985,"LINESTRING (108.3228121 15.8788771, 108.3228847 15.8788922, 108.3231104 15.8789521)",,QL.14H,,,,
1077605444,Trần Hưng Đạo,primary,False,True,95.534,"LINESTRING (108.3311254 15.8798013, 108.3320052 15.8796528)",,QL.14H,,,,
1077605445,,residential,False,False,142.456,"LINESTRING (108.3311254 15.8798013, 108.3311789 15.8810814)",,,,,,
35952571,Trần Hưng Đạo,primary,False,False,254.78499999999997,"LINESTRING (108.3311254 15.8798013, 108.3306997 15.8798361, 108.3294555 15.8798388, 108.3290463 15.8798384, 108.3287447 15.879837)",,QL.14H,,,,
676448237,,residential,False,True,154.464,"LINESTRING (108.3311254 15.8798013, 108.3311283 15.8796953, 108.331123 15.8796075, 108.3311621 15.8791201, 108.3311849 15.8788367, 108.3312025 15.878415)",,,,,,
1077605444,Trần Hưng Đạo,primary,False,False,95.534,"LINESTRING (108.3320052 15.8796528, 108.3311254 15.8798013)",,QL.14H,,,,
35952559,Bà Triệu,tertiary,True,False,42.641,"LINESTRING (108.3249897 15.8831723, 108.3246267 15.8833309)",,,2,,,
136982129,Hai Bà Trưng,tertiary,False,False,92.4,"LINESTRING (108.3249897 15.8831723, 108.3254257 15.8838897)",,,2,,,
136982128,Hai Bà Trưng,tertiary,False,True,186.317,"LINESTRING (108.3249897 15.8831723, 108.3248864 15.8829077, 108.3248346 15.8827556, 108.3248364 15.8825792, 108.3248788 15.8824331, 108.3249572 15.8823102, 108.3251396 15.8821462, 108.3255576 15.8818157)",,,,,,
35952599,Lý Thường Kiệt,tertiary,False,True,72.61699999999999,"LINESTRING (108.3256498 15.8842952, 108.3261955 15.8839726, 108.326231 15.8839584)",,,2,,,
136982129,Hai Bà Trưng,tertiary,False,True,51.076,"LINESTRING (108.3256498 15.8842952, 108.3255892 15.8841758, 108.3254257 15.8838897)",,,2,,,
35952571,Trần Hưng Đạo,primary,False,False,67.099,"LINESTRING (108.3267417 15.8798992, 108.3261156 15.8799377)",,QL.14H,,,,
35952571,Trần Hưng Đạo,primary,False,True,46.696,"LINESTRING (108.3267417 15.8798992, 108.3271779 15.879881)",,QL.14H,,,,
35952539,Hai Bà Trưng,tertiary,False,True,159.942,"LINESTRING (108.3267417 15.8798992, 108.3267398 15.8796515, 108.3267365 15.8792208, 108.3267362 15.87918, 108.3267425 15.8789331, 108.3267486 15.8786377, 108.3267523 15.878461)",,,,,,
677425193,Hai Bà Trưng,tertiary,False,True,66.059,"LINESTRING (108.3267417 15.8798992, 108.3267435 15.8801024, 108.3267508 15.880451, 108.3267517 15.8804932)",,,,,,
39359516,Đường Nguyễn Thị Minh Khai,residential,False,True,10.114,"LINESTRING (108.323291 15.8785314, 108.3232164 15.8785873)",,,,,,
160628168,Nguyễn Thị Minh Khai,residential,False,False,10.352,"LINESTRING (108.323291 15.8785314, 108.323361 15.8784671)",,,,,,
296134434,Cao Hồng Lãnh,residential,True,False,44.870000000000005,"LINESTRING (108.323291 15.8785314, 108.3232507 15.8784772, 108.3230975 15.8782713, 108.3230542 15.8781987)",,,,,,
39359517,Phan Châu Trinh,residential,False,True,51.313,"LINESTRING (108.3286379 15.8784524, 108.3281582 15.8784607)",,,,,,
35952527,Lê Lợi,residential,False,True,156.52599999999998,"LINESTRING (108.3286379 15.8784524, 108.3286607 15.8791129, 108.3286414 15.8795446, 108.3286384 15.879611, 108.3286983 15.8797263, 108.3287447 15.879837)",,,2,,,
39359517,Phan Châu Trinh,residential,False,False,86.461,"LINESTRING (108.3286379 15.8784524, 108.3292718 15.8784298, 108.3294453 15.8784163)",,,,,,
