osmid,name,highway,oneway,reversed,length,geometry,lanes,access,junction
35112903,Thi Sách,residential,True,False,36.605,"LINESTRING (106.7045538 10.7783352, 106.7047964 10.7781081)",,,
35113279,Đường Cao Bá Quát,residential,True,False,107.966,"LINESTRING (106.7045538 10.7783352, 106.7038862 10.7776192)",,,
35113279,Đường Cao Bá Quát,residential,True,False,81.528,"LINESTRING (106.7050579 10.7788759, 106.7045538 10.7783352)",,,
211405688,Đường Thái Văn Lung,residential,True,False,66.62,"LINESTRING (106.7050579 10.7788759, 106.7045988 10.7792703)",,,
35114854,Hai Bà Trưng,primary,False,False,63.421,"LINESTRING (106.7055219 10.7761461, 106.7050971 10.7765349)",2,,
1207320850,Mạc Thị Bưởi,residential,False,False,109.272,"LINESTRING (106.7055219 10.7761461, 106.7048401 10.775427)",2,,
35113028,Lưu Văn Lang,residential,False,False,144.531,"LINESTRING (106.6994435 10.7737053, 106.6985066 10.7727875)",,,
1228553186,Nguyễn Trung Trực,residential,False,True,60.898,"LINESTRING (106.6994435 10.7737053, 106.6998498 10.7733303)",,,
1228553187,Nguyễn Trung Trực,residential,False,False,61.827,"LINESTRING (106.6994435 10.7737053, 106.6991737 10.7739356, 106.6990186 10.7740726)",,,
1207320850,Mạc Thị Bưởi,residential,False,False,79.505,"LINESTRING (106.7048401 10.775427, 106.7043426 10.7749051)",2,,
1207320850,Mạc Thị Bưởi,residential,False,True,109.272,"LINESTRING (106.7048401 10.775427, 106.7055219 10.7761461)",2,,
691380029,Phan Chu Trinh,residential,True,False,84.527,"LINESTRING (106.6975561 10.7721929, 106.6972368 10.7727342, 106.6971681 10.7728506)",2,,
120276777,Hồ Tùng Mậu,residential,True,False,55.235,"LINESTRING (106.7031424 10.7732529, 106.7030664 10.7733666, 106.7028018 10.7736167)",2,,
1174209705,Huỳnh Thúc Kháng,residential,False,False,86.95400000000001,"LINESTRING (106.7031424 10.7732529, 106.7036114 10.7737699, 106.7036705 10.773838)",2,,
320379105,Lê Thánh Tôn,tertiary,True,False,97.08699999999999,"LINESTRING (106.7017981 10.7772338, 106.701493 10.7768808, 106.7013484 10.7767183, 106.7012702 10.7766286, 106.7012198 10.7765708)",2,,
666609822,Ðồng Khởi,tertiary,True,False,113.833,"LINESTRING (106.7017981 10.7772338, 106.7018465 10.7771895, 106.7025314 10.7765626, 106.7025605 10.7765359)",2,,
341504312,Nguyễn Huệ,tertiary,True,False,172.39200000000002,"LINESTRING (106.7036705 10.773838, 106.7037168 10.7737951, 106.7045425 10.7730312, 106.7048194 10.7727751)",3,,
1174209705,Huỳnh Thúc Kháng,residential,False,True,86.95400000000001,"LINESTRING (106.7036705 10.773838, 106.7036114 10.7737699, 106.7031424 10.7732529)",2,,
764138307,Tôn Thất Ðạm,residential,False,False,77.377,"LINESTRING (106.702606 10.7728438, 106.7023364 10.7734873)",,,
1185248893,Huỳnh Thúc Kháng,residential,True,False,74.179,"LINESTRING (106.702606 10.7728438, 106.7031424 10.7732529)",2,,
1185248892,Pasteur,secondary,True,False,116.73400000000001,"LINESTRING (106.7018947 10.7723028, 106.7018429 10.7724035, 106.7016378 10.7728441, 106.7014575 10.7732605)",3,,
1185248893,Huỳnh Thúc Kháng,residential,True,False,98.265,"LINESTRING (106.7018947 10.7723028, 106.7019908 10.7723752, 106.702606 10.7728438)",2,,
761150515,Đường Nguyễn Du,tertiary,False,False,27.834,"LINESTRING (106.7001011 10.7791303, 106.6999316 10.7789434)",2,,
465309061,Công trường Công xã Paris,tertiary,True,False,212.36499999999998,"LINESTRING (106.7001011 10.7791303, 106.6997751 10.7794178, 106.6997556 10.7794351, 106.6995411 10.7796256, 106.6994562 10.7797029, 106.6991415 10.7799893, 106.6988086 10.7803137, 106.6986782 10.7804312)",,,
35113661,Nguyễn Siêu,residential,True,False,36.552,"LINESTRING (106.7041193 10.7773934, 106.7043473 10.777634)",,,
326848006,Hai Bà Trưng,primary,False,True,143.251,"LINESTRING (106.7041193 10.7773934, 106.7050971 10.7765349)",,,
863689512,Đường Hai Bà Trưng,primary,False,False,35.759,"LINESTRING (106.7041193 10.7773934, 106.7038862 10.7776192)",,,
329878181,Lý Tự Trọng,tertiary,True,False,187.79199999999997,"LINESTRING (106.7010248 10.7779416, 106.7012979 10.7782399, 106.701738 10.7787207, 106.7017527 10.7787367, 106.702175 10.7791968)",,,
666609822,Ðồng Khởi,tertiary,True,False,115.454,"LINESTRING (106.7010248 10.7779416, 106.7014218 10.7775781, 106.7015509 10.77746, 106.7017283 10.7772976, 106.7017981 10.7772338)",2,,
35114854,Hai Bà Trưng,primary,False,True,63.421,"LINESTRING (106.7050971 10.7765349, 106.7055219 10.7761461)",2,,
326848006,Hai Bà Trưng,primary,False,False,143.251,"LINESTRING (106.7050971 10.7765349, 106.7041193 10.7773934)",,,
326848030,Đông Du,residential,False,True,188.852,"LINESTRING (106.7050971 10.7765349, 106.7047032 10.7761032, 106.7039506 10.7752637)",,,
758856171,Nguyễn Trung Trực,residential,False,False,52.046,"LINESTRING (106.6981499 10.7748371, 106.6978099 10.775165)",,,
716065020,Lý Tự Trọng,tertiary,True,False,146.79600000000002,"LINESTRING (106.6981499 10.7748371, 106.6983434 10.7750468, 106.6985788 10.775309, 106.6986091 10.7753433, 106.698955 10.7757213, 106.6990461 10.7758208)",3,,
758856171,Nguyễn Trung Trực,residential,False,True,127.40700000000001,"LINESTRING (106.6981499 10.7748371, 106.6986868 10.7743711, 106.6989405 10.7741412, 106.6990186 10.7740726)",,,
320379106,Lê Thánh Tôn,tertiary,True,False,62.538,"LINESTRING (106.6976491 10.7731556, 106.6975548 10.7730973, 106.6973087 10.7729403, 106.6971681 10.7728506)",3,,
"[1262797778, 716065021]",Thủ Khoa Huân,residential,False,True,109.8,"LINESTRING (106.6976491 10.7731556, 106.6976142 10.7732112, 106.697352 10.7736283, 106.697121 10.7739958)",,,
724384520,Tôn Thất Thiệp,residential,False,True,99.28399999999999,"LINESTRING (106.7014575 10.7732605, 106.7015845 10.7732961, 106.7019531 10.7733821, 106.7023364 10.7734873)",,,
1232849513,Đường Pasteur,secondary,True,False,108.42200000000001,"LINESTRING (106.7014575 10.7732605, 106.7014358 10.7733117, 106.7013075 10.7736148, 106.7012299 10.773798, 106.701125 10.7740484, 106.7010766 10.7741609)",3,,
35112903,Thi Sách,residential,True,False,145.165,"LINESTRING (106.7035889 10.7792329, 106.7045538 10.7783352)",,,
828323704,Đường Lê Thánh Tôn,tertiary,True,False,107.137,"LINESTRING (106.7035889 10.7792329, 106.7034943 10.7791209, 106.7029239 10.778525)",,,
35114874,Phan Bội Châu,residential,True,False,84.808,"LINESTRING (106.6981058 10.7734407, 106.6981566 10.7733579, 106.6985066 10.7727875)",2,yes,
1185264964,Lê Thánh Tôn,tertiary,True,False,59.11,"LINESTRING (106.6981058 10.7734407, 106.6980248 10.7733896, 106.6977376 10.7732123, 106.6976491 10.7731556)",3,,
758856171,Nguyễn Trung Trực,residential,False,False,127.40700000000001,"LINESTRING (106.6990186 10.7740726, 106.6989405 10.7741412, 106.6986868 10.7743711, 106.6981499 10.7748371)",,,
1178195270,Lê Thánh Tôn,tertiary,True,False,122.144,"LINESTRING (106.6990186 10.7740726, 106.6989539 10.7740088, 106.6986482 10.7738035, 106.6984781 10.7736891, 106.6983412 10.773597, 106.6982166 10.7735132, 106.6981058 10.7734407)",3,,
1228553187,Nguyễn Trung Trực,residential,False,True,61.827,"LINESTRING (106.6990186 10.7740726, 106.6991737 10.7739356, 106.6994435 10.7737053)",,,
329878184,Nam Kỳ Khởi Nghĩa,secondary,True,False,141.435,"LINESTRING (106.6995506 10.774706, 106.6996234 10.7745255, 106.699756 10.7741968, 106.7000374 10.7735274)",3,,
1267913092,Lê Thánh Tôn,tertiary,True,False,91.311,"LINESTRING (106.6995506 10.774706, 106.6994943 10.7746399, 106.6991085 10.7741796, 106.6990186 10.7740726)",3,,
764138307,Tôn Thất Ðạm,residential,False,True,77.377,"LINESTRING (106.7023364 10.7734873, 106.702606 10.7728438)",,,
1174209078,Tôn Thất Thiệp,residential,False,True,52.835,"LINESTRING (106.7023364 10.7734873, 106.7028018 10.7736167)",,,
724384520,Tôn Thất Thiệp,residential,False,False,99.28399999999999,"LINESTRING (106.7023364 10.7734873, 106.7019531 10.7733821, 106.7015845 10.7732961, 106.7014575 10.7732605)",,,
329878178,Đường Hai Bà Trưng,primary,False,False,164.223,"LINESTRING (106.702175 10.7791968, 106.7016787 10.7796568, 106.7010602 10.7801873)",,,
329878182,Đường Lý Tự Trọng,tertiary,True,False,179.778,"LINESTRING (106.702175 10.7791968, 106.7026273 10.7796786, 106.7032908 10.7803853)",,,
863689512,Đường Hai Bà Trưng,primary,False,True,110.77999999999999,"LINESTRING (106.702175 10.7791968, 106.7025362 10.7788726, 106.7028701 10.7785732, 106.7029239 10.778525)",,,
828323704,Đường Lê Thánh Tôn,tertiary,True,False,75.823,"LINESTRING (106.7040024 10.7797806, 106.7035889 10.7792329)",,,
1058069710,Đường Thái Văn Lung,residential,False,False,102.818,"LINESTRING (106.7040024 10.7797806, 106.7037396 10.7800206, 106.7032908 10.7803853)",,,
716065020,Lý Tự Trọng,tertiary,True,False,146.44,"LINESTRING (106.697121 10.7739958, 106.6975082 10.7742686, 106.6976222 10.7743715, 106.6981499 10.7748371)",3,,
"[1262797778, 716065021]",Thủ Khoa Huân,residential,False,False,109.80000000000001,"LINESTRING (106.697121 10.7739958, 106.697352 10.7736283, 106.6976142 10.7732112, 106.6976491 10.7731556)",,,
1174209078,Tôn Thất Thiệp,residential,False,False,52.835,"LINESTRING (106.7028018 10.7736167, 106.7023364 10.7734873)",,,
192923521,Tôn Thất Thiệp,residential,False,True,82.98,"LINESTRING (106.7028018 10.7736167, 106.7032608 10.7740779, 106.7033318 10.7741513)",,,
186347711,Nguyễn Du,tertiary,True,False,157.448,"LINESTRING (106.7010602 10.7801873, 106.7002377 10.7792809, 106.7001011 10.7791303)",2,,
329878178,Đường Hai Bà Trưng,primary,False,True,164.223,"LINESTRING (106.7010602 10.7801873, 106.7016787 10.7796568, 106.702175 10.7791968)",,,
329878183,Nam Kỳ Khởi Nghĩa,secondary,True,False,159.11499999999998,"LINESTRING (106.6979831 10.7767991, 106.6984594 10.7763635, 106.6985175 10.7763109, 106.6985782 10.7762559, 106.6989594 10.775904, 106.6990461 10.7758208)",3,,
329878185,Nguyễn Du,tertiary,True,False,147.449,"LINESTRING (106.6979831 10.7767991, 106.6975682 10.7763533, 106.697075 10.775818)",,,
828323704,Đường Lê Thánh Tôn,tertiary,True,False,189.076,"LINESTRING (106.7029239 10.778525, 106.7028629 10.7784541, 106.7025225 10.7780582, 106.7021246 10.7776213, 106.7018441 10.7772938, 106.7017981 10.7772338)",,,
863689512,Đường Hai Bà Trưng,primary,False,False,110.78,"LINESTRING (106.7029239 10.778525, 106.7028701 10.7785732, 106.7025362 10.7788726, 106.702175 10.7791968)",,,
863689512,Đường Hai Bà Trưng,primary,False,True,145.64700000000002,"LINESTRING (106.7029239 10.778525, 106.7032752 10.7782094, 106.7034918 10.778015, 106.7035687 10.77794, 106.7037422 10.777771, 106.7038862 10.7776192)",,,
863689512,Đường Hai Bà Trưng,primary,False,True,35.759,"LINESTRING (106.7038862 10.7776192, 106.7041193 10.7773934)",,,
35114970,Công trường Lam Sơn,residential,True,False,68.991,"LINESTRING (106.7038862 10.7776192, 106.7038241 10.777558, 106.7037792 10.7775138, 106.7037341 10.7774694, 106.7035037 10.7772426, 106.7034401 10.77718)",,,
863689512,Đường Hai Bà Trưng,primary,False,False,145.647,"LINESTRING (106.7038862 10.7776192, 106.7037422 10.777771, 106.7035687 10.77794, 106.7034918 10.778015, 106.7032752 10.7782094, 106.7029239 10.778525)",,,
666609822,Ðồng Khởi,tertiary,True,False,70.663,"LINESTRING (106.7031172 10.7760265, 106.7035905 10.7755933)",2,,
35112941,Công trường Lam Sơn,residential,True,False,128.07,"LINESTRING (106.7031172 10.7760265, 106.7036161 10.7765936, 106.7035907 10.7767268, 106.7036181 10.7768237, 106.7037077 10.7769646)",,,
193085735,Lê Lợi,tertiary,True,False,97.559,"LINESTRING (106.7027254 10.7763859, 106.7026537 10.7763095, 106.7025188 10.7761655, 106.7023269 10.7759609, 106.7022434 10.7758719, 106.7022138 10.7758404, 106.7021203 10.7757406)",,,
666609822,Ðồng Khởi,tertiary,True,False,36.12,"LINESTRING (106.7027254 10.7763859, 106.7029144 10.7762121, 106.7029668 10.7761639)",2,,
215508254,Lê Lợi,tertiary,True,False,19.691,"LINESTRING (106.7000059 10.7731909, 106.7001272 10.7733219)",2,,
1268380526,Nguyễn Trung Trực,residential,False,False,10.365,"LINESTRING (106.7000059 10.7731909, 106.6999346 10.7732524)",,,
1268380526,Nguyễn Trung Trực,residential,False,True,12.57,"LINESTRING (106.7000059 10.7731909, 106.7000909 10.7731147)",,,
320379105,Lê Thánh Tôn,tertiary,True,False,40.476,"LINESTRING (106.7012198 10.7765708, 106.7009788 10.7762943)",2,,
666609822,Ðồng Khởi,tertiary,True,False,22.435,"LINESTRING (106.7029668 10.7761639, 106.7031172 10.7760265)",2,,
35112888,Đường Alexandre de Rhodes,residential,False,False,175.318,"LINESTRING (106.6979055 10.7807983, 106.6968156 10.7796409)",2,,
1157160322,Phạm Ngọc Thạch,tertiary,False,True,79.383,"LINESTRING (106.6979055 10.7807983, 106.6983123 10.7804318, 106.6984399 10.7803145)",2,,
666609822,Ðồng Khởi,tertiary,True,False,24.549,"LINESTRING (106.7025605 10.7765359, 106.7026633 10.7764419, 106.7027254 10.7763859)",2,,
341504312,Nguyễn Huệ,tertiary,True,False,50.818,"LINESTRING (106.7033318 10.7741513, 106.7036705 10.773838)",3,,
192923521,Tôn Thất Thiệp,residential,False,False,82.98,"LINESTRING (106.7033318 10.7741513, 106.7032608 10.7740779, 106.7028018 10.7736167)",,,
377881079,Nguyễn Huệ,tertiary,True,False,112.294,"LINESTRING (106.7037193 10.774251, 106.7035125 10.7744418, 106.7029702 10.7749426)",3,,
621155755,Mạc Thị Bưởi,residential,False,True,99.628,"LINESTRING (106.7037193 10.774251, 106.7041388 10.7746911, 106.7043426 10.7749051)",,,
320379105,Lê Thánh Tôn,tertiary,True,False,92.308,"LINESTRING (106.7009788 10.7762943, 106.700633 10.7758977, 106.7005335 10.7757836, 106.7004291 10.7756638)",2,,
1122280205,Nguyễn Huệ,tertiary,True,False,133.427,"LINESTRING (106.7009788 10.7762943, 106.7010186 10.776258, 106.7011025 10.7761813, 106.7011579 10.7761307, 106.7012568 10.7760402, 106.7013293 10.775974, 106.7017437 10.7755952, 106.7017759 10.7755657, 106.7018715 10.7754753)",3,,
761150515,Đường Nguyễn Du,tertiary,False,True,28.395,"LINESTRING (106.6997586 10.7787528, 106.6999316 10.7789434)",2,,
732571882,Nguyễn Du,tertiary,True,False,145.5,"LINESTRING (106.6997586 10.7787528, 106.6996852 10.7786719, 106.6993259 10.7782759, 106.6988723 10.777776)",2,,
35113028,Lưu Văn Lang,residential,False,True,144.531,"LINESTRING (106.6985066 10.7727875, 106.6994435 10.7737053)",,,
1178195271,Phan Bội Châu,residential,True,False,68.636,"LINESTRING (106.6985066 10.7727875, 106.6988354 10.7722615)",2,yes,
35114970,Công trường Lam Sơn,residential,True,False,130.13400000000001,"LINESTRING (106.7034401 10.77718, 106.7032981 10.7770265, 106.7032045 10.7770245, 106.703112 10.7770535, 106.7030337 10.7770573, 106.7027396 10.7767357, 106.7025605 10.7765359)",,,
287132223,Công trường Lam Sơn,residential,False,False,37.79,"LINESTRING (106.7034401 10.77718, 106.7036061 10.7770464, 106.7037077 10.7769646)",,,
35112941,Công trường Lam Sơn,residential,True,False,65.535,"LINESTRING (106.7037077 10.7769646, 106.7040638 10.7773356, 106.7041193 10.7773934)",,,
287132223,Công trường Lam Sơn,residential,False,True,37.79,"LINESTRING (106.7037077 10.7769646, 106.7036061 10.7770464, 106.7034401 10.77718)",,,
326848020,Nguyễn Thiệp,residential,False,True,99.128,"LINESTRING (106.7029702 10.7749426, 106.7035905 10.7755933)",,,
377881079,Nguyễn Huệ,tertiary,True,False,92.907,"LINESTRING (106.7029702 10.7749426, 106.7029521 10.7749592, 106.7024535 10.7754193, 106.7024107 10.7754591, 106.702352 10.7755164)",3,,
326848020,Nguyễn Thiệp,residential,False,False,99.128,"LINESTRING (106.7035905 10.7755933, 106.7029702 10.7749426)",,,
666609822,Ðồng Khởi,tertiary,True,False,53.763,"LINESTRING (106.7035905 10.7755933, 106.7039506 10.7752637)",2,,
211405688,Đường Thái Văn Lung,residential,True,False,86.394,"LINESTRING (106.7045988 10.7792703, 106.7042275 10.7795863, 106.7040024 10.7797806)",,,
465568523,Hẻm 8A Đường Thái Văn Lung,residential,False,False,65.902,"LINESTRING (106.7045988 10.7792703, 106.7047553 10.7794408, 106.705005 10.7797085)",,,
465568523,Hẻm 8A Đường Thái Văn Lung,residential,False,True,65.902,"LINESTRING (106.705005 10.7797085, 106.7047553 10.7794408, 106.7045988 10.7792703)",,,
35113663,Đường Hàn Thuyên,residential,False,False,142.727,"LINESTRING (106.6979087 10.7786471, 106.6978031 10.7785357, 106.6970183 10.7777077)",,,
35113663,Đường Hàn Thuyên,residential,False,True,144.536,"LINESTRING (106.6979087 10.7786471, 106.6980921 10.7788406, 106.698206 10.7789608, 106.6982279 10.7789839, 106.6988104 10.7795984)",,,
678315474,Đường Pasteur,secondary,True,False,82.64,"LINESTRING (106.6979087 10.7786471, 106.6977984 10.7787483, 106.6974154 10.7790997, 106.6973581 10.7791567)",3,,
1268380526,Nguyễn Trung Trực,residential,False,False,12.682,"LINESTRING (106.6999346 10.7732524, 106.6998498 10.7733303)",,,
1268380526,Nguyễn Trung Trực,residential,False,True,10.365,"LINESTRING (106.6999346 10.7732524, 106.7000059 10.7731909)",,,
1228345137,Lê Lợi,tertiary,True,False,164.998,"LINESTRING (106.6999346 10.7732524, 106.6998752 10.7731899, 106.6990117 10.7722762, 106.6989052 10.7721665)",2,,
329878184,Nam Kỳ Khởi Nghĩa,secondary,True,False,11.198,"LINESTRING (106.7000855 10.7734139, 106.7001272 10.7733219)",3,,
1228345137,Lê Lợi,tertiary,True,False,24.376,"LINESTRING (106.7000855 10.7734139, 106.6999346 10.7732524)",2,,
747226799,Lê Duẩn,secondary,True,False,63.507999999999996,"LINESTRING (106.6986782 10.7804312, 106.6989603 10.7807313, 106.6990705 10.7808527)",3,,
1239028499,Lý Tự Trọng,tertiary,True,False,145.148,"LINESTRING (106.6990461 10.7758208, 106.6991081 10.7758902, 106.6995298 10.7763625, 106.6999227 10.7768018)",3,,
1267913090,Nam Kỳ Khởi Nghĩa,secondary,True,False,135.84799999999998,"LINESTRING (106.6990461 10.7758208, 106.6990934 10.7757535, 106.6991093 10.7757171, 106.6992822 10.7753068, 106.6993053 10.7752575, 106.6993334 10.7751978, 106.699366 10.7751283, 106.6994888 10.7748542, 106.6994984 10.7748328, 106.6995213 10.7747818, 106.6995506 10.774706)",3,,
608251297,,residential,False,True,99.072,"LINESTRING (106.6971884 10.7745161, 106.6978099 10.775165)",,,
608251297,,residential,False,False,99.072,"LINESTRING (106.6978099 10.775165, 106.6971884 10.7745161)",,,
758856171,Nguyễn Trung Trực,residential,False,True,52.046,"LINESTRING (106.6978099 10.775165, 106.6981499 10.7748371)",,,
758856171,Nguyễn Trung Trực,residential,False,False,108.268,"LINESTRING (106.6978099 10.775165, 106.697601 10.775338, 106.697075 10.775818)",,,
686500792,Đường Pasteur,secondary,True,False,80.068,"LINESTRING (106.6973581 10.7791567, 106.6972447 10.7792544, 106.6968156 10.7796409)",,,
803279638,Lê Duẩn,secondary,False,True,143.131,"LINESTRING (106.6973581 10.7791567, 106.698185 10.7799954, 106.698269 10.780082)",6,,
761150515,Đường Nguyễn Du,tertiary,False,False,28.395,"LINESTRING (106.6999316 10.7789434, 106.6997586 10.7787528)",2,,
761150515,Đường Nguyễn Du,tertiary,False,True,27.834,"LINESTRING (106.6999316 10.7789434, 106.7001011 10.7791303)",2,,
666609822,Ðồng Khởi,tertiary,True,False,163.306,"LINESTRING (106.6999316 10.7789434, 106.7000335 10.7788488, 106.7001831 10.7787118, 106.7009376 10.7780214, 106.7010248 10.7779416)",2,,
1267828453,Lê Duẩn,secondary,False,True,23.921,"LINESTRING (106.698269 10.780082, 106.6984217 10.7802362)",6,,
35114262,Công trường Công xã Paris,tertiary,True,False,79.956,"LINESTRING (106.698269 10.780082, 106.6984709 10.7799133, 106.6988104 10.7795984)",,,
803279638,Lê Duẩn,secondary,False,False,143.131,"LINESTRING (106.698269 10.780082, 106.698185 10.7799954, 106.6973581 10.7791567)",6,,
1267828453,Lê Duẩn,secondary,False,False,23.921,"LINESTRING (106.6984217 10.7802362, 106.698269 10.780082)",6,,
803279640,,secondary,True,False,25.779999999999998,"LINESTRING (106.6984217 10.7802362, 106.6984341 10.7802164, 106.6984523 10.7802016, 106.6984744 10.7801933, 106.6984981 10.7801925, 106.6985207 10.7801992, 106.69854 10.7802128, 106.6985538 10.7802317, 106.6985607 10.7802543, 106.6985596 10.7802779, 106.6985519 10.7802984)",,,roundabout
747226799,Lê Duẩn,secondary,True,False,20.209,"LINESTRING (106.6985519 10.7802984, 106.6986782 10.7804312)",3,,
1265822570,,secondary,True,False,10.636999999999999,"LINESTRING (106.6985519 10.7802984, 106.6985143 10.7803297, 106.6984907 10.7803343, 106.6984669 10.780331)",,,roundabout
1157160322,Phạm Ngọc Thạch,tertiary,False,False,79.383,"LINESTRING (106.6984399 10.7803145, 106.6983123 10.7804318, 106.6979055 10.7807983)",2,,
1265822554,,secondary,True,False,9.51,"LINESTRING (106.6984399 10.7803145, 106.6984288 10.7803031, 106.6984189 10.780282, 106.6984164 10.7802589, 106.6984217 10.7802362)",,,roundabout
