osmid,highway,oneway,reversed,length,ref,name,lanes,maxspeed,geometry,junction
153273417,residential,False,False,126.912,,,,,"LINESTRING (-67.7132345 10.2862734, -67.7130996 10.287407)",
153273417,residential,False,True,113.344,,,,,"LINESTRING (-67.7132345 10.2862734, -67.7133542 10.2852609)",
153273403,residential,False,False,69.925,,calle Campo Elias,,,"LINESTRING (-67.7103698 10.2897946, -67.7101987 10.2904005)",
153273405,residential,False,False,85.863,,,,,"LINESTRING (-67.7103698 10.2897946, -67.7096232 10.2895566)",
153273418,residential,False,False,90.92,,,,,"LINESTRING (-67.7103698 10.2897946, -67.7111658 10.2900295)",
153273418,residential,False,True,70.811,,,,,"LINESTRING (-67.7103698 10.2897946, -67.7105835 10.2891935)",
153273413,residential,False,False,120.35,,,,,"LINESTRING (-67.7113552 10.2894377, -67.711689 10.2884064)",
153273413,residential,False,True,88.688,,,,,"LINESTRING (-67.7113552 10.2894377, -67.7105835 10.2891935)",
153273420,residential,False,False,68.991,,,,,"LINESTRING (-67.7113552 10.2894377, -67.7111658 10.2900295)",
153273421,residential,False,False,219.067,,,,,"LINESTRING (-67.7113552 10.2894377, -67.7121466 10.2896723, -67.7122056 10.2896947, -67.7122308 10.2897306, -67.7122401 10.2901386, -67.7122647 10.2901724, -67.7123357 10.290183, -67.7128745 10.2901589)",
153273413,residential,False,False,88.688,,,,,"LINESTRING (-67.7105835 10.2891935, -67.7113552 10.2894377)",
153273418,residential,False,False,70.811,,,,,"LINESTRING (-67.7105835 10.2891935, -67.7103698 10.2897946)",
153273418,residential,False,True,87.504,,,,,"LINESTRING (-67.7105835 10.2891935, -67.709822 10.2889529)",
153273411,residential,False,False,123.554,,,,,"LINESTRING (-67.7105835 10.2891935, -67.7107225 10.2886459, -67.710848 10.2881133)",
153273403,residential,False,False,79.697,,calle Campo Elias,,,"LINESTRING (-67.7101987 10.2904005, -67.7100109 10.291093)",
153273403,residential,False,True,69.925,,calle Campo Elias,,,"LINESTRING (-67.7101987 10.2904005, -67.7103698 10.2897946)",
153273407,residential,False,False,89.395,,,,,"LINESTRING (-67.7101987 10.2904005, -67.7109766 10.2906465)",
153273419,residential,False,False,88.497,,,,,"LINESTRING (-67.7101987 10.2904005, -67.7094291 10.2901555)",
30215130,residential,False,False,142.63,,,,,"LINESTRING (-67.7128745 10.2901589, -67.7130963 10.2888949)",
30215130,residential,False,True,109.526,,,,,"LINESTRING (-67.7128745 10.2901589, -67.7126513 10.2911191)",
153273421,residential,False,True,219.067,,,,,"LINESTRING (-67.7128745 10.2901589, -67.7123357 10.290183, -67.7122647 10.2901724, -67.7122401 10.2901386, -67.7122308 10.2897306, -67.7122056 10.2896947, -67.7121466 10.2896723, -67.7113552 10.2894377)",
153273400,residential,False,False,127.818,,,,,"LINESTRING (-67.7119959 10.2885088, -67.7130963 10.2888949)",
153273400,residential,False,True,35.455,,,,,"LINESTRING (-67.7119959 10.2885088, -67.711689 10.2884064)",
153273424,residential,False,True,144.96,,,,,"LINESTRING (-67.7119959 10.2885088, -67.7121255 10.2872114)",
153273410,residential,False,True,108.771,,,,,"LINESTRING (-67.7130996 10.287407, -67.7121255 10.2872114)",
153273417,residential,False,True,126.912,,,,,"LINESTRING (-67.7130996 10.287407, -67.7132345 10.2862734)",
153273402,residential,False,False,114.627,,,,,"LINESTRING (-67.712245 10.2860293, -67.7112181 10.2858249)",
153273410,residential,False,True,111.61,,,,,"LINESTRING (-67.712245 10.2860293, -67.7132345 10.2862734)",
153273422,residential,False,False,110.986,,,,,"LINESTRING (-67.712245 10.2860293, -67.7123496 10.2850365)",
153273410,residential,False,False,132.118,,,,,"LINESTRING (-67.712245 10.2860293, -67.7121734 10.286619, -67.7121255 10.2872114)",
153273402,residential,False,False,72.343,,,,,"LINESTRING (-67.7112181 10.2858249, -67.7105754 10.285672)",
153273402,residential,False,True,114.627,,,,,"LINESTRING (-67.7112181 10.2858249, -67.712245 10.2860293)",
153273411,residential,False,False,113.671,,,,,"LINESTRING (-67.7112181 10.2858249, -67.7113824 10.2848155)",
153273411,residential,False,True,257.66,,,,,"LINESTRING (-67.7112181 10.2858249, -67.710848 10.2881133)",
153273416,residential,False,False,76.068,,,,,"LINESTRING (-67.7094291 10.2901555, -67.7092248 10.2908094)",
153273416,residential,False,True,69.899,,,,,"LINESTRING (-67.7094291 10.2901555, -67.7096232 10.2895566)",
153273419,residential,False,True,88.497,,,,,"LINESTRING (-67.7094291 10.2901555, -67.7101987 10.2904005)",
153273410,residential,False,False,108.771,,,,,"LINESTRING (-67.7121255 10.2872114, -67.7130996 10.287407)",
153273424,residential,False,False,144.96,,,,,"LINESTRING (-67.7121255 10.2872114, -67.7119959 10.2885088)",
153273410,residential,False,True,132.118,,,,,"LINESTRING (-67.7121255 10.2872114, -67.7121734 10.286619, -67.712245 10.2860293)",
153273400,residential,False,False,35.455,,,,,"LINESTRING (-67.711689 10.2884064, -67.7119959 10.2885088)",
153273400,residential,False,True,97.613,,,,,"LINESTRING (-67.711689 10.2884064, -67.710848 10.2881133)",
153273413,residential,False,True,120.35,,,,,"LINESTRING (-67.711689 10.2884064, -67.7113552 10.2894377)",
153273403,residential,False,True,79.697,,calle Campo Elias,,,"LINESTRING (-67.7100109 10.291093, -67.7101987 10.2904005)",
984994601,primary,False,False,73.837,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7100109 10.291093, -67.7106655 10.2912546)",
984994601,primary,False,True,91.64099999999999,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7100109 10.291093, -67.7098716 10.2910523, -67.7092248 10.2908094)",
153273404,residential,False,True,112.708,,,,,"LINESTRING (-67.7123496 10.2850365, -67.7133542 10.2852609)",
153273415,residential,False,False,108.636,,,,,"LINESTRING (-67.7123496 10.2850365, -67.7113824 10.2848155)",
153273422,residential,False,True,110.986,,,,,"LINESTRING (-67.7123496 10.2850365, -67.712245 10.2860293)",
153273407,residential,False,True,89.395,,,,,"LINESTRING (-67.7109766 10.2906465, -67.7101987 10.2904005)",
153273420,residential,False,True,71.662,,,,,"LINESTRING (-67.7109766 10.2906465, -67.7111658 10.2900295)",
153273420,residential,False,False,62.437,,,,,"LINESTRING (-67.7109766 10.2906465, -67.7108156 10.291094, -67.7108071 10.2911804)",
153273411,residential,False,True,113.671,,,,,"LINESTRING (-67.7113824 10.2848155, -67.7112181 10.2858249)",
153273415,residential,False,True,108.636,,,,,"LINESTRING (-67.7113824 10.2848155, -67.7123496 10.2850365)",
153273418,residential,False,True,90.92,,,,,"LINESTRING (-67.7111658 10.2900295, -67.7103698 10.2897946)",
153273420,residential,False,False,71.662,,,,,"LINESTRING (-67.7111658 10.2900295, -67.7109766 10.2906465)",
153273420,residential,False,True,68.991,,,,,"LINESTRING (-67.7111658 10.2900295, -67.7113552 10.2894377)",
153273405,residential,False,True,85.863,,,,,"LINESTRING (-67.7096232 10.2895566, -67.7103698 10.2897946)",
153273416,residential,False,False,69.899,,,,,"LINESTRING (-67.7096232 10.2895566, -67.7094291 10.2901555)",
153273416,residential,False,True,70.564,,,,,"LINESTRING (-67.7096232 10.2895566, -67.709822 10.2889529)",
153273400,residential,False,False,97.613,,,,,"LINESTRING (-67.710848 10.2881133, -67.711689 10.2884064)",
153273400,residential,False,True,81.928,,,,,"LINESTRING (-67.710848 10.2881133, -67.7101381 10.2878788)",
153273411,residential,False,False,257.66,,,,,"LINESTRING (-67.710848 10.2881133, -67.7112181 10.2858249)",
153273411,residential,False,True,123.554,,,,,"LINESTRING (-67.710848 10.2881133, -67.7107225 10.2886459, -67.7105835 10.2891935)",
224358212,residential,False,True,120.039,,,,,"LINESTRING (-67.7045733 10.2888355, -67.7044372 10.2899067)",
984994601,primary,False,False,95.008,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7045733 10.2888355, -67.7051138 10.2890694, -67.7053682 10.2891795)",
224358211,residential,False,True,118.692,,,,,"LINESTRING (-67.7053682 10.2891795, -67.705157 10.2902265)",
984994601,primary,False,False,78.336,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7053682 10.2891795, -67.706025 10.28946)",
224358211,residential,False,False,80.99799999999999,,,,,"LINESTRING (-67.7053682 10.2891795, -67.7054 10.2888922, -67.7054541 10.288456)",
984994601,primary,False,True,95.008,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7053682 10.2891795, -67.7051138 10.2890694, -67.7045733 10.2888355)",
984994601,primary,False,False,127.171,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.706025 10.28946, -67.7070865 10.289926)",
984994601,primary,False,True,78.336,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.706025 10.28946, -67.7053682 10.2891795)",
224358210,residential,False,True,121.466,,,,,"LINESTRING (-67.706025 10.28946, -67.7060071 10.289543, -67.70583 10.2904917, -67.7058204 10.2905336)",
224358212,residential,False,False,120.039,,,,,"LINESTRING (-67.7044372 10.2899067, -67.7045733 10.2888355)",
407193459,residential,False,True,86.407,,,,,"LINESTRING (-67.7044372 10.2899067, -67.705157 10.2902265)",
154425322,residential,False,False,115.477,,,,,"LINESTRING (-67.7070865 10.289926, -67.7069206 10.2909516)",
984994601,primary,False,False,15.971,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7070865 10.289926, -67.7072204 10.2899832)",
984994601,primary,False,True,127.171,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7070865 10.289926, -67.706025 10.28946)",
224358211,residential,False,False,118.692,,,,,"LINESTRING (-67.705157 10.2902265, -67.7053682 10.2891795)",
224358211,residential,False,True,110.795,,,,,"LINESTRING (-67.705157 10.2902265, -67.7049927 10.2912097)",
407193459,residential,False,False,86.407,,,,,"LINESTRING (-67.705157 10.2902265, -67.7044372 10.2899067)",
407193459,residential,False,True,80.212,,,,,"LINESTRING (-67.705157 10.2902265, -67.7058204 10.2905336)",
224358210,residential,False,True,112.875,,,,,"LINESTRING (-67.7058204 10.2905336, -67.705716 10.2915435)",
407193459,residential,False,False,80.212,,,,,"LINESTRING (-67.7058204 10.2905336, -67.705157 10.2902265)",
407193459,residential,False,True,130.734,,,,,"LINESTRING (-67.7058204 10.2905336, -67.7069133 10.291009)",
224358210,residential,False,False,121.466,,,,,"LINESTRING (-67.7058204 10.2905336, -67.70583 10.2904917, -67.7060071 10.289543, -67.706025 10.28946)",
154425281,residential,False,False,138.567,,,,,"LINESTRING (-67.7069206 10.2909516, -67.7081739 10.2911313)",
154425322,residential,False,False,6.432,,,,,"LINESTRING (-67.7069206 10.2909516, -67.7069133 10.291009)",
154425322,residential,False,True,115.477,,,,,"LINESTRING (-67.7069206 10.2909516, -67.7070865 10.289926)",
154425322,residential,False,False,72.372,,,,,"LINESTRING (-67.7069133 10.291009, -67.706824 10.2916539)",
154425322,residential,False,True,6.432,,,,,"LINESTRING (-67.7069133 10.291009, -67.7069206 10.2909516)",
407193459,residential,False,False,130.734,,,,,"LINESTRING (-67.7069133 10.291009, -67.7058204 10.2905336)",
154425281,residential,False,True,138.567,,,,,"LINESTRING (-67.7081739 10.2911313, -67.7069206 10.2909516)",
407193494,residential,False,False,83.108,,,,,"LINESTRING (-67.7081739 10.2911313, -67.7078691 10.2918159)",
407193494,residential,False,True,75.592,,,,,"LINESTRING (-67.7081739 10.2911313, -67.7084768 10.2905203)",
224358209,residential,False,True,87.406,,,,,"LINESTRING (-67.7049927 10.2912097, -67.705716 10.2915435)",
224358211,residential,False,False,110.795,,,,,"LINESTRING (-67.7049927 10.2912097, -67.705157 10.2902265)",
224358211,residential,False,True,108.851,,,,,"LINESTRING (-67.7049927 10.2912097, -67.7048493 10.2921784)",
224358209,residential,False,False,87.406,,,,,"LINESTRING (-67.705716 10.2915435, -67.7049927 10.2912097)",
224358209,residential,False,True,124.627,,,,,"LINESTRING (-67.705716 10.2915435, -67.7067654 10.2919795)",
224358210,residential,False,False,112.875,,,,,"LINESTRING (-67.705716 10.2915435, -67.7058204 10.2905336)",
224358210,residential,False,True,105.641,,,,,"LINESTRING (-67.705716 10.2915435, -67.7056137 10.2924882)",
154642682,primary,True,False,8.157,L-1,Avenida Carabobo,2,40,"LINESTRING (-67.7108146 10.2913188, -67.710889 10.2913236)",
381167525,residential,True,False,257.84900000000005,R-18,Avenida Bolívar Este,,,"LINESTRING (-67.7108146 10.2913188, -67.7108716 10.2914867, -67.7109128 10.291616, -67.7109497 10.2917494, -67.7109826 10.2919475, -67.7110116 10.2921507, -67.7110607 10.2925225, -67.7111006 10.2927651, -67.7111526 10.2931378, -67.7111807 10.293274, -67.7112078 10.2933894, -67.711231 10.2934722, -67.71127 10.293588)",
224358205,residential,False,False,115.751,,,,,"LINESTRING (-67.7078691 10.2918159, -67.706824 10.2916539)",
407193494,residential,False,False,78.741,,,,,"LINESTRING (-67.7078691 10.2918159, -67.7080331 10.2925054)",
407193494,residential,False,True,83.108,,,,,"LINESTRING (-67.7078691 10.2918159, -67.7081739 10.2911313)",
154425322,residential,False,False,36.768,,,,,"LINESTRING (-67.706824 10.2916539, -67.7067654 10.2919795)",
154425322,residential,False,True,72.372,,,,,"LINESTRING (-67.706824 10.2916539, -67.7069133 10.291009)",
224358205,residential,False,True,115.751,,,,,"LINESTRING (-67.706824 10.2916539, -67.7078691 10.2918159)",
224358206,residential,False,False,147.759,,,,,"LINESTRING (-67.7080331 10.2925054, -67.706699 10.2922986)",
407193494,residential,False,False,84.887,,,,,"LINESTRING (-67.7080331 10.2925054, -67.7081318 10.2932626)",
407193494,residential,False,True,78.741,,,,,"LINESTRING (-67.7080331 10.2925054, -67.7078691 10.2918159)",
154425322,residential,False,False,69.168,,,,,"LINESTRING (-67.706699 10.2922986, -67.7065964 10.2929124)",
154425322,residential,False,True,36.218,,,,,"LINESTRING (-67.706699 10.2922986, -67.7067654 10.2919795)",
224358206,residential,False,True,147.759,,,,,"LINESTRING (-67.706699 10.2922986, -67.7080331 10.2925054)",
154425322,residential,False,True,70.196,,,,,"LINESTRING (-67.7065226 10.2935395, -67.7065964 10.2929124)",
381167987,residential,False,False,113.579,R-18,,2,,"LINESTRING (-67.7065226 10.2935395, -67.7054862 10.2935988)",
381167987,residential,False,True,180.079,R-18,,2,,"LINESTRING (-67.7065226 10.2935395, -67.7071685 10.2935143, -67.7075376 10.2934552, -67.7081318 10.2932626)",
154425322,residential,False,False,70.196,,,,,"LINESTRING (-67.7065964 10.2929124, -67.7065226 10.2935395)",
154425322,residential,False,True,69.168,,,,,"LINESTRING (-67.7065964 10.2929124, -67.706699 10.2922986)",
224358208,residential,False,False,117.405,,,,,"LINESTRING (-67.7065964 10.2929124, -67.7056137 10.2924882)",
154425322,residential,False,False,36.218,,,,,"LINESTRING (-67.7067654 10.2919795, -67.706699 10.2922986)",
154425322,residential,False,True,36.768,,,,,"LINESTRING (-67.7067654 10.2919795, -67.706824 10.2916539)",
224358209,residential,False,False,124.627,,,,,"LINESTRING (-67.7067654 10.2919795, -67.705716 10.2915435)",
224358211,residential,False,False,118.129,,,,,"LINESTRING (-67.7046194 10.2932164, -67.7048493 10.2921784)",
30215149,residential,False,False,107.478,,,,,"LINESTRING (-67.7135004 10.2922343, -67.7132988 10.2931803)",
228675066,residential,False,False,112.344,,,,,"LINESTRING (-67.7135004 10.2922343, -67.7124936 10.2920356)",
30215130,residential,False,False,79.027,,,,,"LINESTRING (-67.7124936 10.2920356, -67.7126063 10.2913336)",
30215130,residential,False,True,107.187,,,,,"LINESTRING (-67.7124936 10.2920356, -67.7123023 10.292981)",
228675066,residential,False,True,112.344,,,,,"LINESTRING (-67.7124936 10.2920356, -67.7135004 10.2922343)",
228675066,residential,False,False,163.488,,,,,"LINESTRING (-67.7124936 10.2920356, -67.7114828 10.2918644, -67.711029 10.2917492)",
228675066,residential,False,True,163.488,,,,,"LINESTRING (-67.711029 10.2917492, -67.7114828 10.2918644, -67.7124936 10.2920356)",
406835783,residential,True,False,49.75,R-18,Avenida Bolívar Este,,,"LINESTRING (-67.711029 10.2917492, -67.7109909 10.2916364, -67.7109436 10.2914797, -67.710889 10.2913236)",
381167986,residential,True,False,13.129999999999999,R-18,Avenida Bolívar Este,,,"LINESTRING (-67.7114916 10.2935879, -67.7114822 10.2935705, -67.7114701 10.2935549, -67.7114555 10.2935414, -67.7114388 10.2935305, -67.7114205 10.2935225, -67.7114012 10.2935176)",roundabout
381167986,residential,True,False,17.599,R-18,Avenida Bolívar Este,,,"LINESTRING (-67.7114012 10.2935176, -67.7113744 10.2935161, -67.711348 10.2935204, -67.7113231 10.2935304, -67.7113012 10.2935455, -67.7112832 10.293565, -67.71127 10.293588)",roundabout
406835783,residential,True,False,88.502,R-18,Avenida Bolívar Este,,,"LINESTRING (-67.7114012 10.2935176, -67.711312 10.2934119, -67.7112682 10.2933406, -67.711228 10.2932166, -67.7112044 10.2931016, -67.7111556 10.2927774)",
407193494,residential,False,False,75.592,,,,,"LINESTRING (-67.7084768 10.2905203, -67.7081739 10.2911313)",
984994601,primary,False,False,87.923,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7084768 10.2905203, -67.7092248 10.2908094)",
984994601,primary,False,True,16.886,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7084768 10.2905203, -67.7083401 10.2904498)",
224358208,residential,False,True,90.447,,,,,"LINESTRING (-67.7048493 10.2921784, -67.7056137 10.2924882)",
224358211,residential,False,False,108.851,,,,,"LINESTRING (-67.7048493 10.2921784, -67.7049927 10.2912097)",
224358211,residential,False,True,118.129,,,,,"LINESTRING (-67.7048493 10.2921784, -67.7046194 10.2932164)",
224358208,residential,False,False,90.447,,,,,"LINESTRING (-67.7056137 10.2924882, -67.7048493 10.2921784)",
224358208,residential,False,True,117.405,,,,,"LINESTRING (-67.7056137 10.2924882, -67.7065964 10.2929124)",
224358210,residential,False,False,105.641,,,,,"LINESTRING (-67.7056137 10.2924882, -67.705716 10.2915435)",
224358210,residential,False,True,124.279,,,,,"LINESTRING (-67.7056137 10.2924882, -67.7054862 10.2935988)",
407193494,residential,False,True,84.887,,,,,"LINESTRING (-67.7081318 10.2932626, -67.7080331 10.2925054)",
381167987,residential,False,False,180.079,R-18,,2,,"LINESTRING (-67.7081318 10.2932626, -67.7075376 10.2934552, -67.7071685 10.2935143, -67.7065226 10.2935395)",
421204243,residential,False,False,121.172,,,,,"LINESTRING (-67.7071864 10.2866902, -67.7082863 10.2868179)",
153271646,residential,False,False,47.288,,,,,"LINESTRING (-67.7071864 10.2866902, -67.7072301 10.2864889, -67.7073041 10.2862819)",
153271646,residential,False,True,33.452,,,,,"LINESTRING (-67.7071864 10.2866902, -67.7071735 10.2867709, -67.7071403 10.2869876)",
421204243,residential,False,True,121.172,,,,,"LINESTRING (-67.7082863 10.2868179, -67.7071864 10.2866902)",
421204244,residential,False,False,116.734,,,,,"LINESTRING (-67.7083633 10.2864083, -67.7073041 10.2862819)",
421204244,residential,False,False,75.384,,,,,"LINESTRING (-67.7073041 10.2862819, -67.7066221 10.2861854)",
421204244,residential,False,True,116.734,,,,,"LINESTRING (-67.7073041 10.2862819, -67.7083633 10.2864083)",
153271646,residential,False,False,44.592,,,,,"LINESTRING (-67.7073041 10.2862819, -67.7073646 10.2861128, -67.707407 10.2859596, -67.7074103 10.2858967)",
153271646,residential,False,True,47.288,,,,,"LINESTRING (-67.7073041 10.2862819, -67.7072301 10.2864889, -67.7071864 10.2866902)",
421204244,residential,False,True,75.384,,,,,"LINESTRING (-67.7066221 10.2861854, -67.7073041 10.2862819)",
421204245,residential,False,False,97.983,,,,,"LINESTRING (-67.7082996 10.2860008, -67.7074103 10.2858967)",
421204245,residential,False,False,87.182,,,,,"LINESTRING (-67.7074103 10.2858967, -67.7066221 10.2857815)",
421204245,residential,False,True,97.983,,,,,"LINESTRING (-67.7074103 10.2858967, -67.7082996 10.2860008)",
153271646,residential,False,False,46.095,,,,,"LINESTRING (-67.7074103 10.2858967, -67.7074212 10.2856845, -67.7074106 10.2854827)",
153271646,residential,False,True,44.592,,,,,"LINESTRING (-67.7074103 10.2858967, -67.707407 10.2859596, -67.7073646 10.2861128, -67.7073041 10.2862819)",
421204245,residential,False,True,87.182,,,,,"LINESTRING (-67.7066221 10.2857815, -67.7074103 10.2858967)",
421204246,residential,False,False,90.268,,,,,"LINESTRING (-67.7082289 10.2855864, -67.7074106 10.2854827)",
153271646,residential,False,False,47.376,,,,,"LINESTRING (-67.7074106 10.2854827, -67.7073883 10.2850572)",
421204246,residential,False,False,82.002,,,,,"LINESTRING (-67.7074106 10.2854827, -67.7066666 10.2853935)",
421204246,residential,False,True,90.268,,,,,"LINESTRING (-67.7074106 10.2854827, -67.7082289 10.2855864)",
153271646,residential,False,True,46.095,,,,,"LINESTRING (-67.7074106 10.2854827, -67.7074212 10.2856845, -67.7074103 10.2858967)",
421204246,residential,False,True,82.002,,,,,"LINESTRING (-67.7066666 10.2853935, -67.7074106 10.2854827)",
153271646,residential,False,True,47.376,,,,,"LINESTRING (-67.7073883 10.2850572, -67.7074106 10.2854827)",
421204247,residential,False,False,75.18,,,,,"LINESTRING (-67.7073883 10.2850572, -67.7067039 10.2849968)",
153271646,residential,False,False,43.387,,,,,"LINESTRING (-67.7073883 10.2850572, -67.7073752 10.2848069, -67.7073792 10.2846674)",
421204247,residential,False,True,75.18,,,,,"LINESTRING (-67.7067039 10.2849968, -67.7073883 10.2850572)",
153271646,residential,False,True,43.387,,,,,"LINESTRING (-67.7073792 10.2846674, -67.7073752 10.2848069, -67.7073883 10.2850572)",
421204251,residential,False,True,94.294,,,,,"LINESTRING (-67.7092197 10.2854008, -67.7093592 10.2854181, -67.7094517 10.2854201, -67.7095423 10.2854185, -67.7098178 10.2853266, -67.7099888 10.2852663, -67.710019 10.2852604, -67.7100537 10.2852583)",
153272522,residential,False,True,261.42900000000003,,,,,"LINESTRING (-67.7094367 10.2862262, -67.7093341 10.2864994, -67.7092379 10.286732, -67.7091788 10.2874951, -67.7092044 10.2875572, -67.7092621 10.2875979, -67.7101381 10.2878788)",
