osmid,highway,oneway,reversed,length,geometry,bridge,ref,name
67288246,residential,False,False,126.069,"LINESTRING (-71.24061 8.55336, -71.2400478 8.5543481)",,,
67288252,residential,False,True,52.032,"LINESTRING (-71.24061 8.55336, -71.24021 8.55311)",,,
"[67288216, 67287922]",residential,False,"[False, True]",202.845,"LINESTRING (-71.24061 8.55336, -71.24096 8.55281, -71.24125 8.55243, -71.24179 8.55198)",,,
"[67288019, 67288252, 67288247]",residential,False,"[False, True]",177.994,"LINESTRING (-71.24061 8.55336, -71.24067 8.55362, -71.24098 8.55375, -71.24135 8.5534, -71.2416968 8.5530434)",,,
67288043,residential,False,False,33.106,"LINESTRING (-71.24279 8.54851, -71.24308 8.54859)",,,
67288213,residential,False,True,62.806,"LINESTRING (-71.24279 8.54851, -71.24266 8.54906)",,,
67288014,residential,False,False,41.668,"LINESTRING (-71.24209 8.55054, -71.24215 8.55091)",,,
67288242,residential,False,True,22.068,"LINESTRING (-71.24209 8.55054, -71.2419325 8.550663)",,,
67288213,residential,False,False,176.279,"LINESTRING (-71.24209 8.55054, -71.24254 8.54946, -71.24266 8.54906)",,,
67288213,residential,False,False,62.806,"LINESTRING (-71.24266 8.54906, -71.24279 8.54851)",,,
67288042,residential,False,False,51.543,"LINESTRING (-71.24266 8.54906, -71.2429 8.54913, -71.24298 8.54902, -71.24299 8.54894)",,,
67288213,residential,False,True,176.279,"LINESTRING (-71.24266 8.54906, -71.24254 8.54946, -71.24209 8.55054)",,,
67288246,residential,False,True,126.069,"LINESTRING (-71.2400478 8.5543481, -71.24061 8.55336)",,,
67288232,residential,False,True,30.921,"LINESTRING (-71.24042 8.55281, -71.24019 8.55265)",,,
67288237,residential,False,False,40.653999999999996,"LINESTRING (-71.24042 8.55281, -71.24028 8.55299, -71.24021 8.55311)",,,
"[67287923, 67288237]",residential,False,True,178.641,"LINESTRING (-71.24042 8.55281, -71.24095 8.55219, -71.24151 8.55162)",,,
67288232,residential,False,False,30.921,"LINESTRING (-71.24019 8.55265, -71.24042 8.55281)",,,
67288242,residential,False,True,48.193,"LINESTRING (-71.24019 8.55265, -71.2399278 8.5529973)",,,
67288242,residential,False,False,182.35399999999998,"LINESTRING (-71.24019 8.55265, -71.24047 8.55225, -71.24116 8.55132)",,,
67288237,residential,False,True,138.038,"LINESTRING (-71.2397173 8.5542518, -71.24021 8.55311)",,,
67288129,residential,False,True,46.075,"LINESTRING (-71.2444957 8.5483361, -71.2448826 8.548177)",,,
67288070,residential,False,False,148.767,"LINESTRING (-71.2444957 8.5483361, -71.24459 8.54928, -71.2447219 8.5496469)",,,
67288129,residential,False,False,46.075,"LINESTRING (-71.2448826 8.548177, -71.2444957 8.5483361)",,,
640063647,residential,False,True,47.236,"LINESTRING (-71.2448826 8.548177, -71.2451483 8.5485108)",,,
67288030,residential,False,True,121.856,"LINESTRING (-71.23931 8.55205, -71.2382025 8.5520112)",,,
67288031,residential,False,True,79.429,"LINESTRING (-71.23931 8.55205, -71.239411 8.5513427)",,,
67288031,residential,False,False,328.06399999999996,"LINESTRING (-71.23931 8.55205, -71.23936 8.55215, -71.23936 8.55254, -71.23928 8.55301, -71.23912 8.55349, -71.23854 8.55484)",,,
67288252,residential,False,False,86.47500000000001,"LINESTRING (-71.23931 8.55205, -71.23944 8.55194, -71.24005 8.55202)",,,
67288035,residential,False,False,70.87,"LINESTRING (-71.2397322 8.5502147, -71.24015 8.5507)",,,
67288035,residential,False,True,71.397,"LINESTRING (-71.2397322 8.5502147, -71.23909 8.55012)",,,
67287930,residential,False,True,77.898,"LINESTRING (-71.2397322 8.5502147, -71.2398619 8.5495818, -71.2398729 8.5495281)",,,
67288031,residential,False,False,135.575,"LINESTRING (-71.2397322 8.5502147, -71.23961 8.55029, -71.23954 8.55044, -71.239411 8.5513427)",,,
67288032,residential,False,False,50.086,"LINESTRING (-71.23912 8.54904, -71.2391 8.54949)",,,
67288032,residential,False,True,48.016,"LINESTRING (-71.23912 8.54904, -71.23916 8.54861)",,,
67288037,residential,False,False,87.303,"LINESTRING (-71.23912 8.54904, -71.23961 8.54902, -71.23962 8.54932)",,,
67288032,residential,False,True,127.17000000000002,"LINESTRING (-71.23816 8.55115, -71.2389 8.55083, -71.23896 8.55072, -71.23896 8.5505)",,,
67288032,residential,False,True,70.062,"LINESTRING (-71.23909 8.55012, -71.2391 8.54949)",,,
67288035,residential,False,False,71.397,"LINESTRING (-71.23909 8.55012, -71.2397322 8.5502147)",,,
67288032,residential,False,False,46.855000000000004,"LINESTRING (-71.23909 8.55012, -71.23904 8.55022, -71.23896 8.55031, -71.23896 8.5505)",,,
67288032,residential,False,False,70.062,"LINESTRING (-71.2391 8.54949, -71.23909 8.55012)",,,
67288032,residential,False,True,50.086,"LINESTRING (-71.2391 8.54949, -71.23912 8.54904)",,,
67288036,residential,False,True,85.093,"LINESTRING (-71.2391 8.54949, -71.2398729 8.5495281)",,,
67288034,residential,False,False,101.864,"LINESTRING (-71.23896 8.5505, -71.2381384 8.5509232)",,,
67288032,residential,False,False,127.17,"LINESTRING (-71.23896 8.5505, -71.23896 8.55072, -71.2389 8.55083, -71.23816 8.55115)",,,
67288032,residential,False,True,46.855000000000004,"LINESTRING (-71.23896 8.5505, -71.23896 8.55031, -71.23904 8.55022, -71.23909 8.55012)",,,
67288034,residential,False,True,101.864,"LINESTRING (-71.2381384 8.5509232, -71.23896 8.5505)",,,
67288038,residential,False,True,14.467,"LINESTRING (-71.23949 8.5493, -71.23962 8.54932)",,,
67288037,residential,False,True,10.068,"LINESTRING (-71.23961 8.54941, -71.23962 8.54932)",,,
67288037,residential,False,False,10.068,"LINESTRING (-71.23962 8.54932, -71.23961 8.54941)",,,
67288038,residential,False,False,14.467,"LINESTRING (-71.23962 8.54932, -71.23949 8.5493)",,,
67288037,residential,False,True,87.303,"LINESTRING (-71.23962 8.54932, -71.23961 8.54902, -71.23912 8.54904)",,,
67288039,residential,False,False,28.57,"LINESTRING (-71.23829 8.55477, -71.23854 8.55484)",,,
67288040,residential,False,False,69.309,"LINESTRING (-71.23829 8.55477, -71.2381058 8.5553661)",,,
67288039,residential,False,True,100.031,"LINESTRING (-71.23829 8.55477, -71.23807 8.55467, -71.2378252 8.5544441, -71.2377126 8.5543446, -71.237559 8.5542485)",,,
67288039,residential,False,True,28.57,"LINESTRING (-71.23854 8.55484, -71.23829 8.55477)",,,
67288031,residential,False,True,328.06399999999996,"LINESTRING (-71.23854 8.55484, -71.23912 8.55349, -71.23928 8.55301, -71.23936 8.55254, -71.23936 8.55215, -71.23931 8.55205)",,,
67288039,residential,False,False,148.375,"LINESTRING (-71.23854 8.55484, -71.23878 8.55505, -71.23919 8.55535, -71.23925 8.55561, -71.2393397 8.5558399)",,,
67288001,residential,False,False,157.192,"LINESTRING (-71.23674 8.55514, -71.2376686 8.555749, -71.2379314 8.5559213)",,,
67288001,residential,False,True,40.129999999999995,"LINESTRING (-71.23674 8.55514, -71.23653 8.55501, -71.23642 8.55497)",,,
67288041,residential,False,False,173.886,"LINESTRING (-71.23674 8.55514, -71.2369356 8.5548965, -71.2373791 8.5551271, -71.2381058 8.5553661)",,,
67288040,residential,False,True,69.309,"LINESTRING (-71.2381058 8.5553661, -71.23829 8.55477)",,,
67288041,residential,False,False,53.272,"LINESTRING (-71.2381058 8.5553661, -71.2385558 8.5555436)",,,
