osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge
188915963,False,MEX 51;MEX 134,Avenida Vicente Riva Palacio,primary,40,True,27.743,"LINESTRING (-100.6626261 18.3663792, -100.6627499 18.3661591)",,
316924035,True,MEX 51;MEX 134,,primary,,False,38.351,"LINESTRING (-100.6626261 18.3663792, -100.662495 18.3665461, -100.6623749 18.3666216)",,
475974731,False,MEX 51,Avenida Miguel Hidalgo Poniente,primary,40,True,73.249,"LINESTRING (-100.6629176 18.3670484, -100.6635418 18.3673365)",,
316924039,True,MEX 51,,primary,,False,49.594,"LINESTRING (-100.6629176 18.3670484, -100.6627329 18.3669165, -100.6625732 18.366748)",,
316924032,False,MEX 134,Avenida Vicente Riva Palacio,primary,40,False,22.165,"LINESTRING (-100.662119 18.3673152, -100.6620301 18.3674958)",,
316924037,True,MEX 134,,primary,,False,52.822,"LINESTRING (-100.662119 18.3673152, -100.6623469 18.3670433, -100.6624483 18.3669595)",,
316924033,False,,Avenida Miguel Hidalgo Oriente,residential,,False,82.574,"LINESTRING (-100.6622377 18.3667102, -100.661537 18.3663797)",,
316924034,True,MEX 51;MEX 134,,primary,,False,17.333,"LINESTRING (-100.6622377 18.3667102, -100.6622209 18.3667415, -100.6622128 18.3668013, -100.6622267 18.3668603)",roundabout,
475974736,False,,Avenida Miguel Hidalgo Oriente,residential,,True,67.33,"LINESTRING (-100.6579314 18.3650033, -100.6585446 18.3651705)",,
870865406,False,,Calle Caoba,residential,,True,138.907,"LINESTRING (-100.6579314 18.3650033, -100.6582316 18.3638453, -100.6582501 18.3637914)",,
316924034,True,MEX 51;MEX 134,,primary,,False,24.728,"LINESTRING (-100.662566 18.3667222, -100.6625305 18.366672, -100.6624793 18.3666363, -100.6624183 18.3666192, -100.6623749 18.3666216)",roundabout,
316924040,True,MEX 51;MEX 134,,primary,,False,38.843,"LINESTRING (-100.662566 18.3667222, -100.6626103 18.366571, -100.6626261 18.3663792)",,
316924034,True,MEX 51;MEX 134,,primary,,False,28.355999999999998,"LINESTRING (-100.6622267 18.3668603, -100.6622571 18.3669074, -100.6623015 18.3669431, -100.6623555 18.3669639, -100.6624135 18.3669678, -100.6624483 18.3669595)",roundabout,
316924036,True,MEX 134,,primary,,False,53.287000000000006,"LINESTRING (-100.6622267 18.3668603, -100.6622469 18.3670076, -100.662119 18.3673152)",,
