osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry
180892528,Calle 16 de Septiembre,residential,False,True,60.632,,,"LINESTRING (-103.4549881 20.7124163, -103.4550917 20.7118797)"
540113438,Avenida 5 de Mayo,secondary,False,False,86.077,2,30,"LINESTRING (-103.4549881 20.7124163, -103.4557763 20.7126523)"
540113438,Avenida 5 de Mayo,secondary,False,True,107.409,2,30,"LINESTRING (-103.4549881 20.7124163, -103.4539835 20.7121925)"
693778409,Calle 16 de Septiembre,residential,False,False,96.401,,,"LINESTRING (-103.4549881 20.7124163, -103.4548453 20.7132729)"
186977190,Calle Venustiano Carranza,residential,False,False,72.261,,,"LINESTRING (-103.4557763 20.7126523, -103.455924 20.7120173)"
540113438,Avenida 5 de Mayo,secondary,False,False,60.911,2,30,"LINESTRING (-103.4557763 20.7126523, -103.4563334 20.7128212)"
540113438,Avenida 5 de Mayo,secondary,False,True,86.077,2,30,"LINESTRING (-103.4557763 20.7126523, -103.4549881 20.7124163)"
466221590,Avenida 5 de Mayo,secondary,False,False,12.252,2,30,"LINESTRING (-103.456965 20.7130128, -103.4570796 20.7130383)"
540113438,Avenida 5 de Mayo,secondary,False,True,69.06,2,30,"LINESTRING (-103.456965 20.7130128, -103.4563334 20.7128212)"
828500120,Avenida Aviación,primary,True,False,70.477,3,,"LINESTRING (-103.456965 20.7130128, -103.4567833 20.7136234)"
180892304,Privada Parral 2,residential,False,True,95.321,,,"LINESTRING (-103.4500275 20.7060803, -103.4509284 20.7062375)"
180892293,Calle Paseo de los Cedros,residential,False,True,32.141,,,"LINESTRING (-103.4550862 20.7060653, -103.4553949 20.7060783)"
671694503,Calle Francisco I. Madero,residential,False,True,50.146,,,"LINESTRING (-103.4550862 20.7060653, -103.4551597 20.706511)"
180892293,Calle Paseo de los Cedros,residential,False,False,22.906,,,"LINESTRING (-103.4568481 20.7061396, -103.4566281 20.7061303)"
180892304,Privada Parral 2,residential,False,False,95.321,,,"LINESTRING (-103.4509284 20.7062375, -103.4500275 20.7060803)"
654764775,Calle Parral,residential,False,True,30.17,2,,"LINESTRING (-103.4509284 20.7062375, -103.4508588 20.7065009)"
689181091,Privada Parral 2,residential,False,True,183.963,,,"LINESTRING (-103.4509284 20.7062375, -103.4526733 20.7065078)"
654764775,Calle Parral,residential,False,False,32.152,2,,"LINESTRING (-103.4509284 20.7062375, -103.4509742 20.7060026, -103.4509836 20.705953)"
180892285,Privada Parral 2,residential,False,True,107.657,,,"LINESTRING (-103.4498417 20.7063214, -103.4508588 20.7065009)"
671694503,Calle Francisco I. Madero,residential,False,False,50.146,,,"LINESTRING (-103.4551597 20.706511, -103.4550862 20.7060653)"
671694503,Calle Francisco I. Madero,residential,False,True,24.363,,,"LINESTRING (-103.4551597 20.706511, -103.4551755 20.7067296)"
180892303,Privada Madero,residential,False,True,218.50900000000001,,,"LINESTRING (-103.4551597 20.706511, -103.4567117 20.7066146, -103.4568091 20.7065905, -103.4572506 20.7066354)"
689181091,Privada Parral 2,residential,False,False,183.963,,,"LINESTRING (-103.4526733 20.7065078, -103.4509284 20.7062375)"
180892303,Privada Madero,residential,False,False,218.509,,,"LINESTRING (-103.4572506 20.7066354, -103.4568091 20.7065905, -103.4567117 20.7066146, -103.4551597 20.706511)"
180892533,Calle Juan Gil Preciado,residential,False,False,33.739,,,"LINESTRING (-103.4552212 20.7071916, -103.4548984 20.7071617)"
671694503,Calle Francisco I. Madero,residential,False,False,44.461,,,"LINESTRING (-103.4552212 20.7071916, -103.4551802 20.7067936)"
671694503,Calle Francisco I. Madero,residential,False,True,108.585,,,"LINESTRING (-103.4552212 20.7071916, -103.4553852 20.708156)"
180892300,Calle Ocampo,tertiary,False,False,137.611,,30,"LINESTRING (-103.4534308 20.7079343, -103.4547422 20.7080981)"
180892300,Calle Ocampo,tertiary,False,True,81.429,,30,"LINESTRING (-103.4534308 20.7079343, -103.4526664 20.7077761)"
466217424,Calle Hidalgo,residential,False,True,52.919,,,"LINESTRING (-103.4534308 20.7079343, -103.4534308 20.7077706, -103.453429 20.7074584)"
934418735,Calle Libertad,residential,True,False,128.395,,,"LINESTRING (-103.4532151 20.7110562, -103.4533342 20.7099069)"
180892534,Calle Juárez,residential,False,True,102.381,,,"LINESTRING (-103.4532151 20.7110562, -103.4536532 20.7111215, -103.4536835 20.711126, -103.4541872 20.711201)"
540113438,Avenida 5 de Mayo,secondary,False,True,104.618,2,30,"LINESTRING (-103.4530123 20.712016, -103.4520227 20.7118475)"
934418735,Calle Libertad,residential,True,False,108.789,,,"LINESTRING (-103.4530123 20.712016, -103.4532151 20.7110562)"
540113438,Avenida 5 de Mayo,secondary,False,False,102.902,2,30,"LINESTRING (-103.4530123 20.712016, -103.453478 20.7121007, -103.4535305 20.7121103, -103.4535586 20.7121154, -103.4539835 20.7121925)"
180892533,Calle Juan Gil Preciado,residential,False,True,81.19,,,"LINESTRING (-103.4526534 20.7069249, -103.4534266 20.7070251)"
180892533,Calle Juan Gil Preciado,residential,False,False,81.19,,,"LINESTRING (-103.4534266 20.7070251, -103.4526534 20.7069249)"
180892533,Calle Juan Gil Preciado,residential,False,True,153.836,,,"LINESTRING (-103.4534266 20.7070251, -103.4548984 20.7071617)"
466217424,Calle Hidalgo,residential,False,False,48.181,,,"LINESTRING (-103.4534266 20.7070251, -103.453429 20.7074584)"
466217424,Calle Hidalgo,residential,False,True,29.255,,,"LINESTRING (-103.4534266 20.7070251, -103.4534269 20.706762)"
180892533,Calle Juan Gil Preciado,residential,False,False,153.836,,,"LINESTRING (-103.4548984 20.7071617, -103.4534266 20.7070251)"
180892533,Calle Juan Gil Preciado,residential,False,True,33.739,,,"LINESTRING (-103.4548984 20.7071617, -103.4552212 20.7071916)"
466217425,Calle Cruz Verde,residential,False,False,105.383,2,,"LINESTRING (-103.4548984 20.7071617, -103.4547422 20.7080981)"
180892300,Calle Ocampo,tertiary,False,False,81.429,,30,"LINESTRING (-103.4526664 20.7077761, -103.4534308 20.7079343)"
180892300,Calle Ocampo,tertiary,False,True,42.629,,30,"LINESTRING (-103.4526664 20.7077761, -103.4522651 20.7076982)"
180892532,Calle 20 de Enero,residential,False,False,226.393,,,"LINESTRING (-103.4526664 20.7077761, -103.4523173 20.7097535, -103.4523125 20.709785)"
180892537,Calle Independencia,residential,True,False,56.918,,,"LINESTRING (-103.4541872 20.711201, -103.4540863 20.7117041)"
180892534,Calle Juárez,residential,False,False,102.381,,,"LINESTRING (-103.4541872 20.711201, -103.4536835 20.711126, -103.4536532 20.7111215, -103.4532151 20.7110562)"
180892534,Calle Juárez,residential,False,True,103.493,,,"LINESTRING (-103.4541872 20.711201, -103.4546259 20.711256, -103.455169 20.7113505)"
180892528,Calle 16 de Septiembre,residential,False,False,59.391,,,"LINESTRING (-103.455169 20.7113505, -103.4550917 20.7118797)"
180892528,Calle 16 de Septiembre,residential,False,True,113.758,,,"LINESTRING (-103.455169 20.7113505, -103.4553343 20.7103392)"
180892534,Calle Juárez,residential,False,True,92.506,,,"LINESTRING (-103.455169 20.7113505, -103.4560405 20.7115166)"
180892534,Calle Juárez,residential,False,False,103.493,,,"LINESTRING (-103.455169 20.7113505, -103.4546259 20.711256, -103.4541872 20.711201)"
180892531,Calle San Juan,residential,False,False,106.378,,,"LINESTRING (-103.4540863 20.7117041, -103.4550917 20.7118797)"
180892537,Calle Independencia,residential,True,False,55.35,,,"LINESTRING (-103.4540863 20.7117041, -103.4539835 20.7121925)"
180892532,Calle 20 de Enero,residential,False,False,65.452,,,"LINESTRING (-103.4520227 20.7118475, -103.4519004 20.7124249)"
180892532,Calle 20 de Enero,residential,False,True,106.712,,,"LINESTRING (-103.4520227 20.7118475, -103.4521564 20.710896)"
