osmid,name,highway,oneway,reversed,length,geometry,bridge,maxspeed
31519417,Avenida 20 de Noviembre,secondary,False,True,146.781,"LINESTRING (-98.1469631 19.3564671, -98.1467563 19.3564996, -98.146533 19.3565424, -98.1463775 19.3565913, -98.1461846 19.3566786, -98.1456683 19.3569356)",,
"[829363874, 957032796, 957032797]",Avenida 20 de Noviembre,secondary,True,False,28.436,"LINESTRING (-98.1469631 19.3564671, -98.1470019 19.356472, -98.1471567 19.3564495, -98.1472316 19.3564566)",yes,
33349048,Avenida 5 de Mayo,tertiary,False,False,176.896,"LINESTRING (-98.1517837 19.354476, -98.1505894 19.353353)",,
515208603,Avenida Emilio Carranza,secondary,True,False,89.88,"LINESTRING (-98.1517837 19.354476, -98.1521932 19.3543211, -98.1525827 19.3541845)",,
33349080,de la Juventud,residential,False,True,48.321,"LINESTRING (-98.1525827 19.3541845, -98.1528655 19.3545275)",,40
515208603,Avenida Emilio Carranza,secondary,True,False,187.367,"LINESTRING (-98.1525827 19.3541845, -98.1542761 19.3536491)",,
844310070,Calle de la Juventud,residential,False,False,75.139,"LINESTRING (-98.1525827 19.3541845, -98.1521266 19.3536635)",,40
829363873,Avenida Emilio Carranza,secondary,False,True,79.202,"LINESTRING (-98.1550038 19.3534595, -98.1542761 19.3536491)",,
844306670,,residential,False,False,48.051,"LINESTRING (-98.1550038 19.3534595, -98.1549628 19.3534106, -98.1547099 19.3531281)",,
39912579,Calle 16 de Septiembre,residential,False,True,100.216,"LINESTRING (-98.1523373 19.3518105, -98.1516501 19.3511845)",,40
844320598,Vera Izuña,secondary,True,False,146.401,"LINESTRING (-98.1523373 19.3518105, -98.1513161 19.3527078)",,40
829363873,Avenida Emilio Carranza,secondary,False,False,79.202,"LINESTRING (-98.1542761 19.3536491, -98.1550038 19.3534595)",,
844320597,Calle 16 de Septiembre,secondary,True,False,74.9,"LINESTRING (-98.1542761 19.3536491, -98.1537776 19.3531669)",,
33349048,Avenida 5 de Mayo,tertiary,False,True,103.026,"LINESTRING (-98.1484984 19.3511582, -98.1485408 19.35129, -98.1486378 19.3514314, -98.1487861 19.3515959, -98.1490763 19.3518935)",,
98967349,Calle Manuel Ávila Camacho,residential,False,False,150.897,"LINESTRING (-98.1484984 19.3511582, -98.1483915 19.3512413, -98.1483633 19.3513097, -98.1483988 19.3514825, -98.1484777 19.3517081, -98.1485679 19.3518911, -98.1487178 19.3520904, -98.1489188 19.352314)",,40
31520263,Avenida Vera y Zuria,secondary,True,False,151.804,"LINESTRING (-98.1505894 19.353353, -98.1495438 19.3542967)",,
33349048,Avenida 5 de Mayo,tertiary,False,False,227.018,"LINESTRING (-98.1505894 19.353353, -98.1490763 19.3518935)",,
33349048,Avenida 5 de Mayo,tertiary,False,True,176.896,"LINESTRING (-98.1505894 19.353353, -98.1517837 19.354476)",,
827677716,Calle Benito Juárez,residential,False,True,82.537,"LINESTRING (-98.1509765 19.3572426, -98.1514052 19.357865)",,40
"[33349298, 39912586]","['Calle del Carmen', 'Manuel Ávila Camacho']",residential,True,False,154.331,"LINESTRING (-98.1509765 19.3572426, -98.1515434 19.356697, -98.1515766 19.3566455, -98.1515564 19.356589, -98.1512123 19.3562035)",,40
31520263,Avenida Vera y Zuria,secondary,True,False,95.719,"LINESTRING (-98.1495438 19.3542967, -98.1488671 19.3548741)",,
39912586,Manuel Ávila Camacho,residential,True,False,59.273,"LINESTRING (-98.1495438 19.3542967, -98.1491682 19.3538985)",,40
33349299,Calle Ignacio Zaragoza,residential,False,False,52.217,"LINESTRING (-98.1480549 19.3549578, -98.1484249 19.3552719)",,
33349299,Calle Ignacio Zaragoza,residential,False,False,27.703,"LINESTRING (-98.1492135 19.3559956, -98.1493988 19.3561731)",,
33349299,Calle Ignacio Zaragoza,residential,False,True,115.414,"LINESTRING (-98.1492135 19.3559956, -98.1484249 19.3552719)",,
829363874,Avenida 20 de Noviembre,secondary,True,False,53.597,"LINESTRING (-98.1492135 19.3559956, -98.149593 19.3556729)",,
33349299,Calle Ignacio Zaragoza,residential,False,False,115.414,"LINESTRING (-98.1484249 19.3552719, -98.1492135 19.3559956)",,
33349299,Calle Ignacio Zaragoza,residential,False,True,52.217,"LINESTRING (-98.1484249 19.3552719, -98.1480549 19.3549578)",,
515226259,Calle Miguel Hidalgo,secondary,True,False,62.176,"LINESTRING (-98.1484249 19.3552719, -98.1479938 19.3556556)",,
39912586,Manuel Ávila Camacho,residential,True,False,129.365,"LINESTRING (-98.1503213 19.3551997, -98.1498921 19.3547008, -98.1495438 19.3542967)",,40
515208603,Avenida Emilio Carranza,secondary,True,False,173.83499999999998,"LINESTRING (-98.1503213 19.3551997, -98.1507594 19.3549367, -98.151004 19.3547971, -98.1513113 19.3546486, -98.1517837 19.354476)",,
844310070,Calle de la Juventud,residential,False,False,37.403,"LINESTRING (-98.1513161 19.3527078, -98.1510987 19.3524412)",,40
844310070,Calle de la Juventud,residential,False,True,136.101,"LINESTRING (-98.1513161 19.3527078, -98.1521266 19.3536635)",,40
844320598,Vera Izuña,secondary,True,False,104.688,"LINESTRING (-98.1513161 19.3527078, -98.1505894 19.353353)",,40
38507164,Calzada del Cristo Rey,residential,False,False,62.999,"LINESTRING (-98.1468584 19.3587043, -98.1468649 19.3588495, -98.1468026 19.3589994, -98.1467382 19.3591576, -98.1466924 19.3592374)",,
515199629,Avenida del Trabajo,secondary,False,True,481.055,"LINESTRING (-98.1468584 19.3587043, -98.1469005 19.3586625, -98.1469533 19.3586089, -98.1477836 19.3581182, -98.14797 19.3580286, -98.1480586 19.3580342, -98.1482037 19.358087, -98.1483033 19.3581504, -98.1484379 19.3582363, -98.1491055 19.3586568, -98.1492189 19.3587248, -98.1493033 19.3587539, -98.1493999 19.3587615, -98.1494884 19.3587362, -98.1495877 19.358678, -98.149695 19.3585819, -98.1498666 19.3584452, -98.1499779 19.3583693, -98.1501053 19.3583453, -98.1502274 19.3583541, -98.1503253 19.3583832, -98.150517 19.3584655, -98.1506391 19.3585173, -98.1507198 19.3585492, -98.1508103 19.358591)",,
98967347,,residential,False,False,15.315,"LINESTRING (-98.1538038 19.3546011, -98.1536886 19.3546857)",,
98967358,Calle del Ferrocarril,residential,False,True,170.065,"LINESTRING (-98.1546608 19.3542335, -98.1533069 19.3550746)",,
