osmid,name,highway,maxspeed,access,oneway,reversed,length,geometry,bridge
487494902,Juárez,residential,,,False,False,133.064,"LINESTRING (-103.4793118 20.3273777, -103.4782087 20.3279794)",
487494906,Pedro Moreno,residential,,,False,False,60.452,"LINESTRING (-103.4793118 20.3273777, -103.4789543 20.3269497)",
487494906,Pedro Moreno,residential,,,False,True,55.852,"LINESTRING (-103.4793118 20.3273777, -103.4795858 20.3276918, -103.4796478 20.3277688)",
487494888,Insurgentes,unclassified,,,False,False,60.923,"LINESTRING (-103.4788382 20.3227417, -103.4791771 20.323188)",
487494889,Lázaro Cárdenas,residential,,,False,False,52.759,"LINESTRING (-103.4788382 20.3227417, -103.4784384 20.3230325)",
487494884,Abasolo,residential,,,False,True,100.494,"LINESTRING (-103.4812793 20.3269375, -103.4804441 20.3273885)",
487494883,Zaragoza,residential,,,False,False,87.375,"LINESTRING (-103.4823342 20.3292045, -103.481902 20.3285313)",
725189928,,residential,,,False,True,169.204,"LINESTRING (-103.4823342 20.3292045, -103.4828424 20.3292136, -103.4829122 20.3292438, -103.4833772 20.3301136)",
927140514,,residential,,,False,False,141.598,"LINESTRING (-103.4823342 20.3292045, -103.482553 20.329386, -103.4830981 20.3302449)",
487494899,Hidalgo,residential,,,False,False,16.073,"LINESTRING (-103.4788171 20.3270156, -103.4789543 20.3269497)",
487494899,Hidalgo,residential,,,False,True,133.431,"LINESTRING (-103.4788171 20.3270156, -103.4777415 20.3276657)",
"[926964240, 926964241, 487494894]",Pedro Moreno,residential,,,False,False,116.582,"LINESTRING (-103.4788171 20.3270156, -103.4786091 20.3268018, -103.4785375 20.3267334, -103.4780434 20.3262589)",yes
487494907,16 de Septiembre,residential,,,False,False,65.143,"LINESTRING (-103.4783405 20.323908, -103.478752 20.3243488)",
487494907,16 de Septiembre,residential,,,False,True,65.863,"LINESTRING (-103.4783405 20.323908, -103.4779439 20.323447)",
487494908,20 de Noviembre,unclassified,,,False,True,214.395,"LINESTRING (-103.4783405 20.323908, -103.4768197 20.3252056)",
487494908,20 de Noviembre,unclassified,,,False,False,118.404,"LINESTRING (-103.4783405 20.323908, -103.4784737 20.3237923, -103.4791771 20.323188)",
487494888,Insurgentes,unclassified,,,False,True,93.418,"LINESTRING (-103.4820102 20.3268652, -103.4814933 20.326179)",
487494909,Del Trabajo,tertiary,,,False,False,77.049,"LINESTRING (-103.4820102 20.3268652, -103.4826235 20.3264787)",
"[927140512, 487494909, 927140511]",Del Trabajo,tertiary,,,False,True,97.45700000000001,"LINESTRING (-103.4820102 20.3268652, -103.4819281 20.3269105, -103.4817449 20.3270255, -103.4812031 20.3273061)",yes
487494903,12 de Octubre,residential,,,False,True,44.542,"LINESTRING (-103.4781968 20.3226975, -103.4778703 20.3229558)",
487494905,12 de Diciembre,residential,,,False,False,44.969,"LINESTRING (-103.4781968 20.3226975, -103.4784384 20.3230325)",
487494891,5 de Mayo,residential,,,False,False,38.312,"LINESTRING (-103.4775168 20.3258044, -103.4777847 20.3255686)",
487494891,5 de Mayo,residential,,,False,True,99.019,"LINESTRING (-103.4775168 20.3258044, -103.4768288 20.3264182)",
487494894,Pedro Moreno,residential,,,False,False,35.744,"LINESTRING (-103.4775168 20.3258044, -103.4772726 20.3255788)",
487494894,Pedro Moreno,residential,,,False,True,74.627,"LINESTRING (-103.4775168 20.3258044, -103.4780434 20.3262589)",
487494907,16 de Septiembre,residential,,,False,False,14.972,"LINESTRING (-103.4794011 20.3251505, -103.4794583 20.325274)",
487494887,Juan Escutia,residential,,,False,False,95.303,"LINESTRING (-103.4794011 20.3251505, -103.4794735 20.3248889, -103.4796137 20.324317)",
487494907,16 de Septiembre,residential,,,False,True,79.05,"LINESTRING (-103.4794011 20.3251505, -103.4792656 20.32496, -103.4789665 20.3245681)",
487494885,Libertad,residential,,,False,True,126.032,"LINESTRING (-103.4764346 20.3263956, -103.4772726 20.3255788)",
487494898,López Cotilla,residential,,,False,False,76.213,"LINESTRING (-103.4775691 20.3267804, -103.4780434 20.3262589)",
487494883,Zaragoza,residential,,,False,True,85.184,"LINESTRING (-103.4812031 20.3273061, -103.4815816 20.327985)",
"[927140512, 487494909, 927140511]",Del Trabajo,tertiary,,,False,False,97.457,"LINESTRING (-103.4812031 20.3273061, -103.4817449 20.3270255, -103.4819281 20.3269105, -103.4820102 20.3268652)",yes
927140512,Del Trabajo,tertiary,,,False,True,78.79599999999999,"LINESTRING (-103.4812031 20.3273061, -103.4806086 20.3276484, -103.4805586 20.3276761)",
487494899,Hidalgo,residential,,,False,True,118.937,"LINESTRING (-103.4799168 20.3263757, -103.4789543 20.3269497)",
"[487494899, 927157020, 927157021]",Hidalgo,residential,,,False,False,73.434,"LINESTRING (-103.4799168 20.3263757, -103.4800968 20.3262592, -103.4803604 20.3261447, -103.4805096 20.3260866, -103.4805377 20.3260695)",yes
847598356,16 de Septiembre,residential,,,False,False,102.172,"LINESTRING (-103.4799168 20.3263757, -103.4800823 20.3267024, -103.4803579 20.327196)",
"[847598355, 847598356, 487494907]",16 de Septiembre,residential,,,False,True,131.606,"LINESTRING (-103.4799168 20.3263757, -103.4798596 20.3262414, -103.4796007 20.3256582, -103.4794929 20.3253954, -103.4794583 20.325274)",yes
487494896,Morelos,residential,,,False,False,75.86,"LINESTRING (-103.4784694 20.3256613, -103.478174 20.3257108, -103.4780666 20.3257082, -103.4779832 20.3256801, -103.4777847 20.3255686)",
487494896,Morelos,residential,,,False,True,111.798,"LINESTRING (-103.4784694 20.3256613, -103.4791543 20.3254084, -103.4794583 20.325274)",
487494898,López Cotilla,residential,,,False,True,80.114,"LINESTRING (-103.4784694 20.3256613, -103.4783952 20.3257944, -103.4782289 20.3260359, -103.4780434 20.3262589)",
487494894,Pedro Moreno,residential,,,False,False,74.627,"LINESTRING (-103.4780434 20.3262589, -103.4775168 20.3258044)",
487494898,López Cotilla,residential,,,False,True,76.213,"LINESTRING (-103.4780434 20.3262589, -103.4775691 20.3267804)",
"[926964240, 926964241, 487494894]",Pedro Moreno,residential,,,False,True,116.582,"LINESTRING (-103.4780434 20.3262589, -103.4785375 20.3267334, -103.4786091 20.3268018, -103.4788171 20.3270156)",yes
487494898,López Cotilla,residential,,,False,False,80.114,"LINESTRING (-103.4780434 20.3262589, -103.4782289 20.3260359, -103.4783952 20.3257944, -103.4784694 20.3256613)",
487494884,Abasolo,residential,,,False,False,21.579,"LINESTRING (-103.4802555 20.3274684, -103.4804441 20.3273885)",
487494884,Abasolo,residential,,,False,True,71.63,"LINESTRING (-103.4802555 20.3274684, -103.4796478 20.3277688)",
487494890,,residential,,,False,False,39.144,"LINESTRING (-103.4802555 20.3274684, -103.4805586 20.3276761)",
487494893,Ramón Corona,residential,,,False,False,45.374,"LINESTRING (-103.4808146 20.3258771, -103.4805807 20.325533)",
927157021,Hidalgo,residential,,,False,False,36.46,"LINESTRING (-103.4808146 20.3258771, -103.4811117 20.3257042)",
927157021,Hidalgo,residential,,,False,True,35.935,"LINESTRING (-103.4808146 20.3258771, -103.4805377 20.3260695)",
445406227,Allende,residential,30,permissive,False,True,7.83,"LINESTRING (-103.4782087 20.3279794, -103.4781485 20.3279373)",
487494902,Juárez,residential,,,False,True,133.064,"LINESTRING (-103.4782087 20.3279794, -103.4793118 20.3273777)",
445406227,Allende,residential,30,permissive,False,False,117.236,"LINESTRING (-103.4782087 20.3279794, -103.4783818 20.3281392, -103.4790121 20.328717)",
487494899,Hidalgo,residential,,,False,False,118.937,"LINESTRING (-103.4789543 20.3269497, -103.4799168 20.3263757)",
487494899,Hidalgo,residential,,,False,True,16.073,"LINESTRING (-103.4789543 20.3269497, -103.4788171 20.3270156)",
487494906,Pedro Moreno,residential,,,False,True,60.452,"LINESTRING (-103.4789543 20.3269497, -103.4793118 20.3273777)",
445406227,Allende,residential,30,permissive,False,False,7.83,"LINESTRING (-103.4781485 20.3279373, -103.4782087 20.3279794)",
445406227,Allende,residential,30,permissive,False,True,52.087,"LINESTRING (-103.4781485 20.3279373, -103.4777415 20.3276657)",
487494897,Juárez,residential,30,permissive,False,False,74.244,"LINESTRING (-103.4781485 20.3279373, -103.4777361 20.3284816)",
445406227,Allende,residential,30,permissive,False,False,52.087,"LINESTRING (-103.4777415 20.3276657, -103.4781485 20.3279373)",
487494899,Hidalgo,residential,,,False,False,133.431,"LINESTRING (-103.4777415 20.3276657, -103.4788171 20.3270156)",
445406227,Allende,residential,30,permissive,False,True,201.38000000000002,"LINESTRING (-103.4777415 20.3276657, -103.4774837 20.3274992, -103.4770656 20.3273089, -103.476566 20.3270771, -103.4760802 20.3268679, -103.4760282 20.326837)",
487494894,Pedro Moreno,residential,,,False,True,62.867,"LINESTRING (-103.4768197 20.3252056, -103.4772726 20.3255788)",
487494908,20 de Noviembre,unclassified,,,False,False,214.395,"LINESTRING (-103.4768197 20.3252056, -103.4783405 20.323908)",
487494908,20 de Noviembre,unclassified,,,False,True,56.117999999999995,"LINESTRING (-103.4768197 20.3252056, -103.4765928 20.3253819, -103.4764105 20.3255333)",
487494888,Insurgentes,unclassified,,,False,False,145.145,"LINESTRING (-103.4791771 20.323188, -103.4799768 20.3242564)",
487494888,Insurgentes,unclassified,,,False,True,60.923,"LINESTRING (-103.4791771 20.323188, -103.4788382 20.3227417)",
487494908,20 de Noviembre,unclassified,,,False,True,118.404,"LINESTRING (-103.4791771 20.323188, -103.4784737 20.3237923, -103.4783405 20.323908)",
487494885,Libertad,residential,,,False,False,206.16,"LINESTRING (-103.478752 20.3243488, -103.4772726 20.3255788)",
487494907,16 de Septiembre,residential,,,False,False,33.089,"LINESTRING (-103.478752 20.3243488, -103.4789665 20.3245681)",
487494907,16 de Septiembre,residential,,,False,True,65.143,"LINESTRING (-103.478752 20.3243488, -103.4783405 20.323908)",
"[487494893, 487494885]","['Libertad', 'Ramón Corona']",residential,,,False,True,106.786,"LINESTRING (-103.478752 20.3243488, -103.4791604 20.3239349, -103.4792127 20.3239419, -103.4792604 20.3239758, -103.4794802 20.3241809)",
487494889,Lázaro Cárdenas,residential,,,False,False,7.173,"LINESTRING (-103.4779439 20.323447, -103.4778907 20.3234879)",
487494889,Lázaro Cárdenas,residential,,,False,True,69.16,"LINESTRING (-103.4779439 20.323447, -103.4784384 20.3230325)",
487494907,16 de Septiembre,residential,,,False,False,65.863,"LINESTRING (-103.4779439 20.323447, -103.4783405 20.323908)",
445406227,Allende,residential,30,permissive,False,False,201.38,"LINESTRING (-103.4760282 20.326837, -103.4760802 20.3268679, -103.476566 20.3270771, -103.4770656 20.3273089, -103.4774837 20.3274992, -103.4777415 20.3276657)",
445406227,Allende,residential,30,permissive,False,True,84.211,"LINESTRING (-103.4760282 20.326837, -103.4759618 20.3267854, -103.4755712 20.3265422, -103.4753751 20.326393)",
487494901,Libertad,residential,,,False,False,126.68499999999999,"LINESTRING (-103.4760282 20.326837, -103.475654 20.3270721, -103.4752705 20.3273563, -103.4751595 20.327593)",
487494884,Abasolo,residential,,,False,False,100.494,"LINESTRING (-103.4804441 20.3273885, -103.4812793 20.3269375)",
487494884,Abasolo,residential,,,False,True,21.579,"LINESTRING (-103.4804441 20.3273885, -103.4802555 20.3274684)",
847598356,16 de Septiembre,residential,,,False,True,23.216,"LINESTRING (-103.4804441 20.3273885, -103.4803579 20.327196)",
487494890,,residential,,,False,True,39.144,"LINESTRING (-103.4805586 20.3276761, -103.4802555 20.3274684)",
487494892,16 de Septiembre,tertiary,,,False,True,150.372,"LINESTRING (-103.4805586 20.3276761, -103.4812623 20.3288565)",
927140512,Del Trabajo,tertiary,,,False,False,78.79599999999999,"LINESTRING (-103.4805586 20.3276761, -103.4806086 20.3276484, -103.4812031 20.3273061)",
487494904,Aldama,residential,,,False,True,82.655,"LINESTRING (-103.4803579 20.327196, -103.4807234 20.3265364)",
847598356,16 de Septiembre,residential,,,False,False,23.216,"LINESTRING (-103.4803579 20.327196, -103.4804441 20.3273885)",
847598356,16 de Septiembre,residential,,,False,True,102.172,"LINESTRING (-103.4803579 20.327196, -103.4800823 20.3267024, -103.4799168 20.3263757)",
487494904,Aldama,residential,,,False,False,82.655,"LINESTRING (-103.4807234 20.3265364, -103.4803579 20.327196)",
445406227,Allende,residential,30,permissive,False,True,117.236,"LINESTRING (-103.4790121 20.328717, -103.4783818 20.3281392, -103.4782087 20.3279794)",
487494891,5 de Mayo,residential,,,False,False,99.019,"LINESTRING (-103.4768288 20.3264182, -103.4775168 20.3258044)",
487494891,5 de Mayo,residential,,,False,True,68.723,"LINESTRING (-103.4794802 20.3241809, -103.4789665 20.3245681)",
487494893,Ramón Corona,residential,,,False,True,20.562,"LINESTRING (-103.4794802 20.3241809, -103.4796137 20.324317)",
"[487494885, 487494893]","['Ramón Corona', 'Libertad']",residential,,,False,False,106.786,"LINESTRING (-103.4794802 20.3241809, -103.4792604 20.3239758, -103.4792127 20.3239419, -103.4791604 20.3239349, -103.478752 20.3243488)",
487496765,Galeana,residential,,,False,False,77.605,"LINESTRING (-103.4830727 20.3271588, -103.4837114 20.3268005)",
487496765,Galeana,residential,,,False,True,26.48,"LINESTRING (-103.4830727 20.3271588, -103.4828531 20.3272784)",
487496766,Emiliano Zapata,residential,,,False,True,88.982,"LINESTRING (-103.4830727 20.3271588, -103.4829064 20.3268884, -103.4826235 20.3264787)",
487496768,La Paz,residential,,,False,False,95.534,"LINESTRING (-103.4828501 20.3253714, -103.4820885 20.325849)",
487496764,,residential,,,False,False,91.491,"LINESTRING (-103.4828501 20.3253714, -103.4825707 20.3250071, -103.4823448 20.3246988)",
487496768,La Paz,residential,,,False,True,65.709,"LINESTRING (-103.4828501 20.3253714, -103.4832178 20.3251103, -103.483358 20.3250219)",
487496763,Francisco Villa,residential,,,False,False,44.704,"LINESTRING (-103.483358 20.3250219, -103.4831404 20.3246755)",
487496763,Francisco Villa,residential,,,False,True,97.984,"LINESTRING (-103.483358 20.3250219, -103.4837042 20.3255005, -103.4838711 20.3257598)",
487496768,La Paz,residential,,,False,False,65.709,"LINESTRING (-103.483358 20.3250219, -103.4832178 20.3251103, -103.4828501 20.3253714)",
487494883,Zaragoza,residential,,,False,False,85.184,"LINESTRING (-103.4815816 20.327985, -103.4812031 20.3273061)",
487494883,Zaragoza,residential,,,False,True,69.326,"LINESTRING (-103.4815816 20.327985, -103.481902 20.3285313)",
487496759,Galeana,residential,,,False,True,111.241,"LINESTRING (-103.4815816 20.327985, -103.4825059 20.3274854)",
487496767,Vicente Guerrero,residential,,,False,False,190.959,"LINESTRING (-103.483525 20.327847, -103.4834851 20.3278262, -103.4834275 20.3278026, -103.4833729 20.3277985, -103.4832562 20.3278317, -103.4830301 20.3279536, -103.481902 20.3285313)",
487496766,Emiliano Zapata,residential,,,False,False,59.965,"LINESTRING (-103.4805722 20.3239079, -103.480917 20.3243395)",
927140509,,residential,,,False,False,104.163,"LINESTRING (-103.4805722 20.3239079, -103.4814154 20.3234056)",
927140510,,residential,,,False,True,73.185,"LINESTRING (-103.4805722 20.3239079, -103.4799768 20.3242564)",
487496765,Galeana,residential,,,False,True,77.605,"LINESTRING (-103.4837114 20.3268005, -103.4830727 20.3271588)",
487496765,Galeana,residential,,,False,False,26.48,"LINESTRING (-103.4828531 20.3272784, -103.4830727 20.3271588)",
487494888,Insurgentes,unclassified,,,False,False,93.418,"LINESTRING (-103.4814933 20.326179, -103.4820102 20.3268652)",
487494888,Insurgentes,unclassified,,,False,True,66.11,"LINESTRING (-103.4814933 20.326179, -103.4811117 20.3257042)",
487496768,La Paz,residential,,,False,True,72.098,"LINESTRING (-103.4814933 20.326179, -103.4820885 20.325849)",
487494909,Del Trabajo,tertiary,,,False,True,152.71,"LINESTRING (-103.4838711 20.3257598, -103.4827887 20.326393, -103.4826235 20.3264787)",
487496763,Francisco Villa,residential,,,False,False,97.984,"LINESTRING (-103.4838711 20.3257598, -103.4837042 20.3255005, -103.483358 20.3250219)",
487496766,Emiliano Zapata,residential,,,False,False,89.525,"LINESTRING (-103.4820885 20.325849, -103.4826235 20.3264787)",
487496768,La Paz,residential,,,False,False,72.098,"LINESTRING (-103.4820885 20.325849, -103.4814933 20.326179)",
487496768,La Paz,residential,,,False,True,95.534,"LINESTRING (-103.4820885 20.325849, -103.4828501 20.3253714)",
487496766,Emiliano Zapata,residential,,,False,True,99.453,"LINESTRING (-103.4820885 20.325849, -103.4818363 20.3255339, -103.4815276 20.3251257)",
487494883,Zaragoza,residential,,,False,False,69.326,"LINESTRING (-103.481902 20.3285313, -103.4815816 20.327985)",
487494883,Zaragoza,residential,,,False,True,87.375,"LINESTRING (-103.481902 20.3285313, -103.4823342 20.3292045)",
725190551,,residential,,,False,False,75.872,"LINESTRING (-103.481902 20.3285313, -103.4812623 20.3288565)",
487496767,Vicente Guerrero,residential,,,False,True,190.959,"LINESTRING (-103.481902 20.3285313, -103.4830301 20.3279536, -103.4832562 20.3278317, -103.4833729 20.3277985, -103.4834275 20.3278026, -103.4834851 20.3278262, -103.483525 20.327847)",
487496756,Pípila,residential,,,False,False,71.651,"LINESTRING (-103.4815276 20.3251257, -103.4809492 20.3254736)",
487496756,Pípila,residential,,,False,True,97.541,"LINESTRING (-103.4815276 20.3251257, -103.4823448 20.3246988)",
487496766,Emiliano Zapata,residential,,,False,True,47.019,"LINESTRING (-103.4815276 20.3251257, -103.4812501 20.3247924)",
487496766,Emiliano Zapata,residential,,,False,False,99.453,"LINESTRING (-103.4815276 20.3251257, -103.4818363 20.3255339, -103.4820885 20.325849)",
487496756,Pípila,residential,,,False,False,72.453,"LINESTRING (-103.4829524 20.3243827, -103.4823448 20.3246988)",
487496763,Francisco Villa,residential,,,False,True,38.004,"LINESTRING (-103.4829524 20.3243827, -103.4831404 20.3246755)",
"[487496761, 487496756]","['Pípila', 'Venustiano Carranza']",residential,,,False,True,139.955,"LINESTRING (-103.4829524 20.3243827, -103.4837897 20.3238615, -103.4838413 20.3239038, -103.4839826 20.3241181)",
487496759,Galeana,residential,,,False,False,111.241,"LINESTRING (-103.4825059 20.3274854, -103.4815816 20.327985)",
487494909,Del Trabajo,tertiary,,,False,True,77.049,"LINESTRING (-103.4826235 20.3264787, -103.4820102 20.3268652)",
487496766,Emiliano Zapata,residential,,,False,True,89.525,"LINESTRING (-103.4826235 20.3264787, -103.4820885 20.325849)",
487494909,Del Trabajo,tertiary,,,False,False,152.71,"LINESTRING (-103.4826235 20.3264787, -103.4827887 20.326393, -103.4838711 20.3257598)",
487496766,Emiliano Zapata,residential,,,False,False,88.982,"LINESTRING (-103.4826235 20.3264787, -103.4829064 20.3268884, -103.4830727 20.3271588)",
487496756,Pípila,residential,,,False,False,97.541,"LINESTRING (-103.4823448 20.3246988, -103.4815276 20.3251257)",
487496756,Pípila,residential,,,False,True,72.453,"LINESTRING (-103.4823448 20.3246988, -103.4829524 20.3243827)",
725189692,,residential,,,False,False,43.842,"LINESTRING (-103.4823448 20.3246988, -103.4821005 20.3243779)",
487496764,,residential,,,False,True,91.491,"LINESTRING (-103.4823448 20.3246988, -103.4825707 20.3250071, -103.4828501 20.3253714)",
487494888,Insurgentes,unclassified,,,False,False,30.734,"LINESTRING (-103.4809492 20.3254736, -103.4811117 20.3257042)",
487496756,Pípila,residential,,,False,True,71.651,"LINESTRING (-103.4809492 20.3254736, -103.4815276 20.3251257)",
487494888,Insurgentes,unclassified,,,False,True,169.184,"LINESTRING (-103.4809492 20.3254736, -103.4805034 20.3248789, -103.4799768 20.3242564)",
487497786,Nueva de la Cruz,residential,,,False,False,21.94,"LINESTRING (-103.4745961 20.3263537, -103.4747367 20.3262069)",
487497789,Allende,residential,,,False,False,59.998000000000005,"LINESTRING (-103.4745961 20.3263537, -103.4748809 20.3266301, -103.4749953 20.3267423)",
926964239,20 de Noviembre,unclassified,,,False,False,55.47,"LINESTRING (-103.4749953 20.3267423, -103.4753751 20.326393)",
487497789,Allende,residential,,,False,True,59.998000000000005,"LINESTRING (-103.4749953 20.3267423, -103.4748809 20.3266301, -103.4745961 20.3263537)",
487497786,Nueva de la Cruz,residential,,,False,True,21.94,"LINESTRING (-103.4747367 20.3262069, -103.4745961 20.3263537)",
"[487496761, 487496756]","['Pípila', 'Venustiano Carranza']",residential,,,False,False,139.95499999999998,"LINESTRING (-103.4839826 20.3241181, -103.4838413 20.3239038, -103.4837897 20.3238615, -103.4829524 20.3243827)",
725189690,,residential,,,False,False,107.488,"LINESTRING (-103.4839826 20.3241181, -103.4838242 20.3242234, -103.4831404 20.3246755)",
487496763,Francisco Villa,residential,,,False,False,38.004,"LINESTRING (-103.4831404 20.3246755, -103.4829524 20.3243827)",
