osmid,name,highway,oneway,reversed,length,geometry,access
292180647,Revolución,residential,False,False,100.955,"LINESTRING (-102.5147685 20.5447729, -102.5140618 20.5453945)",
292180647,Revolución,residential,False,True,19.133,"LINESTRING (-102.5147685 20.5447729, -102.5148941 20.5446473)",
493796944,General Lázaro Cárdenas,residential,False,True,3.309,"LINESTRING (-102.5147685 20.5447729, -102.5147765 20.5448017)",
493796944,General Lázaro Cárdenas,residential,False,False,63.682,"LINESTRING (-102.5149299 20.5453561, -102.5147765 20.5448017)",
"[292180648, 292180654]",,residential,False,False,223.57999999999998,"LINESTRING (-102.5149299 20.5453561, -102.5151927 20.5452859, -102.5158478 20.5451297, -102.5158701 20.5451034, -102.5158605 20.5450657, -102.5150927 20.5448617, -102.5147765 20.5448017)",
493796944,General Lázaro Cárdenas,residential,False,True,49.48,"LINESTRING (-102.5149299 20.5453561, -102.5150447 20.5457879)",
292180648,,residential,False,True,98.168,"LINESTRING (-102.5149299 20.5453561, -102.5142272 20.5455261, -102.5140618 20.5453945)",
292180653,Lorenzo Valle,residential,False,True,64.126,"LINESTRING (-102.5150447 20.5457879, -102.5156412 20.5456444)",
493796944,General Lázaro Cárdenas,residential,False,False,49.48,"LINESTRING (-102.5150447 20.5457879, -102.5149299 20.5453561)",
914921754,Revolución,residential,False,True,298.831,"LINESTRING (-102.516553 20.543376, -102.5189772 20.5419375)",
914921755,Revolución,residential,True,False,58.156,"LINESTRING (-102.516553 20.543376, -102.5160671 20.5436339)",
292180647,Revolución,residential,False,False,26.018,"LINESTRING (-102.5140618 20.5453945, -102.5138774 20.5455524)",
292180647,Revolución,residential,False,True,100.955,"LINESTRING (-102.5140618 20.5453945, -102.5147685 20.5447729)",
292180648,,residential,False,False,98.168,"LINESTRING (-102.5140618 20.5453945, -102.5142272 20.5455261, -102.5149299 20.5453561)",
493931378,La Estación,residential,False,True,10.345,"LINESTRING (-102.5155585 20.5438925, -102.5155759 20.5439841)",
"[914915401, 493931378, 726980797]",La Estación,residential,False,"[False, True]",1103.385,"LINESTRING (-102.5155585 20.5438925, -102.5156088 20.5425562, -102.5156803 20.5423914, -102.5156321 20.5416153, -102.5155024 20.5402038, -102.517679 20.539724, -102.5185937 20.539508, -102.5199656 20.5391828, -102.5200407 20.5391941, -102.5200944 20.5392361, -102.5208123 20.5408784)",
