osmid,oneway,lanes,ref,name,highway,width,reversed,length,bridge,geometry,maxspeed
641618588,False,,,Calle Guadalupe Victoria,residential,,False,95.11500000000001,,"LINESTRING (-100.9284112 29.3230937, -100.9275528 29.3231821, -100.9274361 29.3231839)",
641618609,True,,,Calle Francisco Javier Mina,primary,,False,8.787,,"LINESTRING (-100.928526 29.3239521, -100.9285398 29.3240302)",
"[641618609, 641618695]",True,,,"['Libramiento Oriente', 'Calle Francisco Javier Mina']",primary,,False,182.583,,"LINESTRING (-100.9285398 29.3240302, -100.9285679 29.3241449, -100.9286055 29.3243144, -100.9286448 29.3244567, -100.9287407 29.3247792, -100.9287623 29.3248322, -100.9287996 29.3248674, -100.928874 29.3248768, -100.9296745 29.3247938)",
906650752,True,,,Calle Nicolás Bravo,tertiary,8,False,101.974,,"LINESTRING (-100.9295328 29.3239058, -100.929417 29.3229943)",
641618624,True,,,Calle Hermenegildo Galeana,tertiary,,False,97.988,,"LINESTRING (-100.9295328 29.3239058, -100.9290546 29.3239386, -100.9285861 29.3239641, -100.928526 29.3239521)",
641618631,True,,,Calle José María Morelos y Pavón,residential,,False,97.456,,"LINESTRING (-100.9305566 29.3238193, -100.9306481 29.3246921)",
1197716025,True,,,Calle Hermenegildo Galeana,residential,,False,99.719,,"LINESTRING (-100.9305566 29.3238193, -100.9295328 29.3239058)",
1197716025,True,,,Calle Hermenegildo Galeana,residential,,False,98.94,,"LINESTRING (-100.9315724 29.3237335, -100.9305566 29.3238193)",
641618693,True,,,Calle Mariano Matamoros,residential,,False,102.388,,"LINESTRING (-100.9315724 29.3237335, -100.9315252 29.3233805, -100.9314501 29.3228189)",
897685798,True,,,Calle Francisco I Madero,primary,,False,95.062,,"LINESTRING (-100.9296745 29.3247938, -100.9306481 29.3246921)",
906650752,True,,,Calle Nicolás Bravo,tertiary,8,False,99.692,,"LINESTRING (-100.9296745 29.3247938, -100.9295328 29.3239058)",
641618627,True,,,Calle Francisco I Madero,primary,,False,101.179,,"LINESTRING (-100.9316843 29.3245835, -100.9306481 29.3246921)",
641618693,True,,,Calle Mariano Matamoros,residential,,False,35.362,,"LINESTRING (-100.9316843 29.3245835, -100.9316376 29.3242681)",
641618627,True,,,Calle Francisco I Madero,primary,,False,96.241,,"LINESTRING (-100.9326712 29.3244899, -100.9316843 29.3245835)",
641618684,True,,,Boulevard Vicente Guerrero,tertiary,,False,107.328,,"LINESTRING (-100.9326712 29.3244899, -100.9327884 29.3254497)",
641618631,True,,,Calle José María Morelos y Pavón,residential,,False,101.35,,"LINESTRING (-100.9302446 29.3211169, -100.9303557 29.3220232)",
641618649,True,,,Calle Ignacio López Rayón,residential,,False,97.867,,"LINESTRING (-100.9302446 29.3211169, -100.9292395 29.3211986)",
641618631,True,,,Calle José María Morelos y Pavón,residential,,False,96.456,,"LINESTRING (-100.9303557 29.3220232, -100.9304586 29.322886)",
641618644,True,,,Calle Melchor Ocampo,residential,,False,97.268,,"LINESTRING (-100.9303557 29.3220232, -100.9313536 29.3219326)",
641618588,False,,,Calle Guadalupe Victoria,residential,,False,101.697,,"LINESTRING (-100.9304586 29.322886, -100.929417 29.3229943)",
641618588,False,,,Calle Guadalupe Victoria,residential,,True,96.413,,"LINESTRING (-100.9304586 29.322886, -100.9314501 29.3228189)",
641618631,True,,,Calle José María Morelos y Pavón,residential,,False,104.212,,"LINESTRING (-100.9304586 29.322886, -100.9305566 29.3238193)",
641618629,True,,,Calle José María Morelos y Pavón,primary,,False,89.962,,"LINESTRING (-100.9306481 29.3246921, -100.9307311 29.3254979)",
641618588,False,,,Calle Guadalupe Victoria,residential,,False,98.135,,"LINESTRING (-100.929417 29.3229943, -100.9284112 29.3230937)",
641618588,False,,,Calle Guadalupe Victoria,residential,,True,101.697,,"LINESTRING (-100.929417 29.3229943, -100.9304586 29.322886)",
906650752,True,,,Calle Nicolás Bravo,tertiary,8,False,97.383,,"LINESTRING (-100.929417 29.3229943, -100.9293189 29.3221227)",
641618588,False,,,Calle Guadalupe Victoria,residential,,False,99.828,,"LINESTRING (-100.9324747 29.3227296, -100.9314501 29.3228189)",
641618588,False,,,Calle Guadalupe Victoria,residential,,True,99.017,,"LINESTRING (-100.9324747 29.3227296, -100.9334911 29.3226421)",
641618684,True,,,Boulevard Vicente Guerrero,tertiary,,False,99.252,,"LINESTRING (-100.9324747 29.3227296, -100.9325784 29.3236176)",
641618644,True,,,Calle Melchor Ocampo,residential,,False,101.124,,"LINESTRING (-100.9293189 29.3221227, -100.9303557 29.3220232)",
906650752,True,,,Calle Nicolás Bravo,tertiary,8,False,103.043,,"LINESTRING (-100.9293189 29.3221227, -100.9292395 29.3211986)",
945163199,False,,,Calle Melchor Ocampo,residential,,False,98.074,,"LINESTRING (-100.9293189 29.3221227, -100.9283111 29.3221991)",
641618644,True,,,Calle Melchor Ocampo,residential,,False,99.899,,"LINESTRING (-100.9313536 29.3219326, -100.9323784 29.3218388)",
641618693,True,,,Calle Mariano Matamoros,residential,,False,97.639,,"LINESTRING (-100.9313536 29.3219326, -100.9312382 29.3210603)",
641618644,True,,,Calle Melchor Ocampo,residential,,False,99.386,,"LINESTRING (-100.9323784 29.3218388, -100.933399 29.3217548)",
641618684,True,,,Boulevard Vicente Guerrero,tertiary,,False,99.492,,"LINESTRING (-100.9323784 29.3218388, -100.9324747 29.3227296)",
641618602,False,,,Calle de la Fuente,residential,,False,100.574,,"LINESTRING (-100.9272445 29.3213971, -100.9273213 29.3222991)",
641618602,False,,,Calle de la Fuente,residential,,True,97.298,,"LINESTRING (-100.9272445 29.3213971, -100.9271699 29.3205245)",
945163200,False,,,Calle Ignacio López Rayón,residential,,True,95.299,,"LINESTRING (-100.9272445 29.3213971, -100.9282206 29.3212959)",
945163200,False,,,Calle Ignacio López Rayón,residential,,False,99.373,,"LINESTRING (-100.9292395 29.3211986, -100.9282206 29.3212959)",
641618649,True,,,Calle Ignacio López Rayón,residential,,False,96.535,,"LINESTRING (-100.9312382 29.3210603, -100.9302446 29.3211169)",
641618649,True,,,Calle Ignacio López Rayón,residential,,False,101.275,,"LINESTRING (-100.9322802 29.3209959, -100.9312382 29.3210603)",
641618684,True,,,Boulevard Vicente Guerrero,tertiary,,False,94.208,,"LINESTRING (-100.9322802 29.3209959, -100.9323286 29.3214181, -100.9323784 29.3218388)",
945163194,False,,,Calle Mariano Matamoros,residential,,False,39.292,,"LINESTRING (-100.931831 29.3258696, -100.9317982 29.3255174)",
641618588,False,,,Calle Guadalupe Victoria,residential,,False,96.413,,"LINESTRING (-100.9314501 29.3228189, -100.9304586 29.322886)",
641618588,False,,,Calle Guadalupe Victoria,residential,,True,99.828,,"LINESTRING (-100.9314501 29.3228189, -100.9324747 29.3227296)",
641618693,True,,,Calle Mariano Matamoros,residential,,False,98.995,,"LINESTRING (-100.9314501 29.3228189, -100.9313536 29.3219326)",
942376619,True,,,Calle Miguel Hidalgo,residential,,False,47.909000000000006,,"LINESTRING (-100.9302546 29.3256104, -100.930336 29.325628, -100.9304373 29.3256242, -100.9307446 29.3255966)",
942376622,True,,,Calle Miguel Hidalgo,residential,,False,49.259,,"LINESTRING (-100.9302546 29.3256104, -100.9302814 29.3255901, -100.9303337 29.3255768, -100.9304341 29.3255702, -100.9304817 29.3255553, -100.9305299 29.3255189, -100.9305857 29.3255077, -100.9307311 29.3254979)",
945163209,False,,,Calle Benito Juárez,residential,,True,49.668,,"LINESTRING (-100.9348659 29.3256918, -100.934819 29.325247)",
641618590,True,,,Calle Miguel Hidalgo,primary,,False,97.711,,"LINESTRING (-100.933817 29.3253419, -100.934819 29.325247)",
641622725,True,,,Calle Miguel Lerdo de Tejada,residential,,False,103.13,,"LINESTRING (-100.933817 29.3253419, -100.9337059 29.3244195)",
767357751,False,,,Privada Lerdo de Tejada,residential,,True,17.281,,"LINESTRING (-100.933817 29.3253419, -100.9338145 29.3254973)",
641618627,True,,,Calle Francisco I Madero,primary,,False,100.616,,"LINESTRING (-100.9337059 29.3244195, -100.9326712 29.3244899)",
641622725,True,,,Calle Miguel Lerdo de Tejada,residential,,False,101.06,,"LINESTRING (-100.9337059 29.3244195, -100.9335829 29.323517)",
641622725,True,,,Calle Miguel Lerdo de Tejada,residential,,False,97.691,,"LINESTRING (-100.9335829 29.323517, -100.9334911 29.3226421)",
945163196,True,,,Calle Hermenegildo Galeana,residential,,False,100.72,,"LINESTRING (-100.9335829 29.323517, -100.9346181 29.3234405)",
641618588,False,,,Calle Guadalupe Victoria,residential,,False,99.017,,"LINESTRING (-100.9334911 29.3226421, -100.9324747 29.3227296)",
641618588,False,,,Calle Guadalupe Victoria,residential,,True,99.28,,"LINESTRING (-100.9334911 29.3226421, -100.9345116 29.3225678)",
641622725,True,,,Calle Miguel Lerdo de Tejada,residential,,False,99.067,,"LINESTRING (-100.9334911 29.3226421, -100.933399 29.3217548)",
641618644,True,,,Calle Melchor Ocampo,residential,,False,99.87,,"LINESTRING (-100.933399 29.3217548, -100.9344239 29.3216644)",
641622725,True,,,Calle Miguel Lerdo de Tejada,residential,,False,97.771,,"LINESTRING (-100.933399 29.3217548, -100.9332887 29.3208808)",
641618649,True,,,Calle Ignacio López Rayón,residential,,False,98.608,,"LINESTRING (-100.9332887 29.3208808, -100.9322802 29.3209959)",
641618649,True,,,Calle Ignacio López Rayón,residential,,False,101.291,,"LINESTRING (-100.9343285 29.320792, -100.9332887 29.3208808)",
641622726,True,,,Calle Benito Juárez,residential,,False,97.447,,"LINESTRING (-100.9343285 29.320792, -100.9344239 29.3216644)",
641618644,True,,,Calle Melchor Ocampo,residential,,False,99.34,,"LINESTRING (-100.9344239 29.3216644, -100.9354414 29.321559)",
641622726,True,,,Calle Benito Juárez,residential,,False,100.813,,"LINESTRING (-100.9344239 29.3216644, -100.9345116 29.3225678)",
641618588,False,,,Calle Guadalupe Victoria,residential,,False,99.28,,"LINESTRING (-100.9345116 29.3225678, -100.9334911 29.3226421)",
641618588,False,,,Calle Guadalupe Victoria,residential,,True,99.581,,"LINESTRING (-100.9345116 29.3225678, -100.9355348 29.3224893)",
641622726,True,,,Calle Benito Juárez,residential,,False,97.588,,"LINESTRING (-100.9345116 29.3225678, -100.9346181 29.3234405)",
945163196,True,,,Calle Hermenegildo Galeana,residential,,False,98.612,,"LINESTRING (-100.9346181 29.3234405, -100.935632 29.3233695)",
945163209,False,,,Calle Benito Juárez,residential,,False,100.075,,"LINESTRING (-100.9346181 29.3234405, -100.9347177 29.3243363)",
641618627,True,,,Calle Francisco I Madero,primary,,False,98.526,,"LINESTRING (-100.9347177 29.3243363, -100.9337059 29.3244195)",
945163209,False,,,Calle Benito Juárez,residential,,False,101.74,,"LINESTRING (-100.9347177 29.3243363, -100.934819 29.325247)",
945163209,False,,,Calle Benito Juárez,residential,,True,100.075,,"LINESTRING (-100.9347177 29.3243363, -100.9346181 29.3234405)",
649203523,True,,,Calle Francisco I. Madero,primary,,False,99.089,,"LINESTRING (-100.9367614 29.3241659, -100.9357446 29.3242565)",
93141665,True,2,MEX 2,Calle Ignacio Allende,secondary,,False,100.117,,"LINESTRING (-100.9367614 29.3241659, -100.9366858 29.3235679, -100.9366509 29.3232707)",40
93141665,True,2,MEX 2,Calle Ignacio Allende,secondary,,False,96.46,,"LINESTRING (-100.9366509 29.3232707, -100.9365352 29.3224091)",40
93141665,True,2,MEX 2,Calle Ignacio Allende,secondary,,False,103.974,,"LINESTRING (-100.9365352 29.3224091, -100.9364205 29.3214794)",40
641618588,False,,,Calle Guadalupe Victoria,residential,,False,97.396,,"LINESTRING (-100.9365352 29.3224091, -100.9355348 29.3224893)",
945163201,False,,,Calle Ignacio López Rayón,residential,,False,99.661,,"LINESTRING (-100.9373604 29.3205213, -100.9363378 29.3206127)",
645212318,False,,,Calle Lerdo de Tejada,residential,,False,96.299,,"LINESTRING (-100.934245 29.3291118, -100.9341457 29.3282501)",
645212327,False,,,Calle Capitán Leal,residential,,False,95.49,,"LINESTRING (-100.934245 29.3291118, -100.9352294 29.3291422)",
"[645212329, 645212327]",False,,,"['Calle Capitán Leal', 'Boulevard Vicente Guerrero']",residential,,True,193.37300000000002,,"LINESTRING (-100.934245 29.3291118, -100.9332831 29.3290725, -100.9332486 29.3290592, -100.9332123 29.3290299, -100.9331949 29.3290007, -100.9331847 29.3289653, -100.9331152 29.3283959, -100.9330926 29.3282155)",
645212318,False,,,Calle Lerdo de Tejada,residential,,False,99.373,,"LINESTRING (-100.9341457 29.3282501, -100.9340566 29.3273598)",
645212318,False,,,Calle Lerdo de Tejada,residential,,True,96.299,,"LINESTRING (-100.9341457 29.3282501, -100.934245 29.3291118)",
1197713458,False,,,Calle 16 de Septiembre,tertiary,,False,95.446,,"LINESTRING (-100.9341457 29.3282501, -100.9351301 29.3282653)",
1197713458,False,,,Calle 16 de Septiembre,tertiary,,True,102.16300000000001,,"LINESTRING (-100.9341457 29.3282501, -100.9334464 29.3282271, -100.9332576 29.3282209, -100.9330926 29.3282155)",
645212318,False,,,Calle Lerdo de Tejada,residential,,False,85.217,,"LINESTRING (-100.9340566 29.3273598, -100.9339607 29.326598)",
645212318,False,,,Calle Lerdo de Tejada,residential,,True,99.373,,"LINESTRING (-100.9340566 29.3273598, -100.9341457 29.3282501)",
645212332,False,,,Calle 5 de Febrero,residential,,False,95.752,,"LINESTRING (-100.9340566 29.3273598, -100.9350443 29.3273626)",
645212332,False,,,Calle 5 de Febrero,residential,,True,103.178,,"LINESTRING (-100.9340566 29.3273598, -100.932994 29.3273073)",
645212313,False,,,Calle Benito Juárez,residential,,False,100.72,,"LINESTRING (-100.9350443 29.3273626, -100.9351301 29.3282653)",
645212313,False,,,Calle Benito Juárez,residential,,True,73.683,,"LINESTRING (-100.9350443 29.3273626, -100.9349692 29.3267032)",
645212332,False,,,Calle 5 de Febrero,residential,,False,101.024,,"LINESTRING (-100.9350443 29.3273626, -100.9360863 29.3273743)",
645212332,False,,,Calle 5 de Febrero,residential,,True,95.752,,"LINESTRING (-100.9350443 29.3273626, -100.9340566 29.3273598)",
645212313,False,,,Calle Benito Juárez,residential,,False,97.981,,"LINESTRING (-100.9351301 29.3282653, -100.9352294 29.3291422)",
645212313,False,,,Calle Benito Juárez,residential,,True,100.72,,"LINESTRING (-100.9351301 29.3282653, -100.9350443 29.3273626)",
1197713458,False,,,Calle 16 de Septiembre,tertiary,,False,101.578,,"LINESTRING (-100.9351301 29.3282653, -100.9361775 29.328291)",
1197713458,False,,,Calle 16 de Septiembre,tertiary,,True,95.446,,"LINESTRING (-100.9351301 29.3282653, -100.9341457 29.3282501)",
645212313,False,,,Calle Benito Juárez,residential,,True,97.981,,"LINESTRING (-100.9352294 29.3291422, -100.9351301 29.3282653)",
645212327,False,,,Calle Capitán Leal,residential,,False,100.958,,"LINESTRING (-100.9352294 29.3291422, -100.9362701 29.3291761)",
645212327,False,,,Calle Capitán Leal,residential,,True,95.49,,"LINESTRING (-100.9352294 29.3291422, -100.934245 29.3291118)",
645212313,False,,,Calle Benito Juárez,residential,,False,73.683,,"LINESTRING (-100.9349692 29.3267032, -100.9350443 29.3273626)",
645212317,True,2,MEX 2,Calle 5 de Mayo,primary,8,False,98.827,,"LINESTRING (-100.9361775 29.328291, -100.9362701 29.3291761)",
1197713458,False,,,Calle 16 de Septiembre,tertiary,,False,100.654,,"LINESTRING (-100.9361775 29.328291, -100.9372155 29.328312)",
1197713458,False,,,Calle 16 de Septiembre,tertiary,,True,101.578,,"LINESTRING (-100.9361775 29.328291, -100.9351301 29.3282653)",
645212327,False,,,Calle Capitán Leal,residential,,False,101.515,,"LINESTRING (-100.9362701 29.3291761, -100.9373161 29.3292193)",
645212327,False,,,Calle Capitán Leal,residential,,True,100.958,,"LINESTRING (-100.9362701 29.3291761, -100.9352294 29.3291422)",
93141696,True,2,MEX 2,Calle Adolfo López Mateos,primary,,False,104.081,,"LINESTRING (-100.9372155 29.328312, -100.9371136 29.3273802)",
1197713458,False,,,Calle 16 de Septiembre,tertiary,,True,100.654,,"LINESTRING (-100.9372155 29.328312, -100.9361775 29.328291)",
93141696,True,2,MEX 2,Calle Adolfo López Mateos,primary,,False,101.358,,"LINESTRING (-100.9373161 29.3292193, -100.9372155 29.328312)",
645212327,False,,,Calle Capitán Leal,residential,,True,101.515,,"LINESTRING (-100.9373161 29.3292193, -100.9362701 29.3291761)",
645212318,False,,,Calle Lerdo de Tejada,residential,,True,85.217,,"LINESTRING (-100.9339607 29.326598, -100.9340566 29.3273598)",
"[645212320, 645212319]",False,,,"['Privada del Bravo', 'Privada Morelos Norte']",residential,,False,120.12700000000001,,"LINESTRING (-100.9315199 29.3280338, -100.9311001 29.327676, -100.9310626 29.3276292, -100.9310398 29.3275696, -100.9309507 29.3271278)",
645212321,False,,,Calle Mariano Matamoros,residential,,False,69.542,,"LINESTRING (-100.9320563 29.3278315, -100.9319794 29.3272097)",
645212321,False,,,Calle Mariano Matamoros,residential,,True,69.786,,"LINESTRING (-100.9319249 29.3265839, -100.9319794 29.3272097)",
645212321,False,,,Calle Mariano Matamoros,residential,,False,69.786,,"LINESTRING (-100.9319794 29.3272097, -100.9319249 29.3265839)",
645212321,False,,,Calle Mariano Matamoros,residential,,True,69.542,,"LINESTRING (-100.9319794 29.3272097, -100.9320563 29.3278315)",
645212332,False,,,Calle 5 de Febrero,residential,,False,98.956,,"LINESTRING (-100.9319794 29.3272097, -100.932994 29.3273073)",
645212332,False,,,Calle 5 de Febrero,residential,,True,100.141,,"LINESTRING (-100.9319794 29.3272097, -100.9309507 29.3271278)",
1197713459,False,,,Calle 16 de Septiembre,residential,,False,97.488,,"LINESTRING (-100.9320883 29.3281706, -100.9330926 29.3282155)",
645212330,False,,,Boulevard Vicente Guerrero,tertiary,,True,101.439,,"LINESTRING (-100.9330926 29.3282155, -100.932994 29.3273073)",
1197713459,False,,,Calle 16 de Septiembre,residential,,True,97.488,,"LINESTRING (-100.9330926 29.3282155, -100.9320883 29.3281706)",
"[645212329, 645212327]",False,,,"['Calle Capitán Leal', 'Boulevard Vicente Guerrero']",residential,,False,193.373,,"LINESTRING (-100.9330926 29.3282155, -100.9331152 29.3283959, -100.9331847 29.3289653, -100.9331949 29.3290007, -100.9332123 29.3290299, -100.9332486 29.3290592, -100.9332831 29.3290725, -100.934245 29.3291118)",
1197713458,False,,,Calle 16 de Septiembre,tertiary,,False,102.16300000000001,,"LINESTRING (-100.9330926 29.3282155, -100.9332576 29.3282209, -100.9334464 29.3282271, -100.9341457 29.3282501)",
645212317,True,2,MEX 2,Calle 5 de Mayo,primary,8,False,102.315,,"LINESTRING (-100.9360863 29.3273743, -100.9361775 29.328291)",
645212332,False,,,Calle 5 de Febrero,residential,,False,99.593,,"LINESTRING (-100.9360863 29.3273743, -100.9371136 29.3273802)",
645212332,False,,,Calle 5 de Febrero,residential,,True,101.024,,"LINESTRING (-100.9360863 29.3273743, -100.9350443 29.3273626)",
645212332,False,,,Calle 5 de Febrero,residential,,True,99.593,,"LINESTRING (-100.9371136 29.3273802, -100.9360863 29.3273743)",
"[93141696, 907560171, 645212316]",True,2,MEX 2,"['Calle Ignacio Allende', 'Calle Adolfo López Mateos']",primary,,False,257.99399999999997,yes,"LINESTRING (-100.9371136 29.3273802, -100.9370224 29.3265746, -100.9369768 29.3261665, -100.9369327 29.3256887, -100.9368702 29.3250698)",40
645212330,False,,,Boulevard Vicente Guerrero,tertiary,,False,101.439,,"LINESTRING (-100.932994 29.3273073, -100.9330926 29.3282155)",
645212332,False,,,Calle 5 de Febrero,residential,,False,103.178,,"LINESTRING (-100.932994 29.3273073, -100.9340566 29.3273598)",
645212332,False,,,Calle 5 de Febrero,residential,,True,98.956,,"LINESTRING (-100.932994 29.3273073, -100.9319794 29.3272097)",
"[93141706, 645212330, 634499636]",False,,,Boulevard Vicente Guerrero,tertiary,,"[False, True]",207.516,yes,"LINESTRING (-100.932994 29.3273073, -100.9328888 29.3263764, -100.9328313 29.3258512, -100.9327884 29.3254497)",
645212332,False,,,Calle 5 de Febrero,residential,,False,100.141,,"LINESTRING (-100.9309507 29.3271278, -100.9319794 29.3272097)",
"[645212320, 767361105]",False,,,Privada del Bravo,residential,,False,101.898,,"LINESTRING (-100.9309507 29.3271278, -100.9309343 29.3270307, -100.9309016 29.3268531, -100.9308805 29.3268205, -100.9308432 29.3268124, -100.9301964 29.3268755)",
"[645212320, 645212319]",False,,,"['Privada del Bravo', 'Privada Morelos Norte']",residential,,True,120.127,,"LINESTRING (-100.9309507 29.3271278, -100.9310398 29.3275696, -100.9310626 29.3276292, -100.9311001 29.327676, -100.9315199 29.3280338)",
762909068,False,,,Andador Pasaje González,residential,,True,97.614,,"LINESTRING (-100.9316376 29.3242681, -100.9326414 29.3241995)",
