osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,width,junction
68638414,Calle 28,residential,False,False,54.661,"LINESTRING (-89.6110693 21.294626, -89.6111073 21.2951163)",,,,
68638414,Calle 28,residential,False,True,84.164,"LINESTRING (-89.6110693 21.294626, -89.6110959 21.2938695)",,,,
945523475,Calle 19,tertiary,True,False,96.667,"LINESTRING (-89.6110693 21.294626, -89.6104937 21.2946777, -89.610139 21.2946705)",,,,
68638432,Calle 10,residential,False,False,96.652,"LINESTRING (-89.6025682 21.2944809, -89.6025363 21.2953496)",,,,
68638432,Calle 10,residential,False,True,103.658,"LINESTRING (-89.6025682 21.2944809, -89.6026234 21.2935501)",,,,
68638441,Calle 17,residential,False,False,98.066,"LINESTRING (-89.6073088 21.2954379, -89.6082552 21.295454)",,,,
68638441,Calle 17,residential,False,True,98.221,"LINESTRING (-89.6073088 21.2954379, -89.6063609 21.2954218)",,,,
68638458,Calle 20,residential,False,False,66.533,"LINESTRING (-89.6073088 21.2954379, -89.6072905 21.296036)",,,,
68638458,Calle 20,residential,False,True,91.692,"LINESTRING (-89.6073088 21.2954379, -89.6073364 21.2946137)",,,,
68638451,Calle 26,residential,False,True,69.171,"LINESTRING (-89.6101195 21.2952923, -89.610139 21.2946705)",,,,
684189352,Calle Playa,residential,False,True,94.614,"LINESTRING (-89.6101195 21.2952923, -89.6092364 21.2955091)",,,,
684189352,Calle Playa,residential,False,False,104.225,"LINESTRING (-89.6101195 21.2952923, -89.6107578 21.2951898, -89.6111073 21.2951163)",,,,
68638435,Calle 27,residential,False,False,85.392,"LINESTRING (-89.6065069 21.2911854, -89.6056831 21.2911613)",,,,
68638435,Calle 27,residential,False,True,99.858,"LINESTRING (-89.6065069 21.2911854, -89.6074706 21.291171)",,,,
68638465,Calle 18,residential,False,False,82.327,"LINESTRING (-89.6065069 21.2911854, -89.6064781 21.2919253)",,,,
"[68638465, 684189351]","['Calle 18', 'Calle 35']",residential,False,True,175.36399999999998,"LINESTRING (-89.6065069 21.2911854, -89.6065137 21.2903758, -89.6056911 21.2903365)",,,,
68638485,Calle 16,residential,False,True,94.954,"LINESTRING (-89.605458 21.2945524, -89.6054361 21.2954061)",,,,
376010633,Calle 16,tertiary,False,True,100.534,"LINESTRING (-89.605458 21.2945524, -89.605494 21.2936489)",,,,
945523474,Calle 19,tertiary,True,False,98.649,"LINESTRING (-89.605458 21.2945524, -89.6045074 21.2945013)",,,,
68638471,Calle 12,residential,False,True,110.197,"LINESTRING (-89.6036174 21.2963615, -89.6036144 21.2959701, -89.6036099 21.2953705)",,,,
68638466,Calle 24,residential,False,False,92.337,"LINESTRING (-89.6092323 21.2938215, -89.6092125 21.2946517)",,,,
68638466,Calle 24,residential,False,True,102.535,"LINESTRING (-89.6092323 21.2938215, -89.6092739 21.2929002)",,,,
68638469,Calle 21,residential,True,False,97.647,"LINESTRING (-89.6092323 21.2938215, -89.6101748 21.293818)",,,,
68638442,Calle 22,residential,False,False,88.297,"LINESTRING (-89.6084894 21.289628, -89.6084544 21.2904214)",,,,
68638435,Calle 27,residential,False,False,95.748,"LINESTRING (-89.6102509 21.2912254, -89.6093272 21.2911983)",,,,
68638435,Calle 27,residential,False,True,96.709,"LINESTRING (-89.6102509 21.2912254, -89.6111818 21.2912894)",,,,
68638451,Calle 26,residential,False,False,92.252,"LINESTRING (-89.6102509 21.2912254, -89.6102109 21.2920542)",,,,
68638451,Calle 26,residential,False,True,97.383,"LINESTRING (-89.6102509 21.2912254, -89.6102931 21.2903505)",,,,
68638458,Calle 20,residential,False,False,97.635,"LINESTRING (-89.6074077 21.2928304, -89.6073744 21.2937079)",,,,
68638458,Calle 20,residential,False,True,97.289,"LINESTRING (-89.6074077 21.2928304, -89.6074408 21.291956)",,,,
68638461,Calle 23,tertiary,True,False,97.601,"LINESTRING (-89.6074077 21.2928304, -89.608349 21.2928656)",,,,
68638466,Calle 24,residential,False,True,95.371,"LINESTRING (-89.6092364 21.2955091, -89.6092125 21.2946517)",,,,
684189352,Calle Playa,residential,False,False,94.614,"LINESTRING (-89.6092364 21.2955091, -89.6101195 21.2952923)",,,,
"[684189352, 679259099]","['Calle 22', 'Calle Playa']",residential,False,True,125.543,"LINESTRING (-89.6092364 21.2955091, -89.6083258 21.295704, -89.6082552 21.295454)",,,,
68638494,Calle 14,residential,False,False,122.293,"LINESTRING (-89.6045635 21.2916755, -89.6045656 21.2927753)",,,,
68638466,Calle 24,residential,False,False,102.822,"LINESTRING (-89.6093818 21.2894577, -89.6093461 21.2903818)",,,,
68638465,Calle 18,residential,False,False,93.499,"LINESTRING (-89.6063832 21.2945812, -89.6063609 21.2954218)",,,,
68638465,Calle 18,residential,False,True,100.512,"LINESTRING (-89.6063832 21.2945812, -89.6064162 21.2936778)",,,,
945523474,Calle 19,tertiary,True,False,95.907,"LINESTRING (-89.6063832 21.2945812, -89.605458 21.2945524)",,,,
68638458,Calle 20,residential,False,True,66.533,"LINESTRING (-89.6072905 21.296036, -89.6073088 21.2954379)",,,,
68638466,Calle 24,residential,False,False,95.371,"LINESTRING (-89.6092125 21.2946517, -89.6092364 21.2955091)",,,,
68638466,Calle 24,residential,False,True,92.337,"LINESTRING (-89.6092125 21.2946517, -89.6092323 21.2938215)",,,,
945523475,Calle 19,tertiary,True,False,97.203,"LINESTRING (-89.6092125 21.2946517, -89.6082745 21.2946327)",,,,
68638451,Calle 26,residential,False,False,96.735,"LINESTRING (-89.6101926 21.2929482, -89.6101748 21.293818)",,,,
68638451,Calle 26,residential,False,True,99.426,"LINESTRING (-89.6101926 21.2929482, -89.6102109 21.2920542)",,,,
68638461,Calle 23,tertiary,True,False,96.441,"LINESTRING (-89.6101926 21.2929482, -89.611122 21.2929968)",,,,
68638461,Calle 23,tertiary,True,False,99.903,"LINESTRING (-89.6064442 21.2927944, -89.6074077 21.2928304)",,,,
68638465,Calle 18,residential,False,False,98.273,"LINESTRING (-89.6064442 21.2927944, -89.6064162 21.2936778)",,,,
68638465,Calle 18,residential,False,True,96.703,"LINESTRING (-89.6064442 21.2927944, -89.6064781 21.2919253)",,,,
68638414,Calle 28,residential,False,False,84.164,"LINESTRING (-89.6110959 21.2938695, -89.6110693 21.294626)",,,,
68638414,Calle 28,residential,False,True,97.078,"LINESTRING (-89.6110959 21.2938695, -89.611122 21.2929968)",,,,
68638414,Calle 28,residential,False,False,98.368,"LINESTRING (-89.6111485 21.2921125, -89.611122 21.2929968)",,,,
68638414,Calle 28,residential,False,True,91.59,"LINESTRING (-89.6111485 21.2921125, -89.6111818 21.2912894)",,,,
68638449,Calle 25,residential,False,False,97.356,"LINESTRING (-89.6111485 21.2921125, -89.6102109 21.2920542)",,,,
68638465,Calle 18,residential,False,False,100.512,"LINESTRING (-89.6064162 21.2936778, -89.6063832 21.2945812)",,,,
68638465,Calle 18,residential,False,True,98.273,"LINESTRING (-89.6064162 21.2936778, -89.6064442 21.2927944)",,,,
68638469,Calle 21,residential,True,False,48.391,"LINESTRING (-89.6064162 21.2936778, -89.6068829 21.2936952)",,,,
68638432,Calle 10,residential,False,False,103.658,"LINESTRING (-89.6026234 21.2935501, -89.6025682 21.2944809)",,,,
68638432,Calle 10,residential,False,True,95.587,"LINESTRING (-89.6026234 21.2935501, -89.6026687 21.2926915)",,,,
68638469,Calle 21,residential,True,False,102.863,"LINESTRING (-89.6026234 21.2935501, -89.6036159 21.2935747)",,,,
68638432,Calle 10,residential,False,False,95.587,"LINESTRING (-89.6026687 21.2926915, -89.6026234 21.2935501)",,,,
68638432,Calle 10,residential,False,True,91.481,"LINESTRING (-89.6026687 21.2926915, -89.6027124 21.2918698)",,,,
689232611,Calle 23,tertiary,False,False,99.569,"LINESTRING (-89.6026687 21.2926915, -89.6036296 21.2927074)",,,,
68638414,Calle 28,residential,False,False,91.59,"LINESTRING (-89.6111818 21.2912894, -89.6111485 21.2921125)",,,,
68638414,Calle 28,residential,False,True,98.8,"LINESTRING (-89.6111818 21.2912894, -89.6112077 21.2904012)",,,,
68638435,Calle 27,residential,False,False,96.709,"LINESTRING (-89.6111818 21.2912894, -89.6102509 21.2912254)",,,,
68638442,Calle 22,residential,False,False,102.209,"LINESTRING (-89.608349 21.2928656, -89.6083168 21.2937843)",,,,
68638442,Calle 22,residential,False,True,97.864,"LINESTRING (-89.608349 21.2928656, -89.6083843 21.2919861)",,,,
68638461,Calle 23,tertiary,True,False,95.901,"LINESTRING (-89.608349 21.2928656, -89.6092739 21.2929002)",,,,
68638439,Calle 25,residential,False,False,97.809,"LINESTRING (-89.6083843 21.2919861, -89.6074408 21.291956)",,,,
68638439,Calle 25,residential,False,True,95.093,"LINESTRING (-89.6083843 21.2919861, -89.6093016 21.2920154)",,,,
68638442,Calle 22,residential,False,False,97.864,"LINESTRING (-89.6083843 21.2919861, -89.608349 21.2928656)",,,,
68638442,Calle 22,residential,False,True,90.22,"LINESTRING (-89.6083843 21.2919861, -89.6084168 21.2911753)",,,,
68638471,Calle 12,residential,False,False,106.771,"LINESTRING (-89.6036511 21.2917474, -89.6036296 21.2927074)",,,,
68638458,Calle 20,residential,False,False,91.692,"LINESTRING (-89.6073364 21.2946137, -89.6073088 21.2954379)",,,,
68638458,Calle 20,residential,False,True,100.797,"LINESTRING (-89.6073364 21.2946137, -89.6073744 21.2937079)",,,,
945523474,Calle 19,tertiary,True,False,50.218,"LINESTRING (-89.6073364 21.2946137, -89.6068518 21.2946039)",,,,
68638461,Calle 23,tertiary,True,False,95.331,"LINESTRING (-89.6092739 21.2929002, -89.6101926 21.2929482)",,,,
68638466,Calle 24,residential,False,False,102.535,"LINESTRING (-89.6092739 21.2929002, -89.6092323 21.2938215)",,,,
68638466,Calle 24,residential,False,True,98.427,"LINESTRING (-89.6092739 21.2929002, -89.6093016 21.2920154)",,,,
68638441,Calle 17,residential,False,False,98.221,"LINESTRING (-89.6063609 21.2954218, -89.6073088 21.2954379)",,,,
68638441,Calle 17,residential,False,True,95.828,"LINESTRING (-89.6063609 21.2954218, -89.6054361 21.2954061)",,,,
68638465,Calle 18,residential,False,True,93.499,"LINESTRING (-89.6063609 21.2954218, -89.6063832 21.2945812)",,,,
899089950,,residential,False,True,56.751,"LINESTRING (-89.6063609 21.2954218, -89.6063751 21.295932)",,,,
68638469,Calle 21,residential,True,False,95.598,"LINESTRING (-89.605494 21.2936489, -89.6064162 21.2936778)",,,,
376010633,Calle 16,tertiary,False,False,100.534,"LINESTRING (-89.605494 21.2936489, -89.605458 21.2945524)",,,,
376010633,Calle 16,tertiary,False,True,93.572,"LINESTRING (-89.605494 21.2936489, -89.6055255 21.2928079)",,,,
68638487,Calle 22A,residential,False,False,125.51,"LINESTRING (-89.6089224 21.2904122, -89.608956 21.2892839)",,,,
899099383,Calle 29,residential,False,False,48.499,"LINESTRING (-89.6089224 21.2904122, -89.6084544 21.2904214)",,,,
899099383,Calle 29,residential,False,True,43.747,"LINESTRING (-89.6089224 21.2904122, -89.6093444 21.2904255)",,,,
68638494,Calle 14,residential,False,False,98.597,"LINESTRING (-89.6045074 21.2945013, -89.6045076 21.295388)",,,,
68638494,Calle 14,residential,False,True,94.411,"LINESTRING (-89.6045074 21.2945013, -89.6045529 21.2936533)",,,,
945523474,Calle 19,tertiary,True,False,93.442,"LINESTRING (-89.6045074 21.2945013, -89.6036058 21.2944789)",,,,
68638469,Calle 21,residential,True,False,97.47,"LINESTRING (-89.6036159 21.2935747, -89.6045529 21.2936533)",,,,
68638471,Calle 12,residential,False,False,100.548,"LINESTRING (-89.6036159 21.2935747, -89.6036058 21.2944789)",,,,
68638471,Calle 12,residential,False,True,96.45,"LINESTRING (-89.6036159 21.2935747, -89.6036296 21.2927074)",,,,
68638441,Calle 17,residential,False,False,95.828,"LINESTRING (-89.6054361 21.2954061, -89.6063609 21.2954218)",,,,
68638441,Calle 17,residential,False,True,96.216,"LINESTRING (-89.6054361 21.2954061, -89.6045076 21.295388)",,,,
68638485,Calle 16,residential,False,False,94.954,"LINESTRING (-89.6054361 21.2954061, -89.605458 21.2945524)",,,,
899089949,,residential,False,True,74.879,"LINESTRING (-89.6054361 21.2954061, -89.605439 21.2960795)",,,,
68638451,Calle 26,residential,False,False,69.171,"LINESTRING (-89.610139 21.2946705, -89.6101195 21.2952923)",,,,
68638451,Calle 26,residential,False,True,94.866,"LINESTRING (-89.610139 21.2946705, -89.6101748 21.293818)",,,,
945523475,Calle 19,tertiary,True,False,96.011,"LINESTRING (-89.610139 21.2946705, -89.6092125 21.2946517)",,,,
68638439,Calle 25,residential,False,False,95.093,"LINESTRING (-89.6093016 21.2920154, -89.6083843 21.2919861)",,,,
68638449,Calle 25,residential,False,True,94.307,"LINESTRING (-89.6093016 21.2920154, -89.6102109 21.2920542)",,,,
68638466,Calle 24,residential,False,False,98.427,"LINESTRING (-89.6093016 21.2920154, -89.6092739 21.2929002)",,,,
68638466,Calle 24,residential,False,True,90.896,"LINESTRING (-89.6093016 21.2920154, -89.6093272 21.2911983)",,,,
68638432,Calle 10,residential,False,True,60.392,"LINESTRING (-89.6024868 21.2965243, -89.6025032 21.2959814)",,,,
68638466,Calle 24,residential,False,False,85.95,"LINESTRING (-89.6093444 21.2904255, -89.6093272 21.2911983)",,,,
68638466,Calle 24,residential,False,True,4.862,"LINESTRING (-89.6093444 21.2904255, -89.6093461 21.2903818)",,,,
899099383,Calle 29,residential,False,False,43.747,"LINESTRING (-89.6093444 21.2904255, -89.6089224 21.2904122)",,,,
68638494,Calle 14,residential,False,False,97.638,"LINESTRING (-89.6045656 21.2927753, -89.6045529 21.2936533)",,,,
68638494,Calle 14,residential,False,True,122.293,"LINESTRING (-89.6045656 21.2927753, -89.6045635 21.2916755)",,,,
689232611,Calle 23,tertiary,False,False,99.516,"LINESTRING (-89.6045656 21.2927753, -89.6055255 21.2928079)",,,,
689232611,Calle 23,tertiary,False,True,97.267,"LINESTRING (-89.6045656 21.2927753, -89.6036296 21.2927074)",,,,
