osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,bridge
207992241,True,2,MEX 85,Carretera Federal México-Laredo,primary,False,24.517,,"LINESTRING (-98.7881381 21.2594027, -98.7879653 21.2595533)",
1053194189,False,,MEX 102,Carretera Tamazunchale-Huejulta de Reyes,primary,False,30.653,,"LINESTRING (-98.7881381 21.2594027, -98.7879883 21.259165)",
1053194189,False,,MEX 102,Carretera Tamazunchale-Huejulta de Reyes,primary,True,10.42,,"LINESTRING (-98.7881381 21.2594027, -98.7881778 21.2594888)",
1053176717,False,2,MEX 85,Carretera Federal México-Laredo,primary,False,13.451,80,"LINESTRING (-98.7864658 21.2610689, -98.786541 21.2609703)",
941270666,False,,,Calle Aquiles Serdán,residential,False,51.924,,"LINESTRING (-98.7864658 21.2610689, -98.7867095 21.2612261, -98.7868628 21.2613525)",
1053176717,False,2,MEX 85,Carretera Federal México-Laredo,primary,True,41.776,80,"LINESTRING (-98.7864658 21.2610689, -98.7863247 21.2613093, -98.786276 21.2614003)",
207992197,False,,MEX 85,Avenida 20 de Noviembre,primary,True,2.032,,"LINESTRING (-98.7879653 21.2595533, -98.787951 21.2595658)",
207992242,True,2,MEX 85,Carretera Federal México-Laredo,primary,False,23.159,,"LINESTRING (-98.7879653 21.2595533, -98.7881778 21.2594888)",
207992241,True,2,MEX 85,Carretera Federal México-Laredo,primary,False,26.951,,"LINESTRING (-98.7916683 21.2619559, -98.7914765 21.2617922)",
1052852200,False,,,Callejón Cohetería,residential,True,123.47300000000001,,"LINESTRING (-98.7916683 21.2619559, -98.7920062 21.2616832, -98.7920358 21.2616559, -98.7920495 21.2616263, -98.7920768 21.2614919, -98.7921907 21.2613028, -98.7921884 21.2612094, -98.7922727 21.2610522)",
208075756,False,,,Calle Manuel José Othón,residential,True,9.579,,"LINESTRING (-98.7940528 21.2640356, -98.7940152 21.2641143)",
207992241,True,2,MEX 85,Carretera Federal México-Laredo,primary,False,41.68,,"LINESTRING (-98.7940528 21.2640356, -98.7938677 21.2639318, -98.7937658 21.2638706, -98.7937148 21.2638331)",
1052848294,False,,,Privada Prolongación del Cedro Altos,residential,False,47.525999999999996,,"LINESTRING (-98.7940528 21.2640356, -98.7942067 21.2639533, -98.7944026 21.2637653)",
1052852978,False,,,Avenida Hidalgo,residential,True,27.089,,"LINESTRING (-98.7881778 21.2594888, -98.7882754 21.2597148)",
1053194189,False,,MEX 102,Carretera Tamazunchale-Huejulta de Reyes,primary,False,10.42,,"LINESTRING (-98.7881778 21.2594888, -98.7881381 21.2594027)",
207992242,True,2,MEX 85,Carretera Federal México-Laredo,primary,False,80.775,,"LINESTRING (-98.7881778 21.2594888, -98.7883115 21.2594325, -98.788455 21.25939, -98.7885998 21.2593812, -98.7887527 21.2594112, -98.7888908 21.25952)",
1053188780,False,,,Calle del Chote,residential,False,10.587,,"LINESTRING (-98.7888908 21.25952, -98.7889579 21.2594482)",
