osmid,lanes,name,highway,maxspeed,width,oneway,reversed,length,geometry
319178418,2,Avenida Insurgentes,tertiary,50,8.0,False,True,13.022,"LINESTRING (-99.5650135 20.9163895, -99.5649948 20.9165053)"
705218367,2,Avenida Insurgentes,tertiary,50,8.0,True,False,42.82,"LINESTRING (-99.5650135 20.9163895, -99.5650917 20.9160114)"
233303129,,Calle Cristóbal Colón,unclassified,,,False,False,8.681,"LINESTRING (-99.5657377 20.9128029, -99.5656552 20.9127904)"
319178414,2,Avenida Francisco Zarco,secondary,50,10.0,True,False,35.079,"LINESTRING (-99.5657377 20.9128029, -99.5657736 20.9127339, -99.565909 20.9125314)"
318906774,2,Independencia,tertiary,30,8.0,False,False,27.877,"LINESTRING (-99.5656934 20.9180255, -99.5654268 20.9180544)"
319178411,2,Calle Aquiles Serdán,unclassified,30,9.0,False,True,209.038,"LINESTRING (-99.5656934 20.9180255, -99.5660435 20.9178877, -99.5662688 20.9177763, -99.5664404 20.9176522, -99.5666255 20.9175157, -99.5667408 20.9173854, -99.5667945 20.9173115, -99.5668468 20.9171962, -99.5669042 20.9170584, -99.5669548 20.9169378, -99.5670292 20.9168092, -99.5670708 20.9167678)"
203535536,2,Avenida Francisco Zarco,secondary,50,10.0,True,False,80.7,"LINESTRING (-99.5655855 20.9131354, -99.5654366 20.9138477)"
866608512,,,secondary_link,,,False,False,6.802,"LINESTRING (-99.5655855 20.9131354, -99.5656506 20.913142)"
318906774,2,Independencia,tertiary,30,8.0,False,True,5.929,"LINESTRING (-99.5652703 20.9180437, -99.565322 20.9180663)"
319178418,2,Avenida Insurgentes,tertiary,50,8.0,False,False,46.416,"LINESTRING (-99.5652703 20.9180437, -99.5651858 20.9176338)"
704988518,2,Avenida Independencia,residential,30,8.0,False,False,32.016,"LINESTRING (-99.5652703 20.9180437, -99.5652113 20.9180136, -99.5651758 20.9179942, -99.5651396 20.9179704, -99.5650239 20.9178732)"
318906771,2,Calle Galeána,unclassified,30,8.0,False,True,17.009,"LINESTRING (-99.5627712 20.9130848, -99.5628825 20.9129726)"
705224877,,Callejón Noradino Rubio,residential,,,False,True,10.629,"LINESTRING (-99.5627712 20.9130848, -99.5628143 20.9131715)"
