osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,bridge
654288492,Calle Cristóbal Colón,residential,False,True,114.911,,,"LINESTRING (-97.851751 20.7330319, -97.8522788 20.732124)",
654288505,Calle Aldama,residential,False,False,60.38,1,,"LINESTRING (-97.851751 20.7330319, -97.851322 20.7333978)",
933761585,Avenida Reyes García,residential,False,False,93.16,2,PUE 101,"LINESTRING (-97.851751 20.7330319, -97.8523305 20.7336708)",
933761585,Avenida Reyes García,residential,False,True,84.688,2,PUE 101,"LINESTRING (-97.851751 20.7330319, -97.8512067 20.7324654)",
654288497,Calle Ocampo,residential,False,True,92.811,,,"LINESTRING (-97.8499661 20.7311259, -97.8506058 20.7305439)",
761814638,Avenida Reyes García,tertiary,False,True,100.304,2,PUE 101,"LINESTRING (-97.8499661 20.7311259, -97.8493479 20.7304335)",
761820142,Calle Ocampo,tertiary,False,False,66.073,1,,"LINESTRING (-97.8499661 20.7311259, -97.8494927 20.7315222)",
933761585,Avenida Reyes García,residential,False,False,93.218,2,PUE 101,"LINESTRING (-97.8499661 20.7311259, -97.8505549 20.731758)",
553185350,Calle Allende,residential,False,True,83.57,,,"LINESTRING (-97.851322 20.7333978, -97.8507741 20.732848)",
654288503,Calle Aldama,residential,False,True,98.998,,,"LINESTRING (-97.851322 20.7333978, -97.8506016 20.7339798)",
654288505,Calle Aldama,residential,False,True,60.38,1,,"LINESTRING (-97.851322 20.7333978, -97.851751 20.7330319)",
761820152,Calle Allende,residential,False,True,94.549,1,,"LINESTRING (-97.851322 20.7333978, -97.8519246 20.7340345)",
761807928,Calle Comonfort,residential,False,False,104.001,1,,"LINESTRING (-97.8560175 20.7351974, -97.8552711 20.7358199)",
761807928,Calle Comonfort,residential,False,True,5.461,1,,"LINESTRING (-97.8560175 20.7351974, -97.856067 20.7352138)",
761817165,Calle Hidalgo,residential,False,False,44.818,,,"LINESTRING (-97.8560175 20.7351974, -97.8559179 20.7350404, -97.8558885 20.7349476, -97.8558858 20.7348861, -97.8559061 20.7348269)",
761807926,Calle Hidalgo,residential,False,True,88.317,,,"LINESTRING (-97.856067 20.7352138, -97.8566014 20.7358311)",
761807928,Calle Comonfort,residential,False,False,5.461,1,,"LINESTRING (-97.856067 20.7352138, -97.8560175 20.7351974)",
761809449,Calle Comonfort,residential,False,True,15.579,1,,"LINESTRING (-97.856067 20.7352138, -97.8562162 20.7352012)",
761807927,Calle Leandro Valle,residential,False,False,57.683,,,"LINESTRING (-97.8570016 20.7354719, -97.8566014 20.7358311)",
761809449,Calle Comonfort,residential,False,False,87.43,1,,"LINESTRING (-97.8570016 20.7354719, -97.8566571 20.7353141, -97.8562162 20.7352012)",
761807928,Calle Comonfort,residential,False,True,43.207,1,,"LINESTRING (-97.8543637 20.7365654, -97.8546772 20.7363104)",
761809447,Calle Gómez Farías,residential,False,False,95.728,1,,"LINESTRING (-97.8543637 20.7365654, -97.8536672 20.7371283)",
933712203,Calle Libertad,residential,False,False,78.519,1,,"LINESTRING (-97.8543637 20.7365654, -97.854852 20.737104)",
