osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,access
772546491,2,Calle Josefa Ortiz De Domínguez,tertiary,50,False,False,18.155,"LINESTRING (-99.6723354 19.2304814, -99.6725025 19.2305234)",
772546491,2,Calle Josefa Ortiz De Domínguez,tertiary,50,False,True,77.389,"LINESTRING (-99.6723354 19.2304814, -99.6716119 19.2303483)",
224683178,,Calle Ermita,tertiary,,False,False,88.52000000000001,"LINESTRING (-99.6723354 19.2304814, -99.6724159 19.2303484, -99.6725124 19.2301648, -99.6725795 19.2299926, -99.6726503 19.2297471)",
772546491,2,Calle Josefa Ortiz De Domínguez,tertiary,50,False,False,79.91499999999999,"LINESTRING (-99.6703516 19.2301457, -99.670594 19.2301735, -99.6711031 19.2302584)",
772546491,2,Calle Josefa Ortiz De Domínguez,tertiary,50,False,True,110.02000000000001,"LINESTRING (-99.6703516 19.2301457, -99.6699187 19.2301015, -99.6698128 19.2300901, -99.6697135 19.2300876, -99.6693071 19.2300984)",
779672107,2,Calle Libertad,tertiary,20,True,False,159.136,"LINESTRING (-99.6704471 19.2287174, -99.6703516 19.2301457)",permissive
224683164,,Calle Progreso,residential,,False,True,82.26100000000001,"LINESTRING (-99.6704471 19.2287174, -99.6703707 19.228706, -99.6703197 19.2286915, -99.6702715 19.2286693, -99.6702258 19.2286427, -99.6701762 19.2286288, -99.6701246 19.2286237, -99.6696827 19.2286301)",
224683160,,Calle Nueva Reforma,residential,,False,False,62.387,"LINESTRING (-99.6707481 19.2217658, -99.670155 19.221732)",
224683160,,Calle Nueva Reforma,residential,,False,True,107.581,"LINESTRING (-99.6707481 19.2217658, -99.6717706 19.221828)",
224683189,,Calle Libertad,residential,,False,False,55.947,"LINESTRING (-99.6707481 19.2217658, -99.6707092 19.2222676)",
224683160,,Calle Nueva Reforma,residential,,False,False,107.581,"LINESTRING (-99.6717706 19.221828, -99.6707481 19.2217658)",
224683160,,Calle Nueva Reforma,residential,,False,True,110.98,"LINESTRING (-99.6717706 19.221828, -99.6728263 19.2218774)",
779681374,,Calle Reforma,residential,,False,True,49.996,"LINESTRING (-99.6717706 19.221828, -99.6717476 19.2222771)",
224683160,,Calle Nueva Reforma,residential,,False,False,110.98,"LINESTRING (-99.6728263 19.2218774, -99.6717706 19.221828)",
224683160,,Calle Nueva Reforma,residential,,False,True,42.839,"LINESTRING (-99.6728263 19.2218774, -99.6732279 19.2219454)",
779686478,,Avenida Del Canal,residential,,False,True,44.479,"LINESTRING (-99.6728263 19.2218774, -99.6728166 19.2220896, -99.6728182 19.2222772)",
224683160,,Calle Nueva Reforma,residential,,False,False,42.839,"LINESTRING (-99.6732279 19.2219454, -99.6728263 19.2218774)",
224683160,,Calle Nueva Reforma,residential,,False,True,24.696,"LINESTRING (-99.6732279 19.2219454, -99.6734592 19.2219857)",
224683160,,Calle Nueva Reforma,residential,,False,False,26.549,"LINESTRING (-99.6738455 19.2220351, -99.6735947 19.2220047)",
779642183,,Calle Carlos León Gracidas,residential,,False,True,12.706,"LINESTRING (-99.6670183 19.2221739, -99.6670018 19.2222871)",
224683151,,Calle Vicente Guerrero,residential,,False,False,109.033,"LINESTRING (-99.6707092 19.2222676, -99.6717476 19.2222771)",
224683189,,Calle Libertad,residential,,False,False,46.598,"LINESTRING (-99.6707092 19.2222676, -99.6706453 19.2226823)",
224683189,,Calle Libertad,residential,,False,True,55.947,"LINESTRING (-99.6707092 19.2222676, -99.6707481 19.2217658)",
224683151,,Calle Vicente Guerrero,residential,,False,False,112.408,"LINESTRING (-99.6717476 19.2222771, -99.6728182 19.2222772)",
224683151,,Calle Vicente Guerrero,residential,,False,True,109.033,"LINESTRING (-99.6717476 19.2222771, -99.6707092 19.2222676)",
779681374,,Calle Reforma,residential,,False,False,49.996,"LINESTRING (-99.6717476 19.2222771, -99.6717706 19.221828)",
779681374,,Calle Reforma,residential,,False,True,44.768,"LINESTRING (-99.6717476 19.2222771, -99.6717107 19.2226782)",
224683151,,Calle Vicente Guerrero,residential,,False,True,112.408,"LINESTRING (-99.6728182 19.2222772, -99.6717476 19.2222771)",
779686478,,Avenida Del Canal,residential,,False,False,44.479,"LINESTRING (-99.6728182 19.2222772, -99.6728166 19.2220896, -99.6728263 19.2218774)",
779686478,,Avenida Del Canal,residential,,False,True,46.777,"LINESTRING (-99.6728182 19.2222772, -99.672845 19.2223846, -99.6728682 19.2224645, -99.6729686 19.2226713)",
779617761,,,residential,,False,False,34.448,"LINESTRING (-99.6677119 19.2226569, -99.6680391 19.2226797)",
