osmid,lanes,name,highway,maxspeed,width,oneway,reversed,length,geometry
78287889,2,Libramiento Ezequiel Montes Sur,secondary,60,10.0,False,True,19.631,"LINESTRING (-99.905153 20.6490871, -99.9049775 20.6490223)"
78287889,2,Libramiento Ezequiel Montes Sur,secondary,60,10.0,False,False,572.8199999999999,"LINESTRING (-99.905153 20.6490871, -99.9052705 20.6491283, -99.9073505 20.6498324, -99.9086213 20.6501971, -99.910353 20.6507751)"
78287889,2,Libramiento Ezequiel Montes Sur,secondary,60,10.0,False,True,572.82,"LINESTRING (-99.910353 20.6507751, -99.9086213 20.6501971, -99.9073505 20.6498324, -99.9052705 20.6491283, -99.905153 20.6490871)"
701131096,,Calle Fuente de los Espejos,residential,,,False,False,76.631,"LINESTRING (-99.9061784 20.6523162, -99.9068704 20.6525521)"
701131096,,Calle Fuente de los Espejos,residential,,,False,True,48.519,"LINESTRING (-99.9061784 20.6523162, -99.9057318 20.6521907)"
701131106,,Fuente de Apolo,residential,,,False,False,47.018,"LINESTRING (-99.9061784 20.6523162, -99.906331 20.6519182)"
701131106,,Fuente de Apolo,residential,,,False,True,96.969,"LINESTRING (-99.9061784 20.6523162, -99.9060558 20.652648, -99.9058739 20.6531404)"
701131096,,Calle Fuente de los Espejos,residential,,,False,False,81.545,"LINESTRING (-99.9068704 20.6525521, -99.9076134 20.6527854)"
701131096,,Calle Fuente de los Espejos,residential,,,False,True,76.631,"LINESTRING (-99.9068704 20.6525521, -99.9061784 20.6523162)"
701131102,,Calle Fuente del Vals,residential,,,False,True,46.444,"LINESTRING (-99.9068704 20.6525521, -99.9067109 20.6529422)"
701131096,,Calle Fuente de los Espejos,residential,,,False,False,99.962,"LINESTRING (-99.9076134 20.6527854, -99.9085252 20.6530686)"
701131096,,Calle Fuente de los Espejos,residential,,,False,True,81.545,"LINESTRING (-99.9076134 20.6527854, -99.9068704 20.6525521)"
705585692,,,residential,,,False,False,47.609,"LINESTRING (-99.9076134 20.6527854, -99.9077518 20.6523773)"
701131096,,Calle Fuente de los Espejos,residential,,,False,True,99.962,"LINESTRING (-99.9085252 20.6530686, -99.9076134 20.6527854)"
705283888,,Calle Fuentes de la Pirámide,residential,,,False,False,50.649,"LINESTRING (-99.9085252 20.6530686, -99.9082746 20.6534591)"
