osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,tunnel,access
"[765821641, 765508306]",True,3,MEX 150,Carretera Federal Puebla-Tehuacán,primary,70,False,626.3230000000001,"LINESTRING (-98.1190596 19.0453133, -98.1165996 19.0462468, -98.116225 19.0463879, -98.1160014 19.0464468, -98.1158589 19.0464691, -98.1157244 19.0464803, -98.1156107 19.0464779, -98.1154083 19.0464614, -98.1152317 19.0464076, -98.1146264 19.046194, -98.1142511 19.0461045, -98.1140524 19.0460634, -98.1138523 19.0460382, -98.1134003 19.0460217)",,,
"[297125135, 298252464, 810848696, 810848697, 810848698]",True,,,,trunk_link,,False,806.2759999999998,"LINESTRING (-98.1190596 19.0453133, -98.1184754 19.0454346, -98.1181052 19.0455183, -98.1179689 19.0455486, -98.1178316 19.0455753, -98.1176918 19.0455987, -98.1175514 19.0456184, -98.1174551 19.0456318, -98.1173582 19.04564, -98.1172692 19.045643, -98.1171802 19.0456418, -98.1170914 19.0456362, -98.1169606 19.0456359, -98.1168298 19.0456387, -98.1166021 19.0456511, -98.1163752 19.0456729, -98.1162573 19.0456817, -98.1161405 19.0456996, -98.1160717 19.0457145, -98.1160037 19.0457325, -98.1159185 19.0457692, -98.1158375 19.0458136, -98.1157585 19.0458676, -98.1156859 19.045929, -98.115635 19.0459883, -98.1155907 19.046052, -98.1155509 19.0461244, -98.1155196 19.0462003, -98.1155019 19.0462656, -98.1154901 19.0463321, -98.1154838 19.0464062, -98.1154847 19.0464805, -98.1155773 19.0483554, -98.1155949 19.0490163, -98.1155984 19.0493532, -98.1155966 19.0494373, -98.1155974 19.0495391, -98.1156027 19.0496408, -98.1156122 19.0497391, -98.1156259 19.049837)",yes,,
111781121,False,,,Privada 5 de Febrero,residential,,False,236.161,"LINESTRING (-98.1214655 19.0430906, -98.1210546 19.0428233, -98.1194336 19.042205)",,,
551743026,False,,,Privada 5 de Febrero,residential,,False,69.972,"LINESTRING (-98.1214655 19.0430906, -98.1209801 19.043091, -98.1209028 19.0431084, -98.1208348 19.0431788)",,,
765540431,False,,,Privada 5 de Febrero,residential,,False,32.284,"LINESTRING (-98.1208348 19.0431788, -98.1207056 19.0434422)",,,
111781252,False,,,Privada González,residential,,False,190.37,"LINESTRING (-98.1208348 19.0431788, -98.1202752 19.0430653, -98.1190747 19.0427763)",,,
551743026,False,,,Privada 5 de Febrero,residential,,True,69.97200000000001,"LINESTRING (-98.1208348 19.0431788, -98.1209028 19.0431084, -98.1209801 19.043091, -98.1214655 19.0430906)",,,
111781271,False,,,Calle 16 de Septiembre,residential,,True,140.543,"LINESTRING (-98.1186323 19.0432817, -98.1182751 19.0444997)",,,
765540909,False,,,Avenida Nacional,residential,,False,33.588,"LINESTRING (-98.1186323 19.0432817, -98.1183132 19.0432656)",,,
765540909,False,,,Avenida Nacional,residential,,True,14.373,"LINESTRING (-98.1186323 19.0432817, -98.1187687 19.0432909)",,,
765821641,True,3,MEX 150,Carretera Federal Puebla-Tehuacán,primary,70,False,59.801,"LINESTRING (-98.1199306 19.0451448, -98.1193655 19.0452072)",,,
111781451,False,,,Calle 5 de Mayo,residential,,False,200.027,"LINESTRING (-98.1199306 19.0451448, -98.1198322 19.0442378, -98.1196965 19.04336)",,,
111781271,False,,,Calle 16 de Septiembre,residential,,False,140.543,"LINESTRING (-98.1182751 19.0444997, -98.1186323 19.0432817)",,,
111781271,False,,,Calle 16 de Septiembre,residential,,True,23.389,"LINESTRING (-98.1182751 19.0444997, -98.1182832 19.0447099)",,,
751385940,False,,,5 de Mayo,residential,,True,26.736,"LINESTRING (-98.1182751 19.0444997, -98.1185272 19.0444677)",,,
111781185,False,,,Calle 16 de Septiembre,residential,,False,49.068,"LINESTRING (-98.1189934 19.0429041, -98.1187687 19.0432909)",,,
111781185,False,,,Calle 16 de Septiembre,residential,,True,16.582,"LINESTRING (-98.1189934 19.0429041, -98.1190747 19.0427763)",,,
111781280,False,,,Privada 16 de Septiembre,residential,,True,114.328,"LINESTRING (-98.1189934 19.0429041, -98.1179369 19.0426596)",,,
911101343,False,,,Privada 16 de Septiembre,residential,,True,56.18,"LINESTRING (-98.1178055 19.0426133, -98.1172872 19.0424899)",,,
836842137,True,,,Avenida de las Torres,residential,,False,74.964,"LINESTRING (-98.1178055 19.0426133, -98.1176774 19.0427522, -98.1175031 19.0429613, -98.1173965 19.043161)",,,
111781223,False,,,Calle del Templo,residential,,True,13.016,"LINESTRING (-98.1181339 19.0422584, -98.1182519 19.0422939)",,,
836842137,True,,,Avenida de las Torres,residential,,False,52.429,"LINESTRING (-98.1181339 19.0422584, -98.1178055 19.0426133)",,,
111781153,False,,,Privada Nacional,residential,,False,135.429,"LINESTRING (-98.1185272 19.0444677, -98.1188844 19.0432975)",,,
751385940,False,,,5 de Mayo,residential,,False,26.736,"LINESTRING (-98.1185272 19.0444677, -98.1182751 19.0444997)",,,
751385940,False,,,5 de Mayo,residential,,True,72.127,"LINESTRING (-98.1185272 19.0444677, -98.1192021 19.0443504)",,,
111781185,False,,,Calle 16 de Septiembre,residential,,True,49.068,"LINESTRING (-98.1187687 19.0432909, -98.1189934 19.0429041)",,,
765540909,False,,,Avenida Nacional,residential,,False,14.373,"LINESTRING (-98.1187687 19.0432909, -98.1186323 19.0432817)",,,
765540909,False,,,Avenida Nacional,residential,,True,12.183,"LINESTRING (-98.1187687 19.0432909, -98.1188844 19.0432975)",,,
111781185,False,,,Calle 16 de Septiembre,residential,,False,30.327,"LINESTRING (-98.1192184 19.0425398, -98.1190747 19.0427763)",,,
111781185,False,,,Calle 16 de Septiembre,residential,,True,43.561,"LINESTRING (-98.1192184 19.0425398, -98.1194336 19.042205)",,,
111781223,False,,,Calle del Templo,residential,,False,105.204,"LINESTRING (-98.1192184 19.0425398, -98.1182519 19.0422939)",,,
111781126,False,,,Privada 5 de Mayo,residential,,True,114.443,"LINESTRING (-98.1192021 19.0443504, -98.1193645 19.0433327)",,,
551743023,False,,,Privada 16 de Septiembre,residential,,False,26.963,"LINESTRING (-98.1192021 19.0443504, -98.1192146 19.0445926)",,,
751385940,False,,,5 de Mayo,residential,,False,72.127,"LINESTRING (-98.1192021 19.0443504, -98.1185272 19.0444677)",,,
111781185,False,,,Calle 16 de Septiembre,residential,,False,43.561,"LINESTRING (-98.1194336 19.042205, -98.1192184 19.0425398)",,,
111781185,False,,,Calle 16 de Septiembre,residential,,True,28.102,"LINESTRING (-98.1194336 19.042205, -98.1195596 19.0419821)",,,
111781121,False,,,Privada 5 de Febrero,residential,,True,236.161,"LINESTRING (-98.1194336 19.042205, -98.1210546 19.0428233, -98.1214655 19.0430906)",,,
111781185,False,,,Calle 16 de Septiembre,residential,,False,16.582,"LINESTRING (-98.1190747 19.0427763, -98.1189934 19.0429041)",,,
111781185,False,,,Calle 16 de Septiembre,residential,,True,30.327,"LINESTRING (-98.1190747 19.0427763, -98.1192184 19.0425398)",,,
111781252,False,,,Privada González,residential,,True,190.37,"LINESTRING (-98.1190747 19.0427763, -98.1202752 19.0430653, -98.1208348 19.0431788)",,,
765540909,False,,,Avenida Nacional,residential,,True,10.906,"LINESTRING (-98.1173965 19.043161, -98.1174991 19.0431756)",,,
"[297125125, 220772454, 765540909, 765255952, 765504954]",False,,,"['Nacional sur', 'Avenida Nacional Sur', 'Avenida Nacional', 'Nacional']",residential,,False,422.636,"LINESTRING (-98.1173965 19.043161, -98.1170838 19.0431641, -98.1170256 19.0431301, -98.117016 19.0430627, -98.1171771 19.0418731, -98.1171419 19.0417753, -98.1170635 19.0417024, -98.1166331 19.0416703, -98.116567 19.0417063, -98.116508 19.0417786, -98.1164905 19.0418407, -98.1163269 19.0430169, -98.1162846 19.0430805, -98.116217 19.0431059)",,yes,
