osmid,oneway,ref,name,highway,reversed,length,maxspeed,geometry,lanes
178153397,True,MEX 45,Avenida Morelos,primary,False,17.012,,"LINESTRING (-102.3213488 22.2276866, -102.3213621 22.2275341)",
1036920589,False,,Aguascalientes,residential,False,67.896,,"LINESTRING (-102.3213488 22.2276866, -102.3220074 22.2277205)",
1036893295,False,AGS 54,Calle Licenciado Adolfo López Mateos,secondary,True,10.192,60,"LINESTRING (-102.3237292 22.2255388, -102.3237442 22.2254482)",
321067361,True,,Avenida Constitución de 1917,tertiary,False,62.346000000000004,,"LINESTRING (-102.3237292 22.2255388, -102.3241328 22.2255535, -102.3243344 22.2255614)",
321087659,False,,Calle Rosaura Zapata,residential,False,142.49699999999999,,"LINESTRING (-102.3250874 22.2337917, -102.3249413 22.233788, -102.3237034 22.2337594)",
321087659,False,,Calle Rosaura Zapata,residential,True,172.404,,"LINESTRING (-102.3250874 22.2337917, -102.3251513 22.2337915, -102.325845 22.2337892, -102.3265338 22.233787, -102.3266729 22.2337865, -102.3267624 22.2337862)",
1037187923,True,,Calle Aldama,residential,False,58.555,,"LINESTRING (-102.3250874 22.2337917, -102.3250736 22.2337438, -102.3249079 22.2332921)",
321067386,True,,Calle Aldama,residential,False,190.607,,"LINESTRING (-102.3249079 22.2332921, -102.324209 22.2317047)",
321087658,True,,Calle Heroico Colegio Militar Poniente,residential,False,127.069,,"LINESTRING (-102.3249079 22.2332921, -102.3236759 22.2332188)",1
321067386,True,,Calle Aldama,residential,False,71.853,,"LINESTRING (-102.324209 22.2317047, -102.3242412 22.2310592)",
629594623,True,,Calle Motolinía Poniente,residential,False,154.869,,"LINESTRING (-102.324209 22.2317047, -102.3249775 22.231649, -102.3257093 22.2315993)",
949519340,False,,Calle Ignacio Allende Poniente,residential,True,94.946,,"LINESTRING (-102.3242412 22.2310592, -102.3251411 22.2312468)",
1036976169,True,,Calle Ignacio Allende Poniente,residential,False,64.762,,"LINESTRING (-102.3242412 22.2310592, -102.3236122 22.231045)",
321067386,True,,Calle Aldama,residential,False,138.33100000000002,,"LINESTRING (-102.3242412 22.2310592, -102.324311 22.2298525, -102.3243119 22.2298169)",
321067386,True,,Calle Aldama,residential,False,37.921,,"LINESTRING (-102.3243325 22.2291474, -102.3242305 22.2288197)",
358282288,False,,Calle Chapultepec,residential,True,117.951,,"LINESTRING (-102.3243325 22.2291474, -102.3247953 22.2295553, -102.3252215 22.2298093)",
358282295,False,,Calle Licenciado Francisco Primo Verdad,residential,True,38.543,,"LINESTRING (-102.3242305 22.2288197, -102.3238586 22.2288601)",
358282295,False,,Calle Licenciado Francisco Primo Verdad,residential,False,249.294,,"LINESTRING (-102.3242305 22.2288197, -102.3264743 22.2286533, -102.3265984 22.2286441, -102.3266446 22.2286396)",
178153397,True,MEX 45,Avenida Morelos,primary,False,119.008,,"LINESTRING (-102.3192814 22.233845, -102.3194663 22.2336408, -102.3194798 22.2336229, -102.3195953 22.2334796, -102.3200004 22.2330071)",
1036920589,False,,Aguascalientes,residential,True,8.843,,"LINESTRING (-102.3229779 22.2277674, -102.322892 22.2277661)",
358282299,False,,Calle Aguascalientes,residential,False,97.084,,"LINESTRING (-102.3229779 22.2277674, -102.3234976 22.2277773, -102.3239209 22.2277849)",
905382990,True,,Calle Miguel Hidalgo,residential,False,249.31,,"LINESTRING (-102.3229779 22.2277674, -102.3229832 22.2276776, -102.3229815 22.2262003, -102.3229912 22.2255255)",
905382990,True,,Calle Miguel Hidalgo,residential,False,7.551,,"LINESTRING (-102.3229912 22.2255255, -102.3229921 22.2254576)",
908991968,True,,Avenida Constitución de 1917,secondary,False,75.979,,"LINESTRING (-102.3229912 22.2255255, -102.3237292 22.2255388)",
908991969,True,,Avenida Constitución de 1917,secondary,False,7.689,,"LINESTRING (-102.3229921 22.2254576, -102.3229174 22.2254577)",
908991968,True,,Avenida Constitución de 1917,secondary,False,7.71,,"LINESTRING (-102.3229163 22.2255249, -102.3229912 22.2255255)",
905382989,True,,Calle Miguel Hidalgo,residential,False,249.226,,"LINESTRING (-102.3229163 22.2255249, -102.3229135 22.2257657, -102.3229132 22.2257901, -102.3229028 22.2266494, -102.3228988 22.226976, -102.3228904 22.2276724, -102.322892 22.2277661)",
321067361,True,,Avenida Constitución de 1917,tertiary,False,174.55,,"LINESTRING (-102.3254588 22.2255818, -102.327153 22.2256491)",
1036912246,False,,Manuel Velasco Martínez,residential,False,51.564,,"LINESTRING (-102.3254588 22.2255818, -102.325447 22.2260454)",
321166541,False,,Manuel Velasco Martínez,residential,True,10.297,,"LINESTRING (-102.3254588 22.2255818, -102.3254587 22.2255633, -102.3254579 22.2254892)",
358283254,False,,Calle Colima,residential,False,49.977,,"LINESTRING (-102.327153 22.2256491, -102.3271456 22.2260985)",
358283254,False,,Calle Colima,residential,True,12.438,,"LINESTRING (-102.327153 22.2256491, -102.3271594 22.2255374)",
321067362,True,,Avenida Constitución de 1917,tertiary,False,175.223,,"LINESTRING (-102.3271594 22.2255374, -102.3254579 22.2254892)",
358283254,False,,Calle Colima,residential,False,12.438,,"LINESTRING (-102.3271594 22.2255374, -102.327153 22.2256491)",
1036880550,False,,Calle Colima,residential,True,50.366,,"LINESTRING (-102.3271594 22.2255374, -102.3271812 22.2250849)",
321067362,True,,Avenida Constitución de 1917,tertiary,False,110.457,,"LINESTRING (-102.3254579 22.2254892, -102.3243856 22.2254511)",
321166541,False,,Manuel Velasco Martínez,residential,True,51.35,,"LINESTRING (-102.3254579 22.2254892, -102.3254953 22.2250287)",
321166541,False,,Manuel Velasco Martínez,residential,False,10.297,,"LINESTRING (-102.3254579 22.2254892, -102.3254587 22.2255633, -102.3254588 22.2255818)",
905382989,True,,Calle Miguel Hidalgo,residential,False,7.473,,"LINESTRING (-102.3229174 22.2254577, -102.3229163 22.2255249)",
908991969,True,,Avenida Constitución de 1917,secondary,False,79.075,,"LINESTRING (-102.3229174 22.2254577, -102.3221493 22.2254453)",
942363117,False,,Avenida Morelos,residential,True,30.587,,"LINESTRING (-102.3210361 22.2254384, -102.320774 22.2253088)",2
908991968,True,,Avenida Constitución de 1917,secondary,False,16.18,,"LINESTRING (-102.3210361 22.2254384, -102.3211049 22.2254762, -102.3211614 22.2254822, -102.3211817 22.2254828)",
409740161,True,MEX 45,Calle México,primary,False,88.761,40,"LINESTRING (-102.3187548 22.2316739, -102.3187152 22.2324713)",2
897717455,True,,Calle Motolinía Oriente,residential,False,125.287,,"LINESTRING (-102.3187548 22.2316739, -102.319972 22.23168)",
629594623,True,,Calle Motolinía Poniente,residential,False,51.951,,"LINESTRING (-102.3208245 22.2316843, -102.3213292 22.2316891)",
178153397,True,MEX 45,Avenida Morelos,primary,False,72.531,,"LINESTRING (-102.3208245 22.2316843, -102.3208909 22.2312132, -102.3209076 22.2310947, -102.3209157 22.2310375)",
629594623,True,,Calle Motolinía Poniente,residential,False,77.66,,"LINESTRING (-102.3228845 22.2317039, -102.323639 22.2317044)",
1036946754,False,,Calle Miguel Hidalgo,residential,True,163.309,,"LINESTRING (-102.3228845 22.2317039, -102.3228999 22.2331725)",
