osmid,oneway,name,highway,reversed,length,lanes,geometry,junction,bridge
59619063,True,Avenida Enrique Corona Morfín,primary,False,37.563,2,"LINESTRING (-103.7388969 19.2665499, -103.7390583 19.2662484)",,
115782160,True,,primary_link,False,48.396,,"LINESTRING (-103.7388969 19.2665499, -103.7389781 19.2664731, -103.7390216 19.2664326, -103.7391097 19.2663877, -103.7392187 19.2663677, -103.7392925 19.2663706)",,
"[1152010841, 59619082, 1152010842]",True,Avenida J. Merced Cabrera,secondary,False,138.04100000000003,,"LINESTRING (-103.7360018 19.2646437, -103.7360465 19.2646678, -103.7365076 19.2649183, -103.7370963 19.265226, -103.7371424 19.2652501, -103.7371478 19.2652525)",,yes
305193668,True,Calle Morelos,residential,False,165.902,,"LINESTRING (-103.736552 19.2648328, -103.7373067 19.2635219)",,
115782128,True,Avenida J. Merced Cabrera,secondary,False,60.588,,"LINESTRING (-103.736552 19.2648328, -103.7365083 19.2648105, -103.7360967 19.2645887, -103.7360508 19.2645626)",,
659143054,True,Avenida General Manuel Álvarez,secondary,False,161.301,,"LINESTRING (-103.7346417 19.2637511, -103.733798 19.2625387)",,
921920365,False,Calle Leandro Valle,tertiary,False,13.676,,"LINESTRING (-103.7346417 19.2637511, -103.7345944 19.2638657)",,
305193673,True,Calle Leandro Valle,residential,False,78.008,,"LINESTRING (-103.7346417 19.2637511, -103.7349164 19.2631866, -103.7349558 19.2631154)",,
708593330,True,Calle Cristóbal Colón,tertiary,False,10.382,,"LINESTRING (-103.7360508 19.2645626, -103.7360018 19.2646437)",,
115782128,True,Avenida J. Merced Cabrera,secondary,False,173.95,,"LINESTRING (-103.7360508 19.2645626, -103.7354138 19.2642187, -103.7347504 19.2638613, -103.7346417 19.2637511)",,
659143051,True,Avenida Merced Cabrera,primary,False,31.09,,"LINESTRING (-103.7393749 19.2662792, -103.7391173 19.2661412)",,
115782157,True,,primary_link,False,44.452,,"LINESTRING (-103.7393749 19.2662792, -103.7393159 19.2662168, -103.7392703 19.266149, -103.7392398 19.2660477, -103.7392414 19.2659172)",,
178732934,False,Calle Independencia,tertiary,False,49.982,,"LINESTRING (-103.7325193 19.2618172, -103.7327738 19.2621971)",,
279074259,False,Calle Guillermo Prieto,residential,True,64.123,,"LINESTRING (-103.7325193 19.2618172, -103.7327308 19.2612762)",,
178732934,False,Calle Independencia,tertiary,True,89.874,,"LINESTRING (-103.7325193 19.2618172, -103.7322791 19.2616653, -103.7319997 19.261488, -103.7317952 19.2613878)",,
"[705492949, 705492950]",False,Calle 24 de Febrero,residential,True,135.265,,"LINESTRING (-103.7325193 19.2618172, -103.7323985 19.2619705, -103.7321476 19.2621777, -103.7321169 19.26222, -103.7320814 19.26232, -103.7320519 19.2623378, -103.732017 19.2623352, -103.7318118 19.2622632, -103.7316608 19.2625056)",,
713066602,False,Calle Independencia,residential,False,17.568,,"LINESTRING (-103.7344269 19.2642614, -103.7345615 19.2643553)",,
921920365,False,Calle Leandro Valle,tertiary,True,47.383,,"LINESTRING (-103.7344269 19.2642614, -103.7345944 19.2638657)",,
"[713066601, 944676604, 921920366]",True,Calle Independencia,tertiary,False,288.151,,"LINESTRING (-103.7344269 19.2642614, -103.7336287 19.2633669, -103.7335124 19.2632326, -103.7327738 19.2621971)",,yes
713066602,False,Calle Independencia,residential,False,146.048,,"LINESTRING (-103.7345615 19.2643553, -103.7357548 19.2650307)",,
713066602,False,Calle Independencia,residential,True,17.568,,"LINESTRING (-103.7345615 19.2643553, -103.7344269 19.2642614)",,
946587047,True,Calle Juan Torres Virgen,residential,False,114.736,,"LINESTRING (-103.7345615 19.2643553, -103.7343648 19.2653703)",,
713066602,False,Calle Independencia,residential,True,146.048,,"LINESTRING (-103.7357548 19.2650307, -103.7345615 19.2643553)",,
566740627,True,Avenida Benito Juárez,primary,False,78.141,,"LINESTRING (-103.740297 19.2635842, -103.73996 19.2642108)",,
699502979,True,Calle Juan Escutia,residential,False,15.528,1,"LINESTRING (-103.740297 19.2635842, -103.7404296 19.2636461)",,
708593330,True,Calle Cristóbal Colón,tertiary,False,133.644,,"LINESTRING (-103.737401 19.2621853, -103.7368156 19.2632526)",,
1152010847,True,Calle Juan Escutia,residential,False,60.746,1,"LINESTRING (-103.737401 19.2621853, -103.7379205 19.262426)",,
279074259,False,Calle Guillermo Prieto,residential,False,64.123,,"LINESTRING (-103.7327308 19.2612762, -103.7325193 19.2618172)",,
115782132,True,Avenida General Manuel Álvarez,secondary,False,8.698,,"LINESTRING (-103.7327308 19.2612762, -103.7327719 19.2612808, -103.732813 19.2612756)",roundabout,
708593330,True,Calle Cristóbal Colón,tertiary,False,124.892,,"LINESTRING (-103.7379394 19.2611837, -103.737401 19.2621853)",,
178732934,False,Calle Independencia,tertiary,False,45.504000000000005,,"LINESTRING (-103.7313954 19.2612306, -103.7317153 19.2613487, -103.7317952 19.2613878)",,
115782132,True,Avenida General Manuel Álvarez,secondary,False,12.334,,"LINESTRING (-103.7329106 19.261046, -103.7328864 19.2610169, -103.7328556 19.2609941, -103.7328199 19.2609789)",roundabout,
713066610,True,Calle Miguel Virgen Morfín,residential,False,148.019,1,"LINESTRING (-103.7361503 19.2615705, -103.737401 19.2621853)",,
"[1152010849, 1152010850, 279074636]",True,Calle Ignacio Zaragoza,residential,False,184.512,,"LINESTRING (-103.7395325 19.2618849, -103.73863 19.2614879, -103.7385515 19.2614533, -103.7379394 19.2611837)",,yes
279074636,True,Calle Ignacio Zaragoza,residential,False,81.144,,"LINESTRING (-103.7402309 19.2621977, -103.7395325 19.2618849)",,
305172198,True,Calle Adolfo López Mateos,residential,False,131.226,,"LINESTRING (-103.7402309 19.2621977, -103.7396492 19.2632423)",,
305172200,True,Calle Vicente Guerrero,residential,False,123.576,,"LINESTRING (-103.7356021 19.262554, -103.7361503 19.2615705)",,
1153296683,False,Calle Matamoros,residential,False,31.326,1,"LINESTRING (-103.7356021 19.262554, -103.7353446 19.2624116)",,
305172151,True,Calle Narciso Mendoza,residential,False,129.923,,"LINESTRING (-103.7389438 19.2629127, -103.7395325 19.2618849)",,
699502979,True,Calle Juan Escutia,residential,False,82.619,1,"LINESTRING (-103.7389438 19.2629127, -103.7396492 19.2632423)",,
708593330,True,Calle Cristóbal Colón,tertiary,False,166.323,,"LINESTRING (-103.7368156 19.2632526, -103.7360508 19.2645626)",,
1153296682,True,Calle Matamoros,residential,False,149.199,1,"LINESTRING (-103.7368156 19.2632526, -103.7356021 19.262554)",,
305172198,True,Calle Adolfo López Mateos,residential,False,79.711,,"LINESTRING (-103.7396492 19.2632423, -103.7393276 19.2638917)",,
699502979,True,Calle Juan Escutia,residential,False,77.905,1,"LINESTRING (-103.7396492 19.2632423, -103.740297 19.2635842)",,
305172151,True,Calle Narciso Mendoza,residential,False,144.774,,"LINESTRING (-103.7383115 19.2640698, -103.7389438 19.2629127)",,
"[1152010845, 1152010846, 305172199]",True,Josefa Ortiz de Domínguez,residential,False,121.804,1,"LINESTRING (-103.7383115 19.2640698, -103.738094 19.2639515, -103.7380191 19.2639107, -103.7373067 19.2635219)",,yes
305172198,True,Calle Adolfo López Mateos,residential,False,160.346,,"LINESTRING (-103.7390297 19.2644706, -103.7383532 19.2657635)",,
305172199,True,Josefa Ortiz de Domínguez,residential,False,87.577,1,"LINESTRING (-103.7390297 19.2644706, -103.7383115 19.2640698)",,
708550734,True,Calle Narciso Mendoza,residential,False,122.339,,"LINESTRING (-103.736845 19.266906, -103.7373636 19.2659207)",,
588192237,True,Calle Tiburcio Aguilar,residential,False,170.94,,"LINESTRING (-103.736845 19.266906, -103.738091 19.267618, -103.7382232 19.2676478, -103.7382584 19.2676553)",,
705542941,True,Prolongación Miguel Hidalgo,residential,False,191.829,4,"LINESTRING (-103.7342964 19.2673858, -103.7333634 19.2688692)",,
707831986,False,Avenida Federico Cárdenas Barajas,residential,True,68.617,,"LINESTRING (-103.7342964 19.2673858, -103.7348299 19.2677424)",,
708545361,False,Avenida Federico Cárdenas Barajas,residential,False,42.375,,"LINESTRING (-103.7342964 19.2673858, -103.733962 19.2671723)",,
305184566,False,Calle Mariano Escobedo,residential,False,99.414,,"LINESTRING (-103.7370006 19.2675371, -103.7362307 19.2680578)",,
708550734,True,Calle Narciso Mendoza,residential,False,72.051,,"LINESTRING (-103.7370006 19.2675371, -103.736845 19.266906)",,
305184577,False,Calle Nigromante,residential,False,106.778,,"LINESTRING (-103.7363714 19.2687207, -103.737198 19.268161)",,
305184577,False,Calle Nigromante,residential,True,57.672,,"LINESTRING (-103.7363714 19.2687207, -103.7359367 19.2690379)",,
707831986,False,Avenida Federico Cárdenas Barajas,residential,False,71.62,,"LINESTRING (-103.7363714 19.2687207, -103.7357982 19.2683713)",,
707831986,False,Avenida Federico Cárdenas Barajas,residential,True,138.972,,"LINESTRING (-103.7363714 19.2687207, -103.7375055 19.2693656)",,
305184577,False,Calle Nigromante,residential,True,106.778,,"LINESTRING (-103.737198 19.268161, -103.7363714 19.2687207)",,
708550734,True,Calle Narciso Mendoza,residential,False,72.403,,"LINESTRING (-103.737198 19.268161, -103.7370006 19.2675371)",,
707831986,False,Avenida Federico Cárdenas Barajas,residential,False,138.972,,"LINESTRING (-103.7375055 19.2693656, -103.7363714 19.2687207)",,
708550734,True,Calle Narciso Mendoza,residential,False,38.175,,"LINESTRING (-103.7375055 19.2693656, -103.7375396 19.2692982, -103.7375423 19.2692241, -103.7374821 19.2690381)",,
659143051,True,Avenida Merced Cabrera,primary,False,124.46,,"LINESTRING (-103.7403828 19.2668687, -103.7397916 19.2665189, -103.7394334 19.2663134, -103.7393749 19.2662792)",,
59619063,True,Avenida Enrique Corona Morfín,primary,False,136.521,2,"LINESTRING (-103.7383859 19.2676767, -103.7385942 19.2671319, -103.7387412 19.2668676, -103.7388969 19.2665499)",,
"[920865964, 588192237]",True,"['Calle Heriberto Jara', 'Calle Tiburcio Aguilar']",residential,False,248.505,,"LINESTRING (-103.7383859 19.2676767, -103.7384169 19.2676816, -103.7392171 19.2678807, -103.7395625 19.2679655, -103.7395842 19.2680094, -103.7393275 19.2690194)",,
305178916,False,Calle Francisco I. Madero,residential,True,95.469,,"LINESTRING (-103.7393275 19.2690194, -103.7402104 19.2692256)",,
305178916,False,Calle Francisco I. Madero,residential,False,117.06,,"LINESTRING (-103.7393275 19.2690194, -103.7385129 19.2688124, -103.7382506 19.2687458)",,
305178916,False,Calle Francisco I. Madero,residential,False,95.469,,"LINESTRING (-103.7402104 19.2692256, -103.7393275 19.2690194)",,
178732934,False,Calle Independencia,tertiary,True,49.982,,"LINESTRING (-103.7327738 19.2621971, -103.7325193 19.2618172)",,
305184558,False,Calle 5 de Mayo,residential,True,171.245,,"LINESTRING (-103.7327738 19.2621971, -103.7321151 19.2632104, -103.7319278 19.2635138)",,
305184558,False,Calle 5 de Mayo,residential,False,82.168,,"LINESTRING (-103.73148 19.2641199, -103.7319278 19.2635138)",,
"[712320800, 461414129, 708539114, 712320799]",True,Calle Jerónimo Arzac,residential,False,348.00699999999995,,"LINESTRING (-103.73148 19.2641199, -103.7316182 19.2641622, -103.7326864 19.2645587, -103.7327443 19.2645772, -103.7328064 19.2645657, -103.7329735 19.2645179, -103.7331133 19.2644798, -103.7331549 19.2644804, -103.7332039 19.2644982, -103.7343648 19.2653703)",,yes
305184576,False,Calle Juan Torres Virgen,residential,False,91.77,,"LINESTRING (-103.7343648 19.2653703, -103.7341862 19.2661782)",,
708539114,True,Calle Jerónimo Arzac,residential,False,109.021,,"LINESTRING (-103.7343648 19.2653703, -103.7351821 19.2659753)",,
305184564,False,Calle Los Pinos,residential,False,115.547,,"LINESTRING (-103.7332057 19.2656652, -103.7325204 19.2664784)",,
305184593,False,Calle Álvaro Obregón,residential,False,50.456,,"LINESTRING (-103.7332057 19.2656652, -103.7336224 19.2658914)",,
"[305184593, 712320802, 712320801]",False,Calle Álvaro Obregón,residential,True,139.017,,"LINESTRING (-103.7332057 19.2656652, -103.7329212 19.2653492, -103.7328002 19.2652385, -103.7327009 19.2651817, -103.7321325 19.264999)",,yes
305172151,True,Calle Narciso Mendoza,residential,False,54.124,,"LINESTRING (-103.7373636 19.2659207, -103.7375939 19.2654852)",,
"[588192240, 1152010922, 1152010923]",False,Calle Reforma,residential,True,122.355,,"LINESTRING (-103.7373636 19.2659207, -103.7371476 19.265805, -103.737073 19.2657649, -103.7363505 19.2653765)",,yes
305184576,False,Calle Juan Torres Virgen,residential,False,113.016,,"LINESTRING (-103.7341862 19.2661782, -103.733962 19.2671723)",,
305184576,False,Calle Juan Torres Virgen,residential,True,91.77,,"LINESTRING (-103.7341862 19.2661782, -103.7343648 19.2653703)",,
305184593,False,Calle Álvaro Obregón,residential,True,67.226,,"LINESTRING (-103.7341862 19.2661782, -103.7336224 19.2658914)",,
588192237,True,Calle Tiburcio Aguilar,residential,False,138.795,,"LINESTRING (-103.7357065 19.2662712, -103.7359669 19.2664175, -103.736845 19.266906)",,
305184602,False,,residential,False,42.53,,"LINESTRING (-103.7320183 19.2663408, -103.7319003 19.2667067)",,
"[712320676, 712320677, 461414982]",False,Calle López Rayón,residential,True,54.917,,"LINESTRING (-103.7320183 19.2663408, -103.7321808 19.2663941, -103.732326 19.266431, -103.7325204 19.2664784)",,yes
305184564,False,Calle Los Pinos,residential,True,115.547,,"LINESTRING (-103.7325204 19.2664784, -103.7332057 19.2656652)",,
"[712320676, 712320677, 461414982]",False,Calle López Rayón,residential,False,54.917,,"LINESTRING (-103.7325204 19.2664784, -103.732326 19.266431, -103.7321808 19.2663941, -103.7320183 19.2663408)",,yes
712320677,False,Calle López Rayón,residential,True,56.839,,"LINESTRING (-103.7325204 19.2664784, -103.7327822 19.2665428, -103.7330399 19.2666218)",,
59619081,True,Avenida Enrique Corona Morfín,primary,False,122.368,2,"LINESTRING (-103.7387059 19.2666417, -103.7386172 19.2668064, -103.738466 19.2670917, -103.7382584 19.2676553)",,
944697642,True,Calle Reforma,residential,False,162.12,,"LINESTRING (-103.7387059 19.2666417, -103.7386794 19.2666249, -103.7386369 19.2666026, -103.7384333 19.2664936, -103.7373636 19.2659207)",,
305184602,False,,residential,True,42.53,,"LINESTRING (-103.7319003 19.2667067, -103.7320183 19.2663408)",,
305184602,False,,residential,False,43.742000000000004,,"LINESTRING (-103.7319003 19.2667067, -103.7318439 19.2669004, -103.7318105 19.2670903)",,
712320677,False,Calle López Rayón,residential,True,72.815,,"LINESTRING (-103.733389 19.2668032, -103.733962 19.2671723)",,
"[705492947, 305184580]",False,,residential,False,136.234,,"LINESTRING (-103.733389 19.2668032, -103.7329483 19.2672714, -103.7329276 19.2673448, -103.7329517 19.2674169, -103.7332879 19.2677321)",,
712320677,False,Calle López Rayón,residential,False,41.83,,"LINESTRING (-103.733389 19.2668032, -103.7332334 19.2667206, -103.7330399 19.2666218)",,
305184565,False,Segunda Cerrada de Pereyra,residential,False,58.966,,"LINESTRING (-103.7318105 19.2670903, -103.7312895 19.266892)",,
305184602,False,,residential,False,45.881,,"LINESTRING (-103.7318105 19.2670903, -103.7317769 19.2675017)",,
305184602,False,,residential,True,43.742000000000004,,"LINESTRING (-103.7318105 19.2670903, -103.7318439 19.2669004, -103.7319003 19.2667067)",,
305184570,False,Calle Mariano Jiménez,residential,True,94.241,,"LINESTRING (-103.733962 19.2671723, -103.7332879 19.2677321)",,
305184576,False,Calle Juan Torres Virgen,residential,True,113.016,,"LINESTRING (-103.733962 19.2671723, -103.7341862 19.2661782)",,
708545361,False,Avenida Federico Cárdenas Barajas,residential,True,42.375,,"LINESTRING (-103.733962 19.2671723, -103.7342964 19.2673858)",,
712320677,False,Calle López Rayón,residential,False,72.815,,"LINESTRING (-103.733962 19.2671723, -103.733389 19.2668032)",,
305184602,False,,residential,True,45.881,,"LINESTRING (-103.7317769 19.2675017, -103.7318105 19.2670903)",,
305184602,False,,residential,False,48.153999999999996,,"LINESTRING (-103.7317769 19.2675017, -103.7317045 19.2676726, -103.731559 19.2678803)",,
588192238,True,Andador Martha Dueñas,residential,False,187.692,,"LINESTRING (-103.7348299 19.2677424, -103.7357065 19.2662712)",,
707831986,False,Avenida Federico Cárdenas Barajas,residential,False,68.617,,"LINESTRING (-103.7348299 19.2677424, -103.7342964 19.2673858)",,
707831986,False,Avenida Federico Cárdenas Barajas,residential,True,49.41,,"LINESTRING (-103.7348299 19.2677424, -103.7352168 19.2679955)",,
305184570,False,Calle Mariano Jiménez,residential,False,94.241,,"LINESTRING (-103.7332879 19.2677321, -103.733962 19.2671723)",,
305184570,False,Calle Mariano Jiménez,residential,True,98.843,,"LINESTRING (-103.7332879 19.2677321, -103.7325906 19.2683295)",,
"[705492947, 305184580]",False,,residential,True,136.234,,"LINESTRING (-103.7332879 19.2677321, -103.7329517 19.2674169, -103.7329276 19.2673448, -103.7329483 19.2672714, -103.733389 19.2668032)",,
461414547,False,Andador Yolanda Delgado Olivera,residential,True,41.874,,"LINESTRING (-103.731559 19.2678803, -103.731343 19.2681969)",,
"[712319463, 712319462, 305184559]",False,Calle Galeana,residential,False,119.283,,"LINESTRING (-103.731559 19.2678803, -103.7315942 19.2678948, -103.7317414 19.2679503, -103.7321846 19.2681423, -103.7325906 19.2683295)",,yes
305184602,False,,residential,True,48.153999999999996,,"LINESTRING (-103.731559 19.2678803, -103.7317045 19.2676726, -103.7317769 19.2675017)",,
461414547,False,Andador Yolanda Delgado Olivera,residential,False,41.874,,"LINESTRING (-103.731343 19.2681969, -103.731559 19.2678803)",,
305184570,False,Calle Mariano Jiménez,residential,False,98.843,,"LINESTRING (-103.7325906 19.2683295, -103.7332879 19.2677321)",,
712319463,False,Calle Galeana,residential,False,100.904,,"LINESTRING (-103.7325906 19.2683295, -103.7333634 19.2688692)",,
"[305184559, 712319462, 712319463]",False,Calle Galeana,residential,True,119.28300000000002,,"LINESTRING (-103.7325906 19.2683295, -103.7321846 19.2681423, -103.7317414 19.2679503, -103.7315942 19.2678948, -103.731559 19.2678803)",,yes
305184566,False,Calle Mariano Escobedo,residential,True,57.238,,"LINESTRING (-103.7357982 19.2683713, -103.7362307 19.2680578)",,
707831986,False,Avenida Federico Cárdenas Barajas,residential,False,73.963,,"LINESTRING (-103.7357982 19.2683713, -103.7352168 19.2679955)",,
707831986,False,Avenida Federico Cárdenas Barajas,residential,True,71.62,,"LINESTRING (-103.7357982 19.2683713, -103.7363714 19.2687207)",,
712319463,False,Calle Galeana,residential,True,100.904,,"LINESTRING (-103.7333634 19.2688692, -103.7325906 19.2683295)",,
1223892956,False,Prolongación Miguel Hidalgo,residential,False,91.921,4,"LINESTRING (-103.7333634 19.2688692, -103.7328738 19.2695546)",,
1223892957,False,Calle Galeana,residential,False,73.888,,"LINESTRING (-103.7333634 19.2688692, -103.7339204 19.2692755)",,
588192238,True,Andador Martha Dueñas,residential,False,47.126,,"LINESTRING (-103.7339204 19.2692755, -103.7341455 19.2689088)",,
1223892957,False,Calle Galeana,residential,True,73.888,,"LINESTRING (-103.7339204 19.2692755, -103.7333634 19.2688692)",,
305184577,False,Calle Nigromante,residential,False,52.14,,"LINESTRING (-103.7355576 19.2693409, -103.7359367 19.2690379)",,
461412009,False,Calle Iztaccíhuatl,residential,False,153.192,,"LINESTRING (-103.7355576 19.2693409, -103.7343606 19.2685527)",,
705492949,False,Calle 24 de Febrero,residential,True,45.683,,"LINESTRING (-103.7316608 19.2625056, -103.7314513 19.2628657)",,
"[705492949, 705492950]",False,Calle 24 de Febrero,residential,False,135.265,,"LINESTRING (-103.7316608 19.2625056, -103.7318118 19.2622632, -103.732017 19.2623352, -103.7320519 19.2623378, -103.7320814 19.26232, -103.7321169 19.26222, -103.7321476 19.2621777, -103.7323985 19.2619705, -103.7325193 19.2618172)",,
705492949,False,Calle 24 de Febrero,residential,False,45.683,,"LINESTRING (-103.7314513 19.2628657, -103.7316608 19.2625056)",,
705492949,False,Calle 24 de Febrero,residential,True,42.088,,"LINESTRING (-103.7314513 19.2628657, -103.7312829 19.2632092)",,
705492949,False,Calle 24 de Febrero,residential,False,42.088,,"LINESTRING (-103.7312829 19.2632092, -103.7314513 19.2628657)",,
305186466,False,Calle Melchor Ocampo,residential,False,75.887,,"LINESTRING (-103.7312829 19.2632092, -103.7315486 19.2633082, -103.7319278 19.2635138)",,
305184558,False,Calle 5 de Mayo,residential,True,82.168,,"LINESTRING (-103.7319278 19.2635138, -103.73148 19.2641199)",,
305184558,False,Calle 5 de Mayo,residential,False,171.245,,"LINESTRING (-103.7319278 19.2635138, -103.7321151 19.2632104, -103.7327738 19.2621971)",,
305186466,False,Calle Melchor Ocampo,residential,True,75.887,,"LINESTRING (-103.7319278 19.2635138, -103.7315486 19.2633082, -103.7312829 19.2632092)",,
1153296683,False,Calle Matamoros,residential,True,31.326,1,"LINESTRING (-103.7353446 19.2624116, -103.7356021 19.262554)",,
"[713066608, 713066607, 708550735]",True,Calle Matamoros,residential,False,297.265,1,"LINESTRING (-103.7353446 19.2624116, -103.7340263 19.2616444, -103.7338315 19.2615376, -103.7329106 19.261046)",,yes
"[1152010848, 699502979, 1152010847]",True,Calle Juan Escutia,residential,False,120.279,1,"LINESTRING (-103.7379205 19.262426, -103.7383402 19.2626259, -103.7384274 19.2626674, -103.7389438 19.2629127)",,yes
305193668,True,Calle Morelos,residential,False,137.843,,"LINESTRING (-103.7373067 19.2635219, -103.7379205 19.262426)",,
1152010845,True,Josefa Ortiz de Domínguez,residential,False,59.617,1,"LINESTRING (-103.7373067 19.2635219, -103.7368156 19.2632526)",,
660049559,False,,residential,True,18.558,,"LINESTRING (-103.732155 19.2688498, -103.731995 19.2689208)",,
305195024,False,Andador Juan Pablo II,residential,True,61.785,,"LINESTRING (-103.731995 19.2689208, -103.7324681 19.2692514)",,
660049559,False,,residential,False,18.558,,"LINESTRING (-103.731995 19.2689208, -103.732155 19.2688498)",,
660049559,False,,residential,True,55.233,,"LINESTRING (-103.731995 19.2689208, -103.7315125 19.269119)",,
305195027,False,Calle Juan Diego,residential,True,4.533,,"LINESTRING (-103.7314795 19.2690927, -103.7315125 19.269119)",,
"[705507057, 305195059]",False,"['Andador Felipe Ángeles', 'Privada Galeana']",residential,False,112.09800000000001,,"LINESTRING (-103.7314795 19.2690927, -103.7318074 19.2685484, -103.7314838 19.2683191)",,
305195024,False,Andador Juan Pablo II,residential,False,54.315,,"LINESTRING (-103.7328738 19.2695546, -103.7324681 19.2692514)",,
1223892956,False,Prolongación Miguel Hidalgo,residential,True,91.921,4,"LINESTRING (-103.7328738 19.2695546, -103.7333634 19.2688692)",,
588192238,True,Andador Martha Dueñas,residential,False,45.581,,"LINESTRING (-103.7341455 19.2689088, -103.7343606 19.2685527)",,
305184577,False,Calle Nigromante,residential,False,57.672,,"LINESTRING (-103.7359367 19.2690379, -103.7363714 19.2687207)",,
305184577,False,Calle Nigromante,residential,True,52.14,,"LINESTRING (-103.7359367 19.2690379, -103.7355576 19.2693409)",,
461412014,False,Calle Paricutín,residential,False,173.399,,"LINESTRING (-103.7359367 19.2690379, -103.7345789 19.2681497)",,
461412009,False,Calle Iztaccíhuatl,residential,True,153.192,,"LINESTRING (-103.7343606 19.2685527, -103.7355576 19.2693409)",,
588192238,True,Andador Martha Dueñas,residential,False,50.33,,"LINESTRING (-103.7343606 19.2685527, -103.7345789 19.2681497)",,
