osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,width,maxspeed
1236007289,True,3,MEX 142,San Bernardino - Tepexpan,trunk,False,312.53099999999995,"LINESTRING (-98.9131019 19.5487712, -98.9130028 19.5493554, -98.9129073 19.5499184, -98.9127451 19.5508525, -98.9127078 19.5510437, -98.9126248 19.5515456)",,
381771600,True,3,MEX 142,San Bernardino - Tepexpan,trunk,False,78.222,"LINESTRING (-98.9118729 19.5559365, -98.9117554 19.5566312)",,
497530268,False,,,Palma Poniente,residential,True,55.708,"LINESTRING (-98.919049 19.5540571, -98.918518 19.5540322)",,
775032153,False,,,Calle Libertad Norte,residential,False,48.145,"LINESTRING (-98.919049 19.5540571, -98.9190622 19.5544899)",,
1235962128,False,,,Calle Libertad Norte,residential,True,123.34,"LINESTRING (-98.919049 19.5540571, -98.9190207 19.5529482)",,
1235962129,False,,,Palma Poniente,residential,False,146.913,"LINESTRING (-98.919049 19.5540571, -98.9196698 19.5540949, -98.9204484 19.5541388)",,
497530259,False,,,Calle Libertad Sur,residential,True,119.255,"LINESTRING (-98.9190207 19.5529482, -98.9190582 19.5518763)",,
497530271,False,,,Miguel Hidalgo Poniente,residential,False,61.656,"LINESTRING (-98.9190207 19.5529482, -98.9184355 19.5528903)",,
497530271,False,,,Miguel Hidalgo Poniente,residential,True,20.146,"LINESTRING (-98.9190207 19.5529482, -98.9192121 19.5529654)",,
1235962128,False,,,Calle Libertad Norte,residential,False,123.34,"LINESTRING (-98.9190207 19.5529482, -98.919049 19.5540571)",,
396112012,False,,,27 de Septiembre,residential,False,78.616,"LINESTRING (-98.9165869 19.5527201, -98.9165735 19.553427)",,
497530256,True,2,,27 de Septiembre,residential,False,118.154,"LINESTRING (-98.9165869 19.5527201, -98.916568 19.5526412, -98.9165837 19.5523783, -98.9165892 19.5521963, -98.9165934 19.5520081, -98.9165984 19.5518872, -98.9166128 19.5516835, -98.9166136 19.5516606)",,
497530271,False,,,Miguel Hidalgo Poniente,residential,True,106.25899999999999,"LINESTRING (-98.9165869 19.5527201, -98.9166275 19.5526982, -98.9167031 19.5526928, -98.9170324 19.5527182, -98.9175898 19.5527788)",,
396112012,False,,,27 de Septiembre,residential,True,25.475,"LINESTRING (-98.9164847 19.556269, -98.9164921 19.55604)",,
497807519,False,,,Calle 16 de Septiembre,residential,True,82.958,"LINESTRING (-98.9164847 19.556269, -98.9172762 19.556287)",,
396112012,False,,,27 de Septiembre,residential,False,92.476,"LINESTRING (-98.9165636 19.5539497, -98.9165313 19.5547808)",,
396112012,False,,,27 de Septiembre,residential,True,58.131,"LINESTRING (-98.9165636 19.5539497, -98.9165735 19.553427)",,
497530270,False,,,Palma Oriente,residential,False,42.268,"LINESTRING (-98.9165636 19.5539497, -98.9161604 19.5539613)",,
497530268,False,,,Palma Poniente,residential,False,138.38,"LINESTRING (-98.9165636 19.5539497, -98.917542 19.5539816, -98.9178833 19.5539965)",,
497536329,False,,,Florida Oriente,residential,False,104.103,"LINESTRING (-98.9142911 19.5492278, -98.9133001 19.5491616)",,
1235962131,False,,,Avenida Nacional,tertiary,False,13.023,"LINESTRING (-98.9142911 19.5492278, -98.9142889 19.5493449)",,
1235962131,False,,,Avenida Nacional,tertiary,True,53.165,"LINESTRING (-98.9142911 19.5492278, -98.9142506 19.5487512)",,
497530266,False,,,Florida Oriente,residential,True,171.846,"LINESTRING (-98.9142911 19.5492278, -98.9151008 19.5492859, -98.9159214 19.5493896)",6,
1235962125,False,,,27 de Septiembre,residential,False,156.864,"LINESTRING (-98.9166136 19.5516606, -98.9166782 19.5502512)",,
497530263,False,,,Los Fresnos,residential,True,107.232,"LINESTRING (-98.9166136 19.5516606, -98.9167051 19.5516645, -98.9168981 19.551673, -98.917028 19.5516792, -98.9176357 19.5517085)",,
"[1235102920, 497530262]",True,,,Los Fresnos,residential,False,86.34299999999999,"LINESTRING (-98.9166136 19.5516606, -98.916171 19.5516322, -98.9157936 19.5515874)",,
775034769,False,,,,residential,False,38.115,"LINESTRING (-98.9190523 19.5547163, -98.9194085 19.5547858)",,
775032153,False,,,Calle Libertad Norte,residential,False,176.79399999999998,"LINESTRING (-98.9190523 19.5547163, -98.9189881 19.5552974, -98.9188818 19.5562981)",,
775032153,False,,,Calle Libertad Norte,residential,True,25.269000000000002,"LINESTRING (-98.9190523 19.5547163, -98.9190528 19.5545353, -98.9190622 19.5544899)",,
497807519,False,,,Calle 16 de Septiembre,residential,False,15.627,"LINESTRING (-98.9188818 19.5562981, -98.9187327 19.5562947)",,
775037805,False,,,Privada 16 de Septiembre,residential,True,31.081,"LINESTRING (-98.9188818 19.5562981, -98.9191781 19.5563112)",,
775032153,False,,,Calle Libertad Norte,residential,True,176.79399999999998,"LINESTRING (-98.9188818 19.5562981, -98.9189881 19.5552974, -98.9190523 19.5547163)",,
1236007298,True,3,MEX 142,San Bernardino - Tepexpan,trunk,False,138.626,"LINESTRING (-98.9129249 19.5513693, -98.9131348 19.5501384)",,80
497530264,False,1,,Calle Independencia,residential,False,44.39,"LINESTRING (-98.9176357 19.5517085, -98.9176335 19.5513093)",,
497530264,False,1,,Calle Independencia,residential,True,45.571,"LINESTRING (-98.9176357 19.5517085, -98.9176182 19.552118)",,
497530263,False,,,Los Fresnos,residential,False,107.232,"LINESTRING (-98.9176357 19.5517085, -98.917028 19.5516792, -98.9168981 19.551673, -98.9167051 19.5516645, -98.9166136 19.5516606)",,
497530265,False,,,Fresno Poniente,residential,True,58.149,"LINESTRING (-98.9177575 19.5498197, -98.9183116 19.5498484)",,
497530264,False,1,,Calle Independencia,residential,True,92.685,"LINESTRING (-98.9177575 19.5498197, -98.9176676 19.5503694, -98.9176474 19.550554, -98.9176415 19.5506456)",,
497530265,False,,,Fresno Poniente,residential,False,58.259,"LINESTRING (-98.9177575 19.5498197, -98.9172234 19.5497947, -98.9172022 19.5497937)",,
497942424,False,,,Calle Independencia,residential,False,177.127,"LINESTRING (-98.9177575 19.5498197, -98.9178374 19.5489724, -98.9178715 19.5482308)",,
497530259,False,,,Calle Libertad Sur,residential,False,119.637,"LINESTRING (-98.9191525 19.5498904, -98.919088 19.5509646)",,
497530265,False,,,Fresno Poniente,residential,False,30.256,"LINESTRING (-98.9191525 19.5498904, -98.918864 19.5498791)",,
1235962126,False,,,Fresno Poniente,residential,True,41.67,"LINESTRING (-98.9191525 19.5498904, -98.9195497 19.5499087)",,
1235962127,False,,,Calle Libertad Sur,residential,True,89.313,"LINESTRING (-98.9191525 19.5498904, -98.9191798 19.5490876)",,
497530257,False,,,27 de Septiembre,residential,False,28.335,"LINESTRING (-98.9167043 19.5497699, -98.9167179 19.5495154)",,
1235962125,False,,,27 de Septiembre,residential,True,19.128,"LINESTRING (-98.9167043 19.5497699, -98.9166932 19.5499416)",,
497530265,False,,,Fresno Poniente,residential,True,52.239000000000004,"LINESTRING (-98.9167043 19.5497699, -98.9167566 19.5497724, -98.9172022 19.5497937)",,
497530257,False,,,27 de Septiembre,residential,True,28.335,"LINESTRING (-98.9167179 19.5495154, -98.9167043 19.5497699)",,
497530266,False,,,Florida Oriente,residential,False,84.625,"LINESTRING (-98.9167179 19.5495154, -98.9159214 19.5493896)",6,
497530257,False,,,27 de Septiembre,residential,False,81.12700000000001,"LINESTRING (-98.9167179 19.5495154, -98.9167416 19.5492301, -98.9167643 19.5490152, -98.9167434 19.5487886)",,
497530266,False,,,Florida Oriente,residential,True,84.625,"LINESTRING (-98.9159214 19.5493896, -98.9167179 19.5495154)",6,
497530267,False,,,Chopo,residential,True,39.887,"LINESTRING (-98.9159214 19.5493896, -98.9159485 19.5490318)",,
1235102756,False,,,Chopo,residential,False,162.268,"LINESTRING (-98.9159214 19.5493896, -98.9158443 19.5508471)",,
497530266,False,,,Florida Oriente,residential,False,171.846,"LINESTRING (-98.9159214 19.5493896, -98.9151008 19.5492859, -98.9142911 19.5492278)",6,
497530262,True,,,Los Fresnos,residential,False,34.68,"LINESTRING (-98.9157936 19.5515874, -98.9154653 19.5515479)",,
"[1235102756, 1235102757]",False,,,Chopo,residential,True,52.36,"LINESTRING (-98.9157936 19.5515874, -98.9157938 19.5515841, -98.9158258 19.5511175)",,
497807525,False,,,Callejón La Regadera,residential,True,57.402,"LINESTRING (-98.9204484 19.5541388, -98.9205184 19.5536268)",,
"[1234947984, 497807522, 497807525, 1234947983]",False,,,Callejón La Regadera,residential,"[False, True]",217.67900000000003,"LINESTRING (-98.9204484 19.5541388, -98.9204458 19.5541778, -98.9204089 19.5547339, -98.9203499 19.5554303, -98.9203497 19.5554324, -98.9207764 19.5559566)",,
1235962129,False,,,Palma Poniente,residential,True,146.913,"LINESTRING (-98.9204484 19.5541388, -98.9196698 19.5540949, -98.919049 19.5540571)",,
497530270,False,,,Palma Oriente,residential,False,30.041,"LINESTRING (-98.9154177 19.5539602, -98.9151311 19.5539531)",,
775020447,False,,,,residential,False,48.504,"LINESTRING (-98.9154177 19.5539602, -98.9154163 19.553524)",,
497530270,False,,,Palma Oriente,residential,True,41.67,"LINESTRING (-98.9154177 19.5539602, -98.9155951 19.5539554, -98.9158153 19.5539577)",,
497530259,False,,,Calle Libertad Sur,residential,False,55.002,"LINESTRING (-98.919071 19.5513818, -98.9190582 19.5518763)",,
497530259,False,,,Calle Libertad Sur,residential,True,46.425,"LINESTRING (-98.919071 19.5513818, -98.919088 19.5509646)",,
497535577,False,1,,Calle Arte Poniente,residential,False,150.842,"LINESTRING (-98.919071 19.5513818, -98.9176335 19.5513093)",,
497530264,False,1,,Calle Independencia,residential,False,49.055,"LINESTRING (-98.9176335 19.5513093, -98.9176416 19.5508682)",,
497530264,False,1,,Calle Independencia,residential,True,44.39,"LINESTRING (-98.9176335 19.5513093, -98.9176357 19.5517085)",,
