osmid,oneway,lanes,ref,name,highway,width,reversed,length,geometry,junction,tunnel,bridge
74001766,False,,,,residential,,False,69.669,"LINESTRING (-109.7023018 23.060807, -109.7027762 23.0608295, -109.702798 23.0608246, -109.7028134 23.0608094, -109.7028228 23.0607832, -109.702848 23.060665)",,,
897705221,False,,,Calle Heroico Colegio Militar,residential,,False,166.442,"LINESTRING (-109.7023018 23.060807, -109.7023011 23.0611562, -109.7023219 23.0616294, -109.7023182 23.0616535, -109.7023071 23.0616683, -109.702283 23.0616775, -109.7016225 23.061672)",,,
897705221,False,,,Calle Heroico Colegio Militar,residential,,True,48.873000000000005,"LINESTRING (-109.7023018 23.060807, -109.7022957 23.0607589, -109.7022522 23.0604905, -109.702234 23.0604312, -109.7022153 23.0603757)",,,
74001766,False,,,,residential,,True,69.669,"LINESTRING (-109.702848 23.060665, -109.7028228 23.0607832, -109.7028134 23.0608094, -109.702798 23.0608246, -109.7027762 23.0608295, -109.7023018 23.060807)",,,
74001767,False,,,,residential,,False,21.1,"LINESTRING (-109.7037775 23.060806, -109.7035758 23.0608456)",,,
74001767,False,,,,residential,,True,21.1,"LINESTRING (-109.7035758 23.0608456, -109.7037775 23.060806)",,,
74001768,False,,,,residential,,True,36.343,"LINESTRING (-109.7035758 23.0608456, -109.7035325 23.0605212)",,,
74001767,False,,,,residential,,False,363.07800000000003,"LINESTRING (-109.7035758 23.0608456, -109.7033787 23.0609051, -109.7033492 23.0609273, -109.7033257 23.0609575, -109.7033123 23.0610032, -109.7033056 23.0612444, -109.7032955 23.0613036, -109.7031547 23.0616473, -109.7031185 23.0617201, -109.7029816 23.0619345, -109.7028744 23.0621026, -109.7028221 23.0621692, -109.7023863 23.0625801, -109.7023407 23.0626406, -109.7022773 23.0627638, -109.7021247 23.0630601, -109.7020892 23.0630922, -109.702055 23.0631082, -109.7020081 23.0631157, -109.7016822 23.0631206, -109.7016513 23.0631274, -109.7015427 23.0631835)",,,
74001767,False,,,,residential,,True,363.078,"LINESTRING (-109.7015427 23.0631835, -109.7016513 23.0631274, -109.7016822 23.0631206, -109.7020081 23.0631157, -109.702055 23.0631082, -109.7020892 23.0630922, -109.7021247 23.0630601, -109.7022773 23.0627638, -109.7023407 23.0626406, -109.7023863 23.0625801, -109.7028221 23.0621692, -109.7028744 23.0621026, -109.7029816 23.0619345, -109.7031185 23.0617201, -109.7031547 23.0616473, -109.7032955 23.0613036, -109.7033056 23.0612444, -109.7033123 23.0610032, -109.7033257 23.0609575, -109.7033492 23.0609273, -109.7033787 23.0609051, -109.7035758 23.0608456)",,,
74001901,True,,,Calle Manuel Márquez de León,residential,,False,156.476,"LINESTRING (-109.7015427 23.0631835, -109.7013322 23.0630879, -109.7012993 23.0630564, -109.7012792 23.0630058, -109.7012544 23.0624925, -109.7012571 23.0624284, -109.7012892 23.0623438, -109.7013006 23.0622932, -109.7013094 23.0622198, -109.7012718 23.0619212)",,,
74001768,False,,,,residential,,False,36.343,"LINESTRING (-109.7035325 23.0605212, -109.7035758 23.0608456)",,,
74001769,False,,,,living_street,,False,63.894,"LINESTRING (-109.6995416 23.0625099, -109.6989305 23.0626284)",,,
74001769,False,,,,living_street,,True,63.894,"LINESTRING (-109.6989305 23.0626284, -109.6995416 23.0625099)",,,
93232820,False,,,Calle Ildelfonso Green,residential,,False,36.133,"LINESTRING (-109.6989305 23.0626284, -109.6988464 23.0625277, -109.6988129 23.0624759, -109.6987606 23.0623469)",,,
93232820,False,,,Calle Ildelfonso Green,residential,,True,60.934,"LINESTRING (-109.6989305 23.0626284, -109.6989731 23.0626867, -109.6992642 23.0630823)",,,
74001954,False,,,Paseo de Malvarrosa,residential,,False,44.314,"LINESTRING (-109.705574 23.055476, -109.7060046 23.0554331)",,,
74001954,False,,,Paseo de Malvarrosa,residential,,True,16.507,"LINESTRING (-109.705574 23.055476, -109.7054136 23.055492)",,,
74001954,False,,,Paseo de Malvarrosa,residential,,False,64.083,"LINESTRING (-109.7047909 23.055554, -109.7054136 23.055492)",,,
74001839,False,,,Calle Guijarro,residential,,False,320.86,"LINESTRING (-109.7047909 23.055554, -109.7048901 23.0562573, -109.7050081 23.0567386, -109.7050309 23.0567806, -109.7050685 23.0567979, -109.7051248 23.0567929, -109.7055124 23.0566313, -109.7055365 23.056598, -109.7055459 23.0565486, -109.7054136 23.055492)",,,
74001954,False,,,Paseo de Malvarrosa,residential,,True,50.08,"LINESTRING (-109.7047909 23.055554, -109.7043049 23.0556076)",,,
74001991,False,,,Calle Padre Nicolás Tamaral,residential,,False,16.778,"LINESTRING (-109.7055878 23.0586881, -109.7057337 23.0586192)",,,
74001991,False,,,Calle Padre Nicolás Tamaral,residential,,True,58.463,"LINESTRING (-109.7055878 23.0586881, -109.7050747 23.0589195)",,,
74001793,False,,,Calle Chalupa,residential,,False,63.615,"LINESTRING (-109.7055878 23.0586881, -109.7056741 23.0588536, -109.705894 23.0591853)",,,
74001793,False,,,Calle Chalupa,residential,,True,63.615,"LINESTRING (-109.705894 23.0591853, -109.7056741 23.0588536, -109.7055878 23.0586881)",,,
74001801,False,,,Calle de la Panga,residential,,False,89.481,"LINESTRING (-109.705894 23.0591853, -109.7062862 23.0589832, -109.7064203 23.0589166, -109.7065169 23.0588833, -109.7066134 23.058882, -109.706685 23.0588952)",,,
74001801,False,,,Calle de la Panga,residential,,True,146.073,"LINESTRING (-109.705894 23.0591853, -109.7057479 23.0592691, -109.7046888 23.0598896)",,,
74001891,False,,,Calle Chalupa,residential,,True,22.532,"LINESTRING (-109.7057085 23.0584179, -109.7057337 23.0586192)",,,
74001891,False,,,Calle Chalupa,residential,,False,97.512,"LINESTRING (-109.7057085 23.0584179, -109.705673 23.0581338, -109.7055996 23.0575467)",,,
778006947,False,,,,residential,,False,114.54800000000002,"LINESTRING (-109.7057085 23.0584179, -109.7051395 23.0585217, -109.7050712 23.0585489, -109.7050256 23.0585859, -109.70498 23.0586365, -109.7049679 23.0586648, -109.7049692 23.0587006, -109.7049773 23.0587315, -109.7050747 23.0589195)",,,
74001799,False,,,Calle Barcasa,residential,,False,63.035,"LINESTRING (-109.7067514 23.058077, -109.7065195 23.0575518)",,,
74001991,False,,,Calle Padre Nicolás Tamaral,residential,,True,16.481,"LINESTRING (-109.7067514 23.058077, -109.7066321 23.0581766)",,,
74001799,False,,,Calle Barcasa,residential,,True,63.035,"LINESTRING (-109.7065195 23.0575518, -109.7067514 23.058077)",,,
93232737,False,,,Arroyo Federal,residential,,True,95.857,"LINESTRING (-109.7065195 23.0575518, -109.7064176 23.0575839, -109.706305 23.0575987, -109.7061655 23.0575938, -109.7059965 23.0575469, -109.7058436 23.0575271, -109.7055996 23.0575467)",,,
74001991,False,,,Calle Padre Nicolás Tamaral,residential,,False,16.481,"LINESTRING (-109.7066321 23.0581766, -109.7067514 23.058077)",,,
74002011,False,,,Calle Barcasa,residential,,False,74.744,"LINESTRING (-109.7066321 23.0581766, -109.706789 23.0588331)",,,
74001991,False,,,Calle Padre Nicolás Tamaral,residential,,True,105.008,"LINESTRING (-109.7066321 23.0581766, -109.7064807 23.0582971, -109.7063278 23.0583812, -109.7061548 23.0584551, -109.7057337 23.0586192)",,,
74002011,False,,,Calle Barcasa,residential,,True,74.744,"LINESTRING (-109.706789 23.0588331, -109.7066321 23.0581766)",,,
74001801,False,,,Calle de la Panga,residential,,True,12.684999999999999,"LINESTRING (-109.706789 23.0588331, -109.70674 23.0588623, -109.706685 23.0588952)",,,
223357109,False,,,Paseo de los Pescadores,tertiary,,False,25.171,"LINESTRING (-109.7046888 23.0598896, -109.7045481 23.0597039)",,,
223357109,False,,,Paseo de los Pescadores,tertiary,,True,85.293,"LINESTRING (-109.7046888 23.0598896, -109.7051571 23.0605242)",,,
74001801,False,,,Calle de la Panga,residential,,False,146.073,"LINESTRING (-109.7046888 23.0598896, -109.7057479 23.0592691, -109.705894 23.0591853)",,,
1030228996,False,,,Paseo de Los Marinos,residential,,False,46.56,"LINESTRING (-109.706685 23.0588952, -109.7069313 23.0592473)",,,
74001801,False,,,Calle de la Panga,residential,,False,12.684999999999999,"LINESTRING (-109.706685 23.0588952, -109.70674 23.0588623, -109.706789 23.0588331)",,,
74001801,False,,,Calle de la Panga,residential,,True,89.481,"LINESTRING (-109.706685 23.0588952, -109.7066134 23.058882, -109.7065169 23.0588833, -109.7064203 23.0589166, -109.7062862 23.0589832, -109.705894 23.0591853)",,,
74001805,False,,,Calle de la Lancha,residential,,False,62.861,"LINESTRING (-109.7072476 23.060228, -109.7071083 23.0607786)",,,
74001851,False,,,Calle del Bergantín,residential,,True,191.531,"LINESTRING (-109.7072476 23.060228, -109.7070399 23.060227, -109.7069339 23.0602523, -109.7068535 23.0602801, -109.7060595 23.0607922, -109.7060461 23.0608156, -109.7060461 23.0608421, -109.7060595 23.060881, -109.7062889 23.0611796)",,,
74001805,False,,,Calle de la Lancha,residential,,True,62.861,"LINESTRING (-109.7071083 23.0607786, -109.7072476 23.060228)",,,
74001973,False,,,Calle de la Balandra,residential,,True,96.179,"LINESTRING (-109.7071083 23.0607786, -109.7069849 23.0607959, -109.7068991 23.0608206, -109.7068032 23.0608619, -109.7062889 23.0611796)",,,
74001810,False,,,Retorno del Rompehielos,residential,,False,64.878,"LINESTRING (-109.7069118 23.0632458, -109.706934 23.0638289)",,,
323837154,False,,,Paseo de Los Marinos,residential,,False,10.438,"LINESTRING (-109.7069118 23.0632458, -109.7068099 23.0632505)",,,
323837154,False,,,Paseo de Los Marinos,residential,,True,48.861,"LINESTRING (-109.7069118 23.0632458, -109.7073886 23.0632205)",,,
74001810,False,,,Retorno del Rompehielos,residential,,True,64.878,"LINESTRING (-109.706934 23.0638289, -109.7069118 23.0632458)",,,
323837154,False,,,Paseo de Los Marinos,residential,,False,48.861,"LINESTRING (-109.7073886 23.0632205, -109.7069118 23.0632458)",,,
74001853,False,,,Calle de la Draga,residential,,False,27.926,"LINESTRING (-109.7067462 23.0618706, -109.7070171 23.0618398)",,,
74001853,False,,,Calle de la Draga,residential,,True,56.458,"LINESTRING (-109.7067462 23.0618706, -109.7061975 23.0619247)",,,
74001933,False,,,Calle Misión San José,residential,,True,17.577,"LINESTRING (-109.7046299 23.061324, -109.7046219 23.0611661)",,,
74001826,False,,,,residential,,False,80.32300000000001,"LINESTRING (-109.7046299 23.061324, -109.7049028 23.0612876, -109.7049464 23.061287, -109.7049873 23.0612901, -109.7050155 23.0613006, -109.7051771 23.0614382, -109.7052059 23.0614456, -109.7052683 23.0614524, -109.7053018 23.0614653, -109.7053266 23.0614999)",,,
74001933,False,,,Calle Misión San José,residential,,False,30.045,"LINESTRING (-109.7046299 23.061324, -109.7046715 23.0615153, -109.7046916 23.0615881)",,,
74001826,False,,,,residential,,True,33.136,"LINESTRING (-109.7054264 23.0617834, -109.7053266 23.0614999)",,,
74001829,False,,,Calle Misión Santiago,residential,,False,59.799,"LINESTRING (-109.7053809 23.0623346, -109.7054587 23.0628676)",,,
1030463442,False,,,Calle Chula Vista,residential,,False,95.328,"LINESTRING (-109.7053809 23.0623346, -109.7055513 23.0621816, -109.7060589 23.0617466)",,,
1030463442,False,,,Calle Chula Vista,residential,,True,73.896,"LINESTRING (-109.7053809 23.0623346, -109.7051717 23.0625178, -109.7051362 23.0625363, -109.7047473 23.0625863)",,,
74001829,False,,,Calle Misión Santiago,residential,,False,82.867,"LINESTRING (-109.7054587 23.0628676, -109.7055318 23.0636098)",,,
74001829,False,,,Calle Misión Santiago,residential,,True,59.799,"LINESTRING (-109.7054587 23.0628676, -109.7053809 23.0623346)",,,
74001830,False,,,Calle Misión San Ignacio,residential,,False,132.511,"LINESTRING (-109.7054587 23.0628676, -109.7058523 23.062822, -109.7059006 23.0628325, -109.7059321 23.0628491, -109.7059556 23.0628738, -109.7060388 23.0635845)",,,
74001829,False,,,Calle Misión Santiago,residential,,True,82.867,"LINESTRING (-109.7055318 23.0636098, -109.7054587 23.0628676)",,,
775986775,False,,,Calle Misión San Javier,residential,,False,51.946,"LINESTRING (-109.7055318 23.0636098, -109.7060388 23.0635845)",,,
775986775,False,,,Calle Misión San Javier,residential,,True,48.07899999999999,"LINESTRING (-109.7055318 23.0636098, -109.7053119 23.0636253, -109.7051858 23.0636327, -109.7050631 23.0636413)",,,
775986775,False,,,Calle Misión San Javier,residential,,False,41.087,"LINESTRING (-109.7060388 23.0635845, -109.7064404 23.0635827)",,,
775986775,False,,,Calle Misión San Javier,residential,,True,51.946,"LINESTRING (-109.7060388 23.0635845, -109.7055318 23.0636098)",,,
74001830,False,,,Calle Misión San Ignacio,residential,,True,132.51100000000002,"LINESTRING (-109.7060388 23.0635845, -109.7059556 23.0628738, -109.7059321 23.0628491, -109.7059006 23.0628325, -109.7058523 23.062822, -109.7054587 23.0628676)",,,
74001832,False,,,Calle Misión Santo Tomás,residential,,False,50.572,"LINESTRING (-109.7041887 23.0625147, -109.7041292 23.0629662)",,,
74001928,False,,,Calle Misión Mulegé,residential,,False,57.81099999999999,"LINESTRING (-109.7041887 23.0625147, -109.7042806 23.0625376, -109.704357 23.0625499, -109.7047473 23.0625863)",,,
74001928,False,,,Calle Misión Mulegé,residential,,True,72.89999999999999,"LINESTRING (-109.7041887 23.0625147, -109.7039178 23.0623827, -109.7035544 23.0622161)",,,
74001832,False,,,Calle Misión Santo Tomás,residential,,True,50.572,"LINESTRING (-109.7041292 23.0629662, -109.7041887 23.0625147)",,,
73995612,False,,,Calle Copa México 70,residential,,False,145.06099999999998,"LINESTRING (-109.7006797 23.0640337, -109.7007099 23.0639596, -109.7007924 23.0639084, -109.7011578 23.0638289, -109.7012611 23.0638153, -109.7017224 23.0638252, -109.7018458 23.0638338, -109.7020121 23.0638511)",,,
74001906,False,,,Calle Ildelfonso Green,residential,,False,167.636,"LINESTRING (-109.7006797 23.0640337, -109.6999656 23.063587, -109.699586 23.0633514, -109.699342 23.063165)",,,
74001954,False,,,Paseo de Malvarrosa,residential,,True,44.314,"LINESTRING (-109.7060046 23.0554331, -109.705574 23.055476)",,,
74001954,False,,,Paseo de Malvarrosa,residential,,False,16.507,"LINESTRING (-109.7054136 23.055492, -109.705574 23.055476)",,,
74001954,False,,,Paseo de Malvarrosa,residential,,True,64.083,"LINESTRING (-109.7054136 23.055492, -109.7047909 23.055554)",,,
74001839,False,,,Calle Guijarro,residential,,True,320.85999999999996,"LINESTRING (-109.7054136 23.055492, -109.7055459 23.0565486, -109.7055365 23.056598, -109.7055124 23.0566313, -109.7051248 23.0567929, -109.7050685 23.0567979, -109.7050309 23.0567806, -109.7050081 23.0567386, -109.7048901 23.0562573, -109.7047909 23.055554)",,,
93234746,True,,,Calle Manuel Doblado,residential,,False,48.863,"LINESTRING (-109.7032936 23.0598957, -109.7037416 23.0597434)",,,
323837152,False,,,Calle 12 de Octubre,residential,,True,48.464,"LINESTRING (-109.7032936 23.0598957, -109.703269 23.0597261, -109.7032412 23.0594626)",,,
74001872,True,,,Calle Mauricio Castro,residential,,False,8.805,"LINESTRING (-109.7032412 23.0594626, -109.7033265 23.0594521)",,,
323837152,False,,,Calle 12 de Octubre,residential,,False,48.464,"LINESTRING (-109.7032412 23.0594626, -109.703269 23.0597261, -109.7032936 23.0598957)",,,
93234746,True,,,Calle Manuel Doblado,residential,,False,35.204,"LINESTRING (-109.7029803 23.0600266, -109.7032936 23.0598957)",,,
74001844,False,,,Calle 21 de Marzo,residential,,False,58.622,"LINESTRING (-109.7029803 23.0600266, -109.7029623 23.0598704, -109.7029163 23.0595027)",,,
74001872,True,,,Calle Mauricio Castro,residential,,False,33.538,"LINESTRING (-109.7029163 23.0595027, -109.7032412 23.0594626)",,,
74001844,False,,,Calle 21 de Marzo,residential,,True,58.622,"LINESTRING (-109.7029163 23.0595027, -109.7029623 23.0598704, -109.7029803 23.0600266)",,,
93234746,True,,,Calle Manuel Doblado,residential,,False,87.365,"LINESTRING (-109.7022153 23.0603757, -109.7029803 23.0600266)",,,
897705221,False,,,Calle Heroico Colegio Militar,residential,,False,48.873,"LINESTRING (-109.7022153 23.0603757, -109.702234 23.0604312, -109.7022522 23.0604905, -109.7022957 23.0607589, -109.7023018 23.060807)",,,
74001845,True,,,Calle Heroico Colegio Militar,residential,,False,63.79299999999999,"LINESTRING (-109.7019558 23.0598544, -109.7020691 23.0600592, -109.7021348 23.060203, -109.7022153 23.0603757)",,,
74001872,True,,,Calle Mauricio Castro,residential,,False,107.553,"LINESTRING (-109.7019558 23.0598544, -109.7023313 23.0596286, -109.7023923 23.0596027, -109.702464 23.0595829, -109.7029163 23.0595027)",,,
897705221,False,,,Calle Heroico Colegio Militar,residential,,True,43.636,"LINESTRING (-109.701196 23.0616689, -109.7016225 23.061672)",,,
74001901,True,,,Calle Manuel Márquez de León,residential,,False,117.345,"LINESTRING (-109.701196 23.0616689, -109.7011806 23.0616177, -109.7011176 23.0612716, -109.7011149 23.0612099, -109.701127 23.0610414, -109.7011276 23.0610013, -109.7011055 23.0606213)",,,
897705221,False,,,Calle Heroico Colegio Militar,residential,,False,43.636,"LINESTRING (-109.7016225 23.061672, -109.701196 23.0616689)",,,
74001961,False,,,Calle Heroico Colegio Militar,residential,,False,58.535000000000004,"LINESTRING (-109.7016225 23.061672, -109.7016218 23.0618641, -109.7016155 23.0618753, -109.7016047 23.0618839, -109.7015038 23.0618947, -109.7012718 23.0619212)",,,
897705221,False,,,Calle Heroico Colegio Militar,residential,,True,166.442,"LINESTRING (-109.7016225 23.061672, -109.702283 23.0616775, -109.7023071 23.0616683, -109.7023182 23.0616535, -109.7023219 23.0616294, -109.7023011 23.0611562, -109.7023018 23.060807)",,,
74001872,True,,,Calle Mauricio Castro,residential,,False,24.057,"LINESTRING (-109.7017217 23.0598747, -109.7019558 23.0598544)",,,
74001846,False,,,Calle V. Ibarra,residential,,False,80.87400000000001,"LINESTRING (-109.7017217 23.0598747, -109.7016996 23.0597772, -109.7014768 23.0591839)",,,
74001846,False,,,Calle V. Ibarra,residential,,True,80.87400000000001,"LINESTRING (-109.7014768 23.0591839, -109.7016996 23.0597772, -109.7017217 23.0598747)",,,
74001879,True,,,Calle Coronado,residential,,False,129.96699999999998,"LINESTRING (-109.7014768 23.0591839, -109.7011156 23.0592391, -109.7010205 23.0592449, -109.7007961 23.0592742, -109.7005937 23.059313, -109.7004242 23.059346, -109.7002233 23.0593671)",,,
74001848,False,,,Circuito Plan de Ayala,residential,,False,58.785,"LINESTRING (-109.7010915 23.0579912, -109.7005187 23.0580326)",,,
1030412746,False,,,Calle Tercer Ayuntamiento,residential,,False,91.221,"LINESTRING (-109.7010915 23.0579912, -109.7010582 23.058811)",,,
1030412746,False,,,Calle Tercer Ayuntamiento,residential,,True,9.532,"LINESTRING (-109.7010915 23.0579912, -109.7011207 23.0579098)",,,
74001848,False,,,Circuito Plan de Ayala,residential,,False,72.468,"LINESTRING (-109.6999286 23.0582564, -109.6999769 23.0589066)",,,
74001848,False,,,Circuito Plan de Ayala,residential,,True,66.562,"LINESTRING (-109.6999286 23.0582564, -109.7001252 23.0581318, -109.7002164 23.0580886, -109.7003276 23.0580572, -109.7005187 23.0580326)",,,
"[74001863, 74001862, 777989463]",False,,,"['Calzada Plan de Ayala', 'Calzada Margarita']",residential,,"[False, True]",269.68,"LINESTRING (-109.6999286 23.0582564, -109.699751 23.057959, -109.6996826 23.0578986, -109.6996062 23.0578714, -109.6995217 23.0578652, -109.6991468 23.0578363, -109.6990462 23.0578251, -109.6988786 23.0578208, -109.6988498 23.0578332, -109.6988337 23.0578486, -109.6988229 23.0578837, -109.6988377 23.0582157, -109.698831 23.0582848, -109.6988109 23.0583378, -109.6987787 23.0583946, -109.6985172 23.0587525, -109.6985078 23.058787, -109.6985118 23.0588105, -109.6985239 23.058824, -109.6986473 23.0588963)",,,
74001848,False,,,Circuito Plan de Ayala,residential,,True,72.468,"LINESTRING (-109.6999769 23.0589066, -109.6999286 23.0582564)",,,
74001880,True,,,Calle Margarita Maza de Juárez,residential,,False,27.02,"LINESTRING (-109.6999769 23.0589066, -109.7002407 23.058895)",,,
74001973,False,,,Calle de la Balandra,residential,,True,56.397,"LINESTRING (-109.7062889 23.0611796, -109.7058483 23.0614844)",,,
74001851,False,,,Calle del Bergantín,residential,,False,191.531,"LINESTRING (-109.7062889 23.0611796, -109.7060595 23.060881, -109.7060461 23.0608421, -109.7060461 23.0608156, -109.7060595 23.0607922, -109.7068535 23.0602801, -109.7069339 23.0602523, -109.7070399 23.060227, -109.7072476 23.060228)",,,
74001973,False,,,Calle de la Balandra,residential,,False,96.17900000000002,"LINESTRING (-109.7062889 23.0611796, -109.7068032 23.0608619, -109.7068991 23.0608206, -109.7069849 23.0607959, -109.7071083 23.0607786)",,,
74001853,False,,,Calle de la Draga,residential,,False,56.458,"LINESTRING (-109.7061975 23.0619247, -109.7067462 23.0618706)",,,
223357109,False,,,Paseo de los Pescadores,tertiary,,False,24.357,"LINESTRING (-109.7061975 23.0619247, -109.7060589 23.0617466)",,,
223357109,False,,,Paseo de los Pescadores,tertiary,,True,122.851,"LINESTRING (-109.7061975 23.0619247, -109.706376 23.0623901, -109.7063988 23.0624913, -109.7064307 23.0629984)",,,
74001853,False,,,Calle de la Draga,residential,,True,27.926,"LINESTRING (-109.7070171 23.0618398, -109.7067462 23.0618706)",,,
74001880,True,,,Calle Margarita Maza de Juárez,residential,,False,26.611,"LINESTRING (-109.6986473 23.0588963, -109.6988997 23.0588385)",,,
"[74001862, 777989463, 74001863]",False,,,"['Calzada Plan de Ayala', 'Calzada Margarita']",residential,,"[False, True]",269.67999999999995,"LINESTRING (-109.6986473 23.0588963, -109.6985239 23.058824, -109.6985118 23.0588105, -109.6985078 23.058787, -109.6985172 23.0587525, -109.6987787 23.0583946, -109.6988109 23.0583378, -109.698831 23.0582848, -109.6988377 23.0582157, -109.6988229 23.0578837, -109.6988337 23.0578486, -109.6988498 23.0578332, -109.6988786 23.0578208, -109.6990462 23.0578251, -109.6991468 23.0578363, -109.6995217 23.0578652, -109.6996062 23.0578714, -109.6996826 23.0578986, -109.699751 23.057959, -109.6999286 23.0582564)",,,
74001864,False,,,Calle 20 de Noviembre,residential,,True,134.79700000000003,"LINESTRING (-109.7030327 23.0571088, -109.7030957 23.0572372, -109.7031239 23.0573186, -109.7031239 23.0573865, -109.703081 23.0575543, -109.7030541 23.0576592, -109.7030354 23.0578011, -109.7030139 23.0579553, -109.7029562 23.0580553, -109.7028422 23.0581491, -109.7027754 23.0582086)",,,
74001884,False,,,Prolongación 5 de Mayo,residential,,False,49.979,"LINESTRING (-109.7030327 23.0571088, -109.7028597 23.0569756, -109.7026344 23.0568509)",,,
