osmid,highway,oneway,reversed,length,ref,maxspeed,bridge,name,geometry,lanes
260459631,residential,True,False,15.0,,,,Calle 2da. Poniente Sur,"LINESTRING (-92.8928233 16.9941383, -92.8928602 16.9940081)",2
897688329,residential,True,False,99.972,,,,Calle 2da. Poniente Sur,"LINESTRING (-92.8928233 16.9941383, -92.8927065 16.9950304)",2
910079677,primary,False,False,113.878,MEX 195,80,,Avenida Segunda Sur Poniente,"LINESTRING (-92.8928233 16.9941383, -92.8932355 16.9941701, -92.893886 16.9942606)",
910079677,primary,False,True,119.549,MEX 195,80,,Avenida Segunda Sur Poniente,"LINESTRING (-92.8928233 16.9941383, -92.8925076 16.9941171, -92.892251 16.9941433, -92.8919305 16.9942072, -92.8917227 16.9942827)",
908436850,primary,False,False,34.513,MEX 195,80,,Avenida Segunda Sur Oriente,"LINESTRING (-92.8893538 16.9945, -92.8896763 16.9945349)",
544277083,residential,False,False,19.238,,20,,Avenida 1era. Sur Oriente,"LINESTRING (-92.8893538 16.9945, -92.8892567 16.9945275, -92.889179 16.9945442)",2
260459634,residential,False,False,82.822,,20,,Calle 8va. Poniente Sur,"LINESTRING (-92.8975443 16.9949229, -92.8974295 16.9956596)",2
544252370,residential,False,False,29.826,,30,,1era. Avenida Sur Poniente,"LINESTRING (-92.8929846 16.9950653, -92.8927065 16.9950304)",2
544252370,residential,False,True,82.945,,30,,1era. Avenida Sur Poniente,"LINESTRING (-92.8929846 16.9950653, -92.893757 16.9951692)",2
260459633,residential,False,False,100.33,,20,,Calle 3era. Poniente Sur,"LINESTRING (-92.893639 16.9960644, -92.893757 16.9951692)",2
544436018,residential,False,False,110.41,,20,,Calle 3era. Poniente Norte,"LINESTRING (-92.893639 16.9960644, -92.8934947 16.9970477)",2
930493013,residential,False,False,114.757,,20,,Avenida Central Poniente,"LINESTRING (-92.893639 16.9960644, -92.8925641 16.9959727)",2
930493013,residential,False,True,111.881,,20,,Avenida Central Poniente,"LINESTRING (-92.893639 16.9960644, -92.894681 16.9962036)",2
544252369,residential,True,False,61.992,,20,,Central Sur,"LINESTRING (-92.8905147 16.9956613, -92.8905479 16.9951047)",2
260459636,residential,True,False,97.453,,20,,Avenida Central Poniente,"LINESTRING (-92.8905147 16.9956613, -92.8908473 16.9956434, -92.8914294 16.9956074)",2
260459634,residential,False,True,125.262,,20,,Calle 8va. Poniente Sur,"LINESTRING (-92.8972238 16.9967688, -92.8974295 16.9956596)",2
910079675,tertiary,False,False,48.859,,20,,Avenida Central Poniente,"LINESTRING (-92.8972238 16.9967688, -92.8967871 16.9966322)",2
910079675,tertiary,False,True,52.05,,20,,Avenida Central Poniente,"LINESTRING (-92.8972238 16.9967688, -92.8976921 16.996905)",2
544436017,residential,True,False,103.047,,20,,Calle 2da. Poniente Norte,"LINESTRING (-92.8925641 16.9959727, -92.8924459 16.9968925)",2
930493013,residential,False,True,114.757,,20,,Avenida Central Poniente,"LINESTRING (-92.8925641 16.9959727, -92.893639 16.9960644)",2
544252368,residential,False,False,110.189,,20,,Calle 6ta. Poniente Sur,"LINESTRING (-92.8964581 16.9955103, -92.8963116 16.9964913)",2
544252370,residential,False,False,69.363,,30,,1era. Avenida Sur Poniente,"LINESTRING (-92.8964581 16.9955103, -92.8958091 16.9954478)",2
544252370,residential,False,True,55.781,,30,,1era. Avenida Sur Poniente,"LINESTRING (-92.8964581 16.9955103, -92.8969775 16.9955805)",2
544252368,residential,False,True,117.053,,20,,Calle 6ta. Poniente Sur,"LINESTRING (-92.8964581 16.9955103, -92.8965121 16.9952121, -92.8966047 16.9944673)",2
260459633,residential,False,False,101.959,,20,,Calle 3era. Poniente Sur,"LINESTRING (-92.893757 16.9951692, -92.893886 16.9942606)",2
260459633,residential,False,True,100.33,,20,,Calle 3era. Poniente Sur,"LINESTRING (-92.893757 16.9951692, -92.893639 16.9960644)",2
544252370,residential,False,False,82.945,,30,,1era. Avenida Sur Poniente,"LINESTRING (-92.893757 16.9951692, -92.8929846 16.9950653)",2
544252370,residential,False,True,118.333,,30,,1era. Avenida Sur Poniente,"LINESTRING (-92.893757 16.9951692, -92.8948594 16.9953143)",2
260459633,residential,False,False,67.231,,20,,Calle 3era. Poniente Sur,"LINESTRING (-92.893886 16.9942606, -92.8939989 16.9936657)",2
260459633,residential,False,True,101.959,,20,,Calle 3era. Poniente Sur,"LINESTRING (-92.893886 16.9942606, -92.893757 16.9951692)",2
910079677,primary,False,False,113.208,MEX 195,80,,Avenida Segunda Sur Poniente,"LINESTRING (-92.893886 16.9942606, -92.8942117 16.9943175, -92.8946952 16.9943713, -92.8949395 16.9944044)",
910079677,primary,False,True,113.878,MEX 195,80,,Avenida Segunda Sur Poniente,"LINESTRING (-92.893886 16.9942606, -92.8932355 16.9941701, -92.8928233 16.9941383)",
544436017,residential,True,False,67.433,,20,,Calle 2da. Poniente Norte,"LINESTRING (-92.8926732 16.9953753, -92.8925641 16.9959727)",2
260459636,residential,True,False,55.394999999999996,,20,,Avenida Central Poniente,"LINESTRING (-92.8926732 16.9953753, -92.8928643 16.9953375, -92.8929247 16.9952971, -92.8929569 16.9952349, -92.8929846 16.9950653)",2
544252363,residential,True,False,62.797,,20,,Calle 1era. Poniente Sur,"LINESTRING (-92.8914294 16.9956074, -92.8916234 16.995074)",2
260459636,residential,True,False,134.764,,20,,Avenida Central Poniente,"LINESTRING (-92.8914294 16.9956074, -92.8919752 16.9955113, -92.8926732 16.9953753)",2
544436019,residential,False,False,112.674,,20,,Calle 4ta. Poniente Norte,"LINESTRING (-92.894681 16.9962036, -92.8945515 16.9972093)",2
544436020,tertiary,False,False,100.689,,20,,Calle 4ta. Poniente Sur,"LINESTRING (-92.894681 16.9962036, -92.8948594 16.9953143)",2
910079675,tertiary,False,True,106.867,,20,,Avenida Central Poniente,"LINESTRING (-92.894681 16.9962036, -92.8956748 16.9963465)",2
930493013,residential,False,False,111.881,,20,,Avenida Central Poniente,"LINESTRING (-92.894681 16.9962036, -92.893639 16.9960644)",2
260459633,residential,False,True,67.231,,20,,Calle 3era. Poniente Sur,"LINESTRING (-92.8939989 16.9936657, -92.893886 16.9942606)",2
910080684,residential,False,True,36.416,,,,Calle Tercera Poniente Sur,"LINESTRING (-92.8939989 16.9936657, -92.8940585 16.9933432)",
544469922,residential,False,False,116.492,,20,,3era. Sur Poniente,"LINESTRING (-92.8939989 16.9936657, -92.8942604 16.99364, -92.8944804 16.993631, -92.8946158 16.9936118, -92.8947701 16.9935836, -92.8948616 16.9935897, -92.8949136 16.9936003, -92.8950799 16.9936477)",2
908454743,residential,False,True,127.32900000000001,,20,,Avenida 3era. Sur Poniente,"LINESTRING (-92.8939989 16.9936657, -92.8938662 16.9936888, -92.8937602 16.993708, -92.8934678 16.9937824, -92.893272 16.9938581, -92.8931084 16.9939171, -92.8929649 16.9939748, -92.8928602 16.9940081)",2
544252370,residential,False,False,118.333,,30,,1era. Avenida Sur Poniente,"LINESTRING (-92.8948594 16.9953143, -92.893757 16.9951692)",2
544252370,residential,False,True,102.075,,30,,1era. Avenida Sur Poniente,"LINESTRING (-92.8948594 16.9953143, -92.8958091 16.9954478)",2
544436020,tertiary,False,False,101.534,,20,,Calle 4ta. Poniente Sur,"LINESTRING (-92.8948594 16.9953143, -92.8949395 16.9944044)",2
544436020,tertiary,False,True,100.689,,20,,Calle 4ta. Poniente Sur,"LINESTRING (-92.8948594 16.9953143, -92.894681 16.9962036)",2
910077874,residential,False,True,135.23,,,,,"LINESTRING (-92.8948594 16.9953143, -92.8958999 16.9946151)",
556634710,residential,False,False,69.922,,,,Callejón Plan de Ayala,"LINESTRING (-92.8966047 16.9944673, -92.8959569 16.9943595)",
544252368,residential,False,False,117.053,,20,,Calle 6ta. Poniente Sur,"LINESTRING (-92.8966047 16.9944673, -92.8965121 16.9952121, -92.8964581 16.9955103)",2
"[544459312, 556634710]",residential,False,True,146.00199999999998,,20,,"['Calle 7ma. Poniente Sur', 'Callejón Plan de Ayala']","LINESTRING (-92.8966047 16.9944673, -92.8967857 16.9945365, -92.8969105 16.9946199, -92.8969815 16.9947635, -92.8970097 16.9949213, -92.8970245 16.9951727, -92.8969775 16.9955805)",2
260459635,residential,False,False,63.888,,20,,Calle 5ta. Poniente Norte,"LINESTRING (-92.8956748 16.9963465, -92.895564 16.9969112)",2
910079672,residential,False,False,100.946,,20,,Calle 5ta. Poniente Sur,"LINESTRING (-92.8956748 16.9963465, -92.8958091 16.9954478)",2
910079675,tertiary,False,False,106.867,,20,,Avenida Central Poniente,"LINESTRING (-92.8956748 16.9963465, -92.894681 16.9962036)",2
910079675,tertiary,False,True,69.604,,20,,Avenida Central Poniente,"LINESTRING (-92.8956748 16.9963465, -92.8963116 16.9964913)",2
544247891,residential,False,True,42.018,,20,,Avenida Central Oriente,"LINESTRING (-92.8892997 16.9953843, -92.8889295 16.9952522)",2
544252364,residential,False,False,67.79,,20,,Calle 1era. Oriente Norte,"LINESTRING (-92.8892997 16.9953843, -92.8892514 16.9959922)",2
544247891,residential,False,False,96.283,,20,,Avenida Central Oriente,"LINESTRING (-92.8892997 16.9953843, -92.8895612 16.995451, -92.8898522 16.9955484, -92.8901756 16.9955912)",2
544247891,residential,False,True,96.283,,20,,Avenida Central Oriente,"LINESTRING (-92.8901756 16.9955912, -92.8898522 16.9955484, -92.8895612 16.995451, -92.8892997 16.9953843)",2
544252359,residential,True,False,114.682,,20,,Calle Central Norte,"LINESTRING (-92.8901756 16.9955912, -92.890151 16.9957921, -92.8901152 16.9960699, -92.8899925 16.9966064)",2
544252360,residential,False,False,81.359,,20,,Avenida 1era. Norte Oriente,"LINESTRING (-92.8892321 16.9965255, -92.8899925 16.9966064)",2
544252364,residential,False,False,87.511,,20,,Calle 1era. Oriente Norte,"LINESTRING (-92.8892321 16.9965255, -92.8891039 16.9973029)",2
544252364,residential,False,True,59.336,,20,,Calle 1era. Oriente Norte,"LINESTRING (-92.8892321 16.9965255, -92.8892514 16.9959922)",2
544252360,residential,False,False,37.579,,20,,Avenida 1era. Norte Oriente,"LINESTRING (-92.8899925 16.9966064, -92.8903424 16.9966538)",2
544252360,residential,False,True,81.359,,20,,Avenida 1era. Norte Oriente,"LINESTRING (-92.8899925 16.9966064, -92.8892321 16.9965255)",2
544252360,residential,False,True,37.579,,20,,Avenida 1era. Norte Oriente,"LINESTRING (-92.8903424 16.9966538, -92.8899925 16.9966064)",2
544252361,residential,False,False,80.26,,30,,Avenida 1era. Norte Poniente,"LINESTRING (-92.8903424 16.9966538, -92.8910906 16.9967488)",2
544252365,residential,True,False,111.872,,20,,Calle Central Norte,"LINESTRING (-92.8903424 16.9966538, -92.8905147 16.9956613)",2
544252361,residential,False,False,122.395,,30,,Avenida 1era. Norte Poniente,"LINESTRING (-92.8913053 16.9967449, -92.8924459 16.9968925)",2
544252361,residential,False,True,22.835,,30,,Avenida 1era. Norte Poniente,"LINESTRING (-92.8913053 16.9967449, -92.8910906 16.9967488)",2
544252362,residential,False,True,95.396,,20,,Calle 1era. Poniente Norte,"LINESTRING (-92.8913053 16.9967449, -92.8912094 16.9975979)",2
944872492,residential,True,False,127.171,,20,,Calle 1era. Poniente Norte,"LINESTRING (-92.8913053 16.9967449, -92.8914294 16.9956074)",2
544252361,residential,False,False,113.806,,30,,Avenida 1era. Norte Poniente,"LINESTRING (-92.8934947 16.9970477, -92.8945515 16.9972093)",2
544252361,residential,False,True,112.855,,30,,Avenida 1era. Norte Poniente,"LINESTRING (-92.8934947 16.9970477, -92.8924459 16.9968925)",2
544436018,residential,False,True,110.41,,20,,Calle 3era. Poniente Norte,"LINESTRING (-92.8934947 16.9970477, -92.893639 16.9960644)",2
544436018,residential,False,False,47.647999999999996,,20,,Calle 3era. Poniente Norte,"LINESTRING (-92.8934947 16.9970477, -92.8934342 16.9973404, -92.8934179 16.9974696)",2
544252361,residential,False,False,104.304,,30,,Avenida 1era. Norte Poniente,"LINESTRING (-92.8945515 16.9972093, -92.8955224 16.9973427)",2
544252361,residential,False,True,113.806,,30,,Avenida 1era. Norte Poniente,"LINESTRING (-92.8945515 16.9972093, -92.8934947 16.9970477)",2
544436019,residential,False,True,112.674,,20,,Calle 4ta. Poniente Norte,"LINESTRING (-92.8945515 16.9972093, -92.894681 16.9962036)",2
544436019,residential,False,False,84.842,,20,,Calle 4ta. Poniente Norte,"LINESTRING (-92.8945515 16.9972093, -92.8945194 16.9972808, -92.8945013 16.997541, -92.8945583 16.9977705, -92.894551 16.9979589)",2
260459635,residential,False,True,48.184,,20,,Calle 5ta. Poniente Norte,"LINESTRING (-92.8955224 16.9973427, -92.895564 16.9969112)",2
544252361,residential,False,False,139.588,,30,,Avenida 1era. Norte Poniente,"LINESTRING (-92.8955224 16.9973427, -92.8968206 16.9975287)",2
544252361,residential,False,True,104.304,,30,,Avenida 1era. Norte Poniente,"LINESTRING (-92.8955224 16.9973427, -92.8945515 16.9972093)",2
"[910079673, 260459635]",residential,False,False,50.271,,20,,Calle 5ta. Poniente Norte,"LINESTRING (-92.8955224 16.9973427, -92.895475 16.9976875, -92.8954446 16.9977877)",2
544252362,residential,False,False,95.396,,20,,Calle 1era. Poniente Norte,"LINESTRING (-92.8912094 16.9975979, -92.8913053 16.9967449)",2
544252367,residential,False,False,119.944,,20,,Avenida 2da. Norte Poniente,"LINESTRING (-92.8912094 16.9975979, -92.8923225 16.9977724)",2
544252367,residential,False,True,23.722,,20,,Avenida 2da. Norte Poniente,"LINESTRING (-92.8912094 16.9975979, -92.8909895 16.997562)",2
544252363,residential,True,False,82.976,,20,,Calle 1era. Poniente Sur,"LINESTRING (-92.8916234 16.995074, -92.8916764 16.9943295)",2
544252370,residential,False,True,115.278,,30,,1era. Avenida Sur Poniente,"LINESTRING (-92.8916234 16.995074, -92.8927065 16.9950304)",2
930493014,residential,True,False,114.419,,30,,1era. Avenida Sur Poniente,"LINESTRING (-92.8916234 16.995074, -92.8905479 16.9951047)",2
544252364,residential,False,True,87.511,,20,,Calle 1era. Oriente Norte,"LINESTRING (-92.8891039 16.9973029, -92.8892321 16.9965255)",2
544252366,residential,False,False,119.942,,20,,Avenida 2da. Norte Oriente,"LINESTRING (-92.8891039 16.9973029, -92.8902197 16.9974607)",2
544252365,residential,True,False,90.667,,20,,Calle Central Norte,"LINESTRING (-92.8902197 16.9974607, -92.8903424 16.9966538)",2
544252366,residential,False,True,119.942,,20,,Avenida 2da. Norte Oriente,"LINESTRING (-92.8902197 16.9974607, -92.8891039 16.9973029)",2
544252367,residential,False,False,82.63,,20,,Avenida 2da. Norte Poniente,"LINESTRING (-92.8902197 16.9974607, -92.8909895 16.997562)",2
544252367,residential,False,True,119.944,,20,,Avenida 2da. Norte Poniente,"LINESTRING (-92.8923225 16.9977724, -92.8912094 16.9975979)",2
958253994,residential,False,False,53.367,,20,,Calle 2da. Poniente Norte,"LINESTRING (-92.8923225 16.9977724, -92.8922179 16.9982418)",2
"[908449628, 544252367]",residential,False,"[False, True]",127.525,,20,,"['Avenida 2da. Norte Poniente', 'Calle Tercera Poniente Norte']","LINESTRING (-92.8923225 16.9977724, -92.8929435 16.9978121, -92.8930226 16.9977929, -92.8930856 16.9977287, -92.8931513 16.9976646, -92.8932144 16.9975748, -92.8932586 16.9975671, -92.893409 16.9975826)",2
544252370,residential,False,False,115.278,,30,,1era. Avenida Sur Poniente,"LINESTRING (-92.8927065 16.9950304, -92.8916234 16.995074)",2
544252370,residential,False,True,29.826,,30,,1era. Avenida Sur Poniente,"LINESTRING (-92.8927065 16.9950304, -92.8929846 16.9950653)",2
897688329,residential,True,False,38.514,,,,Calle 2da. Poniente Sur,"LINESTRING (-92.8927065 16.9950304, -92.8926732 16.9953753)",2
930493014,residential,True,False,21.88,,30,,1era. Avenida Sur Poniente,"LINESTRING (-92.8905479 16.9951047, -92.8903461 16.9950663)",2
260459634,residential,False,False,125.262,,20,,Calle 8va. Poniente Sur,"LINESTRING (-92.8974295 16.9956596, -92.8972238 16.9967688)",2
260459634,residential,False,True,82.822,,20,,Calle 8va. Poniente Sur,"LINESTRING (-92.8974295 16.9956596, -92.8975443 16.9949229)",2
544252370,residential,False,False,48.863,,30,,1era. Avenida Sur Poniente,"LINESTRING (-92.8974295 16.9956596, -92.8969775 16.9955805)",2
544252370,residential,False,True,50.565,,30,,1era. Avenida Sur Poniente,"LINESTRING (-92.8974295 16.9956596, -92.8979011 16.9957178)",2
544252370,residential,False,False,50.565,,30,,1era. Avenida Sur Poniente,"LINESTRING (-92.8979011 16.9957178, -92.8974295 16.9956596)",2
544459311,residential,False,False,74.959,,20,,Calle 9na. Poniente Sur,"LINESTRING (-92.8979011 16.9957178, -92.8979878 16.9950488)",2
544459311,residential,False,True,133.869,,20,,Calle 9na. Poniente Sur,"LINESTRING (-92.8979011 16.9957178, -92.8976921 16.996905)",2
"[544252370, 910077876]",residential,False,"[False, True]",184.433,,30,,"['1era. Avenida Sur Poniente', 'Calle Décima Poniente Sur']","LINESTRING (-92.8979011 16.9957178, -92.898269 16.9957703, -92.8983032 16.9957828, -92.898319 16.9958274, -92.8981403 16.9970362)",2
"[544252371, 930493014]",residential,True,False,68.955,,"['30', '20']",,"['Calle Central Sur', '1era. Avenida Sur Poniente']","LINESTRING (-92.8903461 16.9950663, -92.8902368 16.9950798, -92.8901756 16.9955912)",2
544247891,residential,False,False,42.018,,20,,Avenida Central Oriente,"LINESTRING (-92.8889295 16.9952522, -92.8892997 16.9953843)",2
544277084,residential,False,True,83.08500000000001,,20,,Calle 1era. Oriente Sur,"LINESTRING (-92.8889295 16.9952522, -92.8890811 16.9948059, -92.889179 16.9945442)",2
544277094,residential,False,True,90.591,,20,,1era. Oriente Sur,"LINESTRING (-92.8896737 16.9937202, -92.8896763 16.9945349)",2
"[544277090, 544277091]",residential,False,True,201.09300000000002,,20,,"['Avenida 3era. Sur Oriente', 'Prolongación Central Sur']","LINESTRING (-92.8896737 16.9937202, -92.8908163 16.9938792, -92.8907616 16.9945815)",2
544277094,residential,False,False,102.422,,20,,1era. Oriente Sur,"LINESTRING (-92.8896737 16.9937202, -92.8897275 16.9932989, -92.8897785 16.9930911, -92.8899392 16.9928532)",2
544277094,residential,False,False,90.591,,20,,1era. Oriente Sur,"LINESTRING (-92.8896763 16.9945349, -92.8896737 16.9937202)",2
908436850,primary,False,True,34.513,MEX 195,80,,Avenida Segunda Sur Oriente,"LINESTRING (-92.8896763 16.9945349, -92.8893538 16.9945)",
908436850,primary,False,False,72.488,MEX 195,80,,Avenida Segunda Sur Oriente,"LINESTRING (-92.8896763 16.9945349, -92.8897823 16.9945365, -92.8903571 16.9945666)",
544277094,residential,False,True,102.422,,20,,1era. Oriente Sur,"LINESTRING (-92.8899392 16.9928532, -92.8897785 16.9930911, -92.8897275 16.9932989, -92.8896737 16.9937202)",2
544252361,residential,False,False,112.855,,30,,Avenida 1era. Norte Poniente,"LINESTRING (-92.8924459 16.9968925, -92.8934947 16.9970477)",2
544252361,residential,False,True,122.395,,30,,Avenida 1era. Norte Poniente,"LINESTRING (-92.8924459 16.9968925, -92.8913053 16.9967449)",2
544436017,residential,True,False,98.717,,20,,Calle 2da. Poniente Norte,"LINESTRING (-92.8924459 16.9968925, -92.8923225 16.9977724)",2
908449629,residential,False,False,76.699,,,,,"LINESTRING (-92.8934179 16.9974696, -92.8941384 16.9975017)",
929622908,residential,False,False,12.601,,,,,"LINESTRING (-92.8934179 16.9974696, -92.893409 16.9975826)",
544436018,residential,False,True,47.647999999999996,,20,,Calle 3era. Poniente Norte,"LINESTRING (-92.8934179 16.9974696, -92.8934342 16.9973404, -92.8934947 16.9970477)",2
544436019,residential,False,True,84.842,,20,,Calle 4ta. Poniente Norte,"LINESTRING (-92.894551 16.9979589, -92.8945583 16.9977705, -92.8945013 16.997541, -92.8945194 16.9972808, -92.8945515 16.9972093)",2
761875571,residential,False,False,113.409,,,,,"LINESTRING (-92.894551 16.9979589, -92.8945045 16.9980966, -92.8944294 16.9982197, -92.8943342 16.9984726, -92.894298 16.9986534, -92.8942819 16.9989328)",
"[910079673, 761875604]",residential,False,True,161.30600000000004,,,,Calle 5ta. Poniente Norte,"LINESTRING (-92.894551 16.9979589, -92.894597 16.9980559, -92.8946373 16.9981482, -92.8946976 16.9982571, -92.8947311 16.9983894, -92.894762 16.9984546, -92.8948304 16.9985149, -92.8949162 16.998538, -92.8950168 16.9985124, -92.8951161 16.9984688, -92.8951979 16.9984252, -92.8952877 16.9983777, -92.8953601 16.9983007, -92.8954111 16.9981776, -92.8954352 16.9980687)",
544436020,tertiary,False,True,101.534,,20,,Calle 4ta. Poniente Sur,"LINESTRING (-92.8949395 16.9944044, -92.8948594 16.9953143)",2
910079677,primary,False,False,34.245,MEX 195,80,,Avenida Segunda Sur Poniente,"LINESTRING (-92.8949395 16.9944044, -92.8952615 16.9944001)",
930493012,residential,False,False,85.456,,20,,Calle 4ta. Poniente Sur,"LINESTRING (-92.8949395 16.9944044, -92.8950799 16.9936477)",2
910079677,primary,False,True,113.208,MEX 195,80,,Avenida Segunda Sur Poniente,"LINESTRING (-92.8949395 16.9944044, -92.8946952 16.9943713, -92.8942117 16.9943175, -92.893886 16.9942606)",
930493012,residential,False,True,85.456,,20,,Calle 4ta. Poniente Sur,"LINESTRING (-92.8950799 16.9936477, -92.8949395 16.9944044)",2
544469922,residential,False,True,116.49199999999999,,20,,3era. Sur Poniente,"LINESTRING (-92.8950799 16.9936477, -92.8949136 16.9936003, -92.8948616 16.9935897, -92.8947701 16.9935836, -92.8946158 16.9936118, -92.8944804 16.993631, -92.8942604 16.99364, -92.8939989 16.9936657)",2
910509175,residential,False,False,25.282,,20,,3era. Sur Poniente,"LINESTRING (-92.8950799 16.9936477, -92.8952173 16.9935291, -92.8952622 16.9935028)",2
544252370,residential,False,False,102.075,,30,,1era. Avenida Sur Poniente,"LINESTRING (-92.8958091 16.9954478, -92.8948594 16.9953143)",2
544252370,residential,False,True,69.363,,30,,1era. Avenida Sur Poniente,"LINESTRING (-92.8958091 16.9954478, -92.8964581 16.9955103)",2
910079672,residential,False,False,93.094,,20,,Calle 5ta. Poniente Sur,"LINESTRING (-92.8958091 16.9954478, -92.8958999 16.9946151)",2
910079672,residential,False,True,100.946,,20,,Calle 5ta. Poniente Sur,"LINESTRING (-92.8958091 16.9954478, -92.8956748 16.9963465)",2
910079672,residential,False,False,20.374,,20,,Calle 5ta. Poniente Sur,"LINESTRING (-92.8960437 16.9938077, -92.8960991 16.9936323)",2
910079672,residential,False,True,62.048,,20,,Calle 5ta. Poniente Sur,"LINESTRING (-92.8960437 16.9938077, -92.8959569 16.9943595)",2
910079676,primary,False,True,106.655,MEX 195,80,,Avenida Segunda Sur Poniente,"LINESTRING (-92.8960437 16.9938077, -92.8957656 16.994012, -92.8955258 16.9942393, -92.8954044 16.99433, -92.8952615 16.9944001)",
"[910509964, 910509172, 910509173]",primary,False,False,348.93100000000004,MEX 195,80,yes,Avenida Segunda Sur Poniente,"LINESTRING (-92.8960437 16.9938077, -92.896298 16.9935204, -92.8966791 16.9931432, -92.8969279 16.9929179, -92.8972028 16.9926717, -92.8973557 16.9925165, -92.8974637 16.9923915, -92.8975241 16.9922122, -92.8974959 16.9920685, -92.8974015 16.9919426, -92.8972702 16.9918215, -92.8971416 16.9916799, -92.8969793 16.9913974)",
556634712,residential,False,True,23.923,,,,Calle Cuarta Poniente Sur,"LINESTRING (-92.8961798 16.9926748, -92.8959928 16.9927944)",
910079672,residential,False,True,106.815,,20,,Calle 5ta. Poniente Sur,"LINESTRING (-92.8961798 16.9926748, -92.8960991 16.9936323)",2
"[556634712, 910509170, 910509171]",residential,False,False,174.94400000000002,,,yes,Calle Cuarta Poniente Sur,"LINESTRING (-92.8961798 16.9926748, -92.8967876 16.9921179, -92.8969118 16.9920035, -92.8969507 16.9919137, -92.8969426 16.9917662, -92.8969406 16.9914077)",
544252368,residential,False,True,110.189,,20,,Calle 6ta. Poniente Sur,"LINESTRING (-92.8963116 16.9964913, -92.8964581 16.9955103)",2
910079675,tertiary,False,False,69.604,,20,,Avenida Central Poniente,"LINESTRING (-92.8963116 16.9964913, -92.8956748 16.9963465)",2
910079675,tertiary,False,True,52.936,,20,,Avenida Central Poniente,"LINESTRING (-92.8963116 16.9964913, -92.8967871 16.9966322)",2
544459312,residential,False,False,118.684,,20,,Calle 7ma. Poniente Sur,"LINESTRING (-92.8967871 16.9966322, -92.8969775 16.9955805)",2
910079675,tertiary,False,False,52.936,,20,,Avenida Central Poniente,"LINESTRING (-92.8967871 16.9966322, -92.8963116 16.9964913)",2
910079675,tertiary,False,True,48.859,,20,,Avenida Central Poniente,"LINESTRING (-92.8967871 16.9966322, -92.8972238 16.9967688)",2
544469923,residential,False,False,51.55,,20,,Calle 7ma. Poniente Norte,"LINESTRING (-92.8967871 16.9966322, -92.8967572 16.9967596, -92.8967179 16.9970905)",2
544459311,residential,False,False,133.869,,20,,Calle 9na. Poniente Sur,"LINESTRING (-92.8976921 16.996905, -92.8979011 16.9957178)",2
544469925,residential,False,False,115.75,,20,,9na. Poniente Norte,"LINESTRING (-92.8976921 16.996905, -92.8968206 16.9975287)",2
