osmid,oneway,name,highway,reversed,length,geometry,junction,maxspeed,access,bridge
485157430,True,Avenida José María Morelos y Pavón Poniente,secondary,False,22.884,"LINESTRING (-102.3541398 19.0876017, -102.3543562 19.0876248)",,,,
124875446,True,Avenida Lázaro Cárdenas,tertiary,False,9.786,"LINESTRING (-102.354545 19.0953833, -102.3546236 19.0953361)",,,,
726526281,True,Calle Francisco I. Madero Oriente,tertiary,False,27.514,"LINESTRING (-102.354545 19.0953833, -102.3542846 19.0953573)",,,,
191556940,False,Avenida José María Morelos y Pavón Poniente,tertiary,True,86.606,"LINESTRING (-102.3547529 19.0876545, -102.3555697 19.0877585)",,,,
127679796,True,Avenida José María Morelos y Pavón Poniente,secondary,False,41.816,"LINESTRING (-102.3543562 19.0876248, -102.3547529 19.0876545)",,,,
485393964,False,Avenida Constitución de 1814 Norte,secondary,True,133.926,"LINESTRING (-102.3543562 19.0876248, -102.3542084 19.0888211)",,20,yes,
127679799,False,Avenida Constitución de 1814 Norte,secondary,True,101.94,"LINESTRING (-102.3534688 19.0949129, -102.3535736 19.0940015)",,,,
733413782,True,Avenida Constitución de 1814 Norte,secondary,False,32.565,"LINESTRING (-102.3534688 19.0949129, -102.3534393 19.0950916, -102.3534566 19.0952024)",,,,
191556916,False,Avenida José María Morelos y Pavón Oriente,residential,False,56.974,"LINESTRING (-102.3507044 19.087271, -102.350165 19.0872191)",,,,
191556916,False,Avenida José María Morelos y Pavón Oriente,residential,True,122.113,"LINESTRING (-102.3507044 19.087271, -102.3518604 19.0873832)",,,,
724170582,False,Calle Licenciado Manuel de Aldarete y Soria,residential,False,106.765,"LINESTRING (-102.3507044 19.087271, -102.350533 19.0882174)",,,,
191556940,False,Avenida José María Morelos y Pavón Poniente,tertiary,False,86.606,"LINESTRING (-102.3555697 19.0877585, -102.3547529 19.0876545)",,,,
191556940,False,Avenida José María Morelos y Pavón Poniente,tertiary,True,131.233,"LINESTRING (-102.3555697 19.0877585, -102.3568074 19.087916)",,,,
191556896,True,Calle doctor José Sixto Verduzco,residential,False,122.149,"LINESTRING (-102.3577077 19.0879972, -102.3578379 19.0869056)",,,,
191556940,False,Avenida José María Morelos y Pavón Poniente,tertiary,False,95.035,"LINESTRING (-102.3577077 19.0879972, -102.3568074 19.087916)",,,,
191556940,False,Avenida José María Morelos y Pavón Poniente,tertiary,True,59.132,"LINESTRING (-102.3577077 19.0879972, -102.3582645 19.0880742)",,,,
725895082,False,Calle Licenciado Antonio José Moctezuma,residential,False,154.11,"LINESTRING (-102.3494312 19.0879946, -102.3491858 19.089361)",,,,
724170582,False,Calle Licenciado Manuel de Aldarete y Soria,residential,False,146.969,"LINESTRING (-102.350533 19.0882174, -102.3502654 19.0895147)",,,,
724170582,False,Calle Licenciado Manuel de Aldarete y Soria,residential,True,106.765,"LINESTRING (-102.350533 19.0882174, -102.3507044 19.087271)",,,,
725699754,True,Calle Francisco J. Mújica Oriente,residential,False,118.399,"LINESTRING (-102.350533 19.0882174, -102.3494312 19.0879946)",,,,
485157422,False,Calle Licenciado Cornelio Ortiz de Zárate,tertiary,False,143.123,"LINESTRING (-102.3517017 19.0884237, -102.351499 19.0896965)",,,,
485157422,False,Calle Licenciado Cornelio Ortiz de Zárate,tertiary,True,116.894,"LINESTRING (-102.3517017 19.0884237, -102.3518604 19.0873832)",,,,
485157423,True,Calle Francisco J. Mújica Oriente,residential,False,124.932,"LINESTRING (-102.3517017 19.0884237, -102.350533 19.0882174)",,,,
485157423,True,Calle Francisco J. Mújica Oriente,residential,False,135.976,"LINESTRING (-102.3529713 19.0886601, -102.3517017 19.0884237)",,,,
563947271,True,Calle José Sotero de Castañeda,residential,False,156.58,"LINESTRING (-102.3529713 19.0886601, -102.3528131 19.0900603)",,,,
191556892,True,Calle Doctor José María Coss,residential,False,134.118,"LINESTRING (-102.3553927 19.088953, -102.3555697 19.0877585)",,,,
725937064,True,Calle Francisco J. Mújica Poniente,residential,False,125.308,"LINESTRING (-102.3553927 19.088953, -102.3542084 19.0888211)",,,,
485157435,False,Calle Abrahám M. González,residential,False,31.502,"LINESTRING (-102.3566293 19.0890666, -102.3566281 19.0893499)",,,,
485157435,False,Calle Abrahám M. González,residential,True,129.303,"LINESTRING (-102.3566293 19.0890666, -102.3568074 19.087916)",,,,
725937064,True,Calle Francisco J. Mújica Poniente,residential,False,130.555,"LINESTRING (-102.3566293 19.0890666, -102.3553927 19.088953)",,,,
725168384,False,Calle Donato Bravo Izquierdo Oriente,residential,True,114.725,"LINESTRING (-102.3491858 19.089361, -102.3502654 19.0895147)",,,,
725895082,False,Calle Licenciado Antonio José Moctezuma,residential,False,59.867,"LINESTRING (-102.3491858 19.089361, -102.3490917 19.089892)",,,,
725895082,False,Calle Licenciado Antonio José Moctezuma,residential,True,154.11,"LINESTRING (-102.3491858 19.089361, -102.3494312 19.0879946)",,,,
485157435,False,Calle Abrahám M. González,residential,True,31.502,"LINESTRING (-102.3566281 19.0893499, -102.3566293 19.0890666)",,,,
"[485157435, 485393958, 485393959]",False,Calle Abrahám M. González,residential,False,55.62,"LINESTRING (-102.3566281 19.0893499, -102.3566251 19.0894384, -102.3566007 19.0897566, -102.3565956 19.0898491)",,,,yes
724170582,False,Calle Licenciado Manuel de Aldarete y Soria,residential,False,60.449,"LINESTRING (-102.3502654 19.0895147, -102.3501858 19.0900531)",,,,
724170582,False,Calle Licenciado Manuel de Aldarete y Soria,residential,True,146.969,"LINESTRING (-102.3502654 19.0895147, -102.350533 19.0882174)",,,,
725168384,False,Calle Donato Bravo Izquierdo Oriente,residential,False,114.725,"LINESTRING (-102.3502654 19.0895147, -102.3491858 19.089361)",,,,
725168384,False,Calle Donato Bravo Izquierdo Oriente,residential,True,131.194,"LINESTRING (-102.3502654 19.0895147, -102.351499 19.0896965)",,,,
485157422,False,Calle Licenciado Cornelio Ortiz de Zárate,tertiary,False,61.581,"LINESTRING (-102.351499 19.0896965, -102.3514158 19.0902447)",,,,
485157422,False,Calle Licenciado Cornelio Ortiz de Zárate,tertiary,True,143.123,"LINESTRING (-102.351499 19.0896965, -102.3517017 19.0884237)",,,,
725168384,False,Calle Donato Bravo Izquierdo Oriente,residential,False,131.194,"LINESTRING (-102.351499 19.0896965, -102.3502654 19.0895147)",,,,
725168384,False,Calle Donato Bravo Izquierdo Oriente,residential,True,143.889,"LINESTRING (-102.351499 19.0896965, -102.3528131 19.0900603)",,,,
191556947,True,Calle 5 de Febrero,residential,False,129.764,"LINESTRING (-102.3528131 19.0900603, -102.3540447 19.0901456)",,,,
725168384,False,Calle Donato Bravo Izquierdo Oriente,residential,False,143.889,"LINESTRING (-102.3528131 19.0900603, -102.351499 19.0896965)",,,,
733080077,True,Calle 5 de Febrero,residential,False,137.299,"LINESTRING (-102.3528131 19.0900603, -102.3518418 19.0908862)",,,,
485393964,False,Avenida Constitución de 1814 Norte,secondary,False,148.279,"LINESTRING (-102.3540447 19.0901456, -102.3542084 19.0888211)",,20,yes,
485393964,False,Avenida Constitución de 1814 Norte,secondary,True,11.766,"LINESTRING (-102.3540447 19.0901456, -102.3540317 19.0902507)",,20,yes,
725895082,False,Calle Licenciado Antonio José Moctezuma,residential,True,52.329,"LINESTRING (-102.3490061 19.0903556, -102.3490917 19.089892)",,,,
724170582,False,Calle Licenciado Manuel de Aldarete y Soria,residential,False,60.864,"LINESTRING (-102.3500777 19.0905733, -102.3500108 19.091117)",,,,
724170582,False,Calle Licenciado Manuel de Aldarete y Soria,residential,True,58.948,"LINESTRING (-102.3500777 19.0905733, -102.3501858 19.0900531)",,,,
725895083,False,Calle Alfonso Gravioto,residential,False,108.101,"LINESTRING (-102.3500777 19.0905733, -102.3490581 19.0904439)",,,,
725895083,False,Calle Alfonso Gravioto,residential,True,133.962,"LINESTRING (-102.3500777 19.0905733, -102.351338 19.0907549)",,,,
725895083,False,Calle Alfonso Gravioto,residential,False,54.915,"LINESTRING (-102.3518418 19.0908862, -102.351338 19.0907549)",,,,
733080077,True,Calle 5 de Febrero,residential,False,39.677,"LINESTRING (-102.3518418 19.0908862, -102.3515323 19.0910906)",,,,
127679790,False,Avenida Constitución de 1814 Norte,secondary,False,5.896,"LINESTRING (-102.3538964 19.0914196, -102.3538981 19.0913666)",,20,yes,
127679790,False,Avenida Constitución de 1814 Norte,secondary,True,151.516,"LINESTRING (-102.3538964 19.0914196, -102.3537254 19.0927726)",,20,yes,
191556938,False,Calle Marcelino Dávalos,residential,True,75.16,"LINESTRING (-102.3499367 19.0915893, -102.3506335 19.0917419)",,,,
724170582,False,Calle Licenciado Manuel de Aldarete y Soria,residential,False,55.682,"LINESTRING (-102.3499367 19.0915893, -102.3498342 19.0920806)",,,,
724170582,False,Calle Licenciado Manuel de Aldarete y Soria,residential,True,53.092,"LINESTRING (-102.3499367 19.0915893, -102.3500108 19.091117)",,,,
485393958,False,Calle Abrahám M. González,residential,False,53.214,"LINESTRING (-102.3564958 19.0916595, -102.3564735 19.0921376)",,,,
485393958,False,Calle Abrahám M. González,residential,True,104.409,"LINESTRING (-102.3564958 19.0916595, -102.3565475 19.0907218)",,,,
725950100,False,Calle Plan de San Luis,residential,False,82.54,"LINESTRING (-102.3564958 19.0916595, -102.3558671 19.0921045)",,,,
725950100,False,Calle Plan de San Luis,residential,True,57.032,"LINESTRING (-102.3564958 19.0916595, -102.356929 19.0913505)",,,,
191556938,False,Calle Marcelino Dávalos,residential,False,75.16,"LINESTRING (-102.3506335 19.0917419, -102.3499367 19.0915893)",,,,
485164422,False,Calle 5 de Febrero,residential,False,80.592,"LINESTRING (-102.3506335 19.0917419, -102.3512344 19.0912915)",,,,
485164422,False,Calle 5 de Febrero,residential,True,116.028,"LINESTRING (-102.3506335 19.0917419, -102.349776 19.0923993)",,,,
485164422,False,Calle 5 de Febrero,residential,False,116.028,"LINESTRING (-102.349776 19.0923993, -102.3506335 19.0917419)",,,,
485164422,False,Calle 5 de Febrero,residential,True,31.16,"LINESTRING (-102.349776 19.0923993, -102.3495481 19.0925786)",,,,
724170582,False,Calle Licenciado Manuel de Aldarete y Soria,residential,True,35.962,"LINESTRING (-102.349776 19.0923993, -102.3498342 19.0920806)",,,,
485164422,False,Calle 5 de Febrero,residential,False,31.16,"LINESTRING (-102.3495481 19.0925786, -102.349776 19.0923993)",,,,
124875446,True,Avenida Lázaro Cárdenas,tertiary,False,20.504,"LINESTRING (-102.3579666 19.0932226, -102.3581256 19.0931157)",,,,
226261634,False,Calle José Joaquín Emiliano,residential,False,15.212,"LINESTRING (-102.3579666 19.0932226, -102.3581091 19.0932467)",,,,
226261634,False,Calle José Joaquín Emiliano,residential,True,31.595,"LINESTRING (-102.3579666 19.0932226, -102.3576721 19.0931653)",,,,
226261042,False,Calle Gertrudis Sánchez,tertiary,False,111.313,"LINESTRING (-102.3513696 19.0935371, -102.3515362 19.0925485)",,,,
191556893,True,,tertiary,False,12.707,"LINESTRING (-102.3513696 19.0935371, -102.3513305 19.0935465, -102.3512967 19.0935671, -102.3512715 19.0935969)",roundabout,,,
191556922,True,Gabriel Leyva,tertiary,False,105.479,"LINESTRING (-102.3514628 19.0937411, -102.3524578 19.0938666)",,,,
191556893,True,,tertiary,False,14.054,"LINESTRING (-102.3514628 19.0937411, -102.3514837 19.0937216, -102.3514987 19.0936936, -102.3515053 19.0936628, -102.3515021 19.0936271)",roundabout,,,
191556893,True,,tertiary,False,3.199,"LINESTRING (-102.3513533 19.0937702, -102.3513836 19.093773)",roundabout,,,
226265959,False,Calle Gertrudis Sánchez,residential,True,143.31,"LINESTRING (-102.3513836 19.093773, -102.3512139 19.0950518)",,,,
191556893,True,,tertiary,False,9.233,"LINESTRING (-102.3513836 19.093773, -102.3514251 19.0937653, -102.3514628 19.0937411)",roundabout,,,
127679799,False,Avenida Constitución de 1814 Norte,secondary,False,20.3,"LINESTRING (-102.3535944 19.09382, -102.3535736 19.0940015)",,,,
127679799,False,Avenida Constitución de 1814 Norte,secondary,True,117.276,"LINESTRING (-102.3535944 19.09382, -102.3537254 19.0927726)",,,,
191556930,True,Gabriel Leyva,tertiary,False,117.939,"LINESTRING (-102.3535944 19.09382, -102.3524789 19.0937026)",,,,
127679799,False,Avenida Constitución de 1814 Norte,secondary,False,101.94,"LINESTRING (-102.3535736 19.0940015, -102.3534688 19.0949129)",,,,
127679799,False,Avenida Constitución de 1814 Norte,secondary,True,20.3,"LINESTRING (-102.3535736 19.0940015, -102.3535944 19.09382)",,,,
124875458,True,Avenida Lázaro Cárdenas,tertiary,False,64.955,"LINESTRING (-102.3563812 19.0940042, -102.3558566 19.0943132)",,,,
485393958,False,Calle Abrahám M. González,residential,True,16.577,"LINESTRING (-102.3563812 19.0940042, -102.3563761 19.0938552)",,,,
191556918,True,Avenida Aquiles Serdán Norte,tertiary,False,9.855,"LINESTRING (-102.3500839 19.094992, -102.3501168 19.094909)",,,,
124875455,True,Avenida Francisco I. Madero Oriente,tertiary,False,68.81099999999999,"LINESTRING (-102.3500839 19.094992, -102.3502075 19.0950072, -102.3507322 19.0950793)",,,,
124875446,True,Avenida Lázaro Cárdenas,tertiary,False,144.283,"LINESTRING (-102.3548653 19.0951777, -102.3560048 19.0944537)",,,,
726526281,True,Calle Francisco I. Madero Oriente,tertiary,False,22.245,"LINESTRING (-102.3548606 19.0954032, -102.354649 19.095397)",,,,
726549484,True,Avenida Lázaro Cárdenas,residential,False,25.219,"LINESTRING (-102.3548606 19.0954032, -102.3548502 19.0952994, -102.3548653 19.0951777)",,,,
154058094,True,,tertiary,False,22.741,"LINESTRING (-102.3546638 19.09562, -102.3548779 19.0956499)",,,,
127679793,True,,tertiary,False,38.385,"LINESTRING (-102.3577922 19.0957407, -102.3574289 19.0957046)",,,,
191556948,False,Calle Serapio Rendón,residential,False,11.848,"LINESTRING (-102.3577922 19.0957407, -102.357778 19.0958464)",,,,
191556948,False,Calle Serapio Rendón,residential,True,91.797,"LINESTRING (-102.3577922 19.0957407, -102.3578986 19.0949213)",,,,
191556916,False,Avenida José María Morelos y Pavón Oriente,residential,False,122.113,"LINESTRING (-102.3518604 19.0873832, -102.3507044 19.087271)",,,,
485157422,False,Calle Licenciado Cornelio Ortiz de Zárate,tertiary,False,116.894,"LINESTRING (-102.3518604 19.0873832, -102.3517017 19.0884237)",,,,
191556916,False,Avenida José María Morelos y Pavón Oriente,residential,True,135.122,"LINESTRING (-102.3518604 19.0873832, -102.3525359 19.0874473, -102.3527662 19.0874695, -102.3531391 19.087511)",,,,
191556916,False,Avenida José María Morelos y Pavón Oriente,residential,True,105.638,"LINESTRING (-102.3531391 19.087511, -102.3541398 19.0876017)",,,,
563947271,True,Calle José Sotero de Castañeda,residential,False,128.985,"LINESTRING (-102.3531391 19.087511, -102.3529713 19.0886601)",,,,
191556916,False,Avenida José María Morelos y Pavón Oriente,residential,False,135.122,"LINESTRING (-102.3531391 19.087511, -102.3527662 19.0874695, -102.3525359 19.0874473, -102.3518604 19.0873832)",,,,
226261040,False,Primera Privada Licenciado Cornelio Ortiz de Zárate,residential,False,116.355,"LINESTRING (-102.3490917 19.089892, -102.3501858 19.0900531)",,,,
725895082,False,Calle Licenciado Antonio José Moctezuma,residential,False,52.329,"LINESTRING (-102.3490917 19.089892, -102.3490061 19.0903556)",,,,
725895082,False,Calle Licenciado Antonio José Moctezuma,residential,True,59.867,"LINESTRING (-102.3490917 19.089892, -102.3491858 19.089361)",,,,
226261040,False,Primera Privada Licenciado Cornelio Ortiz de Zárate,residential,False,130.992,"LINESTRING (-102.3501858 19.0900531, -102.3514158 19.0902447)",,,,
226261040,False,Primera Privada Licenciado Cornelio Ortiz de Zárate,residential,True,116.355,"LINESTRING (-102.3501858 19.0900531, -102.3490917 19.089892)",,,,
724170582,False,Calle Licenciado Manuel de Aldarete y Soria,residential,False,58.948,"LINESTRING (-102.3501858 19.0900531, -102.3500777 19.0905733)",,,,
724170582,False,Calle Licenciado Manuel de Aldarete y Soria,residential,True,60.449,"LINESTRING (-102.3501858 19.0900531, -102.3502654 19.0895147)",,,,
226261040,False,Primera Privada Licenciado Cornelio Ortiz de Zárate,residential,True,130.992,"LINESTRING (-102.3514158 19.0902447, -102.3501858 19.0900531)",,,,
485157422,False,Calle Licenciado Cornelio Ortiz de Zárate,tertiary,False,57.318,"LINESTRING (-102.3514158 19.0902447, -102.351338 19.0907549)",,,,
485157422,False,Calle Licenciado Cornelio Ortiz de Zárate,tertiary,True,61.581,"LINESTRING (-102.3514158 19.0902447, -102.351499 19.0896965)",,,,
485157422,False,Calle Licenciado Cornelio Ortiz de Zárate,tertiary,True,57.318,"LINESTRING (-102.351338 19.0907549, -102.3514158 19.0902447)",,,,
725895083,False,Calle Alfonso Gravioto,residential,False,133.962,"LINESTRING (-102.351338 19.0907549, -102.3500777 19.0905733)",,,,
725895083,False,Calle Alfonso Gravioto,residential,True,54.915,"LINESTRING (-102.351338 19.0907549, -102.3518418 19.0908862)",,,,
733080076,False,Calle Licenciado Cornelio Ortiz de Zárate Sur,residential,False,58.997,"LINESTRING (-102.351338 19.0907549, -102.3512526 19.0912793)",,,,
725696777,False,Calle Gertrudis Sánchez,tertiary,True,43.013999999999996,"LINESTRING (-102.351338 19.0907549, -102.3514411 19.0908765, -102.3514733 19.0909398, -102.3515323 19.0910906)",,,,
226261028,False,Calle Plan de Guadalupe,residential,False,106.211,"LINESTRING (-102.3528673 19.0908855, -102.3537706 19.0913141)",,,,
485393972,False,Calle Pino Suárez,residential,True,5.891,"LINESTRING (-102.3528673 19.0908855, -102.3528297 19.0909248)",,,,
"[226261028, 485393965]",False,"['Calle 5 de Febrero', 'Calle Plan de Guadalupe']",residential,True,190.289,"LINESTRING (-102.3528673 19.0908855, -102.3526105 19.0907421, -102.35264 19.0906762, -102.3527017 19.0905926, -102.3528037 19.0905241, -102.3529592 19.0904861, -102.3531067 19.090481, -102.3539852 19.0906461)",,,,
226261042,False,Calle Gertrudis Sánchez,tertiary,True,71.981,"LINESTRING (-102.3516154 19.0919055, -102.3515362 19.0925485)",,,,
485393972,False,Calle Pino Suárez,residential,True,111.786,"LINESTRING (-102.3516154 19.0919055, -102.3507249 19.0924555)",,,,
"[725696776, 725696777, 226261042]",False,Calle Gertrudis Sánchez,tertiary,False,91.298,"LINESTRING (-102.3516154 19.0919055, -102.351609 19.0915568, -102.3515994 19.0914595, -102.3515671 19.0912403, -102.3515323 19.0910906)",,,,yes
485393972,False,Calle Pino Suárez,residential,False,169.861,"LINESTRING (-102.3516154 19.0919055, -102.3517817 19.0918447, -102.3519078 19.0917813, -102.3520365 19.0916951, -102.3521438 19.0916014, -102.3528297 19.0909248)",,,,
226261021,False,Calle Francisco Villa,residential,False,161.067,"LINESTRING (-102.3526498 19.0923633, -102.3528297 19.0909248)",,,,
191556902,True,Calle Aquiles Serdán,tertiary,False,44.785000000000004,"LINESTRING (-102.3526498 19.0923633, -102.352399 19.092608, -102.3523506 19.09265)",,,,
485393972,False,Calle Pino Suárez,residential,False,111.786,"LINESTRING (-102.3507249 19.0924555, -102.3516154 19.0919055)",,,,
725895078,False,Calle Emiliano Zapata,residential,True,85.875,"LINESTRING (-102.3507249 19.0924555, -102.3515362 19.0925485)",,,,
485393972,False,Calle Pino Suárez,residential,True,138.226,"LINESTRING (-102.3507249 19.0924555, -102.3506069 19.0925417, -102.3504996 19.0926355, -102.350387 19.0927572, -102.350087 19.0931686, -102.3498988 19.0934136)",,,,
226261042,False,Calle Gertrudis Sánchez,tertiary,False,71.981,"LINESTRING (-102.3515362 19.0925485, -102.3516154 19.0919055)",,,,
226261042,False,Calle Gertrudis Sánchez,tertiary,True,111.313,"LINESTRING (-102.3515362 19.0925485, -102.3513696 19.0935371)",,,,
725895078,False,Calle Emiliano Zapata,residential,False,85.875,"LINESTRING (-102.3515362 19.0925485, -102.3507249 19.0924555)",,,,
725895078,False,Calle Emiliano Zapata,residential,True,86.317,"LINESTRING (-102.3515362 19.0925485, -102.3523506 19.09265)",,,,
191556902,True,Calle Aquiles Serdán,tertiary,False,137.975,"LINESTRING (-102.3523506 19.09265, -102.3514326 19.0935372)",,,,
725895078,False,Calle Emiliano Zapata,residential,False,86.317,"LINESTRING (-102.3523506 19.09265, -102.3515362 19.0925485)",,,,
226261027,True,Calle Emiliano Zapata,residential,False,21.299,"LINESTRING (-102.3523506 19.09265, -102.3523685 19.09269, -102.3523973 19.0927141, -102.3524409 19.0927255, -102.3525108 19.0927055)",,,,
226261041,False,Calle Francisco Villa,residential,True,111.017,"LINESTRING (-102.3526029 19.0927111, -102.3524789 19.0937026)",,,,
725895079,False,Calle Emiliano Zapata,residential,False,9.698,"LINESTRING (-102.3526029 19.0927111, -102.3525108 19.0927055)",,,,
725895079,False,Calle Emiliano Zapata,residential,True,118.148,"LINESTRING (-102.3526029 19.0927111, -102.3537254 19.0927726)",,,,
725950100,False,Calle Plan de San Luis,residential,True,13.335,"LINESTRING (-102.3547888 19.0929318, -102.3548126 19.092814)",,,,
226261635,True,Calle Emiliano Zapata,residential,False,44.991,"LINESTRING (-102.3547888 19.0929318, -102.3549374 19.0929409, -102.3550992 19.0929487, -102.3552163 19.0929543)",,,,
226261025,True,Gabriel Leyva,residential,False,31.841,"LINESTRING (-102.3498317 19.0935055, -102.3501284 19.0935637)",,,,
485393972,False,Calle Pino Suárez,residential,False,12.415,"LINESTRING (-102.3498317 19.0935055, -102.3498988 19.0934136)",,,,
226261023,True,Avenida General Joaquín Amaro,residential,False,148.273,"LINESTRING (-102.3501284 19.0935637, -102.3499555 19.0948871)",,,,
226261025,True,Gabriel Leyva,residential,False,15.08,"LINESTRING (-102.3501284 19.0935637, -102.350269 19.0935909)",,,,
191556930,True,Gabriel Leyva,tertiary,False,102.983,"LINESTRING (-102.3524789 19.0937026, -102.3515021 19.0936271)",,,,
226261041,False,Calle Francisco Villa,residential,False,111.017,"LINESTRING (-102.3524789 19.0937026, -102.3526029 19.0927111)",,,,
226261041,False,Calle Francisco Villa,residential,True,18.37,"LINESTRING (-102.3524789 19.0937026, -102.3524578 19.0938666)",,,,
191556922,True,Gabriel Leyva,tertiary,False,118.201,"LINESTRING (-102.3524578 19.0938666, -102.3535736 19.0940015)",,,,
226261041,False,Calle Francisco Villa,residential,False,18.37,"LINESTRING (-102.3524578 19.0938666, -102.3524789 19.0937026)",,,,
226261041,False,Calle Francisco Villa,residential,True,148.395,"LINESTRING (-102.3524578 19.0938666, -102.3522874 19.0951914)",,,,
124875429,True,Avenida Francisco I. Madero Oriente,tertiary,False,49.545,"LINESTRING (-102.3512139 19.0950518, -102.3507468 19.094991)",,,,
226265959,False,Calle Gertrudis Sánchez,residential,False,143.31,"LINESTRING (-102.3512139 19.0950518, -102.3513836 19.093773)",,,,
226265959,False,Calle Gertrudis Sánchez,residential,True,10.31,"LINESTRING (-102.3512139 19.0950518, -102.3512017 19.0951438)",,,,
124875429,True,Avenida Francisco I. Madero Oriente,tertiary,False,113.863,"LINESTRING (-102.3522874 19.0951914, -102.3512139 19.0950518)",,,,
226261041,False,Calle Francisco Villa,residential,False,148.395,"LINESTRING (-102.3522874 19.0951914, -102.3524578 19.0938666)",,,,
726938986,False,Calle Francisco Villa,residential,True,9.589,"LINESTRING (-102.3522874 19.0951914, -102.3522763 19.095277)",,,,
226261612,False,Calle Jesús Carranza,residential,False,54.225,"LINESTRING (-102.3572183 19.0897266, -102.357478 19.090148)",,,,
485393957,False,Calle 5 de Febrero,residential,False,66.836,"LINESTRING (-102.3572183 19.0897266, -102.3565956 19.0898491)",,,,
226261612,False,Calle Jesús Carranza,residential,False,53.416,"LINESTRING (-102.357478 19.090148, -102.3577793 19.0905349)",,,,
226261612,False,Calle Jesús Carranza,residential,True,54.225,"LINESTRING (-102.357478 19.090148, -102.3572183 19.0897266)",,,,
226261620,False,Calle Plan de Guadalupe,residential,True,116.753,"LINESTRING (-102.357478 19.090148, -102.3565475 19.0907218)",,,,
485393964,False,Avenida Constitución de 1814 Norte,secondary,False,11.766,"LINESTRING (-102.3540317 19.0902507, -102.3540447 19.0901456)",,20,yes,
"[485393963, 485393964, 127679790]",False,Avenida Constitución de 1814 Norte,secondary,True,44.236999999999995,"LINESTRING (-102.3540317 19.0902507, -102.3540208 19.0903388, -102.3539858 19.0906416, -102.3539852 19.0906461)",,20,yes,yes
"[226261593, 725937066]",True,Calle 5 de Febrero,residential,False,240.11,"LINESTRING (-102.3540317 19.0902507, -102.3548465 19.0903765, -102.3549037 19.0903664, -102.3549242 19.0903319, -102.3548444 19.0899741, -102.3548481 19.0897442, -102.3548923 19.0895701, -102.3549955 19.0894621, -102.355165 19.0893751, -102.3553411 19.089301)",,,,
226261612,False,Calle Jesús Carranza,residential,False,75.12,"LINESTRING (-102.3578684 19.0906534, -102.3582481 19.0912258)",,,,
226261612,False,Calle Jesús Carranza,residential,True,16.164,"LINESTRING (-102.3578684 19.0906534, -102.3577793 19.0905349)",,,,
725950100,False,Calle Plan de San Luis,residential,False,60.239,"LINESTRING (-102.3578684 19.0906534, -102.3574193 19.0909901)",,,,
226261620,False,Calle Plan de Guadalupe,residential,False,116.753,"LINESTRING (-102.3565475 19.0907218, -102.357478 19.090148)",,,,
226261620,False,Calle Plan de Guadalupe,residential,True,25.794,"LINESTRING (-102.3565475 19.0907218, -102.3563356 19.0908389)",,,,
485393958,False,Calle Abrahám M. González,residential,False,104.409,"LINESTRING (-102.3565475 19.0907218, -102.3564958 19.0916595)",,,,
485393958,False,Calle Abrahám M. González,residential,True,97.17099999999999,"LINESTRING (-102.3565475 19.0907218, -102.356593 19.089896, -102.3565956 19.0898491)",,,,
