osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,tunnel
31731830,True,1,Calle Ferrocarril Sur,secondary,False,28.091,40,"LINESTRING (-98.1911575 19.3124931, -98.1911445 19.3125347, -98.1910821 19.3127355)",
31731831,False,2,Andador Carrasco,secondary,False,101.728,,"LINESTRING (-98.1914553 19.3115076, -98.1909147 19.3107482)",
31731830,True,1,Calle Ferrocarril Sur,secondary,False,42.67400000000001,40,"LINESTRING (-98.1914553 19.3115076, -98.1914364 19.3115672, -98.1913667 19.3117863, -98.1913385 19.3118752)",
31731834,False,,Avenida Malintzi,residential,True,174.781,40,"LINESTRING (-98.1886427 19.3105718, -98.1901265 19.3112858)",
31966695,False,,Calle Libertad,residential,True,113.03,40,"LINESTRING (-98.1886427 19.3105718, -98.1892326 19.3097213)",
31731834,False,,Avenida Malintzi,residential,False,143.078,40,"LINESTRING (-98.1913385 19.3118752, -98.1901265 19.3112858)",
31731830,True,1,Calle Ferrocarril Sur,secondary,False,71.28500000000001,40,"LINESTRING (-98.1913385 19.3118752, -98.1913372 19.3118797, -98.1911623 19.3124764, -98.1911575 19.3124931)",
31731831,False,2,Andador Carrasco,secondary,True,101.728,,"LINESTRING (-98.1909147 19.3107482, -98.1914553 19.3115076)",
31731839,False,2,Calle Progreso,secondary,False,111.682,,"LINESTRING (-98.1909147 19.3107482, -98.1900181 19.3102071)",
31731839,False,2,Calle Progreso,secondary,True,98.553,,"LINESTRING (-98.1892326 19.3097213, -98.1900181 19.3102071)",
31966695,False,,Calle Libertad,residential,False,113.03,40,"LINESTRING (-98.1892326 19.3097213, -98.1886427 19.3105718)",
31731830,True,1,Calle Ferrocarril Sur,secondary,False,40.855,40,"LINESTRING (-98.191569 19.3111562, -98.1914553 19.3115076)",
31846246,False,2,Calle Centenario Oriente,secondary,True,25.610999999999997,40,"LINESTRING (-98.1902394 19.3153702, -98.1903444 19.3153757, -98.1903781 19.3153771, -98.1904705 19.3154245)",
31966732,False,2,Calle Ferrocarril Sur,secondary,True,82.26599999999999,40,"LINESTRING (-98.1902394 19.3153702, -98.1902258 19.3152149, -98.1902265 19.3150632, -98.1903454 19.3146457)",
31966787,False,,Calle Ejército Nacional,residential,False,37.809,40,"LINESTRING (-98.1902394 19.3153702, -98.1901534 19.3153845, -98.1900737 19.3153907, -98.1900013 19.3153774, -98.1898988 19.3153199)",
915023205,False,2,Calle Ferrocarril Sur,secondary,False,158.45,40,"LINESTRING (-98.1902394 19.3153702, -98.1902459 19.3154756, -98.1902378 19.3155678, -98.1898811 19.3167476)",
31973781,False,2,Calle Delfino Montiel,secondary,False,34.074,,"LINESTRING (-98.1885732 19.3176524, -98.1882757 19.3175296)",
31973781,False,2,Calle Delfino Montiel,secondary,True,12.413,,"LINESTRING (-98.1885732 19.3176524, -98.1886805 19.3176994)",
31846254,False,,Calle Felipe Santiago Xicoténcatl,residential,True,111.576,40,"LINESTRING (-98.1885732 19.3176524, -98.1887061 19.3175476, -98.1893894 19.3170093)",
31966712,False,,Avenida 5 de Mayo,residential,False,92.142,40,"LINESTRING (-98.1910821 19.3127355, -98.1906095 19.3127143, -98.1902046 19.3127103)",
"[901806836, 902835021]",True,1,Calle Ferrocarril Sur,secondary,False,226.098,40,"LINESTRING (-98.1910821 19.3127355, -98.1910771 19.3127496, -98.1907522 19.3136586, -98.1905959 19.3140276, -98.1903454 19.3146457)",
31966712,False,,Avenida 5 de Mayo,residential,False,94.747,40,"LINESTRING (-98.1902046 19.3127103, -98.1893143 19.3125685)",
31966775,False,,Avenida Melchor Ocampo,residential,False,178.977,40,"LINESTRING (-98.1902046 19.3127103, -98.1892801 19.3140629)",
31966712,False,,Avenida 5 de Mayo,residential,True,92.142,40,"LINESTRING (-98.1902046 19.3127103, -98.1906095 19.3127143, -98.1910821 19.3127355)",
31966712,False,,Avenida 5 de Mayo,residential,True,70.384,40,"LINESTRING (-98.1879051 19.3121176, -98.1885226 19.3123647)",
31731834,False,,Avenida Malintzi,residential,False,174.781,40,"LINESTRING (-98.1901265 19.3112858, -98.1886427 19.3105718)",
31731834,False,,Avenida Malintzi,residential,True,143.078,40,"LINESTRING (-98.1901265 19.3112858, -98.1913385 19.3118752)",
31966716,False,,Avenida Cuauhtémoc,residential,False,71.502,40,"LINESTRING (-98.1901265 19.3112858, -98.1897831 19.3118412)",
31966712,False,,Avenida 5 de Mayo,residential,True,94.747,40,"LINESTRING (-98.1893143 19.3125685, -98.1902046 19.3127103)",
31966716,False,,Avenida Cuauhtémoc,residential,False,144.548,40,"LINESTRING (-98.1893143 19.3125685, -98.1885908 19.3136747)",
31966716,False,,Avenida Cuauhtémoc,residential,True,94.66,40,"LINESTRING (-98.1893143 19.3125685, -98.1897831 19.3118412)",
31966712,False,,Avenida 5 de Mayo,residential,False,86.80199999999999,40,"LINESTRING (-98.1893143 19.3125685, -98.1888774 19.3125067, -98.1885226 19.3123647)",
31769331,False,,Avenida Benito Juárez,residential,False,184.094,40,"LINESTRING (-98.1897831 19.3118412, -98.1882148 19.3110993)",
31769331,False,,Avenida Benito Juárez,residential,True,161.419,40,"LINESTRING (-98.1897831 19.3118412, -98.1911575 19.3124931)",
31966716,False,,Avenida Cuauhtémoc,residential,False,94.66,40,"LINESTRING (-98.1897831 19.3118412, -98.1893143 19.3125685)",
31966716,False,,Avenida Cuauhtémoc,residential,True,71.502,40,"LINESTRING (-98.1897831 19.3118412, -98.1901265 19.3112858)",
31966722,False,,Avenida Moctezuma,residential,False,129.215,40,"LINESTRING (-98.1903454 19.3146457, -98.1892801 19.3140629)",
31966732,False,2,Calle Ferrocarril Sur,secondary,False,82.26599999999999,40,"LINESTRING (-98.1903454 19.3146457, -98.1902265 19.3150632, -98.1902258 19.3152149, -98.1902394 19.3153702)",
31966716,False,,Avenida Cuauhtémoc,residential,False,81.344,40,"LINESTRING (-98.1885908 19.3136747, -98.1881128 19.3142506)",
31966716,False,,Avenida Cuauhtémoc,residential,True,144.548,40,"LINESTRING (-98.1885908 19.3136747, -98.1893143 19.3125685)",
31966722,False,,Avenida Moctezuma,residential,False,43.813,40,"LINESTRING (-98.1885908 19.3136747, -98.1882265 19.3134822)",
31966722,False,,Avenida Moctezuma,residential,True,84.234,40,"LINESTRING (-98.1885908 19.3136747, -98.1892801 19.3140629)",
31846254,False,,Calle Felipe Santiago Xicoténcatl,residential,True,59.237,40,"LINESTRING (-98.1893894 19.3170093, -98.1898811 19.3167476)",
31966728,False,,Avenida Revolución,residential,True,17.845,40,"LINESTRING (-98.1893894 19.3170093, -98.1892697 19.3168953)",
31846254,False,,Calle Felipe Santiago Xicoténcatl,residential,False,111.576,40,"LINESTRING (-98.1893894 19.3170093, -98.1887061 19.3175476, -98.1885732 19.3176524)",
31846254,False,,Calle Felipe Santiago Xicoténcatl,residential,False,59.237,40,"LINESTRING (-98.1898811 19.3167476, -98.1893894 19.3170093)",
846508523,False,2,Calle Ferrocarril Sur,secondary,False,147.754,40,"LINESTRING (-98.1898811 19.3167476, -98.1894904 19.3180242)",
31846254,False,,Calle Felipe Santiago Xicoténcatl,residential,True,24.863999999999997,40,"LINESTRING (-98.1898811 19.3167476, -98.1899655 19.3167009, -98.1900809 19.3166276)",
915023205,False,2,Calle Ferrocarril Sur,secondary,True,158.45000000000002,40,"LINESTRING (-98.1898811 19.3167476, -98.1902378 19.3155678, -98.1902459 19.3154756, -98.1902394 19.3153702)",
846508523,False,2,Calle Ferrocarril Sur,secondary,True,4.023,40,"LINESTRING (-98.1894776 19.3180583, -98.1894904 19.3180242)",
"[846187005, 31966750]",False,,"['Calle Ferrocarril Sur', 'Barranca de Briones']",residential,"[False, True]",194.683,40,"LINESTRING (-98.1894776 19.3180583, -98.1892607 19.3187838, -98.1892233 19.3188169, -98.1891739 19.3188099, -98.1883498 19.318354)",
"[902845061, 902845054, 902845055]",True,1,Calle La Paz,secondary,False,23.446,,"LINESTRING (-98.1894776 19.3180583, -98.1895076 19.3180723, -98.1896149 19.3181147, -98.1896797 19.3181477)",yes
31966785,False,,1ra Privada Ignacio Zaragoza,residential,False,101.724,40,"LINESTRING (-98.1882757 19.3175296, -98.1888909 19.3168226)",
31973642,False,2,Calle Plaza de los Constituyentes,secondary,False,78.036,,"LINESTRING (-98.1882757 19.3175296, -98.1880038 19.3181828)",
31973781,False,2,Calle Delfino Montiel,secondary,True,34.074,,"LINESTRING (-98.1882757 19.3175296, -98.1885732 19.3176524)",
846159520,False,,Calle Delfino Montiel,residential,False,42.063,40,"LINESTRING (-98.1882757 19.3175296, -98.1879174 19.31736)",
31966728,False,,Avenida Revolución,residential,False,21.122,40,"LINESTRING (-98.1882579 19.315424, -98.1883677 19.3155832)",
31966775,False,,Avenida Melchor Ocampo,residential,True,102.471,40,"LINESTRING (-98.1882579 19.315424, -98.1888296 19.3146769)",
31966722,False,,Avenida Moctezuma,residential,False,84.234,40,"LINESTRING (-98.1892801 19.3140629, -98.1885908 19.3136747)",
31966722,False,,Avenida Moctezuma,residential,True,129.215,40,"LINESTRING (-98.1892801 19.3140629, -98.1903454 19.3146457)",
31966775,False,,Avenida Melchor Ocampo,residential,False,83.043,40,"LINESTRING (-98.1892801 19.3140629, -98.1888296 19.3146769)",
31966775,False,,Avenida Melchor Ocampo,residential,True,178.977,40,"LINESTRING (-98.1892801 19.3140629, -98.1902046 19.3127103)",
31966728,False,,Avenida Revolución,residential,False,17.845,40,"LINESTRING (-98.1892697 19.3168953, -98.1893894 19.3170093)",
31966728,False,,Avenida Revolución,residential,True,25.196,40,"LINESTRING (-98.1892697 19.3168953, -98.1891641 19.3166918)",
31966778,False,,Calle Ignacio Zaragoza,residential,False,40.563,40,"LINESTRING (-98.1892697 19.3168953, -98.1888909 19.3168226)",
31966778,False,,Calle Ignacio Zaragoza,residential,True,23.877,40,"LINESTRING (-98.1883047 19.3166577, -98.1885221 19.3167211)",
846191424,False,,,residential,False,26.559,,"LINESTRING (-98.1883047 19.3166577, -98.1884504 19.3164624)",
31966778,False,,Calle Ignacio Zaragoza,residential,False,52.004999999999995,40,"LINESTRING (-98.1883047 19.3166577, -98.1878466 19.3166589, -98.1878182 19.316682)",
31966778,False,,Calle Ignacio Zaragoza,residential,False,23.877,40,"LINESTRING (-98.1885221 19.3167211, -98.1883047 19.3166577)",
31966778,False,,Calle Ignacio Zaragoza,residential,True,40.312,40,"LINESTRING (-98.1885221 19.3167211, -98.1888909 19.3168226)",
31966781,False,,2da Privada Ignacio Zaragoza,residential,True,95.255,40,"LINESTRING (-98.1885221 19.3167211, -98.1879174 19.31736)",
31966781,False,,2da Privada Ignacio Zaragoza,residential,False,95.255,40,"LINESTRING (-98.1879174 19.31736, -98.1885221 19.3167211)",
846159520,False,,Calle Delfino Montiel,residential,True,42.063,40,"LINESTRING (-98.1879174 19.31736, -98.1882757 19.3175296)",
31966778,False,,Calle Ignacio Zaragoza,residential,False,40.312,40,"LINESTRING (-98.1888909 19.3168226, -98.1885221 19.3167211)",
31966778,False,,Calle Ignacio Zaragoza,residential,True,40.563,40,"LINESTRING (-98.1888909 19.3168226, -98.1892697 19.3168953)",
31966785,False,,1ra Privada Ignacio Zaragoza,residential,True,101.724,40,"LINESTRING (-98.1888909 19.3168226, -98.1882757 19.3175296)",
31966775,False,,Avenida Melchor Ocampo,residential,False,102.471,40,"LINESTRING (-98.1888296 19.3146769, -98.1882579 19.315424)",
31966775,False,,Avenida Melchor Ocampo,residential,True,83.043,40,"LINESTRING (-98.1888296 19.3146769, -98.1892801 19.3140629)",
31966787,False,,Calle Ejército Nacional,residential,False,88.909,40,"LINESTRING (-98.1888296 19.3146769, -98.1881128 19.3142506)",
31966787,False,,Calle Ejército Nacional,residential,True,133.043,40,"LINESTRING (-98.1888296 19.3146769, -98.1898988 19.3153199)",
31966716,False,,Avenida Cuauhtémoc,residential,True,81.344,40,"LINESTRING (-98.1881128 19.3142506, -98.1885908 19.3136747)",
31966787,False,,Calle Ejército Nacional,residential,True,88.909,40,"LINESTRING (-98.1881128 19.3142506, -98.1888296 19.3146769)",
26730517,True,2,Avenida Antonio Díaz Varela,secondary,False,158.788,40,"LINESTRING (-98.1958474 19.3142161, -98.1943349 19.3141733)",
141115454,True,,Avenida Manuel Saldaña Norte,residential,False,155.255,40,"LINESTRING (-98.1958474 19.3142161, -98.1958148 19.315612)",
39634650,True,,Calle Miguel Hidalgo Sur,residential,False,39.021,40,"LINESTRING (-98.1927908 19.3126599, -98.1928041 19.3130106)",
846512625,True,,Calle Agustín de Iturbide Oriente,residential,False,160.449,40,"LINESTRING (-98.1927908 19.3126599, -98.1943191 19.3127033)",
39634650,True,,Calle Miguel Hidalgo Sur,residential,False,162.191,40,"LINESTRING (-98.1927716 19.3112014, -98.1927908 19.3126599)",
158145272,True,,Calle José María Morelos y Pavón Oriente,residential,False,115.03,40,"LINESTRING (-98.1927716 19.3112014, -98.1916763 19.3111603)",
31527262,False,,Calle Román Saldaña,residential,False,100.65,40,"LINESTRING (-98.1914374 19.3171395, -98.1909056 19.3178928)",
31527262,False,,Calle Román Saldaña,residential,True,104.835,40,"LINESTRING (-98.1914374 19.3171395, -98.1919934 19.3163562)",
31527281,False,,Calle de la Virgen,residential,False,68.21,40,"LINESTRING (-98.1914374 19.3171395, -98.1909167 19.3167723)",
31527281,False,,Calle de la Virgen,residential,True,66.622,40,"LINESTRING (-98.1914374 19.3171395, -98.1919652 19.3174725)",
31527164,False,2,Calle Centenario Oriente,secondary,False,100.762,40,"LINESTRING (-98.1911871 19.3158641, -98.1919934 19.3163562)",
31527164,False,2,Calle Centenario Oriente,secondary,True,89.688,40,"LINESTRING (-98.1911871 19.3158641, -98.1904705 19.3154245)",
31527208,False,,Libertad,residential,False,100.429,40,"LINESTRING (-98.1911871 19.3158641, -98.1909599 19.3161056, -98.1904502 19.3164301)",
31769331,False,,Avenida Benito Juárez,residential,True,184.094,40,"LINESTRING (-98.1882148 19.3110993, -98.1897831 19.3118412)",
93554440,False,,,residential,False,46.158,40,"LINESTRING (-98.1922216 19.3171352, -98.1919652 19.3174725)",
93554443,False,,Privada del Norte,residential,True,45.33,40,"LINESTRING (-98.1922216 19.3171352, -98.1918582 19.3169148)",
846501574,False,,Calle del Norte,residential,False,39.37,40,"LINESTRING (-98.1922216 19.3171352, -98.1925301 19.3173367)",
93554477,True,1,,residential,False,28.28,40,"LINESTRING (-98.1958437 19.3110799, -98.1960275 19.3112659)",
901787576,True,1,Avenida Manuel Saldaña Sur,residential,False,20.037,40,"LINESTRING (-98.1958437 19.3110799, -98.1958347 19.3112599)",
31967446,True,,Calle del Norte,residential,False,47.017,40,"LINESTRING (-98.1925301 19.3173367, -98.1922672 19.3176791)",
846501574,False,,Calle del Norte,residential,True,39.37,40,"LINESTRING (-98.1925301 19.3173367, -98.1922216 19.3171352)",
31527281,False,,Calle de la Virgen,residential,False,66.622,40,"LINESTRING (-98.1919652 19.3174725, -98.1914374 19.3171395)",
31527281,False,,Calle de la Virgen,residential,True,39.141,40,"LINESTRING (-98.1919652 19.3174725, -98.1922672 19.3176791)",
93554440,False,,,residential,True,46.158,40,"LINESTRING (-98.1919652 19.3174725, -98.1922216 19.3171352)",
846501575,True,2,Calle Miguel Hidalgo Norte,secondary,False,122.849,40,"LINESTRING (-98.1927906 19.3144907, -98.1927873 19.3155955)",
31527196,True,,Calle Bernardo Picaso,residential,False,55.296,40,"LINESTRING (-98.1927906 19.3144907, -98.1926344 19.3144859, -98.1922752 19.3145722)",
93554443,False,,Privada del Norte,residential,False,45.33,40,"LINESTRING (-98.1918582 19.3169148, -98.1922216 19.3171352)",
31527076,False,,Calle José María Morelos y Pavón Poniente,residential,False,20.243,40,"LINESTRING (-98.1960275 19.3112659, -98.1958347 19.3112599)",
31527076,False,,Calle José María Morelos y Pavón Poniente,residential,True,40.965,40,"LINESTRING (-98.1960275 19.3112659, -98.1964176 19.3112795)",
31527309,False,,Privada Román Saldaña,residential,False,49.513,40,"LINESTRING (-98.1902281 19.3177057, -98.1898404 19.3174519)",
31527309,False,,Privada Román Saldaña,residential,True,70.744,40,"LINESTRING (-98.1902281 19.3177057, -98.1907757 19.3180768)",
93835286,False,,Privada de la Virgen,residential,True,126.465,40,"LINESTRING (-98.1902281 19.3177057, -98.1909167 19.3167723)",
905585803,True,2,Calle Centenario Oriente,secondary,False,10.355,40,"LINESTRING (-98.1942229 19.3179561, -98.1942989 19.3180155)",
31527281,False,,Calle de la Virgen,residential,False,62.002,40,"LINESTRING (-98.1909167 19.3167723, -98.1904502 19.3164301)",
31527281,False,,Calle de la Virgen,residential,True,68.21,40,"LINESTRING (-98.1909167 19.3167723, -98.1914374 19.3171395)",
93835286,False,,Privada de la Virgen,residential,False,126.465,40,"LINESTRING (-98.1909167 19.3167723, -98.1902281 19.3177057)",
31731839,False,2,Calle Progreso,secondary,False,98.553,,"LINESTRING (-98.1900181 19.3102071, -98.1892326 19.3097213)",
31731839,False,2,Calle Progreso,secondary,True,111.682,,"LINESTRING (-98.1900181 19.3102071, -98.1909147 19.3107482)",
97726985,False,,Agustín de Iturbide,residential,True,82.728,40,"LINESTRING (-98.1900181 19.3102071, -98.1895498 19.3108056)",
97726985,False,,Agustín de Iturbide,residential,False,82.728,40,"LINESTRING (-98.1895498 19.3108056, -98.1900181 19.3102071)",
