osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref
154638966,False,Calle 10,tertiary,False,135.256,"LINESTRING (-110.9027365 27.9201288, -110.9026709 27.9213438)",,,
154638966,False,Calle 10,tertiary,True,68.582,"LINESTRING (-110.9027365 27.9201288, -110.9027473 27.9195121)",,,
154831627,False,Avenida Alberado L. RodríguezX,residential,True,65.562,"LINESTRING (-110.9027365 27.9201288, -110.9033973 27.9200468)",,,
154638966,False,Calle 10,tertiary,False,68.582,"LINESTRING (-110.9027473 27.9195121, -110.9027365 27.9201288)",,,
154831636,False,Avenida IX,residential,True,54.819,"LINESTRING (-110.9027473 27.9195121, -110.9032989 27.919438)",,,
154638966,False,Calle 10,tertiary,True,131.886,"LINESTRING (-110.9027473 27.9195121, -110.9025873 27.9185077, -110.9025602 27.9183376)",,,
154831631,True,Avenida IX,residential,False,139.59,"LINESTRING (-110.9027473 27.9195121, -110.901718 27.9196213, -110.9013367 27.9196617)",,,
154638959,False,Calle 10,residential,False,46.103,"LINESTRING (-110.9020651 27.923618, -110.9019279 27.9240145)",,,
154638966,False,Calle 10,tertiary,True,130.077,"LINESTRING (-110.9020651 27.923618, -110.9024638 27.9225025)",,,
1159473139,False,Avenida Serdán,secondary,True,110.04,"LINESTRING (-110.9020651 27.923618, -110.9009803 27.9233718)",2,,
1159473139,False,Avenida Serdán,secondary,False,129.595,"LINESTRING (-110.9020651 27.923618, -110.9031405 27.923906, -110.9033246 27.9239637)",2,,
154638966,False,Calle 10,tertiary,False,63.322,"LINESTRING (-110.9023708 27.9171855, -110.9024623 27.9177492)",,,
154831638,True,Avenida V,residential,False,96.023,"LINESTRING (-110.9023708 27.9171855, -110.9013981 27.9172691)",,,
154640014,True,Calle 17,residential,False,86.97,"LINESTRING (-110.8950084 27.9241405, -110.8949071 27.9233635)",,,
154640045,True,Avenida XV,residential,False,100.758,"LINESTRING (-110.8950084 27.9241405, -110.8960333 27.9241085)",,,
154955589,True,Calle 16,residential,False,93.588,"LINESTRING (-110.895925 27.9232723, -110.8960333 27.9241085)",,,
1159473139,False,Avenida Serdán,secondary,False,85.359,"LINESTRING (-110.895925 27.9232723, -110.8967898 27.9231987)",2,,
1159473139,False,Avenida Serdán,secondary,True,100.521,"LINESTRING (-110.895925 27.9232723, -110.8949071 27.9233635)",2,,
154831633,False,Avenida IX,residential,True,119.387,"LINESTRING (-110.8943429 27.9203406, -110.8955504 27.9202206)",,,
154640021,True,Calle 12,residential,False,93.32,"LINESTRING (-110.8997187 27.9232209, -110.8995908 27.9240525)",,,
1159473139,False,Avenida Serdán,secondary,False,125.08200000000001,"LINESTRING (-110.8997187 27.9232209, -110.9003159 27.9232923, -110.9009803 27.9233718)",2,,
1159473139,False,Avenida Serdán,secondary,True,99.26599999999999,"LINESTRING (-110.8997187 27.9232209, -110.8992193 27.9231653, -110.8987163 27.9231092)",2,,
154640043,True,Calle 14,residential,False,104.33,"LINESTRING (-110.8978655 27.9244925, -110.8979483 27.9254279)",,,
296767290,True,Avenida Adolfo de la Huerta,residential,False,93.332,"LINESTRING (-110.8978655 27.9244925, -110.8969165 27.9245303)",,,
154831645,True,Avenida X,residential,False,70.803,"LINESTRING (-110.9012337 27.9202921, -110.9019472 27.9202028)",,,
154831626,False,Calle 11,residential,False,71.193,"LINESTRING (-110.9012337 27.9202921, -110.9012814 27.9201582, -110.9013028 27.9200693, -110.9013189 27.9199674, -110.9013367 27.9196617)",,,
154640043,True,Calle 14,residential,False,122.34,"LINESTRING (-110.8976889 27.9213251, -110.8977309 27.9224247)",,,
300692037,False,Avenida XII,residential,False,109.251,"LINESTRING (-110.8976889 27.9213251, -110.8966045 27.9215425)",,40,
300692037,False,Avenida XII,residential,True,136.335,"LINESTRING (-110.8976889 27.9213251, -110.8990463 27.9210706)",,40,
154640043,True,Calle 14,residential,False,63.777,"LINESTRING (-110.8976675 27.919444, -110.897677 27.9200175)",,,
154831622,False,Avenida VIII,residential,False,123.807,"LINESTRING (-110.8976675 27.919444, -110.8964132 27.9195506)",,,
154831622,False,Avenida VIII,residential,True,116.113,"LINESTRING (-110.8976675 27.919444, -110.8988434 27.91934)",,,
268755894,False,Calle 14,residential,False,69.402,"LINESTRING (-110.8976675 27.919444, -110.8976522 27.91882)",,,
154955589,True,Calle 16,residential,False,86.323,"LINESTRING (-110.8957587 27.9217034, -110.8958171 27.922478)",,,
300692037,False,Avenida XII,residential,False,109.698,"LINESTRING (-110.8957587 27.9217034, -110.8946657 27.9219048)",,40,
300692037,False,Avenida XII,residential,True,85.005,"LINESTRING (-110.8957587 27.9217034, -110.8966045 27.9215425)",,40,
154640014,True,Calle 17,residential,False,94.264,"LINESTRING (-110.8949071 27.9233635, -110.8947737 27.922524)",,,
