osmid,highway,oneway,reversed,length,lanes,maxspeed,width,geometry
"[706477160, 700882052]",residential,False,False,301.446,,,,"LINESTRING (-99.6647508 20.7888593, -99.6644175 20.7894959, -99.6643344 20.7896789, -99.6642137 20.7900149, -99.6641748 20.7901641, -99.6641701 20.7903165, -99.664209 20.7904469, -99.6642767 20.7905816, -99.6643773 20.7907522, -99.6644101 20.7907954, -99.6644799 20.7908556, -99.6645335 20.7908769, -99.6646723 20.7909471, -99.6649499 20.7911346)"
706477161,unclassified,False,False,182.216,2,50,9.0,"LINESTRING (-99.6647508 20.7888593, -99.6648534 20.7896902, -99.6649016 20.7898582, -99.6649687 20.7899836, -99.6652807 20.790375)"
700882051,residential,False,True,56.868,,,,"LINESTRING (-99.6649336 20.7884576, -99.6644596 20.7882023)"
706455029,unclassified,False,False,48.733000000000004,2,50,9.0,"LINESTRING (-99.6649336 20.7884576, -99.6648265 20.7886451, -99.6647877 20.7887436, -99.6647508 20.7888593)"
706455029,unclassified,False,True,69.22,2,50,9.0,"LINESTRING (-99.6649336 20.7884576, -99.6652038 20.7880393, -99.6653039 20.7879436)"
863730374,unclassified,False,True,25.941,,,,"LINESTRING (-99.6651222 20.7877837, -99.6653039 20.7879436)"
706455028,unclassified,False,True,68.93599999999999,,,,"LINESTRING (-99.6651222 20.7877837, -99.6649995 20.7877757, -99.6649322 20.7877914, -99.6648622 20.7878364, -99.6645844 20.7880867)"
706457806,residential,False,False,169.224,,,,"LINESTRING (-99.6702208 20.7908112, -99.6686057 20.790621)"
706477162,residential,False,True,85.796,,,,"LINESTRING (-99.6661452 20.7886079, -99.6656164 20.7892003)"
863730372,unclassified,False,True,6.727,,,,"LINESTRING (-99.6661452 20.7886079, -99.6661972 20.7886439)"
863730372,unclassified,False,False,114.481,,,,"LINESTRING (-99.6661452 20.7886079, -99.6655046 20.7881058, -99.6653039 20.7879436)"
700882051,residential,False,False,56.868,,,,"LINESTRING (-99.6644596 20.7882023, -99.6649336 20.7884576)"
706455028,unclassified,False,False,18.263,,,,"LINESTRING (-99.6644596 20.7882023, -99.6645844 20.7880867)"
"[706455028, 700412814]",unclassified,False,True,450.608,,,,"LINESTRING (-99.6644596 20.7882023, -99.6641401 20.7886014, -99.6634942 20.7895073, -99.6632561 20.7897792, -99.6629993 20.7900281, -99.6626687 20.7902293, -99.662377 20.7903917, -99.6622409 20.7904318, -99.6620136 20.7904519, -99.6616481 20.7905327, -99.6614818 20.7906167, -99.6612619 20.7906418)"
"[706455028, 700412814]",unclassified,False,False,450.608,,,,"LINESTRING (-99.6612619 20.7906418, -99.6614818 20.7906167, -99.6616481 20.7905327, -99.6620136 20.7904519, -99.6622409 20.7904318, -99.662377 20.7903917, -99.6626687 20.7902293, -99.6629993 20.7900281, -99.6632561 20.7897792, -99.6634942 20.7895073, -99.6641401 20.7886014, -99.6644596 20.7882023)"
"[706453386, 706455027]",residential,False,False,193.936,,,,"LINESTRING (-99.6697865 20.7894876, -99.6698043 20.7896306, -99.6697886 20.7896889, -99.6697511 20.7897466, -99.6693863 20.7899497, -99.6688136 20.7902481, -99.6686782 20.7903209, -99.6686232 20.7903961, -99.6686057 20.790621)"
706453387,unclassified,False,False,399.1769999999999,,,,"LINESTRING (-99.6697865 20.7894876, -99.6695164 20.7893279, -99.6693769 20.7892802, -99.66838 20.7891958, -99.6680318 20.7891586, -99.6676415 20.7890495, -99.6675679 20.7890255, -99.6675383 20.7889956, -99.6675155 20.7889467, -99.6674968 20.7889189, -99.6674685 20.7889041, -99.6665525 20.7885768, -99.6664573 20.7885518, -99.6663822 20.7885493, -99.6663125 20.7885731, -99.6661972 20.7886439)"
706457806,residential,False,True,169.224,,,,"LINESTRING (-99.6686057 20.790621, -99.6702208 20.7908112)"
"[706453386, 706455027]",residential,False,True,193.936,,,,"LINESTRING (-99.6686057 20.790621, -99.6686232 20.7903961, -99.6686782 20.7903209, -99.6688136 20.7902481, -99.6693863 20.7899497, -99.6697511 20.7897466, -99.6697886 20.7896889, -99.6698043 20.7896306, -99.6697865 20.7894876)"
"[706457805, 706457806]",residential,False,False,126.49099999999999,,,,"LINESTRING (-99.6686057 20.790621, -99.6684676 20.7905678, -99.6683711 20.790539, -99.6682826 20.7905415, -99.6680774 20.7905942, -99.6678936 20.7906017, -99.6678018 20.7905835, -99.6677515 20.7905359, -99.6677059 20.7904544, -99.667659 20.7902563)"
863730372,unclassified,False,False,6.727,,,,"LINESTRING (-99.6661972 20.7886439, -99.6661452 20.7886079)"
"[700882049, 706457805]",residential,False,True,245.56,,,,"LINESTRING (-99.6661972 20.7886439, -99.6668476 20.7891486, -99.6674806 20.7896338, -99.6675356 20.7897015, -99.6675557 20.7897566, -99.6675825 20.7898344, -99.667659 20.7902563)"
706453387,unclassified,False,True,399.1769999999999,,,,"LINESTRING (-99.6661972 20.7886439, -99.6663125 20.7885731, -99.6663822 20.7885493, -99.6664573 20.7885518, -99.6665525 20.7885768, -99.6674685 20.7889041, -99.6674968 20.7889189, -99.6675155 20.7889467, -99.6675383 20.7889956, -99.6675679 20.7890255, -99.6676415 20.7890495, -99.6680318 20.7891586, -99.66838 20.7891958, -99.6693769 20.7892802, -99.6695164 20.7893279, -99.6697865 20.7894876)"
706455030,residential,False,True,45.062,,,,"LINESTRING (-99.6652212 20.7890338, -99.6656164 20.7892003)"
706455030,residential,False,False,45.062,,,,"LINESTRING (-99.6656164 20.7892003, -99.6652212 20.7890338)"
706477162,residential,False,False,85.796,,,,"LINESTRING (-99.6656164 20.7892003, -99.6661452 20.7886079)"
"[700882048, 706477162]",residential,False,True,84.34,,,,"LINESTRING (-99.6656164 20.7892003, -99.6655434 20.7893371, -99.6654689 20.7895485, -99.6653919 20.7899247)"
"[706477160, 700882052]",residential,False,True,301.446,,,,"LINESTRING (-99.6649499 20.7911346, -99.6646723 20.7909471, -99.6645335 20.7908769, -99.6644799 20.7908556, -99.6644101 20.7907954, -99.6643773 20.7907522, -99.6642767 20.7905816, -99.664209 20.7904469, -99.6641701 20.7903165, -99.6641748 20.7901641, -99.6642137 20.7900149, -99.6643344 20.7896789, -99.6644175 20.7894959, -99.6647508 20.7888593)"
700882048,residential,False,True,51.388,,,,"LINESTRING (-99.6653919 20.7899247, -99.6652807 20.790375)"
"[700882048, 706477162]",residential,False,False,84.34,,,,"LINESTRING (-99.6653919 20.7899247, -99.6654689 20.7895485, -99.6655434 20.7893371, -99.6656164 20.7892003)"
"[706475816, 713711984]",residential,False,True,250.34699999999998,,,,"LINESTRING (-99.6653919 20.7899247, -99.6659859 20.7898808, -99.6660879 20.7898733, -99.6661549 20.789887, -99.6662347 20.7899384, -99.6666088 20.790218, -99.6666605 20.790255, -99.6667021 20.7902663, -99.6667523 20.7902682, -99.6668503 20.7902719, -99.667659 20.7902563)"
"[700882049, 706457805]",residential,False,False,245.55999999999997,,,,"LINESTRING (-99.667659 20.7902563, -99.6675825 20.7898344, -99.6675557 20.7897566, -99.6675356 20.7897015, -99.6674806 20.7896338, -99.6668476 20.7891486, -99.6661972 20.7886439)"
"[706457805, 706457806]",residential,False,True,126.491,,,,"LINESTRING (-99.667659 20.7902563, -99.6677059 20.7904544, -99.6677515 20.7905359, -99.6678018 20.7905835, -99.6678936 20.7906017, -99.6680774 20.7905942, -99.6682826 20.7905415, -99.6683711 20.790539, -99.6684676 20.7905678, -99.6686057 20.790621)"
"[713711984, 706475816]",residential,False,False,250.347,,,,"LINESTRING (-99.667659 20.7902563, -99.6668503 20.7902719, -99.6667523 20.7902682, -99.6667021 20.7902663, -99.6666605 20.790255, -99.6666088 20.790218, -99.6662347 20.7899384, -99.6661549 20.789887, -99.6660879 20.7898733, -99.6659859 20.7898808, -99.6653919 20.7899247)"
706455028,unclassified,False,True,18.263,,,,"LINESTRING (-99.6645844 20.7880867, -99.6644596 20.7882023)"
713709239,residential,False,True,37.989,,,,"LINESTRING (-99.6645844 20.7880867, -99.6642351 20.7879863)"
706455028,unclassified,False,False,68.93599999999999,,,,"LINESTRING (-99.6645844 20.7880867, -99.6648622 20.7878364, -99.6649322 20.7877914, -99.6649995 20.7877757, -99.6651222 20.7877837)"
713709239,residential,False,False,37.989,,,,"LINESTRING (-99.6642351 20.7879863, -99.6645844 20.7880867)"
319203406,unclassified,False,True,693.458,2,50,9.0,"LINESTRING (-99.6686246 20.7941549, -99.6686232 20.7940571, -99.6686393 20.7939355, -99.6692012 20.7926215, -99.669224 20.7924585, -99.6692093 20.7922667, -99.6691556 20.7921501, -99.6690524 20.7920711, -99.6687815 20.7920172, -99.6681887 20.7919194, -99.6675423 20.7917426, -99.666869 20.7914618, -99.6663675 20.7911847, -99.6657801 20.7908299, -99.6655145 20.7906218, -99.6652807 20.790375)"
