osmid,highway,oneway,reversed,length,maxspeed,geometry
937042148,residential,False,False,55.595,,"LINESTRING (-91.5269943 16.8239526, -91.5270301 16.8234538)"
937042148,residential,False,True,58.152,,"LINESTRING (-91.5269943 16.8239526, -91.5269803 16.8244754)"
652527646,tertiary,False,False,108.815,60,"LINESTRING (-91.5269943 16.8239526, -91.5263566 16.8239249, -91.5259887 16.8238196)"
652527646,tertiary,False,True,105.26,60,"LINESTRING (-91.5269943 16.8239526, -91.5272304 16.8239757, -91.5279807 16.8240184)"
652527646,tertiary,False,False,8.386,60,"LINESTRING (-91.5250476 16.8233327, -91.5249719 16.8233118)"
652527646,tertiary,False,True,114.014,60,"LINESTRING (-91.5250476 16.8233327, -91.5253015 16.8234739, -91.5259306 16.823803, -91.5259887 16.8238196)"
937060651,residential,False,True,100.57600000000001,,"LINESTRING (-91.5250476 16.8233327, -91.5252422 16.8233265, -91.5259919 16.8233535)"
937042154,unclassified,False,False,41.863,,"LINESTRING (-91.5226937 16.8221718, -91.523087 16.822175)"
652527646,tertiary,False,False,70.35,60,"LINESTRING (-91.5226937 16.8221718, -91.5226346 16.8220601, -91.5226093 16.8217172, -91.5226007 16.8215537)"
652527646,tertiary,False,True,123.42599999999999,60,"LINESTRING (-91.5226937 16.8221718, -91.5228311 16.8223154, -91.5236818 16.8227333)"
937053925,residential,False,True,70.702,,"LINESTRING (-91.5224862 16.8210402, -91.5231487 16.8210864)"
652527646,tertiary,False,True,59.366,60,"LINESTRING (-91.5224862 16.8210402, -91.5225767 16.8212219, -91.5226007 16.8215537)"
937042147,residential,False,True,23.422,,"LINESTRING (-91.5259543 16.8246397, -91.5259624 16.8244292)"
937042147,residential,False,False,23.422,,"LINESTRING (-91.5259624 16.8244292, -91.5259543 16.8246397)"
937042147,residential,False,True,67.842,,"LINESTRING (-91.5259624 16.8244292, -91.5259887 16.8238196)"
937060654,residential,False,True,108.46600000000001,,"LINESTRING (-91.5259624 16.8244292, -91.5264478 16.8244549, -91.5269803 16.8244754)"
937042147,residential,False,False,67.842,,"LINESTRING (-91.5259887 16.8238196, -91.5259624 16.8244292)"
937042147,residential,False,True,51.829,,"LINESTRING (-91.5259887 16.8238196, -91.5259919 16.8233535)"
652527646,tertiary,False,False,114.014,60,"LINESTRING (-91.5259887 16.8238196, -91.5259306 16.823803, -91.5253015 16.8234739, -91.5250476 16.8233327)"
652527646,tertiary,False,True,108.815,60,"LINESTRING (-91.5259887 16.8238196, -91.5263566 16.8239249, -91.5269943 16.8239526)"
937042147,residential,False,False,51.829,,"LINESTRING (-91.5259919 16.8233535, -91.5259887 16.8238196)"
937042147,residential,False,True,58.551,,"LINESTRING (-91.5259919 16.8233535, -91.5260482 16.8228297)"
937060651,residential,False,True,111.063,,"LINESTRING (-91.5259919 16.8233535, -91.5270301 16.8234538)"
937060651,residential,False,False,100.57600000000001,,"LINESTRING (-91.5259919 16.8233535, -91.5252422 16.8233265, -91.5250476 16.8233327)"
937042147,residential,False,False,58.551,,"LINESTRING (-91.5260482 16.8228297, -91.5259919 16.8233535)"
937042147,residential,False,True,59.188,,"LINESTRING (-91.5260482 16.8228297, -91.5260804 16.8222983)"
937060650,residential,False,True,106.178,,"LINESTRING (-91.5260482 16.8228297, -91.5250518 16.8227835)"
937060650,residential,False,False,108.875,,"LINESTRING (-91.5260482 16.8228297, -91.5264519 16.8228579, -91.5270692 16.8228886)"
937042148,residential,False,True,57.949,,"LINESTRING (-91.5271667 16.8213085, -91.5271291 16.8218284)"
937042148,residential,False,False,102.13499999999999,,"LINESTRING (-91.5271667 16.8213085, -91.5271908 16.8208682, -91.527172 16.8208335, -91.5271023 16.8208181, -91.5267159 16.820806)"
937060649,residential,False,False,186.85899999999998,,"LINESTRING (-91.5271667 16.8213085, -91.5273933 16.8213329, -91.5274993 16.8213521, -91.5276776 16.821374, -91.5279526 16.8213714, -91.5281001 16.8213714, -91.5283066 16.8214305, -91.5284863 16.8214895, -91.5288337 16.8217013)"
937060649,residential,False,True,53.681000000000004,,"LINESTRING (-91.5271667 16.8213085, -91.5269239 16.8213047, -91.5267965 16.8213149, -91.5266638 16.8212995)"
937042149,residential,False,False,59.794,,"LINESTRING (-91.530072 16.8231443, -91.5300339 16.8236808)"
937042149,residential,False,True,59.488,,"LINESTRING (-91.530072 16.8231443, -91.5301201 16.8226113)"
