osmid,name,highway,oneway,reversed,length,access,geometry,bridge
"[239260472, 235227524, 235227526]","['Calle Ignacio Ramírez', 'Calle Ricardo Flores Magón']",residential,False,False,78.462,,"LINESTRING (-105.6683011 26.9328888, -105.6682589 26.9328227, -105.667955 26.9325276, -105.6677458 26.9323948)",yes
235227524,Calle Ignacio Ramírez,residential,False,True,34.364,,"LINESTRING (-105.6683011 26.9328888, -105.6683278 26.9329681, -105.6683556 26.9330252, -105.6683927 26.933073, -105.6684764 26.9331481)",
756677358,Calle Ignacio Ramírez,residential,False,True,57.826,,"LINESTRING (-105.6683011 26.9328888, -105.6683828 26.9327929, -105.6685987 26.9324427)",
"[234837154, 756761981]",Calle Colegio,residential,True,False,96.449,,"LINESTRING (-105.6631216 26.9316416, -105.6630117 26.9315878, -105.6628776 26.9315364, -105.6627475 26.9314981, -105.6626616 26.9314837, -105.6626 26.9314837, -105.6625423 26.9314933, -105.6625061 26.9315208, -105.6624766 26.9315591, -105.6624042 26.9317791)",
235392665,Segunda del Rayo,residential,True,False,54.624,,"LINESTRING (-105.6624042 26.9317791, -105.6629301 26.9319257)",
234837166,Calle Pablo Ochoa Méndez,residential,True,False,36.856,,"LINESTRING (-105.6629301 26.9319257, -105.6631216 26.9316416)",
897210719,Calle Pablo Ochoa Méndez,residential,True,False,38.132,,"LINESTRING (-105.6629301 26.9319257, -105.6628373 26.9322585)",
235392670,Calle Alfareña,residential,False,False,52.464,,"LINESTRING (-105.6697415 26.9330243, -105.6697458 26.9325525)",
756670533,Calle Riva Palacio,residential,True,False,66.931,,"LINESTRING (-105.6697415 26.9330243, -105.6690728 26.9331073)",
235227524,Calle Ignacio Ramírez,residential,False,False,34.364000000000004,,"LINESTRING (-105.6684764 26.9331481, -105.6683927 26.933073, -105.6683556 26.9330252, -105.6683278 26.9329681, -105.6683011 26.9328888)",
235227530,Avenida Juan Rangel de Biesma,residential,False,True,91.01,,"LINESTRING (-105.6666526 26.9317756, -105.6662554 26.9325135)",
239260472,Calle Ricardo Flores Magón,residential,False,True,28.802,,"LINESTRING (-105.6666526 26.9317756, -105.6668966 26.9319162)",
453425798,Avenida Juan Rangel de Biesma,tertiary,True,False,51.168,,"LINESTRING (-105.6666526 26.9317756, -105.6668876 26.9313659)",
239260472,Calle Ricardo Flores Magón,residential,False,False,65.636,,"LINESTRING (-105.6666526 26.9317756, -105.6664638 26.9316383, -105.6661464 26.9313952)",
239260472,Calle Ricardo Flores Magón,residential,False,False,55.742,,"LINESTRING (-105.6658679 26.9311963, -105.6653842 26.9309407)",
239260472,Calle Ricardo Flores Magón,residential,False,True,35.376,,"LINESTRING (-105.6658679 26.9311963, -105.6661464 26.9313952)",
756760388,Privada 25 De Marzo,residential,False,False,25.021,,"LINESTRING (-105.6658679 26.9311963, -105.6656872 26.9313534)",
756760571,Calle Acuña,residential,False,True,61.039,,"LINESTRING (-105.6658679 26.9311963, -105.6659118 26.9311358, -105.6659353 26.9310898, -105.665985 26.9309863, -105.6661007 26.93069)",
239260472,Calle Ricardo Flores Magón,residential,False,True,68.117,,"LINESTRING (-105.6647814 26.9306467, -105.6653842 26.9309407)",
262291065,Calle Carlos Fuero,tertiary,False,True,14.312,,"LINESTRING (-105.6647814 26.9306467, -105.6646372 26.9306528)",
238796284,Calle Golondrinas,residential,False,False,113.803,,"LINESTRING (-105.6647814 26.9306467, -105.6648522 26.9302476, -105.6648718 26.9301446, -105.6648812 26.930092, -105.6648839 26.9300262, -105.6648738 26.9296305)",
262291065,Calle Carlos Fuero,tertiary,False,False,90.86,,"LINESTRING (-105.6647814 26.9306467, -105.6652795 26.9306253, -105.6656966 26.9306031)",
239260472,Calle Ricardo Flores Magón,residential,False,False,35.376,,"LINESTRING (-105.6661464 26.9313952, -105.6658679 26.9311963)",
235227527,Calle Ramón Corona,residential,True,False,119.414,,"LINESTRING (-105.6661464 26.9313952, -105.6658275 26.9317843, -105.6657777 26.9318466, -105.6657361 26.9319028, -105.6656724 26.9319931, -105.6656134 26.9320846, -105.6655826 26.9321414, -105.6655504 26.9322083, -105.6655135 26.9323028)",
239260472,Calle Ricardo Flores Magón,residential,False,True,65.636,,"LINESTRING (-105.6661464 26.9313952, -105.6664638 26.9316383, -105.6666526 26.9317756)",
235227529,Calle Vasco de Quiroga,residential,False,True,90.449,,"LINESTRING (-105.6671128 26.9327916, -105.6662554 26.9325135)",
235227529,Calle Vasco de Quiroga,residential,False,False,90.449,,"LINESTRING (-105.6662554 26.9325135, -105.6671128 26.9327916)",
235227530,Avenida Juan Rangel de Biesma,residential,False,False,91.01,,"LINESTRING (-105.6662554 26.9325135, -105.6666526 26.9317756)",
235392666,Calle Riva Palacio,residential,True,False,38.403,,"LINESTRING (-105.670668 26.9329245, -105.6702819 26.9329526)",
235227533,Guillermo Prieto,residential,False,False,79.395,,"LINESTRING (-105.670668 26.9329245, -105.6705936 26.9327296, -105.6705534 26.9326447, -105.6705071 26.9325682, -105.6704441 26.9324929, -105.670261 26.9323237)",
235227533,Guillermo Prieto,residential,False,True,10.922,,"LINESTRING (-105.6701919 26.9322472, -105.670261 26.9323237)",
235227536,Calle Alfareña,residential,False,False,55.752,,"LINESTRING (-105.6701919 26.9322472, -105.6697458 26.9325525)",
235227536,Calle Alfareña,residential,False,True,53.241,,"LINESTRING (-105.6701919 26.9322472, -105.6706011 26.9319371)",
235392666,Calle Riva Palacio,residential,True,False,54.162,,"LINESTRING (-105.6702819 26.9329526, -105.6697415 26.9330243)",
235227534,Calle Salazar,residential,False,False,70.024,,"LINESTRING (-105.6702819 26.9329526, -105.6702536 26.9324725, -105.6702556 26.9323978, -105.670261 26.9323237)",
239253929,Paseo Don Pedro Alvarado,residential,False,False,34.059,,"LINESTRING (-105.6707894 26.9321933, -105.6706011 26.9319371)",
235227538,Calle San Lorenzo,residential,False,True,113.259,,"LINESTRING (-105.6702726 26.9316006, -105.669273 26.9320938)",
239253929,Paseo Don Pedro Alvarado,residential,False,False,86.91,,"LINESTRING (-105.6702726 26.9316006, -105.6696202 26.9310785)",
239253929,Paseo Don Pedro Alvarado,residential,False,True,22.059,,"LINESTRING (-105.6702726 26.9316006, -105.6704274 26.9317431)",
239253929,Paseo Don Pedro Alvarado,residential,False,True,86.91,,"LINESTRING (-105.6696202 26.9310785, -105.6702726 26.9316006)",
756373864,Paseo Don Pedro Alvarado,residential,False,False,13.099,,"LINESTRING (-105.6696202 26.9310785, -105.6696615 26.9309666)",
"[756376486, 235392671]",Calle José María Arteaga,residential,False,True,141.305,,"LINESTRING (-105.6696202 26.9310785, -105.6690332 26.9317218, -105.6690238 26.9317474, -105.6690258 26.9317701, -105.6690348 26.9317864, -105.669273 26.9320938)",
235227536,Calle Alfareña,residential,False,False,53.241,,"LINESTRING (-105.6706011 26.9319371, -105.6701919 26.9322472)",
239253929,Paseo Don Pedro Alvarado,residential,False,False,27.602,,"LINESTRING (-105.6706011 26.9319371, -105.6704274 26.9317431)",
239253929,Paseo Don Pedro Alvarado,residential,False,True,34.059,,"LINESTRING (-105.6706011 26.9319371, -105.6707894 26.9321933)",
235227537,Calle San Esteban,residential,False,False,117.641,,"LINESTRING (-105.6694359 26.9323244, -105.6704274 26.9317431)",
235392671,Calle José María Arteaga,residential,False,False,30.303,,"LINESTRING (-105.6694359 26.9323244, -105.669273 26.9320938)",
235392671,Calle José María Arteaga,residential,False,True,10.132,,"LINESTRING (-105.6694359 26.9323244, -105.6694842 26.9324047)",
235227537,Calle San Esteban,residential,False,True,117.641,,"LINESTRING (-105.6704274 26.9317431, -105.6694359 26.9323244)",
239253929,Paseo Don Pedro Alvarado,residential,False,False,22.059,,"LINESTRING (-105.6704274 26.9317431, -105.6702726 26.9316006)",
239253929,Paseo Don Pedro Alvarado,residential,False,True,27.602,,"LINESTRING (-105.6704274 26.9317431, -105.6706011 26.9319371)",
235227538,Calle San Lorenzo,residential,False,False,113.259,,"LINESTRING (-105.669273 26.9320938, -105.6702726 26.9316006)",
235392671,Calle José María Arteaga,residential,False,True,30.303,,"LINESTRING (-105.669273 26.9320938, -105.6694359 26.9323244)",
"[756376486, 235392671]",Calle José María Arteaga,residential,False,False,141.305,,"LINESTRING (-105.669273 26.9320938, -105.6690348 26.9317864, -105.6690258 26.9317701, -105.6690238 26.9317474, -105.6690332 26.9317218, -105.6696202 26.9310785)",
235392671,Calle José María Arteaga,residential,False,False,10.132,,"LINESTRING (-105.6694842 26.9324047, -105.6694359 26.9323244)",
235227539,Calle Pedro T. Gómez,residential,False,False,91.505,,"LINESTRING (-105.6694842 26.9324047, -105.669333 26.9325132, -105.6692874 26.9325634, -105.6692103 26.9326686, -105.669162 26.9327583, -105.6690949 26.9329317, -105.6690728 26.9331073)",
"[235227536, 235392671]","['Calle Alfareña', 'Calle José María Arteaga']",residential,False,True,35.924,,"LINESTRING (-105.6694842 26.9324047, -105.6695656 26.9325359, -105.6695846 26.9325522, -105.6696094 26.9325654, -105.6696377 26.9325701, -105.6696773 26.932567, -105.6697458 26.9325525)",
756670533,Calle Riva Palacio,residential,True,False,59.298,,"LINESTRING (-105.6690728 26.9331073, -105.6684764 26.9331481)",
235227539,Calle Pedro T. Gómez,residential,False,True,91.50500000000001,,"LINESTRING (-105.6690728 26.9331073, -105.6690949 26.9329317, -105.669162 26.9327583, -105.6692103 26.9326686, -105.6692874 26.9325634, -105.669333 26.9325132, -105.6694842 26.9324047)",
235227536,Calle Alfareña,residential,False,True,55.752,,"LINESTRING (-105.6697458 26.9325525, -105.6701919 26.9322472)",
235392670,Calle Alfareña,residential,False,True,52.464,,"LINESTRING (-105.6697458 26.9325525, -105.6697415 26.9330243)",
"[235227536, 235392671]","['Calle José María Arteaga', 'Calle Alfareña']",residential,False,False,35.924,,"LINESTRING (-105.6697458 26.9325525, -105.6696773 26.932567, -105.6696377 26.9325701, -105.6696094 26.9325654, -105.6695846 26.9325522, -105.6695656 26.9325359, -105.6694842 26.9324047)",
239370403,Calle Emiliano Zapata,residential,False,False,4.642,,"LINESTRING (-105.6632618 26.926857, -105.6632987 26.9268827)",
239370403,Calle Emiliano Zapata,residential,False,True,73.098,,"LINESTRING (-105.6632618 26.926857, -105.6625924 26.9265814)",
239370410,Boulevard Antonio Ortiz Mena,secondary,False,False,26.691,permissive,"LINESTRING (-105.6632618 26.926857, -105.6630475 26.9270023)",
239370410,Boulevard Antonio Ortiz Mena,secondary,False,True,37.217,permissive,"LINESTRING (-105.6632618 26.926857, -105.6635575 26.9266508)",
237467653,Calle República De Guatemala,residential,False,False,79.14,,"LINESTRING (-105.6625924 26.9265814, -105.6626165 26.92587)",
239370403,Calle Emiliano Zapata,residential,False,False,73.098,,"LINESTRING (-105.6625924 26.9265814, -105.6632618 26.926857)",
237313882,Calle Jorge Washington,residential,False,False,88.368,,"LINESTRING (-105.6626165 26.92587, -105.6635078 26.9258629)",
237467653,Calle República De Guatemala,residential,False,False,64.153,,"LINESTRING (-105.6626165 26.92587, -105.6625977 26.9252933)",
237467653,Calle República De Guatemala,residential,False,True,79.14,,"LINESTRING (-105.6626165 26.92587, -105.6625924 26.9265814)",
237467653,Calle República De Guatemala,residential,False,True,61.083,,"LINESTRING (-105.6625911 26.924744, -105.6625977 26.9252933)",
258017833,Prolongación José de San Martín,residential,False,True,92.311,,"LINESTRING (-105.6625911 26.924744, -105.6635222 26.9247421)",
237313885,Calle Estados Unidos de América,residential,False,False,87.749,,"LINESTRING (-105.6635575 26.9266508, -105.6635078 26.9258629)",
239370410,Boulevard Antonio Ortiz Mena,secondary,False,False,37.217,permissive,"LINESTRING (-105.6635575 26.9266508, -105.6632618 26.926857)",
239370410,Boulevard Antonio Ortiz Mena,secondary,False,True,32.469,permissive,"LINESTRING (-105.6635575 26.9266508, -105.663819 26.926475)",
237313882,Calle Jorge Washington,residential,False,True,88.368,,"LINESTRING (-105.6635078 26.9258629, -105.6626165 26.92587)",
237313885,Calle Estados Unidos de América,residential,False,False,63.203,,"LINESTRING (-105.6635078 26.9258629, -105.6635078 26.9252945)",
237313885,Calle Estados Unidos de América,residential,False,True,87.749,,"LINESTRING (-105.6635078 26.9258629, -105.6635575 26.9266508)",
237313882,Calle Jorge Washington,residential,False,False,102.543,,"LINESTRING (-105.6635078 26.9258629, -105.6639912 26.925861, -105.6645419 26.9258473)",
237313885,Calle Estados Unidos de América,residential,False,True,61.441,,"LINESTRING (-105.6635222 26.9247421, -105.6635078 26.9252945)",
258017833,Prolongación José de San Martín,residential,False,False,92.311,,"LINESTRING (-105.6635222 26.9247421, -105.6625911 26.924744)",
258017833,Prolongación José de San Martín,residential,False,True,141.411,,"LINESTRING (-105.6635222 26.9247421, -105.6636388 26.9247369, -105.6649484 26.9247321)",
237313886,Calle República De Ecuador,residential,False,False,29.452,,"LINESTRING (-105.6644501 26.9260992, -105.6645419 26.9258473)",
932977236,Boulevard Antonio Ortiz Mena,secondary,True,False,21.916,permissive,"LINESTRING (-105.6644501 26.9260992, -105.6642552 26.9261922)",
237313882,Calle Jorge Washington,residential,False,False,86.823,,"LINESTRING (-105.6645419 26.9258473, -105.6654176 26.9258386)",
237313886,Calle República De Ecuador,residential,False,True,29.452,,"LINESTRING (-105.6645419 26.9258473, -105.6644501 26.9260992)",
237313882,Calle Jorge Washington,residential,False,True,102.543,,"LINESTRING (-105.6645419 26.9258473, -105.6639912 26.925861, -105.6635078 26.9258629)",
237313886,Calle República De Ecuador,residential,False,False,65.858,,"LINESTRING (-105.6645419 26.9258473, -105.6646037 26.925671, -105.6646665 26.9254482, -105.6647279 26.925279)",
237313886,Calle República De Ecuador,residential,False,True,64.622,,"LINESTRING (-105.6649484 26.9247321, -105.6647279 26.925279)",
258017833,Prolongación José de San Martín,residential,False,True,46.241,,"LINESTRING (-105.6649484 26.9247321, -105.6654148 26.9247286)",
258017833,Prolongación José de San Martín,residential,False,False,141.411,,"LINESTRING (-105.6649484 26.9247321, -105.6636388 26.9247369, -105.6635222 26.9247421)",
237313887,Calle República Dominicana,residential,False,False,7.157,,"LINESTRING (-105.6654143 26.9259029, -105.6654176 26.9258386)",
932977236,Boulevard Antonio Ortiz Mena,secondary,True,False,41.208,permissive,"LINESTRING (-105.6654143 26.9259029, -105.6652211 26.9258993, -105.6650924 26.9259053, -105.6650005 26.9259208)",
237313882,Calle Jorge Washington,residential,False,True,86.823,,"LINESTRING (-105.6654176 26.9258386, -105.6645419 26.9258473)",
237313887,Calle República Dominicana,residential,False,False,60.236,,"LINESTRING (-105.6654176 26.9258386, -105.6654215 26.9252969)",
237313887,Calle República Dominicana,residential,False,True,7.157,,"LINESTRING (-105.6654176 26.9258386, -105.6654143 26.9259029)",
237313882,Calle Jorge Washington,residential,False,False,59.161,,"LINESTRING (-105.6654176 26.9258386, -105.6656858 26.925855, -105.6658535 26.9258766, -105.6659232 26.9258933, -105.6659985 26.9259309)",
237313887,Calle República Dominicana,residential,False,True,63.196,,"LINESTRING (-105.6654148 26.9247286, -105.6654215 26.9252969)",
258017833,Prolongación José de San Martín,residential,False,False,46.241,,"LINESTRING (-105.6654148 26.9247286, -105.6649484 26.9247321)",
258017833,Prolongación José de San Martín,residential,False,True,62.57,,"LINESTRING (-105.6654148 26.9247286, -105.6660459 26.9247328)",
237313888,Prolongación José Martí,residential,False,False,90.229,,"LINESTRING (-105.6625977 26.9252933, -105.6635078 26.9252945)",
237313888,Prolongación José Martí,residential,False,True,19.674,,"LINESTRING (-105.6625977 26.9252933, -105.6623993 26.9252969)",
237467653,Calle República De Guatemala,residential,False,False,61.083,,"LINESTRING (-105.6625977 26.9252933, -105.6625911 26.924744)",
237467653,Calle República De Guatemala,residential,False,True,64.153,,"LINESTRING (-105.6625977 26.9252933, -105.6626165 26.92587)",
237313885,Calle Estados Unidos de América,residential,False,False,61.441,,"LINESTRING (-105.6635078 26.9252945, -105.6635222 26.9247421)",
237313885,Calle Estados Unidos de América,residential,False,True,63.203,,"LINESTRING (-105.6635078 26.9252945, -105.6635078 26.9258629)",
237313888,Prolongación José Martí,residential,False,False,120.975,,"LINESTRING (-105.6635078 26.9252945, -105.6647279 26.925279)",
237313888,Prolongación José Martí,residential,False,True,90.229,,"LINESTRING (-105.6635078 26.9252945, -105.6625977 26.9252933)",
237313886,Calle República De Ecuador,residential,False,False,64.622,,"LINESTRING (-105.6647279 26.925279, -105.6649484 26.9247321)",
237313888,Prolongación José Martí,residential,False,False,68.793,,"LINESTRING (-105.6647279 26.925279, -105.6654215 26.9252969)",
237313888,Prolongación José Martí,residential,False,True,120.975,,"LINESTRING (-105.6647279 26.925279, -105.6635078 26.9252945)",
237313886,Calle República De Ecuador,residential,False,True,65.858,,"LINESTRING (-105.6647279 26.925279, -105.6646665 26.9254482, -105.6646037 26.925671, -105.6645419 26.9258473)",
237313887,Calle República Dominicana,residential,False,False,63.196,,"LINESTRING (-105.6654215 26.9252969, -105.6654148 26.9247286)",
237313887,Calle República Dominicana,residential,False,True,60.236,,"LINESTRING (-105.6654215 26.9252969, -105.6654176 26.9258386)",
237313888,Prolongación José Martí,residential,False,False,61.909,,"LINESTRING (-105.6654215 26.9252969, -105.6660459 26.9252895)",
237313888,Prolongación José Martí,residential,False,True,68.793,,"LINESTRING (-105.6654215 26.9252969, -105.6647279 26.925279)",
144442087,Calle República De Chile,residential,False,False,61.902,,"LINESTRING (-105.6660459 26.9252895, -105.6660459 26.9247328)",
237313888,Prolongación José Martí,residential,False,True,61.909,,"LINESTRING (-105.6660459 26.9252895, -105.6654215 26.9252969)",
144442087,Calle República De Chile,residential,False,True,67.577,,"LINESTRING (-105.6660459 26.9252895, -105.6660426 26.9254867, -105.6660399 26.9256954, -105.6660389 26.9258972)",
237313888,Prolongación José Martí,residential,False,False,62.23100000000001,,"LINESTRING (-105.6660459 26.9252895, -105.6663001 26.9252889, -105.6666736 26.9252895)",
237313888,Prolongación José Martí,residential,False,True,25.142,,"LINESTRING (-105.6707116 26.9254775, -105.6704806 26.9253842)",
756368731,Calle Argentina,residential,False,True,39.975,,"LINESTRING (-105.6707116 26.9254775, -105.6708514 26.9251403)",
237313888,Prolongación José Martí,residential,False,False,79.917,,"LINESTRING (-105.6707116 26.9254775, -105.6707814 26.9255053, -105.6709309 26.9255615, -105.6711555 26.9256446, -105.6714559 26.9257534)",
"[756366434, 756368731]",Calle Argentina,residential,False,False,102.70300000000002,,"LINESTRING (-105.6707116 26.9254775, -105.6706605 26.9255734, -105.6705994 26.9256911, -105.6704602 26.9259707, -105.6704121 26.9260426, -105.6703722 26.9260898, -105.670348 26.92611, -105.6703289 26.9261186, -105.670312 26.9261222, -105.6702997 26.9261228, -105.6702857 26.9261209, -105.6702608 26.9261126, -105.6701289 26.9260631)",
237313888,Prolongación José Martí,residential,False,False,19.674,,"LINESTRING (-105.6623993 26.9252969, -105.6625977 26.9252933)",
237467657,Calle República de Costa Rica,residential,False,False,6.554,,"LINESTRING (-105.6659534 26.925974, -105.6659985 26.9259309)",
932977236,Boulevard Antonio Ortiz Mena,secondary,True,False,54.15599999999999,permissive,"LINESTRING (-105.6659534 26.925974, -105.6657938 26.9259393, -105.6656067 26.9259148, -105.6654143 26.9259029)",
258017830,Calle República de Cuba,residential,False,False,62.759,,"LINESTRING (-105.6666736 26.9252895, -105.6666702 26.9247251)",
237313888,Prolongación José Martí,residential,False,False,80.074,,"LINESTRING (-105.6666736 26.9252895, -105.6672207 26.9252847, -105.6674812 26.9252805)",
237313888,Prolongación José Martí,residential,False,True,62.23100000000001,,"LINESTRING (-105.6666736 26.9252895, -105.6663001 26.9252889, -105.6660459 26.9252895)",
237467657,Calle República de Costa Rica,residential,False,True,95.84800000000001,,"LINESTRING (-105.6666736 26.9252895, -105.6666588 26.9254077, -105.666641 26.9254447, -105.6666149 26.9254733, -105.6660389 26.9258972)",
258017830,Calle República de Cuba,residential,False,True,62.759,,"LINESTRING (-105.6666702 26.9247251, -105.6666736 26.9252895)",
258017833,Prolongación José de San Martín,residential,False,False,61.9,,"LINESTRING (-105.6666702 26.9247251, -105.6660459 26.9247328)",
258017833,Prolongación José de San Martín,residential,False,True,81.973,,"LINESTRING (-105.6666702 26.9247251, -105.667497 26.9247197)",
237467659,Calle Arroyo del Toro,residential,False,True,128.288,,"LINESTRING (-105.6670428 26.9256074, -105.6669822 26.9256738, -105.666087 26.9263836)",
237467660,Calle General Francisco Villa,residential,False,False,73.263,,"LINESTRING (-105.6658099 26.9286625, -105.666087 26.9280517)",
239370402,Calle Simón Bolívar,residential,True,False,46.971,,"LINESTRING (-105.6658099 26.9286625, -105.6662612 26.9287911)",
237467660,Calle General Francisco Villa,residential,False,False,59.026,,"LINESTRING (-105.6668881 26.9264433, -105.6671336 26.9259597)",
237467660,Calle General Francisco Villa,residential,False,True,112.477,,"LINESTRING (-105.6668881 26.9264433, -105.6666749 26.9268642, -105.6664288 26.9273682)",
"[431453731, 431453732, 932977236]",Boulevard Antonio Ortiz Mena,secondary,True,False,106.424,permissive,"LINESTRING (-105.6668881 26.9264433, -105.6664395 26.9262018, -105.6662967 26.9261277, -105.6660989 26.9260359, -105.6659534 26.925974)",yes
237313888,Prolongación José Martí,residential,False,False,106.738,,"LINESTRING (-105.6674812 26.9252805, -105.6685578 26.9252745)",
237313888,Prolongación José Martí,residential,False,True,80.074,,"LINESTRING (-105.6674812 26.9252805, -105.6672207 26.9252847, -105.6666736 26.9252895)",
237467660,Calle General Francisco Villa,residential,False,False,62.396,,"LINESTRING (-105.6674812 26.9252805, -105.6674869 26.9252225, -105.667495 26.9250007, -105.667497 26.9247197)",
237467660,Calle General Francisco Villa,residential,False,True,25.391000000000002,,"LINESTRING (-105.6674812 26.9252805, -105.6674665 26.9253361, -105.6673904 26.9254933)",
258017833,Prolongación José de San Martín,residential,False,False,81.973,,"LINESTRING (-105.667497 26.9247197, -105.6666702 26.9247251)",
237467660,Calle General Francisco Villa,residential,False,True,62.396,,"LINESTRING (-105.667497 26.9247197, -105.667495 26.9250007, -105.6674869 26.9252225, -105.6674812 26.9252805)",
258017833,Prolongación José de San Martín,residential,False,True,106.174,,"LINESTRING (-105.667497 26.9247197, -105.667908 26.9247155, -105.6685679 26.9247161)",
237467663,Calle Francisco Sarabia,residential,False,False,67.904,,"LINESTRING (-105.6662612 26.9287911, -105.6664409 26.9284957, -105.6665971 26.928259)",
239370402,Calle Simón Bolívar,residential,True,False,58.664,,"LINESTRING (-105.6662612 26.9287911, -105.6664771 26.9288509, -105.6668271 26.9289453)",
